,weekday,SM1_Index_PX-LAST-CHF,SM1_Index_start,SM1_Index_weeklyReturn,ES1_Index_PX-LAST-CHF,ES1_Index_start,ES1_Index_weeklyReturn,PT1_Index_PX-LAST-CHF,PT1_Index_start,PT1_Index_weeklyReturn,VG1_Index_PX-LAST-CHF,VG1_Index_start,VG1_Index_weeklyReturn,Z 1_Index_PX-LAST-CHF,Z 1_Index_start,Z 1_Index_weeklyReturn,GX1_Index_PX-LAST-CHF,GX1_Index_start,GX1_Index_weeklyReturn,ST1_Index_PX-LAST-CHF,ST1_Index_start,ST1_Index_weeklyReturn,CF1_Index_PX-LAST-CHF,CF1_Index_start,CF1_Index_weeklyReturn,OI1_Index_PX-LAST-CHF,OI1_Index_start,OI1_Index_weeklyReturn,QC1_Index_PX-LAST-CHF,QC1_Index_start,QC1_Index_weeklyReturn,ATT1_Index_PX-LAST-CHF,ATT1_Index_start,ATT1_Index_weeklyReturn,BE1_Index_PX-LAST-CHF,BE1_Index_start,BE1_Index_weeklyReturn,EO1_Index_PX-LAST-CHF,EO1_Index_start,EO1_Index_weeklyReturn,OT1_Index_PX-LAST-CHF,OT1_Index_start,OT1_Index_weeklyReturn,XP1_Index_PX-LAST-CHF,XP1_Index_start,XP1_Index_weeklyReturn,TP1_Index_PX-LAST-CHF,TP1_Index_start,TP1_Index_weeklyReturn,NI1_Index_PX-LAST-CHF,NI1_Index_start,NI1_Index_weeklyReturn,HI1_Index_PX-LAST-CHF,HI1_Index_start,HI1_Index_weeklyReturn,IH1_Index_PX-LAST-CHF,IH1_Index_start,IH1_Index_weeklyReturn,MES1_Index_PX-LAST-CHF,MES1_Index_start,MES1_Index_weeklyReturn,BZ1_Index_PX-LAST-CHF,BZ1_Index_start,BZ1_Index_weeklyReturn
2022-11-09,Wednesday,10729.3,,,3878.71891,,,867.64631,,,3706.32222,,,8273.80883,,,14150.37172,,,23238.68513,,,6381.89012,,,109.17396,,,185.44918,,,3043.93528,,,3571.63979,,,673.8248,,,4929.02699,,,4409.77852,,,12.72989,,,182.06003,,,2095.60485,,,18678.25084,,,915.46691,,,24896.28015,,
2022-11-10,Thursday,10922.11,,,4030.26219,,,888.65047,,,3809.42875,,,8456.90084,,,14591.68273,,,23764.96152,,,6485.03672,,,109.19862,,,192.89331,,,3080.81584,,,3623.13292,,,695.59978,,,4932.85294,,,4397.88998,,,12.84463,,,182.90721,,,2023.19317,,,18303.51299,,,935.4888,,,22832.30952,,
2022-11-11,Friday,10938.83,start,0.02953403425684438,3956.83421,start,0.0007454032000312759,876.18358,start,-0.005625369634657018,3796.59704,start,0.03382180939075389,8257.03736,start,-0.018879280628480495,14547.24758,start,0.04209230303387162,23613.50477,start,0.035601293099400036,6463.8825,start,0.012547548442246294,109.13323,start,-0.03242259210863932,193.49087,start,0.05630669693469347,3070.53164,start,0.02112291621904665,3582.50292,start,0.001752532820510958,691.7195,start,0.03227286167727664,4905.09757,start,0.011175545453470286,4493.9815,start,0.021524888668728932,13.10376,start,0.03865296038160721,187.55773,start,0.04031317821408296,2126.51025,start,0.015494931004674677,18127.03724,start,-0.042377041174135564,932.68418,start,-0.004643825649272871,22618.03549,start,-0.15771786380975167
2022-11-12,Saturday,10938.83,,,3956.83421,,,876.18358,,,3796.59704,,,8257.03736,,,14547.24758,,,23613.50477,,,6463.8825,,,109.13323,,,193.49087,,,3070.53164,,,3582.50292,,,691.7195,,,4905.09757,,,4493.9815,,,13.10376,,,187.55773,,,2126.51025,,,18127.03724,,,932.68418,,,22618.03549,,
2022-11-13,Sunday,10938.83,,,3956.83421,,,876.18358,,,3796.59704,,,8257.03736,,,14547.24758,,,23613.50477,,,6463.8825,,,109.13323,,,193.49087,,,3070.53164,,,3582.50292,,,691.7195,,,4905.09757,,,4493.9815,,,13.10376,,,187.55773,,,2126.51025,,,18127.03724,,,932.68418,,,22618.03549,,
2022-11-14,Monday,10819.8,,,3922.95593,,,867.0396,,,3810.08994,,,8295.11461,,,14608.15198,,,23711.19813,,,6474.8279,,,108.39418,,,191.32127,,,3070.18625,,,3597.07764,,,695.04999,,,4904.97682,,,4489.21343,,,12.80199,,,183.73896,,,2166.38828,,,18069.51762,,,927.68073,,,22994.97607,,
2022-11-15,Tuesday,10860.13,,,3963.64855,,,873.43956,,,3856.20189,,,8372.69742,,,14758.82011,,,23976.36896,,,6551.48044,,,109.36381,,,191.4986,,,3098.34275,,,3616.59586,,,709.25387,,,4931.85184,,,4551.2726,,,12.97938,,,185.88239,,,2252.36012,,,18219.28967,,,951.17533,,,22994.97607,,
2022-11-16,Wednesday,10761.76,,,3931.67683,,,870.00293,,,3832.88937,,,8367.03193,,,14632.65256,,,23818.29136,,,6514.75758,,,108.40291,,,188.32665,,,3072.01385,,,3561.37732,,,701.71757,,,4955.30054,,,4505.10044,,,12.95327,,,185.65005,,,2240.54835,,,18199.22117,,,934.36514,,,22228.81599,,
2022-11-17,Thursday,10742.09,,,3955.49764,,,875.16262,,,3845.43677,,,8397.31788,,,14735.68176,,,23750.36862,,,6523.8891,,,106.66362,,,186.52827,,,3075.80349,,,3570.30097,,,706.14422,,,4965.00608,,,4526.89515,,,13.0156,,,185.94611,,,2237.61079,,,18266.44133,,,945.25828,,,21892.61591,,
2022-11-18,Friday,10858.17,start,-0.007373731925626402,3975.50016,start,0.004717395020702691,874.85865,start,-0.0015121602712527377,3890.91224,start,0.024842035909083467,8473.9105,start,0.02626524872596673,14895.5122,start,0.02394024148449943,24025.36001,start,0.01744151255866288,6582.12079,start,0.018292147173157965,105.42936,start,-0.033938975324014464,188.36261,start,-0.026503886204036455,3115.75902,start,0.014729494857118558,3616.53799,start,0.009500360714290753,709.34338,start,0.02547836225522048,4965.24852,start,0.012262946687929021,4529.12482,start,0.007820085596703087,13.01534,start,-0.006747681581469691,185.3532,start,-0.011753874393766685,2233.00639,start,0.050080238268308465,18244.84659,start,0.006499095712124191,939.40424,start,0.007205075570167803,22193.23086,start,-0.018781676692823986
2022-11-19,Saturday,10858.17,,,3975.50016,,,874.85865,,,3890.91224,,,8473.9105,,,14895.5122,,,24025.36001,,,6582.12079,,,105.42936,,,188.36261,,,3115.75902,,,3616.53799,,,709.34338,,,4965.24852,,,4529.12482,,,13.01534,,,185.3532,,,2233.00639,,,18244.84659,,,939.40424,,,22193.23086,,
2022-11-20,Sunday,10858.17,,,3975.50016,,,874.85865,,,3890.91224,,,8473.9105,,,14895.5122,,,24025.36001,,,6582.12079,,,105.42936,,,188.36261,,,3115.75902,,,3616.53799,,,709.34338,,,4965.24852,,,4529.12482,,,13.01534,,,185.3532,,,2233.00639,,,18244.84659,,,939.40424,,,22193.23086,,
2022-11-21,Monday,10911.29,,,3983.58924,,,877.38224,,,3864.84727,,,8458.60257,,,14794.89779,,,23798.10277,,,6548.70734,,,104.59148,,,188.06795,,,3094.25657,,,3594.94993,,,704.60327,,,4885.81281,,,4491.52363,,,12.96165,,,184.48916,,,2211.02771,,,18213.30884,,,933.44164,,,22599.31679,,
2022-11-22,Tuesday,10899.48,,,4007.55467,,,884.92868,,,3881.79714,,,8546.20942,,,14830.70751,,,24009.74569,,,6564.98791,,,107.96461,,,189.21775,,,3135.0656,,,3598.82182,,,709.74416,,,4913.43244,,,4518.37401,,,13.09335,,,185.23207,,,2168.16333,,,18166.10225,,,928.40811,,,22077.15332,,
2022-11-23,Wednesday,10910.3,,,3997.27157,,,879.42281,,,3893.16417,,,8604.20699,,,14810.45359,,,23945.99087,,,6575.38247,,,109.41608,,,191.63037,,,3125.10843,,,3596.84723,,,713.61885,,,4920.47353,,,4560.46344,,,13.09335,,,187.27068,,,2160.40324,,,18009.43798,,,927.585,,,21817.58722,,
2022-11-24,Thursday,10989.98,,,3997.27157,,,885.05019,,,3918.78235,,,8669.20487,,,14959.74677,,,24172.90853,,,6623.61725,,,111.1434,,,192.69351,,,3145.96892,,,3654.03692,,,717.19773,,,4963.56452,,,4600.30248,,,13.39015,,,188.97181,,,2173.06971,,,18275.24389,,,926.6027,,,22659.56567,,
2022-11-25,Friday,10991.95,start,0.012320676504420234,4000.16202,start,0.006203460950181464,885.82833,start,0.01253880269686999,3923.14767,start,0.00828480007043277,8682.3362,start,0.02459616489931063,14985.00268,start,0.006007882025030357,24191.51718,start,0.006915907604749295,6641.76638,start,0.009061758649372961,111.98597,start,0.062189602592674295,193.61556,start,0.027887434772750276,3156.86311,start,0.013192319988854534,3666.37969,start,0.013781605540385988,718.57766,start,0.013018067497859798,4972.62168,start,0.0014849528619365255,4606.1288,start,0.017001955799487198,13.35427,start,0.026040810305378078,188.15949,start,0.01514022957251355,2164.046,start,-0.030882307506518235,18303.25081,start,0.0032011351650395184,924.53388,start,-0.015829564490788338,21825.20058,start,-0.01658299696522866
2022-11-26,Saturday,10991.95,,,4000.16202,,,885.82833,,,3923.14767,,,8682.3362,,,14985.00268,,,24191.51718,,,6641.76638,,,111.98597,,,193.61556,,,3156.86311,,,3666.37969,,,718.57766,,,4972.62168,,,4606.1288,,,13.35427,,,188.15949,,,2164.046,,,18303.25081,,,924.53388,,,21825.20058,,
2022-11-27,Sunday,10991.95,,,4000.16202,,,885.82833,,,3923.14767,,,8682.3362,,,14985.00268,,,24191.51718,,,6641.76638,,,111.98597,,,193.61556,,,3156.86311,,,3666.37969,,,718.57766,,,4972.62168,,,4606.1288,,,13.35427,,,188.15949,,,2164.046,,,18303.25081,,,924.53388,,,21825.20058,,
2022-11-28,Monday,10989.0,,,3949.66263,,,878.1265,,,3897.97815,,,8631.9825,,,14826.62051,,,23918.66707,,,6591.2111,,,109.61386,,,190.557,,,3094.55477,,,3640.42404,,,715.71579,,,4946.56022,,,4556.62834,,,13.3265,,,188.17123,,,2138.24906,,,18422.4272,,,923.03111,,,21972.63377,,
2022-11-29,Tuesday,10896.53,,,3960.1688,,,873.85278,,,3901.18824,,,8689.96106,,,14800.31277,,,23980.33012,,,6606.81459,,,111.68156,,,189.57073,,,3122.511,,,3621.88866,,,714.26932,,,4949.13792,,,4597.14623,,,13.338,,,188.64094,,,2266.66376,,,18539.04877,,,947.83534,,,22783.04471,,
2022-11-30,Wednesday,10980.15,,,4075.50836,,,884.00433,,,3918.71608,,,8744.29344,,,14813.2472,,,24039.29546,,,6652.75401,,,112.39573,,,189.46056,,,3109.60623,,,3634.87008,,,718.11211,,,5011.61471,,,4637.62076,,,13.22179,,,187.2322,,,2300.44827,,,18677.5319,,,973.08672,,,23201.08109,,
2022-12-01,Thursday,11045.07,,,4019.02752,,,880.94361,,,3950.12981,,,8813.63456,,,14934.15358,,,24192.81501,,,6701.33718,,,113.21612,,,194.4118,,,3117.69212,,,3663.50175,,,728.80729,,,5093.4585,,,4675.06099,,,13.39697,,,191.3202,,,2298.31221,,,18473.87153,,,956.06555,,,22847.50819,,
2022-12-02,Friday,11020.48,start,0.0025955358239437803,4010.73473,start,0.002643070442431708,874.14411,start,-0.013190162929198815,3954.78731,start,0.008064860836604789,8824.64886,start,0.016391056130722007,15017.88831,start,0.0021945695107477067,24163.43663,start,-0.0011607601867655482,6697.32074,start,0.008364395376399868,111.40156,start,-0.005218600151429605,194.31713,start,0.0036235207542203935,3113.60834,start,-0.013701819969000668,3723.86779,start,0.015679799928195536,729.01883,start,0.01453032926183642,5120.93808,start,0.029826600442284138,4634.08349,start,0.0060690204755020245,13.2258,start,-0.00962014396893279,189.00942,start,0.004517072192319401,2292.99596,start,0.05958743945369016,18317.09523,start,0.0007563913177889532,959.26487,start,0.03756594620415644,22935.51316,start,0.05087296109514142
2022-12-03,Saturday,11020.48,,,4010.73473,,,874.14411,,,3954.78731,,,8824.64886,,,15017.88831,,,24163.43663,,,6697.32074,,,111.40156,,,194.31713,,,3113.60834,,,3723.86779,,,729.01883,,,5120.93808,,,4634.08349,,,13.2258,,,189.00942,,,2292.99596,,,18317.09523,,,959.26487,,,22935.51316,,
2022-12-04,Sunday,11020.48,,,4010.73473,,,874.14411,,,3954.78731,,,8824.64886,,,15017.88831,,,24163.43663,,,6697.32074,,,111.40156,,,194.31713,,,3113.60834,,,3723.86779,,,729.01883,,,5120.93808,,,4634.08349,,,13.2258,,,189.00942,,,2292.99596,,,18317.09523,,,959.26487,,,22935.51316,,
2022-12-05,Monday,11013.59,,,3960.64202,,,862.92445,,,3949.22386,,,8819.33936,,,14993.44126,,,24166.6457,,,6669.902,,,110.43864,,,195.54342,,,3119.04918,,,3711.81984,,,726.73228,,,5133.28979,,,4614.03517,,,13.08111,,,187.85103,,,2402.42166,,,18400.59158,,,952.89969,,,22300.54119,,
2022-12-06,Tuesday,10918.17,,,3899.28537,,,846.89867,,,3913.72556,,,8754.32474,,,14832.42908,,,23867.28663,,,6645.84293,,,108.47606,,,192.08348,,,3095.71887,,,3701.20202,,,721.72019,,,5133.28979,,,4565.33059,,,13.04522,,,187.45096,,,2396.59034,,,18326.82781,,,951.10766,,,22508.3459,,
2022-12-07,Wednesday,10872.92,,,3886.17254,,,846.12732,,,3913.19665,,,8743.87172,,,14785.69678,,,23860.70105,,,6633.29238,,,106.66712,,,191.33869,,,3077.11456,,,3684.32391,,,717.97189,,,5050.87667,,,4560.54899,,,13.06532,,,186.66792,,,2316.32816,,,18224.41363,,,944.31497,,,22451.89356,,
2022-12-08,Thursday,10813.9,,,3899.81508,,,846.33464,,,3903.87464,,,8689.08867,,,14764.47624,,,23794.72474,,,6610.3187,,,107.1632,,,191.0068,,,3066.11717,,,3665.39286,,,718.30842,,,5030.57233,,,4522.39662,,,12.96181,,,184.92773,,,2379.87668,,,18209.10497,,,951.13633,,,21907.0659,,
2022-12-09,Friday,10872.92,start,-0.013389616423241046,3855.10584,start,-0.038803087333576895,838.77448,start,-0.0404620126079668,3906.61672,start,-0.012180323801028929,8686.69208,start,-0.015633118347101987,14803.19196,start,-0.014296041198884116,23771.20941,start,-0.01623226141239499,6613.96926,start,-0.012445496226898679,106.83936,start,-0.04095274787893459,192.87158,start,-0.007439127986297437,3059.57976,start,-0.017352400848206922,3679.40774,start,-0.011939212804329899,719.80355,start,-0.012640661147257344,5080.55363,start,-0.007886143001361883,4552.02591,start,-0.017707402159903615,13.06791,start,-0.011938030213673283,186.44371,start,-0.013574508614438346,2424.49739,start,0.05734917648960872,18003.06689,start,-0.017144003241610094,942.13024,start,-0.01786225112152811,21685.5655,start,-0.05449835158604308
2022-12-10,Saturday,10872.92,,,3855.10584,,,838.77448,,,3906.61672,,,8686.69208,,,14803.19196,,,23771.20941,,,6613.96926,,,106.83936,,,192.87158,,,3059.57976,,,3679.40774,,,719.80355,,,5080.55363,,,4552.02591,,,13.06791,,,186.44371,,,2424.49739,,,18003.06689,,,942.13024,,,21685.5655,,
2022-12-11,Sunday,10872.92,,,3855.10584,,,838.77448,,,3906.61672,,,8686.69208,,,14803.19196,,,23771.20941,,,6613.96926,,,106.83936,,,192.87158,,,3059.57976,,,3679.40774,,,719.80355,,,5080.55363,,,4552.02591,,,13.06791,,,186.44371,,,2424.49739,,,18003.06689,,,942.13024,,,21685.5655,,
2022-12-12,Monday,10854.23,,,3921.19305,,,841.94484,,,3898.98793,,,8677.78246,,,14784.27198,,,23856.58711,,,6599.48086,,,106.86208,,,192.26225,,,3044.92102,,,3662.96267,,,717.65764,,,5032.69494,,,4504.75735,,,12.9601,,,185.18797,,,2372.85637,,,18063.88857,,,942.22935,,,21007.28989,,
2022-12-13,Tuesday,10946.7,,,3924.55679,,,841.13576,,,3957.1781,,,8732.57633,,,14966.05867,,,24178.47282,,,6699.29975,,,110.059,,,195.64019,,,3051.55944,,,3719.34447,,,730.52419,,,5073.24441,,,4568.42601,,,13.15971,,,187.89524,,,2386.79574,,,18041.66025,,,942.3705,,,20671.01851,,
2022-12-14,Wednesday,10979.16,,,3881.59272,,,830.5621,,,3946.36008,,,8722.41074,,,14920.18381,,,24089.77906,,,6674.51191,,,108.56003,,,195.59787,,,3032.51733,,,3719.78206,,,727.31382,,,5069.1051,,,4575.85556,,,13.17036,,,188.32406,,,2379.02154,,,17999.42202,,,937.8036,,,20447.72048,,
2022-12-15,Thursday,10714.4,,,3806.04526,,,816.90147,,,3808.89979,,,8504.8671,,,14444.502,,,23275.67062,,,6475.72903,,,107.24302,,,187.90266,,,2985.45171,,,3683.26327,,,704.92748,,,4961.0349,,,4459.93814,,,12.94244,,,184.79977,,,2353.83756,,,17833.57936,,,921.78314,,,20629.40465,,
2022-12-16,Friday,10601.36,start,-0.024975811465549225,3764.53421,start,-0.023493941219523137,807.73622,start,-0.037004297031068514,3785.56078,start,-0.030987411531889462,8427.97229,start,-0.029783465054053233,14363.76494,start,-0.029684612696193192,23263.40756,start,-0.021362053618793973,6418.33295,start,-0.02957925903635057,105.87262,start,-0.00904853791711221,184.03324,start,-0.04582499920413359,2972.42995,start,-0.028484241901247213,3637.87285,start,-0.01128847166038736,698.65783,start,-0.02937707100777703,4907.13502,start,-0.03413380167389368,4434.78802,start,-0.02575510164440174,12.96576,start,-0.007816858242825362,184.0749,start,-0.012705228832873987,2354.09389,start,-0.029038389684552267,17721.59096,start,-0.015634887751061224,924.99468,start,-0.018188101042165828,20527.59736,start,-0.05339810668068586
2022-12-17,Saturday,10601.36,,,3764.53421,,,807.73622,,,3785.56078,,,8427.97229,,,14363.76494,,,23263.40756,,,6418.33295,,,105.87262,,,184.03324,,,2972.42995,,,3637.87285,,,698.65783,,,4907.13502,,,4434.78802,,,12.96576,,,184.0749,,,2354.09389,,,17721.59096,,,924.99468,,,20527.59736,,
2022-12-18,Sunday,10601.36,,,3764.53421,,,807.73622,,,3785.56078,,,8427.97229,,,14363.76494,,,23263.40756,,,6418.33295,,,105.87262,,,184.03324,,,2972.42995,,,3637.87285,,,698.65783,,,4907.13502,,,4434.78802,,,12.96576,,,184.0749,,,2354.09389,,,17721.59096,,,924.99468,,,20527.59736,,
2022-12-19,Monday,10607.31,,,3721.61377,,,801.52364,,,3792.0538,,,8448.15631,,,14412.41304,,,23269.75614,,,6433.86393,,,106.46323,,,184.55752,,,2976.01835,,,3643.99168,,,698.74997,,,4940.88771,,,4431.53924,,,12.83111,,,181.37306,,,2355.61101,,,17835.20523,,,924.14188,,,20737.86939,,
2022-12-20,Tuesday,10488.31,,,3713.62162,,,803.58416,,,3761.82856,,,8392.10989,,,14275.07297,,,23171.42056,,,6384.50204,,,105.82805,,,181.69163,,,2960.0878,,,3629.20487,,,692.55292,,,4946.20865,,,4307.2518,,,13.13474,,,183.55456,,,2307.68808,,,17720.9004,,,919.91977,,,21521.71936,,
2022-12-21,Wednesday,10651.93,,,3769.75731,,,815.53561,,,3829.64604,,,8489.03599,,,14487.50352,,,23542.4909,,,6506.37089,,,107.71541,,,184.70631,,,3012.33452,,,3694.5838,,,704.15397,,,4986.63231,,,4397.10293,,,12.91725,,,180.72613,,,2312.74377,,,17559.21129,,,928.06749,,,21762.63885,,
2022-12-22,Thursday,10592.43,,,3731.65474,,,805.96161,,,3788.24471,,,8458.09279,,,14321.29688,,,23324.90059,,,6462.31881,,,107.45458,,,182.37542,,,3013.8483,,,3687.50303,,,696.95981,,,4976.51756,,,4410.79225,,,13.05774,,,182.20142,,,2383.31279,,,17567.28396,,,923.9063,,,21862.1899,,
2022-12-23,Friday,10628.13,start,0.0025251477168965696,3758.37726,start,-0.0016355144239742737,819.17711,start,0.014164141357929904,3806.07531,start,0.005419152192294315,8501.7838,start,0.008757920346698192,14444.72067,start,0.005636107965994151,23515.88027,start,0.010852782824220178,6482.18105,start,0.009947770004670786,108.28966,start,0.02282969855662399,183.46853,start,-0.003068521751831459,3061.16269,start,0.02985191963901451,3709.28696,start,0.019630732833336852,701.06636,start,0.003447367075239165,5013.59849,start,0.021695647168070098,4422.00551,start,-0.0028823271692702017,12.96237,start,-0.00026145787057600635,179.81027,start,-0.02316790610778553,2370.64258,start,0.00702974935294534,17295.35012,start,-0.024052064002723274,924.05251,start,-0.0010185680203047577,22449.40518,start,0.09362068956714971
2022-12-24,Saturday,10628.13,,,3758.37726,,,819.17711,,,3806.07531,,,8501.7838,,,14444.72067,,,23515.88027,,,6482.18105,,,108.28966,,,183.46853,,,3061.16269,,,3709.28696,,,701.06636,,,5013.59849,,,4422.00551,,,12.96237,,,179.81027,,,2370.64258,,,17295.35012,,,924.05251,,,22449.40518,,
2022-12-25,Sunday,10628.13,,,3758.37726,,,819.17711,,,3806.07531,,,8501.7838,,,14444.72067,,,23515.88027,,,6482.18105,,,108.28966,,,183.46853,,,3061.16269,,,3709.28696,,,701.06636,,,5013.59849,,,4422.00551,,,12.96237,,,179.81027,,,2370.64258,,,17295.35012,,,924.05251,,,22449.40518,,
2022-12-26,Monday,10628.13,,,3758.37726,,,819.17711,,,3806.07531,,,8501.7838,,,14444.72067,,,23515.88027,,,6482.18105,,,108.28966,,,183.46853,,,3061.16269,,,3709.28696,,,701.06636,,,5013.59849,,,4422.00551,,,13.00889,,,181.33273,,,2368.04448,,,17442.0004,,,924.05251,,,22004.67266,,
2022-12-27,Tuesday,10650.94,,,3732.8144,,,819.17711,,,3817.63973,,,8448.83987,,,14479.01227,,,23452.34589,,,6519.35215,,,108.48306,,,185.07857,,,3057.82913,,,3695.12977,,,700.11087,,,4974.0917,,,4422.00551,,,12.95282,,,180.02214,,,2364.76973,,,17517.57437,,,935.29447,,,21539.52714,,
2022-12-28,Wednesday,10622.18,,,3671.75712,,,805.12046,,,3774.07456,,,8469.22545,,,14338.98131,,,23260.45412,,,6446.61676,,,106.58645,,,182.99464,,,3017.68465,,,3668.02026,,,690.48722,,,4967.25207,,,4408.20586,,,12.82346,,,177.51888,,,2415.46753,,,17404.97678,,,916.75017,,,22041.48965,,
2022-12-29,Thursday,10684.65,,,3719.20569,,,812.56217,,,3818.78859,,,8460.0242,,,14491.97615,,,23567.67152,,,6516.54201,,,106.94292,,,184.69742,,,3039.28928,,,3708.60953,,,697.32397,,,4955.4353,,,4361.50684,,,12.77911,,,176.59,,,2369.58919,,,17373.92525,,,928.23416,,,21585.60479,,
2022-12-30,Friday,10566.65,start,-0.005784648851679418,3705.66355,start,-0.014025656913430768,806.87736,start,-0.015014762802637414,3758.31546,start,-0.01254831975460842,8432.34018,start,-0.008168123494271875,14379.93805,start,-0.004484864849934128,23263.7977,start,-0.010719673986501475,6427.2499,start,-0.008474177067300573,106.4519,start,-0.016970780035693186,181.71929,start,-0.009534278167487286,3040.54559,start,-0.006735055300180709,3670.82657,start,-0.010368674738500075,686.48673,start,-0.020796362273037983,4937.27956,start,-0.015222385708034702,4401.66092,start,-0.0046007608886945274,12.99237,start,0.0023143915811691352,179.29526,start,-0.002864185677492112,2376.31362,start,0.002392195284031269,17304.73396,start,0.0005425643271107273,912.87129,start,-0.012100199803580361,21585.60479,start,-0.03847765154907326
2022-12-31,Saturday,10566.65,,,3705.66355,,,806.87736,,,3758.31546,,,8432.34018,,,14379.93805,,,23263.7977,,,6427.2499,,,106.4519,,,181.71929,,,3040.54559,,,3670.82657,,,686.48673,,,4937.27956,,,4401.66092,,,12.99237,,,179.29526,,,2376.31362,,,17304.73396,,,912.87129,,,21585.60479,,
2023-01-01,Sunday,10566.65,,,3705.66355,,,806.87736,,,3758.31546,,,8432.34018,,,14379.93805,,,23263.7977,,,6427.2499,,,106.4519,,,181.71929,,,3040.54559,,,3670.82657,,,686.48673,,,4937.27956,,,4401.66092,,,12.99237,,,179.29526,,,2376.31362,,,17304.73396,,,912.87129,,,21585.60479,,
2023-01-02,Monday,10566.65,,,3705.66355,,,806.87736,,,3839.55108,,,8432.34018,,,14538.25239,,,23664.50305,,,6550.68835,,,107.01028,,,184.72321,,,3070.72756,,,3719.79538,,,698.16611,,,5027.44165,,,4401.66092,,,12.99237,,,179.29526,,,2376.31362,,,17304.73396,,,912.87129,,,20701.28862,,
2023-01-03,Tuesday,10786.79,,,3752.1275,,,815.98473,,,3867.76473,,,8569.67793,,,14669.65406,,,23997.05285,,,6589.15486,,,104.80326,,,186.44601,,,3105.50537,,,3760.71644,,,705.65558,,,5040.26719,,,4352.01975,,,12.99237,,,180.78846,,,2451.02594,,,17670.16613,,,937.30417,,,20194.74357,,
2023-01-04,Wednesday,10944.46,,,3746.85596,,,825.14702,,,3944.27532,,,8593.06838,,,14924.92242,,,24334.9067,,,6720.92093,,,102.14216,,,188.34405,,,3119.78227,,,3780.04677,,,713.32995,,,5057.68984,,,4456.4503,,,12.73029,,,176.01623,,,2511.31847,,,17328.96522,,,957.67245,,,20251.68707,,
2023-01-05,Thursday,10883.97,,,3731.55615,,,822.15012,,,3929.14245,,,8611.59137,,,14876.00631,,,24306.3224,,,6707.48682,,,102.00343,,,187.92403,,,3133.21024,,,3770.80321,,,710.35155,,,5078.8067,,,4433.60262,,,12.77871,,,177.44716,,,2567.77084,,,17418.92895,,,961.13422,,,21145.09881,,
2023-01-06,Friday,10964.29,start,0.03763160509716904,3784.05943,start,0.021155692885286247,837.51817,start,0.03797455662902737,3994.95491,start,0.06296423291726558,8733.39035,start,0.035701853053086915,15077.10506,start,0.04848192026807787,24690.55391,start,0.0613294625580414,6819.15804,start,0.060976023353316394,104.81908,start,-0.01533857075355156,187.92403,start,0.03414464144120301,3175.72903,start,0.044460257542134,3813.93626,start,0.03898568545013004,721.53282,start,0.051051372835713885,5078.8067,start,0.028665004336922772,4501.75279,start,0.022739568499065412,12.83988,start,-0.011736888650800314,178.38241,start,-0.005091322548069704,2529.80157,start,0.06459077989882506,17172.42932,start,-0.00764557492220482,972.76683,start,0.06561225076976622,21717.52073,start,0.006111292284064789
2023-01-07,Saturday,10964.29,,,3784.05943,,,837.51817,,,3994.95491,,,8733.39035,,,15077.10506,,,24690.55391,,,6819.15804,,,104.81908,,,187.92403,,,3175.72903,,,3813.93626,,,721.53282,,,5078.8067,,,4501.75279,,,12.83988,,,178.38241,,,2529.80157,,,17172.42932,,,972.76683,,,21717.52073,,
2023-01-08,Sunday,10964.29,,,3784.05943,,,837.51817,,,3994.95491,,,8733.39035,,,15077.10506,,,24690.55391,,,6819.15804,,,104.81908,,,187.92403,,,3175.72903,,,3813.93626,,,721.53282,,,5078.8067,,,4501.75279,,,12.83988,,,178.38241,,,2529.80157,,,17172.42932,,,972.76683,,,21717.52073,,
2023-01-09,Monday,11045.6,,,3746.91993,,,835.445,,,4059.81901,,,8755.84133,,,15320.5021,,,24949.4919,,,6871.61762,,,105.91671,,,195.38731,,,3193.12891,,,3827.8985,,,734.10502,,,5189.1873,,,4535.65136,,,12.83988,,,179.30071,,,2557.10439,,,17214.19926,,,970.48381,,,21464.91342,,
2023-01-10,Tuesday,10989.08,,,3786.30766,,,834.67919,,,4048.4003,,,8718.35009,,,15298.96563,,,24972.22307,,,6848.14422,,,104.12065,,,193.96216,,,3157.60649,,,3826.9629,,,732.5171,,,5149.06064,,,4503.17106,,,12.80664,,,178.92114,,,2557.56663,,,17098.20311,,,980.25314,,,22042.6916,,
2023-01-11,Wednesday,11083.28,,,3868.93558,,,847.68528,,,4131.90337,,,8820.66845,,,15634.68548,,,25378.96422,,,6974.46391,,,104.60361,,,197.62951,,,3191.03802,,,3918.15746,,,745.96102,,,5208.97335,,,4590.45309,,,13.03109,,,181.77223,,,2592.76871,,,17221.14102,,,993.22273,,,22850.97983,,
2023-01-12,Thursday,11118.98,,,3868.27174,,,857.12875,,,4190.76609,,,8956.80526,,,15867.62214,,,25757.19866,,,7067.37014,,,106.53763,,,199.60753,,,3251.82862,,,3960.54445,,,753.43825,,,5235.31436,,,4687.57258,,,13.36115,,,185.67011,,,2591.45805,,,17129.53373,,,994.68477,,,22927.95149,,
