date,weekday,HO1_Comdty_PX-LAST-CHF,imputed,HO1_Comdty_start
2008-10-27,Monday,2.20903,,
2008-10-28,Tuesday,2.22155,,
2008-10-29,Wednesday,2.26653,,
2008-10-30,Thursday,2.26346,,
2008-10-31,Friday,2.32951,,start
2008-11-01,Saturday,2.32951,imputed from 4095,
2008-11-02,Sunday,2.32951,imputed from 4096,
2008-11-03,Monday,2.32424,,
2008-11-04,Tuesday,2.51221,,
2008-11-05,Wednesday,2.389,,
2008-11-06,Thursday,2.28329,,
2008-11-07,Friday,2.32996,,start
2008-11-08,Saturday,2.32996,imputed from 4102,
2008-11-09,Sunday,2.32996,imputed from 4103,
2008-11-10,Monday,2.3632,,
2008-11-11,Tuesday,2.28779,,
2008-11-12,Wednesday,2.17109,,
2008-11-13,Thursday,2.24869,,
2008-11-14,Friday,2.17691,,start
2008-11-15,Saturday,2.17691,imputed from 4109,
2008-11-16,Sunday,2.17691,imputed from 4110,
2008-11-17,Monday,2.14078,,
2008-11-18,Tuesday,2.10596,,
2008-11-19,Wednesday,2.13188,,
2008-11-20,Thursday,2.04577,,
2008-11-21,Friday,2.0798,,start
2008-11-22,Saturday,2.0798,imputed from 4116,
2008-11-23,Sunday,2.0798,imputed from 4117,
2008-11-24,Monday,2.1386,,
2008-11-25,Tuesday,2.01783,,
2008-11-26,Wednesday,2.08873,,
2008-11-27,Thursday,2.08873,imputed from 4121,
2008-11-28,Friday,2.03204,,start
2008-11-29,Saturday,2.03204,imputed from 4123,
2008-11-30,Sunday,2.03204,imputed from 4124,
2008-12-01,Monday,1.94361,,
2008-12-02,Tuesday,1.91029,,
2008-12-03,Wednesday,1.9225,,
2008-12-04,Thursday,1.8076,,
2008-12-05,Friday,1.74689,,start
2008-12-06,Saturday,1.74689,imputed from 4130,
2008-12-07,Sunday,1.74689,imputed from 4131,
2008-12-08,Monday,1.79489,,
2008-12-09,Tuesday,1.72816,,
2008-12-10,Wednesday,1.67707,,
2008-12-11,Thursday,1.77734,,
2008-12-12,Friday,1.76251,,start
2008-12-13,Saturday,1.76251,imputed from 4137,
2008-12-14,Sunday,1.76251,imputed from 4138,
2008-12-15,Monday,1.69328,,
2008-12-16,Tuesday,1.66649,,
2008-12-17,Wednesday,1.55963,,
2008-12-18,Thursday,1.48369,,
2008-12-19,Friday,1.54415,,start
2008-12-20,Saturday,1.54415,imputed from 4144,
2008-12-21,Sunday,1.54415,imputed from 4145,
2008-12-22,Monday,1.46398,,
2008-12-23,Tuesday,1.44165,,
2008-12-24,Wednesday,1.29201,,
2008-12-25,Thursday,1.29201,imputed from 4149,
2008-12-26,Friday,1.32966,,start
2008-12-27,Saturday,1.32966,imputed from 4151,
2008-12-28,Sunday,1.32966,imputed from 4152,
2008-12-29,Monday,1.34352,,
2008-12-30,Tuesday,1.3609,,
2008-12-31,Wednesday,1.50241,,
2009-01-01,Thursday,1.50241,imputed from 4156,
2009-01-02,Friday,1.50241,imputed from 4156,start
2009-01-03,Saturday,1.50241,imputed from 4158,
2009-01-04,Sunday,1.50241,imputed from 4159,
2009-01-05,Monday,1.74528,,
2009-01-06,Tuesday,1.81918,,
2009-01-07,Wednesday,1.69124,,
2009-01-08,Thursday,1.66107,,
2009-01-09,Friday,1.65417,,start
2009-01-10,Saturday,1.65417,imputed from 4165,
2009-01-11,Sunday,1.65417,imputed from 4166,
2009-01-12,Monday,1.63495,,
2009-01-13,Tuesday,1.69458,,
2009-01-14,Wednesday,1.63545,,
2009-01-15,Thursday,1.67447,,
2009-01-16,Friday,1.6449,,start
2009-01-17,Saturday,1.6449,imputed from 4172,
2009-01-18,Sunday,1.6449,imputed from 4173,
2009-01-19,Monday,1.6449,imputed from 4174,
2009-01-20,Tuesday,1.57584,,
2009-01-21,Wednesday,1.60235,,
2009-01-22,Thursday,1.55723,,
2009-01-23,Friday,1.68171,,start
2009-01-24,Saturday,1.68171,imputed from 4179,
2009-01-25,Sunday,1.68171,imputed from 4180,
2009-01-26,Monday,1.63049,,
2009-01-27,Tuesday,1.56473,,
2009-01-28,Wednesday,1.62506,,
2009-01-29,Thursday,1.64454,,
2009-01-30,Friday,1.68786,,start
2009-01-31,Saturday,1.68786,imputed from 4186,
2009-02-01,Sunday,1.68786,imputed from 4187,
2009-02-02,Monday,1.55638,,
2009-02-03,Tuesday,1.52222,,
2009-02-04,Wednesday,1.53813,,
2009-02-05,Thursday,1.59251,,
2009-02-06,Friday,1.58797,,start
2009-02-07,Saturday,1.58797,imputed from 4193,
2009-02-08,Sunday,1.58797,imputed from 4194,
2009-02-09,Monday,1.56894,,
2009-02-10,Tuesday,1.50351,,
2009-02-11,Wednesday,1.52847,,
2009-02-12,Thursday,1.53897,,
2009-02-13,Friday,1.50644,,start
2009-02-14,Saturday,1.50644,imputed from 4200,
2009-02-15,Sunday,1.50644,imputed from 4201,
2009-02-16,Monday,1.50644,imputed from 4202,
2009-02-17,Tuesday,1.39295,,
2009-02-18,Wednesday,1.35174,,
2009-02-19,Thursday,1.41469,,
2009-02-20,Friday,1.38793,,start
2009-02-21,Saturday,1.38793,imputed from 4207,
2009-02-22,Sunday,1.38793,imputed from 4208,
2009-02-23,Monday,1.36922,,
2009-02-24,Tuesday,1.4084,,
2009-02-25,Wednesday,1.44341,,
2009-02-26,Thursday,1.50918,,
2009-02-27,Friday,1.47503,,start
2009-02-28,Saturday,1.47503,imputed from 4214,
2009-03-01,Sunday,1.47503,imputed from 4215,
2009-03-02,Monday,1.3537,,
2009-03-03,Tuesday,1.38426,,
2009-03-04,Wednesday,1.4257,,
2009-03-05,Thursday,1.3623,,
2009-03-06,Friday,1.4175,,start
2009-03-07,Saturday,1.4175,imputed from 4221,
2009-03-08,Sunday,1.4175,imputed from 4222,
2009-03-09,Monday,1.40841,,
2009-03-10,Tuesday,1.38654,,
2009-03-11,Wednesday,1.31032,,
2009-03-12,Thursday,1.45635,,
2009-03-13,Friday,1.42203,,start
2009-03-14,Saturday,1.42203,imputed from 4228,
2009-03-15,Sunday,1.42203,imputed from 4229,
2009-03-16,Monday,1.43789,,
2009-03-17,Tuesday,1.50988,,
2009-03-18,Wednesday,1.4737,,
2009-03-19,Thursday,1.52597,,
2009-03-20,Friday,1.56006,,start
2009-03-21,Saturday,1.56006,imputed from 4235,
2009-03-22,Sunday,1.56006,imputed from 4236,
2009-03-23,Monday,1.65248,,
2009-03-24,Tuesday,1.69455,,
2009-03-25,Wednesday,1.64134,,
2009-03-26,Thursday,1.66987,,
2009-03-27,Friday,1.63826,,start
2009-03-28,Saturday,1.63826,imputed from 4242,
2009-03-29,Sunday,1.63826,imputed from 4243,
2009-03-30,Monday,1.54587,,
2009-03-31,Tuesday,1.53637,,
2009-04-01,Wednesday,1.54525,,
2009-04-02,Thursday,1.63007,,
2009-04-03,Friday,1.63817,,start
2009-04-04,Saturday,1.63817,imputed from 4249,
2009-04-05,Sunday,1.63817,imputed from 4250,
2009-04-06,Monday,1.61337,,
2009-04-07,Tuesday,1.58911,,
2009-04-08,Wednesday,1.60052,,
2009-04-09,Thursday,1.65398,,
2009-04-10,Friday,1.65398,imputed from 4255,start
2009-04-11,Saturday,1.65398,imputed from 4256,
2009-04-12,Sunday,1.65398,imputed from 4257,
2009-04-13,Monday,1.58449,,
2009-04-14,Tuesday,1.59596,,
2009-04-15,Wednesday,1.60092,,
2009-04-16,Thursday,1.63052,,
2009-04-17,Friday,1.66006,,start
2009-04-18,Saturday,1.66006,imputed from 4263,
2009-04-19,Sunday,1.66006,imputed from 4264,
2009-04-20,Monday,1.55624,,
2009-04-21,Tuesday,1.57153,,
2009-04-22,Wednesday,1.54827,,
2009-04-23,Thursday,1.52455,,
2009-04-24,Friday,1.55507,,start
2009-04-25,Saturday,1.55507,imputed from 4270,
2009-04-26,Sunday,1.55507,imputed from 4271,
2009-04-27,Monday,1.51816,,
2009-04-28,Tuesday,1.50999,,
2009-04-29,Wednesday,1.5056,,
2009-04-30,Thursday,1.50257,,
2009-05-01,Friday,1.50257,imputed from 4276,start
2009-05-02,Saturday,1.50257,imputed from 4277,
2009-05-03,Sunday,1.50257,imputed from 4278,
2009-05-04,Monday,1.61769,,
2009-05-05,Tuesday,1.61275,,
2009-05-06,Wednesday,1.6686,,
2009-05-07,Thursday,1.67679,,
2009-05-08,Friday,1.69074,,start
2009-05-09,Saturday,1.69074,imputed from 4284,
2009-05-10,Sunday,1.69074,imputed from 4285,
2009-05-11,Monday,1.6639,,
2009-05-12,Tuesday,1.66885,,
2009-05-13,Wednesday,1.64869,,
2009-05-14,Thursday,1.65224,,
2009-05-15,Friday,1.58579,,start
2009-05-16,Saturday,1.58579,imputed from 4291,
2009-05-17,Sunday,1.58579,imputed from 4292,
2009-05-18,Monday,1.64585,,
2009-05-19,Tuesday,1.65355,,
2009-05-20,Wednesday,1.69768,,
2009-05-21,Thursday,1.6724,,
2009-05-22,Friday,1.66704,,start
2009-05-23,Saturday,1.66704,imputed from 4298,
2009-05-24,Sunday,1.66704,imputed from 4299,
2009-05-25,Monday,1.66704,imputed from 4300,
2009-05-26,Tuesday,1.67541,,
2009-05-27,Wednesday,1.69632,,
2009-05-28,Thursday,1.73896,,
2009-05-29,Friday,1.75503,,start
2009-05-30,Saturday,1.75503,imputed from 4305,
2009-05-31,Sunday,1.75503,imputed from 4306,
2009-06-01,Monday,1.89943,,
2009-06-02,Tuesday,1.90847,,
2009-06-03,Wednesday,1.86722,,
2009-06-04,Thursday,1.90852,,
2009-06-05,Friday,1.91843,,start
2009-06-06,Saturday,1.91843,imputed from 4312,
2009-06-07,Sunday,1.91843,imputed from 4313,
2009-06-08,Monday,1.93125,,
2009-06-09,Tuesday,1.95438,,
2009-06-10,Wednesday,1.97957,,
2009-06-11,Thursday,1.98722,,
2009-06-12,Friday,1.97789,,start
2009-06-13,Saturday,1.97789,imputed from 4319,
2009-06-14,Sunday,1.97789,imputed from 4320,
2009-06-15,Monday,1.98409,,
2009-06-16,Tuesday,1.98615,,
2009-06-17,Wednesday,2.02322,,
2009-06-18,Thursday,1.98947,,
2009-06-19,Friday,1.9291,,start
2009-06-20,Saturday,1.9291,imputed from 4326,
2009-06-21,Sunday,1.9291,imputed from 4327,
2009-06-22,Monday,1.87486,,
2009-06-23,Tuesday,1.88611,,
2009-06-24,Wednesday,1.90374,,
2009-06-25,Thursday,1.94398,,
2009-06-26,Friday,1.8708,,start
2009-06-27,Saturday,1.8708,imputed from 4333,
2009-06-28,Sunday,1.8708,imputed from 4334,
2009-06-29,Monday,1.93474,,
2009-06-30,Tuesday,1.86403,,
2009-07-01,Wednesday,1.89583,,
2009-07-02,Thursday,1.84453,,
2009-07-03,Friday,1.84453,imputed from 4339,start
2009-07-04,Saturday,1.84453,imputed from 4340,
2009-07-05,Sunday,1.84453,imputed from 4341,
2009-07-06,Monday,1.76974,,
2009-07-07,Tuesday,1.73948,,
2009-07-08,Wednesday,1.68016,,
2009-07-09,Thursday,1.65101,,
2009-07-10,Friday,1.66354,,start
2009-07-11,Saturday,1.66354,imputed from 4347,
2009-07-12,Sunday,1.66354,imputed from 4348,
2009-07-13,Monday,1.63012,,
2009-07-14,Tuesday,1.6451,,
2009-07-15,Wednesday,1.70408,,
2009-07-16,Thursday,1.72047,,
2009-07-17,Friday,1.76473,,start
2009-07-18,Saturday,1.76473,imputed from 4354,
2009-07-19,Sunday,1.76473,imputed from 4355,
2009-07-20,Monday,1.80411,,
2009-07-21,Tuesday,1.81406,,
2009-07-22,Wednesday,1.82174,,
2009-07-23,Thursday,1.88438,,
2009-07-24,Friday,1.90581,,start
2009-07-25,Saturday,1.90581,imputed from 4361,
2009-07-26,Sunday,1.90581,imputed from 4362,
2009-07-27,Monday,1.92542,,
2009-07-28,Tuesday,1.89811,,
2009-07-29,Wednesday,1.81938,,
2009-07-30,Thursday,1.92488,,
2009-07-31,Friday,1.91739,,start
2009-08-01,Saturday,1.91739,imputed from 4368,
2009-08-02,Sunday,1.91739,imputed from 4369,
2009-08-03,Monday,1.98358,,
2009-08-04,Tuesday,2.01187,,
2009-08-05,Wednesday,2.07568,,
2009-08-06,Thursday,2.0651,,
2009-08-07,Friday,2.07053,,start
2009-08-08,Saturday,2.07053,imputed from 4375,
2009-08-09,Sunday,2.07053,imputed from 4376,
2009-08-10,Monday,2.09299,,
2009-08-11,Tuesday,2.06693,,
2009-08-12,Wednesday,2.03476,,
2009-08-13,Thursday,2.03752,,
2009-08-14,Friday,1.97134,,start
2009-08-15,Saturday,1.97134,imputed from 4382,
2009-08-16,Sunday,1.97134,imputed from 4383,
2009-08-17,Monday,1.96951,,
2009-08-18,Tuesday,2.00767,,
2009-08-19,Wednesday,2.04015,,
2009-08-20,Thursday,2.0083,,
2009-08-21,Friday,2.01519,,start
2009-08-22,Saturday,2.01519,imputed from 4389,
2009-08-23,Sunday,2.01519,imputed from 4390,
2009-08-24,Monday,2.03803,,
2009-08-25,Tuesday,1.96651,,
2009-08-26,Wednesday,1.98053,,
2009-08-27,Thursday,1.98414,,
2009-08-28,Friday,1.96913,,start
2009-08-29,Saturday,1.96913,imputed from 4396,
2009-08-30,Sunday,1.96913,imputed from 4397,
2009-08-31,Monday,1.88222,,
2009-09-01,Tuesday,1.87393,,
2009-09-02,Wednesday,1.85325,,
2009-09-03,Thursday,1.84136,,
2009-09-04,Friday,1.82339,,start
2009-09-05,Saturday,1.82339,imputed from 4403,
2009-09-06,Sunday,1.82339,imputed from 4404,
2009-09-07,Monday,1.82339,imputed from 4405,
2009-09-08,Tuesday,1.862,,
2009-09-09,Wednesday,1.86725,,
2009-09-10,Thursday,1.85593,,
2009-09-11,Friday,1.79657,,start
2009-09-12,Saturday,1.79657,imputed from 4410,
2009-09-13,Sunday,1.79657,imputed from 4411,
2009-09-14,Monday,1.803,,
2009-09-15,Tuesday,1.84436,,
2009-09-16,Wednesday,1.88423,,
2009-09-17,Thursday,1.89631,,
2009-09-18,Friday,1.88036,,start
2009-09-19,Saturday,1.88036,imputed from 4417,
2009-09-20,Sunday,1.88036,imputed from 4418,
2009-09-21,Monday,1.80898,,
2009-09-22,Tuesday,1.8565,,
2009-09-23,Wednesday,1.80268,,
2009-09-24,Thursday,1.72764,,
2009-09-25,Friday,1.72423,,start
2009-09-26,Saturday,1.72423,imputed from 4424,
2009-09-27,Sunday,1.72423,imputed from 4425,
2009-09-28,Monday,1.74569,,
2009-09-29,Tuesday,1.76318,,
2009-09-30,Wednesday,1.86155,,
2009-10-01,Thursday,1.90251,,
2009-10-02,Friday,1.85807,,start
2009-10-03,Saturday,1.85807,imputed from 4431,
2009-10-04,Sunday,1.85807,imputed from 4432,
2009-10-05,Monday,1.84983,,
2009-10-06,Tuesday,1.86191,,
2009-10-07,Wednesday,1.84201,,
2009-10-08,Thursday,1.89215,,
2009-10-09,Friday,1.91302,,start
2009-10-10,Saturday,1.91302,imputed from 4438,
2009-10-11,Sunday,1.91302,imputed from 4439,
2009-10-12,Monday,1.94346,,
2009-10-13,Tuesday,1.96687,,
2009-10-14,Wednesday,1.97611,,
2009-10-15,Thursday,2.04999,,
2009-10-16,Friday,2.06684,,start
2009-10-17,Saturday,2.06684,imputed from 4445,
2009-10-18,Sunday,2.06684,imputed from 4446,
2009-10-19,Monday,2.07847,,
2009-10-20,Tuesday,2.07617,,
2009-10-21,Wednesday,2.1173,,
2009-10-22,Thursday,2.10905,,
2009-10-23,Friday,2.08909,,start
2009-10-24,Saturday,2.08909,imputed from 4452,
2009-10-25,Sunday,2.08909,imputed from 4453,
2009-10-26,Monday,2.07234,,
2009-10-27,Tuesday,2.10257,,
2009-10-28,Wednesday,2.04962,,
2009-10-29,Thursday,2.09261,,
2009-10-30,Friday,2.02964,,start
2009-10-31,Saturday,2.02964,imputed from 4459,
2009-11-01,Sunday,2.02964,imputed from 4460,
2009-11-02,Monday,2.09203,,
2009-11-03,Tuesday,2.1328,,
2009-11-04,Wednesday,2.12678,,
2009-11-05,Thursday,2.0934,,
2009-11-06,Friday,2.03856,,start
2009-11-07,Saturday,2.03856,imputed from 4466,
2009-11-08,Sunday,2.03856,imputed from 4467,
2009-11-09,Monday,2.07817,,
2009-11-10,Tuesday,2.07118,,
2009-11-11,Wednesday,2.07492,,
2009-11-12,Thursday,2.02226,,
2009-11-13,Friday,1.98792,,start
2009-11-14,Saturday,1.98792,imputed from 4473,
2009-11-15,Sunday,1.98792,imputed from 4474,
2009-11-16,Monday,2.05029,,
2009-11-17,Tuesday,2.09596,,
2009-11-18,Wednesday,2.07032,,
2009-11-19,Thursday,2.02435,,
2009-11-20,Friday,2.01254,,start
2009-11-21,Saturday,2.01254,imputed from 4480,
2009-11-22,Sunday,2.01254,imputed from 4481,
2009-11-23,Monday,1.99792,,
2009-11-24,Tuesday,1.97017,,
2009-11-25,Wednesday,1.99149,,
2009-11-26,Thursday,1.99149,imputed from 4485,
2009-11-27,Friday,1.97535,,start
2009-11-28,Saturday,1.97535,imputed from 4487,
2009-11-29,Sunday,1.97535,imputed from 4488,
2009-11-30,Monday,2.03081,,
2009-12-01,Tuesday,2.07571,,
2009-12-02,Wednesday,2.04047,,
2009-12-03,Thursday,2.04725,,
2009-12-04,Friday,2.05518,,start
2009-12-05,Saturday,2.05518,imputed from 4494,
2009-12-06,Sunday,2.05518,imputed from 4495,
2009-12-07,Monday,2.04628,,
2009-12-08,Tuesday,2.04306,,
2009-12-09,Wednesday,1.96352,,
2009-12-10,Thursday,1.95428,,
2009-12-11,Friday,1.97339,,start
2009-12-12,Saturday,1.97339,imputed from 4501,
2009-12-13,Sunday,1.97339,imputed from 4502,
2009-12-14,Monday,1.9685,,
2009-12-15,Tuesday,1.98267,,
2009-12-16,Wednesday,2.04011,,
2009-12-17,Thursday,2.05273,,
2009-12-18,Friday,2.04182,,start
2009-12-19,Saturday,2.04182,imputed from 4508,
2009-12-20,Sunday,2.04182,imputed from 4509,
2009-12-21,Monday,2.03001,,
2009-12-22,Tuesday,2.03999,,
2009-12-23,Wednesday,2.08724,,
2009-12-24,Thursday,2.11478,,
2009-12-25,Friday,2.11478,imputed from 4514,start
2009-12-26,Saturday,2.11478,imputed from 4515,
2009-12-27,Sunday,2.11478,imputed from 4516,
2009-12-28,Monday,2.14504,,
2009-12-29,Tuesday,2.18229,,
2009-12-30,Wednesday,2.18608,,
2009-12-31,Thursday,2.19232,,
2010-01-01,Friday,2.19232,imputed from 4521,start
2010-01-02,Saturday,2.19232,imputed from 4522,
2010-01-03,Sunday,2.19232,imputed from 4523,
2010-01-04,Monday,2.25446,,
2010-01-05,Tuesday,2.26497,,
2010-01-06,Wednesday,2.26577,,
2010-01-07,Thursday,2.25566,,
2010-01-08,Friday,2.25795,,start
2010-01-09,Saturday,2.25795,imputed from 4529,
2010-01-10,Sunday,2.25795,imputed from 4530,
2010-01-11,Monday,2.21673,,
2010-01-12,Tuesday,2.16847,,
2010-01-13,Wednesday,2.13314,,
2010-01-14,Thursday,2.12227,,
2010-01-15,Friday,2.09879,,start
2010-01-16,Saturday,2.09879,imputed from 4536,
2010-01-17,Sunday,2.09879,imputed from 4537,
2010-01-18,Monday,2.09879,imputed from 4538,
2010-01-19,Tuesday,2.11126,,
2010-01-20,Wednesday,2.10922,,
2010-01-21,Thursday,2.07138,,
2010-01-22,Friday,2.01868,,start
2010-01-23,Saturday,2.01868,imputed from 4543,
2010-01-24,Sunday,2.01868,imputed from 4544,
2010-01-25,Monday,2.04365,,
2010-01-26,Tuesday,2.03585,,
2010-01-27,Wednesday,2.00938,,
2010-01-28,Thursday,2.01889,,
2010-01-29,Friday,2.01803,,start
2010-01-30,Saturday,2.01803,imputed from 4550,
2010-01-31,Sunday,2.01803,imputed from 4551,
2010-02-01,Monday,2.06789,,
2010-02-02,Tuesday,2.14385,,
2010-02-03,Wednesday,2.13713,,
2010-02-04,Thursday,2.06138,,
2010-02-05,Friday,2.01822,,start
2010-02-06,Saturday,2.01822,imputed from 4557,
2010-02-07,Sunday,2.01822,imputed from 4558,
2010-02-08,Monday,2.01711,,
2010-02-09,Tuesday,2.06129,,
2010-02-10,Wednesday,2.07871,,
2010-02-11,Thursday,2.10434,,
2010-02-12,Friday,2.0655,,start
2010-02-13,Saturday,2.0655,imputed from 4564,
2010-02-14,Sunday,2.0655,imputed from 4565,
2010-02-15,Monday,2.0655,imputed from 4566,
2010-02-16,Tuesday,2.12965,,
2010-02-17,Wednesday,2.16322,,
2010-02-18,Thursday,2.21347,,
2010-02-19,Friday,2.23301,,start
2010-02-20,Saturday,2.23301,imputed from 4571,
2010-02-21,Sunday,2.23301,imputed from 4572,
2010-02-22,Monday,2.23949,,
2010-02-23,Tuesday,2.20159,,
2010-02-24,Wednesday,2.2069,,
2010-02-25,Thursday,2.15046,,
2010-02-26,Friday,2.17778,,start
2010-02-27,Saturday,2.17778,imputed from 4578,
2010-02-28,Sunday,2.17778,imputed from 4579,
2010-03-01,Monday,2.18761,,
2010-03-02,Tuesday,2.21421,,
2010-03-03,Wednesday,2.23314,,
2010-03-04,Thursday,2.22778,,
2010-03-05,Friday,2.2545,,start
2010-03-06,Saturday,2.2545,imputed from 4585,
2010-03-07,Sunday,2.2545,imputed from 4586,
2010-03-08,Monday,2.2592,,
2010-03-09,Tuesday,2.24716,,
2010-03-10,Wednesday,2.26666,,
2010-03-11,Thursday,2.26199,,
2010-03-12,Friday,2.21922,,start
2010-03-13,Saturday,2.21922,imputed from 4592,
2010-03-14,Sunday,2.21922,imputed from 4593,
2010-03-15,Monday,2.18661,,
2010-03-16,Tuesday,2.23778,,
2010-03-17,Wednesday,2.24904,,
2010-03-18,Thursday,2.23247,,
2010-03-19,Friday,2.20296,,start
2010-03-20,Saturday,2.20296,imputed from 4599,
2010-03-21,Sunday,2.20296,imputed from 4600,
2010-03-22,Monday,2.20393,,
2010-03-23,Tuesday,2.2216,,
2010-03-24,Wednesday,2.21731,,
2010-03-25,Thursday,2.22036,,
2010-03-26,Friday,2.20734,,start
2010-03-27,Saturday,2.20734,imputed from 4606,
2010-03-28,Sunday,2.20734,imputed from 4607,
2010-03-29,Monday,2.25801,,
2010-03-30,Tuesday,2.26514,,
2010-03-31,Wednesday,2.27543,,
2010-04-01,Thursday,2.34039,,
2010-04-02,Friday,2.34039,imputed from 4612,start
2010-04-03,Saturday,2.34039,imputed from 4613,
2010-04-04,Sunday,2.34039,imputed from 4614,
2010-04-05,Monday,2.40446,,
2010-04-06,Tuesday,2.42844,,
2010-04-07,Wednesday,2.4077,,
2010-04-08,Thursday,2.39197,,
2010-04-09,Friday,2.3747,,start
2010-04-10,Saturday,2.3747,imputed from 4620,
2010-04-11,Sunday,2.3747,imputed from 4621,
2010-04-12,Monday,2.35492,,
2010-04-13,Tuesday,2.33753,,
2010-04-14,Wednesday,2.35712,,
2010-04-15,Thursday,2.38023,,
2010-04-16,Friday,2.35213,,start
2010-04-17,Saturday,2.35213,imputed from 4627,
2010-04-18,Sunday,2.35213,imputed from 4628,
2010-04-19,Monday,2.29462,,
2010-04-20,Tuesday,2.32976,,
2010-04-21,Wednesday,2.35888,,
2010-04-22,Thursday,2.386,,
2010-04-23,Friday,2.41726,,start
2010-04-24,Saturday,2.41726,imputed from 4634,
2010-04-25,Sunday,2.41726,imputed from 4635,
2010-04-26,Monday,2.40645,,
2010-04-27,Tuesday,2.41452,,
2010-04-28,Wednesday,2.42649,,
2010-04-29,Thursday,2.43782,,
2010-04-30,Friday,2.47066,,start
2010-05-01,Saturday,2.47066,imputed from 4641,
2010-05-02,Sunday,2.47066,imputed from 4642,
2010-05-03,Monday,2.54561,,
2010-05-04,Tuesday,2.48229,,
2010-05-05,Wednesday,2.42785,,
2010-05-06,Thursday,2.34198,,
2010-05-07,Friday,2.31074,,start
2010-05-08,Saturday,2.31074,imputed from 4648,
2010-05-09,Sunday,2.31074,imputed from 4649,
2010-05-10,Monday,2.3513,,
2010-05-11,Tuesday,2.36716,,
2010-05-12,Wednesday,2.39531,,
2010-05-13,Thursday,2.37451,,
2010-05-14,Friday,2.32271,,start
2010-05-15,Saturday,2.32271,imputed from 4655,
2010-05-16,Sunday,2.32271,imputed from 4656,
2010-05-17,Monday,2.25658,,
2010-05-18,Tuesday,2.22866,,
2010-05-19,Wednesday,2.2469,,
2010-05-20,Thursday,2.1946,,
2010-05-21,Friday,2.17855,,start
2010-05-22,Saturday,2.17855,imputed from 4662,
2010-05-23,Sunday,2.17855,imputed from 4663,
2010-05-24,Monday,2.19426,,
2010-05-25,Tuesday,2.17211,,
2010-05-26,Wednesday,2.22513,,
2010-05-27,Thursday,2.30611,,
2010-05-28,Friday,2.28971,,start
2010-05-29,Saturday,2.28971,imputed from 4669,
2010-05-30,Sunday,2.28971,imputed from 4670,
2010-05-31,Monday,2.28971,imputed from 4671,
2010-06-01,Tuesday,2.27384,,
2010-06-02,Wednesday,2.31521,,
2010-06-03,Thursday,2.35761,,
2010-06-04,Friday,2.27172,,start
2010-06-05,Saturday,2.27172,imputed from 4676,
2010-06-06,Sunday,2.27172,imputed from 4677,
2010-06-07,Monday,2.28736,,
2010-06-08,Tuesday,2.25892,,
2010-06-09,Wednesday,2.3022,,
2010-06-10,Thursday,2.32817,,
2010-06-11,Friday,2.31131,,start
2010-06-12,Saturday,2.31131,imputed from 4683,
2010-06-13,Sunday,2.31131,imputed from 4684,
2010-06-14,Monday,2.31013,,
2010-06-15,Tuesday,2.3372,,
2010-06-16,Wednesday,2.37661,,
2010-06-17,Thursday,2.39156,,
2010-06-18,Friday,2.3635,,start
2010-06-19,Saturday,2.3635,imputed from 4690,
2010-06-20,Sunday,2.3635,imputed from 4691,
2010-06-21,Monday,2.38173,,
2010-06-22,Tuesday,2.33454,,
2010-06-23,Wednesday,2.29282,,
2010-06-24,Thursday,2.26395,,
2010-06-25,Friday,2.31201,,start
2010-06-26,Saturday,2.31201,imputed from 4697,
2010-06-27,Sunday,2.31201,imputed from 4698,
2010-06-28,Monday,2.27793,,
2010-06-29,Tuesday,2.18604,,
2010-06-30,Wednesday,2.13568,,
2010-07-01,Thursday,2.06974,,
2010-07-02,Friday,2.04097,,start
2010-07-03,Saturday,2.04097,imputed from 4704,
2010-07-04,Sunday,2.04097,imputed from 4705,
2010-07-05,Monday,2.04097,imputed from 4706,
2010-07-06,Tuesday,2.02916,,
2010-07-07,Wednesday,2.08337,,
2010-07-08,Thursday,2.10897,,
2010-07-09,Friday,2.1442,,start
2010-07-10,Saturday,2.1442,imputed from 4711,
2010-07-11,Sunday,2.1442,imputed from 4712,
2010-07-12,Monday,2.11277,,
2010-07-13,Tuesday,2.15857,,
2010-07-14,Wednesday,2.14686,,
2010-07-15,Thursday,2.10569,,
2010-07-16,Friday,2.11569,,start
2010-07-17,Saturday,2.11569,imputed from 4718,
2010-07-18,Sunday,2.11569,imputed from 4719,
2010-07-19,Monday,2.12269,,
2010-07-20,Tuesday,2.12148,,
2010-07-21,Wednesday,2.09065,,
2010-07-22,Thursday,2.14964,,
2010-07-23,Friday,2.16102,,start
2010-07-24,Saturday,2.16102,imputed from 4725,
2010-07-25,Sunday,2.16102,imputed from 4726,
2010-07-26,Monday,2.14146,,
2010-07-27,Tuesday,2.12256,,
2010-07-28,Wednesday,2.11059,,
2010-07-29,Thursday,2.11808,,
2010-07-30,Friday,2.12563,,start
2010-07-31,Saturday,2.12563,imputed from 4732,
2010-08-01,Sunday,2.12563,imputed from 4733,
2010-08-02,Monday,2.23758,,
2010-08-03,Tuesday,2.28382,,
2010-08-04,Wednesday,2.31892,,
2010-08-05,Thursday,2.29199,,
2010-08-06,Friday,2.22665,,start
2010-08-07,Saturday,2.22665,imputed from 4739,
2010-08-08,Sunday,2.22665,imputed from 4740,
2010-08-09,Monday,2.25847,,
2010-08-10,Tuesday,2.24251,,
2010-08-11,Wednesday,2.19535,,
