date,weekday,QC1_Index_PX-LAST-CHF,imputed,QC1_Index_start
2014-10-31,Friday,183.92504,,start
2014-11-01,Saturday,183.92504,imputed from 3546,
2014-11-02,Sunday,183.92504,imputed from 3547,
2014-11-03,Monday,182.09838,,
2014-11-04,Tuesday,181.89151,,
2014-11-05,Wednesday,184.69716,,
2014-11-06,Thursday,184.87343,,
2014-11-07,Friday,184.00432,,start
2014-11-08,Saturday,184.00432,imputed from 3553,
2014-11-09,Sunday,184.00432,imputed from 3554,
2014-11-10,Monday,184.26231,,
2014-11-11,Tuesday,185.82025,,
2014-11-12,Wednesday,183.46361,,
2014-11-13,Thursday,184.52598,,
2014-11-14,Friday,183.95986,,start
2014-11-15,Saturday,183.95986,imputed from 3560,
2014-11-16,Sunday,183.95986,imputed from 3561,
2014-11-17,Monday,184.45992,,
2014-11-18,Tuesday,186.40212,,
2014-11-19,Wednesday,184.85237,,
2014-11-20,Thursday,184.43124,,
2014-11-21,Friday,187.73596,,start
2014-11-22,Saturday,187.73596,imputed from 3567,
2014-11-23,Sunday,187.73596,imputed from 3568,
2014-11-24,Monday,189.34929,,
2014-11-25,Tuesday,190.40815,,
2014-11-26,Wednesday,189.57116,,
2014-11-27,Thursday,189.63074,,
2014-11-28,Friday,189.79461,,start
2014-11-29,Saturday,189.79461,imputed from 3574,
2014-11-30,Sunday,189.79461,imputed from 3575,
2014-12-01,Monday,187.92672,,
2014-12-02,Tuesday,187.62879,,
2014-12-03,Wednesday,190.43288,,
2014-12-04,Thursday,187.92626,,
2014-12-05,Friday,190.75844,,start
2014-12-06,Saturday,190.75844,imputed from 3581,
2014-12-07,Sunday,190.75844,imputed from 3582,
2014-12-08,Monday,189.9413,,
2014-12-09,Tuesday,187.25704,,
2014-12-10,Wednesday,186.85517,,
2014-12-11,Thursday,186.9139,,
2014-12-12,Friday,182.53379,,start
2014-12-13,Saturday,182.53379,imputed from 3588,
2014-12-14,Sunday,182.53379,imputed from 3589,
2014-12-15,Monday,178.13714,,
2014-12-16,Tuesday,178.36159,,
2014-12-17,Wednesday,178.29336,,
2014-12-18,Thursday,183.9443,,
2014-12-19,Friday,184.64866,,start
2014-12-20,Saturday,184.64866,imputed from 3595,
2014-12-21,Sunday,184.64866,imputed from 3596,
2014-12-22,Monday,184.37414,,
2014-12-23,Tuesday,186.45299,,
2014-12-24,Wednesday,186.45299,imputed from 3599,
2014-12-25,Thursday,186.45299,imputed from 3600,
2014-12-26,Friday,186.45299,imputed from 3599,start
2014-12-27,Saturday,186.45299,imputed from 3602,
2014-12-28,Sunday,186.45299,imputed from 3603,
2014-12-29,Monday,186.67148,,
2014-12-30,Tuesday,187.31116,,
2014-12-31,Wednesday,187.31116,imputed from 3606,
2015-01-01,Thursday,187.31116,imputed from 3607,
2015-01-02,Friday,185.10227,,start
2015-01-03,Saturday,185.10227,imputed from 3609,
2015-01-04,Sunday,185.10227,imputed from 3610,
2015-01-05,Monday,184.99092,,
2015-01-06,Tuesday,184.99092,imputed from 3612,
2015-01-07,Wednesday,181.32861,,
2015-01-08,Thursday,184.75556,,
2015-01-09,Friday,182.04187,,start
2015-01-10,Saturday,182.04187,imputed from 3616,
2015-01-11,Sunday,182.04187,imputed from 3617,
2015-01-12,Monday,182.96334,,
2015-01-13,Tuesday,185.08207,,
2015-01-14,Wednesday,181.39425,,
2015-01-15,Thursday,159.41974,,
2015-01-16,Friday,155.29602,,start
2015-01-17,Saturday,155.29602,imputed from 3623,
2015-01-18,Sunday,155.29602,imputed from 3624,
2015-01-19,Monday,159.6044,,
2015-01-20,Tuesday,159.60005,,
2015-01-21,Wednesday,158.33492,,
2015-01-22,Thursday,161.46346,,
2015-01-23,Friday,162.32041,,start
2015-01-24,Saturday,162.32041,imputed from 3630,
2015-01-25,Sunday,162.32041,imputed from 3631,
2015-01-26,Monday,168.57699,,
2015-01-27,Tuesday,169.1015,,
2015-01-28,Wednesday,171.72396,,
2015-01-29,Thursday,175.21058,,
2015-01-30,Friday,174.67967,,start
2015-01-31,Saturday,174.67967,imputed from 3637,
2015-02-01,Sunday,174.67967,imputed from 3638,
2015-02-02,Monday,176.03768,,
2015-02-03,Tuesday,178.92312,,
2015-02-04,Wednesday,176.28898,,
2015-02-05,Thursday,177.16276,,
2015-02-06,Friday,175.65849,,start
2015-02-07,Saturday,175.65849,imputed from 3644,
2015-02-08,Sunday,175.65849,imputed from 3645,
2015-02-09,Monday,175.74519,,
2015-02-10,Tuesday,178.47051,,
2015-02-11,Wednesday,176.28915,,
2015-02-12,Thursday,178.8569,,
2015-02-13,Friday,181.93762,,start
2015-02-14,Saturday,181.93762,imputed from 3651,
2015-02-15,Sunday,181.93762,imputed from 3652,
2015-02-16,Monday,182.02825,,
2015-02-17,Tuesday,183.2499,,
2015-02-18,Wednesday,185.11742,,
2015-02-19,Thursday,186.335,,
2015-02-20,Friday,186.03265,,start
2015-02-21,Saturday,186.03265,imputed from 3658,
2015-02-22,Sunday,186.03265,imputed from 3659,
2015-02-23,Monday,188.76896,,
2015-02-24,Tuesday,189.64634,,
2015-02-25,Wednesday,190.79544,,
2015-02-26,Thursday,190.20145,,
2015-02-27,Friday,192.13349,,start
2015-02-28,Saturday,192.13349,imputed from 3665,
2015-03-01,Sunday,192.13349,imputed from 3666,
2015-03-02,Monday,192.85544,,
2015-03-03,Tuesday,192.45724,,
2015-03-04,Wednesday,191.61533,,
2015-03-05,Thursday,193.86546,,
2015-03-06,Friday,191.64878,,start
2015-03-07,Saturday,191.64878,imputed from 3672,
2015-03-08,Sunday,191.64878,imputed from 3673,
2015-03-09,Monday,192.0736,,
2015-03-10,Tuesday,190.70204,,
2015-03-11,Wednesday,193.34146,,
2015-03-12,Thursday,193.30024,,
2015-03-13,Friday,191.05488,,start
2015-03-14,Saturday,191.05488,imputed from 3679,
2015-03-15,Sunday,191.05488,imputed from 3680,
2015-03-16,Monday,195.90445,,
2015-03-17,Tuesday,193.27769,,
2015-03-18,Wednesday,191.83008,,
2015-03-19,Thursday,190.19432,,
2015-03-20,Friday,190.78056,,start
2015-03-21,Saturday,190.78056,imputed from 3686,
2015-03-22,Sunday,190.78056,imputed from 3687,
2015-03-23,Monday,190.24008,,
2015-03-24,Tuesday,188.73883,,
2015-03-25,Wednesday,189.07478,,
2015-03-26,Thursday,185.96822,,
2015-03-27,Friday,185.36,,start
2015-03-28,Saturday,185.36,imputed from 3693,
2015-03-29,Sunday,185.36,imputed from 3694,
2015-03-30,Monday,188.79248,,
2015-03-31,Tuesday,186.81474,,
2015-04-01,Wednesday,185.1338,,
2015-04-02,Thursday,185.16314,,
2015-04-03,Friday,185.16314,imputed from 3699,start
2015-04-04,Saturday,185.16314,imputed from 3700,
2015-04-05,Sunday,185.16314,imputed from 3701,
2015-04-06,Monday,185.16314,imputed from 3702,
2015-04-07,Tuesday,187.59137,,
2015-04-08,Wednesday,186.84264,,
2015-04-09,Thursday,188.361,,
2015-04-10,Friday,187.81925,,start
2015-04-11,Saturday,187.81925,imputed from 3707,
2015-04-12,Sunday,187.81925,imputed from 3708,
2015-04-13,Monday,187.90137,,
2015-04-14,Tuesday,188.16946,,
2015-04-15,Wednesday,189.06409,,
2015-04-16,Thursday,186.59837,,
2015-04-17,Friday,180.77475,,start
2015-04-18,Saturday,180.77475,imputed from 3714,
2015-04-19,Sunday,180.77475,imputed from 3715,
2015-04-20,Monday,183.17757,,
2015-04-21,Tuesday,185.58411,,
2015-04-22,Wednesday,187.86393,,
2015-04-23,Thursday,184.85729,,
2015-04-24,Friday,186.20091,,start
2015-04-25,Saturday,186.20091,imputed from 3721,
2015-04-26,Sunday,186.20091,imputed from 3722,
2015-04-27,Monday,189.19411,,
2015-04-28,Tuesday,186.23432,,
2015-04-29,Wednesday,183.25847,,
2015-04-30,Thursday,182.31432,,
2015-05-01,Friday,182.31432,imputed from 3727,start
2015-05-02,Saturday,182.31432,imputed from 3728,
2015-05-03,Sunday,182.31432,imputed from 3729,
2015-05-04,Monday,181.92278,,
2015-05-05,Tuesday,175.76479,,
2015-05-06,Wednesday,176.53662,,
2015-05-07,Thursday,176.35159,,
2015-05-08,Friday,182.80453,,start
2015-05-09,Saturday,182.80453,imputed from 3735,
2015-05-10,Sunday,182.80453,imputed from 3736,
2015-05-11,Monday,181.72638,,
2015-05-12,Tuesday,178.25387,,
2015-05-13,Wednesday,181.11027,,
2015-05-14,Thursday,181.11027,imputed from 3740,
2015-05-15,Friday,180.26687,,start
2015-05-16,Saturday,180.26687,imputed from 3742,
2015-05-17,Sunday,180.26687,imputed from 3743,
2015-05-18,Monday,181.97999,,
2015-05-19,Tuesday,182.52737,,
2015-05-20,Wednesday,184.08403,,
2015-05-21,Thursday,184.40565,,
2015-05-22,Friday,185.53761,,start
2015-05-23,Saturday,185.53761,imputed from 3749,
2015-05-24,Sunday,185.53761,imputed from 3750,
2015-05-25,Monday,185.18243,,
2015-05-26,Tuesday,183.4128,,
2015-05-27,Wednesday,185.82112,,
2015-05-28,Thursday,185.61085,,
2015-05-29,Friday,181.31949,,start
2015-05-30,Saturday,181.31949,imputed from 3756,
2015-05-31,Sunday,181.31949,imputed from 3757,
2015-06-01,Monday,182.23803,,
2015-06-02,Tuesday,181.74455,,
2015-06-03,Wednesday,184.72665,,
2015-06-04,Thursday,183.79382,,
2015-06-05,Friday,179.57917,,start
2015-06-06,Saturday,179.57917,imputed from 3763,
2015-06-07,Sunday,179.57917,imputed from 3764,
2015-06-08,Monday,177.76434,,
2015-06-09,Tuesday,178.20096,,
2015-06-10,Wednesday,180.95134,,
2015-06-11,Thursday,182.53947,,
2015-06-12,Friday,181.14623,,start
2015-06-13,Saturday,181.14623,imputed from 3770,
2015-06-14,Sunday,181.14623,imputed from 3771,
2015-06-15,Monday,179.06293,,
2015-06-16,Tuesday,180.39817,,
2015-06-17,Wednesday,177.51044,,
2015-06-18,Thursday,177.5188,,
2015-06-19,Friday,177.5188,imputed from 3776,start
2015-06-20,Saturday,177.5188,imputed from 3777,
2015-06-21,Sunday,177.5188,imputed from 3778,
2015-06-22,Monday,182.0385,,
2015-06-23,Tuesday,183.13886,,
2015-06-24,Wednesday,182.52483,,
2015-06-25,Thursday,181.88295,,
2015-06-26,Friday,180.94668,,start
2015-06-27,Saturday,180.94668,imputed from 3784,
2015-06-28,Sunday,180.94668,imputed from 3785,
2015-06-29,Monday,175.54947,,
2015-06-30,Tuesday,173.83141,,
2015-07-01,Wednesday,178.38557,,
2015-07-02,Thursday,174.20512,,
2015-07-03,Friday,172.79029,,start
2015-07-04,Saturday,172.79029,imputed from 3791,
2015-07-05,Sunday,172.79029,imputed from 3792,
2015-07-06,Monday,170.26978,,
2015-07-07,Tuesday,168.33136,,
2015-07-08,Wednesday,169.88435,,
2015-07-09,Thursday,172.72767,,
2015-07-10,Friday,176.70796,,start
2015-07-11,Saturday,176.70796,imputed from 3798,
2015-07-12,Sunday,176.70796,imputed from 3799,
2015-07-13,Monday,180.48641,,
2015-07-14,Tuesday,179.70482,,
2015-07-15,Wednesday,179.01016,,
2015-07-16,Thursday,183.27875,,
2015-07-17,Friday,181.92267,,start
2015-07-18,Saturday,181.92267,imputed from 3805,
2015-07-19,Sunday,181.92267,imputed from 3806,
2015-07-20,Monday,184.91642,,
2015-07-21,Tuesday,183.14841,,
2015-07-22,Wednesday,180.87074,,
2015-07-23,Thursday,180.71762,,
2015-07-24,Friday,180.46665,,start
2015-07-25,Saturday,180.46665,imputed from 3812,
2015-07-26,Sunday,180.46665,imputed from 3813,
2015-07-27,Monday,178.73739,,
2015-07-28,Tuesday,178.47197,,
2015-07-29,Wednesday,178.90295,,
2015-07-30,Thursday,179.83643,,
2015-07-31,Friday,181.09171,,start
2015-08-01,Saturday,181.09171,imputed from 3819,
2015-08-02,Sunday,181.09171,imputed from 3820,
2015-08-03,Monday,180.97704,,
2015-08-04,Tuesday,181.38786,,
2015-08-05,Wednesday,182.59828,,
2015-08-06,Thursday,181.57144,,
2015-08-07,Friday,180.31883,,start
2015-08-08,Saturday,180.31883,imputed from 3826,
2015-08-09,Sunday,180.31883,imputed from 3827,
2015-08-10,Monday,185.34251,,
2015-08-11,Tuesday,184.24032,,
2015-08-12,Wednesday,177.86384,,
2015-08-13,Thursday,183.82872,,
2015-08-14,Friday,182.16672,,start
2015-08-15,Saturday,182.16672,imputed from 3833,
2015-08-16,Sunday,182.16672,imputed from 3834,
2015-08-17,Monday,182.35782,,
2015-08-18,Tuesday,181.25926,,
2015-08-19,Wednesday,175.8959,,
2015-08-20,Thursday,173.03239,,
2015-08-21,Friday,169.55439,,start
2015-08-22,Saturday,169.55439,imputed from 3840,
2015-08-23,Sunday,169.55439,imputed from 3841,
2015-08-24,Monday,161.81327,,
2015-08-25,Tuesday,166.20121,,
2015-08-26,Wednesday,163.34764,,
2015-08-27,Thursday,170.93664,,
2015-08-28,Friday,171.53587,,start
2015-08-29,Saturday,171.53587,imputed from 3847,
2015-08-30,Sunday,171.53587,imputed from 3848,
2015-08-31,Monday,170.81234,,
2015-09-01,Tuesday,167.18513,,
2015-09-02,Wednesday,169.33242,,
2015-09-03,Thursday,173.72279,,
2015-09-04,Friday,168.04523,,start
2015-09-05,Saturday,168.04523,imputed from 3854,
2015-09-06,Sunday,168.04523,imputed from 3855,
2015-09-07,Monday,169.87289,,
2015-09-08,Tuesday,173.31929,,
2015-09-09,Wednesday,174.6658,,
2015-09-10,Thursday,173.78152,,
2015-09-11,Friday,176.15599,,start
2015-09-12,Saturday,176.15599,imputed from 3861,
2015-09-13,Sunday,176.15599,imputed from 3862,
2015-09-14,Monday,172.62752,,
2015-09-15,Tuesday,172.35874,,
2015-09-16,Wednesday,174.01155,,
2015-09-17,Thursday,174.61842,,
2015-09-18,Friday,170.34741,,start
2015-09-19,Saturday,170.34741,imputed from 3868,
2015-09-20,Sunday,170.34741,imputed from 3869,
2015-09-21,Monday,169.84219,,
2015-09-22,Tuesday,165.19726,,
2015-09-23,Wednesday,164.84868,,
2015-09-24,Thursday,160.72718,,
2015-09-25,Friday,164.89121,,start
2015-09-26,Saturday,164.89121,imputed from 3875,
2015-09-27,Sunday,164.89121,imputed from 3876,
2015-09-28,Monday,159.43336,,
2015-09-29,Tuesday,161.29788,,
2015-09-30,Wednesday,164.57614,,
2015-10-01,Thursday,163.64759,,
2015-10-02,Friday,163.90788,,start
2015-10-03,Saturday,163.90788,imputed from 3882,
2015-10-04,Sunday,163.90788,imputed from 3883,
2015-10-05,Monday,169.68402,,
2015-10-06,Tuesday,171.09029,,
2015-10-07,Wednesday,171.16613,,
2015-10-08,Thursday,171.79865,,
2015-10-09,Friday,174.18985,,start
2015-10-10,Saturday,174.18985,imputed from 3889,
2015-10-11,Sunday,174.18985,imputed from 3890,
2015-10-12,Monday,174.37565,,
2015-10-13,Tuesday,172.21892,,
2015-10-14,Wednesday,168.70746,,
2015-10-15,Thursday,167.97139,,
2015-10-16,Friday,167.86478,,start
2015-10-17,Saturday,167.86478,imputed from 3896,
2015-10-18,Sunday,167.86478,imputed from 3897,
2015-10-19,Monday,167.4358,,
2015-10-20,Tuesday,168.98376,,
2015-10-21,Wednesday,166.80574,,
2015-10-22,Thursday,170.44737,,
2015-10-23,Friday,172.90971,,start
2015-10-24,Saturday,172.90971,imputed from 3903,
2015-10-25,Sunday,172.90971,imputed from 3904,
2015-10-26,Monday,173.63397,,
2015-10-27,Tuesday,172.40002,,
2015-10-28,Wednesday,175.03634,,
2015-10-29,Thursday,173.30239,,
2015-10-30,Friday,173.39046,,start
2015-10-31,Saturday,173.39046,imputed from 3910,
2015-11-01,Sunday,173.39046,imputed from 3911,
2015-11-02,Monday,173.67942,,
2015-11-03,Tuesday,174.51802,,
2015-11-04,Wednesday,176.07897,,
2015-11-05,Thursday,175.72467,,
2015-11-06,Friday,175.96455,,start
2015-11-07,Saturday,175.96455,imputed from 3917,
2015-11-08,Sunday,175.96455,imputed from 3918,
2015-11-09,Monday,174.62017,,
2015-11-10,Tuesday,173.25975,,
2015-11-11,Wednesday,174.86172,,
2015-11-12,Thursday,172.23453,,
2015-11-13,Friday,170.66692,,start
2015-11-14,Saturday,170.66692,imputed from 3924,
2015-11-15,Sunday,170.66692,imputed from 3925,
2015-11-16,Monday,171.27933,,
2015-11-17,Tuesday,175.51436,,
2015-11-18,Wednesday,176.53747,,
2015-11-19,Thursday,177.03838,,
2015-11-20,Friday,178.14785,,start
2015-11-21,Saturday,178.14785,imputed from 3931,
2015-11-22,Sunday,178.14785,imputed from 3932,
2015-11-23,Monday,177.40563,,
2015-11-24,Tuesday,173.77851,,
2015-11-25,Wednesday,176.13147,,
2015-11-26,Thursday,178.61477,,
2015-11-27,Friday,179.70175,,start
2015-11-28,Saturday,179.70175,imputed from 3938,
2015-11-29,Sunday,179.70175,imputed from 3939,
2015-11-30,Monday,181.17469,,
2015-12-01,Tuesday,181.39771,,
2015-12-02,Wednesday,181.04095,,
2015-12-03,Thursday,176.65041,,
2015-12-04,Friday,175.56073,,start
2015-12-05,Saturday,175.56073,imputed from 3945,
2015-12-06,Sunday,175.56073,imputed from 3946,
2015-12-07,Monday,175.44538,,
2015-12-08,Tuesday,170.02521,,
2015-12-09,Wednesday,168.82954,,
2015-12-10,Thursday,166.85847,,
2015-12-11,Friday,162.27899,,start
2015-12-12,Saturday,162.27899,imputed from 3952,
2015-12-13,Sunday,162.27899,imputed from 3953,
2015-12-14,Monday,161.25788,,
2015-12-15,Tuesday,166.28766,,
2015-12-16,Wednesday,165.22542,,
2015-12-17,Thursday,167.05597,,
2015-12-18,Friday,165.14826,,start
2015-12-19,Saturday,165.14826,imputed from 3959,
2015-12-20,Sunday,165.14826,imputed from 3960,
2015-12-21,Monday,165.47026,,
2015-12-22,Tuesday,165.76033,,
2015-12-23,Wednesday,169.46339,,
2015-12-24,Thursday,169.46339,imputed from 3964,
2015-12-25,Friday,169.46339,imputed from 3964,start
2015-12-26,Saturday,169.46339,imputed from 3966,
2015-12-27,Sunday,169.46339,imputed from 3967,
2015-12-28,Monday,169.08186,,
2015-12-29,Tuesday,172.07455,,
2015-12-30,Wednesday,170.1669,,
2015-12-31,Thursday,170.1669,imputed from 3971,
2016-01-01,Friday,170.1669,imputed from 3971,start
2016-01-02,Saturday,170.1669,imputed from 3973,
2016-01-03,Sunday,170.1669,imputed from 3974,
2016-01-04,Monday,163.94519,,
2016-01-05,Tuesday,162.67185,,
2016-01-06,Wednesday,162.67185,imputed from 3977,
2016-01-07,Thursday,159.15445,,
2016-01-08,Friday,157.74613,,start
2016-01-09,Saturday,157.74613,imputed from 3980,
2016-01-10,Sunday,157.74613,imputed from 3981,
2016-01-11,Monday,158.33744,,
2016-01-12,Tuesday,158.17458,,
2016-01-13,Wednesday,160.61171,,
2016-01-14,Thursday,157.51229,,
2016-01-15,Friday,152.03314,,start
2016-01-16,Saturday,152.03314,imputed from 3987,
2016-01-17,Sunday,152.03314,imputed from 3988,
2016-01-18,Monday,152.74894,,
2016-01-19,Tuesday,155.9249,,
2016-01-20,Wednesday,150.55418,,
2016-01-21,Thursday,154.58421,,
2016-01-22,Friday,160.55102,,start
2016-01-23,Saturday,160.55102,imputed from 3994,
2016-01-24,Sunday,160.55102,imputed from 3995,
2016-01-25,Monday,160.07039,,
2016-01-26,Tuesday,163.37497,,
2016-01-27,Wednesday,162.92734,,
2016-01-28,Thursday,158.66843,,
2016-01-29,Friday,161.43171,,start
2016-01-30,Saturday,161.43171,imputed from 4001,
2016-01-31,Sunday,161.43171,imputed from 4002,
2016-02-01,Monday,159.7918,,
2016-02-02,Tuesday,156.58666,,
2016-02-03,Wednesday,154.70477,,
2016-02-04,Thursday,157.83852,,
2016-02-05,Friday,155.25558,,start
2016-02-06,Saturday,155.25558,imputed from 4008,
2016-02-07,Sunday,155.25558,imputed from 4009,
2016-02-08,Monday,148.25095,,
2016-02-09,Tuesday,147.01487,,
2016-02-10,Wednesday,150.20175,,
2016-02-11,Thursday,144.92804,,
2016-02-12,Friday,147.89755,,start
2016-02-13,Saturday,147.89755,imputed from 4015,
2016-02-14,Sunday,147.89755,imputed from 4016,
2016-02-15,Monday,155.00657,,
2016-02-16,Tuesday,153.9252,,
2016-02-17,Wednesday,159.81376,,
2016-02-18,Thursday,158.97637,,
2016-02-19,Friday,156.92335,,start
2016-02-20,Saturday,156.92335,imputed from 4022,
2016-02-21,Sunday,156.92335,imputed from 4023,
2016-02-22,Monday,160.79913,,
2016-02-23,Tuesday,157.95481,,
2016-02-24,Wednesday,152.41911,,
2016-02-25,Thursday,156.55034,,
2016-02-26,Friday,157.8893,,start
2016-02-27,Saturday,157.8893,imputed from 4029,
2016-02-28,Sunday,157.8893,imputed from 4030,
2016-02-29,Monday,158.48282,,
2016-03-01,Tuesday,159.51735,,
2016-03-02,Wednesday,158.1992,,
2016-03-03,Thursday,159.81242,,
2016-03-04,Friday,163.08351,,start
2016-03-05,Saturday,163.08351,imputed from 4036,
2016-03-06,Sunday,163.08351,imputed from 4037,
2016-03-07,Monday,162.41516,,
2016-03-08,Tuesday,161.46966,,
2016-03-09,Wednesday,163.5352,,
2016-03-10,Thursday,161.39728,,
2016-03-11,Friday,165.34434,,start
2016-03-12,Saturday,165.34434,imputed from 4043,
2016-03-13,Sunday,165.34434,imputed from 4044,
2016-03-14,Monday,166.82889,,
2016-03-15,Tuesday,164.83483,,
2016-03-16,Wednesday,164.23663,,
2016-03-17,Thursday,160.42012,,
2016-03-18,Friday,160.72151,,start
2016-03-19,Saturday,160.72151,imputed from 4050,
2016-03-20,Sunday,160.72151,imputed from 4051,
2016-03-21,Monday,159.41155,,
2016-03-22,Tuesday,160.59141,,
2016-03-23,Wednesday,158.83491,,
2016-03-24,Thursday,155.92712,,
2016-03-25,Friday,155.92712,imputed from 4056,start
2016-03-26,Saturday,155.92712,imputed from 4057,
2016-03-27,Sunday,155.92712,imputed from 4058,
2016-03-28,Monday,155.92712,imputed from 4059,
2016-03-29,Tuesday,156.92996,,
2016-03-30,Wednesday,160.3281,,
2016-03-31,Thursday,159.03402,,
2016-04-01,Friday,157.77074,,start
2016-04-02,Saturday,157.77074,imputed from 4064,
2016-04-03,Sunday,157.77074,imputed from 4065,
2016-04-04,Monday,158.39319,,
2016-04-05,Tuesday,154.28245,,
2016-04-06,Wednesday,156.45315,,
2016-04-07,Thursday,154.45753,,
2016-04-08,Friday,158.65221,,start
2016-04-09,Saturday,158.65221,imputed from 4071,
2016-04-10,Sunday,158.65221,imputed from 4072,
2016-04-11,Monday,159.95005,,
2016-04-12,Tuesday,160.33986,,
2016-04-13,Wednesday,164.58784,,
2016-04-14,Thursday,162.68695,,
2016-04-15,Friday,162.80029,,start
2016-04-16,Saturday,162.80029,imputed from 4078,
2016-04-17,Sunday,162.80029,imputed from 4079,
2016-04-18,Monday,162.55291,,
2016-04-19,Tuesday,166.06101,,
2016-04-20,Wednesday,168.06967,,
2016-04-21,Thursday,167.15515,,
2016-04-22,Friday,166.1718,,start
2016-04-23,Saturday,166.1718,imputed from 4085,
2016-04-24,Sunday,166.1718,imputed from 4086,
2016-04-25,Monday,164.86763,,
2016-04-26,Tuesday,164.84423,,
2016-04-27,Wednesday,165.08788,,
2016-04-28,Thursday,165.30142,,
2016-04-29,Friday,161.28734,,start
2016-04-30,Saturday,161.28734,imputed from 4092,
2016-05-01,Sunday,161.28734,imputed from 4093,
2016-05-02,Monday,160.82388,,
2016-05-03,Tuesday,157.41738,,
2016-05-04,Wednesday,155.78945,,
2016-05-05,Thursday,155.78945,imputed from 4097,
2016-05-06,Friday,155.47123,,start
2016-05-07,Saturday,155.47123,imputed from 4099,
2016-05-08,Sunday,155.47123,imputed from 4100,
2016-05-09,Monday,157.59311,,
2016-05-10,Tuesday,158.97004,,
2016-05-11,Wednesday,158.29124,,
2016-05-12,Thursday,155.325,,
2016-05-13,Friday,156.02266,,start
2016-05-14,Saturday,156.02266,imputed from 4106,
2016-05-15,Sunday,156.02266,imputed from 4107,
2016-05-16,Monday,158.00076,,
2016-05-17,Tuesday,157.68234,,
2016-05-18,Wednesday,159.05422,,
2016-05-19,Thursday,156.41974,,
2016-05-20,Friday,159.36409,,start
2016-05-21,Saturday,159.36409,imputed from 4113,
2016-05-22,Sunday,159.36409,imputed from 4114,
2016-05-23,Monday,158.50242,,
2016-05-24,Tuesday,161.79942,,
2016-05-25,Wednesday,163.15324,,
2016-05-26,Thursday,164.08626,,
2016-05-27,Friday,163.77879,,start
2016-05-28,Saturday,163.77879,imputed from 4120,
2016-05-29,Sunday,163.77879,imputed from 4121,
2016-05-30,Monday,164.16734,,
2016-05-31,Tuesday,162.87608,,
2016-06-01,Wednesday,161.39541,,
2016-06-02,Thursday,161.43874,,
2016-06-03,Friday,160.72866,,start
2016-06-04,Saturday,160.72866,imputed from 4127,
2016-06-05,Sunday,160.72866,imputed from 4128,
2016-06-06,Monday,160.72866,imputed from 4129,
2016-06-07,Tuesday,162.19949,,
2016-06-08,Wednesday,160.87367,,
2016-06-09,Thursday,158.23275,,
2016-06-10,Friday,152.66936,,start
2016-06-11,Saturday,152.66936,imputed from 4134,
2016-06-12,Sunday,152.66936,imputed from 4135,
2016-06-13,Monday,151.35673,,
2016-06-14,Tuesday,147.9022,,
2016-06-15,Wednesday,151.35229,,
2016-06-16,Thursday,147.45225,,
2016-06-17,Friday,149.41758,,start
2016-06-18,Saturday,149.41758,imputed from 4141,
2016-06-19,Sunday,149.41758,imputed from 4142,
2016-06-20,Monday,155.9756,,
2016-06-21,Tuesday,155.89812,,
2016-06-22,Wednesday,156.92229,,
2016-06-23,Thursday,159.06029,,
2016-06-24,Friday,159.06029,imputed from 4147,start
2016-06-25,Saturday,159.06029,imputed from 4148,
2016-06-26,Sunday,159.06029,imputed from 4149,
2016-06-27,Monday,141.72635,,
2016-06-28,Tuesday,146.79245,,
2016-06-29,Wednesday,151.17679,,
2016-06-30,Thursday,151.95581,,
2016-07-01,Friday,154.64245,,start
2016-07-02,Saturday,154.64245,imputed from 4155,
2016-07-03,Sunday,154.64245,imputed from 4156,
2016-07-04,Monday,152.25805,,
2016-07-05,Tuesday,148.92537,,
2016-07-06,Wednesday,147.08535,,
2016-07-07,Thursday,148.58982,,
2016-07-08,Friday,151.49896,,start
2016-07-09,Saturday,151.49896,imputed from 4162,
2016-07-10,Sunday,151.49896,imputed from 4163,
2016-07-11,Monday,154.64808,,
2016-07-12,Tuesday,156.80725,,
2016-07-13,Wednesday,157.2967,,
2016-07-14,Thursday,157.62632,,
2016-07-15,Friday,157.68956,,start
2016-07-16,Saturday,157.68956,imputed from 4169,
2016-07-17,Sunday,157.68956,imputed from 4170,
2016-07-18,Monday,156.80268,,
2016-07-19,Tuesday,156.68197,,
2016-07-20,Wednesday,158.95044,,
2016-07-21,Thursday,158.34724,,
2016-07-22,Friday,156.92955,,start
2016-07-23,Saturday,156.92955,imputed from 4176,
2016-07-24,Sunday,156.92955,imputed from 4177,
2016-07-25,Monday,157.64277,,
2016-07-26,Tuesday,158.47342,,
2016-07-27,Wednesday,158.63021,,
2016-07-28,Thursday,156.98374,,
2016-07-29,Friday,156.85333,,start
2016-07-30,Saturday,156.85333,imputed from 4183,
2016-07-31,Sunday,156.85333,imputed from 4184,
2016-08-01,Monday,155.68,,
2016-08-02,Tuesday,153.67169,,
2016-08-03,Wednesday,154.06027,,
2016-08-04,Thursday,156.05476,,
2016-08-05,Friday,157.68964,,start
2016-08-06,Saturday,157.68964,imputed from 4190,
2016-08-07,Sunday,157.68964,imputed from 4191,
2016-08-08,Monday,158.44769,,
2016-08-09,Tuesday,162.36438,,
2016-08-10,Wednesday,162.00982,,
2016-08-11,Thursday,163.06801,,
2016-08-12,Friday,162.98818,,start
2016-08-13,Saturday,162.98818,imputed from 4197,
