date,weekday,OI1_Index_PX-LAST-CHF,imputed,OI1_Index_start
2003-04-07,Monday,20.45609,,
2003-04-08,Tuesday,20.24887,,
2003-04-09,Wednesday,20.22503,,
2003-04-10,Thursday,20.03901,,
2003-04-11,Friday,20.1795,,start
2003-04-12,Saturday,20.1795,imputed from 2065,
2003-04-13,Sunday,20.1795,imputed from 2066,
2003-04-14,Monday,20.18936,,
2003-04-15,Tuesday,20.59635,,
2003-04-16,Wednesday,20.15197,,
2003-04-17,Thursday,20.15197,imputed from 2070,
2003-04-18,Friday,20.15197,imputed from 2070,start
2003-04-19,Saturday,20.15197,imputed from 2072,
2003-04-20,Sunday,20.15197,imputed from 2073,
2003-04-21,Monday,20.15197,imputed from 2074,
2003-04-22,Tuesday,20.06147,,
2003-04-23,Wednesday,20.43809,,
2003-04-24,Thursday,20.39548,,
2003-04-25,Friday,20.421,,start
2003-04-26,Saturday,20.421,imputed from 2079,
2003-04-27,Sunday,20.421,imputed from 2080,
2003-04-28,Monday,20.50698,,
2003-04-29,Tuesday,21.02361,,
2003-04-30,Wednesday,21.12092,,
2003-05-01,Thursday,21.12092,imputed from 2084,
2003-05-02,Friday,20.90982,,start
2003-05-03,Saturday,20.90982,imputed from 2086,
2003-05-04,Sunday,20.90982,imputed from 2087,
2003-05-05,Monday,21.12487,,
2003-05-06,Tuesday,21.47879,,
2003-05-07,Wednesday,21.37777,,
2003-05-08,Thursday,21.14533,,
2003-05-09,Friday,21.40483,,start
2003-05-10,Saturday,21.40483,imputed from 2093,
2003-05-11,Sunday,21.40483,imputed from 2094,
2003-05-12,Monday,21.58974,,
2003-05-13,Tuesday,21.54697,,
2003-05-14,Wednesday,21.83402,,
2003-05-15,Thursday,21.9918,,
2003-05-16,Friday,22.35,,start
2003-05-17,Saturday,22.35,imputed from 2100,
2003-05-18,Sunday,22.35,imputed from 2101,
2003-05-19,Monday,21.77939,,
2003-05-20,Tuesday,21.64329,,
2003-05-21,Wednesday,21.43853,,
2003-05-22,Thursday,21.81936,,
2003-05-23,Friday,21.93289,,start
2003-05-24,Saturday,21.93289,imputed from 2107,
2003-05-25,Sunday,21.93289,imputed from 2108,
2003-05-26,Monday,21.83068,,
2003-05-27,Tuesday,21.53722,,
2003-05-28,Wednesday,22.18014,,
2003-05-29,Thursday,22.18014,imputed from 2112,
2003-05-30,Friday,22.33855,,start
2003-05-31,Saturday,22.33855,imputed from 2114,
2003-06-01,Sunday,22.33855,imputed from 2115,
2003-06-02,Monday,22.74967,,
2003-06-03,Tuesday,22.73599,,
2003-06-04,Wednesday,23.13703,,
2003-06-05,Thursday,22.81875,,
2003-06-06,Friday,23.40616,,start
2003-06-07,Saturday,23.40616,imputed from 2121,
2003-06-08,Sunday,23.40616,imputed from 2122,
2003-06-09,Monday,23.40616,imputed from 2123,
2003-06-10,Tuesday,22.9888,,
2003-06-11,Wednesday,23.01999,,
2003-06-12,Thursday,23.1136,,
2003-06-13,Friday,22.64395,,start
2003-06-14,Saturday,22.64395,imputed from 2128,
2003-06-15,Sunday,22.64395,imputed from 2129,
2003-06-16,Monday,22.70924,,
2003-06-17,Tuesday,23.07404,,
2003-06-18,Wednesday,23.18177,,
2003-06-19,Thursday,23.78161,,
2003-06-20,Friday,23.39861,,start
2003-06-21,Saturday,23.39861,imputed from 2135,
2003-06-22,Sunday,23.39861,imputed from 2136,
2003-06-23,Monday,23.37896,,
2003-06-24,Tuesday,23.11131,,
2003-06-25,Wednesday,22.97516,,
2003-06-26,Thursday,23.12566,,
2003-06-27,Friday,23.25857,,start
2003-06-28,Saturday,23.25857,imputed from 2142,
2003-06-29,Sunday,23.25857,imputed from 2143,
2003-06-30,Monday,23.43373,,
2003-07-01,Tuesday,23.18392,,
2003-07-02,Wednesday,23.30019,,
2003-07-03,Thursday,23.46871,,
2003-07-04,Friday,23.43311,,start
2003-07-05,Saturday,23.43311,imputed from 2149,
2003-07-06,Sunday,23.43311,imputed from 2150,
2003-07-07,Monday,24.02618,,
2003-07-08,Tuesday,23.83779,,
2003-07-09,Wednesday,23.52277,,
2003-07-10,Thursday,23.09147,,
2003-07-11,Friday,23.63639,,start
2003-07-12,Saturday,23.63639,imputed from 2156,
2003-07-13,Sunday,23.63639,imputed from 2157,
2003-07-14,Monday,23.93234,,
2003-07-15,Tuesday,24.0718,,
2003-07-16,Wednesday,24.12455,,
2003-07-17,Thursday,23.85109,,
2003-07-18,Friday,23.84299,,start
2003-07-19,Saturday,23.84299,imputed from 2163,
2003-07-20,Sunday,23.84299,imputed from 2164,
2003-07-21,Monday,23.74555,,
2003-07-22,Tuesday,23.74055,,
2003-07-23,Wednesday,24.175,,
2003-07-24,Thursday,24.47982,,
2003-07-25,Friday,24.60946,,start
2003-07-26,Saturday,24.60946,imputed from 2170,
2003-07-27,Sunday,24.60946,imputed from 2171,
2003-07-28,Monday,25.08255,,
2003-07-29,Tuesday,25.08664,,
2003-07-30,Wednesday,25.13272,,
2003-07-31,Thursday,25.26112,,
2003-08-01,Friday,25.49901,,start
2003-08-02,Saturday,25.49901,imputed from 2177,
2003-08-03,Sunday,25.49901,imputed from 2178,
2003-08-04,Monday,25.11939,,
2003-08-05,Tuesday,25.27742,,
2003-08-06,Wednesday,25.1942,,
2003-08-07,Thursday,25.13394,,
2003-08-08,Friday,25.55692,,start
2003-08-09,Saturday,25.55692,imputed from 2184,
2003-08-10,Sunday,25.55692,imputed from 2185,
2003-08-11,Monday,25.34557,,
2003-08-12,Tuesday,25.54845,,
2003-08-13,Wednesday,25.51736,,
2003-08-14,Thursday,25.55649,,
2003-08-15,Friday,25.77675,,start
2003-08-16,Saturday,25.77675,imputed from 2191,
2003-08-17,Sunday,25.77675,imputed from 2192,
2003-08-18,Monday,25.92173,,
2003-08-19,Tuesday,26.107,,
2003-08-20,Wednesday,25.80793,,
2003-08-21,Thursday,26.10446,,
2003-08-22,Friday,26.21706,,start
2003-08-23,Saturday,26.21706,imputed from 2198,
2003-08-24,Sunday,26.21706,imputed from 2199,
2003-08-25,Monday,25.93867,,
2003-08-26,Tuesday,25.54046,,
2003-08-27,Wednesday,25.77273,,
2003-08-28,Thursday,25.96908,,
2003-08-29,Friday,26.29442,,start
2003-08-30,Saturday,26.29442,imputed from 2205,
2003-08-31,Sunday,26.29442,imputed from 2206,
2003-09-01,Monday,26.50547,,
2003-09-02,Tuesday,26.36731,,
2003-09-03,Wednesday,26.64274,,
2003-09-04,Thursday,26.76946,,
2003-09-05,Friday,26.5934,,start
2003-09-06,Saturday,26.5934,imputed from 2212,
2003-09-07,Sunday,26.5934,imputed from 2213,
2003-09-08,Monday,26.79204,,
2003-09-09,Tuesday,26.84142,,
2003-09-10,Wednesday,26.46907,,
2003-09-11,Thursday,26.29803,,
2003-09-12,Friday,26.10857,,start
2003-09-13,Saturday,26.10857,imputed from 2219,
2003-09-14,Sunday,26.10857,imputed from 2220,
2003-09-15,Monday,26.37716,,
2003-09-16,Tuesday,26.47018,,
2003-09-17,Wednesday,26.84585,,
2003-09-18,Thursday,26.86564,,
2003-09-19,Friday,26.66336,,start
2003-09-20,Saturday,26.66336,imputed from 2226,
2003-09-21,Sunday,26.66336,imputed from 2227,
2003-09-22,Monday,25.90338,,
2003-09-23,Tuesday,26.14006,,
2003-09-24,Wednesday,26.39979,,
2003-09-25,Thursday,25.69672,,
2003-09-26,Friday,25.05802,,start
2003-09-27,Saturday,25.05802,imputed from 2233,
2003-09-28,Sunday,25.05802,imputed from 2234,
2003-09-29,Monday,25.05815,,
2003-09-30,Tuesday,24.61274,,
2003-10-01,Wednesday,24.89988,,
2003-10-02,Thursday,25.16771,,
2003-10-03,Friday,25.53081,,start
2003-10-04,Saturday,25.53081,imputed from 2240,
2003-10-05,Sunday,25.53081,imputed from 2241,
2003-10-06,Monday,25.67831,,
2003-10-07,Tuesday,25.40876,,
2003-10-08,Wednesday,25.80138,,
2003-10-09,Thursday,26.15084,,
2003-10-10,Friday,26.36214,,start
2003-10-11,Saturday,26.36214,imputed from 2247,
2003-10-12,Sunday,26.36214,imputed from 2248,
2003-10-13,Monday,26.64452,,
2003-10-14,Tuesday,26.46445,,
2003-10-15,Wednesday,26.98004,,
2003-10-16,Thursday,26.9,,
2003-10-17,Friday,27.01417,,start
2003-10-18,Saturday,27.01417,imputed from 2254,
2003-10-19,Sunday,27.01417,imputed from 2255,
2003-10-20,Monday,26.6881,,
2003-10-21,Tuesday,26.842,,
2003-10-22,Wednesday,26.72569,,
2003-10-23,Thursday,26.39954,,
2003-10-24,Friday,26.40005,,start
2003-10-25,Saturday,26.40005,imputed from 2261,
2003-10-26,Sunday,26.40005,imputed from 2262,
2003-10-27,Monday,26.7317,,
2003-10-28,Tuesday,27.16514,,
2003-10-29,Wednesday,27.24324,,
2003-10-30,Thursday,27.87979,,
2003-10-31,Friday,27.88513,,start
2003-11-01,Saturday,27.88513,imputed from 2268,
2003-11-02,Sunday,27.88513,imputed from 2269,
2003-11-03,Monday,28.36381,,
2003-11-04,Tuesday,28.35335,,
2003-11-05,Wednesday,28.3681,,
2003-11-06,Thursday,28.57248,,
2003-11-07,Friday,28.97169,,start
2003-11-08,Saturday,28.97169,imputed from 2275,
2003-11-09,Sunday,28.97169,imputed from 2276,
2003-11-10,Monday,28.98972,,
2003-11-11,Tuesday,28.58872,,
2003-11-12,Wednesday,28.84649,,
2003-11-13,Thursday,28.93164,,
2003-11-14,Friday,28.77205,,start
2003-11-15,Saturday,28.77205,imputed from 2282,
2003-11-16,Sunday,28.77205,imputed from 2283,
2003-11-17,Monday,28.07031,,
2003-11-18,Tuesday,27.9056,,
2003-11-19,Wednesday,27.65222,,
2003-11-20,Thursday,27.57896,,
2003-11-21,Friday,27.83759,,start
2003-11-22,Saturday,27.83759,imputed from 2289,
2003-11-23,Sunday,27.83759,imputed from 2290,
2003-11-24,Monday,28.36336,,
2003-11-25,Tuesday,28.44919,,
2003-11-26,Wednesday,28.21854,,
2003-11-27,Thursday,28.35615,,
2003-11-28,Friday,28.30203,,start
2003-11-29,Saturday,28.30203,imputed from 2296,
2003-11-30,Sunday,28.30203,imputed from 2297,
2003-12-01,Monday,28.5132,,
2003-12-02,Tuesday,28.7505,,
2003-12-03,Wednesday,29.08797,,
2003-12-04,Thursday,28.98791,,
2003-12-05,Friday,28.84183,,start
2003-12-06,Saturday,28.84183,imputed from 2303,
2003-12-07,Sunday,28.84183,imputed from 2304,
2003-12-08,Monday,28.60466,,
2003-12-09,Tuesday,29.1742,,
2003-12-10,Wednesday,28.92348,,
2003-12-11,Thursday,28.98618,,
2003-12-12,Friday,28.8549,,start
2003-12-13,Saturday,28.8549,imputed from 2310,
2003-12-14,Sunday,28.8549,imputed from 2311,
2003-12-15,Monday,29.00423,,
2003-12-16,Tuesday,28.8227,,
2003-12-17,Wednesday,28.55794,,
2003-12-18,Thursday,28.75496,,
2003-12-19,Friday,28.99516,,start
2003-12-20,Saturday,28.99516,imputed from 2317,
2003-12-21,Sunday,28.99516,imputed from 2318,
2003-12-22,Monday,28.94069,,
2003-12-23,Tuesday,29.0313,,
2003-12-24,Wednesday,29.0313,imputed from 2321,
2003-12-25,Thursday,29.0313,imputed from 2322,
2003-12-26,Friday,29.0313,imputed from 2321,start
2003-12-27,Saturday,29.0313,imputed from 2324,
2003-12-28,Sunday,29.0313,imputed from 2325,
2003-12-29,Monday,29.07809,,
2003-12-30,Tuesday,29.05508,,
2003-12-31,Wednesday,29.05508,imputed from 2328,
2004-01-01,Thursday,29.05508,imputed from 2329,
2004-01-02,Friday,29.45491,,start
2004-01-03,Saturday,29.45491,imputed from 2331,
2004-01-04,Sunday,29.45491,imputed from 2332,
2004-01-05,Monday,29.72847,,
2004-01-06,Tuesday,29.84996,,
2004-01-07,Wednesday,29.46548,,
2004-01-08,Thursday,29.35095,,
2004-01-09,Friday,29.40472,,start
2004-01-10,Saturday,29.40472,imputed from 2338,
2004-01-11,Sunday,29.40472,imputed from 2339,
2004-01-12,Monday,29.68052,,
2004-01-13,Tuesday,29.94739,,
2004-01-14,Wednesday,30.25292,,
2004-01-15,Thursday,30.12885,,
2004-01-16,Friday,30.60994,,start
2004-01-17,Saturday,30.60994,imputed from 2345,
2004-01-18,Sunday,30.60994,imputed from 2346,
2004-01-19,Monday,30.65778,,
2004-01-20,Tuesday,30.90059,,
2004-01-21,Wednesday,31.02499,,
2004-01-22,Thursday,31.20735,,
2004-01-23,Friday,30.8949,,start
2004-01-24,Saturday,30.8949,imputed from 2352,
2004-01-25,Sunday,30.8949,imputed from 2353,
2004-01-26,Monday,30.63038,,
2004-01-27,Tuesday,30.71311,,
2004-01-28,Wednesday,30.05865,,
2004-01-29,Thursday,29.73245,,
2004-01-30,Friday,30.06085,,start
2004-01-31,Saturday,30.06085,imputed from 2359,
2004-02-01,Sunday,30.06085,imputed from 2360,
2004-02-02,Monday,30.28178,,
2004-02-03,Tuesday,29.92306,,
2004-02-04,Wednesday,30.10071,,
2004-02-05,Thursday,30.00918,,
2004-02-06,Friday,30.0879,,start
2004-02-07,Saturday,30.0879,imputed from 2366,
2004-02-08,Sunday,30.0879,imputed from 2367,
2004-02-09,Monday,30.66048,,
2004-02-10,Tuesday,30.41857,,
2004-02-11,Wednesday,30.7045,,
2004-02-12,Thursday,30.9036,,
2004-02-13,Friday,30.58927,,start
2004-02-14,Saturday,30.58927,imputed from 2373,
2004-02-15,Sunday,30.58927,imputed from 2374,
2004-02-16,Monday,30.64691,,
2004-02-17,Tuesday,31.07767,,
2004-02-18,Wednesday,31.28448,,
2004-02-19,Thursday,32.31779,,
2004-02-20,Friday,32.5372,,start
2004-02-21,Saturday,32.5372,imputed from 2380,
2004-02-22,Sunday,32.5372,imputed from 2381,
2004-02-23,Monday,32.71071,,
2004-02-24,Tuesday,32.33729,,
2004-02-25,Wednesday,32.27203,,
2004-02-26,Thursday,32.6232,,
2004-02-27,Friday,33.11063,,start
2004-02-28,Saturday,33.11063,imputed from 2387,
2004-02-29,Sunday,33.11063,imputed from 2388,
2004-03-01,Monday,33.92867,,
2004-03-02,Tuesday,34.072,,
2004-03-03,Wednesday,34.07849,,
2004-03-04,Thursday,34.08374,,
2004-03-05,Friday,34.13286,,start
2004-03-06,Saturday,34.13286,imputed from 2394,
2004-03-07,Sunday,34.13286,imputed from 2395,
2004-03-08,Monday,34.45365,,
2004-03-09,Tuesday,33.90757,,
2004-03-10,Wednesday,33.45074,,
2004-03-11,Thursday,32.74508,,
2004-03-12,Friday,32.97992,,start
2004-03-13,Saturday,32.97992,imputed from 2401,
2004-03-14,Sunday,32.97992,imputed from 2402,
2004-03-15,Monday,32.31371,,
2004-03-16,Tuesday,32.57688,,
2004-03-17,Wednesday,32.89187,,
2004-03-18,Thursday,32.5149,,
2004-03-19,Friday,32.59077,,start
2004-03-20,Saturday,32.59077,imputed from 2408,
2004-03-21,Sunday,32.59077,imputed from 2409,
2004-03-22,Monday,31.91842,,
2004-03-23,Tuesday,32.21911,,
2004-03-24,Wednesday,32.05864,,
2004-03-25,Thursday,32.2587,,
2004-03-26,Friday,32.55701,,start
2004-03-27,Saturday,32.55701,imputed from 2415,
2004-03-28,Sunday,32.55701,imputed from 2416,
2004-03-29,Monday,32.95148,,
2004-03-30,Tuesday,32.31048,,
2004-03-31,Wednesday,32.75373,,
2004-04-01,Thursday,32.62664,,
2004-04-02,Friday,33.69584,,start
2004-04-03,Saturday,33.69584,imputed from 2422,
2004-04-04,Sunday,33.69584,imputed from 2423,
2004-04-05,Monday,34.14804,,
2004-04-06,Tuesday,33.88851,,
2004-04-07,Wednesday,33.96147,,
2004-04-08,Thursday,33.96147,imputed from 2427,
2004-04-09,Friday,33.96147,imputed from 2427,start
2004-04-10,Saturday,33.96147,imputed from 2429,
2004-04-11,Sunday,33.96147,imputed from 2430,
2004-04-12,Monday,33.96147,imputed from 2431,
2004-04-13,Tuesday,34.52441,,
2004-04-14,Wednesday,32.86641,,
2004-04-15,Thursday,33.08471,,
2004-04-16,Friday,32.7944,,start
2004-04-17,Saturday,32.7944,imputed from 2436,
2004-04-18,Sunday,32.7944,imputed from 2437,
2004-04-19,Monday,32.93406,,
2004-04-20,Tuesday,33.31126,,
2004-04-21,Wednesday,32.87759,,
2004-04-22,Thursday,32.77075,,
2004-04-23,Friday,32.80792,,start
2004-04-24,Saturday,32.80792,imputed from 2443,
2004-04-25,Sunday,32.80792,imputed from 2444,
2004-04-26,Monday,32.80262,,
2004-04-27,Tuesday,32.62192,,
2004-04-28,Wednesday,32.36945,,
2004-04-29,Thursday,31.81246,,
2004-04-30,Friday,31.38336,,start
2004-05-01,Saturday,31.38336,imputed from 2450,
2004-05-02,Sunday,31.38336,imputed from 2451,
2004-05-03,Monday,31.26527,,
2004-05-04,Tuesday,31.53597,,
2004-05-05,Wednesday,32.19442,,
2004-05-06,Thursday,32.16745,,
2004-05-07,Friday,31.66231,,start
2004-05-08,Saturday,31.66231,imputed from 2457,
2004-05-09,Sunday,31.66231,imputed from 2458,
2004-05-10,Monday,30.45116,,
2004-05-11,Tuesday,30.441,,
2004-05-12,Wednesday,30.48587,,
2004-05-13,Thursday,31.05529,,
2004-05-14,Friday,30.92268,,start
2004-05-15,Saturday,30.92268,imputed from 2464,
2004-05-16,Sunday,30.92268,imputed from 2465,
2004-05-17,Monday,30.92268,imputed from 2466,
2004-05-18,Tuesday,30.36817,,
2004-05-19,Wednesday,30.71552,,
2004-05-20,Thursday,30.71552,imputed from 2469,
2004-05-21,Friday,30.86342,,start
2004-05-22,Saturday,30.86342,imputed from 2471,
2004-05-23,Sunday,30.86342,imputed from 2472,
2004-05-24,Monday,31.10401,,
2004-05-25,Tuesday,31.10643,,
2004-05-26,Wednesday,31.72244,,
2004-05-27,Thursday,31.29082,,
2004-05-28,Friday,31.32793,,start
2004-05-29,Saturday,31.32793,imputed from 2478,
2004-05-30,Sunday,31.32793,imputed from 2479,
2004-05-31,Monday,31.32793,imputed from 2480,
2004-06-01,Tuesday,31.47839,,
2004-06-02,Wednesday,31.64854,,
2004-06-03,Thursday,31.65177,,
2004-06-04,Friday,31.75446,,start
2004-06-05,Saturday,31.75446,imputed from 2485,
2004-06-06,Sunday,31.75446,imputed from 2486,
2004-06-07,Monday,32.17363,,
2004-06-08,Tuesday,32.20726,,
2004-06-09,Wednesday,32.11577,,
2004-06-10,Thursday,31.56103,,
2004-06-11,Friday,31.59449,,start
2004-06-12,Saturday,31.59449,imputed from 2492,
2004-06-13,Sunday,31.59449,imputed from 2493,
2004-06-14,Monday,31.3105,,
2004-06-15,Tuesday,31.47525,,
2004-06-16,Wednesday,32.01109,,
2004-06-17,Thursday,31.87564,,
2004-06-18,Friday,32.23789,,start
2004-06-19,Saturday,32.23789,imputed from 2499,
2004-06-20,Sunday,32.23789,imputed from 2500,
2004-06-21,Monday,32.18463,,
2004-06-22,Tuesday,32.17726,,
2004-06-23,Wednesday,32.37447,,
2004-06-24,Thursday,32.67173,,
2004-06-25,Friday,33.30277,,start
2004-06-26,Saturday,33.30277,imputed from 2506,
2004-06-27,Sunday,33.30277,imputed from 2507,
2004-06-28,Monday,33.07363,,
2004-06-29,Tuesday,33.15488,,
2004-06-30,Wednesday,32.73064,,
2004-07-01,Thursday,32.66357,,
2004-07-02,Friday,32.12728,,start
2004-07-03,Saturday,32.12728,imputed from 2513,
2004-07-04,Sunday,32.12728,imputed from 2514,
2004-07-05,Monday,32.33601,,
2004-07-06,Tuesday,32.58619,,
2004-07-07,Wednesday,32.22757,,
2004-07-08,Thursday,32.03264,,
2004-07-09,Friday,32.06407,,start
2004-07-10,Saturday,32.06407,imputed from 2520,
2004-07-11,Sunday,32.06407,imputed from 2521,
2004-07-12,Monday,31.90547,,
2004-07-13,Tuesday,31.95309,,
2004-07-14,Wednesday,31.87421,,
2004-07-15,Thursday,32.1189,,
2004-07-16,Friday,32.03008,,start
2004-07-17,Saturday,32.03008,imputed from 2527,
2004-07-18,Sunday,32.03008,imputed from 2528,
2004-07-19,Monday,31.70574,,
2004-07-20,Tuesday,31.62332,,
2004-07-21,Wednesday,32.15297,,
2004-07-22,Thursday,31.66212,,
2004-07-23,Friday,31.8042,,start
2004-07-24,Saturday,31.8042,imputed from 2534,
2004-07-25,Sunday,31.8042,imputed from 2535,
2004-07-26,Monday,31.7587,,
2004-07-27,Tuesday,31.83146,,
2004-07-28,Wednesday,32.26568,,
2004-07-29,Thursday,32.71189,,
2004-07-30,Friday,32.78457,,start
2004-07-31,Saturday,32.78457,imputed from 2541,
2004-08-01,Sunday,32.78457,imputed from 2542,
2004-08-02,Monday,32.77246,,
2004-08-03,Tuesday,33.13878,,
2004-08-04,Wednesday,33.05308,,
2004-08-05,Thursday,32.88585,,
2004-08-06,Friday,31.95957,,start
2004-08-07,Saturday,31.95957,imputed from 2548,
2004-08-08,Sunday,31.95957,imputed from 2549,
2004-08-09,Monday,31.93902,,
2004-08-10,Tuesday,32.12695,,
2004-08-11,Wednesday,31.8004,,
2004-08-12,Thursday,32.19062,,
2004-08-13,Friday,32.39898,,start
2004-08-14,Saturday,32.39898,imputed from 2555,
2004-08-15,Sunday,32.39898,imputed from 2556,
2004-08-16,Monday,32.65379,,
2004-08-17,Tuesday,32.91809,,
2004-08-18,Wednesday,32.60006,,
2004-08-19,Thursday,32.94858,,
2004-08-20,Friday,33.20789,,start
2004-08-21,Saturday,33.20789,imputed from 2562,
2004-08-22,Sunday,33.20789,imputed from 2563,
2004-08-23,Monday,33.48991,,
2004-08-24,Tuesday,33.29052,,
2004-08-25,Wednesday,33.20394,,
2004-08-26,Thursday,33.29016,,
2004-08-27,Friday,33.29753,,start
2004-08-28,Saturday,33.29753,imputed from 2569,
2004-08-29,Sunday,33.29753,imputed from 2570,
2004-08-30,Monday,33.30827,,
2004-08-31,Tuesday,33.17398,,
2004-09-01,Wednesday,33.24905,,
2004-09-02,Thursday,34.00358,,
2004-09-03,Friday,33.93835,,start
2004-09-04,Saturday,33.93835,imputed from 2576,
2004-09-05,Sunday,33.93835,imputed from 2577,
2004-09-06,Monday,33.95525,,
2004-09-07,Tuesday,33.7521,,
2004-09-08,Wednesday,33.70032,,
2004-09-09,Thursday,33.89714,,
2004-09-10,Friday,33.91431,,start
2004-09-11,Saturday,33.91431,imputed from 2583,
2004-09-12,Sunday,33.91431,imputed from 2584,
2004-09-13,Monday,33.84877,,
2004-09-14,Tuesday,33.78662,,
2004-09-15,Wednesday,34.02602,,
2004-09-16,Thursday,34.24062,,
2004-09-17,Friday,34.70967,,start
2004-09-18,Saturday,34.70967,imputed from 2590,
2004-09-19,Sunday,34.70967,imputed from 2591,
2004-09-20,Monday,34.72901,,
2004-09-21,Tuesday,34.78875,,
2004-09-22,Wednesday,34.93148,,
2004-09-23,Thursday,35.28005,,
2004-09-24,Friday,35.44869,,start
2004-09-25,Saturday,35.44869,imputed from 2597,
2004-09-26,Sunday,35.44869,imputed from 2598,
2004-09-27,Monday,35.58127,,
2004-09-28,Tuesday,35.98997,,
2004-09-29,Wednesday,36.0113,,
2004-09-30,Thursday,35.97672,,
2004-10-01,Friday,36.77969,,start
2004-10-02,Saturday,36.77969,imputed from 2604,
2004-10-03,Sunday,36.77969,imputed from 2605,
2004-10-04,Monday,37.5092,,
2004-10-05,Tuesday,37.60501,,
2004-10-06,Wednesday,37.66836,,
2004-10-07,Thursday,37.87311,,
2004-10-08,Friday,37.62482,,start
2004-10-09,Saturday,37.62482,imputed from 2611,
2004-10-10,Sunday,37.62482,imputed from 2612,
2004-10-11,Monday,37.64757,,
2004-10-12,Tuesday,37.18904,,
2004-10-13,Wednesday,36.95279,,
2004-10-14,Thursday,36.5455,,
2004-10-15,Friday,35.97487,,start
2004-10-16,Saturday,35.97487,imputed from 2618,
2004-10-17,Sunday,35.97487,imputed from 2619,
2004-10-18,Monday,36.27457,,
2004-10-19,Tuesday,36.28491,,
2004-10-20,Wednesday,35.86395,,
2004-10-21,Thursday,36.33414,,
2004-10-22,Friday,36.68124,,start
2004-10-23,Saturday,36.68124,imputed from 2625,
2004-10-24,Sunday,36.68124,imputed from 2626,
2004-10-25,Monday,35.89864,,
2004-10-26,Tuesday,35.44411,,
2004-10-27,Wednesday,35.73117,,
2004-10-28,Thursday,35.23339,,
2004-10-29,Friday,35.39352,,start
2004-10-30,Saturday,35.39352,imputed from 2632,
2004-10-31,Sunday,35.39352,imputed from 2633,
2004-11-01,Monday,35.79093,,
2004-11-02,Tuesday,35.78499,,
2004-11-03,Wednesday,36.1311,,
2004-11-04,Thursday,35.91342,,
2004-11-05,Friday,36.14502,,start
2004-11-06,Saturday,36.14502,imputed from 2639,
2004-11-07,Sunday,36.14502,imputed from 2640,
2004-11-08,Monday,36.04219,,
2004-11-09,Tuesday,36.10156,,
2004-11-10,Wednesday,35.83213,,
2004-11-11,Thursday,35.95804,,
2004-11-12,Friday,36.17141,,start
2004-11-13,Saturday,36.17141,imputed from 2646,
2004-11-14,Sunday,36.17141,imputed from 2647,
2004-11-15,Monday,36.66645,,
2004-11-16,Tuesday,36.48918,,
2004-11-17,Wednesday,36.40759,,
2004-11-18,Thursday,36.58954,,
2004-11-19,Friday,36.76772,,start
2004-11-20,Saturday,36.76772,imputed from 2653,
2004-11-21,Sunday,36.76772,imputed from 2654,
2004-11-22,Monday,36.6981,,
2004-11-23,Tuesday,37.14914,,
2004-11-24,Wednesday,37.1646,,
2004-11-25,Thursday,37.64502,,
2004-11-26,Friday,37.62161,,start
2004-11-27,Saturday,37.62161,imputed from 2660,
2004-11-28,Sunday,37.62161,imputed from 2661,
2004-11-29,Monday,38.02768,,
2004-11-30,Tuesday,37.54975,,
2004-12-01,Wednesday,38.06055,,
2004-12-02,Thursday,37.39903,,
2004-12-03,Friday,36.86871,,start
2004-12-04,Saturday,36.86871,imputed from 2667,
2004-12-05,Sunday,36.86871,imputed from 2668,
2004-12-06,Monday,37.15225,,
2004-12-07,Tuesday,37.38588,,
2004-12-08,Wednesday,36.70623,,
2004-12-09,Thursday,36.76261,,
2004-12-10,Friday,37.5019,,start
2004-12-11,Saturday,37.5019,imputed from 2674,
2004-12-12,Sunday,37.5019,imputed from 2675,
2004-12-13,Monday,37.16656,,
2004-12-14,Tuesday,37.30881,,
2004-12-15,Wednesday,37.54929,,
2004-12-16,Thursday,37.88828,,
2004-12-17,Friday,37.72223,,start
2004-12-18,Saturday,37.72223,imputed from 2681,
2004-12-19,Sunday,37.72223,imputed from 2682,
2004-12-20,Monday,38.08582,,
2004-12-21,Tuesday,38.58138,,
2004-12-22,Wednesday,38.36492,,
2004-12-23,Thursday,38.58515,,
2004-12-24,Friday,38.58515,imputed from 2687,start
2004-12-25,Saturday,38.58515,imputed from 2688,
2004-12-26,Sunday,38.58515,imputed from 2689,
2004-12-27,Monday,38.69229,,
2004-12-28,Tuesday,38.49253,,
2004-12-29,Wednesday,38.44333,,
2004-12-30,Thursday,38.48521,,
2004-12-31,Friday,38.48521,imputed from 2694,start
2005-01-01,Saturday,38.48521,imputed from 2695,
2005-01-02,Sunday,38.48521,imputed from 2696,
2005-01-03,Monday,38.91786,,
2005-01-04,Tuesday,38.6205,,
2005-01-05,Wednesday,38.18179,,
2005-01-06,Thursday,38.33771,,
2005-01-07,Friday,38.7672,,start
2005-01-08,Saturday,38.7672,imputed from 2702,
2005-01-09,Sunday,38.7672,imputed from 2703,
2005-01-10,Monday,38.95215,,
2005-01-11,Tuesday,38.9598,,
2005-01-12,Wednesday,38.71717,,
2005-01-13,Thursday,39.05409,,
2005-01-14,Friday,39.37614,,start
2005-01-15,Saturday,39.37614,imputed from 2709,
2005-01-16,Sunday,39.37614,imputed from 2710,
2005-01-17,Monday,39.63396,,
2005-01-18,Tuesday,39.74224,,
2005-01-19,Wednesday,39.65237,,
2005-01-20,Thursday,39.06889,,
