date,weekday,UGL1_Comdty_PX-LAST,UGL1_Comdty_CURRENCY-GBP,UGL1_Comdty_PX-LAST-CHF,imputed,UGL1_Comdty_start
2016-05-09,Monday,136.76,1.3991,191.340916,,
2016-05-10,Tuesday,137.08,1.4096,193.227968,,
2016-05-11,Wednesday,137.16,1.4029,192.421764,,
2016-05-12,Thursday,136.78,1.4024,191.82027200000002,,
2016-05-13,Friday,137.6,1.4011,192.79136,,start
2016-05-14,Saturday,,,192.79136,imputed from 900,
2016-05-15,Sunday,,,192.79136,imputed from 901,
2016-05-16,Monday,137.32,1.408,193.34655999999998,,
2016-05-17,Tuesday,137.96,1.4181,195.641076,,
2016-05-18,Wednesday,135.96,1.442,196.05432000000002,,
2016-05-19,Thursday,136.24,1.4476,197.221024,,
2016-05-20,Friday,135.62,1.4373,194.926626,,start
2016-05-21,Saturday,,,194.926626,imputed from 907,
2016-05-22,Sunday,,,194.926626,imputed from 908,
2016-05-23,Monday,135.84,1.4331,194.672304,,
2016-05-24,Tuesday,135.8,1.4538,197.42604,,
2016-05-25,Wednesday,136.76,1.4568,199.231968,,
2016-05-26,Thursday,137.1,1.4513,198.97323,,
2016-05-27,Friday,136.94,1.4554,199.302476,,start
2016-05-28,Saturday,,,199.302476,imputed from 914,
2016-05-29,Sunday,,,199.302476,imputed from 915,
2016-05-30,Monday,136.94,1.4527,198.932738,,
2016-05-31,Tuesday,137.48,1.4393,197.87496399999998,,
2016-06-01,Wednesday,139.06,1.4245,198.09097000000003,,
2016-06-02,Thursday,139.54,1.4286,199.346844,,
2016-06-03,Friday,141.02,1.4169,199.81123800000003,,start
2016-06-04,Saturday,,,199.81123800000003,imputed from 921,
2016-06-05,Sunday,,,199.81123800000003,imputed from 922,
2016-06-06,Monday,140.5,1.4016,196.9248,,
2016-06-07,Tuesday,140.7,1.4038,197.51465999999996,,
2016-06-08,Wednesday,141.3,1.3912,196.57656,,
2016-06-09,Thursday,141.92,1.3946,197.921632,,
2016-06-10,Friday,142.38,1.3759,195.90064199999998,,start
2016-06-11,Saturday,,,195.90064199999998,imputed from 928,
2016-06-12,Sunday,,,195.90064199999998,imputed from 929,
2016-06-13,Monday,142.82,1.3761,196.534602,,
2016-06-14,Tuesday,144.66,1.3597,196.694202,,
2016-06-15,Wednesday,145.66,1.3655,198.89872999999997,,
2016-06-16,Thursday,145.78,1.3706,199.806068,,
2016-06-17,Friday,143.92,1.3793,198.50885599999998,,start
2016-06-18,Saturday,,,198.50885599999998,imputed from 935,
2016-06-19,Sunday,,,198.50885599999998,imputed from 936,
2016-06-20,Monday,141.12,1.4142,199.571904,,
2016-06-21,Tuesday,140.28,1.4099,197.78077199999998,,
2016-06-22,Wednesday,139.64,1.4102,196.92032799999996,,
2016-06-23,Thursday,139.02,1.4256,198.186912,,
2016-06-24,Friday,145.76,1.3263,193.321488,,start
2016-06-25,Saturday,,,193.321488,imputed from 942,
2016-06-26,Sunday,,,193.321488,imputed from 943,
2016-06-27,Monday,149.14,1.2941,193.002074,,
2016-06-28,Tuesday,149.84,1.3101,196.305384,,
2016-06-29,Wednesday,150.88,1.3156,198.49772800000002,,
2016-06-30,Thursday,151.74,1.2993,197.155782,,
2016-07-01,Friday,153.14,1.292,197.85688,,start
2016-07-02,Saturday,,,197.85688,imputed from 949,
2016-07-03,Sunday,,,197.85688,imputed from 950,
2016-07-04,Monday,154.02,1.2907,198.79361400000002,,
2016-07-05,Tuesday,156.06,1.2719,198.492714,,
2016-07-06,Wednesday,156.58,1.2608,197.416064,,
2016-07-07,Thursday,155.26,1.2631,196.10890599999996,,
2016-07-08,Friday,156.32,1.2738,199.120416,,start
2016-07-09,Saturday,,,199.120416,imputed from 956,
2016-07-10,Sunday,,,199.120416,imputed from 957,
2016-07-11,Monday,155.84,1.2776,199.10118400000002,,
2016-07-12,Tuesday,154.22,1.3101,202.043622,,
2016-07-13,Wednesday,156.1,1.2954,202.21194,,
2016-07-14,Thursday,155.0,1.3088,202.864,,
2016-07-15,Friday,152.92,1.2968,198.30665599999998,,start
2016-07-16,Saturday,,,198.30665599999998,imputed from 963,
2016-07-17,Sunday,,,198.30665599999998,imputed from 964,
2016-07-18,Monday,153.6,1.3022,200.01792,,
2016-07-19,Tuesday,153.68,1.2922,198.585296,,
2016-07-20,Wednesday,152.5,1.304,198.86,,
2016-07-21,Thursday,151.8,1.3043,197.99274000000003,,
2016-07-22,Friday,152.87,1.2941,197.829067,,start
2016-07-23,Saturday,,,197.829067,imputed from 970,
2016-07-24,Sunday,,,197.829067,imputed from 971,
2016-07-25,Monday,153.26,1.2955,198.54833,,
2016-07-26,Tuesday,152.66,1.3032,198.94651199999998,,
2016-07-27,Wednesday,155.7,1.3037,202.98609,,
2016-07-28,Thursday,156.04,1.2912,201.47884799999997,,
2016-07-29,Friday,157.7,1.2823,202.21871,,start
2016-07-30,Saturday,,,202.21871,imputed from 977,
2016-07-31,Sunday,,,202.21871,imputed from 978,
2016-08-01,Monday,156.58,1.2763,199.84305400000002,,
2016-08-02,Tuesday,155.12,1.2878,199.76353600000002,,
2016-08-03,Wednesday,155.58,1.2968,201.756144,,
2016-08-04,Thursday,159.98,1.2768,204.26246399999997,,
2016-08-05,Friday,160.06,1.2817,205.14890200000002,,start
2016-08-06,Saturday,,,205.14890200000002,imputed from 984,
2016-08-07,Sunday,,,205.14890200000002,imputed from 985,
2016-08-08,Monday,161.5,1.2812,206.91379999999998,,
2016-08-09,Tuesday,163.56,1.2761,208.718916,,
2016-08-10,Wednesday,166.9,1.2685,211.71265,,
2016-08-11,Thursday,168.5,1.2639,212.96715,,
2016-08-12,Friday,167.94,1.2592,211.47004800000002,,start
2016-08-13,Saturday,,,211.47004800000002,imputed from 991,
2016-08-14,Sunday,,,211.47004800000002,imputed from 992,
2016-08-15,Monday,166.6,1.2531,208.76646000000002,,
2016-08-16,Tuesday,165.24,1.2548,207.343152,,
2016-08-17,Wednesday,165.12,1.2547,207.176064,,
2016-08-18,Thursday,165.62,1.2566,208.118092,,
2016-08-19,Friday,163.95,1.256,205.9212,,start
2016-08-20,Saturday,,,205.9212,imputed from 998,
2016-08-21,Sunday,,,205.9212,imputed from 999,
2016-08-22,Monday,165.15,1.2644,208.81566,,
2016-08-23,Tuesday,166.88,1.2715,212.18792000000002,,
2016-08-24,Wednesday,166.86,1.2795,213.49737000000002,,
2016-08-25,Thursday,166.8,1.2766,212.93688,,
2016-08-26,Friday,167.98,1.2847,215.80390599999998,,start
2016-08-27,Saturday,,,215.80390599999998,imputed from 1005,
2016-08-28,Sunday,,,215.80390599999998,imputed from 1006,
2016-08-29,Monday,166.88,1.282,213.94016,,
2016-08-30,Tuesday,166.9,1.2869,214.78361,,
2016-08-31,Wednesday,166.3,1.2927,214.97601,,
2016-09-01,Thursday,165.8,1.3004,215.60632,,
2016-09-02,Friday,163.62,1.304,213.36048000000002,,start
2016-09-03,Saturday,,,213.36048000000002,imputed from 1012,
2016-09-04,Sunday,,,213.36048000000002,imputed from 1013,
2016-09-05,Monday,164.58,1.3037,214.56294600000004,,
2016-09-06,Tuesday,164.76,1.3032,214.715232,,
2016-09-07,Wednesday,165.14,1.294,213.69116,,
2016-09-08,Thursday,162.26,1.2931,209.81840599999998,,
2016-09-09,Friday,158.37,1.2943,204.978291,,start
2016-09-10,Saturday,,,204.978291,imputed from 1019,
2016-09-11,Sunday,,,204.978291,imputed from 1020,
2016-09-12,Monday,158.12,1.2963,204.970956,,
2016-09-13,Tuesday,157.1,1.2884,202.40764,,
2016-09-14,Wednesday,156.54,1.2885,201.70179,,
2016-09-15,Thursday,155.94,1.2866,200.63240399999998,,
2016-09-16,Friday,156.5,1.2751,199.55315,,start
2016-09-17,Saturday,,,199.55315,imputed from 1026,
2016-09-18,Sunday,,,199.55315,imputed from 1027,
2016-09-19,Monday,155.41,1.2772,198.48965199999998,,
2016-09-20,Tuesday,157.36,1.2717,200.11471200000003,,
2016-09-21,Wednesday,156.71,1.2693,198.91200300000003,,
2016-09-22,Thursday,160.56,1.2669,203.41346399999998,,
2016-09-23,Friday,160.44,1.2576,201.76934400000002,,start
2016-09-24,Saturday,,,201.76934400000002,imputed from 1033,
2016-09-25,Sunday,,,201.76934400000002,imputed from 1034,
2016-09-26,Monday,161.5,1.2576,203.10240000000002,,
2016-09-27,Tuesday,162.86,1.2644,205.920184,,
2016-09-28,Wednesday,162.52,1.264,205.42528000000001,,
2016-09-29,Thursday,160.9,1.253,201.6077,,
2016-09-30,Friday,158.36,1.2602,199.56527200000002,,start
2016-10-01,Saturday,,,199.56527200000002,imputed from 1040,
2016-10-02,Sunday,,,199.56527200000002,imputed from 1041,
2016-10-03,Monday,159.8,1.2503,199.79794,,
2016-10-04,Tuesday,159.06,1.2459,198.172854,,
2016-10-05,Wednesday,157.48,1.242,195.59016,,
2016-10-06,Thursday,155.7,1.2373,192.64761,,
2016-10-07,Friday,153.62,1.2152,186.67902400000003,,start
2016-10-08,Saturday,,,186.67902400000003,imputed from 1047,
2016-10-09,Sunday,,,186.67902400000003,imputed from 1048,
2016-10-10,Monday,152.4,1.2146,185.10504,,
2016-10-11,Tuesday,153.08,1.1987,183.49699600000002,,
2016-10-12,Wednesday,151.22,1.2095,182.90059,,
2016-10-13,Thursday,152.38,1.2086,184.16646799999998,,
2016-10-14,Friday,150.42,1.2077,181.66223399999998,,start
2016-10-15,Saturday,,,181.66223399999998,imputed from 1054,
2016-10-16,Sunday,,,181.66223399999998,imputed from 1055,
2016-10-17,Monday,150.24,1.205,181.03920000000002,,
2016-10-18,Tuesday,150.88,1.2173,183.666224,,
2016-10-19,Wednesday,151.18,1.2152,183.71393600000002,,
2016-10-20,Thursday,151.64,1.2165,184.47005999999996,,
2016-10-21,Friday,151.9,1.2151,184.57369000000003,,start
2016-10-22,Saturday,,,184.57369000000003,imputed from 1061,
2016-10-23,Sunday,,,184.57369000000003,imputed from 1062,
2016-10-24,Monday,151.48,1.216,184.19967999999997,,
2016-10-25,Tuesday,151.8,1.212,183.98160000000001,,
2016-10-26,Wednesday,149.72,1.2167,182.164324,,
2016-10-27,Thursday,148.22,1.2085,179.12386999999998,,
2016-10-28,Friday,146.98,1.2049,177.096202,,start
2016-10-29,Saturday,,,177.096202,imputed from 1068,
2016-10-30,Sunday,,,177.096202,imputed from 1069,
2016-10-31,Monday,147.44,1.2108,178.520352,,
2016-11-01,Tuesday,145.86,1.1941,174.171426,,
2016-11-02,Wednesday,148.02,1.1974,177.23914800000003,,
2016-11-03,Thursday,147.48,1.2137,178.996476,,
2016-11-04,Friday,149.66,1.2123,181.432818,,start
2016-11-05,Saturday,,,181.432818,imputed from 1075,
2016-11-06,Sunday,,,181.432818,imputed from 1076,
2016-11-07,Monday,147.84,1.2077,178.546368,,
2016-11-08,Tuesday,147.02,1.2107,177.99711400000004,,
2016-11-09,Wednesday,146.34,1.2215,178.75431,,
2016-11-10,Thursday,143.4,1.239,177.67260000000002,,
2016-11-11,Friday,143.24,1.2445,178.26218,,start
2016-11-12,Saturday,,,178.26218,imputed from 1082,
2016-11-13,Sunday,,,178.26218,imputed from 1083,
2016-11-14,Monday,141.44,1.2467,176.333248,,
2016-11-15,Tuesday,143.46,1.2479,179.02373400000002,,
2016-11-16,Wednesday,143.04,1.2467,178.32796799999997,,
2016-11-17,Thursday,143.62,1.2506,179.61117199999998,,
2016-11-18,Friday,141.42,1.2462,176.23760399999998,,start
2016-11-19,Saturday,,,176.23760399999998,imputed from 1089,
2016-11-20,Sunday,,,176.23760399999998,imputed from 1090,
2016-11-21,Monday,142.7,1.2604,179.85907999999998,,
2016-11-22,Tuesday,142.92,1.2564,179.564688,,
2016-11-23,Wednesday,141.28,1.265,178.7192,,
2016-11-24,Thursday,142.24,1.2657,180.03316800000002,,
2016-11-25,Friday,142.36,1.2638,179.91456800000003,,start
2016-11-26,Saturday,,,179.91456800000003,imputed from 1096,
2016-11-27,Sunday,,,179.91456800000003,imputed from 1097,
2016-11-28,Monday,142.9,1.2579,179.75391000000002,,
2016-11-29,Tuesday,143.1,1.2639,180.86409,,
2016-11-30,Wednesday,142.8,1.2724,181.69872,,
2016-12-01,Thursday,141.0,1.2725,179.42249999999999,,
2016-12-02,Friday,143.46,1.2875,184.70475000000002,,start
2016-12-03,Saturday,,,184.70475000000002,imputed from 1103,
2016-12-04,Sunday,,,184.70475000000002,imputed from 1104,
2016-12-05,Monday,143.38,1.2815,183.74147,,
2016-12-06,Tuesday,142.74,1.2808,182.821392,,
2016-12-07,Wednesday,143.6,1.2717,182.61612,,
2016-12-08,Thursday,143.4,1.2792,183.43728,,
2016-12-09,Friday,141.66,1.2788,181.15480799999997,,start
2016-12-10,Saturday,,,181.15480799999997,imputed from 1110,
2016-12-11,Sunday,,,181.15480799999997,imputed from 1111,
2016-12-12,Monday,140.22,1.2847,180.140634,,
2016-12-13,Tuesday,141.86,1.281,181.72266000000002,,
2016-12-14,Wednesday,142.8,1.2819,183.05532000000002,,
2016-12-15,Thursday,139.86,1.2791,178.894926,,
2016-12-16,Friday,141.1,1.2825,180.96075,,start
2016-12-17,Saturday,,,180.96075,imputed from 1117,
2016-12-18,Sunday,,,180.96075,imputed from 1118,
2016-12-19,Monday,142.36,1.2731,181.238516,,
2016-12-20,Tuesday,142.12,1.2725,180.8477,,
2016-12-21,Wednesday,143.5,1.2685,182.02975,,
2016-12-22,Thursday,144.12,1.2597,181.547964,,
2016-12-23,Friday,145.02,1.2605,182.79771,,start
2016-12-24,Saturday,,,182.79771,imputed from 1124,
2016-12-25,Sunday,,,182.79771,imputed from 1125,
2016-12-26,Monday,,1.262,182.79771,imputed from 1126,
2016-12-27,Tuesday,145.02,1.2615,182.94273,,
2016-12-28,Wednesday,146.2,1.2572,183.80264,,
2016-12-29,Thursday,148.12,1.2546,185.831352,,
2016-12-30,Friday,147.72,1.2582,185.861304,,start
2016-12-31,Saturday,,,185.861304,imputed from 1131,
2017-01-01,Sunday,,,185.861304,imputed from 1132,
2017-01-02,Monday,147.72,1.2567,185.639724,,
2017-01-03,Tuesday,144.58,1.2574,181.79489200000003,,
2017-01-04,Wednesday,144.72,1.258,182.05776,,
2017-01-05,Thursday,144.7,1.2541,181.46827,,
2017-01-06,Friday,143.58,1.2508,179.589864,,start
2017-01-07,Saturday,,,179.589864,imputed from 1138,
2017-01-08,Sunday,,,179.589864,imputed from 1139,
2017-01-09,Monday,144.14,1.2347,177.96965799999998,,
2017-01-10,Tuesday,144.12,1.2382,178.449384,,
2017-01-11,Wednesday,143.94,1.2385,178.26969,,
2017-01-12,Thursday,145.54,1.2295,178.94143,,
2017-01-13,Friday,143.66,1.2283,176.45757799999998,,start
2017-01-14,Saturday,,,176.45757799999998,imputed from 1145,
2017-01-15,Sunday,,,176.45757799999998,imputed from 1146,
2017-01-16,Monday,144.54,1.2189,176.179806,,
2017-01-17,Tuesday,145.54,1.2435,180.97899,,
2017-01-18,Wednesday,145.04,1.2353,179.167912,,
2017-01-19,Thursday,143.06,1.2418,177.651908,,
2017-01-20,Friday,142.48,1.2395,176.60396,,start
2017-01-21,Saturday,,,176.60396,imputed from 1152,
2017-01-22,Sunday,,,176.60396,imputed from 1153,
2017-01-23,Monday,143.34,1.2491,179.045994,,
2017-01-24,Tuesday,144.04,1.2532,180.510928,,
2017-01-25,Wednesday,141.68,1.2625,178.871,,
2017-01-26,Thursday,140.52,1.2593,176.95683600000004,,
2017-01-27,Friday,141.44,1.2546,177.45062399999998,,start
2017-01-28,Saturday,,,177.45062399999998,imputed from 1159,
2017-01-29,Sunday,,,177.45062399999998,imputed from 1160,
2017-01-30,Monday,142.22,1.2427,176.73679399999997,,
2017-01-31,Tuesday,143.16,1.2444,178.148304,,
2017-02-01,Wednesday,141.78,1.2571,178.231638,,
2017-02-02,Thursday,143.04,1.2436,177.884544,,
2017-02-03,Friday,143.4,1.2395,177.7443,,start
2017-02-04,Saturday,,,177.7443,imputed from 1166,
2017-02-05,Sunday,,,177.7443,imputed from 1167,
2017-02-06,Monday,144.16,1.2356,178.124096,,
2017-02-07,Tuesday,144.86,1.2479,180.77079400000002,,
2017-02-08,Wednesday,146.88,1.2473,183.203424,,
2017-02-09,Thursday,146.64,1.2516,183.53462399999998,,
2017-02-10,Friday,145.48,1.2523,182.18460399999998,,start
2017-02-11,Saturday,,,182.18460399999998,imputed from 1173,
2017-02-12,Sunday,,,182.18460399999998,imputed from 1174,
2017-02-13,Monday,144.74,1.2597,182.328978,,
2017-02-14,Tuesday,144.3,1.2546,181.03878,,
2017-02-15,Wednesday,143.94,1.253,180.35681999999997,,
2017-02-16,Thursday,145.42,1.2452,181.076984,,
2017-02-17,Friday,146.32,1.2447,182.12450399999997,,start
2017-02-18,Saturday,,,182.12450399999997,imputed from 1180,
2017-02-19,Sunday,,,182.12450399999997,imputed from 1181,
2017-02-20,Monday,145.8,1.2499,182.23542,,
2017-02-21,Tuesday,145.24,1.2595,182.92978000000002,,
2017-02-22,Wednesday,146.36,1.2579,184.10624400000003,,
2017-02-23,Thursday,147.6,1.2636,186.50736,,
2017-02-24,Friday,149.52,1.2559,187.782168,,start
2017-02-25,Saturday,,,187.782168,imputed from 1187,
2017-02-26,Sunday,,,187.782168,imputed from 1188,
2017-02-27,Monday,148.64,1.2556,186.632384,,
2017-02-28,Tuesday,149.58,1.2452,186.25701600000002,,
2017-03-01,Wednesday,148.6,1.2403,184.30857999999998,,
2017-03-02,Thursday,148.1,1.2432,184.11792,,
2017-03-03,Friday,147.94,1.2391,183.312454,,start
2017-03-04,Saturday,,,183.312454,imputed from 1194,
2017-03-05,Sunday,,,183.312454,imputed from 1195,
2017-03-06,Monday,147.3,1.2386,182.44578,,
2017-03-07,Tuesday,148.1,1.2362,183.08122,,
2017-03-08,Wednesday,147.4,1.2349,182.02426000000003,,
2017-03-09,Thursday,147.8,1.2313,181.98614000000003,,
2017-03-10,Friday,146.92,1.2301,180.72629199999997,,start
2017-03-11,Saturday,,,180.72629199999997,imputed from 1201,
2017-03-12,Sunday,,,180.72629199999997,imputed from 1202,
2017-03-13,Monday,146.58,1.2307,180.396006,,
2017-03-14,Tuesday,146.76,1.2277,180.17725199999998,,
2017-03-15,Wednesday,146.96,1.2294,180.672624,,
2017-03-16,Thursday,147.11,1.2318,181.21009800000002,,
2017-03-17,Friday,147.48,1.2377,182.53599599999998,,start
2017-03-18,Saturday,,,182.53599599999998,imputed from 1208,
2017-03-19,Sunday,,,182.53599599999998,imputed from 1209,
2017-03-20,Monday,147.82,1.2339,182.395098,,
2017-03-21,Tuesday,147.28,1.2402,182.656656,,
2017-03-22,Wednesday,149.56,1.2377,185.110412,,
2017-03-23,Thursday,148.14,1.2438,184.256532,,
2017-03-24,Friday,148.8,1.2364,183.97632000000002,,start
2017-03-25,Saturday,,,183.97632000000002,imputed from 1215,
2017-03-26,Sunday,,,183.97632000000002,imputed from 1216,
2017-03-27,Monday,149.46,1.2378,185.001588,,
2017-03-28,Tuesday,149.09,1.2357,184.230513,,
2017-03-29,Wednesday,149.78,1.239,185.57742000000002,,
2017-03-30,Thursday,149.74,1.2483,186.920442,,
2017-03-31,Friday,149.74,1.2586,188.462764,,start
2017-04-01,Saturday,,,188.462764,imputed from 1222,
2017-04-02,Sunday,,,188.462764,imputed from 1223,
2017-04-03,Monday,152.66,1.2505,190.90133,,
2017-04-04,Tuesday,152.5,1.2463,190.06074999999998,,
2017-04-05,Wednesday,151.38,1.2544,189.89107199999998,,
2017-04-06,Thursday,151.18,1.2531,189.44365800000003,,
2017-04-07,Friday,151.82,1.2485,189.54726999999997,,start
2017-04-08,Saturday,,,189.54726999999997,imputed from 1229,
2017-04-09,Sunday,,,189.54726999999997,imputed from 1230,
2017-04-10,Monday,151.54,1.2524,189.788696,,
2017-04-11,Tuesday,152.7,1.2585,192.17295,,
2017-04-12,Wednesday,152.54,1.2577,191.849558,,
2017-04-13,Thursday,152.72,1.2578,192.091216,,
2017-04-14,Friday,152.72,1.2593,192.320296,imputed from 1235,start
2017-04-15,Saturday,,,192.320296,imputed from 1236,
2017-04-16,Sunday,,,192.320296,imputed from 1237,
2017-04-17,Monday,152.72,1.2622,192.763184,,
2017-04-18,Tuesday,153.06,1.2793,195.809658,,
2017-04-19,Wednesday,152.54,1.2756,194.580024,,
2017-04-20,Thursday,152.42,1.2797,195.051874,,
2017-04-21,Friday,152.7,1.2761,194.86047,,start
2017-04-22,Saturday,,,194.86047,imputed from 1243,
2017-04-23,Sunday,,,194.86047,imputed from 1244,
2017-04-24,Monday,151.68,1.2742,193.270656,,
2017-04-25,Tuesday,151.14,1.276,192.85464,,
2017-04-26,Wednesday,150.86,1.2763,192.542618,,
2017-04-27,Thursday,151.08,1.2828,193.80542400000002,,
2017-04-28,Friday,151.06,1.2881,194.580386,,start
2017-04-29,Saturday,,,194.580386,imputed from 1250,
2017-04-30,Sunday,,,194.580386,imputed from 1251,
2017-05-01,Monday,,1.2838,194.580386,imputed from 1252,
2017-05-02,Tuesday,150.46,1.283,193.04018,,
2017-05-03,Wednesday,150.5,1.28,192.64000000000001,,
2017-05-04,Thursday,149.22,1.2748,190.225656,,
2017-05-05,Friday,148.66,1.282,190.58212,,start
2017-05-06,Saturday,,,190.58212,imputed from 1257,
2017-05-07,Sunday,,,190.58212,imputed from 1258,
2017-05-08,Monday,147.98,1.2924,191.249352,,
2017-05-09,Tuesday,147.34,1.303,191.98402,,
2017-05-10,Wednesday,148.32,1.3053,193.602096,,
2017-05-11,Thursday,148.44,1.2987,192.77902799999998,,
2017-05-12,Friday,150.24,1.2902,193.839648,,start
2017-05-13,Saturday,,,193.839648,imputed from 1264,
2017-05-14,Sunday,,,193.839648,imputed from 1265,
2017-05-15,Monday,148.82,1.2852,191.26346399999997,,
2017-05-16,Tuesday,149.72,1.2734,190.65344800000003,,
2017-05-17,Wednesday,151.04,1.2696,191.760384,,
2017-05-18,Thursday,151.46,1.268,192.05128000000002,,
2017-05-19,Friday,151.38,1.2679,191.934702,,start
2017-05-20,Saturday,,,191.934702,imputed from 1271,
2017-05-21,Sunday,,,191.934702,imputed from 1272,
2017-05-22,Monday,151.32,1.2655,191.49546,,
2017-05-23,Tuesday,151.86,1.265,192.1029,,
2017-05-24,Wednesday,151.96,1.2624,191.834304,,
2017-05-25,Thursday,152.54,1.259,192.04786,,
2017-05-26,Friday,153.18,1.2469,191.00014199999998,,start
2017-05-27,Saturday,,,191.00014199999998,imputed from 1278,
2017-05-28,Sunday,,,191.00014199999998,imputed from 1279,
2017-05-29,Monday,152.28,1.2554,191.172312,,
2017-05-30,Tuesday,152.0,1.2533,190.50160000000002,,
2017-05-31,Wednesday,151.8,1.2476,189.38568,,
2017-06-01,Thursday,150.48,1.2514,188.310672,,
2017-06-02,Friday,150.76,1.2432,187.424832,,start
2017-06-03,Saturday,,,187.424832,imputed from 1285,
2017-06-04,Sunday,,,187.424832,imputed from 1286,
2017-06-05,Monday,150.5,1.245,187.3725,,
2017-06-06,Tuesday,151.84,1.242,188.58528,,
2017-06-07,Wednesday,152.5,1.2504,190.686,,
2017-06-08,Thursday,150.96,1.2535,189.22836,,
2017-06-09,Friday,151.2,1.2357,186.83784,,start
2017-06-10,Saturday,,,186.83784,imputed from 1292,
2017-06-11,Sunday,,,186.83784,imputed from 1293,
2017-06-12,Monday,151.34,1.2263,185.588242,,
2017-06-13,Tuesday,149.38,1.2357,184.588866,,
2017-06-14,Wednesday,152.12,1.2383,188.370196,,
2017-06-15,Thursday,150.22,1.2441,186.888702,,
2017-06-16,Friday,150.32,1.244,186.99808,,start
2017-06-17,Saturday,,,186.99808,imputed from 1299,
2017-06-18,Sunday,,,186.99808,imputed from 1300,
2017-06-19,Monday,150.68,1.2424,187.204832,,
2017-06-20,Tuesday,151.32,1.2314,186.33544799999999,,
2017-06-21,Wednesday,151.42,1.2323,186.59486599999997,,
2017-06-22,Thursday,151.92,1.2324,187.22620799999999,,
2017-06-23,Friday,151.58,1.2327,186.852666,,start
2017-06-24,Saturday,,,186.852666,imputed from 1306,
2017-06-25,Sunday,,,186.852666,imputed from 1307,
2017-06-26,Monday,151.7,1.2372,187.68323999999998,,
2017-06-27,Tuesday,150.3,1.2307,184.97421,,
2017-06-28,Wednesday,148.88,1.2404,184.670752,,
2017-06-29,Thursday,146.28,1.2433,181.86992400000003,,
2017-06-30,Friday,146.12,1.2478,182.328536,,start
2017-07-01,Saturday,,,182.328536,imputed from 1313,
2017-07-02,Sunday,,,182.328536,imputed from 1314,
2017-07-03,Monday,145.72,1.2469,181.69826799999998,,
2017-07-04,Tuesday,146.14,1.2474,182.29503599999998,,
2017-07-05,Wednesday,145.74,1.2469,181.723206,,
2017-07-06,Thursday,143.64,1.246,178.97544,,
2017-07-07,Friday,144.08,1.2425,179.01940000000002,,start
2017-07-08,Saturday,,,179.01940000000002,imputed from 1320,
2017-07-09,Sunday,,,179.01940000000002,imputed from 1321,
2017-07-10,Monday,145.12,1.244,180.52928,,
2017-07-11,Tuesday,145.22,1.2382,179.81140399999998,,
2017-07-12,Wednesday,145.84,1.2438,181.395792,,
2017-07-13,Thursday,145.1,1.2515,181.59265,,
2017-07-14,Friday,144.66,1.2619,182.546454,,start
2017-07-15,Saturday,,,182.546454,imputed from 1327,
2017-07-16,Sunday,,,182.546454,imputed from 1328,
2017-07-17,Monday,145.32,1.2567,182.62364399999998,,
2017-07-18,Tuesday,146.64,1.2453,182.610792,,
2017-07-19,Wednesday,147.44,1.2443,183.459592,,
2017-07-20,Thursday,146.82,1.234,181.17587999999998,,
2017-07-21,Friday,147.86,1.229,181.71994000000004,,start
2017-07-22,Saturday,,,181.71994000000004,imputed from 1334,
2017-07-23,Sunday,,,181.71994000000004,imputed from 1335,
2017-07-24,Monday,147.56,1.2329,181.926724,,
2017-07-25,Tuesday,146.04,1.2405,181.16261999999998,,
2017-07-26,Wednesday,146.44,1.2477,182.713188,,
2017-07-27,Thursday,146.94,1.2608,185.26195199999998,,
2017-07-28,Friday,146.66,1.2724,186.610184,,start
2017-07-29,Saturday,,,186.610184,imputed from 1341,
2017-07-30,Sunday,,,186.610184,imputed from 1342,
2017-07-31,Monday,146.68,1.2777,187.413036,,
2017-08-01,Tuesday,147.7,1.2751,188.33226999999997,,
2017-08-02,Wednesday,146.52,1.2839,188.11702800000003,,
2017-08-03,Thursday,148.3,1.2726,188.72658,,
2017-08-04,Friday,148.12,1.2686,187.905032,,start
2017-08-05,Saturday,,,187.905032,imputed from 1348,
2017-08-06,Sunday,,,187.905032,imputed from 1349,
2017-08-07,Monday,148.74,1.2683,188.646942,,
2017-08-08,Tuesday,148.64,1.2658,188.14851199999998,,
2017-08-09,Wednesday,149.96,1.2531,187.91487600000002,,
2017-08-10,Thursday,150.64,1.2491,188.164424,,
2017-08-11,Friday,150.78,1.2518,188.746404,,start
2017-08-12,Saturday,,,188.746404,imputed from 1355,
2017-08-13,Sunday,,,188.746404,imputed from 1356,
2017-08-14,Monday,150.46,1.26,189.5796,,
2017-08-15,Tuesday,149.98,1.2516,187.714968,,
2017-08-16,Wednesday,149.3,1.2451,185.89343000000002,,
2017-08-17,Thursday,149.64,1.2392,185.433888,,
2017-08-18,Friday,150.0,1.2417,186.255,,start
2017-08-19,Saturday,,,186.255,imputed from 1362,
2017-08-20,Sunday,,,186.255,imputed from 1363,
2017-08-21,Monday,150.62,1.2408,186.889296,,
2017-08-22,Tuesday,150.1,1.2416,186.36416,,
2017-08-23,Wednesday,150.96,1.2357,186.54127200000002,,
2017-08-24,Thursday,150.94,1.2358,186.531652,,
2017-08-25,Friday,151.1,1.2318,186.12498,,start
2017-08-26,Saturday,,,186.12498,imputed from 1369,
2017-08-27,Sunday,,,186.12498,imputed from 1370,
2017-08-28,Monday,151.1,1.2355,186.68405,,
