date,weekday,XB1_Comdty_PX-LAST-CHF,imputed,XB1_Comdty_start
2014-06-02,Monday,2.65196,,
2014-06-03,Tuesday,2.64174,,
2014-06-04,Wednesday,2.63082,,
2014-06-05,Thursday,2.63909,,
2014-06-06,Friday,2.62688,,start
2014-06-07,Saturday,2.62688,imputed from 3168,
2014-06-08,Sunday,2.62688,imputed from 3169,
2014-06-09,Monday,2.67945,,
2014-06-10,Tuesday,2.67556,,
2014-06-11,Wednesday,2.69922,,
2014-06-12,Thursday,2.77255,,
2014-06-13,Friday,2.75285,,start
2014-06-14,Saturday,2.75285,imputed from 3175,
2014-06-15,Sunday,2.75285,imputed from 3176,
2014-06-16,Monday,2.75663,,
2014-06-17,Tuesday,2.78106,,
2014-06-18,Wednesday,2.77971,,
2014-06-19,Thursday,2.79138,,
2014-06-20,Friday,2.80367,,start
2014-06-21,Saturday,2.80367,imputed from 3182,
2014-06-22,Sunday,2.80367,imputed from 3183,
2014-06-23,Monday,2.78037,,
2014-06-24,Tuesday,2.79884,,
2014-06-25,Wednesday,2.75807,,
2014-06-26,Thursday,2.75668,,
2014-06-27,Friday,2.76196,,start
2014-06-28,Saturday,2.76196,imputed from 3189,
2014-06-29,Sunday,2.76196,imputed from 3190,
2014-06-30,Monday,2.72961,,
2014-07-01,Tuesday,2.69134,,
2014-07-02,Wednesday,2.68894,,
2014-07-03,Thursday,2.6994,,
2014-07-04,Friday,2.6994,imputed from 3195,start
2014-07-05,Saturday,2.6994,imputed from 3196,
2014-07-06,Sunday,2.6994,imputed from 3197,
2014-07-07,Monday,2.67007,,
2014-07-08,Tuesday,2.6551,,
2014-07-09,Wednesday,2.62102,,
2014-07-10,Thursday,2.64084,,
2014-07-11,Friday,2.59584,,start
2014-07-12,Saturday,2.59584,imputed from 3203,
2014-07-13,Sunday,2.59584,imputed from 3204,
2014-07-14,Monday,2.61036,,
2014-07-15,Tuesday,2.59657,,
2014-07-16,Wednesday,2.58964,,
2014-07-17,Thursday,2.5869,,
2014-07-18,Friday,2.57055,,start
2014-07-19,Saturday,2.57055,imputed from 3210,
2014-07-20,Sunday,2.57055,imputed from 3211,
2014-07-21,Monday,2.59706,,
2014-07-22,Tuesday,2.59926,,
2014-07-23,Wednesday,2.58124,,
2014-07-24,Thursday,2.55993,,
2014-07-25,Friday,2.59224,,start
2014-07-26,Saturday,2.59224,imputed from 3217,
2014-07-27,Sunday,2.59224,imputed from 3218,
2014-07-28,Monday,2.57482,,
2014-07-29,Tuesday,2.60362,,
2014-07-30,Wednesday,2.5874,,
2014-07-31,Thursday,2.57319,,
2014-08-01,Friday,2.57319,imputed from 3223,start
2014-08-02,Saturday,2.57319,imputed from 3224,
2014-08-03,Sunday,2.57319,imputed from 3225,
2014-08-04,Monday,2.47067,,
2014-08-05,Tuesday,2.47111,,
2014-08-06,Wednesday,2.48874,,
2014-08-07,Thursday,2.52113,,
2014-08-08,Friday,2.49127,,start
2014-08-09,Saturday,2.49127,imputed from 3231,
2014-08-10,Sunday,2.49127,imputed from 3232,
2014-08-11,Monday,2.49487,,
2014-08-12,Tuesday,2.48347,,
2014-08-13,Wednesday,2.49934,,
2014-08-14,Thursday,2.41701,,
2014-08-15,Friday,2.43765,,start
2014-08-16,Saturday,2.43765,imputed from 3238,
2014-08-17,Sunday,2.43765,imputed from 3239,
2014-08-18,Monday,2.4074,,
2014-08-19,Tuesday,2.45066,,
2014-08-20,Wednesday,2.47064,,
2014-08-21,Thursday,2.50517,,
2014-08-22,Friday,2.50262,,start
2014-08-23,Saturday,2.50262,imputed from 3245,
2014-08-24,Sunday,2.50262,imputed from 3246,
2014-08-25,Monday,2.51625,,
2014-08-26,Tuesday,2.53238,,
2014-08-27,Wednesday,2.51195,,
2014-08-28,Thursday,2.5201,,
2014-08-29,Friday,2.55341,,start
2014-08-30,Saturday,2.55341,imputed from 3252,
2014-08-31,Sunday,2.55341,imputed from 3253,
2014-09-01,Monday,2.55341,imputed from 3254,
2014-09-02,Tuesday,2.33829,,
2014-09-03,Wednesday,2.40621,,
2014-09-04,Thursday,2.42181,,
2014-09-05,Friday,2.40618,,start
2014-09-06,Saturday,2.40618,imputed from 3259,
2014-09-07,Sunday,2.40618,imputed from 3260,
2014-09-08,Monday,2.39051,,
2014-09-09,Tuesday,2.38072,,
2014-09-10,Wednesday,2.37011,,
2014-09-11,Thursday,2.35877,,
2014-09-12,Friday,2.34878,,start
2014-09-13,Saturday,2.34878,imputed from 3266,
2014-09-14,Sunday,2.34878,imputed from 3267,
2014-09-15,Monday,2.36883,,
2014-09-16,Tuesday,2.38583,,
2014-09-17,Wednesday,2.40323,,
2014-09-18,Thursday,2.39172,,
2014-09-19,Friday,2.45681,,start
2014-09-20,Saturday,2.45681,imputed from 3273,
2014-09-21,Sunday,2.45681,imputed from 3274,
2014-09-22,Monday,2.43194,,
2014-09-23,Tuesday,2.47072,,
2014-09-24,Wednesday,2.51702,,
2014-09-25,Thursday,2.57558,,
2014-09-26,Friday,2.53147,,start
2014-09-27,Saturday,2.53147,imputed from 3280,
2014-09-28,Sunday,2.53147,imputed from 3281,
2014-09-29,Monday,2.56229,,
2014-09-30,Tuesday,2.46971,,
2014-10-01,Wednesday,2.3451,,
2014-10-02,Thursday,2.29587,,
2014-10-03,Friday,2.3012,,start
2014-10-04,Saturday,2.3012,imputed from 3287,
2014-10-05,Sunday,2.3012,imputed from 3288,
2014-10-06,Monday,2.32271,,
2014-10-07,Tuesday,2.26954,,
2014-10-08,Wednesday,2.21825,,
2014-10-09,Thursday,2.16912,,
2014-10-10,Friday,2.15952,,start
2014-10-11,Saturday,2.15952,imputed from 3294,
2014-10-12,Sunday,2.15952,imputed from 3295,
2014-10-13,Monday,2.15088,,
2014-10-14,Tuesday,2.07926,,
2014-10-15,Wednesday,2.02665,,
2014-10-16,Thursday,2.08156,,
2014-10-17,Friday,2.11102,,start
2014-10-18,Saturday,2.11102,imputed from 3301,
2014-10-19,Sunday,2.11102,imputed from 3302,
2014-10-20,Monday,2.07435,,
2014-10-21,Tuesday,2.0972,,
2014-10-22,Wednesday,2.05321,,
2014-10-23,Thursday,2.10649,,
2014-10-24,Friday,2.07807,,start
2014-10-25,Saturday,2.07807,imputed from 3308,
2014-10-26,Sunday,2.07807,imputed from 3309,
2014-10-27,Monday,2.0593,,
2014-10-28,Tuesday,2.07905,,
2014-10-29,Wednesday,2.10322,,
2014-10-30,Thursday,2.09962,,
2014-10-31,Friday,2.08771,,start
2014-11-01,Saturday,2.08771,imputed from 3315,
2014-11-02,Sunday,2.08771,imputed from 3316,
2014-11-03,Monday,2.04475,,
2014-11-04,Tuesday,1.9953,,
2014-11-05,Wednesday,2.01116,,
2014-11-06,Thursday,2.06875,,
2014-11-07,Friday,2.0673,,start
2014-11-08,Saturday,2.0673,imputed from 3322,
2014-11-09,Sunday,2.0673,imputed from 3323,
2014-11-10,Monday,2.03302,,
2014-11-11,Tuesday,2.03061,,
2014-11-12,Wednesday,2.0362,,
2014-11-13,Thursday,1.93014,,
2014-11-14,Friday,1.9606,,start
2014-11-15,Saturday,1.9606,imputed from 3329,
2014-11-16,Sunday,1.9606,imputed from 3330,
2014-11-17,Monday,1.95558,,
2014-11-18,Tuesday,1.95841,,
2014-11-19,Wednesday,1.95612,,
2014-11-20,Thursday,1.94345,,
2014-11-21,Friday,1.99501,,start
2014-11-22,Saturday,1.99501,imputed from 3336,
2014-11-23,Sunday,1.99501,imputed from 3337,
2014-11-24,Monday,1.96772,,
2014-11-25,Tuesday,1.9617,,
2014-11-26,Wednesday,1.95634,,
2014-11-27,Thursday,1.95634,imputed from 3341,
2014-11-28,Friday,1.83955,,start
2014-11-29,Saturday,1.83955,imputed from 3343,
2014-11-30,Sunday,1.83955,imputed from 3344,
2014-12-01,Monday,1.81027,,
2014-12-02,Tuesday,1.76178,,
2014-12-03,Wednesday,1.76707,,
2014-12-04,Thursday,1.74437,,
2014-12-05,Friday,1.73456,,start
2014-12-06,Saturday,1.73456,imputed from 3350,
2014-12-07,Sunday,1.73456,imputed from 3351,
2014-12-08,Monday,1.66598,,
2014-12-09,Tuesday,1.67137,,
2014-12-10,Wednesday,1.58943,,
2014-12-11,Thursday,1.57567,,
2014-12-12,Friday,1.54012,,start
2014-12-13,Saturday,1.54012,imputed from 3357,
2014-12-14,Sunday,1.54012,imputed from 3358,
2014-12-15,Monday,1.52217,,
2014-12-16,Tuesday,1.47951,,
2014-12-17,Wednesday,1.51514,,
2014-12-18,Thursday,1.49681,,
2014-12-19,Friday,1.53283,,start
2014-12-20,Saturday,1.53283,imputed from 3364,
2014-12-21,Sunday,1.53283,imputed from 3365,
2014-12-22,Monday,1.50752,,
2014-12-23,Tuesday,1.55108,,
2014-12-24,Wednesday,1.49228,,
2014-12-25,Thursday,1.49228,imputed from 3369,
2014-12-26,Friday,1.49029,,start
2014-12-27,Saturday,1.49029,imputed from 3371,
2014-12-28,Sunday,1.49029,imputed from 3372,
2014-12-29,Monday,1.43609,,
2014-12-30,Tuesday,1.43785,,
2014-12-31,Wednesday,1.42654,,
2015-01-01,Thursday,1.42654,imputed from 3376,
2015-01-02,Friday,1.42654,imputed from 3376,start
2015-01-03,Saturday,1.42654,imputed from 3378,
2015-01-04,Sunday,1.42654,imputed from 3379,
2015-01-05,Monday,1.39217,,
2015-01-06,Tuesday,1.36446,,
2015-01-07,Wednesday,1.35807,,
2015-01-08,Thursday,1.36289,,
2015-01-09,Friday,1.34318,,start
2015-01-10,Saturday,1.34318,imputed from 3385,
2015-01-11,Sunday,1.34318,imputed from 3386,
2015-01-12,Monday,1.29425,,
2015-01-13,Tuesday,1.2926,,
2015-01-14,Wednesday,1.37609,,
2015-01-15,Thursday,1.15829,,
2015-01-16,Friday,1.16626,,start
2015-01-17,Saturday,1.16626,imputed from 3392,
2015-01-18,Sunday,1.16626,imputed from 3393,
2015-01-19,Monday,1.16626,imputed from 3394,
2015-01-20,Tuesday,1.15054,,
2015-01-21,Wednesday,1.14536,,
2015-01-22,Thursday,1.15873,,
2015-01-23,Friday,1.18319,,start
2015-01-24,Saturday,1.18319,imputed from 3399,
2015-01-25,Sunday,1.18319,imputed from 3400,
2015-01-26,Monday,1.18253,,
2015-01-27,Tuesday,1.22117,,
2015-01-28,Wednesday,1.21817,,
2015-01-29,Thursday,1.25082,,
2015-01-30,Friday,1.30142,,start
2015-01-31,Saturday,1.30142,imputed from 3406,
2015-02-01,Sunday,1.30142,imputed from 3407,
2015-02-02,Monday,1.43354,,
2015-02-03,Tuesday,1.47752,,
2015-02-04,Wednesday,1.36716,,
2015-02-05,Thursday,1.40709,,
2015-02-06,Friday,1.44201,,start
2015-02-07,Saturday,1.44201,imputed from 3413,
2015-02-08,Sunday,1.44201,imputed from 3414,
2015-02-09,Monday,1.45684,,
2015-02-10,Tuesday,1.43914,,
2015-02-11,Wednesday,1.43379,,
2015-02-12,Thursday,1.48397,,
2015-02-13,Friday,1.51415,,start
2015-02-14,Saturday,1.51415,imputed from 3420,
2015-02-15,Sunday,1.51415,imputed from 3421,
2015-02-16,Monday,1.51415,imputed from 3422,
2015-02-17,Tuesday,1.48531,,
2015-02-18,Wednesday,1.48627,,
2015-02-19,Thursday,1.53313,,
2015-02-20,Friday,1.54242,,start
2015-02-21,Saturday,1.54242,imputed from 3427,
2015-02-22,Sunday,1.54242,imputed from 3428,
2015-02-23,Monday,1.56751,,
2015-02-24,Tuesday,1.53757,,
2015-02-25,Wednesday,1.62967,,
2015-02-26,Thursday,1.62939,,
2015-02-27,Friday,1.68435,,start
2015-02-28,Saturday,1.68435,imputed from 3434,
2015-03-01,Sunday,1.68435,imputed from 3435,
2015-03-02,Monday,1.81951,,
2015-03-03,Tuesday,1.87307,,
2015-03-04,Wednesday,1.8558,,
2015-03-05,Thursday,1.83785,,
2015-03-06,Friday,1.84953,,start
2015-03-07,Saturday,1.84953,imputed from 3441,
2015-03-08,Sunday,1.84953,imputed from 3442,
2015-03-09,Monday,1.8462,,
2015-03-10,Tuesday,1.81394,,
2015-03-11,Wednesday,1.84302,,
2015-03-12,Thursday,1.81945,,
2015-03-13,Friday,1.77023,,start
2015-03-14,Saturday,1.77023,imputed from 3448,
2015-03-15,Sunday,1.77023,imputed from 3449,
2015-03-16,Monday,1.74001,,
2015-03-17,Tuesday,1.73979,,
2015-03-18,Wednesday,1.78633,,
2015-03-19,Thursday,1.75993,,
2015-03-20,Friday,1.75321,,start
2015-03-21,Saturday,1.75321,imputed from 3455,
2015-03-22,Sunday,1.75321,imputed from 3456,
2015-03-23,Monday,1.74563,,
2015-03-24,Tuesday,1.72267,,
2015-03-25,Wednesday,1.76524,,
2015-03-26,Thursday,1.81546,,
2015-03-27,Friday,1.72734,,start
2015-03-28,Saturday,1.72734,imputed from 3462,
2015-03-29,Sunday,1.72734,imputed from 3463,
2015-03-30,Monday,1.7446,,
2015-03-31,Tuesday,1.73158,,
2015-04-01,Wednesday,1.76747,,
2015-04-02,Thursday,1.68926,,
2015-04-03,Friday,1.68926,imputed from 3468,start
2015-04-04,Saturday,1.68926,imputed from 3469,
2015-04-05,Sunday,1.68926,imputed from 3470,
2015-04-06,Monday,1.75756,,
2015-04-07,Tuesday,1.79298,,
2015-04-08,Wednesday,1.67607,,
2015-04-09,Thursday,1.71786,,
2015-04-10,Friday,1.77043,,start
2015-04-11,Saturday,1.77043,imputed from 3476,
2015-04-12,Sunday,1.77043,imputed from 3477,
2015-04-13,Monday,1.76165,,
2015-04-14,Tuesday,1.78441,,
2015-04-15,Wednesday,1.87947,,
2015-04-16,Thursday,1.85566,,
2015-04-17,Friday,1.83958,,start
2015-04-18,Saturday,1.83958,imputed from 3483,
2015-04-19,Sunday,1.83958,imputed from 3484,
2015-04-20,Monday,1.8442,,
2015-04-21,Tuesday,1.79879,,
2015-04-22,Wednesday,1.86118,,
2015-04-23,Thursday,1.904,,
2015-04-24,Friday,1.91855,,start
2015-04-25,Saturday,1.91855,imputed from 3490,
2015-04-26,Sunday,1.91855,imputed from 3491,
2015-04-27,Monday,1.91217,,
2015-04-28,Tuesday,1.91172,,
2015-04-29,Wednesday,1.89319,,
2015-04-30,Thursday,1.92303,,
2015-05-01,Friday,1.92303,imputed from 3496,start
2015-05-02,Saturday,1.92303,imputed from 3497,
2015-05-03,Sunday,1.92303,imputed from 3498,
2015-05-04,Monday,1.9021,,
2015-05-05,Tuesday,1.90823,,
2015-05-06,Wednesday,1.86878,,
2015-05-07,Thursday,1.83506,,
2015-05-08,Friday,1.85217,,start
2015-05-09,Saturday,1.85217,imputed from 3504,
2015-05-10,Sunday,1.85217,imputed from 3505,
2015-05-11,Monday,1.85589,,
2015-05-12,Tuesday,1.89125,,
2015-05-13,Wednesday,1.87073,,
2015-05-14,Thursday,1.88014,,
2015-05-15,Friday,1.88794,,start
2015-05-16,Saturday,1.88794,imputed from 3511,
2015-05-17,Sunday,1.88794,imputed from 3512,
2015-05-18,Monday,1.88496,,
2015-05-19,Tuesday,1.86772,,
2015-05-20,Wednesday,1.91292,,
2015-05-21,Thursday,1.94496,,
2015-05-22,Friday,1.93621,,start
2015-05-23,Saturday,1.93621,imputed from 3518,
2015-05-24,Sunday,1.93621,imputed from 3519,
2015-05-25,Monday,1.93621,imputed from 3520,
2015-05-26,Tuesday,1.89779,,
2015-05-27,Wednesday,1.84844,,
2015-05-28,Thursday,1.87513,,
2015-05-29,Friday,1.96503,,start
2015-05-30,Saturday,1.96503,imputed from 3525,
2015-05-31,Sunday,1.96503,imputed from 3526,
2015-06-01,Monday,1.93294,,
2015-06-02,Tuesday,1.92625,,
2015-06-03,Wednesday,1.91154,,
2015-06-04,Thursday,1.8477,,
2015-06-05,Friday,1.9082,,start
2015-06-06,Saturday,1.9082,imputed from 3532,
2015-06-07,Sunday,1.9082,imputed from 3533,
2015-06-08,Monday,1.87199,,
2015-06-09,Tuesday,1.93399,,
2015-06-10,Wednesday,1.99894,,
2015-06-11,Thursday,2.0019,,
2015-06-12,Friday,1.9652,,start
2015-06-13,Saturday,1.9652,imputed from 3539,
2015-06-14,Sunday,1.9652,imputed from 3540,
2015-06-15,Monday,1.95993,,
2015-06-16,Tuesday,1.98195,,
2015-06-17,Wednesday,1.9459,,
2015-06-18,Thursday,1.94804,,
2015-06-19,Friday,1.89515,,start
2015-06-20,Saturday,1.89515,imputed from 3546,
2015-06-21,Sunday,1.89515,imputed from 3547,
2015-06-22,Monday,1.86834,,
2015-06-23,Tuesday,1.94121,,
2015-06-24,Wednesday,1.92292,,
2015-06-25,Thursday,1.90685,,
2015-06-26,Friday,1.91535,,start
2015-06-27,Saturday,1.91535,imputed from 3553,
2015-06-28,Sunday,1.91535,imputed from 3554,
2015-06-29,Monday,1.88067,,
2015-06-30,Tuesday,1.95419,,
2015-07-01,Wednesday,1.89863,,
2015-07-02,Thursday,1.92201,,
2015-07-03,Friday,1.92201,imputed from 3559,start
2015-07-04,Saturday,1.92201,imputed from 3560,
2015-07-05,Sunday,1.92201,imputed from 3561,
2015-07-06,Monday,1.81232,,
2015-07-07,Tuesday,1.85096,,
2015-07-08,Wednesday,1.89445,,
2015-07-09,Thursday,1.93916,,
2015-07-10,Friday,1.89894,,start
2015-07-11,Saturday,1.89894,imputed from 3567,
2015-07-12,Sunday,1.89894,imputed from 3568,
2015-07-13,Monday,1.83952,,
2015-07-14,Tuesday,1.82567,,
2015-07-15,Wednesday,1.77042,,
2015-07-16,Thursday,1.81723,,
2015-07-17,Friday,1.85184,,start
2015-07-18,Saturday,1.85184,imputed from 3574,
2015-07-19,Sunday,1.85184,imputed from 3575,
2015-07-20,Monday,1.85965,,
2015-07-21,Tuesday,1.83811,,
2015-07-22,Wednesday,1.79495,,
2015-07-23,Thursday,1.77209,,
2015-07-24,Friday,1.75964,,start
2015-07-25,Saturday,1.75964,imputed from 3581,
2015-07-26,Sunday,1.75964,imputed from 3582,
2015-07-27,Monday,1.74849,,
2015-07-28,Tuesday,1.7372,,
2015-07-29,Wednesday,1.75442,,
2015-07-30,Thursday,1.77416,,
2015-07-31,Friday,1.77804,,start
2015-08-01,Saturday,1.77804,imputed from 3588,
2015-08-02,Sunday,1.77804,imputed from 3589,
2015-08-03,Monday,1.62025,,
2015-08-04,Tuesday,1.63886,,
2015-08-05,Wednesday,1.63926,,
2015-08-06,Thursday,1.61517,,
2015-08-07,Friday,1.59411,,start
2015-08-08,Saturday,1.59411,imputed from 3595,
2015-08-09,Sunday,1.59411,imputed from 3596,
2015-08-10,Monday,1.66469,,
2015-08-11,Tuesday,1.67524,,
2015-08-12,Wednesday,1.71218,,
2015-08-13,Thursday,1.6757,,
2015-08-14,Friday,1.64675,,start
2015-08-15,Saturday,1.64675,imputed from 3602,
2015-08-16,Sunday,1.64675,imputed from 3603,
2015-08-17,Monday,1.61566,,
2015-08-18,Tuesday,1.60859,,
2015-08-19,Wednesday,1.51164,,
2015-08-20,Thursday,1.47675,,
2015-08-21,Friday,1.46364,,start
2015-08-22,Saturday,1.46364,imputed from 3609,
2015-08-23,Sunday,1.46364,imputed from 3610,
2015-08-24,Monday,1.38053,,
2015-08-25,Tuesday,1.3625,,
2015-08-26,Wednesday,1.28472,,
2015-08-27,Thursday,1.40494,,
2015-08-28,Friday,1.46397,,start
2015-08-29,Saturday,1.46397,imputed from 3616,
2015-08-30,Sunday,1.46397,imputed from 3617,
2015-08-31,Monday,1.58627,,
2015-09-01,Tuesday,1.3434,,
2015-09-02,Wednesday,1.38145,,
2015-09-03,Thursday,1.40117,,
2015-09-04,Friday,1.37991,,start
2015-09-05,Saturday,1.37991,imputed from 3623,
2015-09-06,Sunday,1.37991,imputed from 3624,
2015-09-07,Monday,1.37991,imputed from 3625,
2015-09-08,Tuesday,1.37392,,
2015-09-09,Wednesday,1.3287,,
2015-09-10,Thursday,1.35555,,
2015-09-11,Friday,1.33428,,start
2015-09-12,Saturday,1.33428,imputed from 3630,
2015-09-13,Sunday,1.33428,imputed from 3631,
2015-09-14,Monday,1.26191,,
2015-09-15,Tuesday,1.29824,,
2015-09-16,Wednesday,1.33773,,
2015-09-17,Thursday,1.33761,,
2015-09-18,Friday,1.30426,,start
2015-09-19,Saturday,1.30426,imputed from 3637,
2015-09-20,Sunday,1.30426,imputed from 3638,
2015-09-21,Monday,1.35904,,
2015-09-22,Tuesday,1.37887,,
2015-09-23,Wednesday,1.35079,,
2015-09-24,Thursday,1.32889,,
2015-09-25,Friday,1.36589,,start
2015-09-26,Saturday,1.36589,imputed from 3644,
2015-09-27,Sunday,1.36589,imputed from 3645,
2015-09-28,Monday,1.31238,,
2015-09-29,Tuesday,1.32339,,
2015-09-30,Wednesday,1.35453,,
2015-10-01,Thursday,1.33509,,
2015-10-02,Friday,1.30129,,start
2015-10-03,Saturday,1.30129,imputed from 3651,
2015-10-04,Sunday,1.30129,imputed from 3652,
2015-10-05,Monday,1.35122,,
2015-10-06,Tuesday,1.39067,,
2015-10-07,Wednesday,1.35275,,
2015-10-08,Thursday,1.36106,,
2015-10-09,Friday,1.35989,,start
2015-10-10,Saturday,1.35989,imputed from 3658,
2015-10-11,Sunday,1.35989,imputed from 3659,
2015-10-12,Monday,1.28839,,
2015-10-13,Tuesday,1.25868,,
2015-10-14,Wednesday,1.24472,,
2015-10-15,Thursday,1.24145,,
2015-10-16,Friday,1.26266,,start
2015-10-17,Saturday,1.26266,imputed from 3665,
2015-10-18,Sunday,1.26266,imputed from 3666,
2015-10-19,Monday,1.19696,,
2015-10-20,Tuesday,1.22129,,
2015-10-21,Wednesday,1.22585,,
2015-10-22,Thursday,1.26868,,
2015-10-23,Friday,1.2757,,start
2015-10-24,Saturday,1.2757,imputed from 3672,
2015-10-25,Sunday,1.2757,imputed from 3673,
2015-10-26,Monday,1.26575,,
2015-10-27,Tuesday,1.26944,,
2015-10-28,Wednesday,1.32823,,
2015-10-29,Thursday,1.33718,,
2015-10-30,Friday,1.38659,,start
2015-10-31,Saturday,1.38659,imputed from 3679,
2015-11-01,Sunday,1.38659,imputed from 3680,
2015-11-02,Monday,1.35646,,
2015-11-03,Tuesday,1.43264,,
2015-11-04,Wednesday,1.38438,,
2015-11-05,Thursday,1.35719,,
2015-11-06,Friday,1.37744,,start
2015-11-07,Saturday,1.37744,imputed from 3686,
2015-11-08,Sunday,1.37744,imputed from 3687,
2015-11-09,Monday,1.37406,,
2015-11-10,Tuesday,1.37133,,
2015-11-11,Wednesday,1.33658,,
2015-11-12,Thursday,1.27476,,
2015-11-13,Friday,1.25017,,start
2015-11-14,Saturday,1.25017,imputed from 3693,
2015-11-15,Sunday,1.25017,imputed from 3694,
2015-11-16,Monday,1.25024,,
2015-11-17,Tuesday,1.25694,,
2015-11-18,Wednesday,1.29028,,
2015-11-19,Thursday,1.30748,,
2015-11-20,Friday,1.31507,,start
2015-11-21,Saturday,1.31507,imputed from 3700,
2015-11-22,Sunday,1.31507,imputed from 3701,
2015-11-23,Monday,1.33901,,
2015-11-24,Tuesday,1.4123,,
2015-11-25,Wednesday,1.4257,,
2015-11-26,Thursday,1.4257,imputed from 3705,
2015-11-27,Friday,1.43152,,start
2015-11-28,Saturday,1.43152,imputed from 3707,
2015-11-29,Sunday,1.43152,imputed from 3708,
2015-11-30,Monday,1.39606,,
2015-12-01,Tuesday,1.40334,,
2015-12-02,Wednesday,1.32375,,
2015-12-03,Thursday,1.29371,,
2015-12-04,Friday,1.27096,,start
2015-12-05,Saturday,1.27096,imputed from 3714,
2015-12-06,Sunday,1.27096,imputed from 3715,
2015-12-07,Monday,1.21109,,
2015-12-08,Tuesday,1.19421,,
2015-12-09,Wednesday,1.21298,,
2015-12-10,Thursday,1.26586,,
2015-12-11,Friday,1.25997,,start
2015-12-12,Saturday,1.25997,imputed from 3721,
2015-12-13,Sunday,1.25997,imputed from 3722,
2015-12-14,Monday,1.23608,,
2015-12-15,Tuesday,1.23382,,
2015-12-16,Wednesday,1.21542,,
2015-12-17,Thursday,1.25706,,
2015-12-18,Friday,1.26797,,start
2015-12-19,Saturday,1.26797,imputed from 3728,
2015-12-20,Sunday,1.26797,imputed from 3729,
2015-12-21,Monday,1.20045,,
2015-12-22,Tuesday,1.15892,,
2015-12-23,Wednesday,1.23358,,
2015-12-24,Thursday,1.24824,,
2015-12-25,Friday,1.24824,imputed from 3734,start
2015-12-26,Saturday,1.24824,imputed from 3735,
2015-12-27,Sunday,1.24824,imputed from 3736,
2015-12-28,Monday,1.21806,,
2015-12-29,Tuesday,1.26592,,
2015-12-30,Wednesday,1.2177,,
2015-12-31,Thursday,1.26672,,
2016-01-01,Friday,1.26672,imputed from 3741,start
2016-01-02,Saturday,1.26672,imputed from 3742,
2016-01-03,Sunday,1.26672,imputed from 3743,
2016-01-04,Monday,1.29509,,
2016-01-05,Tuesday,1.26788,,
2016-01-06,Wednesday,1.17353,,
2016-01-07,Thursday,1.14726,,
2016-01-08,Friday,1.12477,,start
2016-01-09,Saturday,1.12477,imputed from 3749,
2016-01-10,Sunday,1.12477,imputed from 3750,
2016-01-11,Monday,1.113,,
2016-01-12,Tuesday,1.08827,,
2016-01-13,Wednesday,1.06017,,
2016-01-14,Thursday,1.07438,,
2016-01-15,Friday,1.02018,,start
2016-01-16,Saturday,1.02018,imputed from 3756,
2016-01-17,Sunday,1.02018,imputed from 3757,
2016-01-18,Monday,1.02018,imputed from 3758,
2016-01-19,Tuesday,1.02712,,
2016-01-20,Wednesday,1.01943,,
2016-01-21,Thursday,1.04203,,
2016-01-22,Friday,1.09995,,start
2016-01-23,Saturday,1.09995,imputed from 3763,
2016-01-24,Sunday,1.09995,imputed from 3764,
2016-01-25,Monday,1.04617,,
2016-01-26,Tuesday,1.06731,,
2016-01-27,Wednesday,1.06442,,
2016-01-28,Thursday,1.09411,,
2016-01-29,Friday,1.12759,,start
2016-01-30,Saturday,1.12759,imputed from 3770,
2016-01-31,Sunday,1.12759,imputed from 3771,
2016-02-01,Monday,1.10423,,
2016-02-02,Tuesday,1.01911,,
2016-02-03,Wednesday,1.01917,,
2016-02-04,Thursday,1.02357,,
2016-02-05,Friday,0.98525,,start
2016-02-06,Saturday,0.98525,imputed from 3777,
2016-02-07,Sunday,0.98525,imputed from 3778,
2016-02-08,Monday,0.94635,,
2016-02-09,Tuesday,0.87301,,
2016-02-10,Wednesday,0.92139,,
2016-02-11,Thursday,0.91609,,
2016-02-12,Friday,1.01868,,start
2016-02-13,Saturday,1.01868,imputed from 3784,
2016-02-14,Sunday,1.01868,imputed from 3785,
2016-02-15,Monday,1.01868,imputed from 3786,
2016-02-16,Tuesday,0.95983,,
2016-02-17,Wednesday,0.99547,,
2016-02-18,Thursday,0.9655,,
2016-02-19,Friday,0.94981,,start
2016-02-20,Saturday,0.94981,imputed from 3791,
2016-02-21,Sunday,0.94981,imputed from 3792,
2016-02-22,Monday,0.9991,,
2016-02-23,Tuesday,0.95741,,
2016-02-24,Wednesday,0.99625,,
2016-02-25,Thursday,1.04438,,
2016-02-26,Friday,1.01447,,start
2016-02-27,Saturday,1.01447,imputed from 3798,
2016-02-28,Sunday,1.01447,imputed from 3799,
2016-02-29,Monday,1.04613,,
2016-03-01,Tuesday,1.30311,,
2016-03-02,Wednesday,1.3069,,
2016-03-03,Thursday,1.28763,,
2016-03-04,Friday,1.32357,,start
2016-03-05,Saturday,1.32357,imputed from 3805,
2016-03-06,Sunday,1.32357,imputed from 3806,
2016-03-07,Monday,1.38476,,
2016-03-08,Tuesday,1.38086,,
2016-03-09,Wednesday,1.46315,,
2016-03-10,Thursday,1.41497,,
2016-03-11,Friday,1.41787,,start
2016-03-12,Saturday,1.41787,imputed from 3812,
2016-03-13,Sunday,1.41787,imputed from 3813,
2016-03-14,Monday,1.40468,,
2016-03-15,Tuesday,1.38877,,
2016-03-16,Wednesday,1.40128,,
