date,weekday,IK1_Comdty_PX-LAST,IK1_Comdty_CURRENCY-EUR,IK1_Comdty_PX-LAST-CHF,imputed,IK1_Comdty_start
2016-04-25,Monday,137.43,1.09868,150.99159240000003,,
2016-04-26,Tuesday,137.44,1.1,151.184,,
2016-04-27,Wednesday,137.69,1.0995,151.390155,,
2016-04-28,Thursday,138.3,1.09715,151.735845,,
2016-04-29,Friday,137.95,1.09812,151.48565399999998,,start
2016-04-30,Saturday,,,151.48565399999998,imputed from 2419,
2016-05-01,Sunday,,,151.48565399999998,imputed from 2420,
2016-05-02,Monday,138.07,1.10065,151.96674549999997,,
2016-05-03,Tuesday,138.21,1.09746,151.67994660000002,,
2016-05-04,Wednesday,138.04,1.09992,151.8329568,,
2016-05-05,Thursday,137.83,1.10378,152.1339974,,
2016-05-06,Friday,138.03,1.10897,153.0711291,,start
2016-05-07,Saturday,,,153.0711291,imputed from 2426,
2016-05-08,Sunday,,,153.0711291,imputed from 2427,
2016-05-09,Monday,138.1,1.10549,152.668169,,
2016-05-10,Tuesday,138.34,1.1099,153.54356600000003,,
2016-05-11,Wednesday,138.41,1.10951,153.5672791,,
2016-05-12,Thursday,137.96,1.10413,152.3257748,,
2016-05-13,Friday,138.26,1.10253,152.4357978,,start
2016-05-14,Saturday,,,152.4357978,imputed from 2433,
2016-05-15,Sunday,,,152.4357978,imputed from 2434,
2016-05-16,Monday,138.11,1.10668,152.84357480000003,,
2016-05-17,Tuesday,138.52,1.10917,153.64222840000002,,
2016-05-18,Wednesday,138.29,1.10781,153.1990449,,
2016-05-19,Thursday,138.13,1.1097,153.28286099999997,,
2016-05-20,Friday,138.3,1.11142,153.70938600000002,,start
2016-05-21,Saturday,,,153.70938600000002,imputed from 2440,
2016-05-22,Sunday,,,153.70938600000002,imputed from 2441,
2016-05-23,Monday,138.26,1.11011,153.48380859999997,,
2016-05-24,Tuesday,138.84,1.10665,153.64728599999998,,
2016-05-25,Wednesday,139.65,1.1057,154.411005,,
2016-05-26,Thursday,139.58,1.10747,154.5806626,,
2016-05-27,Friday,139.58,1.10535,154.28475300000002,,start
2016-05-28,Saturday,,,154.28475300000002,imputed from 2447,
2016-05-29,Sunday,,,154.28475300000002,imputed from 2448,
2016-05-30,Monday,139.65,1.10524,154.346766,,
2016-05-31,Tuesday,139.58,1.1065,154.44527000000002,,
2016-06-01,Wednesday,139.37,1.10554,154.0791098,,
2016-06-02,Thursday,139.44,1.10435,153.99056399999998,,
2016-06-03,Friday,139.89,1.10925,155.1729825,,start
2016-06-04,Saturday,,,155.1729825,imputed from 2454,
2016-06-05,Sunday,,,155.1729825,imputed from 2455,
2016-06-06,Monday,139.3,1.10201,153.509993,,
2016-06-07,Tuesday,141.36,1.0963,154.972968,,
2016-06-08,Wednesday,141.71,1.09303,154.8932813,,
2016-06-09,Thursday,141.9,1.0915,154.88385,,
2016-06-10,Friday,141.85,1.08599,154.04768149999998,,start
2016-06-11,Saturday,,,154.04768149999998,imputed from 2461,
2016-06-12,Sunday,,,154.04768149999998,imputed from 2462,
2016-06-13,Monday,141.04,1.08902,153.59538080000002,,
2016-06-14,Tuesday,140.34,1.0796,151.51106399999998,,
2016-06-15,Wednesday,140.54,1.08254,152.1401716,,
2016-06-16,Thursday,139.82,1.08319,151.45162580000002,,
2016-06-17,Friday,140.23,1.08236,151.7793428,,start
2016-06-18,Saturday,,,151.7793428,imputed from 2468,
2016-06-19,Sunday,,,151.7793428,imputed from 2469,
2016-06-20,Monday,141.22,1.08818,153.67277959999998,,
2016-06-21,Tuesday,141.13,1.08166,152.6546758,,
2016-06-22,Wednesday,141.28,1.08259,152.9483152,,
2016-06-23,Thursday,141.68,1.091,154.57288,,
2016-06-24,Friday,139.73,1.08155,151.1249815,,start
2016-06-25,Saturday,,,151.1249815,imputed from 2475,
2016-06-26,Sunday,,,151.1249815,imputed from 2476,
2016-06-27,Monday,140.28,1.07884,151.33967520000002,,
2016-06-28,Tuesday,141.67,1.08631,153.89753770000002,,
2016-06-29,Wednesday,142.03,1.08984,154.7899752,,
2016-06-30,Thursday,142.61,1.08401,154.5906661,,
2016-07-01,Friday,144.01,1.08399,156.10539989999998,,start
2016-07-02,Saturday,,,156.10539989999998,imputed from 2482,
2016-07-03,Sunday,,,156.10539989999998,imputed from 2483,
2016-07-04,Monday,143.73,1.08303,155.66390189999998,,
2016-07-05,Tuesday,143.63,1.08193,155.3976059,,
2016-07-06,Wednesday,143.83,1.08222,155.6557026,,
2016-07-07,Thursday,143.66,1.08271,155.5421186,,
2016-07-08,Friday,144.45,1.08646,156.939147,,start
2016-07-09,Saturday,,,156.939147,imputed from 2489,
2016-07-10,Sunday,,,156.939147,imputed from 2490,
2016-07-11,Monday,144.14,1.08678,156.6484692,,
2016-07-12,Tuesday,143.96,1.09374,157.45481039999999,,
2016-07-13,Wednesday,144.23,1.09276,157.6087748,,
2016-07-14,Thursday,144.01,1.09072,157.07458719999997,,
2016-07-15,Friday,143.59,1.08554,155.8726886,,start
2016-07-16,Saturday,,,155.8726886,imputed from 2496,
2016-07-17,Sunday,,,155.8726886,imputed from 2497,
2016-07-18,Monday,143.6,1.08803,156.241108,,
2016-07-19,Tuesday,143.84,1.08624,156.2447616,,
2016-07-20,Wednesday,143.88,1.08751,156.4709388,,
2016-07-21,Thursday,143.81,1.08705,156.3286605,,
2016-07-22,Friday,143.85,1.08403,155.9377155,,start
2016-07-23,Saturday,,,155.9377155,imputed from 2503,
2016-07-24,Sunday,,,155.9377155,imputed from 2504,
2016-07-25,Monday,144.02,1.08396,156.11191920000002,,
2016-07-26,Tuesday,143.76,1.09035,156.74871599999997,,
2016-07-27,Wednesday,144.25,1.09032,157.27866,,
2016-07-28,Thursday,144.46,1.08662,156.9731252,,
2016-07-29,Friday,144.86,1.08323,156.9166978,,start
2016-07-30,Saturday,,,156.9166978,imputed from 2510,
2016-07-31,Sunday,,,156.9166978,imputed from 2511,
2016-08-01,Monday,144.68,1.08104,156.4048672,,
2016-08-02,Tuesday,144.19,1.08217,156.03809230000002,,
2016-08-03,Wednesday,144.15,1.08504,156.40851600000002,,
2016-08-04,Thursday,145.08,1.08406,157.27542480000002,,
2016-08-05,Friday,145.16,1.08728,157.82956479999999,,start
2016-08-06,Saturday,,,157.82956479999999,imputed from 2517,
2016-08-07,Sunday,,,157.82956479999999,imputed from 2518,
2016-08-08,Monday,145.26,1.0894,158.246244,,
2016-08-09,Tuesday,145.58,1.09081,158.80011980000003,,
2016-08-10,Wednesday,145.92,1.08991,159.03966719999997,,
2016-08-11,Thursday,146.22,1.08647,158.8636434,,
2016-08-12,Friday,146.23,1.08879,159.21376169999996,,start
2016-08-13,Saturday,,,159.21376169999996,imputed from 2524,
2016-08-14,Sunday,,,159.21376169999996,imputed from 2525,
2016-08-15,Monday,146.12,1.08796,158.9727152,,
2016-08-16,Tuesday,145.36,1.08465,157.664724,,
2016-08-17,Wednesday,145.52,1.08612,158.05218240000002,,
2016-08-18,Thursday,145.95,1.0836,158.15141999999997,,
2016-08-19,Friday,145.43,1.08661,158.02569230000003,,start
2016-08-20,Saturday,,,158.02569230000003,imputed from 2531,
2016-08-21,Sunday,,,158.02569230000003,imputed from 2532,
2016-08-22,Monday,145.63,1.08941,158.65077829999998,,
2016-08-23,Tuesday,145.41,1.08912,158.3689392,,
2016-08-24,Wednesday,145.44,1.08919,158.4117936,,
2016-08-25,Thursday,145.51,1.09194,158.8881894,,
2016-08-26,Friday,145.82,1.09522,159.7049804,,start
2016-08-27,Saturday,,,159.7049804,imputed from 2538,
2016-08-28,Sunday,,,159.7049804,imputed from 2539,
2016-08-29,Monday,145.76,1.09457,159.5445232,,
2016-08-30,Tuesday,145.84,1.09619,159.86834960000002,,
2016-08-31,Wednesday,145.5,1.09776,159.72408000000001,,
2016-09-01,Thursday,144.95,1.09741,159.06957949999997,,
2016-09-02,Friday,144.99,1.09345,158.53931550000001,,start
2016-09-03,Saturday,,,158.53931550000001,imputed from 2545,
2016-09-04,Sunday,,,158.53931550000001,imputed from 2546,
2016-09-05,Monday,145.32,1.09239,158.7461148,,
2016-09-06,Tuesday,146.03,1.09132,159.3654596,,
2016-09-07,Wednesday,144.39,1.09011,157.40098289999997,,
2016-09-08,Thursday,143.44,1.09513,157.08544719999998,,
2016-09-09,Friday,142.27,1.09546,155.85109420000003,,start
2016-09-10,Saturday,,,155.85109420000003,imputed from 2552,
2016-09-11,Sunday,,,155.85109420000003,imputed from 2553,
2016-09-12,Monday,142.01,1.09201,155.07634009999998,,
2016-09-13,Tuesday,141.93,1.09569,155.5112817,,
2016-09-14,Wednesday,141.8,1.09513,155.289434,,
2016-09-15,Thursday,141.32,1.09267,154.4161244,,
2016-09-16,Friday,141.35,1.09368,154.591668,,start
2016-09-17,Saturday,,,154.591668,imputed from 2559,
2016-09-18,Sunday,,,154.591668,imputed from 2560,
2016-09-19,Monday,141.55,1.09527,155.0354685,,
2016-09-20,Tuesday,142.21,1.09189,155.27767690000002,,
2016-09-21,Wednesday,141.87,1.0898,154.60992600000003,,
2016-09-22,Thursday,143.11,1.0858,155.38883800000002,,
2016-09-23,Friday,142.82,1.08906,155.53954919999998,,start
2016-09-24,Saturday,,,155.53954919999998,imputed from 2566,
2016-09-25,Sunday,,,155.53954919999998,imputed from 2567,
2016-09-26,Monday,143.09,1.09076,156.0768484,,
2016-09-27,Tuesday,142.78,1.08891,155.4745698,,
2016-09-28,Wednesday,143.18,1.0892,155.95165599999999,,
2016-09-29,Thursday,142.77,1.08416,154.7855232,,
2016-09-30,Friday,143.09,1.0915,156.18273499999998,,start
2016-10-01,Saturday,,,156.18273499999998,imputed from 2573,
2016-10-02,Sunday,,,156.18273499999998,imputed from 2574,
2016-10-03,Monday,142.59,1.09151,155.6384109,,
2016-10-04,Tuesday,142.3,1.09693,156.093139,,
2016-10-05,Wednesday,141.12,1.09185,154.081872,,
2016-10-06,Thursday,141.18,1.09378,154.4198604,,
2016-10-07,Friday,140.92,1.09423,154.1988916,,start
2016-10-08,Saturday,,,154.1988916,imputed from 2580,
2016-10-09,Sunday,,,154.1988916,imputed from 2581,
2016-10-10,Monday,140.81,1.09454,154.1221774,,
2016-10-11,Tuesday,140.9,1.09312,154.020608,,
2016-10-12,Wednesday,140.56,1.09048,153.2778688,,
2016-10-13,Thursday,140.98,1.09031,153.7119038,,
2016-10-14,Friday,141.02,1.08673,153.2506646,,start
2016-10-15,Saturday,,,153.2506646,imputed from 2587,
2016-10-16,Sunday,,,153.2506646,imputed from 2588,
2016-10-17,Monday,140.74,1.08793,153.11526820000003,,
2016-10-18,Tuesday,140.92,1.08698,153.1772216,,
2016-10-19,Wednesday,140.97,1.08534,153.0003798,,
2016-10-20,Thursday,141.16,1.08498,153.1557768,,
2016-10-21,Friday,141.19,1.08164,152.71675159999998,,start
2016-10-22,Saturday,,,152.71675159999998,imputed from 2594,
2016-10-23,Sunday,,,152.71675159999998,imputed from 2595,
2016-10-24,Monday,141.08,1.08108,152.51876640000003,,
2016-10-25,Tuesday,141.12,1.08275,152.79768,,
2016-10-26,Wednesday,140.09,1.08371,151.8169339,,
2016-10-27,Thursday,139.26,1.08279,150.78933539999997,,
2016-10-28,Friday,138.82,1.08456,150.55861919999998,,start
2016-10-29,Saturday,,,150.55861919999998,imputed from 2601,
2016-10-30,Sunday,,,150.55861919999998,imputed from 2602,
2016-10-31,Monday,138.56,1.08599,150.4747744,,
2016-11-01,Tuesday,137.75,1.07831,148.5372025,,
2016-11-02,Wednesday,138.67,1.08007,149.7733069,,
2016-11-03,Thursday,138.28,1.08162,149.5664136,,
2016-11-04,Friday,137.81,1.07869,148.6542689,,start
2016-11-05,Saturday,,,148.6542689,imputed from 2608,
2016-11-06,Sunday,,,148.6542689,imputed from 2609,
2016-11-07,Monday,138.17,1.07572,148.6322324,,
2016-11-08,Tuesday,138.15,1.07811,148.94089649999998,,
2016-11-09,Wednesday,137.74,1.07404,147.9382696,,
2016-11-10,Thursday,135.94,1.07493,146.12598419999998,,
2016-11-11,Friday,134.54,1.07225,144.26051499999997,,start
2016-11-12,Saturday,,,144.26051499999997,imputed from 2615,
2016-11-13,Sunday,,,144.26051499999997,imputed from 2616,
2016-11-14,Monday,133.8,1.0716,143.38008000000002,,
2016-11-15,Tuesday,135.18,1.07412,145.1995416,,
2016-11-16,Wednesday,134.46,1.07129,144.04565340000002,,
2016-11-17,Thursday,133.73,1.07027,143.1272071,,
2016-11-18,Friday,133.88,1.07034,143.2971192,,start
2016-11-19,Saturday,,,143.2971192,imputed from 2622,
2016-11-20,Sunday,,,143.2971192,imputed from 2623,
2016-11-21,Monday,134.13,1.07222,143.8168686,,
2016-11-22,Tuesday,134.48,1.0746,144.512208,,
2016-11-23,Wednesday,133.52,1.07297,143.2629544,,
2016-11-24,Thursday,133.76,1.073,143.52447999999998,,
2016-11-25,Friday,134.08,1.07416,144.0233728,,start
2016-11-26,Saturday,,,144.0233728,imputed from 2629,
2016-11-27,Sunday,,,144.0233728,imputed from 2630,
2016-11-28,Monday,134.38,1.07515,144.478657,,
2016-11-29,Tuesday,135.28,1.07734,145.7425552,,
2016-11-30,Wednesday,135.33,1.07759,145.8302547,,
2016-12-01,Thursday,134.53,1.07747,144.95203909999998,,
2016-12-02,Friday,135.78,1.07817,146.39392260000002,,start
2016-12-03,Saturday,,,146.39392260000002,imputed from 2636,
2016-12-04,Sunday,,,146.39392260000002,imputed from 2637,
2016-12-05,Monday,134.65,1.08327,145.8623055,,
2016-12-06,Tuesday,135.0,1.08284,146.1834,,
2016-12-07,Wednesday,133.8,1.08327,144.941526,,
2016-12-08,Thursday,132.52,1.07873,142.9532996,,
2016-12-09,Friday,132.76,1.07394,142.5762744,,start
2016-12-10,Saturday,,,142.5762744,imputed from 2643,
2016-12-11,Sunday,,,142.5762744,imputed from 2644,
2016-12-12,Monday,133.09,1.07799,143.4696891,,
2016-12-13,Tuesday,134.43,1.0756,144.592908,,
2016-12-14,Wednesday,135.4,1.07478,145.525212,,
2016-12-15,Thursday,134.75,1.07255,144.52611249999998,,
2016-12-16,Friday,134.31,1.07306,144.1226886,,start
2016-12-17,Saturday,,,144.1226886,imputed from 2650,
2016-12-18,Sunday,,,144.1226886,imputed from 2651,
2016-12-19,Monday,135.13,1.06851,144.3877563,,
2016-12-20,Tuesday,135.0,1.06907,144.32444999999998,,
2016-12-21,Wednesday,135.24,1.07037,144.75683880000003,,
2016-12-22,Thursday,134.85,1.07037,144.3393945,,
2016-12-23,Friday,135.33,1.07342,145.26592860000002,,start
2016-12-24,Saturday,,,145.26592860000002,imputed from 2657,
2016-12-25,Sunday,,,145.26592860000002,imputed from 2658,
2016-12-26,Monday,,1.07361,145.26592860000002,imputed from 2659,
2016-12-27,Tuesday,135.11,1.07507,145.2527077,,
2016-12-28,Wednesday,135.14,1.07093,144.72548019999996,,
2016-12-29,Thursday,135.6,1.07314,145.51778399999998,,
2016-12-30,Friday,135.31,1.07209,145.0644979,,start
2016-12-31,Saturday,,,145.0644979,imputed from 2664,
2017-01-01,Sunday,,,145.0644979,imputed from 2665,
2017-01-02,Monday,136.26,1.07054,145.8717804,,
2017-01-03,Tuesday,134.78,1.06913,144.09734139999998,,
2017-01-04,Wednesday,134.76,1.07085,144.307746,,
2017-01-05,Thursday,134.21,1.07103,143.7429363,,
2017-01-06,Friday,134.11,1.07154,143.7042294,,start
2017-01-07,Saturday,,,143.7042294,imputed from 2671,
2017-01-08,Sunday,,,143.7042294,imputed from 2672,
2017-01-09,Monday,134.43,1.07335,144.29044050000002,,
2017-01-10,Tuesday,134.48,1.07325,144.33066,,
2017-01-11,Wednesday,134.97,1.07315,144.8430555,,
2017-01-12,Thursday,134.82,1.07299,144.6605118,,
2017-01-13,Friday,134.64,1.07337,144.51853679999996,,start
2017-01-14,Saturday,,,144.51853679999996,imputed from 2678,
2017-01-15,Sunday,,,144.51853679999996,imputed from 2679,
2017-01-16,Monday,134.42,1.07222,144.12781239999998,,
2017-01-17,Tuesday,134.58,1.07302,144.40703160000004,,
2017-01-18,Wednesday,134.16,1.07094,143.6773104,,
2017-01-19,Thursday,133.78,1.07299,143.5446022,,
2017-01-20,Friday,133.39,1.07249,143.0594411,,start
2017-01-21,Saturday,,,143.0594411,imputed from 2685,
2017-01-22,Sunday,,,143.0594411,imputed from 2686,
2017-01-23,Monday,133.54,1.07271,143.2496934,,
2017-01-24,Tuesday,133.45,1.07422,143.35465899999997,,
2017-01-25,Wednesday,132.71,1.07414,142.54911940000002,,
2017-01-26,Thursday,131.34,1.06814,140.2895076,,
2017-01-27,Friday,131.45,1.06903,140.5239935,,start
2017-01-28,Saturday,,,140.5239935,imputed from 2692,
2017-01-29,Sunday,,,140.5239935,imputed from 2693,
2017-01-30,Monday,130.66,1.06458,139.0980228,,
2017-01-31,Tuesday,130.91,1.06813,139.8288983,,
2017-02-01,Wednesday,130.44,1.06944,139.49775359999998,,
2017-02-02,Thursday,131.4,1.06801,140.336514,,
2017-02-03,Friday,131.06,1.07029,140.27220739999999,,start
2017-02-04,Saturday,,,140.27220739999999,imputed from 2699,
2017-02-05,Sunday,,,140.27220739999999,imputed from 2700,
2017-02-06,Monday,129.9,1.06543,138.399357,,
2017-02-07,Tuesday,130.25,1.06579,138.8191475,,
2017-02-08,Wednesday,131.13,1.06418,139.5459234,,
2017-02-09,Thursday,131.82,1.06728,140.6888496,,
2017-02-10,Friday,130.86,1.06711,139.6420146,,start
2017-02-11,Saturday,,,139.6420146,imputed from 2706,
2017-02-12,Sunday,,,139.6420146,imputed from 2707,
2017-02-13,Monday,131.33,1.06608,140.0082864,,
2017-02-14,Tuesday,131.28,1.06445,139.740996,,
2017-02-15,Wednesday,130.95,1.06578,139.56389099999998,,
2017-02-16,Thursday,131.99,1.0643,140.476957,,
2017-02-17,Friday,131.68,1.06437,140.15624160000002,,start
2017-02-18,Saturday,,,140.15624160000002,imputed from 2713,
2017-02-19,Sunday,,,140.15624160000002,imputed from 2714,
2017-02-20,Monday,131.73,1.06447,140.2226331,,
2017-02-21,Tuesday,131.24,1.064,139.63936,,
2017-02-22,Wednesday,131.42,1.06678,140.1962276,,
2017-02-23,Thursday,131.31,1.06499,139.8438369,,
2017-02-24,Friday,131.87,1.06423,140.3400101,,start
2017-02-25,Saturday,,,140.3400101,imputed from 2720,
2017-02-26,Sunday,,,140.3400101,imputed from 2721,
2017-02-27,Monday,132.32,1.06832,141.3601024,,
2017-02-28,Tuesday,132.89,1.06383,141.37236869999998,,
2017-03-01,Wednesday,132.46,1.06404,140.94273840000002,,
2017-03-02,Thursday,132.51,1.06478,141.0939978,,
2017-03-03,Friday,132.65,1.07024,141.96733600000002,,start
2017-03-04,Saturday,,,141.96733600000002,imputed from 2727,
2017-03-05,Sunday,,,141.96733600000002,imputed from 2728,
2017-03-06,Monday,132.42,1.07118,141.8456556,,
2017-03-07,Tuesday,129.97,1.07065,139.15238050000002,,
2017-03-08,Wednesday,129.23,1.06963,138.2282849,,
2017-03-09,Thursday,129.03,1.07059,138.1382277,,
2017-03-10,Friday,128.45,1.07869,138.5577305,,start
2017-03-11,Saturday,,,138.5577305,imputed from 2734,
2017-03-12,Sunday,,,138.5577305,imputed from 2735,
2017-03-13,Monday,128.23,1.07312,137.6061776,,
2017-03-14,Tuesday,128.21,1.07123,137.34239829999999,,
2017-03-15,Wednesday,128.98,1.0736,138.472928,,
2017-03-16,Thursday,128.32,1.07279,137.6604128,,
2017-03-17,Friday,128.19,1.07226,137.45300939999998,,start
2017-03-18,Saturday,,,137.45300939999998,imputed from 2741,
2017-03-19,Sunday,,,137.45300939999998,imputed from 2742,
2017-03-20,Monday,128.11,1.07247,137.39413170000003,,
2017-03-21,Tuesday,128.68,1.07441,138.2550788,,
2017-03-22,Wednesday,129.1,1.07036,138.18347599999998,,
2017-03-23,Thursday,129.24,1.07115,138.435426,,
2017-03-24,Friday,129.53,1.07063,138.6787039,,start
2017-03-25,Saturday,,,138.6787039,imputed from 2748,
2017-03-26,Sunday,,,138.6787039,imputed from 2749,
2017-03-27,Monday,129.88,1.07085,139.081998,,
2017-03-28,Tuesday,130.57,1.07319,140.1264183,,
2017-03-29,Wednesday,130.78,1.07275,140.29424500000002,,
2017-03-30,Thursday,130.84,1.06876,139.8365584,,
2017-03-31,Friday,130.69,1.06898,139.7049962,,start
2017-04-01,Saturday,,,139.7049962,imputed from 2755,
2017-04-02,Sunday,,,139.7049962,imputed from 2756,
2017-04-03,Monday,130.49,1.0686,139.44161400000002,,
2017-04-04,Tuesday,131.15,1.0694,140.25181,,
2017-04-05,Wednesday,131.16,1.07153,140.54187480000002,,
2017-04-06,Thursday,131.26,1.06972,140.4114472,,
2017-04-07,Friday,131.82,1.06886,140.89712519999998,,start
2017-04-08,Saturday,,,140.89712519999998,imputed from 2762,
2017-04-09,Sunday,,,140.89712519999998,imputed from 2763,
2017-04-10,Monday,131.51,1.06873,140.5486823,,
2017-04-11,Tuesday,131.29,1.06847,140.27942629999998,,
2017-04-12,Wednesday,131.09,1.0694,140.187646,,
2017-04-13,Thursday,131.03,1.06757,139.88369709999998,,
2017-04-14,Friday,131.03,1.06726,139.8430778,imputed from 2768,start
2017-04-15,Saturday,,,139.8430778,imputed from 2769,
2017-04-16,Sunday,,,139.8430778,imputed from 2770,
2017-04-17,Monday,,1.06914,139.8430778,imputed from 2771,
2017-04-18,Tuesday,131.28,1.06902,140.3409456,,
2017-04-19,Wednesday,131.08,1.06919,140.14942520000002,,
2017-04-20,Thursday,131.16,1.07032,140.3831712,,
2017-04-21,Friday,131.16,1.06903,140.2139748,,start
2017-04-22,Saturday,,,140.2139748,imputed from 2776,
2017-04-23,Sunday,,,140.2139748,imputed from 2777,
2017-04-24,Monday,132.15,1.08222,143.015373,,
2017-04-25,Tuesday,131.64,1.08622,142.9900008,,
2017-04-26,Wednesday,131.19,1.08324,142.1102556,,
2017-04-27,Thursday,131.82,1.08084,142.4763288,,
2017-04-28,Friday,131.71,1.08425,142.8065675,,start
2017-04-29,Saturday,,,142.8065675,imputed from 2783,
2017-04-30,Sunday,,,142.8065675,imputed from 2784,
2017-05-01,Monday,,1.08587,142.8065675,imputed from 2785,
2017-05-02,Tuesday,131.45,1.0839,142.478655,,
2017-05-03,Wednesday,131.82,1.08279,142.73337779999997,,
2017-05-04,Thursday,132.04,1.08347,143.06137879999997,,
2017-05-05,Friday,132.76,1.08589,144.1627564,,start
2017-05-06,Saturday,,,144.1627564,imputed from 2790,
2017-05-07,Sunday,,,144.1627564,imputed from 2791,
2017-05-08,Monday,132.03,1.09097,144.0407691,,
2017-05-09,Tuesday,131.69,1.09548,144.2637612,,
2017-05-10,Wednesday,132.04,1.09646,144.77657839999998,,
2017-05-11,Thursday,131.71,1.0946,144.169766,,
2017-05-12,Friday,132.21,1.09412,144.65360520000002,,start
2017-05-13,Saturday,,,144.65360520000002,imputed from 2797,
2017-05-14,Sunday,,,144.65360520000002,imputed from 2798,
2017-05-15,Monday,132.02,1.09379,144.4021558,,
2017-05-16,Tuesday,132.59,1.09267,144.8771153,,
2017-05-17,Wednesday,133.17,1.09226,145.4562642,,
2017-05-18,Thursday,133.37,1.08798,145.1038926,,
2017-05-19,Friday,133.62,1.09073,145.7433426,,start
2017-05-20,Saturday,,,145.7433426,imputed from 2804,
2017-05-21,Sunday,,,145.7433426,imputed from 2805,
2017-05-22,Monday,133.59,1.09387,146.1300933,,
2017-05-23,Tuesday,133.76,1.09145,145.99235199999998,,
2017-05-24,Wednesday,133.49,1.0919,145.75773100000004,,
2017-05-25,Thursday,133.8,1.09052,145.911576,,
2017-05-26,Friday,133.99,1.08882,145.8909918,,start
2017-05-27,Saturday,,,145.8909918,imputed from 2811,
2017-05-28,Sunday,,,145.8909918,imputed from 2812,
2017-05-29,Monday,133.24,1.09143,145.4221332,,
2017-05-30,Tuesday,133.14,1.09023,145.1532222,,
2017-05-31,Wednesday,133.14,1.08815,144.87629099999998,,
2017-06-01,Thursday,132.72,1.08943,144.58914959999998,,
2017-06-02,Friday,132.57,1.08615,143.9909055,,start
2017-06-03,Saturday,,,143.9909055,imputed from 2818,
2017-06-04,Sunday,,,143.9909055,imputed from 2819,
2017-06-05,Monday,132.51,1.08581,143.88068309999997,,
2017-06-06,Tuesday,132.76,1.08486,144.02601359999997,,
2017-06-07,Wednesday,133.33,1.08632,144.83904560000002,,
2017-06-08,Thursday,134.79,1.08473,146.2107567,,
2017-06-09,Friday,135.7,1.08549,147.300993,,start
2017-06-10,Saturday,,,147.300993,imputed from 2825,
2017-06-11,Sunday,,,147.300993,imputed from 2826,
2017-06-12,Monday,136.78,1.08529,148.44596620000002,,
2017-06-13,Tuesday,137.27,1.0862,149.102674,,
2017-06-14,Wednesday,137.68,1.08939,149.9872152,,
2017-06-15,Thursday,137.25,1.08703,149.1948675,,
2017-06-16,Friday,137.09,1.09015,149.4486635,,start
2017-06-17,Saturday,,,149.4486635,imputed from 2832,
2017-06-18,Sunday,,,149.4486635,imputed from 2833,
2017-06-19,Monday,137.63,1.08773,149.70427990000002,,
2017-06-20,Tuesday,138.15,1.08569,149.9880735,,
2017-06-21,Wednesday,138.36,1.08609,150.2714124,,
2017-06-22,Thursday,138.56,1.0838,150.17132800000002,,
2017-06-23,Friday,138.37,1.08523,150.1632751,,start
2017-06-24,Saturday,,,150.1632751,imputed from 2839,
2017-06-25,Sunday,,,150.1632751,imputed from 2840,
2017-06-26,Monday,138.48,1.08721,150.5568408,,
2017-06-27,Tuesday,136.96,1.08882,149.1247872,,
2017-06-28,Wednesday,136.93,1.09171,149.4878503,,
2017-06-29,Thursday,135.17,1.09359,147.82056029999998,,
2017-06-30,Friday,135.14,1.09504,147.98370559999998,,start
2017-07-01,Saturday,,,147.98370559999998,imputed from 2846,
2017-07-02,Sunday,,,147.98370559999998,imputed from 2847,
2017-07-03,Monday,135.27,1.09511,148.1355297,,
2017-07-04,Tuesday,135.64,1.09517,148.54885879999998,,
2017-07-05,Wednesday,135.43,1.09444,148.22000920000002,,
2017-07-06,Thursday,133.6,1.09693,146.549848,,
2017-07-07,Friday,132.87,1.09862,145.9736394,,start
2017-07-08,Saturday,,,145.9736394,imputed from 2853,
2017-07-09,Sunday,,,145.9736394,imputed from 2854,
2017-07-10,Monday,133.67,1.10089,147.1559663,,
2017-07-11,Tuesday,133.18,1.10519,147.1892042,,
2017-07-12,Wednesday,134.19,1.10164,147.8290716,,
2017-07-13,Thursday,133.56,1.10238,147.2338728,,
2017-07-14,Friday,133.79,1.10508,147.8486532,,start
2017-07-15,Saturday,,,147.8486532,imputed from 2860,
2017-07-16,Sunday,,,147.8486532,imputed from 2861,
2017-07-17,Monday,134.52,1.10516,148.6661232,,
2017-07-18,Tuesday,134.96,1.10337,148.9108152,,
2017-07-19,Wednesday,135.04,1.1005,148.61151999999998,,
2017-07-20,Thursday,135.86,1.10639,150.3141454,,
2017-07-21,Friday,136.57,1.10297,150.6326129,,start
2017-07-22,Saturday,,,150.6326129,imputed from 2867,
2017-07-23,Sunday,,,150.6326129,imputed from 2868,
2017-07-24,Monday,136.89,1.1015,150.78433499999997,,
2017-07-25,Tuesday,135.77,1.10926,150.6042302,,
2017-07-26,Wednesday,135.89,1.11581,151.62742089999998,,
2017-07-27,Thursday,136.33,1.12684,153.6220972,,
2017-07-28,Friday,135.87,1.13806,154.6282122,,start
2017-07-29,Saturday,,,154.6282122,imputed from 2874,
2017-07-30,Sunday,,,154.6282122,imputed from 2875,
2017-07-31,Monday,136.24,1.1449,155.981176,,
2017-08-01,Tuesday,137.16,1.13964,156.3130224,,
2017-08-02,Wednesday,137.36,1.1512,158.12883200000002,,
2017-08-03,Thursday,137.77,1.14972,158.39692440000002,,
2017-08-04,Friday,137.43,1.14533,157.4027019,,start
