date,weekday,NI1_Index_PX-LAST-CHF,imputed,NI1_Index_start
2012-01-23,Monday,105.65036,,
2012-01-24,Tuesday,104.85841,,
2012-01-25,Wednesday,105.47147,,
2012-01-26,Thursday,104.80172,,
2012-01-27,Friday,105.34326,,start
2012-01-28,Saturday,105.34326,imputed from 5278,
2012-01-29,Sunday,105.34326,imputed from 5279,
2012-01-30,Monday,105.826,,
2012-01-31,Tuesday,106.2598,,
2012-02-01,Wednesday,105.21725,,
2012-02-02,Thursday,106.8123,,
2012-02-03,Friday,106.22081,,start
2012-02-04,Saturday,106.22081,imputed from 5285,
2012-02-05,Sunday,106.22081,imputed from 5286,
2012-02-06,Monday,106.8186,,
2012-02-07,Tuesday,105.58979,,
2012-02-08,Wednesday,106.49884,,
2012-02-09,Thursday,105.65905,,
2012-02-10,Friday,105.92714,,start
2012-02-11,Saturday,105.92714,imputed from 5292,
2012-02-12,Sunday,105.92714,imputed from 5293,
2012-02-13,Monday,106.07585,,
2012-02-14,Tuesday,106.2296,,
2012-02-15,Wednesday,109.2525,,
2012-02-16,Thursday,107.61728,,
2012-02-17,Friday,108.65223,,start
2012-02-18,Saturday,108.65223,imputed from 5299,
2012-02-19,Sunday,108.65223,imputed from 5300,
2012-02-20,Monday,108.5749,,
2012-02-21,Tuesday,108.50707,,
2012-02-22,Wednesday,108.48411,,
2012-02-23,Thursday,108.07726,,
2012-02-24,Friday,106.62894,,start
2012-02-25,Saturday,106.62894,imputed from 5306,
2012-02-26,Sunday,106.62894,imputed from 5307,
2012-02-27,Monday,107.33557,,
2012-02-28,Tuesday,108.60743,,
2012-02-29,Wednesday,108.21894,,
2012-03-01,Thursday,108.0142,,
2012-03-02,Friday,109.45652,,start
2012-03-03,Saturday,109.45652,imputed from 5313,
2012-03-04,Sunday,109.45652,imputed from 5314,
2012-03-05,Monday,108.46106,,
2012-03-06,Tuesday,109.70584,,
2012-03-07,Wednesday,107.53456,,
2012-03-08,Thursday,108.14929,,
2012-03-09,Friday,109.4551,,start
2012-03-10,Saturday,109.4551,imputed from 5320,
2012-03-11,Sunday,109.4551,imputed from 5321,
2012-03-12,Monday,109.36969,,
2012-03-13,Tuesday,109.5225,,
2012-03-14,Wednesday,111.52237,,
2012-03-15,Thursday,111.24793,,
2012-03-16,Friday,110.71924,,start
2012-03-17,Saturday,110.71924,imputed from 5327,
2012-03-18,Sunday,110.71924,imputed from 5328,
2012-03-19,Monday,110.13691,,
2012-03-20,Tuesday,109.67637,,
2012-03-21,Wednesday,109.57508,,
2012-03-22,Thursday,111.38363,,
2012-03-23,Friday,109.53892,,start
2012-03-24,Saturday,109.53892,imputed from 5334,
2012-03-25,Sunday,109.53892,imputed from 5335,
2012-03-26,Monday,108.71577,,
2012-03-27,Tuesday,110.7193,,
2012-03-28,Wednesday,111.03477,,
2012-03-29,Thursday,111.40631,,
2012-03-30,Friday,110.25367,,start
2012-03-31,Saturday,110.25367,imputed from 5341,
2012-04-01,Sunday,110.25367,imputed from 5342,
2012-04-02,Monday,111.15217,,
2012-04-03,Tuesday,110.34834,,
2012-04-04,Wednesday,109.01736,,
2012-04-05,Thursday,109.24582,,
2012-04-06,Friday,108.67193,,start
2012-04-07,Saturday,108.67193,imputed from 5348,
2012-04-08,Sunday,108.67193,imputed from 5349,
2012-04-09,Monday,107.44483,,
2012-04-10,Tuesday,108.5234,,
2012-04-11,Wednesday,106.67678,,
2012-04-12,Thursday,107.46467,,
2012-04-13,Friday,109.35017,,start
2012-04-14,Saturday,109.35017,imputed from 5355,
2012-04-15,Sunday,109.35017,imputed from 5356,
2012-04-16,Monday,107.94298,,
2012-04-17,Tuesday,107.17569,,
2012-04-18,Wednesday,109.04804,,
2012-04-19,Thursday,107.85251,,
2012-04-20,Friday,106.58164,,start
2012-04-21,Saturday,106.58164,imputed from 5362,
2012-04-22,Sunday,106.58164,imputed from 5363,
2012-04-23,Monday,107.25714,,
2012-04-24,Tuesday,106.33904,,
2012-04-25,Wednesday,106.76082,,
2012-04-26,Thursday,107.36524,,
2012-04-27,Friday,106.70268,,start
2012-04-28,Saturday,106.70268,imputed from 5369,
2012-04-29,Sunday,106.70268,imputed from 5370,
2012-04-30,Monday,108.59037,,
2012-05-01,Tuesday,105.74776,,
2012-05-02,Wednesday,106.62172,,
2012-05-03,Thursday,105.99079,,
2012-05-04,Friday,105.94517,,start
2012-05-05,Saturday,105.94517,imputed from 5376,
2012-05-06,Sunday,105.94517,imputed from 5377,
2012-05-07,Monday,104.84535,,
2012-05-08,Tuesday,105.981,,
2012-05-09,Wednesday,105.47446,,
2012-05-10,Thursday,104.49102,,
2012-05-11,Friday,104.01139,,start
2012-05-12,Saturday,104.01139,imputed from 5383,
2012-05-13,Sunday,104.01139,imputed from 5384,
2012-05-14,Monday,104.82588,,
2012-05-15,Tuesday,104.64806,,
2012-05-16,Wednesday,102.69328,,
2012-05-17,Thursday,105.31255,,
2012-05-18,Friday,102.64974,,start
2012-05-19,Saturday,102.64974,imputed from 5390,
2012-05-20,Sunday,102.64974,imputed from 5391,
2012-05-21,Monday,102.17994,,
2012-05-22,Tuesday,102.9876,,
2012-05-23,Wednesday,103.25419,,
2012-05-24,Thursday,103.21315,,
2012-05-25,Friday,103.31987,,start
2012-05-26,Saturday,103.31987,imputed from 5397,
2012-05-27,Sunday,103.31987,imputed from 5398,
2012-05-28,Monday,103.80119,,
2012-05-29,Tuesday,104.77127,,
2012-05-30,Wednesday,105.53736,,
2012-05-31,Thursday,105.75126,,
2012-06-01,Friday,104.49149,,start
2012-06-02,Saturday,104.49149,imputed from 5404,
2012-06-03,Sunday,104.49149,imputed from 5405,
2012-06-04,Monday,101.89034,,
2012-06-05,Tuesday,103.01041,,
2012-06-06,Wednesday,102.76293,,
2012-06-07,Thursday,103.28643,,
2012-06-08,Friday,101.90065,,start
2012-06-09,Saturday,101.90065,imputed from 5411,
2012-06-10,Sunday,101.90065,imputed from 5412,
2012-06-11,Monday,103.94683,,
2012-06-12,Tuesday,103.435,,
2012-06-13,Wednesday,103.22981,,
2012-06-14,Thursday,102.91212,,
2012-06-15,Friday,103.32084,,start
2012-06-16,Saturday,103.32084,imputed from 5418,
2012-06-17,Sunday,103.32084,imputed from 5419,
2012-06-18,Monday,105.45716,,
2012-06-19,Tuesday,103.64799,,
2012-06-20,Wednesday,103.93892,,
2012-06-21,Thursday,105.24148,,
2012-06-22,Friday,104.34709,,start
2012-06-23,Saturday,104.34709,imputed from 5425,
2012-06-24,Sunday,104.34709,imputed from 5426,
2012-06-25,Monday,105.27765,,
2012-06-26,Tuesday,105.21782,,
2012-06-27,Wednesday,105.45527,,
2012-06-28,Thursday,107.94553,,
2012-06-29,Friday,106.77776,,start
2012-06-30,Saturday,106.77776,imputed from 5432,
2012-07-01,Sunday,106.77776,imputed from 5433,
2012-07-02,Monday,108.22891,,
2012-07-03,Tuesday,108.15629,,
2012-07-04,Wednesday,109.04812,,
2012-07-05,Thursday,110.28484,,
2012-07-06,Friday,110.84586,,start
2012-07-07,Saturday,110.84586,imputed from 5439,
2012-07-08,Sunday,110.84586,imputed from 5440,
2012-07-09,Monday,108.88743,,
2012-07-10,Tuesday,109.23654,,
2012-07-11,Wednesday,108.84103,,
2012-07-12,Thursday,108.05791,,
2012-07-13,Friday,107.78726,,start
2012-07-14,Saturday,107.78726,imputed from 5446,
2012-07-15,Sunday,107.78726,imputed from 5447,
2012-07-16,Monday,108.86936,,
2012-07-17,Tuesday,108.35258,,
2012-07-18,Wednesday,108.54051,,
2012-07-19,Thursday,109.31799,,
2012-07-20,Friday,108.92709,,start
2012-07-21,Saturday,108.92709,imputed from 5453,
2012-07-22,Sunday,108.92709,imputed from 5454,
2012-07-23,Monday,107.31286,,
2012-07-24,Tuesday,107.87218,,
2012-07-25,Wednesday,105.7887,,
2012-07-26,Thursday,105.45687,,
2012-07-27,Friday,105.83505,,start
2012-07-28,Saturday,105.83505,imputed from 5460,
2012-07-29,Sunday,105.83505,imputed from 5461,
2012-07-30,Monday,107.68963,,
2012-07-31,Tuesday,108.37921,,
2012-08-01,Wednesday,107.78397,,
2012-08-02,Thursday,108.85687,,
2012-08-03,Friday,105.68325,,start
2012-08-04,Saturday,105.68325,imputed from 5467,
2012-08-05,Sunday,105.68325,imputed from 5468,
2012-08-06,Monday,108.01903,,
2012-08-07,Tuesday,108.30591,,
2012-08-08,Wednesday,109.82066,,
2012-08-09,Thursday,111.70952,,
2012-08-10,Friday,110.83547,,start
2012-08-11,Saturday,110.83547,imputed from 5474,
2012-08-12,Sunday,110.83547,imputed from 5475,
2012-08-13,Monday,110.26618,,
2012-08-14,Tuesday,110.59727,,
2012-08-15,Wednesday,110.58722,,
2012-08-16,Thursday,111.29214,,
2012-08-17,Friday,112.467,,start
2012-08-18,Saturday,112.467,imputed from 5481,
2012-08-19,Sunday,112.467,imputed from 5482,
2012-08-20,Monday,112.70244,,
2012-08-21,Tuesday,111.1672,,
2012-08-22,Wednesday,110.87864,,
2012-08-23,Thursday,111.54945,,
2012-08-24,Friday,110.2528,,start
2012-08-25,Saturday,110.2528,imputed from 5488,
2012-08-26,Sunday,110.2528,imputed from 5489,
2012-08-27,Monday,110.79522,,
2012-08-28,Tuesday,110.12178,,
2012-08-29,Wednesday,110.53963,,
2012-08-30,Thursday,109.80382,,
2012-08-31,Friday,107.64201,,start
2012-09-01,Saturday,107.64201,imputed from 5495,
2012-09-02,Sunday,107.64201,imputed from 5496,
2012-09-03,Monday,106.79055,,
2012-09-04,Tuesday,106.89924,,
2012-09-05,Wednesday,105.76946,,
2012-09-06,Thursday,105.00875,,
2012-09-07,Friday,107.47929,,start
2012-09-08,Saturday,107.47929,imputed from 5502,
2012-09-09,Sunday,107.47929,imputed from 5503,
2012-09-10,Monday,107.04606,,
2012-09-11,Tuesday,106.14468,,
2012-09-12,Wednesday,107.08876,,
2012-09-13,Thursday,108.02918,,
2012-09-14,Friday,107.6045,,start
2012-09-15,Saturday,107.6045,imputed from 5509,
2012-09-16,Sunday,107.6045,imputed from 5510,
2012-09-17,Monday,108.01387,,
2012-09-18,Tuesday,107.15174,,
2012-09-19,Wednesday,108.40463,,
2012-09-20,Thursday,107.38858,,
2012-09-21,Friday,108.01338,,start
2012-09-22,Saturday,108.01338,imputed from 5516,
2012-09-23,Sunday,108.01338,imputed from 5517,
2012-09-24,Monday,108.08063,,
2012-09-25,Tuesday,108.097,,
2012-09-26,Wednesday,107.94291,,
2012-09-27,Thursday,108.15195,,
2012-09-28,Friday,106.92826,,start
2012-09-29,Saturday,106.92826,imputed from 5523,
2012-09-30,Sunday,106.92826,imputed from 5524,
2012-10-01,Monday,105.60691,,
2012-10-02,Tuesday,105.19044,,
2012-10-03,Wednesday,104.58073,,
2012-10-04,Thursday,104.98769,,
2012-10-05,Friday,104.56504,,start
2012-10-06,Saturday,104.56504,imputed from 5530,
2012-10-07,Sunday,104.56504,imputed from 5531,
2012-10-08,Monday,105.55622,,
2012-10-09,Tuesday,105.35028,,
2012-10-10,Wednesday,103.00684,,
2012-10-11,Thursday,102.09594,,
2012-10-12,Friday,102.01478,,start
2012-10-13,Saturday,102.01478,imputed from 5537,
2012-10-14,Sunday,102.01478,imputed from 5538,
2012-10-15,Monday,101.77445,,
2012-10-16,Tuesday,102.15968,,
2012-10-17,Wednesday,103.25567,,
2012-10-18,Thursday,104.61334,,
2012-10-19,Friday,105.06849,,start
2012-10-20,Saturday,105.06849,imputed from 5544,
2012-10-21,Sunday,105.06849,imputed from 5545,
2012-10-22,Monday,104.78092,,
2012-10-23,Tuesday,105.3048,,
2012-10-24,Wednesday,104.89308,,
2012-10-25,Thursday,105.45524,,
2012-10-26,Friday,104.83554,,start
2012-10-27,Saturday,104.83554,imputed from 5551,
2012-10-28,Sunday,104.83554,imputed from 5552,
2012-10-29,Monday,104.66552,,
2012-10-30,Tuesday,103.72086,,
2012-10-31,Wednesday,103.90971,,
2012-11-01,Thursday,104.09652,,
2012-11-02,Friday,105.8593,,start
2012-11-03,Saturday,105.8593,imputed from 5558,
2012-11-04,Sunday,105.8593,imputed from 5559,
2012-11-05,Monday,106.05416,,
2012-11-06,Tuesday,105.52925,,
2012-11-07,Wednesday,106.02955,,
2012-11-08,Thursday,105.06794,,
2012-11-09,Friday,104.57599,,start
2012-11-10,Saturday,104.57599,imputed from 5565,
2012-11-11,Sunday,104.57599,imputed from 5566,
2012-11-12,Monday,103.94109,,
2012-11-13,Tuesday,103.31592,,
2012-11-14,Wednesday,102.12051,,
2012-11-15,Thursday,102.12565,,
2012-11-16,Friday,104.8899,,start
2012-11-17,Saturday,104.8899,imputed from 5572,
2012-11-18,Sunday,104.8899,imputed from 5573,
2012-11-19,Monday,105.98376,,
2012-11-20,Tuesday,104.88039,,
2012-11-21,Wednesday,104.86728,,
2012-11-22,Thursday,106.25474,,
2012-11-23,Friday,106.39567,,start
2012-11-24,Saturday,106.39567,imputed from 5579,
2012-11-25,Sunday,106.39567,imputed from 5580,
2012-11-26,Monday,106.07599,,
2012-11-27,Tuesday,106.87718,,
2012-11-28,Wednesday,105.69989,,
2012-11-29,Thursday,106.44639,,
2012-11-30,Friday,106.03413,,start
2012-12-01,Saturday,106.03413,imputed from 5586,
2012-12-02,Sunday,106.03413,imputed from 5587,
2012-12-03,Monday,106.35702,,
2012-12-04,Tuesday,106.76885,,
2012-12-05,Wednesday,106.56355,,
2012-12-06,Thursday,108.18362,,
2012-12-07,Friday,108.37144,,start
2012-12-08,Saturday,108.37144,imputed from 5593,
2012-12-09,Sunday,108.37144,imputed from 5594,
2012-12-10,Monday,107.95269,,
2012-12-11,Tuesday,107.79749,,
2012-12-12,Wednesday,106.5655,,
2012-12-13,Thursday,108.10016,,
2012-12-14,Friday,107.35878,,start
2012-12-15,Saturday,107.35878,imputed from 5600,
2012-12-16,Sunday,107.35878,imputed from 5601,
2012-12-17,Monday,107.67862,,
2012-12-18,Tuesday,107.97496,,
2012-12-19,Wednesday,109.87791,,
2012-12-20,Thursday,108.33351,,
2012-12-21,Friday,108.61329,,start
2012-12-22,Saturday,108.61329,imputed from 5607,
2012-12-23,Sunday,108.61329,imputed from 5608,
2012-12-24,Monday,108.8081,,
2012-12-25,Tuesday,108.9987,,
2012-12-26,Wednesday,109.58451,,
2012-12-27,Thursday,110.3406,,
2012-12-28,Friday,110.62488,,start
2012-12-29,Saturday,110.62488,imputed from 5614,
2012-12-30,Sunday,110.62488,imputed from 5615,
2012-12-31,Monday,109.54716,,
2013-01-01,Tuesday,109.54716,imputed from 5617,
2013-01-02,Wednesday,113.22898,,
2013-01-03,Thursday,114.04195,,
2013-01-04,Friday,112.08964,,start
2013-01-05,Saturday,112.08964,imputed from 5621,
2013-01-06,Sunday,112.08964,imputed from 5622,
2013-01-07,Monday,111.56832,,
2013-01-08,Tuesday,111.13149,,
2013-01-09,Wednesday,111.11631,,
2013-01-10,Thursday,110.47102,,
2013-01-11,Friday,110.62477,,start
2013-01-12,Saturday,110.62477,imputed from 5628,
2013-01-13,Sunday,110.62477,imputed from 5629,
2013-01-14,Monday,112.86245,,
2013-01-15,Tuesday,114.23406,,
2013-01-16,Wednesday,111.51624,,
2013-01-17,Thursday,110.52805,,
2013-01-18,Friday,113.12102,,start
2013-01-19,Saturday,113.12102,imputed from 5635,
2013-01-20,Sunday,113.12102,imputed from 5636,
2013-01-21,Monday,111.48393,,
2013-01-22,Tuesday,112.03583,,
2013-01-23,Wednesday,109.90248,,
2013-01-24,Thursday,109.60129,,
2013-01-25,Friday,111.18563,,start
2013-01-26,Saturday,111.18563,imputed from 5642,
2013-01-27,Sunday,111.18563,imputed from 5643,
2013-01-28,Monday,110.32968,,
2013-01-29,Tuesday,110.92494,,
2013-01-30,Wednesday,111.1378,,
2013-01-31,Thursday,110.37903,,
2013-02-01,Friday,109.26237,,start
2013-02-02,Saturday,109.26237,imputed from 5649,
2013-02-03,Sunday,109.26237,imputed from 5650,
2013-02-04,Monday,110.70335,,
2013-02-05,Tuesday,107.65889,,
2013-02-06,Wednesday,111.26627,,
2013-02-07,Thursday,111.71889,,
2013-02-08,Friday,110.70178,,start
2013-02-09,Saturday,110.70178,imputed from 5656,
2013-02-10,Sunday,110.70178,imputed from 5657,
2013-02-11,Monday,110.38105,,
2013-02-12,Tuesday,111.6756,,
2013-02-13,Wednesday,110.6143,,
2013-02-14,Thursday,112.44895,,
2013-02-15,Friday,110.29046,,start
2013-02-16,Saturday,110.29046,imputed from 5663,
2013-02-17,Sunday,110.29046,imputed from 5664,
2013-02-18,Monday,112.00919,,
2013-02-19,Tuesday,112.2666,,
2013-02-20,Wednesday,112.98361,,
2013-02-21,Thursday,113.44092,,
2013-02-22,Friday,113.46413,,start
2013-02-23,Saturday,113.46413,imputed from 5670,
2013-02-24,Sunday,113.46413,imputed from 5671,
2013-02-25,Monday,115.96363,,
2013-02-26,Tuesday,115.76253,,
2013-02-27,Wednesday,114.15333,,
2013-02-28,Thursday,116.2069,,
2013-03-01,Friday,116.49238,,start
2013-03-02,Saturday,116.49238,imputed from 5677,
2013-03-03,Sunday,116.49238,imputed from 5678,
2013-03-04,Monday,117.48591,,
2013-03-05,Tuesday,117.91321,,
2013-03-06,Wednesday,119.73635,,
2013-03-07,Thursday,118.3972,,
2013-03-08,Friday,121.52477,,start
2013-03-09,Saturday,121.52477,imputed from 5684,
2013-03-10,Sunday,121.52477,imputed from 5685,
2013-03-11,Monday,120.87911,,
2013-03-12,Tuesday,120.92965,,
2013-03-13,Wednesday,120.85696,,
2013-03-14,Thursday,121.61952,,
2013-03-15,Friday,122.67607,,start
2013-03-16,Saturday,122.67607,imputed from 5691,
2013-03-17,Sunday,122.67607,imputed from 5692,
2013-03-18,Monday,120.67788,,
2013-03-19,Tuesday,123.86705,,
2013-03-20,Wednesday,121.90973,,
2013-03-21,Thursday,125.32924,,
2013-03-22,Friday,123.13631,,start
2013-03-23,Saturday,123.13631,imputed from 5698,
2013-03-24,Sunday,123.13631,imputed from 5699,
2013-03-25,Monday,125.89337,,
2013-03-26,Tuesday,124.30023,,
2013-03-27,Wednesday,126.35855,,
2013-03-28,Thursday,125.06772,,
2013-03-29,Friday,125.14673,,start
2013-03-30,Saturday,125.14673,imputed from 5705,
2013-03-31,Sunday,125.14673,imputed from 5706,
2013-04-01,Monday,123.58661,,
2013-04-02,Tuesday,122.12629,,
2013-04-03,Wednesday,125.79597,,
2013-04-04,Thursday,125.66571,,
2013-04-05,Friday,122.92848,,start
2013-04-06,Saturday,122.92848,imputed from 5712,
2013-04-07,Sunday,122.92848,imputed from 5713,
2013-04-08,Monday,124.67177,,
2013-04-09,Tuesday,123.80199,,
2013-04-10,Wednesday,124.152,,
2013-04-11,Thursday,125.76757,,
2013-04-12,Friday,126.62719,,start
2013-04-13,Saturday,126.62719,imputed from 5719,
2013-04-14,Sunday,126.62719,imputed from 5720,
2013-04-15,Monday,126.63954,,
2013-04-16,Tuesday,125.9173,,
2013-04-17,Wednesday,128.22952,,
2013-04-18,Thursday,125.69361,,
2013-04-19,Friday,125.75224,,start
2013-04-20,Saturday,125.75224,imputed from 5726,
2013-04-21,Sunday,125.75224,imputed from 5727,
2013-04-22,Monday,127.57515,,
2013-04-23,Tuesday,128.24641,,
2013-04-24,Wednesday,131.80371,,
2013-04-25,Thursday,132.53764,,
2013-04-26,Friday,134.21806,,start
2013-04-27,Saturday,134.21806,imputed from 5733,
2013-04-28,Sunday,134.21806,imputed from 5734,
2013-04-29,Monday,131.56808,,
2013-04-30,Tuesday,132.38576,,
2013-05-01,Wednesday,131.58397,,
2013-05-02,Thursday,130.61328,,
2013-05-03,Friday,131.25369,,start
2013-05-04,Saturday,131.25369,imputed from 5740,
2013-05-05,Sunday,131.25369,imputed from 5741,
2013-05-06,Monday,134.11867,,
2013-05-07,Tuesday,134.36999,,
2013-05-08,Wednesday,134.72585,,
2013-05-09,Thursday,134.65703,,
2013-05-10,Friday,137.88019,,start
2013-05-11,Saturday,137.88019,imputed from 5747,
2013-05-12,Sunday,137.88019,imputed from 5748,
2013-05-13,Monday,139.32497,,
2013-05-14,Tuesday,139.33699,,
2013-05-15,Wednesday,142.35294,,
2013-05-16,Thursday,141.79669,,
2013-05-17,Friday,143.48293,,start
2013-05-18,Saturday,143.48293,imputed from 5754,
2013-05-19,Sunday,143.48293,imputed from 5755,
2013-05-20,Monday,145.03287,,
2013-05-21,Tuesday,145.68688,,
2013-05-22,Wednesday,148.32525,,
2013-05-23,Thursday,137.7002,,
2013-05-24,Friday,138.62411,,start
2013-05-25,Saturday,138.62411,imputed from 5761,
2013-05-26,Sunday,138.62411,imputed from 5762,
2013-05-27,Monday,133.88676,,
2013-05-28,Tuesday,137.12318,,
2013-05-29,Wednesday,135.32838,,
2013-05-30,Thursday,128.64033,,
2013-05-31,Friday,130.19547,,start
2013-06-01,Saturday,130.19547,imputed from 5768,
2013-06-02,Sunday,130.19547,imputed from 5769,
2013-06-03,Monday,126.15048,,
2013-06-04,Tuesday,129.36316,,
2013-06-05,Wednesday,123.81095,,
2013-06-06,Thursday,123.42215,,
2013-06-07,Friday,121.36502,,start
2013-06-08,Saturday,121.36502,imputed from 5775,
2013-06-09,Sunday,121.36502,imputed from 5776,
2013-06-10,Monday,128.37781,,
2013-06-11,Tuesday,127.80989,,
2013-06-12,Wednesday,127.48867,,
2013-06-13,Thursday,121.18832,,
2013-06-14,Friday,124.44779,,start
2013-06-15,Saturday,124.44779,imputed from 5782,
2013-06-16,Sunday,124.44779,imputed from 5783,
2013-06-17,Monday,127.25674,,
2013-06-18,Tuesday,125.61735,,
2013-06-19,Wednesday,127.86518,,
2013-06-20,Thursday,123.99411,,
2013-06-21,Friday,127.30288,,start
2013-06-22,Saturday,127.30288,imputed from 5789,
2013-06-23,Sunday,127.30288,imputed from 5790,
2013-06-24,Monday,124.81873,,
2013-06-25,Tuesday,124.46188,,
2013-06-26,Wednesday,123.90009,,
2013-06-27,Thursday,127.63138,,
2013-06-28,Friday,129.77562,,start
2013-06-29,Saturday,129.77562,imputed from 5796,
2013-06-30,Sunday,129.77562,imputed from 5797,
2013-07-01,Monday,131.7688,,
2013-07-02,Tuesday,133.09443,,
2013-07-03,Wednesday,133.02469,,
2013-07-04,Thursday,133.5361,,
2013-07-05,Friday,136.20329,,start
2013-07-06,Saturday,136.20329,imputed from 5803,
2013-07-07,Sunday,136.20329,imputed from 5804,
2013-07-08,Monday,134.93269,,
2013-07-09,Tuesday,139.28039,,
2013-07-10,Wednesday,138.871,,
2013-07-11,Thursday,138.45677,,
2013-07-12,Friday,137.97563,,start
2013-07-13,Saturday,137.97563,imputed from 5810,
2013-07-14,Sunday,137.97563,imputed from 5811,
2013-07-15,Monday,138.57479,,
2013-07-16,Tuesday,138.6617,,
2013-07-17,Wednesday,137.854,,
2013-07-18,Thursday,139.17664,,
2013-07-19,Friday,137.3652,,start
2013-07-20,Saturday,137.3652,imputed from 5817,
2013-07-21,Sunday,137.3652,imputed from 5818,
2013-07-22,Monday,138.25832,,
2013-07-23,Tuesday,138.8494,,
2013-07-24,Wednesday,137.74547,,
2013-07-25,Thursday,136.3685,,
2013-07-26,Friday,134.10385,,start
2013-07-27,Saturday,134.10385,imputed from 5824,
2013-07-28,Sunday,134.10385,imputed from 5825,
2013-07-29,Monday,129.40921,,
2013-07-30,Tuesday,131.74897,,
2013-07-31,Wednesday,128.70313,,
2013-08-01,Thursday,132.18079,,
2013-08-02,Friday,135.92129,,start
2013-08-03,Saturday,135.92129,imputed from 5831,
2013-08-04,Sunday,135.92129,imputed from 5832,
2013-08-05,Monday,133.99684,,
2013-08-06,Tuesday,136.30859,,
2013-08-07,Wednesday,132.21055,,
2013-08-08,Thursday,130.05322,,
2013-08-09,Friday,130.20658,,start
2013-08-10,Saturday,130.20658,imputed from 5838,
2013-08-11,Sunday,130.20658,imputed from 5839,
2013-08-12,Monday,129.39016,,
2013-08-13,Tuesday,131.57669,,
2013-08-14,Wednesday,133.63605,,
2013-08-15,Thursday,131.60043,,
2013-08-16,Friday,129.8258,,start
2013-08-17,Saturday,129.8258,imputed from 5845,
2013-08-18,Sunday,129.8258,imputed from 5846,
2013-08-19,Monday,130.05816,,
2013-08-20,Tuesday,126.8232,,
2013-08-21,Wednesday,126.11771,,
2013-08-22,Thursday,125.19889,,
2013-08-23,Friday,127.68786,,start
2013-08-24,Saturday,127.68786,imputed from 5852,
2013-08-25,Sunday,127.68786,imputed from 5853,
2013-08-26,Monday,127.6757,,
2013-08-27,Tuesday,127.83365,,
2013-08-28,Wednesday,126.1033,,
2013-08-29,Thursday,127.43563,,
2013-08-30,Friday,126.61481,,start
2013-08-31,Saturday,126.61481,imputed from 5859,
2013-09-01,Sunday,126.61481,imputed from 5860,
2013-09-02,Monday,128.17907,,
2013-09-03,Tuesday,131.96743,,
2013-09-04,Wednesday,132.18363,,
2013-09-05,Thursday,132.03719,,
2013-09-06,Friday,131.38431,,start
2013-09-07,Saturday,131.38431,imputed from 5866,
2013-09-08,Sunday,131.38431,imputed from 5867,
2013-09-09,Monday,132.80021,,
2013-09-10,Tuesday,134.29482,,
2013-09-11,Wednesday,133.67575,,
2013-09-12,Thursday,133.88946,,
2013-09-13,Friday,134.52109,,start
2013-09-14,Saturday,134.52109,imputed from 5873,
2013-09-15,Sunday,134.52109,imputed from 5874,
2013-09-16,Monday,135.25385,,
2013-09-17,Tuesday,133.39097,,
2013-09-18,Wednesday,134.81319,,
2013-09-19,Thursday,134.62235,,
2013-09-20,Friday,134.31758,,start
2013-09-21,Saturday,134.31758,imputed from 5880,
2013-09-22,Sunday,134.31758,imputed from 5881,
2013-09-23,Monday,135.07741,,
2013-09-24,Tuesday,135.31995,,
2013-09-25,Wednesday,134.11138,,
2013-09-26,Thursday,136.39487,,
2013-09-27,Friday,135.91144,,start
2013-09-28,Saturday,135.91144,imputed from 5887,
2013-09-29,Sunday,135.91144,imputed from 5888,
2013-09-30,Monday,133.75837,,
2013-10-01,Tuesday,134.20897,,
2013-10-02,Wednesday,131.52304,,
2013-10-03,Thursday,130.83107,,
2013-10-04,Friday,130.49852,,start
2013-10-05,Saturday,130.49852,imputed from 5894,
2013-10-06,Sunday,130.49852,imputed from 5895,
2013-10-07,Monday,129.18091,,
2013-10-08,Tuesday,129.87979,,
2013-10-09,Wednesday,131.51815,,
2013-10-10,Thursday,131.7406,,
2013-10-11,Friday,133.54129,,start
2013-10-12,Saturday,133.54129,imputed from 5901,
2013-10-13,Sunday,133.54129,imputed from 5902,
2013-10-14,Monday,132.50388,,
2013-10-15,Tuesday,134.2951,,
2013-10-16,Wednesday,134.04351,,
2013-10-17,Thursday,134.4841,,
2013-10-18,Friday,134.44751,,start
2013-10-19,Saturday,134.44751,imputed from 5908,
2013-10-20,Sunday,134.44751,imputed from 5909,
2013-10-21,Monday,135.01956,,
2013-10-22,Tuesday,134.1222,,
2013-10-23,Wednesday,132.22175,,
2013-10-24,Thursday,132.46457,,
2013-10-25,Friday,129.35976,,start
2013-10-26,Saturday,129.35976,imputed from 5915,
2013-10-27,Sunday,129.35976,imputed from 5916,
2013-10-28,Monday,131.65098,,
2013-10-29,Tuesday,131.45958,,
2013-10-30,Wednesday,132.63882,,
2013-10-31,Thursday,132.14823,,
2013-11-01,Friday,131.0255,,start
2013-11-02,Saturday,131.0255,imputed from 5922,
2013-11-03,Sunday,131.0255,imputed from 5923,
2013-11-04,Monday,131.84483,,
2013-11-05,Tuesday,131.23565,,
2013-11-06,Wednesday,132.53203,,
2013-11-07,Thursday,132.64897,,
2013-11-08,Friday,131.14406,,start
2013-11-09,Saturday,131.14406,imputed from 5929,
2013-11-10,Sunday,131.14406,imputed from 5930,
2013-11-11,Monday,132.48921,,
2013-11-12,Tuesday,133.97603,,
