date,weekday,DU1_Comdty_PX-LAST-CHF,imputed,DU1_Comdty_start
2010-01-27,Wednesday,159.72519,,
2010-01-28,Thursday,159.54941,,
2010-01-29,Friday,159.86429,,start
2010-01-30,Saturday,159.86429,imputed from 4550,
2010-01-31,Sunday,159.86429,imputed from 4551,
2010-02-01,Monday,159.75166,,
2010-02-02,Tuesday,159.85558,,
2010-02-03,Wednesday,159.78947,,
2010-02-04,Thursday,159.22681,,
2010-02-05,Friday,159.69761,,start
2010-02-06,Saturday,159.69761,imputed from 4557,
2010-02-07,Sunday,159.69761,imputed from 4558,
2010-02-08,Monday,159.42389,,
2010-02-09,Tuesday,159.58381,,
2010-02-10,Wednesday,159.50906,,
2010-02-11,Thursday,159.4288,,
2010-02-12,Friday,159.72241,,start
2010-02-13,Saturday,159.72241,imputed from 4564,
2010-02-14,Sunday,159.72241,imputed from 4565,
2010-02-15,Monday,159.61257,,
2010-02-16,Tuesday,159.77604,,
2010-02-17,Wednesday,159.84394,,
2010-02-18,Thursday,159.6705,,
2010-02-19,Friday,159.40767,,start
2010-02-20,Saturday,159.40767,imputed from 4571,
2010-02-21,Sunday,159.40767,imputed from 4572,
2010-02-22,Monday,159.44835,,
2010-02-23,Tuesday,159.64092,,
2010-02-24,Wednesday,159.61811,,
2010-02-25,Thursday,159.80021,,
2010-02-26,Friday,159.63843,,start
2010-02-27,Saturday,159.63843,imputed from 4578,
2010-02-28,Sunday,159.63843,imputed from 4579,
2010-03-01,Monday,159.75403,,
2010-03-02,Tuesday,159.76242,,
2010-03-03,Wednesday,159.63262,,
2010-03-04,Thursday,159.65665,,
2010-03-05,Friday,159.65784,,start
2010-03-06,Saturday,159.65784,imputed from 4585,
2010-03-07,Sunday,159.65784,imputed from 4586,
2010-03-08,Monday,158.89568,,
2010-03-09,Tuesday,158.86717,,
2010-03-10,Wednesday,158.68975,,
2010-03-11,Thursday,158.63502,,
2010-03-12,Friday,158.15604,,start
2010-03-13,Saturday,158.15604,imputed from 4592,
2010-03-14,Sunday,158.15604,imputed from 4593,
2010-03-15,Monday,157.68578,,
2010-03-16,Tuesday,157.74912,,
2010-03-17,Wednesday,157.3469,,
2010-03-18,Thursday,155.99683,,
2010-03-19,Friday,156.00489,,start
2010-03-20,Saturday,156.00489,imputed from 4599,
2010-03-21,Sunday,156.00489,imputed from 4600,
2010-03-22,Monday,155.8475,,
2010-03-23,Tuesday,155.05637,,
2010-03-24,Wednesday,155.33041,,
2010-03-25,Thursday,155.0883,,
2010-03-26,Friday,155.12392,,start
2010-03-27,Saturday,155.12392,imputed from 4606,
2010-03-28,Sunday,155.12392,imputed from 4607,
2010-03-29,Monday,155.66519,,
2010-03-30,Tuesday,155.56956,,
2010-03-31,Wednesday,154.67098,,
2010-04-01,Thursday,155.7538,,
2010-04-02,Friday,155.7538,imputed from 4612,start
2010-04-03,Saturday,155.7538,imputed from 4613,
2010-04-04,Sunday,155.7538,imputed from 4614,
2010-04-05,Monday,155.7538,imputed from 4615,
2010-04-06,Tuesday,155.64784,,
2010-04-07,Wednesday,155.85216,,
2010-04-08,Thursday,156.00255,,
2010-04-09,Friday,156.18921,,start
2010-04-10,Saturday,156.18921,imputed from 4620,
2010-04-11,Sunday,156.18921,imputed from 4621,
2010-04-12,Monday,156.57401,,
2010-04-13,Tuesday,155.90701,,
2010-04-14,Wednesday,156.24345,,
2010-04-15,Thursday,156.03048,,
2010-04-16,Friday,156.02312,,start
2010-04-17,Saturday,156.02312,imputed from 4627,
2010-04-18,Sunday,156.02312,imputed from 4628,
2010-04-19,Monday,156.10742,,
2010-04-20,Tuesday,156.32501,,
2010-04-21,Wednesday,156.18048,,
2010-04-22,Thursday,156.18913,,
2010-04-23,Friday,156.36481,,start
2010-04-24,Saturday,156.36481,imputed from 4634,
2010-04-25,Sunday,156.36481,imputed from 4635,
2010-04-26,Monday,156.33431,,
2010-04-27,Tuesday,156.42202,,
2010-04-28,Wednesday,156.3226,,
2010-04-29,Thursday,156.4873,,
2010-04-30,Friday,156.45236,,start
2010-05-01,Saturday,156.45236,imputed from 4641,
2010-05-02,Sunday,156.45236,imputed from 4642,
2010-05-03,Monday,156.32751,,
2010-05-04,Tuesday,156.58038,,
2010-05-05,Wednesday,156.87843,,
2010-05-06,Thursday,154.72619,,
2010-05-07,Friday,154.78046,,start
2010-05-08,Saturday,154.78046,imputed from 4648,
2010-05-09,Sunday,154.78046,imputed from 4649,
2010-05-10,Monday,155.59439,,
2010-05-11,Tuesday,154.4342,,
2010-05-12,Wednesday,153.89865,,
2010-05-13,Thursday,153.7073,,
2010-05-14,Friday,153.78206,,start
2010-05-15,Saturday,153.78206,imputed from 4655,
2010-05-16,Sunday,153.78206,imputed from 4656,
2010-05-17,Monday,153.72196,,
2010-05-18,Tuesday,153.80791,,
2010-05-19,Wednesday,156.58503,,
2010-05-20,Thursday,156.55296,,
2010-05-21,Friday,158.36242,,start
2010-05-22,Saturday,158.36242,imputed from 4662,
2010-05-23,Sunday,158.36242,imputed from 4663,
2010-05-24,Monday,157.55288,,
2010-05-25,Tuesday,156.75701,,
2010-05-26,Wednesday,155.72405,,
2010-05-27,Thursday,156.49709,,
2010-05-28,Friday,156.64982,,start
2010-05-29,Saturday,156.64982,imputed from 4669,
2010-05-30,Sunday,156.64982,imputed from 4670,
2010-05-31,Monday,156.22241,,
2010-06-01,Tuesday,155.82446,,
2010-06-02,Wednesday,155.60463,,
2010-06-03,Thursday,154.87088,,
2010-06-04,Friday,153.5327,,start
2010-06-05,Saturday,153.5327,imputed from 4676,
2010-06-06,Sunday,153.5327,imputed from 4677,
2010-06-07,Monday,152.24887,,
2010-06-08,Tuesday,150.94021,,
2010-06-09,Wednesday,151.108,,
2010-06-10,Thursday,151.65787,,
2010-06-11,Friday,152.49955,,start
2010-06-12,Saturday,152.49955,imputed from 4683,
2010-06-13,Sunday,152.49955,imputed from 4684,
2010-06-14,Monday,153.16359,,
2010-06-15,Tuesday,152.73829,,
2010-06-16,Wednesday,152.09029,,
2010-06-17,Thursday,150.75285,,
2010-06-18,Friday,150.22768,,start
2010-06-19,Saturday,150.22768,imputed from 4690,
2010-06-20,Sunday,150.22768,imputed from 4691,
2010-06-21,Monday,149.90362,,
2010-06-22,Tuesday,148.95254,,
2010-06-23,Wednesday,148.78607,,
2010-06-24,Thursday,149.0913,,
2010-06-25,Friday,148.05863,,start
2010-06-26,Saturday,148.05863,imputed from 4697,
2010-06-27,Sunday,148.05863,imputed from 4698,
2010-06-28,Monday,146.62737,,
2010-06-29,Tuesday,144.71756,,
2010-06-30,Wednesday,144.68222,,
2010-07-01,Thursday,145.26889,,
2010-07-02,Friday,146.21333,,start
2010-07-03,Saturday,146.21333,imputed from 4704,
2010-07-04,Sunday,146.21333,imputed from 4705,
2010-07-05,Monday,146.10451,,
2010-07-06,Tuesday,146.37422,,
2010-07-07,Wednesday,145.19667,,
2010-07-08,Thursday,145.4521,,
2010-07-09,Friday,146.20448,,start
2010-07-10,Saturday,146.20448,imputed from 4711,
2010-07-11,Sunday,146.20448,imputed from 4712,
2010-07-12,Monday,146.07805,,
2010-07-13,Tuesday,146.4559,,
2010-07-14,Wednesday,146.90203,,
2010-07-15,Thursday,146.7371,,
2010-07-16,Friday,148.4015,,start
2010-07-17,Saturday,148.4015,imputed from 4718,
2010-07-18,Sunday,148.4015,imputed from 4719,
2010-07-19,Monday,148.82739,,
2010-07-20,Tuesday,147.65349,,
2010-07-21,Wednesday,147.17139,,
2010-07-22,Thursday,146.99097,,
2010-07-23,Friday,148.02078,,start
2010-07-24,Saturday,148.02078,imputed from 4725,
2010-07-25,Sunday,148.02078,imputed from 4726,
2010-07-26,Monday,148.64393,,
2010-07-27,Tuesday,150.32407,,
2010-07-28,Wednesday,149.899,,
2010-07-29,Thursday,148.37036,,
2010-07-30,Friday,148.28259,,start
2010-07-31,Saturday,148.28259,imputed from 4732,
2010-08-01,Sunday,148.28259,imputed from 4733,
2010-08-02,Monday,149.44289,,
2010-08-03,Tuesday,150.14316,,
2010-08-04,Wednesday,151.45778,,
2010-08-05,Thursday,150.76434,,
2010-08-06,Friday,150.36916,,start
2010-08-07,Saturday,150.36916,imputed from 4739,
2010-08-08,Sunday,150.36916,imputed from 4740,
2010-08-09,Monday,151.70342,,
2010-08-10,Tuesday,151.39991,,
2010-08-11,Wednesday,149.34373,,
2010-08-12,Thursday,147.96509,,
2010-08-13,Friday,147.3824,,start
2010-08-14,Saturday,147.3824,imputed from 4746,
2010-08-15,Sunday,147.3824,imputed from 4747,
2010-08-16,Monday,146.14206,,
2010-08-17,Tuesday,147.15287,,
2010-08-18,Wednesday,146.87112,,
2010-08-19,Thursday,145.14735,,
2010-08-20,Friday,144.40276,,start
2010-08-21,Saturday,144.40276,imputed from 4753,
2010-08-22,Sunday,144.40276,imputed from 4754,
2010-08-23,Monday,144.63177,,
2010-08-24,Tuesday,143.46577,,
2010-08-25,Wednesday,142.87199,,
2010-08-26,Thursday,142.91475,,
2010-08-27,Friday,143.69585,,start
2010-08-28,Saturday,143.69585,imputed from 4760,
2010-08-29,Sunday,143.69585,imputed from 4761,
2010-08-30,Monday,142.67422,,
2010-08-31,Tuesday,141.64447,,
2010-09-01,Wednesday,142.74472,,
2010-09-02,Thursday,142.33787,,
2010-09-03,Friday,143.89662,,start
2010-09-04,Saturday,143.89662,imputed from 4767,
2010-09-05,Sunday,143.89662,imputed from 4768,
2010-09-06,Monday,142.93601,,
2010-09-07,Tuesday,140.99396,,
2010-09-08,Wednesday,141.12246,,
2010-09-09,Thursday,141.04193,,
2010-09-10,Friday,141.56001,,start
2010-09-11,Saturday,141.56001,imputed from 4774,
2010-09-12,Sunday,141.56001,imputed from 4775,
2010-09-13,Monday,141.73747,,
2010-09-14,Tuesday,141.54645,,
2010-09-15,Wednesday,142.35075,,
2010-09-16,Thursday,144.73311,,
2010-09-17,Friday,143.90254,,start
2010-09-18,Saturday,143.90254,imputed from 4781,
2010-09-19,Sunday,143.90254,imputed from 4782,
2010-09-20,Monday,143.34943,,
2010-09-21,Tuesday,144.0902,,
2010-09-22,Wednesday,144.23686,,
2010-09-23,Thursday,143.68845,,
2010-09-24,Friday,144.98028,,start
2010-09-25,Saturday,144.98028,imputed from 4788,
2010-09-26,Sunday,144.98028,imputed from 4789,
2010-09-27,Monday,144.93217,,
2010-09-28,Tuesday,144.73281,,
2010-09-29,Wednesday,145.1962,,
2010-09-30,Thursday,145.72115,,
2010-10-01,Friday,146.39482,,start
2010-10-02,Saturday,146.39482,imputed from 4795,
2010-10-03,Sunday,146.39482,imputed from 4796,
2010-10-04,Monday,145.16991,,
2010-10-05,Tuesday,146.04284,,
2010-10-06,Wednesday,146.29245,,
2010-10-07,Thursday,146.78294,,
2010-10-08,Friday,146.05696,,start
2010-10-09,Saturday,146.05696,imputed from 4802,
2010-10-10,Sunday,146.05696,imputed from 4803,
2010-10-11,Monday,146.22095,,
2010-10-12,Tuesday,145.06499,,
2010-10-13,Wednesday,146.26363,,
2010-10-14,Thursday,146.14918,,
2010-10-15,Friday,146.36074,,start
2010-10-16,Saturday,146.36074,imputed from 4809,
2010-10-17,Sunday,146.36074,imputed from 4810,
2010-10-18,Monday,145.84829,,
2010-10-19,Tuesday,146.05769,,
2010-10-20,Wednesday,146.12468,,
2010-10-21,Thursday,146.69843,,
2010-10-22,Friday,148.27763,,start
2010-10-23,Saturday,148.27763,imputed from 4816,
2010-10-24,Sunday,148.27763,imputed from 4817,
2010-10-25,Monday,147.60593,,
2010-10-26,Tuesday,148.47794,,
2010-10-27,Wednesday,148.26194,,
2010-10-28,Thursday,148.74092,,
2010-10-29,Friday,148.9421,,start
2010-10-30,Saturday,148.9421,imputed from 4823,
2010-10-31,Sunday,148.9421,imputed from 4824,
2010-11-01,Monday,150.19957,,
2010-11-02,Tuesday,149.50167,,
2010-11-03,Wednesday,149.38435,,
2010-11-04,Thursday,148.28049,,
2010-11-05,Friday,147.00701,,start
2010-11-06,Saturday,147.00701,imputed from 4830,
2010-11-07,Sunday,147.00701,imputed from 4831,
2010-11-08,Monday,146.45257,,
2010-11-09,Tuesday,145.46176,,
2010-11-10,Wednesday,145.89895,,
2010-11-11,Thursday,145.41759,,
2010-11-12,Friday,145.74186,,start
2010-11-13,Saturday,145.74186,imputed from 4837,
2010-11-14,Sunday,145.74186,imputed from 4838,
2010-11-15,Monday,145.70151,,
2010-11-16,Tuesday,146.1262,,
2010-11-17,Wednesday,145.94604,,
2010-11-18,Thursday,147.84824,,
2010-11-19,Friday,148.24551,,start
2010-11-20,Saturday,148.24551,imputed from 4844,
2010-11-21,Sunday,148.24551,imputed from 4845,
2010-11-22,Monday,146.65503,,
2010-11-23,Tuesday,145.3273,,
2010-11-24,Wednesday,144.76886,,
2010-11-25,Thursday,145.84526,,
2010-11-26,Friday,144.89076,,start
2010-11-27,Saturday,144.89076,imputed from 4851,
2010-11-28,Sunday,144.89076,imputed from 4852,
2010-11-29,Monday,143.27987,,
2010-11-30,Tuesday,142.69087,,
2010-12-01,Wednesday,143.89565,,
2010-12-02,Thursday,143.00791,,
2010-12-03,Friday,142.63861,,start
2010-12-04,Saturday,142.63861,imputed from 4858,
2010-12-05,Sunday,142.63861,imputed from 4859,
2010-12-06,Monday,142.86109,,
2010-12-07,Tuesday,142.79544,,
2010-12-08,Wednesday,142.32191,,
2010-12-09,Thursday,141.26547,,
2010-12-10,Friday,140.82375,,start
2010-12-11,Saturday,140.82375,imputed from 4865,
2010-12-12,Sunday,140.82375,imputed from 4866,
2010-12-13,Monday,140.48908,,
2010-12-14,Tuesday,139.43705,,
2010-12-15,Wednesday,138.91884,,
2010-12-16,Thursday,138.70924,,
2010-12-17,Friday,138.66728,,start
2010-12-18,Saturday,138.66728,imputed from 4872,
2010-12-19,Sunday,138.66728,imputed from 4873,
2010-12-20,Monday,137.64392,,
2010-12-21,Tuesday,136.64099,,
2010-12-22,Wednesday,135.55022,,
2010-12-23,Thursday,137.10448,,
2010-12-24,Friday,137.10448,imputed from 4878,start
2010-12-25,Saturday,137.10448,imputed from 4879,
2010-12-26,Sunday,137.10448,imputed from 4880,
2010-12-27,Monday,137.53476,,
2010-12-28,Tuesday,135.84608,,
2010-12-29,Wednesday,136.47886,,
2010-12-30,Thursday,135.45075,,
2010-12-31,Friday,135.45075,imputed from 4885,start
2011-01-01,Saturday,135.45075,imputed from 4886,
2011-01-02,Sunday,135.45075,imputed from 4887,
2011-01-03,Monday,136.21327,,
2011-01-04,Tuesday,137.43853,,
2011-01-05,Wednesday,138.38825,,
2011-01-06,Thursday,136.84441,,
2011-01-07,Friday,136.05325,,start
2011-01-08,Saturday,136.05325,imputed from 4893,
2011-01-09,Sunday,136.05325,imputed from 4894,
2011-01-10,Monday,136.70138,,
2011-01-11,Tuesday,137.86373,,
2011-01-12,Wednesday,138.1691,,
2011-01-13,Thursday,139.5917,,
2011-01-14,Friday,139.63459,,start
2011-01-15,Saturday,139.63459,imputed from 4900,
2011-01-16,Sunday,139.63459,imputed from 4901,
2011-01-17,Monday,139.16511,,
2011-01-18,Tuesday,139.59911,,
2011-01-19,Wednesday,139.76937,,
2011-01-20,Thursday,140.75243,,
2011-01-21,Friday,140.79034,,start
2011-01-22,Saturday,140.79034,imputed from 4907,
2011-01-23,Sunday,140.79034,imputed from 4908,
2011-01-24,Monday,140.21162,,
2011-01-25,Tuesday,139.49426,,
2011-01-26,Wednesday,139.65562,,
2011-01-27,Thursday,140.24421,,
2011-01-28,Friday,138.61693,,start
2011-01-29,Saturday,138.61693,imputed from 4914,
2011-01-30,Sunday,138.61693,imputed from 4915,
2011-01-31,Monday,139.28174,,
2011-02-01,Tuesday,139.75583,,
2011-02-02,Wednesday,140.23571,,
2011-02-03,Thursday,139.31991,,
2011-02-04,Friday,140.29897,,start
2011-02-05,Saturday,140.29897,imputed from 4921,
2011-02-06,Sunday,140.29897,imputed from 4922,
2011-02-07,Monday,140.12482,,
2011-02-08,Tuesday,141.37379,,
2011-02-09,Wednesday,141.88168,,
2011-02-10,Thursday,142.44303,,
2011-02-11,Friday,142.47643,,start
2011-02-12,Saturday,142.47643,imputed from 4928,
2011-02-13,Sunday,142.47643,imputed from 4929,
2011-02-14,Monday,141.4546,,
2011-02-15,Tuesday,140.99519,,
2011-02-16,Wednesday,140.92274,,
2011-02-17,Thursday,139.93799,,
2011-02-18,Friday,139.84282,,start
2011-02-19,Saturday,139.84282,imputed from 4935,
2011-02-20,Sunday,139.84282,imputed from 4936,
2011-02-21,Monday,139.84792,,
2011-02-22,Tuesday,138.49631,,
2011-02-23,Wednesday,138.41255,,
2011-02-24,Thursday,137.98914,,
2011-02-25,Friday,137.97197,,start
2011-02-26,Saturday,137.97197,imputed from 4942,
2011-02-27,Sunday,137.97197,imputed from 4943,
2011-02-28,Monday,138.52929,,
2011-03-01,Tuesday,138.54262,,
2011-03-02,Wednesday,138.16678,,
2011-03-03,Thursday,139.78311,,
2011-03-04,Friday,139.39922,,start
2011-03-05,Saturday,139.39922,imputed from 4949,
2011-03-06,Sunday,139.39922,imputed from 4950,
2011-03-07,Monday,138.48779,,
2011-03-08,Tuesday,139.30784,,
2011-03-09,Wednesday,138.57098,,
2011-03-10,Thursday,138.32103,,
2011-03-11,Friday,138.51592,,start
2011-03-12,Saturday,138.51592,imputed from 4956,
2011-03-13,Sunday,138.51592,imputed from 4957,
2011-03-14,Monday,138.80335,,
2011-03-15,Tuesday,137.72274,,
2011-03-16,Wednesday,136.11073,,
2011-03-17,Thursday,135.64378,,
2011-03-18,Friday,137.03029,,start
2011-03-19,Saturday,137.03029,imputed from 4963,
2011-03-20,Sunday,137.03029,imputed from 4964,
2011-03-21,Monday,138.04061,,
2011-03-22,Tuesday,137.77215,,
2011-03-23,Wednesday,137.66324,,
2011-03-24,Thursday,138.01049,,
2011-03-25,Friday,138.90333,,start
2011-03-26,Saturday,138.90333,imputed from 4970,
2011-03-27,Sunday,138.90333,imputed from 4971,
2011-03-28,Monday,138.80566,,
2011-03-29,Tuesday,139.05359,,
2011-03-30,Wednesday,139.22542,,
2011-03-31,Thursday,139.28258,,
2011-04-01,Friday,140.982,,start
2011-04-02,Saturday,140.982,imputed from 4977,
2011-04-03,Sunday,140.982,imputed from 4978,
2011-04-04,Monday,140.57578,,
2011-04-05,Tuesday,140.91686,,
2011-04-06,Wednesday,140.87755,,
2011-04-07,Thursday,140.49274,,
2011-04-08,Friday,140.60161,,start
2011-04-09,Saturday,140.60161,imputed from 4984,
2011-04-10,Sunday,140.60161,imputed from 4985,
2011-04-11,Monday,139.83981,,
2011-04-12,Tuesday,138.97948,,
2011-04-13,Wednesday,138.50949,,
2011-04-14,Thursday,138.35013,,
2011-04-15,Friday,138.36808,,start
2011-04-16,Saturday,138.36808,imputed from 4991,
2011-04-17,Sunday,138.36808,imputed from 4992,
2011-04-18,Monday,137.10441,,
2011-04-19,Tuesday,138.07055,,
2011-04-20,Wednesday,138.31134,,
2011-04-21,Thursday,138.1453,,
2011-04-22,Friday,138.1453,imputed from 4997,start
2011-04-23,Saturday,138.1453,imputed from 4998,
2011-04-24,Sunday,138.1453,imputed from 4999,
2011-04-25,Monday,138.1453,imputed from 5000,
2011-04-26,Tuesday,137.87099,,
2011-04-27,Wednesday,138.20542,,
2011-04-28,Thursday,138.59492,,
2011-04-29,Friday,137.78819,,start
2011-04-30,Saturday,137.78819,imputed from 5005,
2011-05-01,Sunday,137.78819,imputed from 5006,
2011-05-02,Monday,137.84106,,
2011-05-03,Tuesday,136.8981,,
2011-05-04,Wednesday,136.64064,,
2011-05-05,Thursday,136.06546,,
2011-05-06,Friday,135.57852,,start
2011-05-07,Saturday,135.57852,imputed from 5012,
2011-05-08,Sunday,135.57852,imputed from 5013,
2011-05-09,Monday,134.47674,,
2011-05-10,Tuesday,136.00326,,
2011-05-11,Wednesday,135.39281,,
2011-05-12,Thursday,135.31419,,
2011-05-13,Friday,135.52737,,start
2011-05-14,Saturday,135.52737,imputed from 5019,
2011-05-15,Sunday,135.52737,imputed from 5020,
2011-05-16,Monday,134.65287,,
2011-05-17,Tuesday,134.53753,,
2011-05-18,Wednesday,134.81803,,
2011-05-19,Thursday,135.50943,,
2011-05-20,Friday,133.97671,,start
2011-05-21,Saturday,133.97671,imputed from 5026,
2011-05-22,Sunday,133.97671,imputed from 5027,
2011-05-23,Monday,133.39108,,
2011-05-24,Tuesday,133.19988,,
2011-05-25,Wednesday,132.43333,,
2011-05-26,Thursday,131.91945,,
2011-05-27,Friday,131.7938,,start
2011-05-28,Saturday,131.7938,imputed from 5033,
2011-05-29,Sunday,131.7938,imputed from 5034,
2011-05-30,Monday,131.29334,,
2011-05-31,Tuesday,132.16817,,
2011-06-01,Wednesday,130.53016,,
2011-06-02,Thursday,131.28333,,
2011-06-03,Friday,131.33153,,start
2011-06-04,Saturday,131.33153,imputed from 5040,
2011-06-05,Sunday,131.33153,imputed from 5041,
2011-06-06,Monday,131.63158,,
2011-06-07,Tuesday,131.98163,,
2011-06-08,Wednesday,130.99012,,
2011-06-09,Thursday,131.41054,,
2011-06-10,Friday,130.19797,,start
2011-06-11,Saturday,130.19797,imputed from 5047,
2011-06-12,Sunday,130.19797,imputed from 5048,
2011-06-13,Monday,129.47729,,
2011-06-14,Tuesday,131.4995,,
2011-06-15,Wednesday,130.53211,,
2011-06-16,Thursday,129.91448,,
2011-06-17,Friday,130.51196,,start
2011-06-18,Saturday,130.51196,imputed from 5054,
2011-06-19,Sunday,130.51196,imputed from 5055,
2011-06-20,Monday,130.21739,,
2011-06-21,Tuesday,130.59359,,
2011-06-22,Wednesday,129.97732,,
2011-06-23,Thursday,128.45964,,
2011-06-24,Friday,128.12436,,start
2011-06-25,Saturday,128.12436,imputed from 5061,
2011-06-26,Sunday,128.12436,imputed from 5062,
2011-06-27,Monday,129.00269,,
2011-06-28,Tuesday,128.62932,,
2011-06-29,Wednesday,129.73436,,
2011-06-30,Thursday,131.40446,,
2011-07-01,Friday,132.36643,,start
2011-07-02,Saturday,132.36643,imputed from 5068,
2011-07-03,Sunday,132.36643,imputed from 5069,
2011-07-04,Monday,132.38763,,
2011-07-05,Tuesday,131.45706,,
2011-07-06,Wednesday,129.42883,,
2011-07-07,Thursday,130.24208,,
2011-07-08,Friday,128.81243,,start
2011-07-09,Saturday,128.81243,imputed from 5075,
2011-07-10,Sunday,128.81243,imputed from 5076,
2011-07-11,Monday,127.06511,,
2011-07-12,Tuesday,126.40745,,
2011-07-13,Wednesday,125.51429,,
2011-07-14,Thursday,125.14215,,
2011-07-15,Friday,125.06267,,start
2011-07-16,Saturday,125.06267,imputed from 5082,
2011-07-17,Sunday,125.06267,imputed from 5083,
2011-07-18,Monday,124.68819,,
2011-07-19,Tuesday,125.41499,,
2011-07-20,Wednesday,125.90734,,
2011-07-21,Thursday,127.03177,,
2011-07-22,Friday,126.66414,,start
2011-07-23,Saturday,126.66414,imputed from 5089,
2011-07-24,Sunday,126.66414,imputed from 5090,
2011-07-25,Monday,125.31711,,
2011-07-26,Tuesday,125.82738,,
2011-07-27,Wednesday,124.94908,,
2011-07-28,Thursday,124.46662,,
2011-07-29,Friday,122.85837,,start
2011-07-30,Saturday,122.85837,imputed from 5096,
2011-07-31,Sunday,122.85837,imputed from 5097,
2011-08-01,Monday,120.64424,,
2011-08-02,Tuesday,118.2255,,
2011-08-03,Wednesday,119.29478,,
2011-08-04,Thursday,118.20916,,
2011-08-05,Friday,119.24711,,start
2011-08-06,Saturday,119.24711,imputed from 5103,
2011-08-07,Sunday,119.24711,imputed from 5104,
2011-08-08,Monday,117.22222,,
2011-08-09,Tuesday,113.45591,,
2011-08-10,Wednesday,113.56246,,
2011-08-11,Thursday,117.904,,
2011-08-12,Friday,120.13171,,start
2011-08-13,Saturday,120.13171,imputed from 5110,
2011-08-14,Sunday,120.13171,imputed from 5111,
2011-08-15,Monday,124.06337,,
2011-08-16,Tuesday,125.03261,,
2011-08-17,Wednesday,124.72031,,
2011-08-18,Thursday,124.39858,,
2011-08-19,Friday,124.11361,,start
2011-08-20,Saturday,124.11361,imputed from 5117,
2011-08-21,Sunday,124.11361,imputed from 5118,
2011-08-22,Monday,124.26129,,
2011-08-23,Tuesday,124.70556,,
2011-08-24,Wednesday,125.1835,,
2011-08-25,Thursday,125.18455,,
2011-08-26,Friday,127.93469,,start
2011-08-27,Saturday,127.93469,imputed from 5124,
2011-08-28,Sunday,127.93469,imputed from 5125,
2011-08-29,Monday,129.57845,,
2011-08-30,Tuesday,129.12315,,
2011-08-31,Wednesday,126.72466,,
2011-09-01,Thursday,124.31028,,
2011-09-02,Friday,122.58888,,start
2011-09-03,Saturday,122.58888,imputed from 5131,
2011-09-04,Sunday,122.58888,imputed from 5132,
2011-09-05,Monday,121.99053,,
2011-09-06,Tuesday,132.35991,,
2011-09-07,Wednesday,132.74233,,
2011-09-08,Thursday,133.59439,,
2011-09-09,Friday,132.97301,,start
2011-09-10,Saturday,132.97301,imputed from 5138,
2011-09-11,Sunday,132.97301,imputed from 5139,
2011-09-12,Monday,132.36489,,
2011-09-13,Tuesday,132.15238,,
2011-09-14,Wednesday,131.89002,,
2011-09-15,Thursday,131.9456,,
2011-09-16,Friday,132.44909,,start
2011-09-17,Saturday,132.44909,imputed from 5145,
2011-09-18,Sunday,132.44909,imputed from 5146,
2011-09-19,Monday,132.40728,,
2011-09-20,Tuesday,133.48299,,
2011-09-21,Wednesday,134.74284,,
2011-09-22,Thursday,134.5928,,
2011-09-23,Friday,134.1932,,start
2011-09-24,Saturday,134.1932,imputed from 5152,
2011-09-25,Sunday,134.1932,imputed from 5153,
2011-09-26,Monday,133.94332,,
2011-09-27,Tuesday,133.61171,,
2011-09-28,Wednesday,133.809,,
2011-09-29,Thursday,133.56348,,
2011-09-30,Friday,133.31042,,start
2011-10-01,Saturday,133.31042,imputed from 5159,
2011-10-02,Sunday,133.31042,imputed from 5160,
2011-10-03,Monday,133.23616,,
2011-10-04,Tuesday,134.6516,,
2011-10-05,Wednesday,135.0478,,
2011-10-06,Thursday,135.59053,,
2011-10-07,Friday,135.64357,,start
2011-10-08,Saturday,135.64357,imputed from 5166,
2011-10-09,Sunday,135.64357,imputed from 5167,
2011-10-10,Monday,135.06203,,
2011-10-11,Tuesday,135.50025,,
2011-10-12,Wednesday,134.86442,,
2011-10-13,Thursday,135.25244,,
2011-10-14,Friday,135.47557,,start
2011-10-15,Saturday,135.47557,imputed from 5173,
2011-10-16,Sunday,135.47557,imputed from 5174,
2011-10-17,Monday,135.54765,,
2011-10-18,Tuesday,135.45316,,
2011-10-19,Wednesday,136.16116,,
2011-10-20,Thursday,134.72396,,
2011-10-21,Friday,134.13498,,start
2011-10-22,Saturday,134.13498,imputed from 5180,
2011-10-23,Sunday,134.13498,imputed from 5181,
2011-10-24,Monday,134.26172,,
2011-10-25,Tuesday,134.27929,,
2011-10-26,Wednesday,134.42626,,
2011-10-27,Thursday,133.49088,,
2011-10-28,Friday,133.80058,,start
2011-10-29,Saturday,133.80058,imputed from 5187,
2011-10-30,Sunday,133.80058,imputed from 5188,
2011-10-31,Monday,133.39912,,
2011-11-01,Tuesday,133.67499,,
2011-11-02,Wednesday,133.71166,,
2011-11-03,Thursday,133.73392,,
2011-11-04,Friday,134.16602,,start
2011-11-05,Saturday,134.16602,imputed from 5194,
2011-11-06,Sunday,134.16602,imputed from 5195,
2011-11-07,Monday,136.22794,,
2011-11-08,Tuesday,135.91621,,
2011-11-09,Wednesday,135.64554,,
2011-11-10,Thursday,135.66975,,
2011-11-11,Friday,136.31072,,start
2011-11-12,Saturday,136.31072,imputed from 5201,
2011-11-13,Sunday,136.31072,imputed from 5202,
2011-11-14,Monday,136.13405,,
2011-11-15,Tuesday,136.61551,,
