date,weekday,WB1_Comdty_PX-LAST,WB1_Comdty_CURRENCY-GBP,WB1_Comdty_PX-LAST-CHF,imputed,WB1_Comdty_start
2013-09-29,Sunday,,,152.17958000000002,imputed from 1405,
2013-09-30,Monday,104.09,1.4646,152.450214,,
2013-10-01,Tuesday,104.09,1.4664,152.637576,,
2013-10-02,Wednesday,104.11,1.4645,152.46909499999998,,
2013-10-03,Thursday,104.12,1.4532,151.307184,,
2013-10-04,Friday,104.08,1.4523,151.155384,,start
2013-10-05,Saturday,,,151.155384,imputed from 1411,
2013-10-06,Sunday,,,151.155384,imputed from 1412,
2013-10-07,Monday,104.11,1.4533,151.303063,,
2013-10-08,Tuesday,104.1,1.4538,151.34058,,
2013-10-09,Wednesday,104.11,1.4518,151.146898,,
2013-10-10,Thursday,104.11,1.4556,151.542516,,
2013-10-11,Friday,104.1,1.4549,151.45509,,start
2013-10-12,Saturday,,,151.45509,imputed from 1418,
2013-10-13,Sunday,,,151.45509,imputed from 1419,
2013-10-14,Monday,104.07,1.4549,151.411443,,
2013-10-15,Tuesday,104.0,1.4598,151.8192,,
2013-10-16,Wednesday,103.97,1.4568,151.46349600000002,,
2013-10-17,Thursday,104.02,1.4587,151.73397400000002,,
2013-10-18,Friday,104.04,1.4579,151.67991600000002,,start
2013-10-19,Saturday,,,151.67991600000002,imputed from 1425,
2013-10-20,Sunday,,,151.67991600000002,imputed from 1426,
2013-10-21,Monday,104.02,1.4565,151.50512999999998,,
2013-10-22,Tuesday,104.11,1.4527,151.240597,,
2013-10-23,Wednesday,104.14,1.4423,150.201122,,
2013-10-24,Thursday,104.09,1.4457,150.482913,,
2013-10-25,Friday,104.1,1.443,150.2163,,start
2013-10-26,Saturday,,,150.2163,imputed from 1432,
2013-10-27,Sunday,,,150.2163,imputed from 1433,
2013-10-28,Monday,104.1,1.446,150.52859999999998,,
2013-10-29,Tuesday,104.12,1.4424,150.18268799999998,,
2013-10-30,Wednesday,104.17,1.4422,150.233974,,
2013-10-31,Thursday,104.13,1.4546,151.46749799999998,,
2013-11-01,Friday,104.14,1.4529,151.30500600000002,,start
2013-11-02,Saturday,,,151.30500600000002,imputed from 1439,
2013-11-03,Sunday,,,151.30500600000002,imputed from 1440,
2013-11-04,Monday,104.15,1.4529,151.31953500000003,,
2013-11-05,Tuesday,104.08,1.4659,152.570872,,
2013-11-06,Wednesday,104.1,1.4668,152.69388,,
2013-11-07,Thursday,104.16,1.474,153.53184,,
2013-11-08,Friday,104.07,1.4758,153.58650599999999,,start
2013-11-09,Saturday,,,153.58650599999999,imputed from 1446,
2013-11-10,Sunday,,,153.58650599999999,imputed from 1447,
2013-11-11,Monday,104.05,1.47,152.9535,,
2013-11-12,Tuesday,104.08,1.4593,151.883944,,
2013-11-13,Wednesday,104.06,1.4668,152.635208,,
2013-11-14,Thursday,104.1,1.4723,153.26642999999999,,
2013-11-15,Friday,104.12,1.4745,153.52494,,start
2013-11-16,Saturday,,,153.52494,imputed from 1453,
2013-11-17,Sunday,,,153.52494,imputed from 1454,
2013-11-18,Monday,104.1,1.4707,153.09986999999998,,
2013-11-19,Tuesday,104.08,1.4685,152.84148,,
2013-11-20,Wednesday,104.09,1.4756,153.595204,,
2013-11-21,Thursday,104.07,1.4788,153.89871599999998,,
2013-11-22,Friday,104.1,1.4714,153.17274,,start
2013-11-23,Saturday,,,153.17274,imputed from 1460,
2013-11-24,Sunday,,,153.17274,imputed from 1461,
2013-11-25,Monday,104.12,1.4731,153.379172,,
2013-11-26,Tuesday,104.11,1.47,153.0417,,
2013-11-27,Wednesday,103.43,1.4782,152.890226,,
2013-11-28,Thursday,103.46,1.4799,153.11045399999998,,
2013-11-29,Friday,103.44,1.4834,153.442896,,start
2013-11-30,Saturday,,,153.442896,imputed from 1467,
2013-12-01,Sunday,,,153.442896,imputed from 1468,
2013-12-02,Monday,103.37,1.4862,153.628494,,
2013-12-03,Tuesday,103.38,1.4824,153.250512,,
2013-12-04,Wednesday,103.38,1.4785,152.84733,,
2013-12-05,Thursday,103.39,1.4648,151.445672,,
2013-12-06,Friday,103.37,1.4581,150.723797,,start
2013-12-07,Saturday,,,150.723797,imputed from 1474,
2013-12-08,Sunday,,,150.723797,imputed from 1475,
2013-12-09,Monday,103.37,1.4629,151.219973,,
2013-12-10,Tuesday,103.41,1.4594,150.916554,,
2013-12-11,Wednesday,103.42,1.4516,150.124472,,
2013-12-12,Thursday,103.4,1.4539,150.33326,,
2013-12-13,Friday,103.42,1.45,149.959,,start
2013-12-14,Saturday,,,149.959,imputed from 1481,
2013-12-15,Sunday,,,149.959,imputed from 1482,
2013-12-16,Monday,103.43,1.4459,149.549437,,
2013-12-17,Tuesday,103.47,1.4392,148.914024,,
2013-12-18,Wednesday,103.41,1.4652,151.516332,,
2013-12-19,Thursday,103.31,1.4701,151.876031,,
2013-12-20,Friday,103.3,1.4639,151.22087,,start
2013-12-21,Saturday,,,151.22087,imputed from 1488,
2013-12-22,Sunday,,,151.22087,imputed from 1489,
2013-12-23,Monday,103.26,1.4619,150.955794,,
2013-12-24,Tuesday,103.22,1.467,151.42374,,
2013-12-25,Wednesday,,1.4634,151.42374,imputed from 1492,
2013-12-26,Thursday,,1.4714,151.42374,imputed from 1493,
2013-12-27,Friday,103.2,1.4698,151.68336,,start
2013-12-28,Saturday,,,151.68336,imputed from 1495,
2013-12-29,Sunday,,,151.68336,imputed from 1496,
2013-12-30,Monday,103.26,1.4649,151.26557400000002,,
2013-12-31,Tuesday,103.25,1.4782,152.62415,,
2014-01-01,Wednesday,,1.4773,152.62415,imputed from 1499,
2014-01-02,Thursday,103.32,1.4792,152.830944,,
2014-01-03,Friday,103.29,1.4859,153.478611,,start
2014-01-04,Saturday,,,153.478611,imputed from 1502,
2014-01-05,Sunday,,,153.478611,imputed from 1503,
2014-01-06,Monday,103.35,1.4832,153.28872,,
2014-01-07,Tuesday,103.34,1.4911,154.09027400000002,,
2014-01-08,Wednesday,103.28,1.4988,154.796064,,
2014-01-09,Thursday,103.29,1.4947,154.387563,,
2014-01-10,Friday,103.35,1.4872,153.70212,,start
2014-01-11,Saturday,,,153.70212,imputed from 1509,
2014-01-12,Sunday,,,153.70212,imputed from 1510,
2014-01-13,Monday,103.4,1.473,152.30820000000003,,
2014-01-14,Tuesday,103.36,1.4837,153.355232,,
2014-01-15,Wednesday,103.34,1.4874,153.707916,,
2014-01-16,Thursday,103.37,1.4799,152.977263,,
2014-01-17,Friday,103.34,1.4952,154.513968,,start
2014-01-18,Saturday,,,154.513968,imputed from 1516,
2014-01-19,Sunday,,,154.513968,imputed from 1517,
2014-01-20,Monday,103.33,1.495,154.47835,,
2014-01-21,Tuesday,103.32,1.4995,154.92834,,
2014-01-22,Wednesday,103.27,1.511,156.04097,,
2014-01-23,Thursday,103.31,1.493,154.24183000000002,,
2014-01-24,Friday,103.34,1.4742,152.343828,,start
2014-01-25,Saturday,,,152.343828,imputed from 1523,
2014-01-26,Sunday,,,152.343828,imputed from 1524,
2014-01-27,Monday,103.3,1.4863,153.53479,,
2014-01-28,Tuesday,103.31,1.4876,153.683956,,
2014-01-29,Wednesday,103.37,1.4814,153.132318,,
2014-01-30,Thursday,103.34,1.4881,153.780254,,
2014-01-31,Friday,103.42,1.4899,154.08545800000002,,start
2014-02-01,Saturday,,,154.08545800000002,imputed from 1530,
2014-02-02,Sunday,,,154.08545800000002,imputed from 1531,
2014-02-03,Monday,103.4,1.469,151.89460000000003,,
2014-02-04,Tuesday,103.41,1.4754,152.571114,,
2014-02-05,Wednesday,103.41,1.4737,152.395317,,
2014-02-06,Thursday,103.38,1.4706,152.03062799999998,,
2014-02-07,Friday,103.41,1.4735,152.374635,,start
2014-02-08,Saturday,,,152.374635,imputed from 1537,
2014-02-09,Sunday,,,152.374635,imputed from 1538,
2014-02-10,Monday,103.42,1.471,152.13082,,
2014-02-11,Tuesday,103.41,1.4777,152.808957,,
2014-02-12,Wednesday,103.32,1.4946,154.422072,,
2014-02-13,Thursday,103.35,1.4885,153.83647499999998,,
2014-02-14,Friday,103.33,1.4946,154.437018,,start
2014-02-15,Saturday,,,154.437018,imputed from 1544,
2014-02-16,Sunday,,,154.437018,imputed from 1545,
2014-02-17,Monday,103.38,1.49,154.03619999999998,,
2014-02-18,Tuesday,103.4,1.4815,153.18710000000002,,
2014-02-19,Wednesday,103.42,1.4821,153.278782,,
2014-02-20,Thursday,103.38,1.4812,153.126456,,
2014-02-21,Friday,103.4,1.475,152.51500000000001,,start
2014-02-22,Saturday,,,152.51500000000001,imputed from 1551,
2014-02-23,Sunday,,,152.51500000000001,imputed from 1552,
2014-02-24,Monday,103.42,1.4806,153.123652,,
2014-02-25,Tuesday,103.4,1.4793,152.95962,,
2014-02-26,Wednesday,103.65,1.4849,153.90988500000003,,
2014-02-27,Thursday,103.69,1.4823,153.69968699999998,,
2014-02-28,Friday,103.67,1.4734,152.747378,,start
2014-03-01,Saturday,,,152.747378,imputed from 1558,
2014-03-02,Sunday,,,152.747378,imputed from 1559,
2014-03-03,Monday,103.74,1.4719,152.694906,,
2014-03-04,Tuesday,103.72,1.4787,153.37076399999998,,
2014-03-05,Wednesday,103.72,1.4835,153.86862,,
2014-03-06,Thursday,103.7,1.474,152.8538,,
2014-03-07,Friday,103.68,1.4674,152.14003200000002,,start
2014-03-08,Saturday,,,152.14003200000002,imputed from 1565,
2014-03-09,Sunday,,,152.14003200000002,imputed from 1566,
2014-03-10,Monday,103.66,1.461,151.44726,,
2014-03-11,Tuesday,103.68,1.4593,151.30022400000001,,
2014-03-12,Wednesday,103.7,1.4524,150.61388,,
2014-03-13,Thursday,103.75,1.4539,150.842125,,
2014-03-14,Friday,103.76,1.4524,150.701024,,start
2014-03-15,Saturday,,,150.701024,imputed from 1572,
2014-03-16,Sunday,,,150.701024,imputed from 1573,
2014-03-17,Monday,103.72,1.4528,150.684416,,
2014-03-18,Tuesday,103.71,1.4488,150.255048,,
2014-03-19,Wednesday,103.7,1.4566,151.04942,,
2014-03-20,Thursday,103.62,1.4587,151.150494,,
2014-03-21,Friday,103.62,1.4555,150.81891000000002,,start
2014-03-22,Saturday,,,150.81891000000002,imputed from 1579,
2014-03-23,Sunday,,,150.81891000000002,imputed from 1580,
2014-03-24,Monday,103.67,1.4532,150.653244,,
2014-03-25,Tuesday,103.65,1.459,151.22535000000002,,
2014-03-26,Wednesday,103.65,1.4675,152.106375,,
2014-03-27,Thursday,103.66,1.4727,152.660082,,
2014-03-28,Friday,103.58,1.4755,152.83229,,start
2014-03-29,Saturday,,,152.83229,imputed from 1586,
2014-03-30,Sunday,,,152.83229,imputed from 1587,
2014-03-31,Monday,103.56,1.4738,152.626728,,
2014-04-01,Tuesday,103.59,1.4692,152.19442800000002,,
2014-04-02,Wednesday,103.57,1.4741,152.67253699999998,,
2014-04-03,Thursday,103.6,1.4787,153.19331999999997,,
2014-04-04,Friday,103.68,1.4788,153.321984,,start
2014-04-05,Saturday,,,153.321984,imputed from 1593,
2014-04-06,Sunday,,,153.321984,imputed from 1594,
2014-04-07,Monday,103.71,1.4745,152.92039499999998,,
2014-04-08,Tuesday,103.67,1.4793,153.35903100000002,,
2014-04-09,Wednesday,103.67,1.4772,153.141324,,
2014-04-10,Thursday,103.75,1.4711,152.62662500000002,,
2014-04-11,Friday,103.73,1.4657,152.037061,,start
2014-04-12,Saturday,,,152.037061,imputed from 1600,
2014-04-13,Sunday,,,152.037061,imputed from 1601,
2014-04-14,Monday,103.71,1.4717,152.63000699999998,,
2014-04-15,Tuesday,103.73,1.4724,152.732052,,
2014-04-16,Wednesday,103.67,1.4812,153.556004,,
2014-04-17,Thursday,103.61,1.4833,153.68471300000002,,
2014-04-18,Friday,103.61,1.4835,153.705435,imputed from 1606,start
2014-04-19,Saturday,,,153.705435,imputed from 1607,
2014-04-20,Sunday,,,153.705435,imputed from 1608,
2014-04-21,Monday,,1.4862,153.705435,imputed from 1609,
2014-04-22,Tuesday,103.53,1.489,154.15617,,
2014-04-23,Wednesday,103.63,1.4825,153.631475,,
2014-04-24,Thursday,103.59,1.4813,153.447867,,
2014-04-25,Friday,103.63,1.4814,153.517482,,start
2014-04-26,Saturday,,,153.517482,imputed from 1614,
2014-04-27,Sunday,,,153.517482,imputed from 1615,
2014-04-28,Monday,103.62,1.4795,153.30579,,
2014-04-29,Tuesday,103.6,1.4866,154.01175999999998,,
2014-04-30,Wednesday,103.62,1.4855,153.92751,,
2014-05-01,Thursday,103.64,1.4854,153.946856,,
2014-05-02,Friday,103.64,1.4814,153.532296,,start
2014-05-03,Saturday,,,153.532296,imputed from 1621,
2014-05-04,Sunday,,,153.532296,imputed from 1622,
2014-05-05,Monday,103.64,1.4805,153.43902,,
2014-05-06,Tuesday,103.52,1.4841,153.634032,,
2014-05-07,Wednesday,103.53,1.4855,153.793815,,
2014-05-08,Thursday,103.56,1.4904,154.345824,,
2014-05-09,Friday,103.52,1.4936,154.617472,,start
2014-05-10,Saturday,,,154.617472,imputed from 1628,
2014-05-11,Sunday,,,154.617472,imputed from 1629,
2014-05-12,Monday,103.48,1.4976,154.97164800000002,,
2014-05-13,Tuesday,103.54,1.4978,155.082212,,
2014-05-14,Wednesday,103.67,1.492,154.67564000000002,,
2014-05-15,Thursday,103.73,1.496,155.18008,,
2014-05-16,Friday,103.67,1.5009,155.598303,,start
2014-05-17,Saturday,,,155.598303,imputed from 1635,
2014-05-18,Sunday,,,155.598303,imputed from 1636,
2014-05-19,Monday,103.66,1.5002,155.510732,,
2014-05-20,Tuesday,103.63,1.5021,155.662623,,
2014-05-21,Wednesday,103.59,1.5096,156.379464,,
2014-05-22,Thursday,103.6,1.5085,156.2806,,
2014-05-23,Friday,103.65,1.5077,156.27310500000002,,start
2014-05-24,Saturday,,,156.27310500000002,imputed from 1642,
2014-05-25,Sunday,,,156.27310500000002,imputed from 1643,
2014-05-26,Monday,103.65,1.5068,156.17982,,
2014-05-27,Tuesday,103.63,1.5074,156.211862,,
2014-05-28,Wednesday,103.95,1.5013,156.060135,,
2014-05-29,Thursday,103.95,1.501,156.02894999999998,,
2014-05-30,Friday,103.92,1.5,155.88,,start
2014-05-31,Saturday,,,155.88,imputed from 1649,
2014-06-01,Sunday,,,155.88,imputed from 1650,
2014-06-02,Monday,103.87,1.505,156.32435,,
2014-06-03,Tuesday,103.83,1.5013,155.879979,,
2014-06-04,Wednesday,103.8,1.5017,155.87646,,
2014-06-05,Thursday,103.85,1.4992,155.69192,,
2014-06-06,Friday,103.86,1.5014,155.935404,,start
2014-06-07,Saturday,,,155.935404,imputed from 1656,
2014-06-08,Sunday,,,155.935404,imputed from 1657,
2014-06-09,Monday,103.81,1.5074,156.483194,,
2014-06-10,Tuesday,103.76,1.5068,156.345568,,
2014-06-11,Wednesday,103.82,1.5108,156.85125599999998,,
2014-06-12,Thursday,103.78,1.5209,157.839002,,
2014-06-13,Friday,103.46,1.5269,157.97307399999997,,start
2014-06-14,Saturday,,,157.97307399999997,imputed from 1663,
2014-06-15,Sunday,,,157.97307399999997,imputed from 1664,
2014-06-16,Monday,103.38,1.5236,157.509768,,
2014-06-17,Tuesday,103.35,1.5257,157.681095,,
2014-06-18,Wednesday,103.42,1.5221,157.415582,,
2014-06-19,Thursday,103.41,1.5235,157.54513500000002,,
2014-06-20,Friday,103.39,1.5229,157.452631,,start
2014-06-21,Saturday,,,157.452631,imputed from 1670,
2014-06-22,Sunday,,,157.452631,imputed from 1671,
2014-06-23,Monday,103.45,1.5227,157.523315,,
2014-06-24,Tuesday,103.46,1.5181,157.062626,,
2014-06-25,Wednesday,103.56,1.5164,157.038384,,
2014-06-26,Thursday,103.55,1.5215,157.551325,,
2014-06-27,Friday,103.54,1.5176,157.132304,,start
2014-06-28,Saturday,,,157.132304,imputed from 1677,
2014-06-29,Sunday,,,157.132304,imputed from 1678,
2014-06-30,Monday,103.5,1.517,157.0095,,
2014-07-01,Tuesday,103.41,1.5221,157.400361,,
2014-07-02,Wednesday,103.35,1.5257,157.681095,,
2014-07-03,Thursday,103.39,1.5324,158.434836,,
2014-07-04,Friday,103.38,1.5345,158.63661,,start
2014-07-05,Saturday,,,158.63661,imputed from 1684,
2014-07-06,Sunday,,,158.63661,imputed from 1685,
2014-07-07,Monday,103.42,1.5305,158.28431,,
2014-07-08,Tuesday,103.52,1.5299,158.375248,,
2014-07-09,Wednesday,103.48,1.5286,158.179528,,
2014-07-10,Thursday,103.51,1.5286,158.22538600000001,,
2014-07-11,Friday,103.57,1.527,158.15139,,start
2014-07-12,Saturday,,,158.15139,imputed from 1691,
2014-07-13,Sunday,,,158.15139,imputed from 1692,
2014-07-14,Monday,103.59,1.5237,157.84008300000002,,
2014-07-15,Tuesday,103.49,1.5355,158.908895,,
2014-07-16,Wednesday,103.52,1.5395,159.36904,,
2014-07-17,Thursday,103.6,1.5346,158.98456,,
2014-07-18,Friday,103.58,1.5352,159.01601599999998,,start
2014-07-19,Saturday,,,159.01601599999998,imputed from 1698,
2014-07-20,Sunday,,,159.01601599999998,imputed from 1699,
2014-07-21,Monday,103.61,1.5334,158.875574,,
2014-07-22,Tuesday,103.57,1.5399,159.48744299999998,,
2014-07-23,Wednesday,103.63,1.5377,159.351851,,
2014-07-24,Thursday,103.55,1.5332,158.76286,,
2014-07-25,Friday,103.61,1.536,159.14496,,start
2014-07-26,Saturday,,,159.14496,imputed from 1705,
2014-07-27,Sunday,,,159.14496,imputed from 1706,
2014-07-28,Monday,103.59,1.5352,159.031368,,
2014-07-29,Tuesday,103.63,1.5367,159.248221,,
2014-07-30,Wednesday,103.56,1.5371,159.182076,,
2014-07-31,Thursday,103.59,1.5346,158.969214,,
2014-08-01,Friday,103.67,1.5238,157.97234600000002,,start
2014-08-02,Saturday,,,157.97234600000002,imputed from 1712,
2014-08-03,Sunday,,,157.97234600000002,imputed from 1713,
2014-08-04,Monday,103.71,1.5289,158.56221899999997,,
2014-08-05,Tuesday,103.63,1.5351,159.08241299999997,,
2014-08-06,Wednesday,103.69,1.5296,158.60422400000002,,
2014-08-07,Thursday,103.72,1.5299,158.681228,,
2014-08-08,Friday,103.74,1.519,157.58105999999998,,start
2014-08-09,Saturday,,,157.58105999999998,imputed from 1719,
2014-08-10,Sunday,,,157.58105999999998,imputed from 1720,
2014-08-11,Monday,103.7,1.5219,157.82103,,
2014-08-12,Tuesday,103.71,1.5258,158.240718,,
2014-08-13,Wednesday,103.9,1.5144,157.34616,,
2014-08-14,Thursday,103.92,1.5127,157.199784,,
2014-08-15,Friday,103.99,1.5068,156.692132,,start
2014-08-16,Saturday,,,156.692132,imputed from 1726,
2014-08-17,Sunday,,,156.692132,imputed from 1727,
2014-08-18,Monday,103.91,1.5164,157.569124,,
2014-08-19,Tuesday,103.94,1.5109,157.042946,,
2014-08-20,Wednesday,103.86,1.5158,157.430988,,
2014-08-21,Thursday,103.91,1.5112,157.028792,,
2014-08-22,Friday,103.89,1.5145,157.341405,,start
2014-08-23,Saturday,,,157.341405,imputed from 1733,
2014-08-24,Sunday,,,157.341405,imputed from 1734,
2014-08-25,Monday,103.89,1.5176,157.663464,,
2014-08-26,Tuesday,103.94,1.5176,157.73934400000002,,
2014-08-27,Wednesday,103.34,1.5164,156.704776,,
2014-08-28,Thursday,103.3,1.5179,156.79907,,
2014-08-29,Friday,103.36,1.5241,157.530976,,start
2014-08-30,Saturday,,,157.530976,imputed from 1740,
2014-08-31,Sunday,,,157.530976,imputed from 1741,
2014-09-01,Monday,103.34,1.5272,157.82084799999998,,
2014-09-02,Tuesday,103.32,1.5135,156.37482,,
2014-09-03,Wednesday,103.31,1.5106,156.06008599999998,,
2014-09-04,Thursday,103.29,1.522,157.20738,,
2014-09-05,Friday,103.41,1.5202,157.203882,,start
2014-09-06,Saturday,,,157.203882,imputed from 1747,
2014-09-07,Sunday,,,157.203882,imputed from 1748,
2014-09-08,Monday,103.51,1.5066,155.94816600000001,,
2014-09-09,Tuesday,103.45,1.5026,155.44397,,
2014-09-10,Wednesday,103.44,1.5184,157.06329599999998,,
2014-09-11,Thursday,103.43,1.5212,157.33771600000003,,
2014-09-12,Friday,103.37,1.518,156.91566,,start
2014-09-13,Saturday,,,156.91566,imputed from 1754,
2014-09-14,Sunday,,,156.91566,imputed from 1755,
2014-09-15,Monday,103.39,1.5181,156.956359,,
2014-09-16,Tuesday,103.39,1.5179,156.93568100000002,,
2014-09-17,Wednesday,103.35,1.5318,158.31153,,
2014-09-18,Thursday,103.28,1.5312,158.142336,,
2014-09-19,Friday,103.27,1.5326,158.271602,,start
2014-09-20,Saturday,,,158.271602,imputed from 1761,
2014-09-21,Sunday,,,158.271602,imputed from 1762,
2014-09-22,Monday,103.29,1.5377,158.829033,,
2014-09-23,Tuesday,103.34,1.5403,159.174602,,
2014-09-24,Wednesday,103.34,1.5449,159.649966,,
2014-09-25,Thursday,103.36,1.5445,159.63952,,
2014-09-26,Friday,103.39,1.5456,159.799584,,start
2014-09-27,Saturday,,,159.799584,imputed from 1768,
2014-09-28,Sunday,,,159.799584,imputed from 1769,
2014-09-29,Monday,103.39,1.5451,159.747889,,
2014-09-30,Tuesday,103.39,1.5484,160.089076,,
2014-10-01,Wednesday,103.46,1.5473,160.08365799999999,,
2014-10-02,Thursday,103.51,1.5402,159.42610200000001,,
2014-10-03,Friday,103.47,1.5451,159.87149699999998,,start
2014-10-04,Saturday,,,159.87149699999998,imputed from 1775,
2014-10-05,Sunday,,,159.87149699999998,imputed from 1776,
2014-10-06,Monday,103.49,1.5412,159.498788,,
2014-10-07,Tuesday,103.56,1.5401,159.492756,,
2014-10-08,Wednesday,103.61,1.5389,159.445429,,
2014-10-09,Thursday,103.61,1.5383,159.383263,,
2014-10-10,Friday,103.65,1.5389,159.50698500000001,,start
2014-10-11,Saturday,,,159.50698500000001,imputed from 1782,
2014-10-12,Sunday,,,159.50698500000001,imputed from 1783,
2014-10-13,Monday,103.77,1.5248,158.22849599999998,,
2014-10-14,Tuesday,103.84,1.5169,157.514896,,
2014-10-15,Wednesday,103.99,1.506,156.60894,,
2014-10-16,Thursday,103.82,1.5164,157.432648,,
2014-10-17,Friday,103.7,1.5228,157.91436,,start
2014-10-18,Saturday,,,157.91436,imputed from 1789,
2014-10-19,Sunday,,,157.91436,imputed from 1790,
2014-10-20,Monday,103.74,1.5239,158.089386,,
2014-10-21,Tuesday,103.71,1.5294,158.614074,,
2014-10-22,Wednesday,103.77,1.5308,158.851116,,
2014-10-23,Thursday,103.72,1.5295,158.63974000000002,,
2014-10-24,Friday,103.74,1.5316,158.888184,,start
2014-10-25,Saturday,,,158.888184,imputed from 1796,
2014-10-26,Sunday,,,158.888184,imputed from 1797,
2014-10-27,Monday,103.78,1.5307,158.856046,,
2014-10-28,Tuesday,103.79,1.5278,158.57036200000002,,
2014-10-29,Wednesday,103.8,1.529,158.7102,,
2014-10-30,Thursday,103.82,1.5297,158.813454,,
2014-10-31,Friday,103.77,1.5398,159.785046,,start
2014-11-01,Saturday,,,159.785046,imputed from 1803,
2014-11-02,Sunday,,,159.785046,imputed from 1804,
2014-11-03,Monday,103.7,1.5427,159.97799,,
2014-11-04,Tuesday,103.75,1.536,159.36,,
2014-11-05,Wednesday,103.73,1.5402,159.764946,,
2014-11-06,Thursday,103.75,1.5409,159.868375,,
2014-11-07,Friday,103.78,1.5335,159.14663000000002,,start
2014-11-08,Saturday,,,159.14663000000002,imputed from 1810,
2014-11-09,Sunday,,,159.14663000000002,imputed from 1811,
2014-11-10,Monday,103.82,1.5338,159.239116,,
2014-11-11,Tuesday,103.78,1.5355,159.35419000000002,,
2014-11-12,Wednesday,103.87,1.525,158.40175,,
2014-11-13,Thursday,103.88,1.5138,157.253544,,
2014-11-14,Friday,103.91,1.5027,156.145557,,start
2014-11-15,Saturday,,,156.145557,imputed from 1817,
2014-11-16,Sunday,,,156.145557,imputed from 1818,
2014-11-17,Monday,103.94,1.5092,156.866248,,
2014-11-18,Tuesday,103.92,1.4981,155.68255200000002,,
2014-11-19,Wednesday,103.9,1.5008,155.93312,,
2014-11-20,Thursday,103.93,1.504,156.31072,,
2014-11-21,Friday,103.98,1.5186,157.904028,,start
2014-11-22,Saturday,,,157.904028,imputed from 1824,
2014-11-23,Sunday,,,157.904028,imputed from 1825,
2014-11-24,Monday,103.97,1.5179,157.816063,,
2014-11-25,Tuesday,104.0,1.5143,157.4872,,
2014-11-26,Wednesday,103.4,1.518,156.96120000000002,,
2014-11-27,Thursday,103.43,1.517,156.90331,,
2014-11-28,Friday,103.43,1.5101,156.18964300000002,,start
2014-11-29,Saturday,,,156.18964300000002,imputed from 1831,
2014-11-30,Sunday,,,156.18964300000002,imputed from 1832,
2014-12-01,Monday,103.46,1.5174,156.990204,,
2014-12-02,Tuesday,103.39,1.5202,157.173478,,
2014-12-03,Wednesday,103.34,1.5334,158.461556,,
2014-12-04,Thursday,103.37,1.5224,157.370488,,
2014-12-05,Friday,103.29,1.5249,157.506921,,start
2014-12-06,Saturday,,,157.506921,imputed from 1838,
2014-12-07,Sunday,,,157.506921,imputed from 1839,
2014-12-08,Monday,103.36,1.5278,157.913408,,
2014-12-09,Tuesday,103.41,1.5218,157.369338,,
2014-12-10,Wednesday,103.4,1.5188,157.04392,,
2014-12-11,Thursday,103.4,1.5227,157.44718,,
2014-12-12,Friday,103.49,1.5145,156.735605,,start
2014-12-13,Saturday,,,156.735605,imputed from 1845,
2014-12-14,Sunday,,,156.735605,imputed from 1846,
2014-12-15,Monday,103.5,1.51,156.285,,
2014-12-16,Tuesday,103.53,1.5119,156.527007,,
2014-12-17,Wednesday,103.52,1.5156,156.894912,,
2014-12-18,Thursday,103.44,1.5354,158.821776,,
2014-12-19,Friday,103.45,1.5379,159.095755,,start
2014-12-20,Saturday,,,159.095755,imputed from 1852,
2014-12-21,Sunday,,,159.095755,imputed from 1853,
2014-12-22,Monday,103.46,1.5339,158.697294,,
2014-12-23,Tuesday,103.45,1.5332,158.60953999999998,,
2014-12-24,Wednesday,103.45,1.5334,158.63023,,
2014-12-25,Thursday,,1.5303,158.63023,imputed from 1857,
2014-12-26,Friday,103.45,1.5363,158.930235,,start
2014-12-27,Saturday,,,158.930235,imputed from 1859,
2014-12-28,Sunday,,,158.930235,imputed from 1860,
2014-12-29,Monday,103.5,1.5359,158.96565,,
2014-12-30,Tuesday,103.55,1.539,159.36345,,
2014-12-31,Wednesday,103.56,1.5486,160.373016,,
2015-01-01,Thursday,,1.5481,160.373016,imputed from 1864,
2015-01-02,Friday,103.58,1.5355,159.04709,,start
2015-01-03,Saturday,,,159.04709,imputed from 1866,
2015-01-04,Sunday,,,159.04709,imputed from 1867,
2015-01-05,Monday,103.59,1.5356,159.07280400000002,,
2015-01-06,Tuesday,103.59,1.5305,158.544495,,
2015-01-07,Wednesday,103.62,1.5328,158.828736,,
2015-01-08,Thursday,103.61,1.5367,159.217487,,
2015-01-09,Friday,103.65,1.5375,159.36187500000003,,start
2015-01-10,Saturday,,,159.36187500000003,imputed from 1873,
2015-01-11,Sunday,,,159.36187500000003,imputed from 1874,
2015-01-12,Monday,103.65,1.5397,159.58990500000002,,
2015-01-13,Tuesday,103.64,1.5465,160.27926,,
2015-01-14,Wednesday,103.64,1.5519,160.838916,,
2015-01-15,Thursday,103.65,1.2739,132.039735,,
2015-01-16,Friday,103.63,1.3016,134.884808,,start
2015-01-17,Saturday,,,134.884808,imputed from 1880,
2015-01-18,Sunday,,,134.884808,imputed from 1881,
2015-01-19,Monday,103.66,1.3291,137.774506,,
2015-01-20,Tuesday,103.67,1.3263,137.497521,,
2015-01-21,Wednesday,103.72,1.3021,135.053812,,
2015-01-22,Thursday,103.71,1.3076,135.611196,,
2015-01-23,Friday,103.74,1.3195,136.88492999999997,,start
