date,weekday,XP1_Index_PX-LAST-CHF,imputed,XP1_Index_start
2006-09-18,Monday,4804.99283,,
2006-09-19,Tuesday,4748.44203,,
2006-09-20,Wednesday,4708.05645,,
2006-09-21,Thursday,4700.09449,,
2006-09-22,Friday,4633.39883,,start
2006-09-23,Saturday,4633.39883,imputed from 2334,
2006-09-24,Sunday,4633.39883,imputed from 2335,
2006-09-25,Monday,4632.01964,,
2006-09-26,Tuesday,4676.03738,,
2006-09-27,Wednesday,4759.19536,,
2006-09-28,Thursday,4768.72184,,
2006-09-29,Friday,4834.74756,,start
2006-09-30,Saturday,4834.74756,imputed from 2341,
2006-10-01,Sunday,4834.74756,imputed from 2342,
2006-10-02,Monday,4836.95212,,
2006-10-03,Tuesday,4816.23726,,
2006-10-04,Wednesday,4795.17531,,
2006-10-05,Thursday,4882.2973,,
2006-10-06,Friday,4899.58836,,start
2006-10-07,Saturday,4899.58836,imputed from 2348,
2006-10-08,Sunday,4899.58836,imputed from 2349,
2006-10-09,Monday,4893.31348,,
2006-10-10,Tuesday,4959.10035,,
2006-10-11,Wednesday,4989.20283,,
2006-10-12,Thursday,5022.53378,,
2006-10-13,Friday,5075.20836,,start
2006-10-14,Saturday,5075.20836,imputed from 2355,
2006-10-15,Sunday,5075.20836,imputed from 2356,
2006-10-16,Monday,5113.30009,,
2006-10-17,Tuesday,5042.62246,,
2006-10-18,Wednesday,5104.93638,,
2006-10-19,Thursday,5067.02287,,
2006-10-20,Friday,5096.73684,,start
2006-10-21,Saturday,5096.73684,imputed from 2362,
2006-10-22,Sunday,5096.73684,imputed from 2363,
2006-10-23,Monday,5132.42847,,
2006-10-24,Tuesday,5093.57548,,
2006-10-25,Wednesday,5143.82815,,
2006-10-26,Thursday,5150.4734,,
2006-10-27,Friday,5152.85824,,start
2006-10-28,Saturday,5152.85824,imputed from 2369,
2006-10-29,Sunday,5152.85824,imputed from 2370,
2006-10-30,Monday,5164.57719,,
2006-10-31,Tuesday,5161.31192,,
2006-11-01,Wednesday,5201.39957,,
2006-11-02,Thursday,5209.67504,,
2006-11-03,Friday,5246.93132,,start
2006-11-04,Saturday,5246.93132,imputed from 2376,
2006-11-05,Sunday,5246.93132,imputed from 2377,
2006-11-06,Monday,5262.08569,,
2006-11-07,Tuesday,5292.79356,,
2006-11-08,Wednesday,5247.36987,,
2006-11-09,Thursday,5179.92292,,
2006-11-10,Friday,5165.36968,,start
2006-11-11,Saturday,5165.36968,imputed from 2383,
2006-11-12,Sunday,5165.36968,imputed from 2384,
2006-11-13,Monday,5158.20089,,
2006-11-14,Tuesday,5180.44344,,
2006-11-15,Wednesday,5173.82307,,
2006-11-16,Thursday,5168.42329,,
2006-11-17,Friday,5195.51288,,start
2006-11-18,Saturday,5195.51288,imputed from 2390,
2006-11-19,Sunday,5195.51288,imputed from 2391,
2006-11-20,Monday,5072.6333,,
2006-11-21,Tuesday,5143.09534,,
2006-11-22,Wednesday,5167.99186,,
2006-11-23,Thursday,5197.41109,,
2006-11-24,Friday,5130.7548,,start
2006-11-25,Saturday,5130.7548,imputed from 2397,
2006-11-26,Sunday,5130.7548,imputed from 2398,
2006-11-27,Monday,5121.37966,,
2006-11-28,Tuesday,5063.1868,,
2006-11-29,Wednesday,5168.14687,,
2006-11-30,Thursday,5162.17342,,
2006-12-01,Friday,5124.86416,,start
2006-12-02,Saturday,5124.86416,imputed from 2404,
2006-12-03,Sunday,5124.86416,imputed from 2405,
2006-12-04,Monday,5132.03635,,
2006-12-05,Tuesday,5088.83737,,
2006-12-06,Wednesday,5132.87309,,
2006-12-07,Thursday,5154.91518,,
2006-12-08,Friday,5120.97169,,start
2006-12-09,Saturday,5120.97169,imputed from 2411,
2006-12-10,Sunday,5120.97169,imputed from 2412,
2006-12-11,Monday,5156.164,,
2006-12-12,Tuesday,5163.07231,,
2006-12-13,Wednesday,5203.13268,,
2006-12-14,Thursday,5292.33119,,
2006-12-15,Friday,5325.15188,,start
2006-12-16,Saturday,5325.15188,imputed from 2418,
2006-12-17,Sunday,5325.15188,imputed from 2419,
2006-12-18,Monday,5342.6979,,
2006-12-19,Tuesday,5278.70657,,
2006-12-20,Wednesday,5360.95712,,
2006-12-21,Thursday,5344.88532,,
2006-12-22,Friday,5369.16494,,start
2006-12-23,Saturday,5369.16494,imputed from 2425,
2006-12-24,Sunday,5369.16494,imputed from 2426,
2006-12-25,Monday,5344.3151,,
2006-12-26,Tuesday,5344.3151,imputed from 2428,
2006-12-27,Wednesday,5423.39813,,
2006-12-28,Thursday,5441.24982,,
2006-12-29,Friday,5429.905,,start
2006-12-30,Saturday,5429.905,imputed from 2432,
2006-12-31,Sunday,5429.905,imputed from 2433,
2007-01-01,Monday,5438.66355,,
2007-01-02,Tuesday,5477.69875,,
2007-01-03,Wednesday,5491.07523,,
2007-01-04,Thursday,5403.0966,,
2007-01-05,Friday,5364.18792,,start
2007-01-06,Saturday,5364.18792,imputed from 2439,
2007-01-07,Sunday,5364.18792,imputed from 2440,
2007-01-08,Monday,5305.55378,,
2007-01-09,Tuesday,5401.52278,,
2007-01-10,Wednesday,5343.98092,,
2007-01-11,Thursday,5408.38821,,
2007-01-12,Friday,5496.94464,,start
2007-01-13,Saturday,5496.94464,imputed from 2446,
2007-01-14,Sunday,5496.94464,imputed from 2447,
2007-01-15,Monday,5544.76489,,
2007-01-16,Tuesday,5521.56915,,
2007-01-17,Wednesday,5513.02812,,
2007-01-18,Thursday,5554.87316,,
2007-01-19,Friday,5568.63167,,start
2007-01-20,Saturday,5568.63167,imputed from 2453,
2007-01-21,Sunday,5568.63167,imputed from 2454,
2007-01-22,Monday,5617.8821,,
2007-01-23,Tuesday,5617.97733,,
2007-01-24,Wednesday,5612.57307,,
2007-01-25,Thursday,5569.67782,,
2007-01-26,Friday,5550.05668,,start
2007-01-27,Saturday,5550.05668,imputed from 2460,
2007-01-28,Sunday,5550.05668,imputed from 2461,
2007-01-29,Monday,5547.58617,,
2007-01-30,Tuesday,5601.25651,,
2007-01-31,Wednesday,5536.89231,,
2007-02-01,Thursday,5552.99953,,
2007-02-02,Friday,5604.58499,,start
2007-02-03,Saturday,5604.58499,imputed from 2467,
2007-02-04,Sunday,5604.58499,imputed from 2468,
2007-02-05,Monday,5611.78208,,
2007-02-06,Tuesday,5640.19874,,
2007-02-07,Wednesday,5665.68082,,
2007-02-08,Thursday,5719.81893,,
2007-02-09,Friday,5734.66897,,start
2007-02-10,Saturday,5734.66897,imputed from 2474,
2007-02-11,Sunday,5734.66897,imputed from 2475,
2007-02-12,Monday,5706.8167,,
2007-02-13,Tuesday,5730.21305,,
2007-02-14,Wednesday,5748.92763,,
2007-02-15,Thursday,5776.15739,,
2007-02-16,Friday,5753.80745,,start
2007-02-17,Saturday,5753.80745,imputed from 2481,
2007-02-18,Sunday,5753.80745,imputed from 2482,
2007-02-19,Monday,5795.51966,,
2007-02-20,Tuesday,5796.17733,,
2007-02-21,Wednesday,5813.34302,,
2007-02-22,Thursday,5858.64917,,
2007-02-23,Friday,5872.7988,,start
2007-02-24,Saturday,5872.7988,imputed from 2488,
2007-02-25,Sunday,5872.7988,imputed from 2489,
2007-02-26,Monday,5903.09047,,
2007-02-27,Tuesday,5796.35066,,
2007-02-28,Wednesday,5579.8536,,
2007-03-01,Thursday,5573.07423,,
2007-03-02,Friday,5498.14328,,start
2007-03-03,Saturday,5498.14328,imputed from 2495,
2007-03-04,Sunday,5498.14328,imputed from 2496,
2007-03-05,Monday,5297.61872,,
2007-03-06,Tuesday,5470.26853,,
2007-03-07,Wednesday,5509.43918,,
2007-03-08,Thursday,5543.3297,,
2007-03-09,Friday,5605.97261,,start
2007-03-10,Saturday,5605.97261,imputed from 2502,
2007-03-11,Sunday,5605.97261,imputed from 2503,
2007-03-12,Monday,5667.8055,,
2007-03-13,Tuesday,5611.62724,,
2007-03-14,Wednesday,5522.73722,,
2007-03-15,Thursday,5637.33357,,
2007-03-16,Friday,5644.97989,,start
2007-03-17,Saturday,5644.97989,imputed from 2509,
2007-03-18,Sunday,5644.97989,imputed from 2510,
2007-03-19,Monday,5730.49024,,
2007-03-20,Tuesday,5758.26475,,
2007-03-21,Wednesday,5760.27275,,
2007-03-22,Thursday,5882.74633,,
2007-03-23,Friday,5886.79317,,start
2007-03-24,Saturday,5886.79317,imputed from 2516,
2007-03-25,Sunday,5886.79317,imputed from 2517,
2007-03-26,Monday,5948.46129,,
2007-03-27,Tuesday,5910.72091,,
2007-03-28,Wednesday,5860.00014,,
2007-03-29,Thursday,5905.42448,,
2007-03-30,Friday,5930.28942,,start
2007-03-31,Saturday,5930.28942,imputed from 2523,
2007-04-01,Sunday,5930.28942,imputed from 2524,
2007-04-02,Monday,5912.51831,,
2007-04-03,Tuesday,6020.3599,,
2007-04-04,Wednesday,6109.23036,,
2007-04-05,Thursday,6081.93986,,
2007-04-06,Friday,6099.32786,,start
2007-04-07,Saturday,6099.32786,imputed from 2530,
2007-04-08,Sunday,6099.32786,imputed from 2531,
2007-04-09,Monday,6099.32786,imputed from 2532,
2007-04-10,Tuesday,6205.83597,,
2007-04-11,Wednesday,6233.77387,,
2007-04-12,Thursday,6257.75849,,
2007-04-13,Friday,6250.57767,,start
2007-04-14,Saturday,6250.57767,imputed from 2537,
2007-04-15,Sunday,6250.57767,imputed from 2538,
2007-04-16,Monday,6291.54626,,
2007-04-17,Tuesday,6304.32586,,
2007-04-18,Wednesday,6299.36246,,
2007-04-19,Thursday,6226.91884,,
2007-04-20,Friday,6293.74744,,start
2007-04-21,Saturday,6293.74744,imputed from 2544,
2007-04-22,Sunday,6293.74744,imputed from 2545,
2007-04-23,Monday,6279.23647,,
2007-04-24,Tuesday,6174.46465,,
2007-04-25,Wednesday,6193.39419,,
2007-04-26,Thursday,6225.09118,,
2007-04-27,Friday,6212.75734,,start
2007-04-28,Saturday,6212.75734,imputed from 2551,
2007-04-29,Sunday,6212.75734,imputed from 2552,
2007-04-30,Monday,6194.14558,,
2007-05-01,Tuesday,6218.22621,,
2007-05-02,Wednesday,6257.65254,,
2007-05-03,Thursday,6263.92608,,
2007-05-04,Friday,6278.94781,,start
2007-05-05,Saturday,6278.94781,imputed from 2558,
2007-05-06,Sunday,6278.94781,imputed from 2559,
2007-05-07,Monday,6324.0627,,
2007-05-08,Tuesday,6381.87687,,
2007-05-09,Wednesday,6390.09718,,
2007-05-10,Thursday,6451.7303,,
2007-05-11,Friday,6391.05294,,start
2007-05-12,Saturday,6391.05294,imputed from 2565,
2007-05-13,Sunday,6391.05294,imputed from 2566,
2007-05-14,Monday,6468.89798,,
2007-05-15,Tuesday,6400.4869,,
2007-05-16,Wednesday,6361.07332,,
2007-05-17,Thursday,6452.86374,,
2007-05-18,Friday,6406.49814,,start
2007-05-19,Saturday,6406.49814,imputed from 2572,
2007-05-20,Sunday,6406.49814,imputed from 2573,
2007-05-21,Monday,6431.57395,,
2007-05-22,Tuesday,6424.44755,,
2007-05-23,Wednesday,6453.95465,,
2007-05-24,Thursday,6348.80156,,
2007-05-25,Friday,6301.81168,,start
2007-05-26,Saturday,6301.81168,imputed from 2579,
2007-05-27,Sunday,6301.81168,imputed from 2580,
2007-05-28,Monday,6315.91309,,
2007-05-29,Tuesday,6339.22176,,
2007-05-30,Wednesday,6309.89484,,
2007-05-31,Thursday,6415.87544,,
2007-06-01,Friday,6504.13062,,start
2007-06-02,Saturday,6504.13062,imputed from 2586,
2007-06-03,Sunday,6504.13062,imputed from 2587,
2007-06-04,Monday,6541.60347,,
2007-06-05,Tuesday,6512.7393,,
2007-06-06,Wednesday,6497.62307,,
2007-06-07,Thursday,6519.2281,,
2007-06-08,Friday,6476.40959,,start
2007-06-09,Saturday,6476.40959,imputed from 2593,
2007-06-10,Sunday,6476.40959,imputed from 2594,
2007-06-11,Monday,6502.33467,,
2007-06-12,Tuesday,6553.18409,,
2007-06-13,Wednesday,6476.02645,,
2007-06-14,Thursday,6521.55552,,
2007-06-15,Friday,6564.32541,,start
2007-06-16,Saturday,6564.32541,imputed from 2600,
2007-06-17,Sunday,6564.32541,imputed from 2601,
2007-06-18,Monday,6630.23932,,
2007-06-19,Tuesday,6702.87741,,
2007-06-20,Wednesday,6713.38949,,
2007-06-21,Thursday,6716.4608,,
2007-06-22,Friday,6674.19877,,start
2007-06-23,Saturday,6674.19877,imputed from 2607,
2007-06-24,Sunday,6674.19877,imputed from 2608,
2007-06-25,Monday,6637.06707,,
2007-06-26,Tuesday,6591.0067,,
2007-06-27,Wednesday,6393.66774,,
2007-06-28,Thursday,6536.32421,,
2007-06-29,Friday,6519.08613,,start
2007-06-30,Saturday,6519.08613,imputed from 2614,
2007-07-01,Sunday,6519.08613,imputed from 2615,
2007-07-02,Monday,6538.43177,,
2007-07-03,Tuesday,6567.67918,,
2007-07-04,Wednesday,6587.61297,,
2007-07-05,Thursday,6654.42915,,
2007-07-06,Friday,6639.81632,,start
2007-07-07,Saturday,6639.81632,imputed from 2621,
2007-07-08,Sunday,6639.81632,imputed from 2622,
2007-07-09,Monday,6703.63929,,
2007-07-10,Tuesday,6634.19513,,
2007-07-11,Wednesday,6561.66919,,
2007-07-12,Thursday,6622.12809,,
2007-07-13,Friday,6682.32304,,start
2007-07-14,Saturday,6682.32304,imputed from 2628,
2007-07-15,Sunday,6682.32304,imputed from 2629,
2007-07-16,Monday,6698.5301,,
2007-07-17,Tuesday,6709.43081,,
2007-07-18,Wednesday,6666.2496,,
2007-07-19,Thursday,6748.1357,,
2007-07-20,Friday,6756.91961,,start
2007-07-21,Saturday,6756.91961,imputed from 2635,
2007-07-22,Sunday,6756.91961,imputed from 2636,
2007-07-23,Monday,6799.79328,,
2007-07-24,Tuesday,6838.17471,,
2007-07-25,Wednesday,6786.03239,,
2007-07-26,Thursday,6600.29949,,
2007-07-27,Friday,6257.41231,,start
2007-07-28,Saturday,6257.41231,imputed from 2642,
2007-07-29,Sunday,6257.41231,imputed from 2643,
2007-07-30,Monday,6218.34875,,
2007-07-31,Tuesday,6328.52339,,
2007-08-01,Wednesday,6071.73523,,
2007-08-02,Thursday,6175.31781,,
2007-08-03,Friday,6103.9452,,start
2007-08-04,Saturday,6103.9452,imputed from 2649,
2007-08-05,Sunday,6103.9452,imputed from 2650,
2007-08-06,Monday,6007.10533,,
2007-08-07,Tuesday,6089.29796,,
2007-08-08,Wednesday,6254.65532,,
2007-08-09,Thursday,6273.06044,,
2007-08-10,Friday,6008.62344,,start
2007-08-11,Saturday,6008.62344,imputed from 2656,
2007-08-12,Sunday,6008.62344,imputed from 2657,
2007-08-13,Monday,6085.76328,,
2007-08-14,Tuesday,6045.87737,,
2007-08-15,Wednesday,5797.84537,,
2007-08-16,Thursday,5423.09075,,
2007-08-17,Friday,5347.03683,,start
2007-08-18,Saturday,5347.03683,imputed from 2663,
2007-08-19,Sunday,5347.03683,imputed from 2664,
2007-08-20,Monday,5677.88943,,
2007-08-21,Tuesday,5759.37233,,
2007-08-22,Wednesday,5842.22319,,
2007-08-23,Thursday,6068.17154,,
2007-08-24,Friday,6034.21303,,start
2007-08-25,Saturday,6034.21303,imputed from 2670,
2007-08-26,Sunday,6034.21303,imputed from 2671,
2007-08-27,Monday,6173.90049,,
2007-08-28,Tuesday,6091.10675,,
2007-08-29,Wednesday,5974.75377,,
2007-08-30,Thursday,6049.64501,,
2007-08-31,Friday,6167.28973,,start
2007-09-01,Saturday,6167.28973,imputed from 2677,
2007-09-02,Sunday,6167.28973,imputed from 2678,
2007-09-03,Monday,6251.82906,,
2007-09-04,Tuesday,6246.56908,,
2007-09-05,Wednesday,6208.94477,,
2007-09-06,Thursday,6235.94066,,
2007-09-07,Friday,6177.34126,,start
2007-09-08,Saturday,6177.34126,imputed from 2684,
2007-09-09,Sunday,6177.34126,imputed from 2685,
2007-09-10,Monday,6083.86988,,
2007-09-11,Tuesday,6177.15475,,
2007-09-12,Wednesday,6211.27044,,
2007-09-13,Thursday,6227.518,,
2007-09-14,Friday,6293.103,,start
2007-09-15,Saturday,6293.103,imputed from 2691,
2007-09-16,Sunday,6293.103,imputed from 2692,
2007-09-17,Monday,6213.65384,,
2007-09-18,Tuesday,6164.2132,,
2007-09-19,Wednesday,6526.05809,,
2007-09-20,Thursday,6527.3534,,
2007-09-21,Friday,6524.10306,,start
2007-09-22,Saturday,6524.10306,imputed from 2698,
2007-09-23,Sunday,6524.10306,imputed from 2699,
2007-09-24,Monday,6617.38397,,
2007-09-25,Tuesday,6654.33323,,
2007-09-26,Wednesday,6705.90983,,
2007-09-27,Thursday,6778.11644,,
2007-09-28,Friday,6824.71502,,start
2007-09-29,Saturday,6824.71502,imputed from 2705,
2007-09-30,Sunday,6824.71502,imputed from 2706,
2007-10-01,Monday,6916.75647,,
2007-10-02,Tuesday,6987.97375,,
2007-10-03,Wednesday,7022.16257,,
2007-10-04,Thursday,6933.11127,,
2007-10-05,Friday,7026.05847,,start
2007-10-06,Saturday,7026.05847,imputed from 2712,
2007-10-07,Sunday,7026.05847,imputed from 2713,
2007-10-08,Monday,7084.25329,,
2007-10-09,Tuesday,7121.06745,,
2007-10-10,Wednesday,7181.79801,,
2007-10-11,Thursday,7308.25581,,
2007-10-12,Friday,7272.4363,,start
2007-10-13,Saturday,7272.4363,imputed from 2719,
2007-10-14,Sunday,7272.4363,imputed from 2720,
2007-10-15,Monday,7217.58266,,
2007-10-16,Tuesday,7068.92865,,
2007-10-17,Wednesday,7060.39715,,
2007-10-18,Thursday,7128.99925,,
2007-10-19,Friday,7070.84304,,start
2007-10-20,Saturday,7070.84304,imputed from 2726,
2007-10-21,Sunday,7070.84304,imputed from 2727,
2007-10-22,Monday,6858.40737,,
2007-10-23,Tuesday,7019.55593,,
2007-10-24,Wednesday,7026.62131,,
2007-10-25,Thursday,7022.97476,,
2007-10-26,Friday,7165.7594,,start
2007-10-27,Saturday,7165.7594,imputed from 2733,
2007-10-28,Sunday,7165.7594,imputed from 2734,
2007-10-29,Monday,7313.86975,,
2007-10-30,Tuesday,7256.05872,,
2007-10-31,Wednesday,7293.75591,,
2007-11-01,Thursday,7246.48264,,
2007-11-02,Friday,7124.12194,,start
2007-11-03,Saturday,7124.12194,imputed from 2740,
2007-11-04,Sunday,7124.12194,imputed from 2741,
2007-11-05,Monday,7009.96338,,
2007-11-06,Tuesday,7015.06878,,
2007-11-07,Wednesday,7098.5343,,
2007-11-08,Thursday,6809.7317,,
2007-11-09,Friday,6754.43129,,start
2007-11-10,Saturday,6754.43129,imputed from 2747,
2007-11-11,Sunday,6754.43129,imputed from 2748,
2007-11-12,Monday,6481.35602,,
2007-11-13,Tuesday,6524.55942,,
2007-11-14,Wednesday,6689.27524,,
2007-11-15,Thursday,6574.47596,,
2007-11-16,Friday,6474.13032,,start
2007-11-17,Saturday,6474.13032,imputed from 2754,
2007-11-18,Sunday,6474.13032,imputed from 2755,
2007-11-19,Monday,6465.28049,,
2007-11-20,Tuesday,6364.06794,,
2007-11-21,Wednesday,6192.46285,,
2007-11-22,Thursday,6104.69411,,
2007-11-23,Friday,6136.34157,,start
2007-11-24,Saturday,6136.34157,imputed from 2761,
2007-11-25,Sunday,6136.34157,imputed from 2762,
2007-11-26,Monday,6269.46266,,
2007-11-27,Tuesday,6244.98965,,
2007-11-28,Wednesday,6298.8943,,
2007-11-29,Thursday,6371.65321,,
2007-11-30,Friday,6534.98542,,start
2007-12-01,Saturday,6534.98542,imputed from 2768,
2007-12-02,Sunday,6534.98542,imputed from 2769,
2007-12-03,Monday,6524.29778,,
2007-12-04,Tuesday,6390.11493,,
2007-12-05,Wednesday,6407.74161,,
2007-12-06,Thursday,6538.90185,,
2007-12-07,Friday,6584.67178,,start
2007-12-08,Saturday,6584.67178,imputed from 2775,
2007-12-09,Sunday,6584.67178,imputed from 2776,
2007-12-10,Monday,6634.49393,,
2007-12-11,Tuesday,6743.54236,,
2007-12-12,Wednesday,6644.66155,,
2007-12-13,Thursday,6585.78228,,
2007-12-14,Friday,6464.50544,,start
2007-12-15,Saturday,6464.50544,imputed from 2782,
2007-12-16,Sunday,6464.50544,imputed from 2783,
2007-12-17,Monday,6221.66877,,
2007-12-18,Tuesday,6135.73627,,
2007-12-19,Wednesday,6171.68099,,
2007-12-20,Thursday,6145.81759,,
2007-12-21,Friday,6326.90272,,start
2007-12-22,Saturday,6326.90272,imputed from 2789,
2007-12-23,Sunday,6326.90272,imputed from 2790,
2007-12-24,Monday,6392.69589,,
2007-12-25,Tuesday,6392.69589,imputed from 2792,
2007-12-26,Wednesday,6392.69589,imputed from 2793,
2007-12-27,Thursday,6365.84842,,
2007-12-28,Friday,6275.47111,,start
2007-12-29,Saturday,6275.47111,imputed from 2796,
2007-12-30,Sunday,6275.47111,imputed from 2797,
2007-12-31,Monday,6322.17126,,
2008-01-01,Tuesday,6322.17126,imputed from 2799,
2008-01-02,Wednesday,6222.4721,,
2008-01-03,Thursday,6213.24125,,
2008-01-04,Friday,6141.99388,,start
2008-01-05,Saturday,6141.99388,imputed from 2803,
2008-01-06,Sunday,6141.99388,imputed from 2804,
2008-01-07,Monday,6048.2507,,
2008-01-08,Tuesday,6053.24042,,
2008-01-09,Wednesday,5967.17384,,
2008-01-10,Thursday,5984.99946,,
2008-01-11,Friday,5894.26417,,start
2008-01-12,Saturday,5894.26417,imputed from 2810,
2008-01-13,Sunday,5894.26417,imputed from 2811,
2008-01-14,Monday,5841.83632,,
2008-01-15,Tuesday,5768.91005,,
2008-01-16,Wednesday,5619.85349,,
2008-01-17,Thursday,5616.83602,,
2008-01-18,Friday,5566.83501,,start
2008-01-19,Saturday,5566.83501,imputed from 2817,
2008-01-20,Sunday,5566.83501,imputed from 2818,
2008-01-21,Monday,5343.335,,
2008-01-22,Tuesday,5020.64957,,
2008-01-23,Wednesday,5072.15683,,
2008-01-24,Thursday,5289.55907,,
2008-01-25,Friday,5668.10115,,start
2008-01-26,Saturday,5668.10115,imputed from 2824,
2008-01-27,Sunday,5668.10115,imputed from 2825,
2008-01-28,Monday,5604.58105,,
2008-01-29,Tuesday,5556.11157,,
2008-01-30,Wednesday,5429.16958,,
2008-01-31,Thursday,5457.41702,,
2008-02-01,Friday,5643.80739,,start
2008-02-02,Saturday,5643.80739,imputed from 2831,
2008-02-03,Sunday,5643.80739,imputed from 2832,
2008-02-04,Monday,5768.46634,,
2008-02-05,Tuesday,5721.79282,,
2008-02-06,Wednesday,5511.01704,,
2008-02-07,Thursday,5534.07815,,
2008-02-08,Friday,5533.62477,,start
2008-02-09,Saturday,5533.62477,imputed from 2838,
2008-02-10,Sunday,5533.62477,imputed from 2839,
2008-02-11,Monday,5528.2146,,
2008-02-12,Tuesday,5569.65424,,
2008-02-13,Wednesday,5502.64001,,
2008-02-14,Thursday,5614.62496,,
2008-02-15,Friday,5561.51892,,start
2008-02-16,Saturday,5561.51892,imputed from 2845,
2008-02-17,Sunday,5561.51892,imputed from 2846,
2008-02-18,Monday,5612.06535,,
2008-02-19,Tuesday,5640.05299,,
2008-02-20,Wednesday,5503.83162,,
2008-02-21,Thursday,5566.84059,,
2008-02-22,Friday,5513.13158,,start
2008-02-23,Saturday,5513.13158,imputed from 2852,
2008-02-24,Sunday,5513.13158,imputed from 2853,
2008-02-25,Monday,5633.45861,,
2008-02-26,Tuesday,5693.75527,,
2008-02-27,Wednesday,5765.01213,,
2008-02-28,Thursday,5619.56554,,
2008-02-29,Friday,5437.75251,,start
2008-03-01,Saturday,5437.75251,imputed from 2859,
2008-03-02,Sunday,5437.75251,imputed from 2860,
2008-03-03,Monday,5321.69362,,
2008-03-04,Tuesday,5181.07596,,
2008-03-05,Wednesday,5189.74697,,
2008-03-06,Thursday,5203.89684,,
2008-03-07,Friday,5029.07874,,start
2008-03-08,Saturday,5029.07874,imputed from 2866,
2008-03-09,Sunday,5029.07874,imputed from 2867,
2008-03-10,Monday,4865.76368,,
2008-03-11,Tuesday,4888.53381,,
2008-03-12,Wednesday,4969.49493,,
2008-03-13,Thursday,4932.75738,,
2008-03-14,Friday,4854.76665,,start
2008-03-15,Saturday,4854.76665,imputed from 2873,
2008-03-16,Sunday,4854.76665,imputed from 2874,
2008-03-17,Monday,4616.48187,,
2008-03-18,Tuesday,4695.31204,,
2008-03-19,Wednesday,4884.68514,,
2008-03-20,Thursday,4699.95493,,
2008-03-21,Friday,4699.95493,imputed from 2879,start
2008-03-22,Saturday,4699.95493,imputed from 2880,
2008-03-23,Sunday,4699.95493,imputed from 2881,
2008-03-24,Monday,4699.95493,imputed from 2882,
2008-03-25,Tuesday,4993.60099,,
2008-03-26,Wednesday,4958.36979,,
2008-03-27,Thursday,4958.25714,,
2008-03-28,Friday,4954.65101,,start
2008-03-29,Saturday,4954.65101,imputed from 2887,
2008-03-30,Sunday,4954.65101,imputed from 2888,
2008-03-31,Monday,4891.33327,,
2008-04-01,Tuesday,4947.8404,,
2008-04-02,Wednesday,5140.58517,,
2008-04-03,Thursday,5237.65194,,
2008-04-04,Friday,5259.77304,,start
2008-04-05,Saturday,5259.77304,imputed from 2894,
2008-04-06,Sunday,5259.77304,imputed from 2895,
2008-04-07,Monday,5362.12696,,
2008-04-08,Tuesday,5299.32705,,
2008-04-09,Wednesday,5154.76218,,
2008-04-10,Thursday,5140.47648,,
2008-04-11,Friday,5093.56182,,start
2008-04-12,Saturday,5093.56182,imputed from 2901,
2008-04-13,Sunday,5093.56182,imputed from 2902,
2008-04-14,Monday,4978.14683,,
2008-04-15,Tuesday,5055.3117,,
2008-04-16,Wednesday,5151.76275,,
2008-04-17,Thursday,5216.13881,,
2008-04-18,Friday,5207.41693,,start
2008-04-19,Saturday,5207.41693,imputed from 2908,
2008-04-20,Sunday,5207.41693,imputed from 2909,
2008-04-21,Monday,5400.98662,,
2008-04-22,Tuesday,5304.73289,,
2008-04-23,Wednesday,5460.84151,,
2008-04-24,Thursday,5475.4164,,
2008-04-25,Friday,5412.11456,,start
2008-04-26,Saturday,5412.11456,imputed from 2915,
2008-04-27,Sunday,5412.11456,imputed from 2916,
2008-04-28,Monday,5490.08421,,
2008-04-29,Tuesday,5433.2685,,
2008-04-30,Wednesday,5495.76259,,
2008-05-01,Thursday,5479.90078,,
2008-05-02,Friday,5626.81183,,start
2008-05-03,Saturday,5626.81183,imputed from 2922,
2008-05-04,Sunday,5626.81183,imputed from 2923,
2008-05-05,Monday,5713.26128,,
2008-05-06,Tuesday,5698.99054,,
2008-05-07,Wednesday,5646.99785,,
2008-05-08,Thursday,5706.71851,,
2008-05-09,Friday,5662.95697,,start
2008-05-10,Saturday,5662.95697,imputed from 2929,
2008-05-11,Sunday,5662.95697,imputed from 2930,
2008-05-12,Monday,5749.15778,,
2008-05-13,Tuesday,5784.28075,,
2008-05-14,Wednesday,5825.6129,,
2008-05-15,Thursday,5863.97318,,
2008-05-16,Friday,5942.16209,,start
2008-05-17,Saturday,5942.16209,imputed from 2936,
2008-05-18,Sunday,5942.16209,imputed from 2937,
2008-05-19,Monday,6001.68652,,
2008-05-20,Tuesday,5900.50167,,
2008-05-21,Wednesday,5825.11087,,
2008-05-22,Thursday,5782.97602,,
2008-05-23,Friday,5684.12626,,start
2008-05-24,Saturday,5684.12626,imputed from 2943,
2008-05-25,Sunday,5684.12626,imputed from 2944,
2008-05-26,Monday,5635.42085,,
2008-05-27,Tuesday,5652.8764,,
2008-05-28,Wednesday,5663.70895,,
2008-05-29,Thursday,5744.66235,,
2008-05-30,Friday,5693.66089,,start
2008-05-31,Saturday,5693.66089,imputed from 2950,
2008-06-01,Sunday,5693.66089,imputed from 2951,
2008-06-02,Monday,5625.31837,,
2008-06-03,Tuesday,5581.33508,,
2008-06-04,Wednesday,5612.22175,,
2008-06-05,Thursday,5521.27842,,
2008-06-06,Friday,5493.67019,,start
2008-06-07,Saturday,5493.67019,imputed from 2957,
