date,weekday,VG1_Index_PX-LAST-CHF,imputed,VG1_Index_start
2019-01-05,Saturday,3404.25985,imputed from 7305,
2019-01-06,Sunday,3404.25985,imputed from 7306,
2019-01-07,Monday,3393.06947,,
2019-01-08,Tuesday,3424.92274,,
2019-01-09,Wednesday,3447.07,,
2019-01-10,Thursday,3458.36785,,
2019-01-11,Friday,3448.06873,,start
2019-01-12,Saturday,3448.06873,imputed from 7312,
2019-01-13,Sunday,3448.06873,imputed from 7313,
2019-01-14,Monday,3421.39963,,
2019-01-15,Tuesday,3441.10306,,
2019-01-16,Wednesday,3456.20344,,
2019-01-17,Thursday,3460.46797,,
2019-01-18,Friday,3535.2436,,start
2019-01-19,Saturday,3535.2436,imputed from 7319,
2019-01-20,Sunday,3535.2436,imputed from 7320,
2019-01-21,Monday,3527.74334,,
2019-01-22,Tuesday,3511.97869,,
2019-01-23,Wednesday,3515.02441,,
2019-01-24,Thursday,3512.81142,,
2019-01-25,Friday,3574.12257,,start
2019-01-26,Saturday,3574.12257,imputed from 7326,
2019-01-27,Sunday,3574.12257,imputed from 7327,
2019-01-28,Monday,3543.90055,,
2019-01-29,Tuesday,3576.43557,,
2019-01-30,Wednesday,3591.46597,,
2019-01-31,Thursday,3586.66395,,
2019-02-01,Friday,3613.75895,,start
2019-02-02,Saturday,3613.75895,imputed from 7333,
2019-02-03,Sunday,3613.75895,imputed from 7334,
2019-02-04,Monday,3598.12673,,
2019-02-05,Tuesday,3661.1052,,
2019-02-06,Wednesday,3652.98103,,
2019-02-07,Thursday,3582.57061,,
2019-02-08,Friday,3547.84629,,start
2019-02-09,Saturday,3547.84629,imputed from 7340,
2019-02-10,Sunday,3547.84629,imputed from 7341,
2019-02-11,Monday,3583.61851,,
2019-02-12,Tuesday,3637.5534,,
2019-02-13,Wednesday,3642.40227,,
2019-02-14,Thursday,3613.45469,,
2019-02-15,Friday,3676.19294,,start
2019-02-16,Saturday,3676.19294,imputed from 7347,
2019-02-17,Sunday,3676.19294,imputed from 7348,
2019-02-18,Monday,3682.42771,,
2019-02-19,Tuesday,3674.41613,,
2019-02-20,Wednesday,3698.62313,,
2019-02-21,Thursday,3699.92848,,
2019-02-22,Friday,3707.17389,,start
2019-02-23,Saturday,3707.17389,imputed from 7354,
2019-02-24,Sunday,3707.17389,imputed from 7355,
2019-02-25,Monday,3724.35811,,
2019-02-26,Tuesday,3745.158,,
2019-02-27,Wednesday,3731.99578,,
2019-02-28,Thursday,3744.39914,,
2019-03-01,Friday,3761.07673,,start
2019-03-02,Saturday,3761.07673,imputed from 7361,
2019-03-03,Sunday,3761.07673,imputed from 7362,
2019-03-04,Monday,3755.43103,,
2019-03-05,Tuesday,3776.92059,,
2019-03-06,Wednesday,3777.58158,,
2019-03-07,Thursday,3749.57924,,
2019-03-08,Friday,3721.95156,,start
2019-03-09,Saturday,3721.95156,imputed from 7368,
2019-03-10,Sunday,3721.95156,imputed from 7369,
2019-03-11,Monday,3755.58616,,
2019-03-12,Tuesday,3761.99554,,
2019-03-13,Wednesday,3775.15136,,
2019-03-14,Thursday,3699.34232,,
2019-03-15,Friday,3747.58245,,start
2019-03-16,Saturday,3747.58245,imputed from 7375,
2019-03-17,Sunday,3747.58245,imputed from 7376,
2019-03-18,Monday,3747.25086,,
2019-03-19,Tuesday,3775.58831,,
2019-03-20,Wednesday,3733.10485,,
2019-03-21,Thursday,3709.73069,,
2019-03-22,Friday,3618.38662,,start
2019-03-23,Saturday,3618.38662,imputed from 7382,
2019-03-24,Sunday,3618.38662,imputed from 7383,
2019-03-25,Monday,3616.04405,,
2019-03-26,Tuesday,3631.17449,,
2019-03-27,Wednesday,3631.39863,,
2019-03-28,Thursday,3624.14956,,
2019-03-29,Friday,3655.7237,,start
2019-03-30,Saturday,3655.7237,imputed from 7389,
2019-03-31,Sunday,3655.7237,imputed from 7390,
2019-04-01,Monday,3706.96732,,
2019-04-02,Tuesday,3711.83036,,
2019-04-03,Wednesday,3765.16314,,
2019-04-04,Thursday,3778.18134,,
2019-04-05,Friday,3785.07618,,start
2019-04-06,Saturday,3785.07618,imputed from 7396,
2019-04-07,Sunday,3785.07618,imputed from 7397,
2019-04-08,Monday,3780.42226,,
2019-04-09,Tuesday,3775.82754,,
2019-04-10,Wednesday,3786.5259,,
2019-04-11,Thursday,3799.68195,,
2019-04-12,Friday,3821.03932,,start
2019-04-13,Saturday,3821.03932,imputed from 7403,
2019-04-14,Sunday,3821.03932,imputed from 7404,
2019-04-15,Monday,3834.40067,,
2019-04-16,Tuesday,3860.42792,,
2019-04-17,Wednesday,3889.3418,,
2019-04-18,Thursday,3906.27689,,
2019-04-19,Friday,3906.27689,imputed from 7409,start
2019-04-20,Saturday,3906.27689,imputed from 7410,
2019-04-21,Sunday,3906.27689,imputed from 7411,
2019-04-22,Monday,3906.27689,imputed from 7412,
2019-04-23,Tuesday,3934.04614,,
2019-04-24,Wednesday,3907.90602,,
2019-04-25,Thursday,3892.23672,,
2019-04-26,Friday,3906.96237,,start
2019-04-27,Saturday,3906.96237,imputed from 7417,
2019-04-28,Sunday,3906.96237,imputed from 7418,
2019-04-29,Monday,3922.42003,,
2019-04-30,Tuesday,3944.51683,,
2019-05-01,Wednesday,3944.51683,imputed from 7421,
2019-05-02,Thursday,3914.87429,,
2019-05-03,Friday,3927.16539,,start
2019-05-04,Saturday,3927.16539,imputed from 7424,
2019-05-05,Sunday,3927.16539,imputed from 7425,
2019-05-06,Monday,3896.1771,,
2019-05-07,Tuesday,3826.41342,,
2019-05-08,Wednesday,3849.91694,,
2019-05-09,Thursday,3766.32719,,
2019-05-10,Friday,3786.46402,,start
2019-05-11,Saturday,3786.46402,imputed from 7431,
2019-05-12,Sunday,3786.46402,imputed from 7432,
2019-05-13,Monday,3713.23356,,
2019-05-14,Tuesday,3761.61639,,
2019-05-15,Wednesday,3788.92229,,
2019-05-16,Thursday,3843.813,,
2019-05-17,Friday,3835.99506,,start
2019-05-18,Saturday,3835.99506,imputed from 7438,
2019-05-19,Sunday,3835.99506,imputed from 7439,
2019-05-20,Monday,3766.70228,,
2019-05-21,Tuesday,3796.65008,,
2019-05-22,Wednesday,3791.86823,,
2019-05-23,Thursday,3719.80692,,
2019-05-24,Friday,3742.84649,,start
2019-05-25,Saturday,3742.84649,imputed from 7445,
2019-05-26,Sunday,3742.84649,imputed from 7446,
2019-05-27,Monday,3766.60322,,
2019-05-28,Tuesday,3760.41889,,
2019-05-29,Wednesday,3686.11913,,
2019-05-30,Thursday,3718.13378,,
2019-05-31,Friday,3662.50055,,start
2019-06-01,Saturday,3662.50055,imputed from 7452,
2019-06-02,Sunday,3662.50055,imputed from 7453,
2019-06-03,Monday,3680.11204,,
2019-06-04,Tuesday,3725.83869,,
2019-06-05,Wednesday,3724.38363,,
2019-06-06,Thursday,3719.94345,,
2019-06-07,Friday,3772.22605,,start
2019-06-08,Saturday,3772.22605,imputed from 7459,
2019-06-09,Sunday,3772.22605,imputed from 7460,
2019-06-10,Monday,3789.86306,,
2019-06-11,Tuesday,3822.13656,,
2019-06-12,Wednesday,3806.4209,,
2019-06-13,Thursday,3801.56493,,
2019-06-14,Friday,3780.37424,,start
2019-06-15,Saturday,3780.37424,imputed from 7466,
2019-06-16,Sunday,3780.37424,imputed from 7467,
2019-06-17,Monday,3797.30328,,
2019-06-18,Tuesday,3871.02404,,
2019-06-19,Wednesday,3857.39162,,
2019-06-20,Thursday,3832.40769,,
2019-06-21,Friday,3823.95747,,start
2019-06-22,Saturday,3823.95747,imputed from 7473,
2019-06-23,Sunday,3823.95747,imputed from 7474,
2019-06-24,Monday,3812.75122,,
2019-06-25,Tuesday,3811.73199,,
2019-06-26,Wednesday,3815.34939,,
2019-06-27,Thursday,3810.64222,,
2019-06-28,Friday,3846.08402,,start
2019-06-29,Saturday,3846.08402,imputed from 7480,
2019-06-30,Sunday,3846.08402,imputed from 7481,
2019-07-01,Monday,3887.08738,,
2019-07-02,Tuesday,3896.57888,,
2019-07-03,Wednesday,3927.71863,,
2019-07-04,Thursday,3926.90482,,
2019-07-05,Friday,3915.73481,,start
2019-07-06,Saturday,3915.73481,imputed from 7487,
2019-07-07,Sunday,3915.73481,imputed from 7488,
2019-07-08,Monday,3916.7746,,
2019-07-09,Tuesday,3897.19343,,
2019-07-10,Wednesday,3892.9821,,
2019-07-11,Thursday,3887.58401,,
2019-07-12,Friday,3868.89586,,start
2019-07-13,Saturday,3868.89586,imputed from 7494,
2019-07-14,Sunday,3868.89586,imputed from 7495,
2019-07-15,Monday,3880.35805,,
2019-07-16,Tuesday,3891.53713,,
2019-07-17,Wednesday,3873.38201,,
2019-07-18,Thursday,3852.95901,,
2019-07-19,Friday,3826.26008,,start
2019-07-20,Saturday,3826.26008,imputed from 7501,
2019-07-21,Sunday,3826.26008,imputed from 7502,
2019-07-22,Monday,3833.06339,,
2019-07-23,Tuesday,3878.75057,,
2019-07-24,Wednesday,3873.76305,,
2019-07-25,Thursday,3872.14901,,
2019-07-26,Friday,3892.55986,,start
2019-07-27,Saturday,3892.55986,imputed from 7508,
2019-07-28,Sunday,3892.55986,imputed from 7509,
2019-07-29,Monday,3894.72269,,
2019-07-30,Tuesday,3821.21652,,
2019-07-31,Wednesday,3813.60321,,
2019-08-01,Thursday,3823.87502,,
2019-08-02,Friday,3684.8896,,start
2019-08-03,Saturday,3684.8896,imputed from 7515,
2019-08-04,Sunday,3684.8896,imputed from 7516,
2019-08-05,Monday,3606.93745,,
2019-08-06,Tuesday,3598.65815,,
2019-08-07,Wednesday,3601.52258,,
2019-08-08,Thursday,3671.58314,,
2019-08-09,Friday,3622.59384,,start
2019-08-10,Saturday,3622.59384,imputed from 7522,
2019-08-11,Sunday,3622.59384,imputed from 7523,
2019-08-12,Monday,3617.6415,,
2019-08-13,Tuesday,3662.60456,,
2019-08-14,Wednesday,3557.25941,,
2019-08-15,Thursday,3558.51026,,
2019-08-16,Friday,3610.96563,,start
2019-08-17,Saturday,3610.96563,imputed from 7529,
2019-08-18,Sunday,3610.96563,imputed from 7530,
2019-08-19,Monday,3662.13694,,
2019-08-20,Tuesday,3633.8803,,
2019-08-21,Wednesday,3689.43197,,
2019-08-22,Thursday,3670.891,,
2019-08-23,Friday,3628.53148,,start
2019-08-24,Saturday,3628.53148,imputed from 7536,
2019-08-25,Sunday,3628.53148,imputed from 7537,
2019-08-26,Monday,3642.65925,,
2019-08-27,Tuesday,3656.22658,,
2019-08-28,Wednesday,3659.45552,,
2019-08-29,Thursday,3718.90388,,
2019-08-30,Friday,3720.35627,,start
2019-08-31,Saturday,3720.35627,imputed from 7543,
2019-09-01,Sunday,3720.35627,imputed from 7544,
2019-09-02,Monday,3725.68836,,
2019-09-03,Tuesday,3696.84546,,
2019-09-04,Wednesday,3731.75378,,
2019-09-05,Thursday,3792.57577,,
2019-09-06,Friday,3804.54975,,start
2019-09-07,Saturday,3804.54975,imputed from 7550,
2019-09-08,Sunday,3804.54975,imputed from 7551,
2019-09-09,Monday,3826.55705,,
2019-09-10,Tuesday,3830.40831,,
2019-09-11,Wednesday,3840.46514,,
2019-09-12,Thursday,3876.06783,,
2019-09-13,Friday,3898.62086,,start
2019-09-14,Saturday,3898.62086,imputed from 7557,
2019-09-15,Sunday,3898.62086,imputed from 7558,
2019-09-16,Monday,3849.39647,,
2019-09-17,Tuesday,3868.83282,,
2019-09-18,Wednesday,3887.45169,,
2019-09-19,Thursday,3880.12617,,
2019-09-20,Friday,3883.33102,,start
2019-09-21,Saturday,3883.33102,imputed from 7564,
2019-09-22,Sunday,3883.33102,imputed from 7565,
2019-09-23,Monday,3831.93907,,
2019-09-24,Tuesday,3816.99179,,
2019-09-25,Wednesday,3789.51735,,
2019-09-26,Thursday,3816.92828,,
2019-09-27,Friday,3825.75865,,start
2019-09-28,Saturday,3825.75865,imputed from 7571,
2019-09-29,Sunday,3825.75865,imputed from 7572,
2019-09-30,Monday,3867.87687,,
2019-10-01,Tuesday,3817.22462,,
2019-10-02,Wednesday,3722.90949,,
2019-10-03,Thursday,3732.58002,,
2019-10-04,Friday,3746.86516,,start
2019-10-05,Saturday,3746.86516,imputed from 7578,
2019-10-06,Sunday,3746.86516,imputed from 7579,
2019-10-07,Monday,3774.13552,,
2019-10-08,Tuesday,3730.76979,,
2019-10-09,Wednesday,3767.26353,,
2019-10-10,Thursday,3822.53103,,
2019-10-11,Friday,3915.19558,,start
2019-10-12,Saturday,3915.19558,imputed from 7585,
2019-10-13,Sunday,3915.19558,imputed from 7586,
2019-10-14,Monday,3897.3049,,
2019-10-15,Tuesday,3954.3143,,
2019-10-16,Wednesday,3961.09814,,
2019-10-17,Thursday,3940.51189,,
2019-10-18,Friday,3924.65734,,start
2019-10-19,Saturday,3924.65734,imputed from 7592,
2019-10-20,Sunday,3924.65734,imputed from 7593,
2019-10-21,Monday,3949.71722,,
2019-10-22,Tuesday,3958.12813,,
2019-10-23,Wednesday,3964.12338,,
2019-10-24,Thursday,3981.05824,,
2019-10-25,Friday,3983.73374,,start
2019-10-26,Saturday,3983.73374,imputed from 7599,
2019-10-27,Sunday,3983.73374,imputed from 7600,
2019-10-28,Monday,3999.13002,,
2019-10-29,Tuesday,3985.82888,,
2019-10-30,Wednesday,3977.51919,,
2019-10-31,Thursday,3968.28642,,
2019-11-01,Friday,3975.85797,,start
2019-11-02,Saturday,3975.85797,imputed from 7606,
2019-11-03,Sunday,3975.85797,imputed from 7607,
2019-11-04,Monday,4020.07599,,
2019-11-05,Tuesday,4033.23543,,
2019-11-06,Wednesday,4040.64754,,
2019-11-07,Thursday,4071.24487,,
2019-11-08,Friday,4055.11481,,start
2019-11-09,Saturday,4055.11481,imputed from 7613,
2019-11-10,Sunday,4055.11481,imputed from 7614,
2019-11-11,Monday,4050.07752,,
2019-11-12,Tuesday,4058.80468,,
2019-11-13,Wednesday,4021.31139,,
2019-11-14,Thursday,4011.13463,,
2019-11-15,Friday,4053.04814,,start
2019-11-16,Saturday,4053.04814,imputed from 7620,
2019-11-17,Sunday,4053.04814,imputed from 7621,
2019-11-18,Monday,4043.74777,,
2019-11-19,Tuesday,4051.55113,,
2019-11-20,Wednesday,4038.60306,,
2019-11-21,Thursday,4043.25347,,
2019-11-22,Friday,4047.50129,,start
2019-11-23,Saturday,4047.50129,imputed from 7627,
2019-11-24,Sunday,4047.50129,imputed from 7628,
2019-11-25,Monday,4064.67429,,
2019-11-26,Tuesday,4072.01166,,
2019-11-27,Wednesday,4075.37702,,
2019-11-28,Thursday,4068.88704,,
2019-11-29,Friday,4076.89976,,start
2019-11-30,Saturday,4076.89976,imputed from 7634,
2019-12-01,Sunday,4076.89976,imputed from 7635,
2019-12-02,Monday,3985.16897,,
2019-12-03,Tuesday,3946.83647,,
2019-12-04,Wednesday,4006.78055,,
2019-12-05,Thursday,4003.63501,,
2019-12-06,Friday,4039.31791,,start
2019-12-07,Saturday,4039.31791,imputed from 7641,
2019-12-08,Sunday,4039.31791,imputed from 7642,
2019-12-09,Monday,4010.97131,,
2019-12-10,Tuesday,4005.02542,,
2019-12-11,Wednesday,4033.73469,,
2019-12-12,Thursday,4065.48163,,
2019-12-13,Friday,4078.30344,,start
2019-12-14,Saturday,4078.30344,imputed from 7648,
2019-12-15,Sunday,4078.30344,imputed from 7649,
2019-12-16,Monday,4132.94717,,
2019-12-17,Tuesday,4094.14845,,
2019-12-18,Wednesday,4079.22867,,
2019-12-19,Thursday,4051.49405,,
2019-12-20,Friday,4091.86273,,start
2019-12-21,Saturday,4091.86273,imputed from 7655,
2019-12-22,Sunday,4091.86273,imputed from 7656,
2019-12-23,Monday,4101.68693,,
2019-12-24,Tuesday,4101.68693,imputed from 7658,
2019-12-25,Wednesday,4101.68693,imputed from 7659,
2019-12-26,Thursday,4101.68693,imputed from 7660,
2019-12-27,Friday,4104.21261,,start
2019-12-28,Saturday,4104.21261,imputed from 7662,
2019-12-29,Sunday,4104.21261,imputed from 7663,
2019-12-30,Monday,4047.22134,,
2019-12-31,Tuesday,4047.22134,imputed from 7665,
2020-01-01,Wednesday,4047.22134,imputed from 7666,
2020-01-02,Thursday,4109.58776,,
2020-01-03,Friday,4071.50491,,start
2020-01-04,Saturday,4071.50491,imputed from 7669,
2020-01-05,Sunday,4071.50491,imputed from 7670,
2020-01-06,Monday,4052.70173,,
2020-01-07,Tuesday,4055.77343,,
2020-01-08,Wednesday,4069.83429,,
2020-01-09,Thursday,4084.83344,,
2020-01-10,Friday,4088.92322,,start
2020-01-11,Saturday,4088.92322,imputed from 7676,
2020-01-12,Sunday,4088.92322,imputed from 7677,
2020-01-13,Monday,4067.30312,,
2020-01-14,Tuesday,4053.90152,,
2020-01-15,Wednesday,4038.39441,,
2020-01-16,Thursday,4041.95356,,
2020-01-17,Friday,4074.3454,,start
2020-01-18,Saturday,4074.3454,imputed from 7683,
2020-01-19,Sunday,4074.3454,imputed from 7684,
2020-01-20,Monday,4071.03017,,
2020-01-21,Tuesday,4057.71692,,
2020-01-22,Wednesday,4038.46007,,
2020-01-23,Thursday,3991.8515,,
2020-01-24,Friday,4032.57787,,start
2020-01-25,Saturday,4032.57787,imputed from 7690,
2020-01-26,Sunday,4032.57787,imputed from 7691,
2020-01-27,Monday,3923.91575,,
2020-01-28,Tuesday,3975.03229,,
2020-01-29,Wednesday,4001.01192,,
2020-01-30,Thursday,3932.55639,,
2020-01-31,Friday,3887.50866,,start
2020-02-01,Saturday,3887.50866,imputed from 7697,
2020-02-02,Sunday,3887.50866,imputed from 7698,
2020-02-03,Monday,3903.9701,,
2020-02-04,Tuesday,3983.49987,,
2020-02-05,Wednesday,4036.64203,,
2020-02-06,Thursday,4066.00132,,
2020-02-07,Friday,4058.11974,,start
2020-02-08,Saturday,4058.11974,imputed from 7704,
2020-02-09,Sunday,4058.11974,imputed from 7705,
2020-02-10,Monday,4040.78852,,
2020-02-11,Tuesday,4075.72997,,
2020-02-12,Wednesday,4092.65946,,
2020-02-13,Thursday,4069.98879,,
2020-02-14,Friday,4083.49061,,start
2020-02-15,Saturday,4083.49061,imputed from 7711,
2020-02-16,Sunday,4083.49061,imputed from 7712,
2020-02-17,Monday,4090.85515,,
2020-02-18,Tuesday,4064.04301,,
2020-02-19,Wednesday,4098.41514,,
2020-02-20,Thursday,4070.82009,,
2020-02-21,Friday,4028.89565,,start
2020-02-22,Saturday,4028.89565,imputed from 7718,
2020-02-23,Sunday,4028.89565,imputed from 7719,
2020-02-24,Monday,3870.94622,,
2020-02-25,Tuesday,3790.32721,,
2020-02-26,Wednesday,3799.50468,,
2020-02-27,Thursday,3687.98568,,
2020-02-28,Friday,3530.52629,,start
2020-02-29,Saturday,3530.52629,imputed from 7725,
2020-03-01,Sunday,3530.52629,imputed from 7726,
2020-03-02,Monday,3570.24311,,
2020-03-03,Tuesday,3585.534,,
2020-03-04,Wednesday,3628.96072,,
2020-03-05,Thursday,3577.52673,,
2020-03-06,Friday,3427.57132,,start
2020-03-07,Saturday,3427.57132,imputed from 7732,
2020-03-08,Sunday,3427.57132,imputed from 7733,
2020-03-09,Monday,3155.49739,,
2020-03-10,Tuesday,3089.08151,,
2020-03-11,Wednesday,3067.31356,,
2020-03-12,Thursday,2716.10096,,
2020-03-13,Friday,2695.31862,,start
2020-03-14,Saturday,2695.31862,imputed from 7739,
2020-03-15,Sunday,2695.31862,imputed from 7740,
2020-03-16,Monday,2556.56584,,
2020-03-17,Tuesday,2662.74753,,
2020-03-18,Wednesday,2516.94949,,
2020-03-19,Thursday,2509.00951,,
2020-03-20,Friday,2590.75221,,start
2020-03-21,Saturday,2590.75221,imputed from 7746,
2020-03-22,Sunday,2590.75221,imputed from 7747,
2020-03-23,Monday,2537.45661,,
2020-03-24,Tuesday,2788.47515,,
2020-03-25,Wednesday,2895.22372,,
2020-03-26,Thursday,2943.703,,
2020-03-27,Friday,2810.804,,start
2020-03-28,Saturday,2810.804,imputed from 7753,
2020-03-29,Sunday,2810.804,imputed from 7754,
2020-03-30,Monday,2871.49396,,
2020-03-31,Tuesday,2910.96538,,
2020-04-01,Wednesday,2781.23799,,
2020-04-02,Thursday,2792.57502,,
2020-04-03,Friday,2778.86841,,start
2020-04-04,Saturday,2778.86841,imputed from 7760,
2020-04-05,Sunday,2778.86841,imputed from 7761,
2020-04-06,Monday,2923.47553,,
2020-04-07,Tuesday,2985.81573,,
2020-04-08,Wednesday,2965.1691,,
2020-04-09,Thursday,3017.00892,,
2020-04-10,Friday,3017.00892,imputed from 7766,start
2020-04-11,Saturday,3017.00892,imputed from 7767,
2020-04-12,Sunday,3017.00892,imputed from 7768,
2020-04-13,Monday,3017.00892,imputed from 7769,
2020-04-14,Tuesday,3040.66248,,
2020-04-15,Wednesday,2914.69686,,
2020-04-16,Thursday,2928.10366,,
2020-04-17,Friday,2989.38869,,start
2020-04-18,Saturday,2989.38869,imputed from 7774,
2020-04-19,Sunday,2989.38869,imputed from 7775,
2020-04-20,Monday,3014.83341,,
2020-04-21,Tuesday,2900.44251,,
2020-04-22,Wednesday,2944.28826,,
2020-04-23,Thursday,2971.41901,,
2020-04-24,Friday,2919.7161,,start
2020-04-25,Saturday,2919.7161,imputed from 7781,
2020-04-26,Sunday,2919.7161,imputed from 7782,
2020-04-27,Monday,3002.75045,,
2020-04-28,Tuesday,3054.72842,,
2020-04-29,Wednesday,3141.5834,,
2020-04-30,Thursday,3051.4195,,
2020-05-01,Friday,3051.4195,imputed from 7787,start
2020-05-02,Saturday,3051.4195,imputed from 7788,
2020-05-03,Sunday,3051.4195,imputed from 7789,
2020-05-04,Monday,2932.57982,,
2020-05-05,Tuesday,3008.40482,,
2020-05-06,Wednesday,2968.94659,,
2020-05-07,Thursday,3014.40316,,
2020-05-08,Friday,3043.3596,,start
2020-05-09,Saturday,3043.3596,imputed from 7795,
2020-05-10,Sunday,3043.3596,imputed from 7796,
2020-05-11,Monday,3014.68009,,
2020-05-12,Tuesday,3020.7335,,
2020-05-13,Wednesday,2935.54639,,
2020-05-14,Thursday,2874.14135,,
2020-05-15,Friday,2895.13511,,start
2020-05-16,Saturday,2895.13511,imputed from 7802,
2020-05-17,Sunday,2895.13511,imputed from 7803,
2020-05-18,Monday,3079.58714,,
2020-05-19,Tuesday,3075.35503,,
2020-05-20,Wednesday,3109.34933,,
2020-05-21,Thursday,3073.45724,,
2020-05-22,Friday,3067.51163,,start
2020-05-23,Saturday,3067.51163,imputed from 7809,
2020-05-24,Sunday,3067.51163,imputed from 7810,
2020-05-25,Monday,3128.93778,,
2020-05-26,Tuesday,3175.46897,,
2020-05-27,Wednesday,3230.51122,,
2020-05-28,Thursday,3301.82782,,
2020-05-29,Friday,3251.31758,,start
2020-05-30,Saturday,3251.31758,imputed from 7816,
2020-05-31,Sunday,3251.31758,imputed from 7817,
2020-06-01,Monday,3313.56361,,
2020-06-02,Tuesday,3380.3311,,
2020-06-03,Wednesday,3524.40617,,
2020-06-04,Thursday,3522.43239,,
2020-06-05,Friday,3673.94959,,start
2020-06-06,Saturday,3673.94959,imputed from 7823,
2020-06-07,Sunday,3673.94959,imputed from 7824,
2020-06-08,Monday,3638.64714,,
2020-06-09,Tuesday,3574.24577,,
2020-06-10,Wednesday,3539.91015,,
2020-06-11,Thursday,3363.20108,,
2020-06-12,Friday,3361.91772,,start
2020-06-13,Saturday,3361.91772,imputed from 7830,
2020-06-14,Sunday,3361.91772,imputed from 7831,
2020-06-15,Monday,3355.64835,,
2020-06-16,Tuesday,3465.03012,,
2020-06-17,Wednesday,3483.27387,,
2020-06-18,Thursday,3430.02753,,
2020-06-19,Friday,3456.67196,,start
2020-06-20,Saturday,3456.67196,imputed from 7837,
2020-06-21,Sunday,3456.67196,imputed from 7838,
2020-06-22,Monday,3430.70194,,
2020-06-23,Tuesday,3506.73272,,
2020-06-24,Wednesday,3394.54695,,
2020-06-25,Thursday,3414.33728,,
2020-06-26,Friday,3384.71122,,start
2020-06-27,Saturday,3384.71122,imputed from 7844,
2020-06-28,Sunday,3384.71122,imputed from 7845,
2020-06-29,Monday,3444.79231,,
2020-06-30,Tuesday,3431.92946,,
2020-07-01,Wednesday,3413.72191,,
2020-07-02,Thursday,3507.27282,,
2020-07-03,Friday,3475.009,,start
2020-07-04,Saturday,3475.009,imputed from 7851,
2020-07-05,Sunday,3475.009,imputed from 7852,
2020-07-06,Monday,3554.16843,,
2020-07-07,Tuesday,3520.50199,,
2020-07-08,Wednesday,3479.81464,,
2020-07-09,Thursday,3450.50137,,
2020-07-10,Friday,3492.29664,,start
2020-07-11,Saturday,3492.29664,imputed from 7858,
2020-07-12,Sunday,3492.29664,imputed from 7859,
2020-07-13,Monday,3573.82318,,
2020-07-14,Tuesday,3535.8468,,
2020-07-15,Wednesday,3635.42516,,
2020-07-16,Thursday,3614.68267,,
2020-07-17,Friday,3605.94629,,start
2020-07-18,Saturday,3605.94629,imputed from 7865,
2020-07-19,Sunday,3605.94629,imputed from 7866,
2020-07-20,Monday,3637.15176,,
2020-07-21,Tuesday,3650.17401,,
2020-07-22,Wednesday,3617.39897,,
2020-07-23,Thursday,3617.16284,,
2020-07-24,Friday,3544.13153,,start
2020-07-25,Saturday,3544.13153,imputed from 7872,
2020-07-26,Sunday,3544.13153,imputed from 7873,
2020-07-27,Monday,3567.02627,,
2020-07-28,Tuesday,3551.04233,,
2020-07-29,Wednesday,3547.18006,,
2020-07-30,Thursday,3434.38324,,
2020-07-31,Friday,3427.30836,,start
2020-08-01,Saturday,3427.30836,imputed from 7879,
2020-08-02,Sunday,3427.30836,imputed from 7880,
2020-08-03,Monday,3507.73632,,
2020-08-04,Tuesday,3498.55432,,
2020-08-05,Wednesday,3512.09645,,
2020-08-06,Thursday,3500.60963,,
2020-08-07,Friday,3488.90216,,start
2020-08-08,Saturday,3488.90216,imputed from 7886,
2020-08-09,Sunday,3488.90216,imputed from 7887,
2020-08-10,Monday,3496.74527,,
2020-08-11,Tuesday,3584.60568,,
2020-08-12,Wednesday,3612.02898,,
2020-08-13,Thursday,3596.35553,,
2020-08-14,Friday,3558.62557,,start
2020-08-15,Saturday,3558.62557,imputed from 7893,
2020-08-16,Sunday,3558.62557,imputed from 7894,
2020-08-17,Monday,3553.96137,,
2020-08-18,Tuesday,3530.84533,,
2020-08-19,Wednesday,3589.76916,,
2020-08-20,Thursday,3524.20831,,
2020-08-21,Friday,3495.25654,,start
2020-08-22,Saturday,3495.25654,imputed from 7900,
2020-08-23,Sunday,3495.25654,imputed from 7901,
2020-08-24,Monday,3576.74803,,
2020-08-25,Tuesday,3575.1697,,
2020-08-26,Wednesday,3599.62002,,
2020-08-27,Thursday,3568.40375,,
2020-08-28,Friday,3564.24338,,start
2020-08-29,Saturday,3564.24338,imputed from 7907,
2020-08-30,Sunday,3564.24338,imputed from 7908,
2020-08-31,Monday,3520.6636,,
2020-09-01,Tuesday,3546.43096,,
2020-09-02,Wednesday,3594.84623,,
2020-09-03,Thursday,3547.08126,,
2020-09-04,Friday,3512.34159,,start
2020-09-05,Saturday,3512.34159,imputed from 7914,
2020-09-06,Sunday,3512.34159,imputed from 7915,
2020-09-07,Monday,3583.43655,,
2020-09-08,Tuesday,3532.66042,,
2020-09-09,Wednesday,3589.25243,,
2020-09-10,Thursday,3570.85409,,
2020-09-11,Friday,3574.12675,,start
2020-09-12,Saturday,3574.12675,imputed from 7921,
2020-09-13,Sunday,3574.12675,imputed from 7922,
2020-09-14,Monday,3574.3315,,
2020-09-15,Tuesday,3590.09235,,
2020-09-16,Wednesday,3582.56547,,
2020-09-17,Thursday,3557.97087,,
2020-09-18,Friday,3538.65004,,start
2020-09-19,Saturday,3538.65004,imputed from 7928,
2020-09-20,Sunday,3538.65004,imputed from 7929,
2020-09-21,Monday,3378.43764,,
2020-09-22,Tuesday,3407.66817,,
