date,weekday,WX1_Comdty_PX-LAST,WX1_Comdty_CURRENCY-GBP,WX1_Comdty_PX-LAST-CHF,imputed,WX1_Comdty_start
2016-08-19,Friday,115.28,1.256,144.79168,,start
2016-08-20,Saturday,,,144.79168,imputed from 2461,
2016-08-21,Sunday,,,144.79168,imputed from 2462,
2016-08-22,Monday,115.33,1.2644,145.823252,,
2016-08-23,Tuesday,115.37,1.2715,146.692955,,
2016-08-24,Wednesday,115.31,1.2795,147.53914500000002,,
2016-08-25,Thursday,115.3,1.2766,147.19198,,
2016-08-26,Friday,115.3,1.2847,148.12591,,start
2016-08-27,Saturday,,,148.12591,imputed from 2468,
2016-08-28,Sunday,,,148.12591,imputed from 2469,
2016-08-29,Monday,116.15,1.282,148.9043,,
2016-08-30,Tuesday,116.08,1.2869,149.383352,,
2016-08-31,Wednesday,116.16,1.2927,150.160032,,
2016-09-01,Thursday,116.09,1.3004,150.963436,,
2016-09-02,Friday,115.98,1.304,151.23792,,start
2016-09-03,Saturday,,,151.23792,imputed from 2475,
2016-09-04,Sunday,,,151.23792,imputed from 2476,
2016-09-05,Monday,116.04,1.3037,151.281348,,
2016-09-06,Tuesday,116.16,1.3032,151.37971199999998,,
2016-09-07,Wednesday,116.26,1.294,150.44044000000002,,
2016-09-08,Thursday,115.94,1.2931,149.922014,,
2016-09-09,Friday,115.61,1.2943,149.634023,,start
2016-09-10,Saturday,,,149.634023,imputed from 2482,
2016-09-11,Sunday,,,149.634023,imputed from 2483,
2016-09-12,Monday,115.63,1.2963,149.891169,,
2016-09-13,Tuesday,115.54,1.2884,148.861736,,
2016-09-14,Wednesday,115.52,1.2885,148.84752,,
2016-09-15,Thursday,115.62,1.2866,148.75669200000002,,
2016-09-16,Friday,115.79,1.2751,147.64382899999998,,start
2016-09-17,Saturday,,,147.64382899999998,imputed from 2489,
2016-09-18,Sunday,,,147.64382899999998,imputed from 2490,
2016-09-19,Monday,115.74,1.2772,147.82312799999997,,
2016-09-20,Tuesday,115.96,1.2717,147.466332,,
2016-09-21,Wednesday,115.96,1.2693,147.188028,,
2016-09-22,Thursday,116.16,1.2669,147.16310399999998,,
2016-09-23,Friday,116.16,1.2576,146.082816,,start
2016-09-24,Saturday,,,146.082816,imputed from 2496,
2016-09-25,Sunday,,,146.082816,imputed from 2497,
2016-09-26,Monday,116.2,1.2576,146.13312000000002,,
2016-09-27,Tuesday,116.31,1.2644,147.062364,,
2016-09-28,Wednesday,116.27,1.264,146.96528,,
2016-09-29,Thursday,116.19,1.253,145.58606999999998,,
2016-09-30,Friday,116.04,1.2602,146.233608,,start
2016-10-01,Saturday,,,146.233608,imputed from 2503,
2016-10-02,Sunday,,,146.233608,imputed from 2504,
2016-10-03,Monday,116.11,1.2503,145.172333,,
2016-10-04,Tuesday,116.06,1.2459,144.599154,,
2016-10-05,Wednesday,115.88,1.242,143.92296,,
2016-10-06,Thursday,115.75,1.2373,143.217475,,
2016-10-07,Friday,115.41,1.2152,140.246232,,start
2016-10-08,Saturday,,,140.246232,imputed from 2510,
2016-10-09,Sunday,,,140.246232,imputed from 2511,
2016-10-10,Monday,115.16,1.2146,139.873336,,
2016-10-11,Tuesday,115.27,1.1987,138.174149,,
2016-10-12,Wednesday,115.1,1.2095,139.21345,,
2016-10-13,Thursday,115.19,1.2086,139.21863399999998,,
2016-10-14,Friday,114.94,1.2077,138.813038,,start
2016-10-15,Saturday,,,138.813038,imputed from 2517,
2016-10-16,Sunday,,,138.813038,imputed from 2518,
2016-10-17,Monday,114.9,1.205,138.45450000000002,,
2016-10-18,Tuesday,114.94,1.2173,139.916462,,
2016-10-19,Wednesday,114.92,1.2152,139.65078400000002,,
2016-10-20,Thursday,114.89,1.2165,139.76368499999998,,
2016-10-21,Friday,114.88,1.2151,139.590688,,start
2016-10-22,Saturday,,,139.590688,imputed from 2524,
2016-10-23,Sunday,,,139.590688,imputed from 2525,
2016-10-24,Monday,114.82,1.216,139.62112,,
2016-10-25,Tuesday,114.84,1.212,139.18608,,
2016-10-26,Wednesday,114.55,1.2167,139.37298499999997,,
2016-10-27,Thursday,114.31,1.2085,138.143635,,
2016-10-28,Friday,114.32,1.2049,137.744168,,start
2016-10-29,Saturday,,,137.744168,imputed from 2531,
2016-10-30,Sunday,,,137.744168,imputed from 2532,
2016-10-31,Monday,114.43,1.2108,138.55184400000002,,
2016-11-01,Tuesday,114.31,1.1941,136.497571,,
2016-11-02,Wednesday,114.64,1.1974,137.269936,,
2016-11-03,Thursday,114.55,1.2137,139.029335,,
2016-11-04,Friday,114.77,1.2123,139.13567099999997,,start
2016-11-05,Saturday,,,139.13567099999997,imputed from 2538,
2016-11-06,Sunday,,,139.13567099999997,imputed from 2539,
2016-11-07,Monday,114.59,1.2077,138.390343,,
2016-11-08,Tuesday,114.52,1.2107,138.64936400000002,,
2016-11-09,Wednesday,114.55,1.2215,139.922825,,
2016-11-10,Thursday,114.23,1.239,141.53097000000002,,
2016-11-11,Friday,114.19,1.2445,142.109455,,start
2016-11-12,Saturday,,,142.109455,imputed from 2545,
2016-11-13,Sunday,,,142.109455,imputed from 2546,
2016-11-14,Monday,113.97,1.2467,142.086399,,
2016-11-15,Tuesday,114.19,1.2479,142.497701,,
2016-11-16,Wednesday,114.15,1.2467,142.310805,,
2016-11-17,Thursday,114.16,1.2506,142.768496,,
2016-11-18,Friday,114.03,1.2462,142.104186,,start
2016-11-19,Saturday,,,142.104186,imputed from 2552,
2016-11-20,Sunday,,,142.104186,imputed from 2553,
2016-11-21,Monday,114.14,1.2604,143.862056,,
2016-11-22,Tuesday,114.26,1.2564,143.556264,,
2016-11-23,Wednesday,114.08,1.265,144.31119999999999,,
2016-11-24,Thursday,114.3,1.2657,144.66951,,
2016-11-25,Friday,114.43,1.2638,144.616634,,start
2016-11-26,Saturday,,,144.616634,imputed from 2559,
2016-11-27,Sunday,,,144.616634,imputed from 2560,
2016-11-28,Monday,114.81,1.2579,144.419499,,
2016-11-29,Tuesday,114.79,1.2639,145.08308100000002,,
2016-11-30,Wednesday,114.76,1.2724,146.020624,,
2016-12-01,Thursday,114.6,1.2725,145.8285,,
2016-12-02,Friday,114.9,1.2875,147.93375,,start
2016-12-03,Saturday,,,147.93375,imputed from 2566,
2016-12-04,Sunday,,,147.93375,imputed from 2567,
2016-12-05,Monday,114.84,1.2815,147.16746,,
2016-12-06,Tuesday,114.78,1.2808,147.010224,,
2016-12-07,Wednesday,114.91,1.2717,146.131047,,
2016-12-08,Thursday,114.93,1.2792,147.018456,,
2016-12-09,Friday,114.84,1.2788,146.857392,,start
2016-12-10,Saturday,,,146.857392,imputed from 2573,
2016-12-11,Sunday,,,146.857392,imputed from 2574,
2016-12-12,Monday,114.74,1.2847,147.406478,,
2016-12-13,Tuesday,114.88,1.281,147.16127999999998,,
2016-12-14,Wednesday,114.99,1.2819,147.405681,,
2016-12-15,Thursday,114.58,1.2791,146.55927799999998,,
2016-12-16,Friday,114.62,1.2825,147.00015,,start
2016-12-17,Saturday,,,147.00015,imputed from 2580,
2016-12-18,Sunday,,,147.00015,imputed from 2581,
2016-12-19,Monday,114.83,1.2731,146.19007299999998,,
2016-12-20,Tuesday,114.8,1.2725,146.083,,
2016-12-21,Wednesday,114.99,1.2685,145.864815,,
2016-12-22,Thursday,115.0,1.2597,144.8655,,
2016-12-23,Friday,115.1,1.2605,145.08354999999997,,start
2016-12-24,Saturday,,,145.08354999999997,imputed from 2587,
2016-12-25,Sunday,,,145.08354999999997,imputed from 2588,
2016-12-26,Monday,,1.262,145.08354999999997,imputed from 2589,
2016-12-27,Tuesday,115.1,1.2615,145.19865,,
2016-12-28,Wednesday,115.29,1.2572,144.94258800000003,,
2016-12-29,Thursday,115.44,1.2546,144.83102399999999,,
2016-12-30,Friday,115.49,1.2582,145.309518,,start
2016-12-31,Saturday,,,145.309518,imputed from 2594,
2017-01-01,Sunday,,,145.309518,imputed from 2595,
2017-01-02,Monday,115.49,1.2567,145.136283,,
2017-01-03,Tuesday,114.98,1.2574,144.57585200000003,,
2017-01-04,Wednesday,115.06,1.258,144.74548000000001,,
2017-01-05,Thursday,115.06,1.2541,144.296746,,
2017-01-06,Friday,114.83,1.2508,143.62936399999998,,start
2017-01-07,Saturday,,,143.62936399999998,imputed from 2601,
2017-01-08,Sunday,,,143.62936399999998,imputed from 2602,
2017-01-09,Monday,114.98,1.2347,141.965806,,
2017-01-10,Tuesday,114.91,1.2382,142.28156199999998,,
2017-01-11,Wednesday,114.92,1.2385,142.32842,,
2017-01-12,Thursday,115.14,1.2295,141.56463,,
2017-01-13,Friday,115.05,1.2283,141.315915,,start
2017-01-14,Saturday,,,141.315915,imputed from 2608,
2017-01-15,Sunday,,,141.315915,imputed from 2609,
2017-01-16,Monday,115.2,1.2189,140.41728,,
2017-01-17,Tuesday,115.2,1.2435,143.2512,,
2017-01-18,Wednesday,115.11,1.2353,142.195383,,
2017-01-19,Thursday,114.86,1.2418,142.633148,,
2017-01-20,Friday,114.78,1.2395,142.26981,,start
2017-01-21,Saturday,,,142.26981,imputed from 2615,
2017-01-22,Sunday,,,142.26981,imputed from 2616,
2017-01-23,Monday,114.93,1.2491,143.559063,,
2017-01-24,Tuesday,115.0,1.2532,144.11800000000002,,
2017-01-25,Wednesday,114.8,1.2625,144.935,,
2017-01-26,Thursday,114.62,1.2593,144.340966,,
2017-01-27,Friday,114.74,1.2546,143.952804,,start
2017-01-28,Saturday,,,143.952804,imputed from 2622,
2017-01-29,Sunday,,,143.952804,imputed from 2623,
2017-01-30,Monday,114.81,1.2427,142.674387,,
2017-01-31,Tuesday,114.84,1.2444,142.906896,,
2017-02-01,Wednesday,114.69,1.2571,144.17679900000002,,
2017-02-02,Thursday,115.01,1.2436,143.02643600000002,,
2017-02-03,Friday,115.14,1.2395,142.71603000000002,,start
2017-02-04,Saturday,,,142.71603000000002,imputed from 2629,
2017-02-05,Sunday,,,142.71603000000002,imputed from 2630,
2017-02-06,Monday,115.3,1.2356,142.46468,,
2017-02-07,Tuesday,115.42,1.2479,144.032618,,
2017-02-08,Wednesday,115.56,1.2473,144.137988,,
2017-02-09,Thursday,115.55,1.2516,144.62238,,
2017-02-10,Friday,115.47,1.2523,144.603081,,start
2017-02-11,Saturday,,,144.603081,imputed from 2636,
2017-02-12,Sunday,,,144.603081,imputed from 2637,
2017-02-13,Monday,115.42,1.2597,145.394574,,
2017-02-14,Tuesday,115.37,1.2546,144.743202,,
2017-02-15,Wednesday,115.43,1.253,144.63379,,
2017-02-16,Thursday,115.65,1.2452,144.00738,,
2017-02-17,Friday,115.86,1.2447,144.210942,,start
2017-02-18,Saturday,,,144.210942,imputed from 2643,
2017-02-19,Sunday,,,144.210942,imputed from 2644,
2017-02-20,Monday,115.85,1.2499,144.800915,,
2017-02-21,Tuesday,115.75,1.2595,145.787125,,
2017-02-22,Wednesday,115.9,1.2579,145.79061000000002,,
2017-02-23,Thursday,116.04,1.2636,146.62814400000002,,
2017-02-24,Friday,116.23,1.2559,145.97325700000002,,start
2017-02-25,Saturday,,,145.97325700000002,imputed from 2650,
2017-02-26,Sunday,,,145.97325700000002,imputed from 2651,
2017-02-27,Monday,115.29,1.2556,144.758124,,
2017-02-28,Tuesday,115.34,1.2452,143.62136800000002,,
2017-03-01,Wednesday,115.16,1.2403,142.832948,,
2017-03-02,Thursday,115.13,1.2432,143.129616,,
2017-03-03,Friday,115.2,1.2391,142.74432000000002,,start
2017-03-04,Saturday,,,142.74432000000002,imputed from 2657,
2017-03-05,Sunday,,,142.74432000000002,imputed from 2658,
2017-03-06,Monday,115.17,1.2386,142.649562,,
2017-03-07,Tuesday,115.29,1.2362,142.521498,,
2017-03-08,Wednesday,115.17,1.2349,142.22343300000003,,
2017-03-09,Thursday,115.16,1.2313,141.796508,,
2017-03-10,Friday,115.16,1.2301,141.65831599999999,,start
2017-03-11,Saturday,,,141.65831599999999,imputed from 2664,
2017-03-12,Sunday,,,141.65831599999999,imputed from 2665,
2017-03-13,Monday,115.26,1.2307,141.850482,,
2017-03-14,Tuesday,115.26,1.2277,141.504702,,
2017-03-15,Wednesday,115.38,1.2294,141.848172,,
2017-03-16,Thursday,115.21,1.2318,141.91567799999999,,
2017-03-17,Friday,115.29,1.2377,142.694433,,start
2017-03-18,Saturday,,,142.694433,imputed from 2671,
2017-03-19,Sunday,,,142.694433,imputed from 2672,
2017-03-20,Monday,115.26,1.2339,142.219314,,
2017-03-21,Tuesday,115.01,1.2402,142.635402,,
2017-03-22,Wednesday,115.22,1.2377,142.607794,,
2017-03-23,Thursday,115.01,1.2438,143.049438,,
2017-03-24,Friday,114.96,1.2364,142.136544,,start
2017-03-25,Saturday,,,142.136544,imputed from 2678,
2017-03-26,Sunday,,,142.136544,imputed from 2679,
2017-03-27,Monday,114.96,1.2378,142.297488,,
2017-03-28,Tuesday,114.96,1.2357,142.056072,,
2017-03-29,Wednesday,115.06,1.239,142.55934000000002,,
2017-03-30,Thursday,115.3,1.2483,143.92899,,
2017-03-31,Friday,115.28,1.2586,145.091408,,start
2017-04-01,Saturday,,,145.091408,imputed from 2685,
2017-04-02,Sunday,,,145.091408,imputed from 2686,
2017-04-03,Monday,115.41,1.2505,144.320205,,
2017-04-04,Tuesday,115.39,1.2463,143.810557,,
2017-04-05,Wednesday,115.3,1.2544,144.63232,,
2017-04-06,Thursday,115.18,1.2531,144.33205800000002,,
2017-04-07,Friday,115.3,1.2485,143.95204999999999,,start
2017-04-08,Saturday,,,143.95204999999999,imputed from 2692,
2017-04-09,Sunday,,,143.95204999999999,imputed from 2693,
2017-04-10,Monday,115.32,1.2524,144.42676799999998,,
2017-04-11,Tuesday,115.45,1.2585,145.293825,,
2017-04-12,Wednesday,115.46,1.2577,145.214042,,
2017-04-13,Thursday,115.48,1.2578,145.250744,,
2017-04-14,Friday,115.48,1.2593,145.423964,imputed from 2698,start
2017-04-15,Saturday,,,145.423964,imputed from 2699,
2017-04-16,Sunday,,,145.423964,imputed from 2700,
2017-04-17,Monday,115.48,1.2622,145.758856,,
2017-04-18,Tuesday,115.5,1.2793,147.75915,,
2017-04-19,Wednesday,115.34,1.2756,147.12770400000002,,
2017-04-20,Thursday,115.34,1.2797,147.60059800000002,,
2017-04-21,Friday,115.51,1.2761,147.402311,,start
2017-04-22,Saturday,,,147.402311,imputed from 2706,
2017-04-23,Sunday,,,147.402311,imputed from 2707,
2017-04-24,Monday,115.45,1.2742,147.10639,,
2017-04-25,Tuesday,115.38,1.276,147.22487999999998,,
2017-04-26,Wednesday,115.41,1.2763,147.29778299999998,,
2017-04-27,Thursday,115.54,1.2828,148.214712,,
2017-04-28,Friday,115.53,1.2881,148.81419300000002,,start
2017-04-29,Saturday,,,148.81419300000002,imputed from 2713,
2017-04-30,Sunday,,,148.81419300000002,imputed from 2714,
2017-05-01,Monday,,1.2838,148.81419300000002,imputed from 2715,
2017-05-02,Tuesday,115.48,1.283,148.16084,,
2017-05-03,Wednesday,115.52,1.28,147.8656,,
2017-05-04,Thursday,115.37,1.2748,147.073676,,
2017-05-05,Friday,115.37,1.282,147.90434000000002,,start
2017-05-06,Saturday,,,147.90434000000002,imputed from 2720,
2017-05-07,Sunday,,,147.90434000000002,imputed from 2721,
2017-05-08,Monday,115.29,1.2924,149.000796,,
2017-05-09,Tuesday,115.11,1.303,149.98833,,
2017-05-10,Wednesday,115.23,1.3053,150.409719,,
2017-05-11,Thursday,115.32,1.2987,149.76608399999998,,
2017-05-12,Friday,115.53,1.2902,149.056806,,start
2017-05-13,Saturday,,,149.056806,imputed from 2727,
2017-05-14,Sunday,,,149.056806,imputed from 2728,
2017-05-15,Monday,115.47,1.2852,148.402044,,
2017-05-16,Tuesday,115.45,1.2734,147.01403000000002,,
2017-05-17,Wednesday,115.57,1.2696,146.727672,,
2017-05-18,Thursday,115.59,1.268,146.56812,,
2017-05-19,Friday,115.52,1.2679,146.467808,,start
2017-05-20,Saturday,,,146.467808,imputed from 2734,
2017-05-21,Sunday,,,146.467808,imputed from 2735,
2017-05-22,Monday,115.59,1.2655,146.279145,,
2017-05-23,Tuesday,115.62,1.265,146.2593,,
2017-05-24,Wednesday,115.65,1.2624,145.99656000000002,,
2017-05-25,Thursday,115.73,1.259,145.70407,,
2017-05-26,Friday,115.8,1.2469,144.39102,,start
2017-05-27,Saturday,,,144.39102,imputed from 2741,
2017-05-28,Sunday,,,144.39102,imputed from 2742,
2017-05-29,Monday,114.77,1.2554,144.082258,,
2017-05-30,Tuesday,114.76,1.2533,143.828708,,
2017-05-31,Wednesday,114.65,1.2476,143.03734,,
2017-06-01,Thursday,114.57,1.2514,143.372898,,
2017-06-02,Friday,114.61,1.2432,142.48315200000002,,start
2017-06-03,Saturday,,,142.48315200000002,imputed from 2748,
2017-06-04,Sunday,,,142.48315200000002,imputed from 2749,
2017-06-05,Monday,114.63,1.245,142.71435,,
2017-06-06,Tuesday,114.78,1.242,142.55676,,
2017-06-07,Wednesday,114.78,1.2504,143.520912,,
2017-06-08,Thursday,114.66,1.2535,143.72631,,
2017-06-09,Friday,114.8,1.2357,141.85836,,start
2017-06-10,Saturday,,,141.85836,imputed from 2755,
2017-06-11,Sunday,,,141.85836,imputed from 2756,
2017-06-12,Monday,114.98,1.2263,140.999974,,
2017-06-13,Tuesday,114.66,1.2357,141.685362,,
2017-06-14,Wednesday,114.97,1.2383,142.36735099999999,,
2017-06-15,Thursday,114.56,1.2441,142.52409600000001,,
2017-06-16,Friday,114.6,1.244,142.5624,,start
2017-06-17,Saturday,,,142.5624,imputed from 2762,
2017-06-18,Sunday,,,142.5624,imputed from 2763,
2017-06-19,Monday,114.6,1.2424,142.37903999999997,,
2017-06-20,Tuesday,114.74,1.2314,141.290836,,
2017-06-21,Wednesday,114.47,1.2323,141.06138099999998,,
2017-06-22,Thursday,114.5,1.2324,141.1098,,
2017-06-23,Friday,114.38,1.2327,140.99622599999998,,start
2017-06-24,Saturday,,,140.99622599999998,imputed from 2769,
2017-06-25,Sunday,,,140.99622599999998,imputed from 2770,
2017-06-26,Monday,114.38,1.2372,141.51093600000002,,
2017-06-27,Tuesday,114.26,1.2307,140.619782,,
2017-06-28,Wednesday,114.03,1.2404,141.442812,,
2017-06-29,Thursday,113.7,1.2433,141.36321,,
2017-06-30,Friday,113.69,1.2478,141.862382,,start
2017-07-01,Saturday,,,141.862382,imputed from 2776,
2017-07-02,Sunday,,,141.862382,imputed from 2777,
2017-07-03,Monday,113.68,1.2469,141.747592,,
2017-07-04,Tuesday,113.74,1.2474,141.879276,,
2017-07-05,Wednesday,113.87,1.2469,141.984503,,
2017-07-06,Thursday,113.59,1.246,141.53314,,
2017-07-07,Friday,113.72,1.2425,141.2971,,start
2017-07-08,Saturday,,,141.2971,imputed from 2783,
2017-07-09,Sunday,,,141.2971,imputed from 2784,
2017-07-10,Monday,113.85,1.244,141.6294,,
2017-07-11,Tuesday,113.8,1.2382,140.90716,,
2017-07-12,Wednesday,113.81,1.2438,141.556878,,
2017-07-13,Thursday,113.74,1.2515,142.34561,,
2017-07-14,Friday,113.75,1.2619,143.541125,,start
2017-07-15,Saturday,,,143.541125,imputed from 2790,
2017-07-16,Sunday,,,143.541125,imputed from 2791,
2017-07-17,Monday,113.84,1.2567,143.062728,,
2017-07-18,Tuesday,114.05,1.2453,142.026465,,
2017-07-19,Wednesday,114.12,1.2443,141.999516,,
2017-07-20,Thursday,114.06,1.234,140.75004,,
2017-07-21,Friday,114.16,1.229,140.30264,,start
2017-07-22,Saturday,,,140.30264,imputed from 2797,
2017-07-23,Sunday,,,140.30264,imputed from 2798,
2017-07-24,Monday,114.11,1.2329,140.68621900000002,,
2017-07-25,Tuesday,113.96,1.2405,141.36738,,
2017-07-26,Wednesday,114.1,1.2477,142.36257,,
2017-07-27,Thursday,114.26,1.2608,144.059008,,
2017-07-28,Friday,114.23,1.2724,145.346252,,start
2017-07-29,Saturday,,,145.346252,imputed from 2804,
2017-07-30,Sunday,,,145.346252,imputed from 2805,
2017-07-31,Monday,114.22,1.2777,145.938894,,
2017-08-01,Tuesday,114.32,1.2751,145.76943199999997,,
2017-08-02,Wednesday,114.14,1.2839,146.54434600000002,,
2017-08-03,Thursday,114.38,1.2726,145.55998799999998,,
2017-08-04,Friday,114.31,1.2686,145.013666,,start
2017-08-05,Saturday,,,145.013666,imputed from 2811,
2017-08-06,Sunday,,,145.013666,imputed from 2812,
2017-08-07,Monday,114.44,1.2683,145.144252,,
2017-08-08,Tuesday,114.42,1.2658,144.83283600000001,,
2017-08-09,Wednesday,114.54,1.2531,143.530074,,
2017-08-10,Thursday,114.56,1.2491,143.09689600000002,,
2017-08-11,Friday,114.58,1.2518,143.431244,,start
2017-08-12,Saturday,,,143.431244,imputed from 2818,
2017-08-13,Sunday,,,143.431244,imputed from 2819,
2017-08-14,Monday,114.55,1.26,144.333,,
2017-08-15,Tuesday,114.5,1.2516,143.3082,,
2017-08-16,Wednesday,114.47,1.2451,142.526597,,
2017-08-17,Thursday,114.5,1.2392,141.88840000000002,,
2017-08-18,Friday,114.53,1.2417,142.211901,,start
2017-08-19,Saturday,,,142.211901,imputed from 2825,
2017-08-20,Sunday,,,142.211901,imputed from 2826,
2017-08-21,Monday,114.53,1.2408,142.108824,,
2017-08-22,Tuesday,114.53,1.2416,142.200448,,
2017-08-23,Wednesday,114.64,1.2357,141.660648,,
2017-08-24,Thursday,114.63,1.2358,141.659754,,
2017-08-25,Friday,114.68,1.2318,141.26282400000002,,start
2017-08-26,Saturday,,,141.26282400000002,imputed from 2832,
2017-08-27,Sunday,,,141.26282400000002,imputed from 2833,
2017-08-28,Monday,114.68,1.2355,141.68714,,
2017-08-29,Tuesday,115.27,1.2347,142.32386899999997,,
2017-08-30,Wednesday,115.17,1.2455,143.44423500000002,,
2017-08-31,Thursday,115.24,1.2397,142.86302799999999,,
2017-09-01,Friday,115.16,1.2497,143.915452,,start
2017-09-02,Saturday,,,143.915452,imputed from 2839,
2017-09-03,Sunday,,,143.915452,imputed from 2840,
2017-09-04,Monday,115.17,1.2393,142.73018100000002,,
2017-09-05,Tuesday,115.27,1.2449,143.49962299999999,,
2017-09-06,Wednesday,115.3,1.2476,143.84828,,
2017-09-07,Thursday,115.51,1.2453,143.844603,,
2017-09-08,Friday,115.37,1.2462,143.774094,,start
2017-09-09,Saturday,,,143.774094,imputed from 2846,
2017-09-10,Sunday,,,143.774094,imputed from 2847,
2017-09-11,Monday,115.07,1.2588,144.85011599999999,,
2017-09-12,Tuesday,114.69,1.2755,146.287095,,
2017-09-13,Wednesday,114.68,1.2737,146.06791600000003,,
2017-09-14,Thursday,114.26,1.2904,147.441104,,
2017-09-15,Friday,113.75,1.3046,148.39825,,start
2017-09-16,Saturday,,,148.39825,imputed from 2853,
2017-09-17,Sunday,,,148.39825,imputed from 2854,
2017-09-18,Monday,113.8,1.2978,147.68964,,
2017-09-19,Tuesday,113.81,1.3004,147.998524,,
2017-09-20,Wednesday,113.78,1.3087,148.903886,,
2017-09-21,Thursday,113.61,1.3183,149.772063,,
2017-09-22,Friday,113.65,1.3087,148.733755,,start
2017-09-23,Saturday,,,148.733755,imputed from 2860,
2017-09-24,Sunday,,,148.733755,imputed from 2861,
2017-09-25,Monday,113.7,1.3017,148.00329000000002,,
2017-09-26,Tuesday,113.66,1.3038,148.189908,,
2017-09-27,Wednesday,113.52,1.3013,147.72357599999998,,
2017-09-28,Thursday,113.52,1.304,148.03008,,
2017-09-29,Friday,113.64,1.2975,147.4479,,start
2017-09-30,Saturday,,,147.4479,imputed from 2867,
2017-10-01,Sunday,,,147.4479,imputed from 2868,
2017-10-02,Monday,113.74,1.294,147.17956,,
2017-10-03,Tuesday,113.6,1.2889,146.41904,,
2017-10-04,Wednesday,113.58,1.292,146.74536,,
2017-10-05,Thursday,113.58,1.2835,145.77993,,
2017-10-06,Friday,113.71,1.2796,145.503316,,start
2017-10-07,Saturday,,,145.503316,imputed from 2874,
2017-10-08,Sunday,,,145.503316,imputed from 2875,
2017-10-09,Monday,113.76,1.2875,146.466,,
2017-10-10,Tuesday,113.64,1.2875,146.31150000000002,,
2017-10-11,Wednesday,113.6,1.2872,146.22591999999997,,
2017-10-12,Thursday,113.52,1.2937,146.860824,,
2017-10-13,Friday,113.58,1.2948,147.06338399999999,,start
2017-10-14,Saturday,,,147.06338399999999,imputed from 2881,
2017-10-15,Sunday,,,147.06338399999999,imputed from 2882,
2017-10-16,Monday,113.66,1.2926,146.916916,,
2017-10-17,Tuesday,113.89,1.2905,146.975045,,
2017-10-18,Wednesday,113.72,1.2962,147.403864,,
2017-10-19,Thursday,113.85,1.2848,146.27447999999998,,
2017-10-20,Friday,113.7,1.2981,147.59397,,start
2017-10-21,Saturday,,,147.59397,imputed from 2888,
2017-10-22,Sunday,,,147.59397,imputed from 2889,
2017-10-23,Monday,113.73,1.2999,147.837627,,
2017-10-24,Tuesday,113.59,1.3017,147.860103,,
2017-10-25,Wednesday,113.3,1.3125,148.70624999999998,,
2017-10-26,Thursday,113.37,1.3129,148.843473,,
2017-10-27,Friday,113.56,1.31,148.7636,,start
2017-10-28,Saturday,,,148.7636,imputed from 2895,
2017-10-29,Sunday,,,148.7636,imputed from 2896,
2017-10-30,Monday,113.68,1.3133,149.295944,,
2017-10-31,Tuesday,113.64,1.3251,150.584364,,
2017-11-01,Wednesday,113.48,1.3289,150.803572,,
2017-11-02,Thursday,113.99,1.3051,148.76834899999997,,
2017-11-03,Friday,113.97,1.3086,149.141142,,start
2017-11-04,Saturday,,,149.141142,imputed from 2902,
2017-11-05,Sunday,,,149.141142,imputed from 2903,
2017-11-06,Monday,113.96,1.3139,149.732044,,
2017-11-07,Tuesday,114.0,1.3163,150.0582,,
2017-11-08,Wednesday,114.04,1.3117,149.58626800000002,,
2017-11-09,Thursday,113.86,1.3065,148.75809,,
2017-11-10,Friday,113.59,1.314,149.25726,,start
2017-11-11,Saturday,,,149.25726,imputed from 2909,
2017-11-12,Sunday,,,149.25726,imputed from 2910,
2017-11-13,Monday,113.6,1.3067,148.44111999999998,,
2017-11-14,Tuesday,113.76,1.3025,148.1724,,
2017-11-15,Wednesday,113.84,1.3019,148.20829600000002,,
2017-11-16,Thursday,113.75,1.3117,149.20587500000002,,
2017-11-17,Friday,113.72,1.3069,148.620668,,start
2017-11-18,Saturday,,,148.620668,imputed from 2916,
2017-11-19,Sunday,,,148.620668,imputed from 2917,
2017-11-20,Monday,113.8,1.3148,149.62424,,
2017-11-21,Tuesday,113.78,1.3125,149.33625,,
2017-11-22,Wednesday,113.78,1.3086,148.892508,,
2017-11-23,Thursday,113.91,1.3069,148.868979,,
2017-11-24,Friday,113.93,1.3061,148.803973,,start
2017-11-25,Saturday,,,148.803973,imputed from 2923,
2017-11-26,Sunday,,,148.803973,imputed from 2924,
2017-11-27,Monday,113.88,1.3074,148.886712,,
2017-11-28,Tuesday,112.88,1.3128,148.188864,,
2017-11-29,Wednesday,112.52,1.3203,148.560156,,
2017-11-30,Thursday,112.65,1.3303,149.858295,,
2017-12-01,Friday,113.19,1.3153,148.878807,,start
2017-12-02,Saturday,,,148.878807,imputed from 2930,
2017-12-03,Sunday,,,148.878807,imputed from 2931,
2017-12-04,Monday,112.8,1.3276,149.75328,,
2017-12-05,Tuesday,112.86,1.3273,149.79907799999998,,
2017-12-06,Wednesday,112.98,1.3257,149.777586,,
2017-12-07,Thursday,112.93,1.34,151.32620000000003,,
2017-12-08,Friday,112.86,1.3294,150.036084,,start
2017-12-09,Saturday,,,150.036084,imputed from 2937,
2017-12-10,Sunday,,,150.036084,imputed from 2938,
2017-12-11,Monday,113.06,1.3231,149.589686,,
2017-12-12,Tuesday,112.98,1.3205,149.19009,,
2017-12-13,Wednesday,112.94,1.3224,149.351856,,
