date,weekday,FB1_Comdty_PX-LAST-CHF,imputed,FB1_Comdty_start
2012-06-12,Tuesday,153.22,,
2012-06-13,Wednesday,152.8,,
2012-06-14,Thursday,153.33,,
2012-06-15,Friday,153.25,,start
2012-06-16,Saturday,153.25,imputed from 5418,
2012-06-17,Sunday,153.25,imputed from 5419,
2012-06-18,Monday,153.31,,
2012-06-19,Tuesday,153.18,,
2012-06-20,Wednesday,152.65,,
2012-06-21,Thursday,153.1,,
2012-06-22,Friday,152.92,,start
2012-06-23,Saturday,152.92,imputed from 5425,
2012-06-24,Sunday,152.92,imputed from 5426,
2012-06-25,Monday,152.96,,
2012-06-26,Tuesday,152.7,,
2012-06-27,Wednesday,152.42,,
2012-06-28,Thursday,152.62,,
2012-06-29,Friday,151.75,,start
2012-06-30,Saturday,151.75,imputed from 5432,
2012-07-01,Sunday,151.75,imputed from 5433,
2012-07-02,Monday,152.05,,
2012-07-03,Tuesday,152.0,,
2012-07-04,Wednesday,152.22,,
2012-07-05,Thursday,152.95,,
2012-07-06,Friday,153.2,,start
2012-07-07,Saturday,153.2,imputed from 5439,
2012-07-08,Sunday,153.2,imputed from 5440,
2012-07-09,Monday,153.01,,
2012-07-10,Tuesday,153.12,,
2012-07-11,Wednesday,153.32,,
2012-07-12,Thursday,153.66,,
2012-07-13,Friday,153.62,,start
2012-07-14,Saturday,153.62,imputed from 5446,
2012-07-15,Sunday,153.62,imputed from 5447,
2012-07-16,Monday,153.89,,
2012-07-17,Tuesday,153.89,,
2012-07-18,Wednesday,153.91,,
2012-07-19,Thursday,153.92,,
2012-07-20,Friday,154.18,,start
2012-07-21,Saturday,154.18,imputed from 5453,
2012-07-22,Sunday,154.18,imputed from 5454,
2012-07-23,Monday,154.29,,
2012-07-24,Tuesday,154.28,,
2012-07-25,Wednesday,154.04,,
2012-07-26,Thursday,153.94,,
2012-07-27,Friday,153.77,,start
2012-07-28,Saturday,153.77,imputed from 5460,
2012-07-29,Sunday,153.77,imputed from 5461,
2012-07-30,Monday,153.79,,
2012-07-31,Tuesday,154.36,,
2012-08-01,Wednesday,154.36,,
2012-08-02,Thursday,154.68,,
2012-08-03,Friday,154.42,,start
2012-08-04,Saturday,154.42,imputed from 5467,
2012-08-05,Sunday,154.42,imputed from 5468,
2012-08-06,Monday,153.71,,
2012-08-07,Tuesday,152.8,,
2012-08-08,Wednesday,152.91,,
2012-08-09,Thursday,153.0,,
2012-08-10,Friday,152.98,,start
2012-08-11,Saturday,152.98,imputed from 5474,
2012-08-12,Sunday,152.98,imputed from 5475,
2012-08-13,Monday,153.26,,
2012-08-14,Tuesday,153.15,,
2012-08-15,Wednesday,152.87,,
2012-08-16,Thursday,153.22,,
2012-08-17,Friday,153.35,,start
2012-08-18,Saturday,153.35,imputed from 5481,
2012-08-19,Sunday,153.35,imputed from 5482,
2012-08-20,Monday,153.46,,
2012-08-21,Tuesday,153.08,,
2012-08-22,Wednesday,153.43,,
2012-08-23,Thursday,153.7,,
2012-08-24,Friday,153.81,,start
2012-08-25,Saturday,153.81,imputed from 5488,
2012-08-26,Sunday,153.81,imputed from 5489,
2012-08-27,Monday,153.74,,
2012-08-28,Tuesday,153.84,,
2012-08-29,Wednesday,153.72,,
2012-08-30,Thursday,154.17,,
2012-08-31,Friday,154.2,,start
2012-09-01,Saturday,154.2,imputed from 5495,
2012-09-02,Sunday,154.2,imputed from 5496,
2012-09-03,Monday,154.2,,
2012-09-04,Tuesday,154.11,,
2012-09-05,Wednesday,152.23,,
2012-09-06,Thursday,151.7,,
2012-09-07,Friday,151.01,,start
2012-09-08,Saturday,151.01,imputed from 5502,
2012-09-09,Sunday,151.01,imputed from 5503,
2012-09-10,Monday,150.66,,
2012-09-11,Tuesday,150.69,,
2012-09-12,Wednesday,150.56,,
2012-09-13,Thursday,150.81,,
2012-09-14,Friday,150.38,,start
2012-09-15,Saturday,150.38,imputed from 5509,
2012-09-16,Sunday,150.38,imputed from 5510,
2012-09-17,Monday,150.55,,
2012-09-18,Tuesday,150.79,,
2012-09-19,Wednesday,150.68,,
2012-09-20,Thursday,150.9,,
2012-09-21,Friday,150.71,,start
2012-09-22,Saturday,150.71,imputed from 5516,
2012-09-23,Sunday,150.71,imputed from 5517,
2012-09-24,Monday,150.88,,
2012-09-25,Tuesday,150.93,,
2012-09-26,Wednesday,151.44,,
2012-09-27,Thursday,151.8,,
2012-09-28,Friday,151.99,,start
2012-09-29,Saturday,151.99,imputed from 5523,
2012-09-30,Sunday,151.99,imputed from 5524,
2012-10-01,Monday,152.1,,
2012-10-02,Tuesday,152.11,,
2012-10-03,Wednesday,152.25,,
2012-10-04,Thursday,152.01,,
2012-10-05,Friday,151.83,,start
2012-10-06,Saturday,151.83,imputed from 5530,
2012-10-07,Sunday,151.83,imputed from 5531,
2012-10-08,Monday,152.21,,
2012-10-09,Tuesday,152.29,,
2012-10-10,Wednesday,152.34,,
2012-10-11,Thursday,152.37,,
2012-10-12,Friday,152.61,,start
2012-10-13,Saturday,152.61,imputed from 5537,
2012-10-14,Sunday,152.61,imputed from 5538,
2012-10-15,Monday,152.74,,
2012-10-16,Tuesday,152.44,,
2012-10-17,Wednesday,151.85,,
2012-10-18,Thursday,151.87,,
2012-10-19,Friday,152.13,,start
2012-10-20,Saturday,152.13,imputed from 5544,
2012-10-21,Sunday,152.13,imputed from 5545,
2012-10-22,Monday,152.28,,
2012-10-23,Tuesday,152.41,,
2012-10-24,Wednesday,152.46,,
2012-10-25,Thursday,152.41,,
2012-10-26,Friday,152.44,,start
2012-10-27,Saturday,152.44,imputed from 5551,
2012-10-28,Sunday,152.44,imputed from 5552,
2012-10-29,Monday,152.57,,
2012-10-30,Tuesday,152.54,,
2012-10-31,Wednesday,152.58,,
2012-11-01,Thursday,152.55,,
2012-11-02,Friday,152.53,,start
2012-11-03,Saturday,152.53,imputed from 5558,
2012-11-04,Sunday,152.53,imputed from 5559,
2012-11-05,Monday,152.47,,
2012-11-06,Tuesday,152.7,,
2012-11-07,Wednesday,152.83,,
2012-11-08,Thursday,152.97,,
2012-11-09,Friday,153.06,,start
2012-11-10,Saturday,153.06,imputed from 5565,
2012-11-11,Sunday,153.06,imputed from 5566,
2012-11-12,Monday,153.14,,
2012-11-13,Tuesday,153.16,,
2012-11-14,Wednesday,153.3,,
2012-11-15,Thursday,153.19,,
2012-11-16,Friday,153.24,,start
2012-11-17,Saturday,153.24,imputed from 5572,
2012-11-18,Sunday,153.24,imputed from 5573,
2012-11-19,Monday,152.85,,
2012-11-20,Tuesday,152.5,,
2012-11-21,Wednesday,152.36,,
2012-11-22,Thursday,152.24,,
2012-11-23,Friday,152.4,,start
2012-11-24,Saturday,152.4,imputed from 5579,
2012-11-25,Sunday,152.4,imputed from 5580,
2012-11-26,Monday,152.7,,
2012-11-27,Tuesday,152.76,,
2012-11-28,Wednesday,153.23,,
2012-11-29,Thursday,153.26,,
2012-11-30,Friday,153.27,,start
2012-12-01,Saturday,153.27,imputed from 5586,
2012-12-02,Sunday,153.27,imputed from 5587,
2012-12-03,Monday,153.1,,
2012-12-04,Tuesday,153.25,,
2012-12-05,Wednesday,151.58,,
2012-12-06,Thursday,151.9,,
2012-12-07,Friday,151.9,,start
2012-12-08,Saturday,151.9,imputed from 5593,
2012-12-09,Sunday,151.9,imputed from 5594,
2012-12-10,Monday,152.0,,
2012-12-11,Tuesday,152.03,,
2012-12-12,Wednesday,151.77,,
2012-12-13,Thursday,151.47,,
2012-12-14,Friday,151.3,,start
2012-12-15,Saturday,151.3,imputed from 5600,
2012-12-16,Sunday,151.3,imputed from 5601,
2012-12-17,Monday,151.37,,
2012-12-18,Tuesday,151.1,,
2012-12-19,Wednesday,150.9,,
2012-12-20,Thursday,150.86,,
2012-12-21,Friday,151.0,,start
2012-12-22,Saturday,151.0,imputed from 5607,
2012-12-23,Sunday,151.0,imputed from 5608,
2012-12-24,Monday,151.0,,
2012-12-25,Tuesday,151.0,imputed from 5610,
2012-12-26,Wednesday,151.0,imputed from 5611,
2012-12-27,Thursday,151.83,,
2012-12-28,Friday,151.69,,start
2012-12-29,Saturday,151.69,imputed from 5614,
2012-12-30,Sunday,151.69,imputed from 5615,
2012-12-31,Monday,151.69,,
2013-01-01,Tuesday,151.69,imputed from 5617,
2013-01-02,Wednesday,151.69,,
2013-01-03,Thursday,151.07,,
2013-01-04,Friday,150.87,,start
2013-01-05,Saturday,150.87,imputed from 5621,
2013-01-06,Sunday,150.87,imputed from 5622,
2013-01-07,Monday,150.86,,
2013-01-08,Tuesday,150.87,,
2013-01-09,Wednesday,150.81,,
2013-01-10,Thursday,150.27,,
2013-01-11,Friday,149.65,,start
2013-01-12,Saturday,149.65,imputed from 5628,
2013-01-13,Sunday,149.65,imputed from 5629,
2013-01-14,Monday,149.72,,
2013-01-15,Tuesday,149.95,,
2013-01-16,Wednesday,149.82,,
2013-01-17,Thursday,149.36,,
2013-01-18,Friday,149.39,,start
2013-01-19,Saturday,149.39,imputed from 5635,
2013-01-20,Sunday,149.39,imputed from 5636,
2013-01-21,Monday,149.38,,
2013-01-22,Tuesday,149.43,,
2013-01-23,Wednesday,149.63,,
2013-01-24,Thursday,149.42,,
2013-01-25,Friday,149.03,,start
2013-01-26,Saturday,149.03,imputed from 5642,
2013-01-27,Sunday,149.03,imputed from 5643,
2013-01-28,Monday,148.52,,
2013-01-29,Tuesday,148.6,,
2013-01-30,Wednesday,148.39,,
2013-01-31,Thursday,148.53,,
2013-02-01,Friday,148.55,,start
2013-02-02,Saturday,148.55,imputed from 5649,
2013-02-03,Sunday,148.55,imputed from 5650,
2013-02-04,Monday,148.79,,
2013-02-05,Tuesday,148.85,,
2013-02-06,Wednesday,148.72,,
2013-02-07,Thursday,148.88,,
2013-02-08,Friday,148.76,,start
2013-02-09,Saturday,148.76,imputed from 5656,
2013-02-10,Sunday,148.76,imputed from 5657,
2013-02-11,Monday,148.81,,
2013-02-12,Tuesday,148.83,,
2013-02-13,Wednesday,148.48,,
2013-02-14,Thursday,148.58,,
2013-02-15,Friday,148.6,,start
2013-02-16,Saturday,148.6,imputed from 5663,
2013-02-17,Sunday,148.6,imputed from 5664,
2013-02-18,Monday,148.71,,
2013-02-19,Tuesday,148.66,,
2013-02-20,Wednesday,148.3,,
2013-02-21,Thursday,148.7,,
2013-02-22,Friday,148.85,,start
2013-02-23,Saturday,148.85,imputed from 5670,
2013-02-24,Sunday,148.85,imputed from 5671,
2013-02-25,Monday,148.48,,
2013-02-26,Tuesday,149.35,,
2013-02-27,Wednesday,149.5,,
2013-02-28,Thursday,149.47,,
2013-03-01,Friday,149.54,,start
2013-03-02,Saturday,149.54,imputed from 5677,
2013-03-03,Sunday,149.54,imputed from 5678,
2013-03-04,Monday,149.52,,
2013-03-05,Tuesday,149.25,,
2013-03-06,Wednesday,152.28,,
2013-03-07,Thursday,152.11,,
2013-03-08,Friday,151.67,,start
2013-03-09,Saturday,151.67,imputed from 5684,
2013-03-10,Sunday,151.67,imputed from 5685,
2013-03-11,Monday,151.71,,
2013-03-12,Tuesday,151.62,,
2013-03-13,Wednesday,151.4,,
2013-03-14,Thursday,151.12,,
2013-03-15,Friday,151.46,,start
2013-03-16,Saturday,151.46,imputed from 5691,
2013-03-17,Sunday,151.46,imputed from 5692,
2013-03-18,Monday,152.04,,
2013-03-19,Tuesday,152.4,,
2013-03-20,Wednesday,152.36,,
2013-03-21,Thursday,152.26,,
2013-03-22,Friday,152.28,,start
2013-03-23,Saturday,152.28,imputed from 5698,
2013-03-24,Sunday,152.28,imputed from 5699,
2013-03-25,Monday,152.02,,
2013-03-26,Tuesday,152.06,,
2013-03-27,Wednesday,152.26,,
2013-03-28,Thursday,152.49,,
2013-03-29,Friday,152.49,imputed from 5704,start
2013-03-30,Saturday,152.49,imputed from 5705,
2013-03-31,Sunday,152.49,imputed from 5706,
2013-04-01,Monday,152.49,imputed from 5707,
2013-04-02,Tuesday,152.92,,
2013-04-03,Wednesday,153.2,,
2013-04-04,Thursday,153.39,,
2013-04-05,Friday,153.59,,start
2013-04-06,Saturday,153.59,imputed from 5712,
2013-04-07,Sunday,153.59,imputed from 5713,
2013-04-08,Monday,153.39,,
2013-04-09,Tuesday,153.1,,
2013-04-10,Wednesday,153.0,,
2013-04-11,Thursday,153.05,,
2013-04-12,Friday,153.33,,start
2013-04-13,Saturday,153.33,imputed from 5719,
2013-04-14,Sunday,153.33,imputed from 5720,
2013-04-15,Monday,153.5,,
2013-04-16,Tuesday,153.54,,
2013-04-17,Wednesday,153.83,,
2013-04-18,Thursday,153.75,,
2013-04-19,Friday,153.81,,start
2013-04-20,Saturday,153.81,imputed from 5726,
2013-04-21,Sunday,153.81,imputed from 5727,
2013-04-22,Monday,153.89,,
2013-04-23,Tuesday,154.0,,
2013-04-24,Wednesday,154.16,,
2013-04-25,Thursday,154.18,,
2013-04-26,Friday,154.32,,start
2013-04-27,Saturday,154.32,imputed from 5733,
2013-04-28,Sunday,154.32,imputed from 5734,
2013-04-29,Monday,154.32,,
2013-04-30,Tuesday,154.38,,
2013-05-01,Wednesday,154.38,imputed from 5737,
2013-05-02,Thursday,154.78,,
2013-05-03,Friday,154.57,,start
2013-05-04,Saturday,154.57,imputed from 5740,
2013-05-05,Sunday,154.57,imputed from 5741,
2013-05-06,Monday,154.63,,
2013-05-07,Tuesday,154.25,,
2013-05-08,Wednesday,154.31,,
2013-05-09,Thursday,154.31,,
2013-05-10,Friday,153.92,,start
2013-05-11,Saturday,153.92,imputed from 5747,
2013-05-12,Sunday,153.92,imputed from 5748,
2013-05-13,Monday,153.9,,
2013-05-14,Tuesday,153.91,,
2013-05-15,Wednesday,153.65,,
2013-05-16,Thursday,153.77,,
2013-05-17,Friday,154.01,,start
2013-05-18,Saturday,154.01,imputed from 5754,
2013-05-19,Sunday,154.01,imputed from 5755,
2013-05-20,Monday,154.01,,
2013-05-21,Tuesday,153.58,,
2013-05-22,Wednesday,153.5,,
2013-05-23,Thursday,153.6,,
2013-05-24,Friday,153.59,,start
2013-05-25,Saturday,153.59,imputed from 5761,
2013-05-26,Sunday,153.59,imputed from 5762,
2013-05-27,Monday,153.49,,
2013-05-28,Tuesday,153.34,,
2013-05-29,Wednesday,152.94,,
2013-05-30,Thursday,152.85,,
2013-05-31,Friday,152.77,,start
2013-06-01,Saturday,152.77,imputed from 5768,
2013-06-02,Sunday,152.77,imputed from 5769,
2013-06-03,Monday,152.22,,
2013-06-04,Tuesday,152.1,,
2013-06-05,Wednesday,149.9,,
2013-06-06,Thursday,150.1,,
2013-06-07,Friday,150.1,,start
2013-06-08,Saturday,150.1,imputed from 5775,
2013-06-09,Sunday,150.1,imputed from 5776,
2013-06-10,Monday,149.58,,
2013-06-11,Tuesday,149.13,,
2013-06-12,Wednesday,148.9,,
2013-06-13,Thursday,148.96,,
2013-06-14,Friday,149.52,,start
2013-06-15,Saturday,149.52,imputed from 5782,
2013-06-16,Sunday,149.52,imputed from 5783,
2013-06-17,Monday,149.55,,
2013-06-18,Tuesday,149.28,,
2013-06-19,Wednesday,149.39,,
2013-06-20,Thursday,148.31,,
2013-06-21,Friday,147.8,,start
2013-06-22,Saturday,147.8,imputed from 5789,
2013-06-23,Sunday,147.8,imputed from 5790,
2013-06-24,Monday,146.0,,
2013-06-25,Tuesday,146.34,,
2013-06-26,Wednesday,147.05,,
2013-06-27,Thursday,147.14,,
2013-06-28,Friday,147.25,,start
2013-06-29,Saturday,147.25,imputed from 5796,
2013-06-30,Sunday,147.25,imputed from 5797,
2013-07-01,Monday,147.19,,
2013-07-02,Tuesday,147.16,,
2013-07-03,Wednesday,147.45,,
2013-07-04,Thursday,147.42,,
2013-07-05,Friday,146.78,,start
2013-07-06,Saturday,146.78,imputed from 5803,
2013-07-07,Sunday,146.78,imputed from 5804,
2013-07-08,Monday,146.96,,
2013-07-09,Tuesday,146.91,,
2013-07-10,Wednesday,146.88,,
2013-07-11,Thursday,147.08,,
2013-07-12,Friday,147.46,,start
2013-07-13,Saturday,147.46,imputed from 5810,
2013-07-14,Sunday,147.46,imputed from 5811,
2013-07-15,Monday,147.33,,
2013-07-16,Tuesday,147.47,,
2013-07-17,Wednesday,147.39,,
2013-07-18,Thursday,147.61,,
2013-07-19,Friday,147.81,,start
2013-07-20,Saturday,147.81,imputed from 5817,
2013-07-21,Sunday,147.81,imputed from 5818,
2013-07-22,Monday,147.98,,
2013-07-23,Tuesday,147.61,,
2013-07-24,Wednesday,147.07,,
2013-07-25,Thursday,147.01,,
2013-07-26,Friday,147.06,,start
2013-07-27,Saturday,147.06,imputed from 5824,
2013-07-28,Sunday,147.06,imputed from 5825,
2013-07-29,Monday,147.21,,
2013-07-30,Tuesday,147.32,,
2013-07-31,Wednesday,147.23,,
2013-08-01,Thursday,147.23,,
2013-08-02,Friday,147.42,,start
2013-08-03,Saturday,147.42,imputed from 5831,
2013-08-04,Sunday,147.42,imputed from 5832,
2013-08-05,Monday,147.22,,
2013-08-06,Tuesday,147.4,,
2013-08-07,Wednesday,147.8,,
2013-08-08,Thursday,148.17,,
2013-08-09,Friday,148.2,,start
2013-08-10,Saturday,148.2,imputed from 5838,
2013-08-11,Sunday,148.2,imputed from 5839,
2013-08-12,Monday,148.23,,
2013-08-13,Tuesday,147.76,,
2013-08-14,Wednesday,147.78,,
2013-08-15,Thursday,147.25,,
2013-08-16,Friday,147.17,,start
2013-08-17,Saturday,147.17,imputed from 5845,
2013-08-18,Sunday,147.17,imputed from 5846,
2013-08-19,Monday,147.03,,
2013-08-20,Tuesday,147.43,,
2013-08-21,Wednesday,147.15,,
2013-08-22,Thursday,146.7,,
2013-08-23,Friday,146.14,,start
2013-08-24,Saturday,146.14,imputed from 5852,
2013-08-25,Sunday,146.14,imputed from 5853,
2013-08-26,Monday,146.45,,
2013-08-27,Tuesday,146.62,,
2013-08-28,Wednesday,146.62,,
2013-08-29,Thursday,146.8,,
2013-08-30,Friday,146.85,,start
2013-08-31,Saturday,146.85,imputed from 5859,
2013-09-01,Sunday,146.85,imputed from 5860,
2013-09-02,Monday,146.62,,
2013-09-03,Tuesday,146.27,,
2013-09-04,Wednesday,146.63,,
2013-09-05,Thursday,143.85,,
2013-09-06,Friday,144.35,,start
2013-09-07,Saturday,144.35,imputed from 5866,
2013-09-08,Sunday,144.35,imputed from 5867,
2013-09-09,Monday,144.42,,
2013-09-10,Tuesday,143.67,,
2013-09-11,Wednesday,143.97,,
2013-09-12,Thursday,144.22,,
2013-09-13,Friday,144.41,,start
2013-09-14,Saturday,144.41,imputed from 5873,
2013-09-15,Sunday,144.41,imputed from 5874,
2013-09-16,Monday,144.54,,
2013-09-17,Tuesday,144.6,,
2013-09-18,Wednesday,144.4,,
2013-09-19,Thursday,145.15,,
2013-09-20,Friday,144.95,,start
2013-09-21,Saturday,144.95,imputed from 5880,
2013-09-22,Sunday,144.95,imputed from 5881,
2013-09-23,Monday,145.01,,
2013-09-24,Tuesday,145.37,,
2013-09-25,Wednesday,145.47,,
2013-09-26,Thursday,145.54,,
2013-09-27,Friday,145.75,,start
2013-09-28,Saturday,145.75,imputed from 5887,
2013-09-29,Sunday,145.75,imputed from 5888,
2013-09-30,Monday,145.92,,
2013-10-01,Tuesday,145.91,,
2013-10-02,Wednesday,145.93,,
2013-10-03,Thursday,145.86,,
2013-10-04,Friday,145.72,,start
2013-10-05,Saturday,145.72,imputed from 5894,
2013-10-06,Sunday,145.72,imputed from 5895,
2013-10-07,Monday,145.93,,
2013-10-08,Tuesday,145.87,,
2013-10-09,Wednesday,146.19,,
2013-10-10,Thursday,145.87,,
2013-10-11,Friday,145.92,,start
2013-10-12,Saturday,145.92,imputed from 5901,
2013-10-13,Sunday,145.92,imputed from 5902,
2013-10-14,Monday,145.79,,
2013-10-15,Tuesday,145.34,,
2013-10-16,Wednesday,145.07,,
2013-10-17,Thursday,145.52,,
2013-10-18,Friday,145.66,,start
2013-10-19,Saturday,145.66,imputed from 5908,
2013-10-20,Sunday,145.66,imputed from 5909,
2013-10-21,Monday,145.73,,
2013-10-22,Tuesday,146.02,,
2013-10-23,Wednesday,146.28,,
2013-10-24,Thursday,146.34,,
2013-10-25,Friday,146.43,,start
2013-10-26,Saturday,146.43,imputed from 5915,
2013-10-27,Sunday,146.43,imputed from 5916,
2013-10-28,Monday,146.57,,
2013-10-29,Tuesday,146.52,,
2013-10-30,Wednesday,147.11,,
2013-10-31,Thursday,147.17,,
2013-11-01,Friday,147.14,,start
2013-11-02,Saturday,147.14,imputed from 5922,
2013-11-03,Sunday,147.14,imputed from 5923,
2013-11-04,Monday,147.18,,
2013-11-05,Tuesday,146.82,,
2013-11-06,Wednesday,146.63,,
2013-11-07,Thursday,147.14,,
2013-11-08,Friday,146.71,,start
2013-11-09,Saturday,146.71,imputed from 5929,
2013-11-10,Sunday,146.71,imputed from 5930,
2013-11-11,Monday,146.76,,
2013-11-12,Tuesday,146.44,,
2013-11-13,Wednesday,146.59,,
2013-11-14,Thursday,146.72,,
2013-11-15,Friday,146.84,,start
2013-11-16,Saturday,146.84,imputed from 5936,
2013-11-17,Sunday,146.84,imputed from 5937,
2013-11-18,Monday,147.07,,
2013-11-19,Tuesday,147.06,,
2013-11-20,Wednesday,147.13,,
2013-11-21,Thursday,146.98,,
2013-11-22,Friday,147.38,,start
2013-11-23,Saturday,147.38,imputed from 5943,
2013-11-24,Sunday,147.38,imputed from 5944,
2013-11-25,Monday,147.43,,
2013-11-26,Tuesday,147.84,,
2013-11-27,Wednesday,147.78,,
2013-11-28,Thursday,147.83,,
2013-11-29,Friday,147.83,,start
2013-11-30,Saturday,147.83,imputed from 5950,
2013-12-01,Sunday,147.83,imputed from 5951,
2013-12-02,Monday,147.7,,
2013-12-03,Tuesday,147.63,,
2013-12-04,Wednesday,147.15,,
2013-12-05,Thursday,144.78,,
2013-12-06,Friday,144.54,,start
2013-12-07,Saturday,144.54,imputed from 5957,
2013-12-08,Sunday,144.54,imputed from 5958,
2013-12-09,Monday,144.68,,
2013-12-10,Tuesday,144.77,,
2013-12-11,Wednesday,144.94,,
2013-12-12,Thursday,144.72,,
2013-12-13,Friday,144.8,,start
2013-12-14,Saturday,144.8,imputed from 5964,
2013-12-15,Sunday,144.8,imputed from 5965,
2013-12-16,Monday,144.61,,
2013-12-17,Tuesday,144.52,,
2013-12-18,Wednesday,144.53,,
2013-12-19,Thursday,144.22,,
2013-12-20,Friday,144.04,,start
2013-12-21,Saturday,144.04,imputed from 5971,
2013-12-22,Sunday,144.04,imputed from 5972,
2013-12-23,Monday,143.92,,
2013-12-24,Tuesday,143.92,imputed from 5974,
2013-12-25,Wednesday,143.92,imputed from 5975,
2013-12-26,Thursday,143.92,imputed from 5976,
2013-12-27,Friday,143.58,,start
2013-12-28,Saturday,143.58,imputed from 5978,
2013-12-29,Sunday,143.58,imputed from 5979,
2013-12-30,Monday,143.67,,
2013-12-31,Tuesday,143.67,imputed from 5981,
2014-01-01,Wednesday,143.67,imputed from 5982,
2014-01-02,Thursday,143.67,,
2014-01-03,Friday,143.66,,start
2014-01-04,Saturday,143.66,imputed from 5985,
2014-01-05,Sunday,143.66,imputed from 5986,
2014-01-06,Monday,144.31,,
2014-01-07,Tuesday,144.57,,
2014-01-08,Wednesday,144.5,,
2014-01-09,Thursday,144.36,,
2014-01-10,Friday,144.6,,start
2014-01-11,Saturday,144.6,imputed from 5992,
2014-01-12,Sunday,144.6,imputed from 5993,
2014-01-13,Monday,144.88,,
2014-01-14,Tuesday,145.07,,
2014-01-15,Wednesday,145.05,,
2014-01-16,Thursday,145.46,,
2014-01-17,Friday,145.57,,start
2014-01-18,Saturday,145.57,imputed from 5999,
2014-01-19,Sunday,145.57,imputed from 6000,
2014-01-20,Monday,146.03,,
2014-01-21,Tuesday,146.1,,
2014-01-22,Wednesday,146.15,,
2014-01-23,Thursday,146.47,,
2014-01-24,Friday,147.04,,start
2014-01-25,Saturday,147.04,imputed from 6006,
2014-01-26,Sunday,147.04,imputed from 6007,
2014-01-27,Monday,146.76,,
2014-01-28,Tuesday,146.78,,
2014-01-29,Wednesday,147.01,,
2014-01-30,Thursday,147.22,,
2014-01-31,Friday,147.62,,start
2014-02-01,Saturday,147.62,imputed from 6013,
2014-02-02,Sunday,147.62,imputed from 6014,
2014-02-03,Monday,147.6,,
2014-02-04,Tuesday,147.51,,
2014-02-05,Wednesday,147.53,,
2014-02-06,Thursday,147.0,,
2014-02-07,Friday,147.2,,start
2014-02-08,Saturday,147.2,imputed from 6020,
2014-02-09,Sunday,147.2,imputed from 6021,
2014-02-10,Monday,147.16,,
2014-02-11,Tuesday,147.02,,
2014-02-12,Wednesday,146.61,,
2014-02-13,Thursday,146.9,,
2014-02-14,Friday,146.83,,start
2014-02-15,Saturday,146.83,imputed from 6027,
2014-02-16,Sunday,146.83,imputed from 6028,
2014-02-17,Monday,146.77,,
2014-02-18,Tuesday,146.84,,
2014-02-19,Wednesday,147.06,,
2014-02-20,Thursday,146.81,,
2014-02-21,Friday,146.98,,start
2014-02-22,Saturday,146.98,imputed from 6034,
2014-02-23,Sunday,146.98,imputed from 6035,
2014-02-24,Monday,147.07,,
2014-02-25,Tuesday,147.22,,
2014-02-26,Wednesday,147.51,,
2014-02-27,Thursday,147.86,,
2014-02-28,Friday,147.32,,start
2014-03-01,Saturday,147.32,imputed from 6041,
2014-03-02,Sunday,147.32,imputed from 6042,
2014-03-03,Monday,148.25,,
2014-03-04,Tuesday,147.82,,
2014-03-05,Wednesday,145.57,,
2014-03-06,Thursday,145.14,,
2014-03-07,Friday,145.12,,start
2014-03-08,Saturday,145.12,imputed from 6048,
2014-03-09,Sunday,145.12,imputed from 6049,
2014-03-10,Monday,145.29,,
2014-03-11,Tuesday,145.22,,
2014-03-12,Wednesday,145.54,,
2014-03-13,Thursday,145.86,,
2014-03-14,Friday,145.86,,start
2014-03-15,Saturday,145.86,imputed from 6055,
2014-03-16,Sunday,145.86,imputed from 6056,
2014-03-17,Monday,145.8,,
2014-03-18,Tuesday,145.86,,
2014-03-19,Wednesday,145.65,,
2014-03-20,Thursday,145.31,,
2014-03-21,Friday,145.36,,start
2014-03-22,Saturday,145.36,imputed from 6062,
2014-03-23,Sunday,145.36,imputed from 6063,
2014-03-24,Monday,145.65,,
2014-03-25,Tuesday,146.0,,
2014-03-26,Wednesday,145.87,,
2014-03-27,Thursday,146.17,,
2014-03-28,Friday,146.06,,start
2014-03-29,Saturday,146.06,imputed from 6069,
2014-03-30,Sunday,146.06,imputed from 6070,
2014-03-31,Monday,145.86,,
2014-04-01,Tuesday,145.86,,
2014-04-02,Wednesday,145.68,,
2014-04-03,Thursday,145.92,,
2014-04-04,Friday,146.21,,start
2014-04-05,Saturday,146.21,imputed from 6076,
2014-04-06,Sunday,146.21,imputed from 6077,
2014-04-07,Monday,146.42,,
2014-04-08,Tuesday,146.49,,
2014-04-09,Wednesday,146.46,,
2014-04-10,Thursday,146.84,,
2014-04-11,Friday,146.97,,start
2014-04-12,Saturday,146.97,imputed from 6083,
2014-04-13,Sunday,146.97,imputed from 6084,
2014-04-14,Monday,147.12,,
2014-04-15,Tuesday,147.48,,
2014-04-16,Wednesday,147.23,,
2014-04-17,Thursday,147.16,,
2014-04-18,Friday,147.16,imputed from 6089,start
2014-04-19,Saturday,147.16,imputed from 6090,
2014-04-20,Sunday,147.16,imputed from 6091,
2014-04-21,Monday,147.16,imputed from 6092,
2014-04-22,Tuesday,147.06,,
2014-04-23,Wednesday,147.08,,
2014-04-24,Thursday,147.12,,
2014-04-25,Friday,147.52,,start
2014-04-26,Saturday,147.52,imputed from 6097,
2014-04-27,Sunday,147.52,imputed from 6098,
2014-04-28,Monday,147.29,,
2014-04-29,Tuesday,147.19,,
2014-04-30,Wednesday,147.43,,
