date,weekday,S 1_Comdty_PX-LAST-CHF,imputed,S 1_Comdty_start
2009-12-03,Thursday,10.45848,,
2009-12-04,Friday,10.57602,,start
2009-12-05,Saturday,10.57602,imputed from 4494,
2009-12-06,Sunday,10.57602,imputed from 4495,
2009-12-07,Monday,10.72165,,
2009-12-08,Tuesday,10.71353,,
2009-12-09,Wednesday,10.57709,,
2009-12-10,Thursday,10.54729,,
2009-12-11,Friday,10.7019,,start
2009-12-12,Saturday,10.7019,imputed from 4501,
2009-12-13,Sunday,10.7019,imputed from 4502,
2009-12-14,Monday,10.88338,,
2009-12-15,Tuesday,10.98994,,
2009-12-16,Wednesday,10.99549,,
2009-12-17,Thursday,10.71771,,
2009-12-18,Friday,10.56022,,start
2009-12-19,Saturday,10.56022,imputed from 4508,
2009-12-20,Sunday,10.56022,imputed from 4509,
2009-12-21,Monday,10.44644,,
2009-12-22,Tuesday,10.37478,,
2009-12-23,Wednesday,10.38797,,
2009-12-24,Thursday,10.38381,,
2009-12-25,Friday,10.38381,imputed from 4514,start
2009-12-26,Saturday,10.38381,imputed from 4515,
2009-12-27,Sunday,10.38381,imputed from 4516,
2009-12-28,Monday,10.64501,,
2009-12-29,Tuesday,10.77236,,
2009-12-30,Wednesday,10.8252,,
2009-12-31,Thursday,10.84883,,
2010-01-01,Friday,10.84883,imputed from 4521,start
2010-01-02,Saturday,10.84883,imputed from 4522,
2010-01-03,Sunday,10.84883,imputed from 4523,
2010-01-04,Monday,10.88894,,
2010-01-05,Tuesday,10.9527,,
2010-01-06,Wednesday,10.89076,,
2010-01-07,Thursday,10.59858,,
2010-01-08,Friday,10.48776,,start
2010-01-09,Saturday,10.48776,imputed from 4529,
2010-01-10,Sunday,10.48776,imputed from 4530,
2010-01-11,Monday,10.27476,,
2010-01-12,Tuesday,9.94822,,
2010-01-13,Wednesday,10.10762,,
2010-01-14,Thursday,10.02598,,
2010-01-15,Friday,9.99129,,start
2010-01-16,Saturday,9.99129,imputed from 4536,
2010-01-17,Sunday,9.99129,imputed from 4537,
2010-01-18,Monday,9.99129,imputed from 4538,
2010-01-19,Tuesday,9.94525,,
2010-01-20,Wednesday,9.9142,,
2010-01-21,Thursday,9.95213,,
2010-01-22,Friday,9.89275,,start
2010-01-23,Saturday,9.89275,imputed from 4543,
2010-01-24,Sunday,9.89275,imputed from 4544,
2010-01-25,Monday,9.77744,,
2010-01-26,Tuesday,9.88811,,
2010-01-27,Wednesday,9.73871,,
2010-01-28,Thursday,9.80201,,
2010-01-29,Friday,9.69297,,start
2010-01-30,Saturday,9.69297,imputed from 4550,
2010-01-31,Sunday,9.69297,imputed from 4551,
2010-02-01,Monday,9.62334,,
2010-02-02,Tuesday,9.76588,,
2010-02-03,Wednesday,9.60936,,
2010-02-04,Thursday,9.73593,,
2010-02-05,Friday,9.83383,,start
2010-02-06,Saturday,9.83383,imputed from 4557,
2010-02-07,Sunday,9.83383,imputed from 4558,
2010-02-08,Monday,9.94379,,
2010-02-09,Tuesday,9.83668,,
2010-02-10,Wednesday,10.00969,,
2010-02-11,Thursday,10.10896,,
2010-02-12,Friday,10.17198,,start
2010-02-13,Saturday,10.17198,imputed from 4564,
2010-02-14,Sunday,10.17198,imputed from 4565,
2010-02-15,Monday,10.17198,imputed from 4566,
2010-02-16,Tuesday,10.29995,,
2010-02-17,Wednesday,10.25717,,
2010-02-18,Thursday,10.22797,,
2010-02-19,Friday,10.19466,,start
2010-02-20,Saturday,10.19466,imputed from 4571,
2010-02-21,Sunday,10.19466,imputed from 4572,
2010-02-22,Monday,10.35824,,
2010-02-23,Tuesday,10.31843,,
2010-02-24,Wednesday,10.32609,,
2010-02-25,Thursday,10.28565,,
2010-02-26,Friday,10.33555,,start
2010-02-27,Saturday,10.33555,imputed from 4578,
2010-02-28,Sunday,10.33555,imputed from 4579,
2010-03-01,Monday,10.40559,,
2010-03-02,Tuesday,10.37593,,
2010-03-03,Wednesday,10.27669,,
2010-03-04,Thursday,10.1444,,
2010-03-05,Friday,10.13362,,start
2010-03-06,Saturday,10.13362,imputed from 4585,
2010-03-07,Sunday,10.13362,imputed from 4586,
2010-03-08,Monday,10.17204,,
2010-03-09,Tuesday,10.18847,,
2010-03-10,Wednesday,10.26114,,
2010-03-11,Thursday,9.9517,,
2010-03-12,Friday,9.80845,,start
2010-03-13,Saturday,9.80845,imputed from 4592,
2010-03-14,Sunday,9.80845,imputed from 4593,
2010-03-15,Monday,9.88311,,
2010-03-16,Tuesday,10.00188,,
2010-03-17,Wednesday,10.08101,,
2010-03-18,Thursday,10.10833,,
2010-03-19,Friday,10.20224,,start
2010-03-20,Saturday,10.20224,imputed from 4599,
2010-03-21,Sunday,10.20224,imputed from 4600,
2010-03-22,Monday,10.24382,,
2010-03-23,Tuesday,10.23176,,
2010-03-24,Wednesday,10.27968,,
2010-03-25,Thursday,10.11303,,
2010-03-26,Friday,10.15308,,start
2010-03-27,Saturday,10.15308,imputed from 4606,
2010-03-28,Sunday,10.15308,imputed from 4607,
2010-03-29,Monday,10.31065,,
2010-03-30,Tuesday,10.38381,,
2010-03-31,Wednesday,9.89179,,
2010-04-01,Thursday,9.94564,,
2010-04-02,Friday,9.94564,imputed from 4612,start
2010-04-03,Saturday,9.94564,imputed from 4613,
2010-04-04,Sunday,9.94564,imputed from 4614,
2010-04-05,Monday,9.92534,,
2010-04-06,Tuesday,10.11182,,
2010-04-07,Wednesday,10.22033,,
2010-04-08,Thursday,10.16068,,
2010-04-09,Friday,10.1586,,start
2010-04-10,Saturday,10.1586,imputed from 4620,
2010-04-11,Sunday,10.1586,imputed from 4621,
2010-04-12,Monday,10.18848,,
2010-04-13,Tuesday,10.21918,,
2010-04-14,Wednesday,10.1871,,
2010-04-15,Thursday,10.39891,,
2010-04-16,Friday,10.4535,,start
2010-04-17,Saturday,10.4535,imputed from 4627,
2010-04-18,Sunday,10.4535,imputed from 4628,
2010-04-19,Monday,10.39164,,
2010-04-20,Tuesday,10.51502,,
2010-04-21,Wednesday,10.64588,,
2010-04-22,Thursday,10.81778,,
2010-04-23,Friday,10.741,,start
2010-04-24,Saturday,10.741,imputed from 4634,
2010-04-25,Sunday,10.741,imputed from 4635,
2010-04-26,Monday,10.74355,,
2010-04-27,Tuesday,10.63925,,
2010-04-28,Wednesday,10.69822,,
2010-04-29,Thursday,10.78568,,
2010-04-30,Friday,10.7852,,start
2010-05-01,Saturday,10.7852,imputed from 4641,
2010-05-02,Sunday,10.7852,imputed from 4642,
2010-05-03,Monday,10.70846,,
2010-05-04,Tuesday,10.84318,,
2010-05-05,Wednesday,10.86949,,
2010-05-06,Thursday,10.57032,,
2010-05-07,Friday,10.66752,,start
2010-05-08,Saturday,10.66752,imputed from 4648,
2010-05-09,Sunday,10.66752,imputed from 4649,
2010-05-10,Monday,10.65749,,
2010-05-11,Tuesday,10.68493,,
2010-05-12,Wednesday,10.71126,,
2010-05-13,Thursday,10.7426,,
2010-05-14,Friday,10.74785,,start
2010-05-15,Saturday,10.74785,imputed from 4655,
2010-05-16,Sunday,10.74785,imputed from 4656,
2010-05-17,Monday,10.69635,,
2010-05-18,Tuesday,10.6746,,
2010-05-19,Wednesday,10.84061,,
2010-05-20,Thursday,10.89282,,
2010-05-21,Friday,10.80833,,start
2010-05-22,Saturday,10.80833,imputed from 4662,
2010-05-23,Sunday,10.80833,imputed from 4663,
2010-05-24,Monday,10.8656,,
2010-05-25,Tuesday,10.79845,,
2010-05-26,Wednesday,10.86673,,
2010-05-27,Thursday,10.97748,,
2010-05-28,Friday,10.8432,,start
2010-05-29,Saturday,10.8432,imputed from 4669,
2010-05-30,Sunday,10.8432,imputed from 4670,
2010-05-31,Monday,10.8432,imputed from 4671,
2010-06-01,Tuesday,10.75528,,
2010-06-02,Wednesday,10.76291,,
2010-06-03,Thursday,11.04171,,
2010-06-04,Friday,10.84974,,start
2010-06-05,Saturday,10.84974,imputed from 4676,
2010-06-06,Sunday,10.84974,imputed from 4677,
2010-06-07,Monday,10.86564,,
2010-06-08,Tuesday,10.70091,,
2010-06-09,Wednesday,10.80874,,
2010-06-10,Thursday,10.70855,,
2010-06-11,Friday,10.90648,,start
2010-06-12,Saturday,10.90648,imputed from 4683,
2010-06-13,Sunday,10.90648,imputed from 4684,
2010-06-14,Monday,10.84995,,
2010-06-15,Tuesday,10.7284,,
2010-06-16,Wednesday,10.78714,,
2010-06-17,Thursday,10.60242,,
2010-06-18,Friday,10.66902,,start
2010-06-19,Saturday,10.66902,imputed from 4690,
2010-06-20,Sunday,10.66902,imputed from 4691,
2010-06-21,Monday,10.69111,,
2010-06-22,Tuesday,10.66781,,
2010-06-23,Wednesday,10.61943,,
2010-06-24,Thursday,10.51528,,
2010-06-25,Friday,10.47532,,start
2010-06-26,Saturday,10.47532,imputed from 4697,
2010-06-27,Sunday,10.47532,imputed from 4698,
2010-06-28,Monday,10.39231,,
2010-06-29,Tuesday,10.07417,,
2010-06-30,Wednesday,10.03339,,
2010-07-01,Thursday,10.00435,,
2010-07-02,Friday,10.06365,,start
2010-07-03,Saturday,10.06365,imputed from 4704,
2010-07-04,Sunday,10.06365,imputed from 4705,
2010-07-05,Monday,10.06365,imputed from 4706,
2010-07-06,Tuesday,9.95425,,
2010-07-07,Wednesday,10.18944,,
2010-07-08,Thursday,10.33821,,
2010-07-09,Friday,10.51355,,start
2010-07-10,Saturday,10.51355,imputed from 4711,
2010-07-11,Sunday,10.51355,imputed from 4712,
2010-07-12,Monday,10.58613,,
2010-07-13,Tuesday,10.49029,,
2010-07-14,Wednesday,10.51764,,
2010-07-15,Thursday,10.63123,,
2010-07-16,Friday,10.72412,,start
2010-07-17,Saturday,10.72412,imputed from 4718,
2010-07-18,Sunday,10.72412,imputed from 4719,
2010-07-19,Monday,10.60819,,
2010-07-20,Tuesday,10.60112,,
2010-07-21,Wednesday,10.67028,,
2010-07-22,Thursday,10.58977,,
2010-07-23,Friday,10.71816,,start
2010-07-24,Saturday,10.71816,imputed from 4725,
2010-07-25,Sunday,10.71816,imputed from 4726,
2010-07-26,Monday,10.46565,,
2010-07-27,Tuesday,10.59477,,
2010-07-28,Wednesday,10.68301,,
2010-07-29,Thursday,10.32162,,
2010-07-30,Friday,10.53087,,start
2010-07-31,Saturday,10.53087,imputed from 4732,
2010-08-01,Sunday,10.53087,imputed from 4733,
2010-08-02,Monday,10.58899,,
2010-08-03,Tuesday,10.61717,,
2010-08-04,Wednesday,10.838,,
2010-08-05,Thursday,10.84521,,
2010-08-06,Friday,10.77443,,start
2010-08-07,Saturday,10.77443,imputed from 4739,
2010-08-08,Sunday,10.77443,imputed from 4740,
2010-08-09,Monday,10.84777,,
2010-08-10,Tuesday,10.77521,,
2010-08-11,Wednesday,10.75355,,
2010-08-12,Thursday,10.7771,,
2010-08-13,Friday,10.96405,,start
2010-08-14,Saturday,10.96405,imputed from 4746,
2010-08-15,Sunday,10.96405,imputed from 4747,
2010-08-16,Monday,10.73602,,
2010-08-17,Tuesday,10.90196,,
2010-08-18,Wednesday,10.77074,,
2010-08-19,Thursday,10.49794,,
2010-08-20,Friday,10.44977,,start
2010-08-21,Saturday,10.44977,imputed from 4753,
2010-08-22,Sunday,10.44977,imputed from 4754,
2010-08-23,Monday,10.47481,,
2010-08-24,Tuesday,10.30584,,
2010-08-25,Wednesday,10.274,,
2010-08-26,Thursday,10.38426,,
2010-08-27,Friday,10.50207,,start
2010-08-28,Saturday,10.50207,imputed from 4760,
2010-08-29,Sunday,10.50207,imputed from 4761,
2010-08-30,Monday,10.48165,,
2010-08-31,Tuesday,10.26766,,
2010-09-01,Wednesday,10.2189,,
2010-09-02,Thursday,10.21613,,
2010-09-03,Friday,10.5363,,start
2010-09-04,Saturday,10.5363,imputed from 4767,
2010-09-05,Sunday,10.5363,imputed from 4768,
2010-09-06,Monday,10.5363,imputed from 4769,
2010-09-07,Tuesday,10.62941,,
2010-09-08,Wednesday,10.60286,,
2010-09-09,Thursday,10.62422,,
2010-09-10,Friday,10.5028,,start
2010-09-11,Saturday,10.5028,imputed from 4774,
2010-09-12,Sunday,10.5028,imputed from 4775,
2010-09-13,Monday,10.43707,,
2010-09-14,Tuesday,10.3084,,
2010-09-15,Wednesday,10.45002,,
2010-09-16,Thursday,10.51379,,
2010-09-17,Friday,10.7969,,start
2010-09-18,Saturday,10.7969,imputed from 4781,
2010-09-19,Sunday,10.7969,imputed from 4782,
2010-09-20,Monday,10.90031,,
2010-09-21,Tuesday,10.86264,,
2010-09-22,Wednesday,10.75329,,
2010-09-23,Thursday,10.75785,,
2010-09-24,Friday,11.08772,,start
2010-09-25,Saturday,11.08772,imputed from 4788,
2010-09-26,Sunday,11.08772,imputed from 4789,
2010-09-27,Monday,11.10218,,
2010-09-28,Tuesday,10.82694,,
2010-09-29,Wednesday,10.72294,,
2010-09-30,Thursday,10.855,,
2010-10-01,Friday,10.32583,,start
2010-10-02,Saturday,10.32583,imputed from 4795,
2010-10-03,Sunday,10.32583,imputed from 4796,
2010-10-04,Monday,10.24277,,
2010-10-05,Tuesday,10.36811,,
2010-10-06,Wednesday,10.21432,,
2010-10-07,Thursday,10.31346,,
2010-10-08,Friday,10.91076,,start
2010-10-09,Saturday,10.91076,imputed from 4802,
2010-10-10,Sunday,10.91076,imputed from 4803,
2010-10-11,Monday,11.11241,,
2010-10-12,Tuesday,11.28414,,
2010-10-13,Wednesday,11.2944,,
2010-10-14,Thursday,11.31809,,
2010-10-15,Friday,11.33808,,start
2010-10-16,Saturday,11.33808,imputed from 4809,
2010-10-17,Sunday,11.33808,imputed from 4810,
2010-10-18,Monday,11.32141,,
2010-10-19,Tuesday,11.44836,,
2010-10-20,Wednesday,11.65096,,
2010-10-21,Thursday,11.62091,,
2010-10-22,Friday,11.74071,,start
2010-10-23,Saturday,11.74071,imputed from 4816,
2010-10-24,Sunday,11.74071,imputed from 4817,
2010-10-25,Monday,11.82435,,
2010-10-26,Tuesday,12.00106,,
2010-10-27,Wednesday,12.11145,,
2010-10-28,Thursday,12.14246,,
2010-10-29,Friday,12.15606,,start
2010-10-30,Saturday,12.15606,imputed from 4823,
2010-10-31,Sunday,12.15606,imputed from 4824,
2010-11-01,Monday,12.25861,,
2010-11-02,Tuesday,12.07839,,
2010-11-03,Wednesday,12.09161,,
2010-11-04,Thursday,12.22358,,
2010-11-05,Friday,12.31099,,start
2010-11-06,Saturday,12.31099,imputed from 4830,
2010-11-07,Sunday,12.31099,imputed from 4831,
2010-11-08,Monday,12.29114,,
2010-11-09,Tuesday,12.81023,,
2010-11-10,Wednesday,12.85853,,
2010-11-11,Thursday,13.08203,,
2010-11-12,Friday,12.42605,,start
2010-11-13,Saturday,12.42605,imputed from 4837,
2010-11-14,Sunday,12.42605,imputed from 4838,
2010-11-15,Monday,12.64887,,
2010-11-16,Tuesday,12.14505,,
2010-11-17,Wednesday,11.93553,,
2010-11-18,Thursday,12.39764,,
2010-11-19,Friday,11.99818,,start
2010-11-20,Saturday,11.99818,imputed from 4844,
2010-11-21,Sunday,11.99818,imputed from 4845,
2010-11-22,Monday,12.10507,,
2010-11-23,Tuesday,12.32186,,
2010-11-24,Wednesday,12.4609,,
2010-11-25,Thursday,12.4609,imputed from 4849,
2010-11-26,Friday,12.41596,,start
2010-11-27,Saturday,12.41596,imputed from 4851,
2010-11-28,Sunday,12.41596,imputed from 4852,
2010-11-29,Monday,12.371,,
2010-11-30,Tuesday,12.44865,,
2010-12-01,Wednesday,12.87362,,
2010-12-02,Thursday,12.68872,,
2010-12-03,Friday,12.69824,,start
2010-12-04,Saturday,12.69824,imputed from 4858,
2010-12-05,Sunday,12.69824,imputed from 4859,
2010-12-06,Monday,12.66209,,
2010-12-07,Tuesday,12.65832,,
2010-12-08,Wednesday,12.82522,,
2010-12-09,Thursday,12.59586,,
2010-12-10,Friday,12.48304,,start
2010-12-11,Saturday,12.48304,imputed from 4865,
2010-12-12,Sunday,12.48304,imputed from 4866,
2010-12-13,Monday,12.59127,,
2010-12-14,Tuesday,12.41309,,
2010-12-15,Wednesday,12.49307,,
2010-12-16,Thursday,12.44658,,
2010-12-17,Friday,12.60567,,start
2010-12-18,Saturday,12.60567,imputed from 4872,
2010-12-19,Sunday,12.60567,imputed from 4873,
2010-12-20,Monday,12.69742,,
2010-12-21,Tuesday,12.71343,,
2010-12-22,Wednesday,12.64837,,
2010-12-23,Thursday,12.96465,,
2010-12-24,Friday,12.96465,imputed from 4878,start
2010-12-25,Saturday,12.96465,imputed from 4879,
2010-12-26,Sunday,12.96465,imputed from 4880,
2010-12-27,Monday,13.2165,,
2010-12-28,Tuesday,13.06275,,
2010-12-29,Wednesday,12.9729,,
2010-12-30,Thursday,12.89174,,
2010-12-31,Friday,13.10262,,start
2011-01-01,Saturday,13.10262,imputed from 4886,
2011-01-02,Sunday,13.10262,imputed from 4887,
2011-01-03,Monday,12.87021,,
2011-01-04,Tuesday,12.96095,,
2011-01-05,Wednesday,13.43334,,
2011-01-06,Thursday,13.2853,,
2011-01-07,Friday,13.17908,,start
2011-01-08,Saturday,13.17908,imputed from 4893,
2011-01-09,Sunday,13.17908,imputed from 4894,
2011-01-10,Monday,13.37566,,
2011-01-11,Tuesday,13.24025,,
2011-01-12,Wednesday,13.73824,,
2011-01-13,Thursday,13.63042,,
2011-01-14,Friday,13.72144,,start
2011-01-15,Saturday,13.72144,imputed from 4900,
2011-01-16,Sunday,13.72144,imputed from 4901,
2011-01-17,Monday,13.72144,imputed from 4902,
2011-01-18,Tuesday,13.62656,,
2011-01-19,Wednesday,13.49253,,
2011-01-20,Thursday,13.64893,,
2011-01-21,Friday,13.52512,,start
2011-01-22,Saturday,13.52512,imputed from 4907,
2011-01-23,Sunday,13.52512,imputed from 4908,
2011-01-24,Monday,13.33151,,
2011-01-25,Tuesday,12.9794,,
2011-01-26,Wednesday,13.06942,,
2011-01-27,Thursday,13.25466,,
2011-01-28,Friday,13.17056,,start
2011-01-29,Saturday,13.17056,imputed from 4914,
2011-01-30,Sunday,13.17056,imputed from 4915,
2011-01-31,Monday,13.29492,,
2011-02-01,Tuesday,13.4568,,
2011-02-02,Wednesday,13.60826,,
2011-02-03,Thursday,13.54968,,
2011-02-04,Friday,13.7186,,start
2011-02-05,Saturday,13.7186,imputed from 4921,
2011-02-06,Sunday,13.7186,imputed from 4922,
2011-02-07,Monday,13.63531,,
2011-02-08,Tuesday,13.74298,,
2011-02-09,Wednesday,13.91509,,
2011-02-10,Thursday,13.87574,,
2011-02-11,Friday,13.80742,,start
2011-02-12,Saturday,13.80742,imputed from 4928,
2011-02-13,Sunday,13.80742,imputed from 4929,
2011-02-14,Monday,13.60527,,
2011-02-15,Tuesday,13.20667,,
2011-02-16,Wednesday,13.14775,,
2011-02-17,Thursday,13.3568,,
2011-02-18,Friday,12.94949,,start
2011-02-19,Saturday,12.94949,imputed from 4935,
2011-02-20,Sunday,12.94949,imputed from 4936,
2011-02-21,Monday,12.94949,imputed from 4937,
2011-02-22,Tuesday,12.18433,,
2011-02-23,Wednesday,12.31164,,
2011-02-24,Thursday,12.20963,,
2011-02-25,Friday,12.67594,,start
2011-02-26,Saturday,12.67594,imputed from 4942,
2011-02-27,Sunday,12.67594,imputed from 4943,
2011-02-28,Monday,12.68535,,
2011-03-01,Tuesday,12.77332,,
2011-03-02,Wednesday,12.86056,,
2011-03-03,Thursday,13.15702,,
2011-03-04,Friday,13.09788,,start
2011-03-05,Saturday,13.09788,imputed from 4949,
2011-03-06,Sunday,13.09788,imputed from 4950,
2011-03-07,Monday,12.91351,,
2011-03-08,Tuesday,12.91894,,
2011-03-09,Wednesday,12.5457,,
2011-03-10,Thursday,12.64682,,
2011-03-11,Friday,12.40418,,start
2011-03-12,Saturday,12.40418,imputed from 4956,
2011-03-13,Sunday,12.40418,imputed from 4957,
2011-03-14,Monday,12.37892,,
2011-03-15,Tuesday,11.62685,,
2011-03-16,Wednesday,11.70012,,
2011-03-17,Thursday,12.01859,,
2011-03-18,Friday,12.27476,,start
2011-03-19,Saturday,12.27476,imputed from 4963,
2011-03-20,Sunday,12.27476,imputed from 4964,
2011-03-21,Monday,12.33515,,
2011-03-22,Tuesday,12.3332,,
2011-03-23,Wednesday,12.268,,
2011-03-24,Thursday,12.27177,,
2011-03-25,Friday,12.48911,,start
2011-03-26,Saturday,12.48911,imputed from 4970,
2011-03-27,Sunday,12.48911,imputed from 4971,
2011-03-28,Monday,12.37923,,
2011-03-29,Tuesday,12.54214,,
2011-03-30,Wednesday,12.61005,,
2011-03-31,Thursday,12.91507,,
2011-04-01,Friday,12.90752,,start
2011-04-02,Saturday,12.90752,imputed from 4977,
2011-04-03,Sunday,12.90752,imputed from 4978,
2011-04-04,Monday,12.77432,,
2011-04-05,Tuesday,12.70256,,
2011-04-06,Wednesday,12.64315,,
2011-04-07,Thursday,12.50875,,
2011-04-08,Friday,12.69175,,start
2011-04-09,Saturday,12.69175,imputed from 4984,
2011-04-10,Sunday,12.69175,imputed from 4985,
2011-04-11,Monday,12.3945,,
2011-04-12,Tuesday,11.91722,,
2011-04-13,Wednesday,11.94149,,
2011-04-14,Thursday,11.87385,,
2011-04-15,Friday,11.91384,,start
2011-04-16,Saturday,11.91384,imputed from 4991,
2011-04-17,Sunday,11.91384,imputed from 4992,
2011-04-18,Monday,12.05927,,
2011-04-19,Tuesday,12.06995,,
2011-04-20,Wednesday,12.08805,,
2011-04-21,Thursday,12.19672,,
2011-04-22,Friday,12.19672,imputed from 4997,start
2011-04-23,Saturday,12.19672,imputed from 4998,
2011-04-24,Sunday,12.19672,imputed from 4999,
2011-04-25,Monday,12.24427,,
2011-04-26,Tuesday,12.13363,,
2011-04-27,Wednesday,12.09608,,
2011-04-28,Thursday,11.81741,,
2011-04-29,Friday,12.07343,,start
2011-04-30,Saturday,12.07343,imputed from 5005,
2011-05-01,Sunday,12.07343,imputed from 5006,
2011-05-02,Monday,12.03831,,
2011-05-03,Tuesday,11.73507,,
2011-05-04,Wednesday,11.6245,,
2011-05-05,Thursday,11.4979,,
2011-05-06,Friday,11.633,,start
2011-05-07,Saturday,11.633,imputed from 5012,
2011-05-08,Sunday,11.633,imputed from 5013,
2011-05-09,Monday,11.67324,,
2011-05-10,Tuesday,11.79848,,
2011-05-11,Wednesday,11.8033,,
2011-05-12,Thursday,11.87528,,
2011-05-13,Friday,11.87642,,start
2011-05-14,Saturday,11.87642,imputed from 5019,
2011-05-15,Sunday,11.87642,imputed from 5020,
2011-05-16,Monday,11.71034,,
2011-05-17,Tuesday,11.84774,,
2011-05-18,Wednesday,12.1396,,
2011-05-19,Thursday,12.16857,,
2011-05-20,Friday,12.11721,,start
2011-05-21,Saturday,12.11721,imputed from 5026,
2011-05-22,Sunday,12.11721,imputed from 5027,
2011-05-23,Monday,12.12334,,
2011-05-24,Tuesday,12.05659,,
2011-05-25,Wednesday,12.00056,,
2011-05-26,Thursday,11.99332,,
2011-05-27,Friday,11.77341,,start
2011-05-28,Saturday,11.77341,imputed from 5033,
2011-05-29,Sunday,11.77341,imputed from 5034,
2011-05-30,Monday,11.77341,imputed from 5035,
2011-05-31,Tuesday,11.74141,,
2011-06-01,Wednesday,11.66252,,
2011-06-02,Thursday,11.84835,,
2011-06-03,Friday,11.79269,,start
2011-06-04,Saturday,11.79269,imputed from 5040,
2011-06-05,Sunday,11.79269,imputed from 5041,
2011-06-06,Monday,11.57504,,
2011-06-07,Tuesday,11.6859,,
2011-06-08,Wednesday,11.70813,,
2011-06-09,Thursday,11.73119,,
2011-06-10,Friday,11.67232,,start
2011-06-11,Saturday,11.67232,imputed from 5047,
2011-06-12,Sunday,11.67232,imputed from 5048,
2011-06-13,Monday,11.58053,,
2011-06-14,Tuesday,11.55823,,
2011-06-15,Wednesday,11.67041,,
2011-06-16,Thursday,11.48195,,
2011-06-17,Friday,11.29718,,start
2011-06-18,Saturday,11.29718,imputed from 5054,
2011-06-19,Sunday,11.29718,imputed from 5055,
2011-06-20,Monday,11.28442,,
2011-06-21,Tuesday,11.35782,,
2011-06-22,Wednesday,11.12621,,
2011-06-23,Thursday,11.04011,,
2011-06-24,Friday,11.04257,,start
2011-06-25,Saturday,11.04257,imputed from 5061,
2011-06-26,Sunday,11.04257,imputed from 5062,
2011-06-27,Monday,11.13666,,
2011-06-28,Tuesday,11.05587,,
2011-06-29,Wednesday,11.08994,,
2011-06-30,Thursday,10.94179,,
2011-07-01,Friday,11.13868,,start
2011-07-02,Saturday,11.13868,imputed from 5068,
2011-07-03,Sunday,11.13868,imputed from 5069,
2011-07-04,Monday,11.13868,imputed from 5070,
2011-07-05,Tuesday,11.17301,,
2011-07-06,Wednesday,11.09236,,
2011-07-07,Thursday,11.31191,,
2011-07-08,Friday,11.2723,,start
2011-07-09,Saturday,11.2723,imputed from 5075,
2011-07-10,Sunday,11.2723,imputed from 5076,
2011-07-11,Monday,11.24866,,
2011-07-12,Tuesday,11.29945,,
2011-07-13,Wednesday,11.26608,,
2011-07-14,Thursday,11.28265,,
2011-07-15,Friday,11.30495,,start
2011-07-16,Saturday,11.30495,imputed from 5082,
2011-07-17,Sunday,11.30495,imputed from 5083,
2011-07-18,Monday,11.33062,,
2011-07-19,Tuesday,11.27951,,
2011-07-20,Wednesday,11.29752,,
2011-07-21,Thursday,11.29873,,
2011-07-22,Friday,11.26422,,start
2011-07-23,Saturday,11.26422,imputed from 5089,
2011-07-24,Sunday,11.26422,imputed from 5090,
2011-07-25,Monday,11.01003,,
2011-07-26,Tuesday,11.10411,,
2011-07-27,Wednesday,11.05553,,
2011-07-28,Thursday,10.94769,,
2011-07-29,Friday,10.62348,,start
2011-07-30,Saturday,10.62348,imputed from 5096,
2011-07-31,Sunday,10.62348,imputed from 5097,
2011-08-01,Monday,10.56076,,
2011-08-02,Tuesday,10.49283,,
2011-08-03,Wednesday,10.46814,,
2011-08-04,Thursday,10.23167,,
2011-08-05,Friday,10.1831,,start
2011-08-06,Saturday,10.1831,imputed from 5103,
2011-08-07,Sunday,10.1831,imputed from 5104,
2011-08-08,Monday,9.84115,,
2011-08-09,Tuesday,9.44072,,
2011-08-10,Wednesday,9.46104,,
2011-08-11,Thursday,10.03763,,
2011-08-12,Friday,10.24094,,start
2011-08-13,Saturday,10.24094,imputed from 5110,
2011-08-14,Sunday,10.24094,imputed from 5111,
2011-08-15,Monday,10.56125,,
2011-08-16,Tuesday,10.63692,,
2011-08-17,Wednesday,10.71425,,
2011-08-18,Thursday,10.70784,,
2011-08-19,Friday,10.69851,,start
2011-08-20,Saturday,10.69851,imputed from 5117,
2011-08-21,Sunday,10.69851,imputed from 5118,
2011-08-22,Monday,10.85646,,
2011-08-23,Tuesday,10.96871,,
2011-08-24,Wednesday,11.00742,,
2011-08-25,Thursday,11.02563,,
2011-08-26,Friday,11.42128,,start
2011-08-27,Saturday,11.42128,imputed from 5124,
2011-08-28,Sunday,11.42128,imputed from 5125,
2011-08-29,Monday,11.75421,,
2011-08-30,Tuesday,11.91826,,
2011-08-31,Wednesday,11.72267,,
2011-09-01,Thursday,11.3928,,
2011-09-02,Friday,11.37516,,start
2011-09-03,Saturday,11.37516,imputed from 5131,
2011-09-04,Sunday,11.37516,imputed from 5132,
2011-09-05,Monday,11.37516,imputed from 5133,
2011-09-06,Tuesday,12.24773,,
2011-09-07,Wednesday,12.21845,,
2011-09-08,Thursday,12.38132,,
2011-09-09,Friday,12.60106,,start
2011-09-10,Saturday,12.60106,imputed from 5138,
2011-09-11,Sunday,12.60106,imputed from 5139,
2011-09-12,Monday,12.3532,,
2011-09-13,Tuesday,12.22235,,
2011-09-14,Wednesday,12.12395,,
2011-09-15,Thursday,11.8021,,
2011-09-16,Friday,11.86198,,start
2011-09-17,Saturday,11.86198,imputed from 5145,
2011-09-18,Sunday,11.86198,imputed from 5146,
