date,weekday,OAT1_Comdty_PX-LAST,OAT1_Comdty_CURRENCY-EUR,OAT1_Comdty_PX-LAST-CHF,imputed,OAT1_Comdty_start
2014-09-23,Tuesday,143.05,1.20745,172.7257225,,
2014-09-24,Wednesday,143.13,1.20839,172.9568607,,
2014-09-25,Thursday,143.44,1.20699,173.1306456,,
2014-09-26,Friday,143.51,1.20686,173.1964786,,start
2014-09-27,Saturday,,,173.1964786,imputed from 893,
2014-09-28,Sunday,,,173.1964786,imputed from 894,
2014-09-29,Monday,143.54,1.20678,173.2212012,,
2014-09-30,Tuesday,143.75,1.20626,173.399875,,
2014-10-01,Wednesday,144.2,1.20671,174.00758199999999,,
2014-10-02,Thursday,144.01,1.2086,174.05048599999998,,
2014-10-03,Friday,143.88,1.21081,174.21134279999998,,start
2014-10-04,Saturday,,,174.21134279999998,imputed from 900,
2014-10-05,Sunday,,,174.21134279999998,imputed from 901,
2014-10-06,Monday,144.04,1.21273,174.6816292,,
2014-10-07,Tuesday,143.86,1.21221,174.38853060000002,,
2014-10-08,Wednesday,144.0,1.21207,174.53808,,
2014-10-09,Thursday,144.16,1.21122,174.6094752,,
2014-10-10,Friday,144.16,1.20867,174.24186719999997,,start
2014-10-11,Saturday,,,174.24186719999997,imputed from 907,
2014-10-12,Sunday,,,174.24186719999997,imputed from 908,
2014-10-13,Monday,144.01,1.20882,174.08216819999998,,
2014-10-14,Tuesday,144.66,1.20727,174.6436782,,
2014-10-15,Wednesday,145.36,1.2068,175.42044800000002,,
2014-10-16,Thursday,144.09,1.20732,173.96273879999998,,
2014-10-17,Friday,143.57,1.20767,173.3851819,,start
2014-10-18,Saturday,,,173.3851819,imputed from 914,
2014-10-19,Sunday,,,173.3851819,imputed from 915,
2014-10-20,Monday,143.41,1.20673,173.05714930000002,,
2014-10-21,Tuesday,143.59,1.20688,173.2958992,,
2014-10-22,Wednesday,143.72,1.2062,173.355064,,
2014-10-23,Thursday,143.59,1.20667,173.2657453,,
2014-10-24,Friday,143.55,1.2062,173.15001,,start
2014-10-25,Saturday,,,173.15001,imputed from 921,
2014-10-26,Sunday,,,173.15001,imputed from 922,
2014-10-27,Monday,143.77,1.20573,173.3478021,,
2014-10-28,Tuesday,143.86,1.20618,173.52105480000003,,
2014-10-29,Wednesday,143.89,1.20621,173.56155689999997,,
2014-10-30,Thursday,144.42,1.20576,174.13585919999997,,
2014-10-31,Friday,144.86,1.20571,174.65915060000003,,start
2014-11-01,Saturday,,,174.65915060000003,imputed from 928,
2014-11-02,Sunday,,,174.65915060000003,imputed from 929,
2014-11-03,Monday,144.53,1.20561,174.2468133,,
2014-11-04,Tuesday,145.07,1.20428,174.7048996,,
2014-11-05,Wednesday,144.84,1.20364,174.33521760000002,,
2014-11-06,Thursday,144.88,1.20449,174.5065112,,
2014-11-07,Friday,144.94,1.20364,174.45558160000002,,start
2014-11-08,Saturday,,,174.45558160000002,imputed from 935,
2014-11-09,Sunday,,,174.45558160000002,imputed from 936,
2014-11-10,Monday,144.93,1.20257,174.28847009999998,,
2014-11-11,Tuesday,145.06,1.2033,174.550698,,
2014-11-12,Wednesday,145.09,1.20212,174.41559080000002,,
2014-11-13,Thursday,145.17,1.20208,174.5059536,,
2014-11-14,Friday,145.43,1.20131,174.7065133,,start
2014-11-15,Saturday,,,174.7065133,imputed from 942,
2014-11-16,Sunday,,,174.7065133,imputed from 943,
2014-11-17,Monday,145.45,1.20129,174.72763049999998,,
2014-11-18,Tuesday,145.39,1.20129,174.6555531,,
2014-11-19,Wednesday,144.97,1.20142,174.16985739999998,,
2014-11-20,Thursday,145.47,1.20181,174.8273007,,
2014-11-21,Friday,145.85,1.20158,175.25044300000002,,start
2014-11-22,Saturday,,,175.25044300000002,imputed from 949,
2014-11-23,Sunday,,,175.25044300000002,imputed from 950,
2014-11-24,Monday,145.84,1.20247,175.3682248,,
2014-11-25,Tuesday,146.4,1.20263,176.06503200000003,,
2014-11-26,Wednesday,146.58,1.20219,176.21701020000003,,
2014-11-27,Thursday,147.1,1.20191,176.800961,,
2014-11-28,Friday,147.23,1.20215,176.9925445,,start
2014-11-29,Saturday,,,176.9925445,imputed from 956,
2014-11-30,Sunday,,,176.9925445,imputed from 957,
2014-12-01,Monday,147.02,1.2029,176.85035800000003,,
2014-12-02,Tuesday,146.68,1.20377,176.5689836,,
2014-12-03,Wednesday,146.72,1.20341,176.5643152,,
2014-12-04,Thursday,146.57,1.20235,176.2284395,,
2014-12-05,Friday,146.6,1.20234,176.26304399999998,,start
2014-12-06,Saturday,,,176.26304399999998,imputed from 963,
2014-12-07,Sunday,,,176.26304399999998,imputed from 964,
2014-12-08,Monday,145.5,1.20216,174.91428,,
2014-12-09,Tuesday,145.58,1.20195,174.97988100000003,,
2014-12-10,Wednesday,145.65,1.203,175.21695000000003,,
2014-12-11,Thursday,145.74,1.20125,175.070175,,
2014-12-12,Friday,146.32,1.20113,175.7493416,,start
2014-12-13,Saturday,,,175.7493416,imputed from 970,
2014-12-14,Sunday,,,175.7493416,imputed from 971,
2014-12-15,Monday,146.25,1.20093,175.63601250000002,,
2014-12-16,Tuesday,146.53,1.20093,175.9722729,,
2014-12-17,Wednesday,146.62,1.20094,176.0818228,,
2014-12-18,Thursday,146.37,1.20401,176.2309437,,
2014-12-19,Friday,146.48,1.20359,176.30186319999999,,start
2014-12-20,Saturday,,,176.30186319999999,imputed from 977,
2014-12-21,Sunday,,,176.30186319999999,imputed from 978,
2014-12-22,Monday,146.59,1.20309,176.3609631,,
2014-12-23,Tuesday,146.72,1.20244,176.4219968,,
2014-12-24,Wednesday,146.72,1.2025,176.43079999999998,,
2014-12-25,Thursday,,1.20273,176.43079999999998,imputed from 982,
2014-12-26,Friday,146.72,1.203,176.50416,imputed from 982,start
2014-12-27,Saturday,,,176.50416,imputed from 984,
2014-12-28,Sunday,,,176.50416,imputed from 985,
2014-12-29,Monday,147.13,1.20302,177.00033259999998,,
2014-12-30,Tuesday,147.22,1.20227,176.9981894,,
2014-12-31,Wednesday,147.22,1.20295,177.098299,,
2015-01-01,Thursday,,1.20297,177.098299,imputed from 989,
2015-01-02,Friday,147.77,1.20219,177.64761630000004,,start
2015-01-03,Saturday,,,177.64761630000004,imputed from 991,
2015-01-04,Sunday,,,177.64761630000004,imputed from 992,
2015-01-05,Monday,147.49,1.20158,177.22103420000002,,
2015-01-06,Tuesday,148.05,1.20105,177.81545250000002,,
2015-01-07,Wednesday,147.66,1.20097,177.3352302,,
2015-01-08,Thursday,147.48,1.20101,177.12495479999998,,
2015-01-09,Friday,147.64,1.20108,177.32745119999998,,start
2015-01-10,Saturday,,,177.32745119999998,imputed from 998,
2015-01-11,Sunday,,,177.32745119999998,imputed from 999,
2015-01-12,Monday,147.84,1.20097,177.55140480000003,,
2015-01-13,Tuesday,148.01,1.20099,177.75852989999998,,
2015-01-14,Wednesday,148.86,1.20095,178.77341700000002,,
2015-01-15,Thursday,148.71,0.97554,145.0725534,,
2015-01-16,Friday,148.95,0.9941,148.071195,,start
2015-01-17,Saturday,,,148.071195,imputed from 1005,
2015-01-18,Sunday,,,148.071195,imputed from 1006,
2015-01-19,Monday,149.08,1.02066,152.1599928,,
2015-01-20,Tuesday,148.89,1.01146,150.5962794,,
2015-01-21,Wednesday,148.33,0.9981,148.04817300000002,,
2015-01-22,Thursday,149.17,0.9902,147.70813399999997,,
2015-01-23,Friday,149.79,0.98593,147.6824547,,start
2015-01-24,Saturday,,,147.6824547,imputed from 1012,
2015-01-25,Sunday,,,147.6824547,imputed from 1013,
2015-01-26,Monday,149.38,1.01515,151.643107,,
2015-01-27,Tuesday,149.47,1.02745,153.5729515,,
2015-01-28,Wednesday,149.47,1.02185,152.7359195,,
2015-01-29,Thursday,149.3,1.04558,156.105094,,
2015-01-30,Friday,149.95,1.03917,155.82354149999998,,start
2015-01-31,Saturday,,,155.82354149999998,imputed from 1019,
2015-02-01,Sunday,,,155.82354149999998,imputed from 1020,
2015-02-02,Monday,149.9,1.05222,157.727778,,
2015-02-03,Tuesday,149.53,1.06098,158.6483394,,
2015-02-04,Wednesday,149.34,1.05066,156.9055644,,
2015-02-05,Thursday,149.32,1.05708,157.8431856,,
2015-02-06,Friday,148.98,1.04786,156.1101828,,start
2015-02-07,Saturday,,,156.1101828,imputed from 1026,
2015-02-08,Sunday,,,156.1101828,imputed from 1027,
2015-02-09,Monday,149.12,1.04581,155.9511872,,
2015-02-10,Tuesday,148.65,1.04856,155.86844399999998,,
2015-02-11,Wednesday,148.93,1.05215,156.6966995,,
2015-02-12,Thursday,149.3,1.06138,158.464034,,
2015-02-13,Friday,149.31,1.0621,158.582151,,start
2015-02-14,Saturday,,,158.582151,imputed from 1033,
2015-02-15,Sunday,,,158.582151,imputed from 1034,
2015-02-16,Monday,149.19,1.05802,157.8460038,,
2015-02-17,Tuesday,148.94,1.06941,159.2779254,,
2015-02-18,Wednesday,148.97,1.07385,159.9714345,,
2015-02-19,Thursday,149.0,1.07944,160.83656,,
2015-02-20,Friday,149.27,1.06757,159.3561739,,start
2015-02-21,Saturday,,,159.3561739,imputed from 1040,
2015-02-22,Sunday,,,159.3561739,imputed from 1041,
2015-02-23,Monday,149.57,1.07651,161.0136007,,
2015-02-24,Tuesday,149.65,1.07806,161.331679,,
2015-02-25,Wednesday,150.14,1.07753,161.7803542,,
2015-02-26,Thursday,150.53,1.06671,160.5718563,,
2015-02-27,Friday,150.26,1.06802,160.48068519999998,,start
2015-02-28,Saturday,,,160.48068519999998,imputed from 1047,
2015-03-01,Sunday,,,160.48068519999998,imputed from 1048,
2015-03-02,Monday,149.86,1.07175,160.612455,,
2015-03-03,Tuesday,149.54,1.07427,160.6463358,,
2015-03-04,Wednesday,149.43,1.06722,159.47468460000002,,
2015-03-05,Thursday,153.8,1.07432,165.230416,,
2015-03-06,Friday,153.27,1.06924,163.8824148,,start
2015-03-07,Saturday,,,163.8824148,imputed from 1054,
2015-03-08,Sunday,,,163.8824148,imputed from 1055,
2015-03-09,Monday,154.41,1.06983,165.19245030000002,,
2015-03-10,Tuesday,155.52,1.06933,166.3022016,,
2015-03-11,Wednesday,156.09,1.06445,166.15000049999998,,
2015-03-12,Thursday,155.78,1.06598,166.0583644,,
2015-03-13,Friday,155.76,1.05545,164.39689199999998,,start
2015-03-14,Saturday,,,164.39689199999998,imputed from 1061,
2015-03-15,Sunday,,,164.39689199999998,imputed from 1062,
2015-03-16,Monday,155.57,1.06483,165.65560309999998,,
2015-03-17,Tuesday,155.28,1.06633,165.5797224,,
2015-03-18,Wednesday,156.05,1.06273,165.8390165,,
2015-03-19,Thursday,156.34,1.05506,164.9480804,,
2015-03-20,Friday,156.53,1.05518,165.1673254,,start
2015-03-21,Saturday,,,165.1673254,imputed from 1068,
2015-03-22,Sunday,,,165.1673254,imputed from 1069,
2015-03-23,Monday,155.81,1.05765,164.7924465,,
2015-03-24,Tuesday,155.55,1.04674,162.82040700000002,,
2015-03-25,Wednesday,155.68,1.05275,163.89212,,
2015-03-26,Thursday,155.76,1.04819,163.26607439999998,,
2015-03-27,Friday,155.82,1.04706,163.1528892,,start
2015-03-28,Saturday,,,163.1528892,imputed from 1075,
2015-03-29,Sunday,,,163.1528892,imputed from 1076,
2015-03-30,Monday,155.67,1.04771,163.0970157,,
2015-03-31,Tuesday,156.05,1.04377,162.8803085,,
2015-04-01,Wednesday,156.36,1.04086,162.7488696,,
2015-04-02,Thursday,156.08,1.04411,162.96468880000003,,
2015-04-03,Friday,156.08,1.04322,162.8257776,imputed from 1081,start
2015-04-04,Saturday,,,162.8257776,imputed from 1082,
2015-04-05,Sunday,,,162.8257776,imputed from 1083,
2015-04-06,Monday,,1.04729,162.8257776,imputed from 1084,
2015-04-07,Tuesday,156.13,1.04485,163.1324305,,
2015-04-08,Wednesday,156.45,1.04205,163.0287225,,
2015-04-09,Thursday,156.49,1.04208,163.07509919999998,,
2015-04-10,Friday,156.66,1.0391,162.785406,,start
2015-04-11,Saturday,,,162.785406,imputed from 1089,
2015-04-12,Sunday,,,162.785406,imputed from 1090,
2015-04-13,Monday,156.65,1.03317,161.8460805,,
2015-04-14,Tuesday,157.02,1.03613,162.6931326,,
2015-04-15,Wednesday,157.68,1.03057,162.5002776,,
2015-04-16,Thursday,157.59,1.02894,162.1506546,,
2015-04-17,Friday,157.43,1.029,161.99546999999998,,start
2015-04-18,Saturday,,,161.99546999999998,imputed from 1096,
2015-04-19,Sunday,,,161.99546999999998,imputed from 1097,
2015-04-20,Monday,157.55,1.02672,161.75973600000003,,
2015-04-21,Tuesday,157.4,1.02519,161.36490600000002,,
2015-04-22,Wednesday,156.89,1.04189,163.4621221,,
2015-04-23,Thursday,156.87,1.03326,162.0874962,,
2015-04-24,Friday,156.87,1.03778,162.7965486,,start
2015-04-25,Saturday,,,162.7965486,imputed from 1103,
2015-04-26,Sunday,,,162.7965486,imputed from 1104,
2015-04-27,Monday,156.8,1.03999,163.070432,,
2015-04-28,Tuesday,156.89,1.04927,164.61997029999998,,
2015-04-29,Wednesday,155.08,1.04541,162.12218280000002,,
2015-04-30,Thursday,154.23,1.04635,161.37856049999996,,
2015-05-01,Friday,154.23,1.04457,161.1040311,imputed from 1109,start
2015-05-02,Saturday,,,161.1040311,imputed from 1110,
2015-05-03,Sunday,,,161.1040311,imputed from 1111,
2015-05-04,Monday,153.16,1.04097,159.4349652,,
2015-05-05,Tuesday,151.91,1.03635,157.43192850000003,,
2015-05-06,Wednesday,150.89,1.0396,156.865244,,
2015-05-07,Thursday,151.05,1.03844,156.85636200000002,,
2015-05-08,Friday,151.98,1.04267,158.46498659999997,,start
2015-05-09,Saturday,,,158.46498659999997,imputed from 1117,
2015-05-10,Sunday,,,158.46498659999997,imputed from 1118,
2015-05-11,Monday,151.32,1.04216,157.69965119999998,,
2015-05-12,Tuesday,150.27,1.04206,156.5903562,,
2015-05-13,Wednesday,150.15,1.04093,156.2956395,,
2015-05-14,Thursday,150.16,1.04087,156.2970392,,
2015-05-15,Friday,150.94,1.04883,158.31040019999998,,start
2015-05-16,Saturday,,,158.31040019999998,imputed from 1124,
2015-05-17,Sunday,,,158.31040019999998,imputed from 1125,
2015-05-18,Monday,150.72,1.04815,157.97716799999998,,
2015-05-19,Tuesday,151.29,1.04481,158.0693049,,
2015-05-20,Wednesday,151.07,1.03977,157.07805390000001,,
2015-05-21,Thursday,150.98,1.04112,157.1882976,,
2015-05-22,Friday,151.33,1.03934,157.28332220000001,,start
2015-05-23,Saturday,,,157.28332220000001,imputed from 1131,
2015-05-24,Sunday,,,157.28332220000001,imputed from 1132,
2015-05-25,Monday,151.33,1.03729,156.97309570000002,,
2015-05-26,Tuesday,151.88,1.03668,157.4509584,,
2015-05-27,Wednesday,151.89,1.03535,157.2593115,,
2015-05-28,Thursday,152.02,1.03328,157.0792256,,
2015-05-29,Friday,152.51,1.03384,157.6709384,,start
2015-05-30,Saturday,,,157.6709384,imputed from 1138,
2015-05-31,Sunday,,,157.6709384,imputed from 1139,
2015-06-01,Monday,152.2,1.03369,157.327618,,
2015-06-02,Tuesday,150.16,1.04051,156.2429816,,
2015-06-03,Wednesday,148.31,1.05301,156.1719131,,
2015-06-04,Thursday,148.63,1.04921,155.9440823,,
2015-06-05,Friday,148.42,1.04431,154.9964902,,start
2015-06-06,Saturday,,,154.9964902,imputed from 1145,
2015-06-07,Sunday,,,154.9964902,imputed from 1146,
2015-06-08,Monday,145.82,1.04734,152.72311879999998,,
2015-06-09,Tuesday,144.95,1.05012,152.214894,,
2015-06-10,Wednesday,144.54,1.05492,152.47813680000002,,
2015-06-11,Thursday,145.83,1.05081,153.2396223,,
2015-06-12,Friday,145.8,1.04569,152.461602,,start
2015-06-13,Saturday,,,152.461602,imputed from 1152,
2015-06-14,Sunday,,,152.461602,imputed from 1153,
2015-06-15,Monday,145.32,1.04873,152.4014436,,
2015-06-16,Tuesday,145.67,1.04852,152.73790839999998,,
2015-06-17,Wednesday,145.87,1.04535,152.4852045,,
2015-06-18,Thursday,146.15,1.04715,153.0409725,,
2015-06-19,Friday,146.46,1.04154,152.5439484,,start
2015-06-20,Saturday,,,152.5439484,imputed from 1159,
2015-06-21,Sunday,,,152.5439484,imputed from 1160,
2015-06-22,Monday,145.48,1.04499,152.0251452,,
2015-06-23,Tuesday,145.87,1.04309,152.15553830000002,,
2015-06-24,Wednesday,146.02,1.04633,152.7851066,,
2015-06-25,Thursday,145.84,1.04968,153.08533119999998,,
2015-06-26,Friday,145.3,1.04315,151.56969500000002,,start
2015-06-27,Saturday,,,151.56969500000002,imputed from 1166,
2015-06-28,Sunday,,,151.56969500000002,imputed from 1167,
2015-06-29,Monday,146.04,1.03939,151.7925156,,
2015-06-30,Tuesday,146.47,1.04184,152.59830480000002,,
2015-07-01,Wednesday,145.83,1.04832,152.8765056,,
2015-07-02,Thursday,145.08,1.04599,151.75222920000002,,
2015-07-03,Friday,145.87,1.04428,152.32912360000003,,start
2015-07-04,Saturday,,,152.32912360000003,imputed from 1173,
2015-07-05,Sunday,,,152.32912360000003,imputed from 1174,
2015-07-06,Monday,145.83,1.04212,151.9723596,,
2015-07-07,Tuesday,147.19,1.04242,153.43379979999997,,
2015-07-08,Wednesday,147.05,1.04719,153.9892895,,
2015-07-09,Thursday,146.72,1.04595,153.461784,,
2015-07-10,Friday,145.42,1.04746,152.3216332,,start
2015-07-11,Saturday,,,152.3216332,imputed from 1180,
2015-07-12,Sunday,,,152.3216332,imputed from 1181,
2015-07-13,Monday,145.81,1.04543,152.4341483,,
2015-07-14,Tuesday,146.16,1.04027,152.0458632,,
2015-07-15,Wednesday,147.04,1.04228,153.2568512,,
2015-07-16,Thursday,147.19,1.04172,153.3307668,,
2015-07-17,Friday,147.87,1.04145,153.9992115,,start
2015-07-18,Saturday,,,153.9992115,imputed from 1187,
2015-07-19,Sunday,,,153.9992115,imputed from 1188,
2015-07-20,Monday,148.32,1.04418,154.8727776,,
2015-07-21,Tuesday,147.91,1.04824,155.0451784,,
2015-07-22,Wednesday,148.33,1.04895,155.59075350000003,,
2015-07-23,Thursday,148.42,1.05431,156.4806902,,
2015-07-24,Friday,149.24,1.05723,157.78100519999998,,start
2015-07-25,Saturday,,,157.78100519999998,imputed from 1194,
2015-07-26,Sunday,,,157.78100519999998,imputed from 1195,
2015-07-27,Monday,149.23,1.06762,159.3209326,,
2015-07-28,Tuesday,149.15,1.06449,158.7686835,,
2015-07-29,Wednesday,148.89,1.0632,158.29984799999997,,
2015-07-30,Thursday,149.64,1.05961,158.56004039999996,,
2015-07-31,Friday,149.7,1.06193,158.970921,,start
2015-08-01,Saturday,,,158.970921,imputed from 1201,
2015-08-02,Sunday,,,158.970921,imputed from 1202,
2015-08-03,Monday,149.65,1.06134,158.829531,,
2015-08-04,Tuesday,149.54,1.06469,159.2137426,,
2015-08-05,Wednesday,148.41,1.06768,158.4543888,,
2015-08-06,Thursday,148.86,1.07152,159.50646720000003,,
2015-08-07,Friday,149.48,1.07734,161.0407832,,start
2015-08-08,Saturday,,,161.0407832,imputed from 1208,
2015-08-09,Sunday,,,161.0407832,imputed from 1209,
2015-08-10,Monday,149.02,1.08385,161.515327,,
2015-08-11,Tuesday,150.06,1.09122,163.7484732,,
2015-08-12,Wednesday,150.12,1.08849,163.4041188,,
2015-08-13,Thursday,149.78,1.08862,163.0535036,,
2015-08-14,Friday,149.53,1.08426,162.1293978,,start
2015-08-15,Saturday,,,162.1293978,imputed from 1215,
2015-08-16,Sunday,,,162.1293978,imputed from 1216,
2015-08-17,Monday,149.86,1.08417,162.4737162,,
2015-08-18,Tuesday,149.53,1.07736,161.09764080000002,,
2015-08-19,Wednesday,149.55,1.07381,160.5882855,,
2015-08-20,Thursday,149.98,1.07741,161.5899518,,
2015-08-21,Friday,149.78,1.07739,161.37147420000002,,start
2015-08-22,Saturday,,,161.37147420000002,imputed from 1222,
2015-08-23,Sunday,,,161.37147420000002,imputed from 1223,
2015-08-24,Monday,149.71,1.08077,161.80207670000001,,
2015-08-25,Tuesday,147.79,1.08166,159.8585314,,
2015-08-26,Wednesday,148.46,1.08002,160.3397692,,
2015-08-27,Thursday,148.18,1.08653,161.0020154,,
2015-08-28,Friday,148.35,1.07645,159.69135749999998,,start
2015-08-29,Saturday,,,159.69135749999998,imputed from 1229,
2015-08-30,Sunday,,,159.69135749999998,imputed from 1230,
2015-08-31,Monday,147.71,1.08441,160.17820110000002,,
2015-09-01,Tuesday,147.49,1.08506,160.0354994,,
2015-09-02,Wednesday,147.69,1.08819,160.71478109999998,,
2015-09-03,Thursday,148.51,1.08283,160.81108329999998,,
2015-09-04,Friday,149.23,1.0837,161.720551,,start
2015-09-05,Saturday,,,161.720551,imputed from 1236,
2015-09-06,Sunday,,,161.720551,imputed from 1237,
2015-09-07,Monday,149.83,1.08924,163.20082920000002,,
2015-09-08,Tuesday,149.99,1.09697,164.5345303,,
2015-09-09,Wednesday,149.94,1.09319,163.9129086,,
2015-09-10,Thursday,150.15,1.09774,164.825661,,
2015-09-11,Friday,150.59,1.09944,165.5646696,,start
2015-09-12,Saturday,,,165.5646696,imputed from 1243,
2015-09-13,Sunday,,,165.5646696,imputed from 1244,
2015-09-14,Monday,150.59,1.09601,165.04814589999998,,
2015-09-15,Tuesday,149.63,1.09779,164.2623177,,
2015-09-16,Wednesday,149.21,1.0968,163.653528,,
2015-09-17,Thursday,149.25,1.09787,163.85709749999998,,
2015-09-18,Friday,150.83,1.0945,165.083435,,start
2015-09-19,Saturday,,,165.083435,imputed from 1250,
2015-09-20,Sunday,,,165.083435,imputed from 1251,
2015-09-21,Monday,150.54,1.08745,163.704723,,
2015-09-22,Tuesday,151.65,1.08456,164.473524,,
2015-09-23,Wednesday,151.52,1.09574,166.0265248,,
2015-09-24,Thursday,151.62,1.09522,166.05725640000003,,
2015-09-25,Friday,150.84,1.09594,165.3115896,,start
2015-09-26,Saturday,,,165.3115896,imputed from 1257,
2015-09-27,Sunday,,,165.3115896,imputed from 1258,
2015-09-28,Monday,151.24,1.09467,165.55789080000002,,
2015-09-29,Tuesday,151.4,1.09325,165.51805000000002,,
2015-09-30,Wednesday,151.62,1.08793,164.9519466,,
2015-10-01,Thursday,152.2,1.09406,166.515932,,
2015-10-02,Friday,152.73,1.09005,166.48333649999998,,start
2015-10-03,Saturday,,,166.48333649999998,imputed from 1264,
2015-10-04,Sunday,,,166.48333649999998,imputed from 1265,
2015-10-05,Monday,152.1,1.09129,165.985209,,
2015-10-06,Tuesday,151.74,1.08985,165.373839,,
2015-10-07,Wednesday,151.77,1.094,166.03638000000004,,
2015-10-08,Thursday,151.98,1.08956,165.5913288,,
2015-10-09,Friday,151.57,1.09216,165.5386912,,start
2015-10-10,Saturday,,,165.5386912,imputed from 1271,
2015-10-11,Sunday,,,165.5386912,imputed from 1272,
2015-10-12,Monday,152.06,1.09362,166.2958572,,
2015-10-13,Tuesday,151.92,1.09,165.5928,,
2015-10-14,Wednesday,152.58,1.08955,166.24353900000003,,
2015-10-15,Thursday,152.43,1.08191,164.9155413,,
2015-10-16,Friday,152.61,1.0829,165.261369,,start
2015-10-17,Saturday,,,165.261369,imputed from 1278,
2015-10-18,Sunday,,,165.261369,imputed from 1279,
2015-10-19,Monday,152.36,1.08318,165.03330480000002,,
2015-10-20,Tuesday,151.57,1.08491,164.4398087,,
2015-10-21,Wednesday,152.4,1.08795,165.80358,,
2015-10-22,Thursday,153.38,1.08103,165.80838139999997,,
2015-10-23,Friday,153.46,1.07823,165.46517580000003,,start
2015-10-24,Saturday,,,165.46517580000003,imputed from 1285,
2015-10-25,Sunday,,,165.46517580000003,imputed from 1286,
2015-10-26,Monday,153.55,1.08755,166.99330250000003,,
2015-10-27,Tuesday,154.27,1.0897,168.10801899999998,,
2015-10-28,Wednesday,154.36,1.08591,167.6210676,,
2015-10-29,Thursday,153.17,1.08627,166.3839759,,
2015-10-30,Friday,153.25,1.08728,166.62566,,start
2015-10-31,Saturday,,,166.62566,imputed from 1292,
2015-11-01,Sunday,,,166.62566,imputed from 1293,
2015-11-02,Monday,152.46,1.08696,165.7179216,,
2015-11-03,Tuesday,152.46,1.08646,165.6416916,,
2015-11-04,Wednesday,152.29,1.07933,164.37116569999998,,
2015-11-05,Thursday,152.29,1.08323,164.96509669999998,,
2015-11-06,Friday,151.37,1.08048,163.55225760000002,,start
2015-11-07,Saturday,,,163.55225760000002,imputed from 1299,
2015-11-08,Sunday,,,163.55225760000002,imputed from 1300,
2015-11-09,Monday,151.55,1.07898,163.51941900000003,,
2015-11-10,Tuesday,152.27,1.07926,164.33892020000002,,
2015-11-11,Wednesday,152.59,1.07911,164.6613949,,
2015-11-12,Thursday,152.63,1.08149,165.0678187,,
2015-11-13,Friday,153.25,1.08338,166.027985,,start
2015-11-14,Saturday,,,166.027985,imputed from 1306,
2015-11-15,Sunday,,,166.027985,imputed from 1307,
2015-11-16,Monday,153.52,1.07905,165.65575600000003,,
2015-11-17,Tuesday,153.56,1.07992,165.8325152,,
2015-11-18,Wednesday,154.0,1.087,167.398,,
2015-11-19,Thursday,154.19,1.08711,167.6214909,,
2015-11-20,Friday,154.06,1.0844,167.062664,,start
2015-11-21,Saturday,,,167.062664,imputed from 1313,
2015-11-22,Sunday,,,167.062664,imputed from 1314,
2015-11-23,Monday,153.35,1.08304,166.084184,,
2015-11-24,Tuesday,153.84,1.08215,166.477956,,
2015-11-25,Wednesday,154.37,1.08516,167.5161492,,
2015-11-26,Thursday,154.34,1.08619,167.64256460000001,,
2015-11-27,Friday,154.78,1.0908,168.834024,,start
2015-11-28,Saturday,,,168.834024,imputed from 1320,
2015-11-29,Sunday,,,168.834024,imputed from 1321,
2015-11-30,Monday,154.48,1.08705,167.927484,,
2015-12-01,Tuesday,154.53,1.09091,168.5783223,,
2015-12-02,Wednesday,154.59,1.08113,167.1318867,,
2015-12-03,Thursday,152.09,1.08687,165.3020583,,
2015-12-04,Friday,151.72,1.08546,164.68599120000002,,start
2015-12-05,Saturday,,,164.68599120000002,imputed from 1327,
2015-12-06,Sunday,,,164.68599120000002,imputed from 1328,
2015-12-07,Monday,150.94,1.08378,163.5857532,,
2015-12-08,Tuesday,151.18,1.08095,163.418021,,
2015-12-09,Wednesday,150.75,1.08399,163.4114925,,
2015-12-10,Thursday,151.18,1.08077,163.3908086,,
2015-12-11,Friday,151.48,1.08095,163.742306,,start
2015-12-12,Saturday,,,163.742306,imputed from 1334,
2015-12-13,Sunday,,,163.742306,imputed from 1335,
2015-12-14,Monday,150.87,1.08313,163.4118231,,
2015-12-15,Tuesday,149.79,1.08366,162.3214314,,
2015-12-16,Wednesday,149.67,1.08055,161.72591849999998,,
2015-12-17,Thursday,150.52,1.07835,162.313242,,
2015-12-18,Friday,151.08,1.07834,162.9156072,,start
2015-12-19,Saturday,,,162.9156072,imputed from 1341,
2015-12-20,Sunday,,,162.9156072,imputed from 1342,
2015-12-21,Monday,151.03,1.08316,163.58965479999998,,
2015-12-22,Tuesday,150.3,1.08178,162.591534,,
2015-12-23,Wednesday,149.85,1.0809,161.97286499999998,,
2015-12-24,Thursday,149.85,1.08146,162.056781,,
2015-12-25,Friday,149.85,1.08274,162.248589,imputed from 1347,start
2015-12-26,Saturday,,,162.248589,imputed from 1348,
2015-12-27,Sunday,,,162.248589,imputed from 1349,
2015-12-28,Monday,150.91,1.08414,163.60756740000002,,
2015-12-29,Tuesday,149.84,1.0846,162.516464,,
2015-12-30,Wednesday,150.05,1.08107,162.21455350000002,,
2015-12-31,Thursday,150.05,1.08822,163.28741100000002,,
2016-01-01,Friday,150.05,1.08733,163.1538665,imputed from 1354,start
2016-01-02,Saturday,,,163.1538665,imputed from 1355,
2016-01-03,Sunday,,,163.1538665,imputed from 1356,
2016-01-04,Monday,150.61,1.08544,163.4781184,,
