date,weekday,LC1_Comdty_PX-LAST-CHF,imputed,LC1_Comdty_start
2018-07-11,Wednesday,1.03279,,
2018-07-12,Thursday,1.05172,,
2018-07-13,Friday,1.04832,,start
2018-07-14,Saturday,1.04832,imputed from 7637,
2018-07-15,Sunday,1.04832,imputed from 7638,
2018-07-16,Monday,1.06615,,
2018-07-17,Tuesday,1.06414,,
2018-07-18,Wednesday,1.08841,,
2018-07-19,Thursday,1.0902,,
2018-07-20,Friday,1.08326,,start
2018-07-21,Saturday,1.08326,imputed from 7644,
2018-07-22,Sunday,1.08326,imputed from 7645,
2018-07-23,Monday,1.07942,,
2018-07-24,Tuesday,1.07423,,
2018-07-25,Wednesday,1.08349,,
2018-07-26,Thursday,1.07205,,
2018-07-27,Friday,1.07952,,start
2018-07-28,Saturday,1.07952,imputed from 7651,
2018-07-29,Sunday,1.07952,imputed from 7652,
2018-07-30,Monday,1.07135,,
2018-07-31,Tuesday,1.06555,,
2018-08-01,Wednesday,1.07734,,
2018-08-02,Thursday,1.08014,,
2018-08-03,Friday,1.09867,,start
2018-08-04,Saturday,1.09867,imputed from 7658,
2018-08-05,Sunday,1.09867,imputed from 7659,
2018-08-06,Monday,1.1116,,
2018-08-07,Tuesday,1.10381,,
2018-08-08,Wednesday,1.1039,,
2018-08-09,Thursday,1.08145,,
2018-08-10,Friday,1.08747,,start
2018-08-11,Saturday,1.08747,imputed from 7665,
2018-08-12,Sunday,1.08747,imputed from 7666,
2018-08-13,Monday,1.07479,,
2018-08-14,Tuesday,1.0804,,
2018-08-15,Wednesday,1.08346,,
2018-08-16,Thursday,1.08882,,
2018-08-17,Friday,1.10265,,start
2018-08-18,Saturday,1.10265,imputed from 7672,
2018-08-19,Sunday,1.10265,imputed from 7673,
2018-08-20,Monday,1.09699,,
2018-08-21,Tuesday,1.08939,,
2018-08-22,Wednesday,1.07114,,
2018-08-23,Thursday,1.07159,,
2018-08-24,Friday,1.04865,,start
2018-08-25,Saturday,1.04865,imputed from 7679,
2018-08-26,Sunday,1.04865,imputed from 7680,
2018-08-27,Monday,1.07016,,
2018-08-28,Tuesday,1.05728,,
2018-08-29,Wednesday,1.05646,,
2018-08-30,Thursday,1.0589,,
2018-08-31,Friday,1.05523,,start
2018-09-01,Saturday,1.05523,imputed from 7686,
2018-09-02,Sunday,1.05523,imputed from 7687,
2018-09-03,Monday,1.05523,imputed from 7688,
2018-09-04,Tuesday,1.07084,,
2018-09-05,Wednesday,1.05953,,
2018-09-06,Thursday,1.05263,,
2018-09-07,Friday,1.06575,,start
2018-09-08,Saturday,1.06575,imputed from 7693,
2018-09-09,Sunday,1.06575,imputed from 7694,
2018-09-10,Monday,1.07352,,
2018-09-11,Tuesday,1.06436,,
2018-09-12,Wednesday,1.08186,,
2018-09-13,Thursday,1.07199,,
2018-09-14,Friday,1.10022,,start
2018-09-15,Saturday,1.10022,imputed from 7700,
2018-09-16,Sunday,1.10022,imputed from 7701,
2018-09-17,Monday,1.0916,,
2018-09-18,Tuesday,1.09206,,
2018-09-19,Wednesday,1.09311,,
2018-09-20,Thursday,1.08087,,
2018-09-21,Friday,1.0845,,start
2018-09-22,Saturday,1.0845,imputed from 7707,
2018-09-23,Sunday,1.0845,imputed from 7708,
2018-09-24,Monday,1.07935,,
2018-09-25,Tuesday,1.08305,,
2018-09-26,Wednesday,1.10037,,
2018-09-27,Thursday,1.107,,
2018-09-28,Friday,1.10761,,start
2018-09-29,Saturday,1.10761,imputed from 7714,
2018-09-30,Sunday,1.10761,imputed from 7715,
2018-10-01,Monday,1.11856,,
2018-10-02,Tuesday,1.12277,,
2018-10-03,Wednesday,1.12034,,
2018-10-04,Thursday,1.12784,,
2018-10-05,Friday,1.12878,,start
2018-10-06,Saturday,1.12878,imputed from 7721,
2018-10-07,Sunday,1.12878,imputed from 7722,
2018-10-08,Monday,1.17446,,
2018-10-09,Tuesday,1.16248,,
2018-10-10,Wednesday,1.15415,,
2018-10-11,Thursday,1.15806,,
2018-10-12,Friday,1.15118,,start
2018-10-13,Saturday,1.15118,imputed from 7728,
2018-10-14,Sunday,1.15118,imputed from 7729,
2018-10-15,Monday,1.16477,,
2018-10-16,Tuesday,1.16562,,
2018-10-17,Wednesday,1.16553,,
2018-10-18,Thursday,1.16531,,
2018-10-19,Friday,1.1639,,start
2018-10-20,Saturday,1.1639,imputed from 7735,
2018-10-21,Sunday,1.1639,imputed from 7736,
2018-10-22,Monday,1.17697,,
2018-10-23,Tuesday,1.16541,,
2018-10-24,Wednesday,1.1809,,
2018-10-25,Thursday,1.17087,,
2018-10-26,Friday,1.18211,,start
2018-10-27,Saturday,1.18211,imputed from 7742,
2018-10-28,Sunday,1.18211,imputed from 7743,
2018-10-29,Monday,1.17414,,
2018-10-30,Tuesday,1.17349,,
2018-10-31,Wednesday,1.18026,,
2018-11-01,Thursday,1.17277,,
2018-11-02,Friday,1.17532,,start
2018-11-03,Saturday,1.17532,imputed from 7749,
2018-11-04,Sunday,1.17532,imputed from 7750,
2018-11-05,Monday,1.15879,,
2018-11-06,Tuesday,1.15852,,
2018-11-07,Wednesday,1.16042,,
2018-11-08,Thursday,1.17086,,
2018-11-09,Friday,1.15205,,start
2018-11-10,Saturday,1.15205,imputed from 7756,
2018-11-11,Sunday,1.15205,imputed from 7757,
2018-11-12,Monday,1.15925,,
2018-11-13,Tuesday,1.16425,,
2018-11-14,Wednesday,1.1546,,
2018-11-15,Thursday,1.15875,,
2018-11-16,Friday,1.15362,,start
2018-11-17,Saturday,1.15362,imputed from 7763,
2018-11-18,Sunday,1.15362,imputed from 7764,
2018-11-19,Monday,1.15279,,
2018-11-20,Tuesday,1.15122,,
2018-11-21,Wednesday,1.15737,,
2018-11-22,Thursday,1.15737,imputed from 7768,
2018-11-23,Friday,1.16831,,start
2018-11-24,Saturday,1.16831,imputed from 7770,
2018-11-25,Sunday,1.16831,imputed from 7771,
2018-11-26,Monday,1.16715,,
2018-11-27,Tuesday,1.16642,,
2018-11-28,Wednesday,1.1625,,
2018-11-29,Thursday,1.16262,,
2018-11-30,Friday,1.16785,,start
2018-12-01,Saturday,1.16785,imputed from 7777,
2018-12-02,Sunday,1.16785,imputed from 7778,
2018-12-03,Monday,1.16653,,
2018-12-04,Tuesday,1.17528,,
2018-12-05,Wednesday,1.18016,,
2018-12-06,Thursday,1.17054,,
2018-12-07,Friday,1.16921,,start
2018-12-08,Saturday,1.16921,imputed from 7784,
2018-12-09,Sunday,1.16921,imputed from 7785,
2018-12-10,Monday,1.2,,
2018-12-11,Tuesday,1.21332,,
2018-12-12,Wednesday,1.21905,,
2018-12-13,Thursday,1.22113,,
2018-12-14,Friday,1.22033,,start
2018-12-15,Saturday,1.22033,imputed from 7791,
2018-12-16,Sunday,1.22033,imputed from 7792,
2018-12-17,Monday,1.20638,,
2018-12-18,Tuesday,1.21754,,
2018-12-19,Wednesday,1.2126,,
2018-12-20,Thursday,1.21029,,
2018-12-21,Friday,1.21829,,start
2018-12-22,Saturday,1.21829,imputed from 7798,
2018-12-23,Sunday,1.21829,imputed from 7799,
2018-12-24,Monday,1.21339,,
2018-12-25,Tuesday,1.21339,imputed from 7801,
2018-12-26,Wednesday,1.22063,,
2018-12-27,Thursday,1.22438,,
2018-12-28,Friday,1.22263,,start
2018-12-29,Saturday,1.22263,imputed from 7805,
2018-12-30,Sunday,1.22263,imputed from 7806,
2018-12-31,Monday,1.21744,,
2019-01-01,Tuesday,1.21744,imputed from 7808,
2019-01-02,Wednesday,1.22327,,
2019-01-03,Thursday,1.21833,,
2019-01-04,Friday,1.20218,,start
2019-01-05,Saturday,1.20218,imputed from 7812,
2019-01-06,Sunday,1.20218,imputed from 7813,
2019-01-07,Monday,1.2081,,
2019-01-08,Tuesday,1.22882,,
2019-01-09,Wednesday,1.2178,,
2019-01-10,Thursday,1.2274,,
2019-01-11,Friday,1.22838,,start
2019-01-12,Saturday,1.22838,imputed from 7819,
2019-01-13,Sunday,1.22838,imputed from 7820,
2019-01-14,Monday,1.22954,,
2019-01-15,Tuesday,1.25503,,
2019-01-16,Wednesday,1.26521,,
2019-01-17,Thursday,1.2635,,
2019-01-18,Friday,1.25981,,start
2019-01-19,Saturday,1.25981,imputed from 7826,
2019-01-20,Sunday,1.25981,imputed from 7827,
2019-01-21,Monday,1.25981,imputed from 7828,
2019-01-22,Tuesday,1.24725,,
2019-01-23,Wednesday,1.24872,,
2019-01-24,Thursday,1.24986,,
2019-01-25,Friday,1.25193,,start
2019-01-26,Saturday,1.25193,imputed from 7833,
2019-01-27,Sunday,1.25193,imputed from 7834,
2019-01-28,Monday,1.25275,,
2019-01-29,Tuesday,1.25893,,
2019-01-30,Wednesday,1.26036,,
2019-01-31,Thursday,1.24026,,
2019-02-01,Friday,1.24773,,start
2019-02-02,Saturday,1.24773,imputed from 7840,
2019-02-03,Sunday,1.24773,imputed from 7841,
2019-02-04,Monday,1.26746,,
2019-02-05,Tuesday,1.27663,,
2019-02-06,Wednesday,1.27353,,
2019-02-07,Thursday,1.27015,,
2019-02-08,Friday,1.27899,,start
2019-02-09,Saturday,1.27899,imputed from 7847,
2019-02-10,Sunday,1.27899,imputed from 7848,
2019-02-11,Monday,1.28929,,
2019-02-12,Tuesday,1.28732,,
2019-02-13,Wednesday,1.28054,,
2019-02-14,Thursday,1.27999,,
2019-02-15,Friday,1.28002,,start
2019-02-16,Saturday,1.28002,imputed from 7854,
2019-02-17,Sunday,1.28002,imputed from 7855,
2019-02-18,Monday,1.28002,imputed from 7856,
2019-02-19,Tuesday,1.28527,,
2019-02-20,Wednesday,1.29006,,
2019-02-21,Thursday,1.28793,,
2019-02-22,Friday,1.28772,,start
2019-02-23,Saturday,1.28772,imputed from 7861,
2019-02-24,Sunday,1.28772,imputed from 7862,
2019-02-25,Monday,1.29341,,
2019-02-26,Tuesday,1.29925,,
2019-02-27,Wednesday,1.30068,,
2019-02-28,Thursday,1.29525,,
2019-03-01,Friday,1.29446,,start
2019-03-02,Saturday,1.29446,imputed from 7868,
2019-03-03,Sunday,1.29446,imputed from 7869,
2019-03-04,Monday,1.28311,,
2019-03-05,Tuesday,1.29495,,
2019-03-06,Wednesday,1.29506,,
2019-03-07,Thursday,1.30291,,
2019-03-08,Friday,1.30596,,start
2019-03-09,Saturday,1.30596,imputed from 7875,
2019-03-10,Sunday,1.30596,imputed from 7876,
2019-03-11,Monday,1.30432,,
2019-03-12,Tuesday,1.27575,,
2019-03-13,Wednesday,1.27283,,
2019-03-14,Thursday,1.2791,,
2019-03-15,Friday,1.29436,,start
2019-03-16,Saturday,1.29436,imputed from 7882,
2019-03-17,Sunday,1.29436,imputed from 7883,
2019-03-18,Monday,1.28517,,
2019-03-19,Tuesday,1.29022,,
2019-03-20,Wednesday,1.29251,,
2019-03-21,Thursday,1.29056,,
2019-03-22,Friday,1.28999,,start
2019-03-23,Saturday,1.28999,imputed from 7889,
2019-03-24,Sunday,1.28999,imputed from 7890,
2019-03-25,Monday,1.26554,,
2019-03-26,Tuesday,1.26088,,
2019-03-27,Wednesday,1.25657,,
2019-03-28,Thursday,1.2593,,
2019-03-29,Friday,1.25159,,start
2019-03-30,Saturday,1.25159,imputed from 7896,
2019-03-31,Sunday,1.25159,imputed from 7897,
2019-04-01,Monday,1.26061,,
2019-04-02,Tuesday,1.26048,,
2019-04-03,Wednesday,1.25423,,
2019-04-04,Thursday,1.27537,,
2019-04-05,Friday,1.26088,,start
2019-04-06,Saturday,1.26088,imputed from 7903,
2019-04-07,Sunday,1.26088,imputed from 7904,
2019-04-08,Monday,1.20442,,
2019-04-09,Tuesday,1.20362,,
2019-04-10,Wednesday,1.20238,,
2019-04-11,Thursday,1.20786,,
2019-04-12,Friday,1.21693,,start
2019-04-13,Saturday,1.21693,imputed from 7910,
2019-04-14,Sunday,1.21693,imputed from 7911,
2019-04-15,Monday,1.21949,,
2019-04-16,Tuesday,1.2343,,
2019-04-17,Wednesday,1.23672,,
2019-04-18,Thursday,1.24589,,
2019-04-19,Friday,1.24589,imputed from 7916,start
2019-04-20,Saturday,1.24589,imputed from 7917,
2019-04-21,Sunday,1.24589,imputed from 7918,
2019-04-22,Monday,1.23472,,
2019-04-23,Tuesday,1.23669,,
2019-04-24,Wednesday,1.208,,
2019-04-25,Thursday,1.17729,,
2019-04-26,Friday,1.17224,,start
2019-04-27,Saturday,1.17224,imputed from 7924,
2019-04-28,Sunday,1.17224,imputed from 7925,
2019-04-29,Monday,1.17073,,
2019-04-30,Tuesday,1.16386,,
2019-05-01,Wednesday,1.15492,,
2019-05-02,Thursday,1.15835,,
2019-05-03,Friday,1.15387,,start
2019-05-04,Saturday,1.15387,imputed from 7931,
2019-05-05,Sunday,1.15387,imputed from 7932,
2019-05-06,Monday,1.14172,,
2019-05-07,Tuesday,1.14655,,
2019-05-08,Wednesday,1.13274,,
2019-05-09,Thursday,1.13573,,
2019-05-10,Friday,1.13754,,start
2019-05-11,Saturday,1.13754,imputed from 7938,
2019-05-12,Sunday,1.13754,imputed from 7939,
2019-05-13,Monday,1.10387,,
2019-05-14,Tuesday,1.10507,,
2019-05-15,Wednesday,1.10695,,
2019-05-16,Thursday,1.11547,,
2019-05-17,Friday,1.12455,,start
2019-05-18,Saturday,1.12455,imputed from 7945,
2019-05-19,Sunday,1.12455,imputed from 7946,
2019-05-20,Monday,1.12274,,
2019-05-21,Tuesday,1.12036,,
2019-05-22,Wednesday,1.11591,,
2019-05-23,Thursday,1.11188,,
2019-05-24,Friday,1.11353,,start
2019-05-25,Saturday,1.11353,imputed from 7952,
2019-05-26,Sunday,1.11353,imputed from 7953,
2019-05-27,Monday,1.11353,imputed from 7954,
2019-05-28,Tuesday,1.12554,,
2019-05-29,Wednesday,1.13125,,
2019-05-30,Thursday,1.10934,,
2019-05-31,Friday,1.08681,,start
2019-06-01,Saturday,1.08681,imputed from 7959,
2019-06-02,Sunday,1.08681,imputed from 7960,
2019-06-03,Monday,1.06455,,
2019-06-04,Tuesday,1.06883,,
2019-06-05,Wednesday,1.07171,,
2019-06-06,Thursday,1.06406,,
2019-06-07,Friday,1.05482,,start
2019-06-08,Saturday,1.05482,imputed from 7966,
2019-06-09,Sunday,1.05482,imputed from 7967,
2019-06-10,Monday,1.05173,,
2019-06-11,Tuesday,1.05938,,
2019-06-12,Wednesday,1.04685,,
2019-06-13,Thursday,1.0418,,
2019-06-14,Friday,1.04171,,start
2019-06-15,Saturday,1.04171,imputed from 7973,
2019-06-16,Sunday,1.04171,imputed from 7974,
2019-06-17,Monday,1.05488,,
2019-06-18,Tuesday,1.05518,,
2019-06-19,Wednesday,1.04111,,
2019-06-20,Thursday,1.01965,,
2019-06-21,Friday,0.99966,,start
2019-06-22,Saturday,0.99966,imputed from 7980,
2019-06-23,Sunday,0.99966,imputed from 7981,
2019-06-24,Monday,0.99649,,
2019-06-25,Tuesday,1.00772,,
2019-06-26,Wednesday,1.02972,,
2019-06-27,Thursday,1.02885,,
2019-06-28,Friday,1.0194,,start
2019-06-29,Saturday,1.0194,imputed from 7987,
2019-06-30,Sunday,1.0194,imputed from 7988,
2019-07-01,Monday,1.02778,,
2019-07-02,Tuesday,1.02528,,
2019-07-03,Wednesday,1.04037,,
2019-07-04,Thursday,1.04037,imputed from 7992,
2019-07-05,Friday,1.06187,,start
2019-07-06,Saturday,1.06187,imputed from 7994,
2019-07-07,Sunday,1.06187,imputed from 7995,
2019-07-08,Monday,1.05439,,
2019-07-09,Tuesday,1.07379,,
2019-07-10,Wednesday,1.06506,,
2019-07-11,Thursday,1.06775,,
2019-07-12,Friday,1.0675,,start
2019-07-13,Saturday,1.0675,imputed from 8001,
2019-07-14,Sunday,1.0675,imputed from 8002,
2019-07-15,Monday,1.0684,,
2019-07-16,Tuesday,1.06948,,
2019-07-17,Wednesday,1.06784,,
2019-07-18,Thursday,1.06004,,
2019-07-19,Friday,1.05631,,start
2019-07-20,Saturday,1.05631,imputed from 8008,
2019-07-21,Sunday,1.05631,imputed from 8009,
2019-07-22,Monday,1.06422,,
2019-07-23,Tuesday,1.07425,,
2019-07-24,Wednesday,1.07288,,
2019-07-25,Thursday,1.07683,,
2019-07-26,Friday,1.07998,,start
2019-07-27,Saturday,1.07998,imputed from 8015,
2019-07-28,Sunday,1.07998,imputed from 8016,
2019-07-29,Monday,1.07792,,
2019-07-30,Tuesday,1.07084,,
2019-07-31,Wednesday,1.0582,,
2019-08-01,Thursday,1.07066,,
2019-08-02,Friday,1.05691,,start
2019-08-03,Saturday,1.05691,imputed from 8022,
2019-08-04,Sunday,1.05691,imputed from 8023,
2019-08-05,Monday,1.04393,,
2019-08-06,Tuesday,1.03729,,
2019-08-07,Wednesday,1.03448,,
2019-08-08,Thursday,1.04167,,
2019-08-09,Friday,1.03804,,start
2019-08-10,Saturday,1.03804,imputed from 8029,
2019-08-11,Sunday,1.03804,imputed from 8030,
2019-08-12,Monday,1.00679,,
2019-08-13,Tuesday,0.96799,,
2019-08-14,Wednesday,0.95831,,
2019-08-15,Thursday,0.96269,,
2019-08-16,Friday,0.95991,,start
2019-08-17,Saturday,0.95991,imputed from 8036,
2019-08-18,Sunday,0.95991,imputed from 8037,
2019-08-19,Monday,0.963,,
2019-08-20,Tuesday,0.9785,,
2019-08-21,Wednesday,0.98271,,
2019-08-22,Thursday,0.99493,,
2019-08-23,Friday,0.96945,,start
2019-08-24,Saturday,0.96945,imputed from 8043,
2019-08-25,Sunday,0.96945,imputed from 8044,
2019-08-26,Monday,0.9894,,
2019-08-27,Tuesday,0.97809,,
2019-08-28,Wednesday,0.97345,,
2019-08-29,Thursday,0.98443,,
2019-08-30,Friday,0.97965,,start
2019-08-31,Saturday,0.97965,imputed from 8050,
2019-09-01,Sunday,0.97965,imputed from 8051,
2019-09-02,Monday,0.97965,imputed from 8052,
2019-09-03,Tuesday,0.97994,,
2019-09-04,Wednesday,0.97173,,
2019-09-05,Thursday,0.96554,,
2019-09-06,Friday,0.93699,,start
2019-09-07,Saturday,0.93699,imputed from 8057,
2019-09-08,Sunday,0.93699,imputed from 8058,
2019-09-09,Monday,0.93305,,
2019-09-10,Tuesday,0.95333,,
2019-09-11,Wednesday,0.9783,,
2019-09-12,Thursday,0.97639,,
2019-09-13,Friday,0.97133,,start
2019-09-14,Saturday,0.97133,imputed from 8064,
2019-09-15,Sunday,0.97133,imputed from 8065,
2019-09-16,Monday,0.97236,,
2019-09-17,Tuesday,0.98585,,
2019-09-18,Wednesday,0.99833,,
2019-09-19,Thursday,0.99151,,
2019-09-20,Friday,0.98625,,start
2019-09-21,Saturday,0.98625,imputed from 8071,
2019-09-22,Sunday,0.98625,imputed from 8072,
2019-09-23,Monday,1.00801,,
2019-09-24,Tuesday,1.00603,,
2019-09-25,Wednesday,1.02114,,
2019-09-26,Thursday,1.0226,,
2019-09-27,Friday,1.04006,,start
2019-09-28,Saturday,1.04006,imputed from 8078,
2019-09-29,Sunday,1.04006,imputed from 8079,
2019-09-30,Monday,1.04355,,
2019-10-01,Tuesday,1.03966,,
2019-10-02,Wednesday,1.05721,,
2019-10-03,Thursday,1.06565,,
2019-10-04,Friday,1.06824,,start
2019-10-05,Saturday,1.06824,imputed from 8085,
2019-10-06,Sunday,1.06824,imputed from 8086,
2019-10-07,Monday,1.106,,
2019-10-08,Tuesday,1.1024,,
2019-10-09,Wednesday,1.1073,,
2019-10-10,Thursday,1.10935,,
2019-10-11,Friday,1.11735,,start
2019-10-12,Saturday,1.11735,imputed from 8092,
2019-10-13,Sunday,1.11735,imputed from 8093,
2019-10-14,Monday,1.1311,,
2019-10-15,Tuesday,1.13303,,
2019-10-16,Wednesday,1.13294,,
2019-10-17,Thursday,1.129,,
2019-10-18,Friday,1.11887,,start
2019-10-19,Saturday,1.11887,imputed from 8099,
2019-10-20,Sunday,1.11887,imputed from 8100,
2019-10-21,Monday,1.12281,,
2019-10-22,Tuesday,1.12427,,
2019-10-23,Wednesday,1.14178,,
2019-10-24,Thursday,1.13876,,
2019-10-25,Friday,1.15541,,start
2019-10-26,Saturday,1.15541,imputed from 8106,
2019-10-27,Sunday,1.15541,imputed from 8107,
2019-10-28,Monday,1.15994,,
2019-10-29,Tuesday,1.16089,,
2019-10-30,Wednesday,1.17247,,
2019-10-31,Thursday,1.15642,,
2019-11-01,Friday,1.17804,,start
2019-11-02,Saturday,1.17804,imputed from 8113,
2019-11-03,Sunday,1.17804,imputed from 8114,
2019-11-04,Monday,1.18478,,
2019-11-05,Tuesday,1.18638,,
2019-11-06,Wednesday,1.18108,,
2019-11-07,Thursday,1.18691,,
2019-11-08,Friday,1.18952,,start
2019-11-09,Saturday,1.18952,imputed from 8120,
2019-11-10,Sunday,1.18952,imputed from 8121,
2019-11-11,Monday,1.1906,,
2019-11-12,Tuesday,1.18948,,
2019-11-13,Wednesday,1.16919,,
2019-11-14,Thursday,1.1767,,
2019-11-15,Friday,1.17897,,start
2019-11-16,Saturday,1.17897,imputed from 8127,
2019-11-17,Sunday,1.17897,imputed from 8128,
2019-11-18,Monday,1.17252,,
2019-11-19,Tuesday,1.17659,,
2019-11-20,Wednesday,1.18238,,
2019-11-21,Thursday,1.18442,,
2019-11-22,Friday,1.18402,,start
2019-11-23,Saturday,1.18402,imputed from 8134,
2019-11-24,Sunday,1.18402,imputed from 8135,
2019-11-25,Monday,1.19317,,
2019-11-26,Tuesday,1.20111,,
2019-11-27,Wednesday,1.21389,,
2019-11-28,Thursday,1.21389,imputed from 8139,
2019-11-29,Friday,1.21164,,start
2019-11-30,Saturday,1.21164,imputed from 8141,
2019-12-01,Sunday,1.21164,imputed from 8142,
2019-12-02,Monday,1.19796,,
2019-12-03,Tuesday,1.18898,,
2019-12-04,Wednesday,1.18172,,
2019-12-05,Thursday,1.1839,,
2019-12-06,Friday,1.19022,,start
2019-12-07,Saturday,1.19022,imputed from 8148,
2019-12-08,Sunday,1.19022,imputed from 8149,
2019-12-09,Monday,1.2334,,
2019-12-10,Tuesday,1.22719,,
2019-12-11,Wednesday,1.23545,,
2019-12-12,Thursday,1.23424,,
2019-12-13,Friday,1.2556,,start
2019-12-14,Saturday,1.2556,imputed from 8155,
2019-12-15,Sunday,1.2556,imputed from 8156,
2019-12-16,Monday,1.25125,,
2019-12-17,Tuesday,1.23812,,
2019-12-18,Wednesday,1.23666,,
2019-12-19,Thursday,1.22786,,
2019-12-20,Friday,1.23649,,start
2019-12-21,Saturday,1.23649,imputed from 8162,
2019-12-22,Sunday,1.23649,imputed from 8163,
2019-12-23,Monday,1.23413,,
2019-12-24,Tuesday,1.23309,,
2019-12-25,Wednesday,1.23309,imputed from 8166,
2019-12-26,Thursday,1.24378,,
2019-12-27,Friday,1.2333,,start
2019-12-28,Saturday,1.2333,imputed from 8169,
2019-12-29,Sunday,1.2333,imputed from 8170,
2019-12-30,Monday,1.22392,,
2019-12-31,Tuesday,1.21694,,
2020-01-01,Wednesday,1.21694,imputed from 8173,
2020-01-02,Thursday,1.22354,,
2020-01-03,Friday,1.21083,,start
2020-01-04,Saturday,1.21083,imputed from 8176,
2020-01-05,Sunday,1.21083,imputed from 8177,
2020-01-06,Monday,1.23228,,
2020-01-07,Tuesday,1.22805,,
2020-01-08,Wednesday,1.22976,,
2020-01-09,Thursday,1.23253,,
2020-01-10,Friday,1.23934,,start
2020-01-11,Saturday,1.23934,imputed from 8183,
2020-01-12,Sunday,1.23934,imputed from 8184,
2020-01-13,Monday,1.22754,,
2020-01-14,Tuesday,1.22803,,
2020-01-15,Wednesday,1.21992,,
2020-01-16,Thursday,1.21698,,
2020-01-17,Friday,1.22307,,start
2020-01-18,Saturday,1.22307,imputed from 8190,
2020-01-19,Sunday,1.22307,imputed from 8191,
2020-01-20,Monday,1.22307,imputed from 8192,
2020-01-21,Tuesday,1.22369,,
2020-01-22,Wednesday,1.22276,,
2020-01-23,Thursday,1.20835,,
2020-01-24,Friday,1.21204,,start
2020-01-25,Saturday,1.21204,imputed from 8197,
2020-01-26,Sunday,1.21204,imputed from 8198,
2020-01-27,Monday,1.18631,,
2020-01-28,Tuesday,1.18913,,
2020-01-29,Wednesday,1.1867,,
2020-01-30,Thursday,1.17927,,
2020-01-31,Friday,1.16993,,start
2020-02-01,Saturday,1.16993,imputed from 8204,
2020-02-02,Sunday,1.16993,imputed from 8205,
2020-02-03,Monday,1.1755,,
2020-02-04,Tuesday,1.1794,,
2020-02-05,Wednesday,1.17526,,
2020-02-06,Thursday,1.18121,,
2020-02-07,Friday,1.18619,,start
2020-02-08,Saturday,1.18619,imputed from 8211,
2020-02-09,Sunday,1.18619,imputed from 8212,
2020-02-10,Monday,1.16005,,
2020-02-11,Tuesday,1.14316,,
2020-02-12,Wednesday,1.15246,,
2020-02-13,Thursday,1.15989,,
2020-02-14,Friday,1.18099,,start
2020-02-15,Saturday,1.18099,imputed from 8218,
2020-02-16,Sunday,1.18099,imputed from 8219,
2020-02-17,Monday,1.18099,imputed from 8220,
2020-02-18,Tuesday,1.18477,,
2020-02-19,Wednesday,1.18879,,
2020-02-20,Thursday,1.17184,,
2020-02-21,Friday,1.15649,,start
2020-02-22,Saturday,1.15649,imputed from 8225,
2020-02-23,Sunday,1.15649,imputed from 8226,
2020-02-24,Monday,1.12588,,
2020-02-25,Tuesday,1.1016,,
2020-02-26,Wednesday,1.09788,,
2020-02-27,Thursday,1.07338,,
2020-02-28,Friday,1.04176,,start
2020-02-29,Saturday,1.04176,imputed from 8232,
2020-03-01,Sunday,1.04176,imputed from 8233,
2020-03-02,Monday,1.05347,,
2020-03-03,Tuesday,1.05476,,
2020-03-04,Wednesday,1.06423,,
2020-03-05,Thursday,1.02946,,
2020-03-06,Friday,0.99172,,start
2020-03-07,Saturday,0.99172,imputed from 8239,
2020-03-08,Sunday,0.99172,imputed from 8240,
2020-03-09,Monday,0.95167,,
2020-03-10,Tuesday,0.98786,,
2020-03-11,Wednesday,0.96808,,
2020-03-12,Thursday,0.94661,,
2020-03-13,Friday,0.91131,,start
2020-03-14,Saturday,0.91131,imputed from 8246,
2020-03-15,Sunday,0.91131,imputed from 8247,
2020-03-16,Monday,0.86991,,
2020-03-17,Tuesday,0.92727,,
2020-03-18,Wednesday,0.89448,,
2020-03-19,Thursday,0.93797,,
2020-03-20,Friday,0.97437,,start
2020-03-21,Saturday,0.97437,imputed from 8253,
2020-03-22,Sunday,0.97437,imputed from 8254,
2020-03-23,Monday,0.99881,,
2020-03-24,Tuesday,1.04388,,
2020-03-25,Wednesday,1.06129,,
2020-03-26,Thursday,1.0158,,
2020-03-27,Friday,0.96337,,start
2020-03-28,Saturday,0.96337,imputed from 8260,
2020-03-29,Sunday,0.96337,imputed from 8261,
2020-03-30,Monday,0.95242,,
2020-03-31,Tuesday,0.98353,,
2020-04-01,Wednesday,0.94172,,
2020-04-02,Thursday,0.90393,,
2020-04-03,Friday,0.86417,,start
2020-04-04,Saturday,0.86417,imputed from 8267,
2020-04-05,Sunday,0.86417,imputed from 8268,
2020-04-06,Monday,0.78485,,
2020-04-07,Tuesday,0.82315,,
2020-04-08,Wednesday,0.84187,,
2020-04-09,Thursday,0.81532,,
2020-04-10,Friday,0.81532,imputed from 8273,start
2020-04-11,Saturday,0.81532,imputed from 8274,
2020-04-12,Sunday,0.81532,imputed from 8275,
2020-04-13,Monday,0.78657,,
2020-04-14,Tuesday,0.80549,,
2020-04-15,Wednesday,0.81788,,
2020-04-16,Thursday,0.83889,,
2020-04-17,Friday,0.83504,,start
2020-04-18,Saturday,0.83504,imputed from 8281,
2020-04-19,Sunday,0.83504,imputed from 8282,
2020-04-20,Monday,0.82326,,
2020-04-21,Tuesday,0.81595,,
2020-04-22,Wednesday,0.81592,,
2020-04-23,Thursday,0.80686,,
2020-04-24,Friday,0.80642,,start
2020-04-25,Saturday,0.80642,imputed from 8288,
