,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_signal,CL1_Comdty_signal_calculation,CL1_Comdty_vola,CL1_Comdty_vola_calculation,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_signal,HO1_Comdty_signal_calculation,HO1_Comdty_vola,HO1_Comdty_vola_calculation,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_signal,GC1_Comdty_signal_calculation,GC1_Comdty_vola,GC1_Comdty_vola_calculation
2004-01-21,Wednesday,178.1976,,,,,,1.77952,,,,,,814.05589,,,,,
2004-01-22,Thursday,179.34783,,,,,,1.78873,,,,,,808.93116,,,,,
2004-01-23,Friday,180.41585,start,-67.4961809664633,"1998-07-23-1999-07-23,2004-01-22",0.021926519071864665,"2003-01-23,2004-01-22",1.77635,start,-61.97520817215895,"1998-07-23-1999-07-23,2004-01-22",0.025558610183098237,"2003-01-23,2004-01-22",809.34968,start,-3.6907515087621032,"1998-07-23-1999-07-23,2004-01-22",0.00848937026545022,"2003-01-23,2004-01-22"
2004-01-24,Saturday,180.41585,,,,,,1.77635,,,,,,809.34968,,,,,
2004-01-25,Sunday,180.41585,,,,,,1.77635,,,,,,809.34968,,,,,
2004-01-26,Monday,179.12092,,,,,,1.73151,,,,,,811.90168,,,,,
2004-01-27,Tuesday,176.13916,,,,,,1.71877,,,,,,813.31898,,,,,
2004-01-28,Wednesday,173.66979,,,,,,1.68521,,,,,,822.77315,,,,,
2004-01-29,Thursday,172.06327,,,,,,1.66158,,,,,,802.34115,,,,,
2004-01-30,Friday,172.95095,start,-65.83971155871744,"1998-07-30-1999-07-30,2004-01-29",0.02176733832942395,"2003-01-30,2004-01-29",1.6352,start,-59.21711423096539,"1998-07-30-1999-07-30,2004-01-29",0.02542440815719293,"2003-01-30,2004-01-29",807.64001,start,-3.0845354467809822,"1998-07-30-1999-07-30,2004-01-29",0.008586690319810512,"2003-01-30,2004-01-29"
2004-01-31,Saturday,172.95095,,,,,,1.6352,,,,,,807.64001,,,,,
2004-02-01,Sunday,172.95095,,,,,,1.6352,,,,,,807.64001,,,,,
2004-02-02,Monday,183.96671,,,,,,1.6958,,,,,,804.42919,,,,,
2004-02-03,Tuesday,177.09901,,,,,,1.62038,,,,,,795.57702,,,,,
2004-02-04,Wednesday,172.08436,,,,,,1.5786,,,,,,799.98954,,,,,
2004-02-05,Thursday,171.22409,,,,,,1.55841,,,,,,790.72157,,,,,
2004-02-06,Friday,166.37679,start,-64.11052758211872,"1998-08-06-1999-08-06,2004-02-05",0.022194935596244542,"2003-02-06,2004-02-05",1.51132,start,-56.503011703405434,"1998-08-06-1999-08-06,2004-02-05",0.025408912553081663,"2003-02-06,2004-02-05",793.12581,start,-1.7561040008827005,"1998-08-06-1999-08-06,2004-02-05",0.008486780899299797,"2003-02-06,2004-02-05"
2004-02-07,Saturday,166.37679,,,,,,1.51132,,,,,,793.12581,,,,,
2004-02-08,Sunday,166.37679,,,,,,1.51132,,,,,,793.12581,,,,,
2004-02-09,Monday,168.72916,,,,,,1.54283,,,,,,802.0646,,,,,
2004-02-10,Tuesday,173.83487,,,,,,1.57294,,,,,,800.17538,,,,,
2004-02-11,Wednesday,174.10636,,,,,,1.59262,,,,,,805.6186,,,,,
2004-02-12,Thursday,173.53782,,,,,,1.60195,,,,,,810.30764,,,,,
2004-02-13,Friday,177.86468,start,-64.40913739982383,"1998-08-13-1999-08-13,2004-02-12",0.022182116542580024,"2003-02-13,2004-02-12",1.65578,start,-58.27643230781946,"1998-08-13-1999-08-13,2004-02-12",0.024976572541242872,"2003-02-13,2004-02-12",809.87032,start,-5.011108144637463,"1998-08-13-1999-08-13,2004-02-12",0.008354744089506087,"2003-02-13,2004-02-12"
2004-02-14,Saturday,177.86468,,,,,,1.65578,,,,,,809.87032,,,,,
2004-02-15,Sunday,177.86468,,,,,,1.65578,,,,,,809.87032,,,,,
2004-02-16,Monday,177.86468,,,,,,1.65578,,,,,,809.87032,,,,,
2004-02-17,Tuesday,179.33704,,,,,,1.63543,,,,,,813.08285,,,,,
2004-02-18,Wednesday,181.47254,,,,,,1.63071,,,,,,809.47498,,,,,
2004-02-19,Thursday,185.73961,,,,,,1.62771,,,,,,810.90991,,,,,
2004-02-20,Friday,187.04984,start,-67.02864444827182,"1998-08-20-1999-08-20,2004-02-19",0.022211965053422256,"2003-02-20,2004-02-19",1.58982,start,-58.92145326860783,"1998-08-20-1999-08-20,2004-02-19",0.02482974380191716,"2003-02-20,2004-02-19",801.04972,start,-5.440809356461565,"1998-08-20-1999-08-20,2004-02-19",0.008277917917915647,"2003-02-20,2004-02-19"
2004-02-21,Saturday,187.04984,,,,,,1.58982,,,,,,801.04972,,,,,
2004-02-22,Sunday,187.04984,,,,,,1.58982,,,,,,801.04972,,,,,
2004-02-23,Monday,186.10201,,,,,,1.57495,,,,,,797.49884,,,,,
2004-02-24,Tuesday,185.16738,,,,,,1.56471,,,,,,799.07295,,,,,
2004-02-25,Wednesday,194.18617,,,,,,1.66934,,,,,,794.70275,,,,,
2004-02-26,Thursday,194.30395,,,,,,1.69506,,,,,,797.78133,,,,,
2004-02-27,Friday,197.3452,start,-68.94305646696988,"1998-08-27-1999-08-27,2004-02-26",0.022153517790517642,"2003-02-27,2004-02-26",1.72238,start,-60.179604493199804,"1998-08-27-1999-08-27,2004-02-26",0.024845588852280477,"2003-02-27,2004-02-26",798.31858,start,-3.843988565576188,"1998-08-27-1999-08-27,2004-02-26",0.00815651944092267,"2003-02-27,2004-02-26"
2004-02-28,Saturday,197.3452,,,,,,1.72238,,,,,,798.31858,,,,,
2004-02-29,Sunday,197.3452,,,,,,1.72238,,,,,,798.31858,,,,,
2004-03-01,Monday,201.97748,,,,,,1.74034,,,,,,807.19695,,,,,
2004-03-02,Tuesday,205.50535,,,,,,1.75523,,,,,,813.79086,,,,,
2004-03-03,Wednesday,201.07102,,,,,,1.69087,,,,,,813.08096,,,,,
2004-03-04,Thursday,204.83932,,,,,,1.72915,,,,,,810.35961,,,,,
2004-03-05,Friday,205.02229,start,-71.22399176993255,"1998-09-05-1999-09-05,2004-03-04",0.02207692811608513,"2003-03-05,2004-03-04",1.70595,start,-62.05798832657702,"1998-09-05-1999-09-05,2004-03-04",0.02427774756597823,"2003-03-05,2004-03-04",814.62619,start,-6.0196614393946195,"1998-09-05-1999-09-05,2004-03-04",0.00810651541203251,"2003-03-05,2004-03-04"
2004-03-06,Saturday,205.02229,,,,,,1.70595,,,,,,814.62619,,,,,
2004-03-07,Sunday,205.02229,,,,,,1.70595,,,,,,814.62619,,,,,
2004-03-08,Monday,202.03118,,,,,,1.66409,,,,,,816.46191,,,,,
2004-03-09,Tuesday,199.09706,,,,,,1.6409,,,,,,818.31879,,,,,
2004-03-10,Wednesday,200.88482,,,,,,1.63946,,,,,,821.16782,,,,,
2004-03-11,Thursday,203.2231,,,,,,1.64843,,,,,,816.79327,,,,,
2004-03-12,Friday,200.83852,start,-70.93599546564019,"1998-09-12-1999-09-12,2004-03-11",0.021937048226581452,"2003-03-12,2004-03-11",1.63427,start,-60.795673086007184,"1998-09-12-1999-09-12,2004-03-11",0.0238530816729136,"2003-03-12,2004-03-11",809.32161,start,-7.278640652742874,"1998-09-12-1999-09-12,2004-03-11",0.00800301453497648,"2003-03-12,2004-03-11"
2004-03-13,Saturday,200.83852,,,,,,1.63427,,,,,,809.32161,,,,,
2004-03-14,Sunday,200.83852,,,,,,1.63427,,,,,,809.32161,,,,,
2004-03-15,Monday,206.38469,,,,,,1.69351,,,,,,812.03275,,,,,
2004-03-16,Tuesday,206.84802,,,,,,1.69162,,,,,,819.09069,,,,,
2004-03-17,Wednesday,210.9916,,,,,,1.77479,,,,,,829.34795,,,,,
2004-03-18,Thursday,205.97292,,,,,,1.72179,,,,,,823.36501,,,,,
2004-03-19,Friday,208.64612,start,-74.53764633047513,"1998-09-19-1999-09-19,2004-03-18",0.02092082564820472,"2003-03-19,2004-03-18",1.7235,start,-62.87927904268255,"1998-09-19-1999-09-19,2004-03-18",0.023606507260800182,"2003-03-19,2004-03-18",833.5934,start,-8.522648885539605,"1998-09-19-1999-09-19,2004-03-18",0.007913823408981505,"2003-03-19,2004-03-18"
2004-03-20,Saturday,208.64612,,,,,,1.7235,,,,,,833.5934,,,,,
2004-03-21,Sunday,208.64612,,,,,,1.7235,,,,,,833.5934,,,,,
2004-03-22,Monday,201.42386,,,,,,1.66168,,,,,,835.57776,,,,,
2004-03-23,Tuesday,203.72809,,,,,,1.69823,,,,,,840.91495,,,,,
2004-03-24,Wednesday,203.4801,,,,,,1.69334,,,,,,844.61536,,,,,
2004-03-25,Thursday,195.67866,,,,,,1.63877,,,,,,845.52873,,,,,
2004-03-26,Friday,198.60683,start,-72.45802899578976,"1998-09-26-1999-09-26,2004-03-25",0.0206815761886838,"2003-03-26,2004-03-25",1.65881,start,-62.06472832134293,"1998-09-26-1999-09-26,2004-03-25",0.022984861963727007,"2003-03-26,2004-03-25",863.7401,start,-12.01899890890913,"1998-09-26-1999-09-26,2004-03-25",0.007885725326424802,"2003-03-26,2004-03-25"
2004-03-27,Saturday,198.60683,,,,,,1.65881,,,,,,863.7401,,,,,
2004-03-28,Sunday,198.60683,,,,,,1.65881,,,,,,863.7401,,,,,
2004-03-29,Monday,197.31117,,,,,,1.64723,,,,,,854.43554,,,,,
2004-03-30,Tuesday,200.55629,,,,,,1.67883,,,,,,858.66368,,,,,
2004-03-31,Wednesday,196.09708,,,,,,1.62602,,,,,,862.14741,,,,,
2004-04-01,Thursday,187.19987,,,,,,1.5322,,,,,,859.81704,,,,,
2004-04-02,Friday,192.39329,start,-70.98793498791781,"1998-10-02-1999-10-02,2004-04-01",0.02035432515470799,"2003-04-02,2004-04-01",1.58421,start,-60.680489328162814,"1998-10-02-1999-10-02,2004-04-01",0.022258942750491017,"2003-04-02,2004-04-01",867.64948,start,-13.770618485781103,"1998-10-02-1999-10-02,2004-04-01",0.008010423596198211,"2003-04-02,2004-04-01"
2004-04-03,Saturday,192.39329,,,,,,1.58421,,,,,,867.64948,,,,,
2004-04-04,Sunday,192.39329,,,,,,1.58421,,,,,,867.64948,,,,,
2004-04-05,Monday,194.0925,,,,,,1.59587,,,,,,862.71854,,,,,
2004-04-06,Tuesday,195.22958,,,,,,1.61898,,,,,,860.30466,,,,,
2004-04-07,Wednesday,199.40871,,,,,,1.65445,,,,,,857.93451,,,,,
2004-04-08,Thursday,206.34797,,,,,,1.70226,,,,,,858.00667,,,,,
2004-04-09,Friday,206.34797,start,-74.93296468662413,"1998-10-09-1999-10-09,2004-04-08",0.02047217806759736,"2003-04-09,2004-04-08",1.70226,start,-64.67927951363995,"1998-10-09-1999-10-09,2004-04-08",0.022392708618300575,"2003-04-09,2004-04-08",858.00667,start,-13.169644409236756,"1998-10-09-1999-10-09,2004-04-08",0.007983488406802271,"2003-04-09,2004-04-08"
2004-04-10,Saturday,206.34797,,,,,,1.70226,,,,,,858.00667,,,,,
2004-04-11,Sunday,206.34797,,,,,,1.70226,,,,,,858.00667,,,,,
2004-04-12,Monday,210.17165,,,,,,1.73299,,,,,,858.14719,,,,,
2004-04-13,Tuesday,209.63462,,,,,,1.73414,,,,,,843.14815,,,,,
2004-04-14,Wednesday,206.58809,,,,,,1.74478,,,,,,827.11323,,,,,
2004-04-15,Thursday,211.14266,,,,,,1.79649,,,,,,821.68422,,,,,
2004-04-16,Friday,211.41229,start,-76.75242722329541,"1998-10-16-1999-10-16,2004-04-15",0.020172855177057986,"2003-04-16,2004-04-15",1.78104,start,-67.45504200311453,"1998-10-16-1999-10-16,2004-04-15",0.022142934573269955,"2003-04-16,2004-04-15",825.81332,start,-7.334432305318796,"1998-10-16-1999-10-16,2004-04-15",0.008063312186773244,"2003-04-16,2004-04-15"
2004-04-17,Saturday,211.41229,,,,,,1.78104,,,,,,825.81332,,,,,
2004-04-18,Sunday,211.41229,,,,,,1.78104,,,,,,825.81332,,,,,
2004-04-19,Monday,208.97214,,,,,,1.74299,,,,,,822.44217,,,,,
2004-04-20,Tuesday,212.54757,,,,,,1.74262,,,,,,826.49161,,,,,
2004-04-21,Wednesday,208.6688,,,,,,1.70658,,,,,,814.53583,,,,,
2004-04-22,Thursday,214.78482,,,,,,1.76969,,,,,,821.23989,,,,,
2004-04-23,Friday,214.08582,start,-79.09868815757115,"1998-10-23-1999-10-23,2004-04-22",0.01967472825160553,"2003-04-23,2004-04-22",1.73036,start,-66.97415337084836,"1998-10-23-1999-10-23,2004-04-22",0.021945040848046504,"2003-04-23,2004-04-22",827.94629,start,-7.133466152393936,"1998-10-23-1999-10-23,2004-04-22",0.007946641402929194,"2003-04-23,2004-04-22"
2004-04-24,Saturday,214.08582,,,,,,1.73036,,,,,,827.94629,,,,,
2004-04-25,Sunday,214.08582,,,,,,1.73036,,,,,,827.94629,,,,,
2004-04-26,Monday,215.89412,,,,,,1.75056,,,,,,825.29448,,,,,
2004-04-27,Tuesday,217.4081,,,,,,1.75403,,,,,,823.84166,,,,,
2004-04-28,Wednesday,218.37159,,,,,,1.76734,,,,,,801.61901,,,,,
2004-04-29,Thursday,215.4519,,,,,,1.76223,,,,,,796.55014,,,,,
2004-04-30,Friday,216.156,start,-79.25759667760092,"1998-10-30-1999-10-30,2004-04-29",0.01956145543391654,"2003-04-30,2004-04-29",1.7723,start,-67.00153537741299,"1998-10-30-1999-10-30,2004-04-29",0.021735453947603577,"2003-04-30,2004-04-29",798.48095,start,-3.0155018347363947,"1998-10-30-1999-10-30,2004-04-29",0.008101155027381849,"2003-04-30,2004-04-29"
2004-05-01,Saturday,216.156,,,,,,1.7723,,,,,,798.48095,,,,,
2004-05-02,Sunday,216.156,,,,,,1.7723,,,,,,798.48095,,,,,
2004-05-03,Monday,221.7049,,,,,,1.8216,,,,,,801.18871,,,,,
2004-05-04,Tuesday,223.13246,,,,,,1.83462,,,,,,799.19032,,,,,
2004-05-05,Wednesday,224.78151,,,,,,1.83849,,,,,,797.14094,,,,,
2004-05-06,Thursday,225.11928,,,,,,1.86303,,,,,,791.39147,,,,,
2004-05-07,Friday,231.54244,start,-81.7846950586887,"1998-11-07-1999-11-07,2004-05-06",0.019372486915246,"2003-05-07,2004-05-06",1.9117,start,-69.87266163508797,"1998-11-07-1999-11-07,2004-05-06",0.02149052176510153,"2003-05-07,2004-05-06",783.33936,start,-2.003743566289534,"1998-11-07-1999-11-07,2004-05-06",0.008093777063946277,"2003-05-07,2004-05-06"
2004-05-08,Saturday,231.54244,,,,,,1.9117,,,,,,783.33936,,,,,
2004-05-09,Sunday,231.54244,,,,,,1.9117,,,,,,783.33936,,,,,
2004-05-10,Monday,225.74373,,,,,,1.84248,,,,,,782.51283,,,,,
2004-05-11,Tuesday,232.42125,,,,,,1.9116,,,,,,779.83269,,,,,
2004-05-12,Wednesday,234.54182,,,,,,1.93911,,,,,,774.26821,,,,,
2004-05-13,Thursday,238.68698,,,,,,1.97639,,,,,,776.20886,,,,,
2004-05-14,Friday,239.10223,start,-84.64239724075837,"1998-11-14-1999-11-14,2004-05-13",0.019274924469808684,"2003-05-14,2004-05-13",1.95086,start,-72.14301751150123,"1998-11-14-1999-11-14,2004-05-13",0.02147253850529611,"2003-05-14,2004-05-13",776.45187,start,0.5566036358653044,"1998-11-14-1999-11-14,2004-05-13",0.008096361408374471,"2003-05-14,2004-05-13"
2004-05-15,Saturday,239.10223,,,,,,1.95086,,,,,,776.45187,,,,,
2004-05-16,Sunday,239.10223,,,,,,1.95086,,,,,,776.45187,,,,,
2004-05-17,Monday,236.41798,,,,,,1.92457,,,,,,769.66289,,,,,
2004-05-18,Tuesday,231.79132,,,,,,1.87958,,,,,,765.86217,,,,,
2004-05-19,Wednesday,236.15198,,,,,,1.93524,,,,,,776.61743,,,,,
2004-05-20,Thursday,235.31356,,,,,,1.91579,,,,,,775.60762,,,,,
2004-05-21,Friday,235.31356,start,-83.25783268417413,"1998-11-21-1999-11-21,2004-05-20",0.019247104176029515,"2003-05-21,2004-05-20",1.84266,start,-70.27575081400592,"1998-11-21-1999-11-21,2004-05-20",0.021397302191985188,"2003-05-21,2004-05-20",782.30392,start,0.8407749301120813,"1998-11-21-1999-11-21,2004-05-20",0.008042108971014584,"2003-05-21,2004-05-20"
2004-05-22,Saturday,235.31356,,,,,,1.84266,,,,,,782.30392,,,,,
2004-05-23,Sunday,235.31356,,,,,,1.84266,,,,,,782.30392,,,,,
2004-05-24,Monday,245.40123,,,,,,1.93634,,,,,,782.45981,,,,,
2004-05-25,Tuesday,240.37938,,,,,,1.88438,,,,,,782.69418,,,,,
2004-05-26,Wednesday,238.44568,,,,,,1.87527,,,,,,784.58934,,,,,
2004-05-27,Thursday,226.48723,,,,,,1.7808,,,,,,782.28149,,,,,
2004-05-28,Friday,229.91378,start,-78.52546324161304,"1998-11-28-1999-11-28,2004-05-27",0.019702144322785553,"2003-05-28,2004-05-27",1.80843,start,-64.20662219001095,"1998-11-28-1999-11-28,2004-05-27",0.022038688049413148,"2003-05-28,2004-05-27",782.9759,start,-0.03321372654979179,"1998-11-28-1999-11-28,2004-05-27",0.008023436762184782,"2003-05-28,2004-05-27"
2004-05-29,Saturday,229.91378,,,,,,1.80843,,,,,,782.9759,,,,,
2004-05-30,Sunday,229.91378,,,,,,1.80843,,,,,,782.9759,,,,,
2004-05-31,Monday,229.91378,,,,,,1.80843,,,,,,782.9759,,,,,
2004-06-01,Tuesday,242.94683,,,,,,1.9102,,,,,,780.65808,,,,,
2004-06-02,Wednesday,229.97018,,,,,,1.82073,,,,,,776.8499,,,,,
2004-06-03,Thursday,226.63557,,,,,,1.79615,,,,,,771.69546,,,,,
2004-06-04,Friday,219.80885,start,-76.23046128900525,"1998-12-04-1999-12-04,2004-06-03",0.0201022823682578,"2003-06-04,2004-06-03",1.75459,start,-62.87999306504303,"1998-12-04-1999-12-04,2004-06-03",0.022417414648550675,"2003-06-04,2004-06-03",769.31151,start,1.8827763076888258,"1998-12-04-1999-12-04,2004-06-03",0.008017600410857688,"2003-06-04,2004-06-03"
2004-06-05,Saturday,219.80885,,,,,,1.75459,,,,,,769.31151,,,,,
2004-06-06,Sunday,219.80885,,,,,,1.75459,,,,,,769.31151,,,,,
2004-06-07,Monday,219.90739,,,,,,1.75993,,,,,,771.74954,,,,,
2004-06-08,Tuesday,212.60694,,,,,,1.71436,,,,,,768.45311,,,,,
2004-06-09,Wednesday,216.63079,,,,,,1.77009,,,,,,764.47554,,,,,
2004-06-10,Thursday,220.39486,,,,,,1.8,,,,,,762.11123,,,,,
2004-06-11,Friday,220.39486,start,-73.54455205087889,"1998-12-11-1999-12-11,2004-06-10",0.020224565764584885,"2003-06-11,2004-06-10",1.8,start,-62.015256050897676,"1998-12-11-1999-12-11,2004-06-10",0.022525825424152872,"2003-06-11,2004-06-10",762.11123,start,3.6640771855450662,"1998-12-11-1999-12-11,2004-06-10",0.007820164696894309,"2003-06-11,2004-06-10"
2004-06-12,Saturday,220.39486,,,,,,1.8,,,,,,762.11123,,,,,
2004-06-13,Sunday,220.39486,,,,,,1.8,,,,,,762.11123,,,,,
2004-06-14,Monday,217.59438,,,,,,1.77868,,,,,,764.86382,,,,,
2004-06-15,Tuesday,213.94318,,,,,,1.75882,,,,,,769.02102,,,,,
2004-06-16,Wednesday,217.76713,,,,,,1.79954,,,,,,773.01581,,,,,
2004-06-17,Thursday,221.78041,,,,,,1.85918,,,,,,772.45426,,,,,
2004-06-18,Friday,221.90033,start,-73.42526730854327,"1998-12-18-1999-12-18,2004-06-17",0.020109242614437355,"2003-06-18,2004-06-17",1.83641,start,-62.90961509733224,"1998-12-18-1999-12-18,2004-06-17",0.022474310431076033,"2003-06-18,2004-06-17",779.29824,start,2.193139740027417,"1998-12-18-1999-12-18,2004-06-17",0.007771293271012519,"2003-06-18,2004-06-17"
2004-06-19,Saturday,221.90033,,,,,,1.83641,,,,,,779.29824,,,,,
2004-06-20,Sunday,221.90033,,,,,,1.83641,,,,,,779.29824,,,,,
2004-06-21,Monday,216.1798,,,,,,1.78464,,,,,,779.43393,,,,,
2004-06-22,Tuesday,219.48135,,,,,,1.83195,,,,,,783.3513,,,,,
2004-06-23,Wednesday,215.95867,,,,,,1.80413,,,,,,784.72923,,,,,
2004-06-24,Thursday,216.14861,,,,,,1.82955,,,,,,793.70119,,,,,
2004-06-25,Friday,215.6542,start,-72.07647627938384,"1998-12-25-1999-12-25,2004-06-24",0.01989255916818841,"2003-06-25,2004-06-24",1.8222,start,-61.94825721804688,"1998-12-25-1999-12-25,2004-06-24",0.022306121950891728,"2003-06-25,2004-06-24",799.30476,start,-1.0320608908891238,"1998-12-25-1999-12-25,2004-06-24",0.00770234949824439,"2003-06-25,2004-06-24"
2004-06-26,Saturday,215.6542,,,,,,1.8222,,,,,,799.30476,,,,,
2004-06-27,Sunday,215.6542,,,,,,1.8222,,,,,,799.30476,,,,,
2004-06-28,Monday,208.06421,,,,,,1.75727,,,,,,795.28399,,,,,
2004-06-29,Tuesday,206.56663,,,,,,1.75191,,,,,,785.40596,,,,,
2004-06-30,Wednesday,213.07161,,,,,,1.81529,,,,,,780.14229,,,,,
2004-07-01,Thursday,222.0975,,,,,,1.91512,,,,,,784.44336,,,,,
2004-07-02,Friday,216.86778,start,-71.61703839422056,"1999-01-02-2000-01-02,2004-07-01",0.02014562054041606,"2003-07-02,2004-07-01",1.8738,start,-62.2890190792986,"1999-01-02-2000-01-02,2004-07-01",0.022640386236389597,"2003-07-02,2004-07-01",777.44029,start,0.811752398126681,"1999-01-02-2000-01-02,2004-07-01",0.007750498112234558,"2003-07-02,2004-07-01"
2004-07-03,Saturday,216.86778,,,,,,1.8738,,,,,,777.44029,,,,,
2004-07-04,Sunday,216.86778,,,,,,1.8738,,,,,,777.44029,,,,,
2004-07-05,Monday,216.86778,,,,,,1.8738,,,,,,777.44029,,,,,
2004-07-06,Tuesday,224.38581,,,,,,1.91284,,,,,,767.69486,,,,,
2004-07-07,Wednesday,220.08432,,,,,,1.87916,,,,,,782.81666,,,,,
2004-07-08,Thursday,226.66129,,,,,,1.9153,,,,,,791.89212,,,,,
2004-07-09,Friday,224.58183,start,-71.06608142558822,"1999-01-09-2000-01-09,2004-07-08",0.020395320608233406,"2003-07-09,2004-07-08",1.87846,start,-61.515655332752765,"1999-01-09-2000-01-09,2004-07-08",0.022705351739633135,"2003-07-09,2004-07-08",791.31013,start,-0.23358405402177365,"1999-01-09-2000-01-09,2004-07-08",0.0078739878635451,"2003-07-09,2004-07-08"
2004-07-10,Saturday,224.58183,,,,,,1.87846,,,,,,791.31013,,,,,
2004-07-11,Sunday,224.58183,,,,,,1.87846,,,,,,791.31013,,,,,
2004-07-12,Monday,221.85157,,,,,,1.84198,,,,,,791.7627,,,,,
2004-07-13,Tuesday,223.72213,,,,,,1.86226,,,,,,787.70928,,,,,
2004-07-14,Wednesday,230.82209,,,,,,1.90187,,,,,,788.77519,,,,,
2004-07-15,Thursday,231.56579,,,,,,1.92948,,,,,,792.84579,,,,,
2004-07-16,Friday,231.86969,start,-71.35782386445776,"1999-01-16-2000-01-16,2004-07-15",0.020401881580182368,"2003-07-16,2004-07-15",1.90484,start,-61.24237475769392,"1999-01-16-2000-01-16,2004-07-15",0.02268785899606689,"2003-07-16,2004-07-15",789.30502,start,-0.19738698288176018,"1999-01-16-2000-01-16,2004-07-15",0.007826968746339641,"2003-07-16,2004-07-15"
2004-07-17,Saturday,231.86969,,,,,,1.90484,,,,,,789.30502,,,,,
2004-07-18,Sunday,231.86969,,,,,,1.90484,,,,,,789.30502,,,,,
2004-07-19,Monday,234.63503,,,,,,1.92623,,,,,,789.29266,,,,,
2004-07-20,Tuesday,232.11446,,,,,,1.89202,,,,,,788.46388,,,,,
2004-07-21,Wednesday,236.04065,,,,,,1.92736,,,,,,789.49613,,,,,
2004-07-22,Thursday,239.02468,,,,,,1.97717,,,,,,780.45111,,,,,
2004-07-23,Friday,244.06361,start,-72.69131339575767,"1999-01-23-2000-01-23,2004-07-22",0.020212973980894226,"2003-07-23,2004-07-22",2.02663,start,-61.58033477133756,"1999-01-23-2000-01-23,2004-07-22",0.02262276745293088,"2003-07-23,2004-07-22",780.62158,start,2.089578904521718,"1999-01-23-2000-01-23,2004-07-22",0.007820867365300188,"2003-07-23,2004-07-22"
2004-07-24,Saturday,244.06361,,,,,,2.02663,,,,,,780.62158,,,,,
2004-07-25,Sunday,244.06361,,,,,,2.02663,,,,,,780.62158,,,,,
2004-07-26,Monday,242.56056,,,,,,1.99431,,,,,,780.46901,,,,,
2004-07-27,Tuesday,247.09352,,,,,,2.0286,,,,,,780.79554,,,,,
2004-07-28,Wednesday,253.61206,,,,,,2.07011,,,,,,785.63151,,,,,
2004-07-29,Thursday,253.49817,,,,,,2.05576,,,,,,783.99699,,,,,
2004-07-30,Friday,260.41476,start,-74.61820057142242,"1999-01-30-2000-01-30,2004-07-29",0.02023799917651969,"2003-07-30,2004-07-29",2.10489,start,-62.25465122283629,"1999-01-30-2000-01-30,2004-07-29",0.02262009855508268,"2003-07-30,2004-07-29",794.17636,start,1.8000137801490503,"1999-01-30-2000-01-30,2004-07-29",0.0077585764143054585,"2003-07-30,2004-07-29"
2004-07-31,Saturday,260.41476,,,,,,2.10489,,,,,,794.17636,,,,,
2004-08-01,Sunday,260.41476,,,,,,2.10489,,,,,,794.17636,,,,,
2004-08-02,Monday,259.55865,,,,,,2.08787,,,,,,792.61566,,,,,
2004-08-03,Tuesday,261.57474,,,,,,2.11939,,,,,,797.03702,,,,,
2004-08-04,Wednesday,253.27766,,,,,,2.06904,,,,,,791.91694,,,,,
2004-08-05,Thursday,262.55932,,,,,,2.1355,,,,,,791.93196,,,,,
2004-08-06,Friday,254.80755,start,-75.88371031668511,"1999-02-06-2000-02-06,2004-08-05",0.020119007589516128,"2003-08-06,2004-08-05",2.06184,start,-62.599909523886026,"1999-02-06-2000-02-06,2004-08-05",0.022672900641061464,"2003-08-06,2004-08-05",791.00201,start,0.809039201942794,"1999-02-06-2000-02-06,2004-08-05",0.007643641690399528,"2003-08-06,2004-08-05"
2004-08-07,Saturday,254.80755,,,,,,2.06184,,,,,,791.00201,,,,,
2004-08-08,Sunday,254.80755,,,,,,2.06184,,,,,,791.00201,,,,,
2004-08-09,Monday,260.84047,,,,,,2.08814,,,,,,795.44045,,,,,
2004-08-10,Tuesday,258.73134,,,,,,2.05834,,,,,,793.29501,,,,,
2004-08-11,Wednesday,261.91612,,,,,,2.07207,,,,,,789.08516,,,,,
2004-08-12,Thursday,265.16489,,,,,,2.1015,,,,,,784.00355,,,,,
2004-08-13,Friday,267.61548,start,-75.51020506728477,"1999-02-13-2000-02-13,2004-08-12",0.02009685609075391,"2003-08-13,2004-08-12",2.11262,start,-60.82179058041473,"1999-02-13-2000-02-13,2004-08-12",0.022656160406558407,"2003-08-13,2004-08-12",781.89963,start,2.6100558270087104,"1999-02-13-2000-02-13,2004-08-12",0.007512774379179417,"2003-08-13,2004-08-12"
2004-08-14,Saturday,267.61548,,,,,,2.11262,,,,,,781.89963,,,,,
2004-08-15,Sunday,267.61548,,,,,,2.11262,,,,,,781.89963,,,,,
2004-08-16,Monday,265.3603,,,,,,2.09851,,,,,,792.0801,,,,,
2004-08-17,Tuesday,269.87078,,,,,,2.13561,,,,,,796.42946,,,,,
2004-08-18,Wednesday,273.04784,,,,,,2.1424,,,,,,796.74447,,,,,
2004-08-19,Thursday,280.74364,,,,,,2.20879,,,,,,800.44435,,,,,
