,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,QS1_Comdty_PX-LAST-CHF,QS1_Comdty_start,QS1_Comdty_weeklyReturn,XB1_Comdty_PX-LAST-CHF,XB1_Comdty_start,XB1_Comdty_weeklyReturn,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_weeklyReturn,NG1_Comdty_PX-LAST-CHF,NG1_Comdty_start,NG1_Comdty_weeklyReturn,LMAHDS03 LME_Comdty_PX-LAST-CHF,LMAHDS03 LME_Comdty_start,LMAHDS03 LME_Comdty_weeklyReturn,LMCADS03_Comdty_PX-LAST-CHF,LMCADS03_Comdty_start,LMCADS03_Comdty_weeklyReturn,LMNIDS03_Comdty_PX-LAST-CHF,LMNIDS03_Comdty_start,LMNIDS03_Comdty_weeklyReturn,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,SI1_Comdty_PX-LAST-CHF,SI1_Comdty_start,SI1_Comdty_weeklyReturn,LC1_Comdty_PX-LAST-CHF,LC1_Comdty_start,LC1_Comdty_weeklyReturn,KC1_Comdty_PX-LAST-CHF,KC1_Comdty_start,KC1_Comdty_weeklyReturn,C 1_Comdty_PX-LAST-CHF,C 1_Comdty_start,C 1_Comdty_weeklyReturn,CT1_Comdty_PX-LAST-CHF,CT1_Comdty_start,CT1_Comdty_weeklyReturn,S 1_Comdty_PX-LAST-CHF,S 1_Comdty_start,S 1_Comdty_weeklyReturn,SB1_Comdty_PX-LAST-CHF,SB1_Comdty_start,SB1_Comdty_weeklyReturn,W 1_Comdty_PX-LAST-CHF,W 1_Comdty_start,W 1_Comdty_weeklyReturn
2022-01-14,Friday,69.27229,start,0.05692304429546658,334.58402,start,0.05211881410043655,1.32602,start,0.04686340454423451,1.15693,start,0.05601701412976005,6.07749,start,0.08278726201802301,2720.81865,start,0.016048758803075363,8884.59495,start,0.0023614783846265044,20287.5354,start,0.06494017196238076,1804.82426,start,0.0054567299618463036,22.53535,start,0.017482272785763142,1.36324,start,-0.000403287896230395,2.17264,start,-0.00011045248702194323,4.37216,start,-0.02233213999011637,0.89222,start,0.034469964869157946,8.9232,start,-0.033686474404582153,0.13968,start,0.009248554913294823,8.88766,start,-0.02741252068250051
2022-01-15,Saturday,69.27229,,,334.58402,,,1.32602,,,1.15693,,,6.07749,,,2720.81865,,,8884.59495,,,20287.5354,,,1804.82426,,,22.53535,,,1.36324,,,2.17264,,,4.37216,,,0.89222,,,8.9232,,,0.13968,,,8.88766,,
2022-01-16,Sunday,69.27229,,,334.58402,,,1.32602,,,1.15693,,,6.07749,,,2720.81865,,,8884.59495,,,20287.5354,,,1804.82426,,,22.53535,,,1.36324,,,2.17264,,,4.37216,,,0.89222,,,8.9232,,,0.13968,,,8.88766,,
2022-01-17,Monday,69.27229,,,340.38928,,,1.32602,,,1.15693,,,6.07749,,,2739.5577,,,8895.1071,,,20167.7883,,,1804.82426,,,22.53535,,,1.36324,,,2.17264,,,4.37216,,,0.89222,,,8.9232,,,0.13968,,,8.88766,,
2022-01-18,Tuesday,70.85774,,,342.96264,,,1.33785,,,1.1786,,,6.12949,,,2774.6763,,,8876.7624,,,20249.7702,,,1807.25152,,,23.18316,,,1.36518,,,2.18003,,,4.41186,,,0.90577,,,8.89984,,,0.14286,,,9.25055,,
2022-01-19,Wednesday,71.9931,,,347.13601,,,1.34921,,,1.18447,,,5.75816,,,2793.34285,,,9011.86155,,,21202.1178,,,1834.55817,,,23.86813,,,1.37131,,,2.22004,,,4.48449,,,0.92552,,,9.07913,,,0.14573,,,9.5636,,
2022-01-20,Thursday,72.03771,,,346.35913,,,1.35383,,,1.17699,,,5.43815,,,2852.4759,,,9159.831,,,21817.6355,,,1836.36434,,,24.37777,,,1.37088,,,2.21567,,,4.49404,,,0.91866,,,9.31646,,,0.14485,,,9.50099,,
2022-01-21,Friday,72.03771,start,0.03992101314970251,342.5757,start,0.02388542046927398,1.33518,start,0.006907889775418212,1.17869,start,0.018808398088043358,5.68687,start,-0.06427324438213805,2771.7198,start,0.018708027453428287,9062.2156,start,0.01999198061358992,21903.9248,start,0.07967401501120733,1815.04828,start,0.005664828552337767,23.84854,start,0.058272447510244955,1.35902,start,-0.00309556644464666,2.15088,start,-0.010015465056336992,4.50646,start,0.030717082631925557,0.89759,start,0.006018694940709675,9.1879,start,0.0296642460104,0.14378,start,0.029352806414662033,9.32355,start,0.04904440538904489
2022-01-22,Saturday,72.03771,,,342.5757,,,1.33518,,,1.17869,,,5.68687,,,2771.7198,,,9062.2156,,,21903.9248,,,1815.04828,,,23.84854,,,1.35902,,,2.15088,,,4.50646,,,0.89759,,,9.1879,,,0.14378,,,9.32355,,
2022-01-23,Sunday,72.03771,,,342.5757,,,1.33518,,,1.17869,,,5.68687,,,2771.7198,,,9062.2156,,,21903.9248,,,1815.04828,,,23.84854,,,1.35902,,,2.15088,,,4.50646,,,0.89759,,,9.1879,,,0.14378,,,9.32355,,
2022-01-24,Monday,70.60532,,,336.00228,,,1.31307,,,1.15264,,,5.73611,,,2765.32335,,,8882.6368,,,20457.0924,,,1827.86047,,,23.37702,,,1.34546,,,2.10959,,,4.54866,,,0.89631,,,9.12981,,,0.14333,,,9.58434,,
2022-01-25,Tuesday,73.03869,,,341.98882,,,1.35589,,,1.17888,,,5.81234,,,2842.4756,,,9010.0593,,,20537.162,,,1851.06337,,,23.63069,,,1.3623,,,2.16904,,,4.57218,,,0.90644,,,9.21965,,,0.14408,,,9.86036,,
2022-01-26,Wednesday,74.66161,,,354.28093,,,1.39326,,,1.21407,,,6.14425,,,2849.2646,,,9132.10485,,,20899.8255,,,1831.46309,,,23.58365,,,1.37413,,,2.18195,,,4.63184,,,0.91861,,,9.45063,,,0.1421,,,9.5998,,
2022-01-27,Thursday,74.88121,,,359.38275,,,1.40824,,,1.25065,,,6.59533,,,2886.25275,,,9111.933,,,20863.737,,,1815.48715,,,22.72182,,,1.38768,,,2.14378,,,4.67208,,,0.92386,,,9.61418,,,0.14311,,,9.49044,,
2022-01-28,Friday,75.03859,start,0.04165707099795364,364.83969,start,0.064989986154885,1.41968,start,0.06328734702437126,1.24622,start,0.05729241785371904,7.14123,start,0.25573997647211916,2870.424,start,0.03561117541535047,8853.384,start,-0.023044210071541393,20795.5584,start,-0.0506012694126853,1806.60275,start,-0.00465306079902181,22.33887,start,-0.0633024076106965,1.39604,start,0.027240217215346394,2.17865,start,0.012910994569664647,4.75088,start,0.0542376943321367,0.93974,start,0.046959079312380955,9.75542,start,0.061768195126198584,0.14144,start,-0.016274864376130068,9.60033,start,0.02968611741235908
2022-01-29,Saturday,75.03859,,,364.83969,,,1.41968,,,1.24622,,,7.14123,,,2870.424,,,8853.384,,,20795.5584,,,1806.60275,,,22.33887,,,1.39604,,,2.17865,,,4.75088,,,0.93974,,,9.75542,,,0.14144,,,9.60033,,
2022-01-30,Sunday,75.03859,,,364.83969,,,1.41968,,,1.24622,,,7.14123,,,2870.424,,,8853.384,,,20795.5584,,,1806.60275,,,22.33887,,,1.39604,,,2.17865,,,4.75088,,,0.93974,,,9.75542,,,0.14144,,,9.60033,,
2022-01-31,Monday,76.08993,,,361.75716,,,1.42454,,,1.23286,,,7.49332,,,2809.53,,,8840.58,,,20765.04,,,1814.1716,,,22.40212,,,1.40303,,,2.16846,,,4.67015,,,0.96742,,,9.87872,,,0.14141,,,9.28309,,
2022-02-01,Tuesday,75.47819,,,361.23517,,,1.42379,,,1.23373,,,7.24138,,,2795.965,,,8940.173,,,20988.408,,,1803.67197,,,22.40976,,,1.39819,,,2.16444,,,4.6947,,,0.9573,,,10.04343,,,0.14219,,,9.29693,,
2022-02-02,Wednesday,75.21005,,,359.0344,,,1.43527,,,1.24093,,,8.34905,,,2741.4466,,,9033.64495,,,20993.2746,,,1804.8159,,,22.42558,,,1.40046,,,2.17441,,,4.58462,,,0.94576,,,10.11054,,,0.13738,,,9.08907,,
2022-02-03,Thursday,77.04015,,,367.77972,,,1.45714,,,1.27451,,,7.42999,,,2804.475,,,9040.98375,,,21025.287,,,1801.3774,,,22.13139,,,1.40732,,,2.22423,,,4.5492,,,0.95687,,,10.11941,,,0.13805,,,9.06374,,
2022-02-04,Friday,79.2524,start,0.05615523959072252,384.77879,start,0.054651674547799324,1.48572,start,0.046517525076073395,1.29821,start,0.041718155702845386,6.99123,start,-0.02100478488999799,2843.45,start,-0.009397217971979108,9103.3875,start,0.028238185534480455,21266.675,start,0.022654674182733054,1815.86888,start,0.00512903569974084,22.36327,start,0.001092266529148519,1.42024,start,0.017334746855390964,2.21873,start,0.0183967135611501,4.60424,start,-0.030865860640555125,0.95596,start,0.017260093217272874,10.24091,start,0.049766181261288456,0.14073,start,-0.005019796380090612,9.25744,start,-0.035716480579313294
2022-02-05,Saturday,79.2524,,,384.77879,,,1.48572,,,1.29821,,,6.99123,,,2843.45,,,9103.3875,,,21266.675,,,1815.86888,,,22.36327,,,1.42024,,,2.21873,,,4.60424,,,0.95596,,,10.24091,,,0.14073,,,9.25744,,
2022-02-06,Sunday,79.2524,,,384.77879,,,1.48572,,,1.29821,,,6.99123,,,2843.45,,,9103.3875,,,21266.675,,,1815.86888,,,22.36327,,,1.42024,,,2.21873,,,4.60424,,,0.95596,,,10.24091,,,0.14073,,,9.25744,,
2022-02-07,Monday,78.37701,,,385.10573,,,1.48901,,,1.28889,,,6.46922,,,2896.1604,,,9041.25425,,,21636.1306,,,1829.33787,,,22.95384,,,1.41518,,,2.21618,,,4.71215,,,0.94683,,,10.42376,,,0.13929,,,9.32113,,
2022-02-08,Tuesday,76.7031,,,367.07595,,,1.45578,,,1.26068,,,6.49438,,,2943.6384,,,9045.4688,,,20985.5616,,,1835.6616,,,23.07968,,,1.41316,,,2.28337,,,4.69041,,,0.95885,,,10.34086,,,0.13954,,,9.4434,,
2022-02-09,Wednesday,76.8441,,,373.30553,,,1.46925,,,1.27333,,,6.11972,,,3015.8244,,,9288.4806,,,21410.8758,,,1841.60642,,,23.18479,,,1.42695,,,2.366,,,4.79071,,,0.95197,,,10.49465,,,0.14241,,,9.50478,,
2022-02-10,Thursday,77.10774,,,377.81359,,,1.47733,,,1.27561,,,6.04928,,,3004.43715,,,9477.7722,,,21745.0818,,,1844.20432,,,23.38735,,,1.41916,,,2.33943,,,4.75831,,,0.9471,,,10.36985,,,0.14116,,,9.35042,,
2022-02-11,Friday,79.99978,start,0.00943037687186769,381.53992,start,-0.008417485797489044,1.52037,start,0.023322025684516644,1.31551,start,0.013326041241401522,6.03155,start,-0.13726912145645326,2903.7717,start,0.021214264361954657,9128.8509,start,0.0027971345831426736,21340.6158,start,0.0034768387629942298,1851.92225,start,0.019854610868159206,23.27294,start,0.04067696718771443,1.41469,start,-0.0039077902326366985,2.31063,start,0.04142009167406594,4.83473,start,0.05006037912880313,0.94577,start,-0.010659441817649308,10.44441,start,0.01987128097014816,0.14108,start,0.00248703190506656,9.68426,start,0.04610561883198803
2022-02-12,Saturday,79.99978,,,381.53992,,,1.52037,,,1.31551,,,6.03155,,,2903.7717,,,9128.8509,,,21340.6158,,,1851.92225,,,23.27294,,,1.41469,,,2.31063,,,4.83473,,,0.94577,,,10.44441,,,0.14108,,,9.68426,,
2022-02-13,Sunday,79.99978,,,381.53992,,,1.52037,,,1.31551,,,6.03155,,,2903.7717,,,9128.8509,,,21340.6158,,,1851.92225,,,23.27294,,,1.41469,,,2.31063,,,4.83473,,,0.94577,,,10.44441,,,0.14108,,,9.68426,,
2022-02-14,Monday,82.00112,,,387.1796,,,1.54252,,,1.33808,,,6.41821,,,2975.01975,,,9180.96,,,21443.835,,,1878.75882,,,23.74227,,,1.41592,,,2.27225,,,4.86843,,,0.92772,,,10.35528,,,0.13995,,,9.69932,,
2022-02-15,Tuesday,79.1489,,,377.55204,,,1.48242,,,1.29284,,,6.59302,,,2971.2496,,,9232.8247,,,21573.0504,,,1866.90369,,,23.25609,,,1.42232,,,2.31347,,,4.74023,,,0.92926,,,10.23935,,,0.13967,,,9.46984,,
2022-02-16,Wednesday,80.14195,,,384.64019,,,1.47996,,,1.28594,,,7.18878,,,3001.7064,,,9212.08575,,,21577.9914,,,1873.55314,,,23.40894,,,1.41596,,,2.31142,,,4.78478,,,0.91645,,,10.42997,,,0.13902,,,9.43494,,
2022-02-17,Thursday,78.38843,,,371.17567,,,1.46183,,,1.25181,,,6.82561,,,3007.8672,,,9138.6516,,,21984.6744,,,1900.98851,,,23.63817,,,1.41221,,,2.28893,,,4.79915,,,0.91511,,,10.44252,,,0.14041,,,9.63079,,
2022-02-18,Friday,77.85815,start,-0.02677044861873378,372.37571,start,-0.024019006975731318,1.47454,start,-0.030143978110591524,1.25065,start,-0.04930407218493202,6.74705,start,0.11862622377332518,3005.08875,start,0.034891534344797186,9170.4716,start,0.004559248524915804,22239.0384,start,0.04209918815932208,1900.23379,start,0.026087239893575403,23.77208,start,0.021447225833951387,1.40462,start,-0.007118167230983483,2.24818,start,-0.02702726096346023,4.8342,start,-0.00010962349500393269,0.92376,start,-0.023272042885690996,10.51282,start,0.006549915217805514,0.1399,start,-0.008364048766657316,9.62604,start,-0.0060118171135430465
2022-02-19,Saturday,77.85815,,,372.37571,,,1.47454,,,1.25065,,,6.74705,,,3005.08875,,,9170.4716,,,22239.0384,,,1900.23379,,,23.77208,,,1.40462,,,2.24818,,,4.8342,,,0.92376,,,10.51282,,,0.1399,,,9.62604,,
2022-02-20,Sunday,77.85815,,,372.37571,,,1.47454,,,1.25065,,,6.74705,,,3005.08875,,,9170.4716,,,22239.0384,,,1900.23379,,,23.77208,,,1.40462,,,2.24818,,,4.8342,,,0.92376,,,10.51282,,,0.1399,,,9.62604,,
2022-02-21,Monday,77.85815,,,375.35674,,,1.47454,,,1.25065,,,6.74705,,,3002.38225,,,9061.619,,,22291.5095,,,1900.23379,,,23.77208,,,1.40462,,,2.24818,,,4.8342,,,0.92376,,,10.51282,,,0.1399,,,9.62604,,
2022-02-22,Tuesday,78.92674,,,382.69039,,,1.49681,,,1.26701,,,6.84684,,,3041.4024,,,9129.732,,,22613.0064,,,1907.21414,,,24.08031,,,1.4056,,,2.25887,,,4.98405,,,0.91683,,,10.72923,,,0.14201,,,10.19339,,
2022-02-23,Wednesday,78.85799,,,380.08177,,,1.5004,,,1.26795,,,7.01648,,,3022.84425,,,9057.9746,,,22397.9676,,,1904.61266,,,24.2487,,,1.38925,,,2.25498,,,5.03572,,,0.92182,,,10.95949,,,0.14197,,,10.54573,,
2022-02-24,Thursday,80.12372,,,411.01327,,,1.53819,,,1.30904,,,7.1485,,,3142.28865,,,9131.1048,,,22879.6012,,,1936.36203,,,24.58286,,,1.37704,,,2.18501,,,5.16094,,,0.91305,,,10.96115,,,0.14153,,,11.23993,,
2022-02-25,Friday,79.24986,start,0.01787494308559866,386.63961,start,0.03830513005265563,1.51736,start,0.029039564881251156,1.29054,start,0.03189541438452003,6.90073,start,0.022777361958189208,3115.0885,start,0.036604492962146275,9160.1694,start,-0.001123410054505821,22602.1358,start,0.016327027880845727,1901.76437,start,0.0008054693101737234,23.94998,start,0.007483568959889125,1.37652,start,-0.020005410716065566,2.19687,start,-0.02282290563922816,4.90844,start,0.015357246286872624,0.91105,start,-0.013758985017753527,10.51491,start,0.00019880488774665726,0.13929,start,-0.004360257326661897,10.25568,start,0.06541007517109843
2022-02-26,Saturday,79.24986,,,386.63961,,,1.51736,,,1.29054,,,6.90073,,,3115.0885,,,9160.1694,,,22602.1358,,,1901.76437,,,23.94998,,,1.37652,,,2.19687,,,4.90844,,,0.91105,,,10.51491,,,0.13929,,,10.25568,,
2022-02-27,Sunday,79.24986,,,386.63961,,,1.51736,,,1.29054,,,6.90073,,,3115.0885,,,9160.1694,,,22602.1358,,,1901.76437,,,23.94998,,,1.37652,,,2.19687,,,4.90844,,,0.91105,,,10.51491,,,0.13929,,,10.25568,,
2022-02-28,Monday,82.02,,,403.37237,,,1.54105,,,1.35153,,,6.72983,,,3094.9778,,,9080.9598,,,22310.3016,,,1896.38683,,,24.06231,,,1.35837,,,2.12314,,,5.12026,,,0.90594,,,10.75628,,,0.13873,,,11.0333,,
2022-03-01,Tuesday,88.69616,,,440.76519,,,1.62472,,,1.4543,,,6.9981,,,3198.7166,,,9253.56155,,,23087.2291,,,1941.28873,,,25.24737,,,1.35105,,,2.15351,,,5.38498,,,0.93446,,,11.11711,,,0.14388,,,11.63534,,
2022-03-02,Wednesday,95.12098,,,479.63587,,,1.74497,,,1.61726,,,7.30714,,,3291.3318,,,9375.0852,,,23865.6138,,,1925.0351,,,24.96809,,,1.35062,,,2.09715,,,5.39403,,,0.90487,,,10.96923,,,0.14663,,,12.55622,,
2022-03-03,Thursday,92.3701,,,502.04083,,,1.72804,,,1.61725,,,7.22769,,,3418.80835,,,9521.8849,,,24742.5503,,,1933.81938,,,24.92757,,,1.33043,,,2.03442,,,5.54942,,,0.91221,,,10.97313,,,0.14854,,,13.41193,,
2022-03-04,Friday,99.10163,start,0.25049596302125965,541.94582,start,0.4016820987378919,1.86199,start,0.22712474297464016,1.74076,start,0.34886171680071915,7.66685,start,0.11102013844912058,3535.6914,start,0.13502117195065255,9805.1364,start,0.07040994241875032,26564.9934,start,0.17533111185005795,1961.71018,start,0.031521155273300204,25.46203,start,0.0631336644122458,1.30382,start,-0.05281434341673204,2.04385,start,-0.06965364359293001,5.58975,start,0.13880377472272265,0.88522,start,-0.02835190165194009,10.90999,start,0.03757331256282746,0.15163,start,0.08859214588269072,14.27876,start,0.392278230209991
2022-03-05,Saturday,99.10163,,,541.94582,,,1.86199,,,1.74076,,,7.66685,,,3535.6914,,,9805.1364,,,26564.9934,,,1961.71018,,,25.46203,,,1.30382,,,2.04385,,,5.58975,,,0.88522,,,10.90999,,,0.15163,,,14.27876,,
2022-03-06,Sunday,99.10163,,,541.94582,,,1.86199,,,1.74076,,,7.66685,,,3535.6914,,,9805.1364,,,26564.9934,,,1961.71018,,,25.46203,,,1.30382,,,2.04385,,,5.58975,,,0.88522,,,10.90999,,,0.15163,,,14.27876,,
2022-03-07,Monday,103.16819,,,598.99403,,,1.89289,,,1.82324,,,7.45067,,,3465.11,,,9525.80975,,,44544.267,,,2008.05948,,,25.61229,,,1.33561,,,2.06142,,,5.61166,,,0.89682,,,10.99718,,,0.1523,,,15.41407,,
2022-03-08,Tuesday,107.1605,,,690.78369,,,1.9565,,,2.0684,,,6.99701,,,3249.2922,,,9483.1401,,,44544.267,,,2061.07344,,,26.85175,,,1.35024,,,2.14648,,,5.64306,,,0.90706,,,11.22665,,,0.15396,,,15.36443,,
2022-03-09,Wednesday,93.86198,,,611.28339,,,1.74429,,,1.60963,,,6.97287,,,3093.4319,,,9260.38885,,,44544.267,,,1999.01717,,,25.69124,,,1.3316,,,2.10648,,,5.47543,,,0.9003,,,11.07119,,,0.14959,,,14.30295,,
2022-03-10,Thursday,92.00263,,,523.50776,,,1.67999,,,1.53913,,,7.17008,,,3189.28875,,,9413.8685,,,44544.267,,,2021.27588,,,26.25893,,,1.32192,,,2.06986,,,5.67342,,,0.90007,,,11.2227,,,0.1516,,,13.0042,,
2022-03-11,Friday,95.24206,start,-0.03894557536541029,529.45699,start,-0.023044425363406267,1.76951,start,-0.04966729144624843,1.60199,start,-0.07971805418323034,7.34392,start,-0.04212029712332971,3253.4703,start,-0.07982062574805035,9512.40735,start,-0.029854663725024766,44544.267,start,0.6768032398607711,2013.47505,start,0.02638762368047658,26.26414,start,0.03150220151339082,1.34071,start,0.028293782884140518,2.05702,start,0.006443721408126882,5.74624,start,0.027995885325819543,0.9358,start,0.057138338492126205,11.19763,start,0.02636482709883324,0.15331,start,0.011079601661940348,13.2887,start,-0.06933795371586886
2022-03-12,Saturday,95.24206,,,529.45699,,,1.76951,,,1.60199,,,7.34392,,,3253.4703,,,9512.40735,,,44544.267,,,2013.47505,,,26.26414,,,1.34071,,,2.05702,,,5.74624,,,0.9358,,,11.19763,,,0.15331,,,13.2887,,
2022-03-13,Sunday,95.24206,,,529.45699,,,1.76951,,,1.60199,,,7.34392,,,3253.4703,,,9512.40735,,,44544.267,,,2013.47505,,,26.26414,,,1.34071,,,2.05702,,,5.74624,,,0.9358,,,11.19763,,,0.15331,,,13.2887,,
2022-03-14,Monday,89.967,,,505.64023,,,1.69736,,,1.5397,,,7.25839,,,3108.71175,,,9304.1275,,,44544.267,,,1994.03809,,,25.46397,,,1.37377,,,2.03303,,,5.65334,,,0.92068,,,11.18956,,,0.15282,,,13.19943,,
2022-03-15,Tuesday,84.73255,,,477.00424,,,1.61547,,,1.43233,,,7.16071,,,3087.73275,,,9330.5584,,,44544.267,,,1974.14556,,,25.47447,,,1.38715,,,1.97368,,,5.76125,,,0.92486,,,11.1773,,,0.15052,,,13.98088,,
2022-03-16,Wednesday,83.6,,,485.74946,,,1.61164,,,1.46732,,,7.45156,,,3073.4172,,,9482.9328,,,43000.488,,,1955.45393,,,25.05005,,,1.37398,,,2.03541,,,5.55491,,,0.93531,,,11.12626,,,0.14933,,,12.96644,,
2022-03-17,Thursday,89.77753,,,553.15266,,,1.71978,,,1.63594,,,7.76162,,,3163.8306,,,9575.1564,,,39210.186,,,1972.55252,,,25.73725,,,1.36297,,,2.0043,,,5.69021,,,0.94292,,,11.15588,,,0.14904,,,13.1965,,
2022-03-18,Friday,91.08174,start,-0.04368154153742579,556.27942,start,0.0506602623189467,1.72794,start,-0.023492379246231945,1.68425,start,0.05134863513505078,7.54789,start,0.02777399535942657,3153.7968,start,-0.03063605652094008,9636.7568,start,0.01307234282812749,34434.312,start,-0.22696422415032672,1954.25248,start,-0.02941311341305168,25.15182,start,-0.04235128201418361,1.37005,start,0.021883927172915783,2.03657,start,-0.009941565954633332,5.58209,start,-0.028566506097900582,0.97951,start,0.046708698439837604,11.12867,start,-0.0061584460283114,0.15063,start,-0.017480921009718972,12.75751,start,-0.03997305981773992
2022-03-19,Saturday,91.08174,,,556.27942,,,1.72794,,,1.68425,,,7.54789,,,3153.7968,,,9636.7568,,,34434.312,,,1954.25248,,,25.15182,,,1.37005,,,2.03657,,,5.58209,,,0.97951,,,11.12867,,,0.15063,,,12.75751,,
2022-03-20,Sunday,91.08174,,,556.27942,,,1.72794,,,1.68425,,,7.54789,,,3153.7968,,,9636.7568,,,34434.312,,,1954.25248,,,25.15182,,,1.37005,,,2.03657,,,5.58209,,,0.97951,,,11.12867,,,0.15063,,,12.75751,,
2022-03-21,Monday,97.45297,,,604.34858,,,1.79725,,,1.77766,,,7.5988,,,3281.572,,,9594.94,,,29246.16,,,1952.77886,,,25.35664,,,1.36449,,,2.07736,,,5.68633,,,1.00297,,,11.27245,,,0.15328,,,13.41161,,
2022-03-22,Tuesday,97.28598,,,612.31402,,,1.77812,,,1.80998,,,8.05595,,,3271.1003,,,9584.1512,,,26283.6106,,,1947.60354,,,24.9844,,,1.36044,,,2.08418,,,5.67039,,,1.00471,,,11.3261,,,0.15248,,,13.41975,,
2022-03-23,Wednesday,102.05116,,,644.30344,,,1.83086,,,1.9222,,,8.10408,,,3400.5777,,,9717.19965,,,30142.542,,,1958.35887,,,25.20264,,,1.3568,,,2.08091,,,5.69088,,,1.00194,,,11.44391,,,0.15278,,,13.2342,,
2022-03-24,Thursday,99.74068,,,643.19157,,,1.80457,,,1.94002,,,8.36495,,,3372.7538,,,9633.3146,,,34658.338,,,1983.31646,,,25.93125,,,1.35908,,,2.04883,,,5.61893,,,1.00854,,,11.32285,,,0.15292,,,12.99343,,
2022-03-25,Friday,101.16918,start,0.11075150738227005,623.6489,start,0.12110726656039167,1.84812,start,0.06955102607729433,1.92272,start,0.14158824402553064,8.63195,start,0.14362424465645365,3356.976,start,0.06442368132277895,9560.6304,start,-0.007899587130807245,33049.2192,start,-0.04022420427624628,1976.0792,start,0.011168833210333086,25.63713,start,0.019295223963911888,1.36745,start,-0.001897740958359137,2.04971,start,0.0064520247278512044,5.66454,start,0.014770453360658766,1.04751,start,0.06942246633520836,11.39099,start,0.02357154987972514,0.15577,start,0.034123348602536054,13.19656,start,0.03441502299429904
2022-03-26,Saturday,101.16918,,,623.6489,,,1.84812,,,1.92272,,,8.63195,,,3356.976,,,9560.6304,,,33049.2192,,,1976.0792,,,25.63713,,,1.36745,,,2.04971,,,5.66454,,,1.04751,,,11.39099,,,0.15577,,,13.19656,,
2022-03-27,Sunday,101.16918,,,623.6489,,,1.84812,,,1.92272,,,8.63195,,,3356.976,,,9560.6304,,,33049.2192,,,1976.0792,,,25.63713,,,1.36745,,,2.04971,,,5.66454,,,1.04751,,,11.39099,,,0.15577,,,13.19656,,
2022-03-28,Monday,94.37943,,,591.39448,,,1.71912,,,1.77289,,,8.55817,,,3374.7532,,,9656.4258,,,30558.605,,,1966.99472,,,25.28818,,,1.36956,,,1.98779,,,5.63892,,,1.07494,,,11.11556,,,0.15605,,,12.69015,,
2022-03-29,Tuesday,92.68832,,,555.0079,,,1.70791,,,1.73837,,,8.22262,,,3203.0392,,,9617.0413,,,29646.7566,,,1935.68544,,,24.78396,,,1.37306,,,1.99503,,,5.46193,,,1.05566,,,10.95483,,,0.15196,,,12.15603,,
2022-03-30,Wednesday,94.90486,,,562.07421,,,1.75492,,,1.76363,,,8.55967,,,3276.8628,,,9567.129,,,30353.6604,,,1937.14654,,,24.90797,,,1.35222,,,2.03122,,,5.49433,,,1.06815,,,10.98297,,,0.15326,,,12.18769,,
2022-03-31,Thursday,88.21064,,,547.892,,,1.68236,,,1.7082,,,8.61057,,,3219.4002,,,9567.825,,,29609.0754,,,1950.86294,,,24.9116,,,1.34363,,,2.07153,,,5.57073,,,1.03578,,,10.67406,,,0.15332,,,11.92781,,
2022-04-01,Friday,87.67255,start,-0.13340653744549472,565.77746,start,-0.09279490431234627,1.68236,start,-0.08969114559660624,1.7082,start,-0.11157110759757013,8.76464,start,0.015371961144353269,3194.355,start,-0.048442705577877256,9586.30565,start,0.0026855185197829875,30761.1757,start,-0.0692313935210911,1928.31736,start,-0.024170002902717612,24.53486,start,-0.04299506223980613,1.34201,start,-0.01860397089473116,2.09821,start,0.02366188387625555,5.49037,start,-0.03074742167943015,1.0312,start,-0.015570257085851254,10.48179,start,-0.07981746977216204,0.15299,start,-0.017846825447775598,11.71973,start,-0.11191022508896255
2022-04-02,Saturday,87.67255,,,565.77746,,,1.68236,,,1.7082,,,8.76464,,,3194.355,,,9586.30565,,,30761.1757,,,1928.31736,,,24.53486,,,1.34201,,,2.09821,,,5.49037,,,1.0312,,,10.48179,,,0.15299,,,11.71973,,
2022-04-03,Sunday,87.67255,,,565.77746,,,1.68236,,,1.7082,,,8.76464,,,3194.355,,,9586.30565,,,30761.1757,,,1928.31736,,,24.53486,,,1.34201,,,2.09821,,,5.49037,,,1.0312,,,10.48179,,,0.15299,,,11.71973,,
2022-04-04,Monday,91.27318,,,590.66316,,,1.70726,,,1.77026,,,8.75805,,,3193.6455,,,9699.5285,,,30801.4925,,,1939.89835,,,24.48703,,,1.33373,,,2.11979,,,5.60979,,,1.05787,,,10.6178,,,0.15498,,,12.03406,,
2022-04-05,Tuesday,90.40813,,,562.44129,,,1.69519,,,1.73716,,,9.27965,,,3221.064,,,9718.968,,,30966.8352,,,1939.84747,,,24.51301,,,1.32233,,,2.13334,,,5.69793,,,1.05825,,,10.84448,,,0.15582,,,12.49263,,
2022-04-06,Wednesday,85.60269,,,550.67559,,,1.63687,,,1.68096,,,9.30496,,,3209.0766,,,9610.443,,,31211.3242,,,1941.66526,,,24.51593,,,1.33555,,,2.10599,,,5.69187,,,1.04746,,,10.80277,,,0.15585,,,12.44902,,
