,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_signal,CL1_Comdty_signal_calculation,CL1_Comdty_vola,CL1_Comdty_vola_calculation,QS1_Comdty_PX-LAST-CHF,QS1_Comdty_start,QS1_Comdty_signal,QS1_Comdty_signal_calculation,QS1_Comdty_vola,QS1_Comdty_vola_calculation,XB1_Comdty_PX-LAST-CHF,XB1_Comdty_start,XB1_Comdty_signal,XB1_Comdty_signal_calculation,XB1_Comdty_vola,XB1_Comdty_vola_calculation,HO1_Comdty_PX-LAST-CHF,HO1_Comdty_start,HO1_Comdty_signal,HO1_Comdty_signal_calculation,HO1_Comdty_vola,HO1_Comdty_vola_calculation,NG1_Comdty_PX-LAST-CHF,NG1_Comdty_start,NG1_Comdty_signal,NG1_Comdty_signal_calculation,NG1_Comdty_vola,NG1_Comdty_vola_calculation,LMAHDS03 LME_Comdty_PX-LAST-CHF,LMAHDS03 LME_Comdty_start,LMAHDS03 LME_Comdty_signal,LMAHDS03 LME_Comdty_signal_calculation,LMAHDS03 LME_Comdty_vola,LMAHDS03 LME_Comdty_vola_calculation,LMCADS03_Comdty_PX-LAST-CHF,LMCADS03_Comdty_start,LMCADS03_Comdty_signal,LMCADS03_Comdty_signal_calculation,LMCADS03_Comdty_vola,LMCADS03_Comdty_vola_calculation,LMNIDS03_Comdty_PX-LAST-CHF,LMNIDS03_Comdty_start,LMNIDS03_Comdty_signal,LMNIDS03_Comdty_signal_calculation,LMNIDS03_Comdty_vola,LMNIDS03_Comdty_vola_calculation,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_signal,GC1_Comdty_signal_calculation,GC1_Comdty_vola,GC1_Comdty_vola_calculation,SI1_Comdty_PX-LAST-CHF,SI1_Comdty_start,SI1_Comdty_signal,SI1_Comdty_signal_calculation,SI1_Comdty_vola,SI1_Comdty_vola_calculation,LC1_Comdty_PX-LAST-CHF,LC1_Comdty_start,LC1_Comdty_signal,LC1_Comdty_signal_calculation,LC1_Comdty_vola,LC1_Comdty_vola_calculation,KC1_Comdty_PX-LAST-CHF,KC1_Comdty_start,KC1_Comdty_signal,KC1_Comdty_signal_calculation,KC1_Comdty_vola,KC1_Comdty_vola_calculation,C 1_Comdty_PX-LAST-CHF,C 1_Comdty_start,C 1_Comdty_signal,C 1_Comdty_signal_calculation,C 1_Comdty_vola,C 1_Comdty_vola_calculation,CT1_Comdty_PX-LAST-CHF,CT1_Comdty_start,CT1_Comdty_signal,CT1_Comdty_signal_calculation,CT1_Comdty_vola,CT1_Comdty_vola_calculation,S 1_Comdty_PX-LAST-CHF,S 1_Comdty_start,S 1_Comdty_signal,S 1_Comdty_signal_calculation,S 1_Comdty_vola,S 1_Comdty_vola_calculation,SB1_Comdty_PX-LAST-CHF,SB1_Comdty_start,SB1_Comdty_signal,SB1_Comdty_signal_calculation,SB1_Comdty_vola,SB1_Comdty_vola_calculation,W 1_Comdty_PX-LAST-CHF,W 1_Comdty_start,W 1_Comdty_signal,W 1_Comdty_signal_calculation,W 1_Comdty_vola,W 1_Comdty_vola_calculation
2010-07-17,Saturday,161.14249,,,,,,477.00256,,,,,,0.54604,,,,,,1.17706,,,,,,87.37952,,,,,,2080.6582,,,,,,6821.5715,,,,,,19933.505,,,,,,1601.97322,,,,,,24.57665,,,,,,1.40974,,,,,,5.80512,,,,,,4.72745,,,,,,0.64504,,,,,,5.30097,,,,,,0.22912,,,,,,29.20573,,,,,
2010-07-18,Sunday,161.14249,,,,,,477.00256,,,,,,0.54604,,,,,,1.17706,,,,,,87.37952,,,,,,2080.6582,,,,,,6821.5715,,,,,,19933.505,,,,,,1601.97322,,,,,,24.57665,,,,,,1.40974,,,,,,5.80512,,,,,,4.72745,,,,,,0.64504,,,,,,5.30097,,,,,,0.22912,,,,,,29.20573,,,,,
2010-07-19,Monday,162.34323,,,,,,484.70352,,,,,,0.54907,,,,,,1.18096,,,,,,87.24694,,,,,,2075.3328,,,,,,6851.124,,,,,,19785.12,,,,,,1594.23677,,,,,,24.24967,,,,,,1.4234,,,,,,5.69488,,,,,,4.57094,,,,,,0.63575,,,,,,5.24367,,,,,,0.23593,,,,,,28.97083,,,,,
2010-07-20,Tuesday,163.53421,,,,,,481.46866,,,,,,0.55188,,,,,,1.18028,,,,,,88.40644,,,,,,2065.2138,,,,,,6958.4398,,,,,,20039.175,,,,,,1600.42963,,,,,,24.35011,,,,,,1.41718,,,,,,5.48826,,,,,,4.46149,,,,,,0.62501,,,,,,5.24017,,,,,,0.2305,,,,,,28.58412,,,,,
2010-07-21,Wednesday,161.87698,,,,,,475.4748,,,,,,0.55068,,,,,,1.16313,,,,,,87.18884,,,,,,2110.408,,,,,,7209.86,,,,,,20489.245,,,,,,1605.45208,,,,,,24.57633,,,,,,1.42723,,,,,,5.46162,,,,,,4.54392,,,,,,0.6349,,,,,,5.27436,,,,,,0.23374,,,,,,29.23043,,,,,
2010-07-22,Thursday,166.28244,,,,,,483.56795,,,,,,0.56694,,,,,,1.19595,,,,,,88.95785,,,,,,2130.4612,,,,,,7306.523,,,,,,21111.7865,,,,,,1597.23896,,,,,,24.80687,,,,,,1.41277,,,,,,5.56792,,,,,,4.46774,,,,,,0.63604,,,,,,5.23456,,,,,,0.24282,,,,,,29.39502,,,,,
2010-07-23,Friday,167.45456,start,3.057072066742385,"2009-07-23,2010-07-22",0.0177459229031607,"2009-07-23,2010-07-22",487.63984,start,0.9988579270858624,"2009-07-23,2010-07-22",0.017908645031709594,"2009-07-23,2010-07-22",0.56673,start,6.554940527514987,"2009-07-23,2010-07-22",0.017888071067443563,"2009-07-23,2010-07-22",1.20228,start,-0.4942328640519139,"2009-07-23,2010-07-22",0.01744328956427298,"2009-07-23,2010-07-22",88.72739,start,-9.261841611938,"2009-07-23,2010-07-22",0.0366932620805226,"2009-07-23,2010-07-22",2139.417,start,7.046022674049415,"2009-07-23,2010-07-22",0.01668214577899404,"2009-07-23,2010-07-22",7407.8631,start,13.267166323338442,"2009-07-23,2010-07-22",0.01787323986348542,"2009-07-23,2010-07-22",21452.1345,start,8.492935821366165,"2009-07-23,2010-07-22",0.024177843760150676,"2009-07-23,2010-07-22",1604.47877,start,22.0733112014824,"2009-07-23,2010-07-22",0.009638303416472505,"2009-07-23,2010-07-22",25.05665,start,15.486087839303863,"2009-07-23,2010-07-22",0.01760960603428098,"2009-07-23,2010-07-22",1.43002,start,-0.7209124348840307,"2009-07-23,2010-07-22",0.008712864876264667,"2009-07-23,2010-07-22",5.7796,start,9.805388318509792,"2009-07-23,2010-07-22",0.016607645696765885,"2009-07-23,2010-07-22",4.45447,start,-1.1151168731684946,"2009-07-23,2010-07-22",0.019134984027761773,"2009-07-23,2010-07-22",0.64918,start,15.480055978877221,"2009-07-23,2010-07-22",0.014404935828063624,"2009-07-23,2010-07-22",5.29803,start,11.42303579804462,"2009-07-23,2010-07-22",0.014793296970751721,"2009-07-23,2010-07-22",0.24499,start,2.7302409317555436,"2009-07-23,2010-07-22",0.02752078224976443,"2009-07-23,2010-07-22",29.70971,start,-4.44530698882008,"2009-07-23,2010-07-22",0.019493927892601258,"2009-07-23,2010-07-22"
2010-07-24,Saturday,167.45456,,,,,,487.63984,,,,,,0.56673,,,,,,1.20228,,,,,,88.72739,,,,,,2139.417,,,,,,7407.8631,,,,,,21452.1345,,,,,,1604.47877,,,,,,25.05665,,,,,,1.43002,,,,,,5.7796,,,,,,4.45447,,,,,,0.64918,,,,,,5.29803,,,,,,0.24499,,,,,,29.70971,,,,,
2010-07-25,Sunday,167.45456,,,,,,487.63984,,,,,,0.56673,,,,,,1.20228,,,,,,88.72739,,,,,,2139.417,,,,,,7407.8631,,,,,,21452.1345,,,,,,1604.47877,,,,,,25.05665,,,,,,1.43002,,,,,,5.7796,,,,,,4.45447,,,,,,0.64918,,,,,,5.29803,,,,,,0.24499,,,,,,29.70971,,,,,
2010-07-26,Monday,166.58067,,,,,,487.88717,,,,,,0.55942,,,,,,1.1914,,,,,,88.88105,,,,,,2155.5104,,,,,,7495.0116,,,,,,21806.72,,,,,,1589.78984,,,,,,25.06222,,,,,,1.41076,,,,,,5.73558,,,,,,4.34469,,,,,,0.65303,,,,,,5.17321,,,,,,0.24851,,,,,,29.22008,,,,,
2010-07-27,Tuesday,165.51718,,,,,,483.66306,,,,,,0.555,,,,,,1.18089,,,,,,91.22952,,,,,,2182.6496,,,,,,7493.8344,,,,,,21810.572,,,,,,1575.6535,,,,,,24.57739,,,,,,1.42852,,,,,,5.74292,,,,,,4.38428,,,,,,0.66312,,,,,,5.23703,,,,,,0.24894,,,,,,29.86404,,,,,
2010-07-28,Wednesday,163.74646,,,,,,479.40594,,,,,,0.55275,,,,,,1.17423,,,,,,92.25934,,,,,,2186.2896,,,,,,7580.124,,,,,,21572.166,,,,,,1572.37498,,,,,,24.21863,,,,,,1.42452,,,,,,5.84659,,,,,,4.5286,,,,,,0.65324,,,,,,5.28065,,,,,,0.25397,,,,,,30.76492,,,,,
2010-07-29,Thursday,163.9015,,,,,,480.33109,,,,,,0.55256,,,,,,1.17839,,,,,,92.82834,,,,,,2176.0921,,,,,,7517.55085,,,,,,21495.7975,,,,,,1558.06801,,,,,,24.05809,,,,,,1.38697,,,,,,5.94388,,,,,,4.48915,,,,,,0.6433,,,,,,5.2341,,,,,,0.2581,,,,,,30.84554,,,,,
2010-07-30,Friday,165.27852,start,1.3494554013166455,"2009-07-30,2010-07-29",0.017135291429948532,"2009-07-30,2010-07-29",479.08404,start,-0.6409612715788406,"2009-07-30,2010-07-29",0.017627561136278,"2009-07-30,2010-07-29",0.55547,start,1.5507286542688006,"2009-07-30,2010-07-29",0.017279619465893233,"2009-07-30,2010-07-29",1.18259,start,-2.5951675870161,"2009-07-30,2010-07-29",0.016848308387522676,"2009-07-30,2010-07-29",94.75648,start,-9.098212843632014,"2009-07-30,2010-07-29",0.03640962446480691,"2009-07-30,2010-07-29",2263.305,start,3.906180050304884,"2009-07-30,2010-07-29",0.016422075370963768,"2009-07-30,2010-07-29",7592.7379,start,13.122762160774815,"2009-07-30,2010-07-29",0.017760073773039252,"2009-07-30,2010-07-29",22008.69,start,6.207944729739923,"2009-07-30,2010-07-29",0.02389773971058618,"2009-07-30,2010-07-29",1576.21332,start,19.222344392715886,"2009-07-30,2010-07-29",0.009658761837796974,"2009-07-30,2010-07-29",24.6065,start,13.487267109241902,"2009-07-30,2010-07-29",0.017562080396484936,"2009-07-30,2010-07-29",1.40026,start,-4.194960582932008,"2009-07-30,2010-07-29",0.008946017610302864,"2009-07-30,2010-07-29",6.06075,start,12.774060774220022,"2009-07-30,2010-07-29",0.01677681393999481,"2009-07-30,2010-07-29",4.65297,start,-2.639055890072215,"2009-07-30,2010-07-29",0.01903671929894406,"2009-07-30,2010-07-29",0.65727,start,16.989176332229217,"2009-07-30,2010-07-29",0.01433550109525279,"2009-07-30,2010-07-29",5.34021,start,3.3453749286933596,"2009-07-30,2010-07-29",0.014155736623712977,"2009-07-30,2010-07-29",0.25925,start,3.3451654556546275,"2009-07-30,2010-07-29",0.02755115398826626,"2009-07-30,2010-07-29",32.545,start,-1.5950440367589958,"2009-07-30,2010-07-29",0.01957634311738353,"2009-07-30,2010-07-29"
2010-07-31,Saturday,165.27852,,,,,,479.08404,,,,,,0.55547,,,,,,1.18259,,,,,,94.75648,,,,,,2263.305,,,,,,7592.7379,,,,,,22008.69,,,,,,1576.21332,,,,,,24.6065,,,,,,1.40026,,,,,,6.06075,,,,,,4.65297,,,,,,0.65727,,,,,,5.34021,,,,,,0.25925,,,,,,32.545,,,,,
2010-08-01,Sunday,165.27852,,,,,,479.08404,,,,,,0.55547,,,,,,1.18259,,,,,,94.75648,,,,,,2263.305,,,,,,7592.7379,,,,,,22008.69,,,,,,1576.21332,,,,,,24.6065,,,,,,1.40026,,,,,,6.06075,,,,,,4.65297,,,,,,0.65727,,,,,,5.34021,,,,,,0.25925,,,,,,32.545,,,,,
2010-08-02,Monday,170.0037,,,,,,501.72762,,,,,,0.5666,,,,,,1.21781,,,,,,90.33567,,,,,,2303.2413,,,,,,7802.139,,,,,,22803.855,,,,,,1575.90081,,,,,,25.13396,,,,,,1.39081,,,,,,5.92043,,,,,,4.61876,,,,,,0.66807,,,,,,5.36968,,,,,,0.25658,,,,,,34.05134,,,,,
2010-08-03,Tuesday,172.39979,,,,,,509.4512,,,,,,0.5727,,,,,,1.24297,,,,,,89.07561,,,,,,2287.9724,,,,,,7707.8925,,,,,,22490.4365,,,,,,1577.34701,,,,,,25.1187,,,,,,1.38521,,,,,,5.71524,,,,,,4.60338,,,,,,0.67281,,,,,,5.38397,,,,,,0.24568,,,,,,33.3748,,,,,
2010-08-04,Wednesday,174.70479,,,,,,518.63305,,,,,,0.57602,,,,,,1.26208,,,,,,92.26288,,,,,,2346.084,,,,,,7902.765,,,,,,23113.35,,,,,,1611.31806,,,,,,25.28006,,,,,,1.42459,,,,,,5.90511,,,,,,4.79833,,,,,,0.67834,,,,,,5.49595,,,,,,0.25309,,,,,,36.1315,,,,,
2010-08-05,Thursday,172.92187,,,,,,512.12563,,,,,,0.57054,,,,,,1.24742,,,,,,89.13883,,,,,,2305.82,,,,,,7754.8919,,,,,,22927.1875,,,,,,1608.38508,,,,,,25.22162,,,,,,1.41416,,,,,,5.8811,,,,,,4.81478,,,,,,0.67679,,,,,,5.49961,,,,,,0.24404,,,,,,38.93657,,,,,
2010-08-06,Friday,168.35761,start,1.4630246021797575,"2009-08-06,2010-08-05",0.017177614845356414,"2009-08-06,2010-08-05",499.88943,start,-0.3117107511993795,"2009-08-06,2010-08-05",0.017788365399352985,"2009-08-06,2010-08-05",0.55101,start,1.6821266649799416,"2009-08-06,2010-08-05",0.017284923177668794,"2009-08-06,2010-08-05",1.21186,start,-2.137667737995556,"2009-08-06,2010-08-05",0.016881153877894038,"2009-08-06,2010-08-05",85.68207,start,-9.611668054526023,"2009-08-06,2010-08-05",0.03585150603974225,"2009-08-06,2010-08-05",2272.067,start,5.3313381317790896,"2009-08-06,2010-08-05",0.016254472013200683,"2009-08-06,2010-08-05",7642.69,start,11.72696447449462,"2009-08-06,2010-08-05",0.01765921506113468,"2009-08-06,2010-08-05",22917.7,start,4.127594550592517,"2009-08-06,2010-08-05",0.02350567875810984,"2009-08-06,2010-08-05",1599.58773,start,22.17003794762543,"2009-08-06,2010-08-05",0.009746350145993898,"2009-08-06,2010-08-05",25.16018,start,12.469807482149305,"2009-08-06,2010-08-05",0.01753114508373928,"2009-08-06,2010-08-05",1.3973,start,2.0005254540015187,"2009-08-06,2010-08-05",0.009065488687713192,"2009-08-06,2010-08-05",5.73488,start,8.122800982418543,"2009-08-06,2010-08-05",0.016928682267968863,"2009-08-06,2010-08-05",4.7815,start,2.0512663816763625,"2009-08-06,2010-08-05",0.018959307982072248,"2009-08-06,2010-08-05",0.67122,start,22.27747420198683,"2009-08-06,2010-08-05",0.014135164682182379,"2009-08-06,2010-08-05",5.46372,start,5.009555864801801,"2009-08-06,2010-08-05",0.014102713928808673,"2009-08-06,2010-08-05",0.2408,start,-0.06935957115547763,"2009-08-06,2010-08-05",0.027713720521294227,"2009-08-06,2010-08-05",35.5825,start,13.777204267399904,"2009-08-06,2010-08-05",0.020907207789980505,"2009-08-06,2010-08-05"
2010-08-07,Saturday,168.35761,,,,,,499.88943,,,,,,0.55101,,,,,,1.21186,,,,,,85.68207,,,,,,2272.067,,,,,,7642.69,,,,,,22917.7,,,,,,1599.58773,,,,,,25.16018,,,,,,1.3973,,,,,,5.73488,,,,,,4.7815,,,,,,0.67122,,,,,,5.46372,,,,,,0.2408,,,,,,35.5825,,,,,
2010-08-08,Sunday,168.35761,,,,,,499.88943,,,,,,0.55101,,,,,,1.21186,,,,,,85.68207,,,,,,2272.067,,,,,,7642.69,,,,,,22917.7,,,,,,1599.58773,,,,,,25.16018,,,,,,1.3973,,,,,,5.73488,,,,,,4.7815,,,,,,0.67122,,,,,,5.46372,,,,,,0.2408,,,,,,35.5825,,,,,
2010-08-09,Monday,171.88633,,,,,,506.78451,,,,,,0.55876,,,,,,1.22918,,,,,,83.576,,,,,,2288.0452,,,,,,7785.855,,,,,,23908.08,,,,,,1613.85396,,,,,,25.12485,,,,,,1.41256,,,,,,5.87524,,,,,,4.81111,,,,,,0.67688,,,,,,5.50091,,,,,,0.23668,,,,,,35.32363,,,,,
2010-08-10,Tuesday,170.34097,,,,,,501.6832,,,,,,0.55336,,,,,,1.22049,,,,,,83.85988,,,,,,2289.567,,,,,,7702.23,,,,,,23423.22,,,,,,1617.64028,,,,,,25.16418,,,,,,1.41908,,,,,,5.91341,,,,,,4.72682,,,,,,0.68277,,,,,,5.46411,,,,,,0.2493,,,,,,34.65715,,,,,
2010-08-11,Wednesday,166.04699,,,,,,490.00235,,,,,,0.5315,,,,,,1.19483,,,,,,84.64989,,,,,,2266.0218,,,,,,7616.88,,,,,,22951.1405,,,,,,1623.55941,,,,,,24.87524,,,,,,1.42322,,,,,,5.9623,,,,,,4.76345,,,,,,0.68328,,,,,,5.45313,,,,,,0.24592,,,,,,34.74912,,,,,
2010-08-12,Thursday,160.05177,,,,,,478.40736,,,,,,0.51642,,,,,,1.14422,,,,,,83.46689,,,,,,2272.5404,,,,,,7620.652,,,,,,22504.82,,,,,,1635.46289,,,,,,24.92377,,,,,,1.41239,,,,,,6.0918,,,,,,4.85823,,,,,,0.69882,,,,,,5.46507,,,,,,0.25367,,,,,,35.4091,,,,,
2010-08-13,Friday,159.35765,start,-2.0667160521282004,"2009-08-13,2010-08-12",0.017481054315003325,"2009-08-13,2010-08-12",470.23594,start,-3.430344567739741,"2009-08-13,2010-08-12",0.01793724833116804,"2009-08-13,2010-08-12",0.51255,start,-3.0246487589589366,"2009-08-13,2010-08-12",0.017653506246662624,"2009-08-13,2010-08-12",1.14118,start,-6.040864891467436,"2009-08-13,2010-08-12",0.017193861399689737,"2009-08-13,2010-08-12",84.11264,start,-8.782046483960984,"2009-08-13,2010-08-12",0.03579086571470774,"2009-08-13,2010-08-12",2216.977,start,1.90592719037732,"2009-08-13,2010-08-12",0.015863333606024526,"2009-08-13,2010-08-12",7518.8092,start,6.607552373485144,"2009-08-13,2010-08-12",0.017451019809850615,"2009-08-13,2010-08-12",22353.6425,start,0.8551868621797182,"2009-08-13,2010-08-12",0.0233712962430194,"2009-08-13,2010-08-12",1635.92999,start,24.59661410108682,"2009-08-13,2010-08-12",0.00972554303833989,"2009-08-13,2010-08-12",24.99161,start,9.868636427397538,"2009-08-13,2010-08-12",0.017408044680964234,"2009-08-13,2010-08-12",1.40946,start,1.7015120875333314,"2009-08-13,2010-08-12",0.008977451291628732,"2009-08-13,2010-08-12",6.09181,start,11.320140706141494,"2009-08-13,2010-08-12",0.016832516370063576,"2009-08-13,2010-08-12",4.92541,start,3.673572874184255,"2009-08-13,2010-08-12",0.018944841292846338,"2009-08-13,2010-08-12",0.70498,start,20.283814268103338,"2009-08-13,2010-08-12",0.013893598934722097,"2009-08-13,2010-08-12",5.55988,start,5.345127772741602,"2009-08-13,2010-08-12",0.013774103720524311,"2009-08-13,2010-08-12",0.25976,start,-2.901082012243336,"2009-08-13,2010-08-12",0.027232508172379467,"2009-08-13,2010-08-12",34.89761,start,9.828838386997667,"2009-08-13,2010-08-12",0.021554069170136008,"2009-08-13,2010-08-12"
2010-08-14,Saturday,159.35765,,,,,,470.23594,,,,,,0.51255,,,,,,1.14118,,,,,,84.11264,,,,,,2216.977,,,,,,7518.8092,,,,,,22353.6425,,,,,,1635.92999,,,,,,24.99161,,,,,,1.40946,,,,,,6.09181,,,,,,4.92541,,,,,,0.70498,,,,,,5.55988,,,,,,0.25976,,,,,,34.89761,,,,,
2010-08-15,Sunday,159.35765,,,,,,470.23594,,,,,,0.51255,,,,,,1.14118,,,,,,84.11264,,,,,,2216.977,,,,,,7518.8092,,,,,,22353.6425,,,,,,1635.92999,,,,,,24.99161,,,,,,1.40946,,,,,,6.09181,,,,,,4.92541,,,,,,0.70498,,,,,,5.55988,,,,,,0.25976,,,,,,34.89761,,,,,
2010-08-16,Monday,157.16365,,,,,,461.94971,,,,,,0.50251,,,,,,1.12387,,,,,,81.19945,,,,,,2199.1194,,,,,,7527.675,,,,,,22375.365,,,,,,1629.39242,,,,,,25.13035,,,,,,1.40894,,,,,,6.12968,,,,,,4.81409,,,,,,0.69619,,,,,,5.44424,,,,,,0.25035,,,,,,32.58352,,,,,
2010-08-17,Tuesday,158.98716,,,,,,475.03701,,,,,,0.51236,,,,,,1.15001,,,,,,82.3194,,,,,,2233.063,,,,,,7699.426,,,,,,22893.85,,,,,,1639.44036,,,,,,25.47426,,,,,,1.41201,,,,,,6.04716,,,,,,4.92494,,,,,,0.70174,,,,,,5.52839,,,,,,0.25733,,,,,,32.10228,,,,,
2010-08-18,Wednesday,157.85827,,,,,,467.45436,,,,,,0.51318,,,,,,1.14658,,,,,,81.57536,,,,,,2190.042,,,,,,7688.556,,,,,,22784.76,,,,,,1639.48524,,,,,,25.14292,,,,,,1.43087,,,,,,6.02006,,,,,,4.95708,,,,,,0.69751,,,,,,5.46185,,,,,,0.2596,,,,,,32.2682,,,,,
2010-08-19,Thursday,154.60322,,,,,,463.36059,,,,,,0.50084,,,,,,1.12427,,,,,,79.65729,,,,,,2133.145,,,,,,7542.4125,,,,,,22503.3375,,,,,,1632.45926,,,,,,24.85436,,,,,,1.44477,,,,,,6.04768,,,,,,4.86948,,,,,,0.69665,,,,,,5.32351,,,,,,0.25605,,,,,,33.25578,,,,,
2010-08-20,Friday,153.01695,start,-5.274279602281688,"2009-08-20,2010-08-19",0.017100860920200807,"2009-08-20,2010-08-19",458.65818,start,-4.476114128916908,"2009-08-20,2010-08-19",0.017855493786162767,"2009-08-20,2010-08-19",0.50131,start,-3.4309032437711804,"2009-08-20,2010-08-19",0.01748372971283529,"2009-08-20,2010-08-19",1.1107,start,-6.2360997242214316,"2009-08-20,2010-08-19",0.01710684887853419,"2009-08-20,2010-08-19",78.84684,start,-7.147947260896996,"2009-08-20,2010-08-19",0.0356612440483966,"2009-08-20,2010-08-19",2112.216,start,3.23072830516491,"2009-08-20,2010-08-19",0.015653236052704078,"2009-08-20,2010-08-19",7511.827,start,9.832760728182935,"2009-08-20,2010-08-19",0.017335429356049994,"2009-08-20,2010-08-19",22312.87,start,5.08082265270808,"2009-08-20,2010-08-19",0.023159437084597133,"2009-08-20,2010-08-19",1628.29013,start,27.097099169472763,"2009-08-20,2010-08-19",0.009701738202817814,"2009-08-20,2010-08-19",24.46722,start,15.631560499321047,"2009-08-20,2010-08-19",0.01716020036409701,"2009-08-20,2010-08-19",1.44993,start,4.078851026010821,"2009-08-20,2010-08-19",0.00896553746596211,"2009-08-20,2010-08-19",6.21004,start,17.256082585220735,"2009-08-20,2010-08-19",0.01664137353719527,"2009-08-20,2010-08-19",4.96568,start,5.135262749024774,"2009-08-20,2010-08-19",0.019065580418201993,"2009-08-20,2010-08-19",0.69202,start,30.568370885674067,"2009-08-20,2010-08-19",0.013452549618008985,"2009-08-20,2010-08-19",5.29908,start,8.826078010955406,"2009-08-20,2010-08-19",0.013669371175628716,"2009-08-20,2010-08-19",0.26296,start,-2.0259905005811274,"2009-08-20,2010-08-19",0.027315203646934037,"2009-08-20,2010-08-19",33.23905,start,7.931061836065362,"2009-08-20,2010-08-19",0.022004976495268832,"2009-08-20,2010-08-19"
2010-08-21,Saturday,153.01695,,,,,,458.65818,,,,,,0.50131,,,,,,1.1107,,,,,,78.84684,,,,,,2112.216,,,,,,7511.827,,,,,,22312.87,,,,,,1628.29013,,,,,,24.46722,,,,,,1.44993,,,,,,6.21004,,,,,,4.96568,,,,,,0.69202,,,,,,5.29908,,,,,,0.26296,,,,,,33.23905,,,,,
2010-08-22,Sunday,153.01695,,,,,,458.65818,,,,,,0.50131,,,,,,1.1107,,,,,,78.84684,,,,,,2112.216,,,,,,7511.827,,,,,,22312.87,,,,,,1628.29013,,,,,,24.46722,,,,,,1.44993,,,,,,6.21004,,,,,,4.96568,,,,,,0.69202,,,,,,5.29908,,,,,,0.26296,,,,,,33.23905,,,,,
2010-08-23,Monday,152.22696,,,,,,457.67724,,,,,,0.4921,,,,,,1.10701,,,,,,78.23111,,,,,,2122.008,,,,,,7546.651,,,,,,22052.24,,,,,,1635.43894,,,,,,24.58201,,,,,,1.46399,,,,,,6.17815,,,,,,4.94133,,,,,,0.69922,,,,,,5.31178,,,,,,0.26577,,,,,,34.04477,,,,,
2010-08-24,Tuesday,147.86081,,,,,,447.33205,,,,,,0.4796,,,,,,1.08627,,,,,,77.03177,,,,,,2091.0708,,,,,,7358.9607,,,,,,21240.66,,,,,,1627.60397,,,,,,24.88973,,,,,,1.44681,,,,,,5.62949,,,,,,4.75723,,,,,,0.69919,,,,,,5.2261,,,,,,0.26463,,,,,,32.89382,,,,,
2010-08-25,Wednesday,149.1608,,,,,,448.07373,,,,,,0.48162,,,,,,1.10189,,,,,,73.56276,,,,,,2057.8822,,,,,,7295.5674,,,,,,20640.466,,,,,,1631.89785,,,,,,25.67486,,,,,,1.43039,,,,,,5.54769,,,,,,4.73431,,,,,,0.69455,,,,,,5.20995,,,,,,0.26198,,,,,,31.46427,,,,,
2010-08-26,Thursday,150.55074,,,,,,460.76015,,,,,,0.49205,,,,,,1.12096,,,,,,72.37418,,,,,,2073.7773,,,,,,7487.84295,,,,,,20963.295,,,,,,1623.64837,,,,,,25.55814,,,,,,1.42502,,,,,,5.72797,,,,,,4.86084,,,,,,0.70156,,,,,,5.26586,,,,,,0.25147,,,,,,31.8179,,,,,
2010-08-27,Friday,154.64148,start,-6.13214966533061,"2009-08-27,2010-08-26",0.01709055319973604,"2009-08-27,2010-08-26",464.77288,start,-2.8515472836309286,"2009-08-27,2010-08-26",0.01786908959932039,"2009-08-27,2010-08-26",0.50343,start,-5.756397717584359,"2009-08-27,2010-08-26",0.017451372076733643,"2009-08-27,2010-08-26",1.14332,start,-5.771379205020572,"2009-08-27,2010-08-26",0.017060858026572246,"2009-08-27,2010-08-26",69.39548,start,-8.38481114156995,"2009-08-27,2010-08-26",0.03546111876294535,"2009-08-27,2010-08-26",2114.8008,start,2.0025158961443363,"2009-08-27,2010-08-26",0.01569008790690434,"2009-08-27,2010-08-26",7664.8684,start,6.886489570065772,"2009-08-27,2010-08-26",0.017285181978440284,"2009-08-27,2010-08-26",21630.98,start,2.0330025752502756,"2009-08-27,2010-08-26",0.023296396018538515,"2009-08-27,2010-08-26",1627.87138,start,25.49161121308107,"2009-08-27,2010-08-26",0.009676881190050004,"2009-08-27,2010-08-26",25.69741,start,15.66016660517563,"2009-08-27,2010-08-26",0.017286151617665568,"2009-08-27,2010-08-26",1.42233,start,3.897249436096798,"2009-08-27,2010-08-26",0.00901752337529386,"2009-08-27,2010-08-26",5.95676,start,14.96866134649624,"2009-08-27,2010-08-26",0.017474703702405208,"2009-08-27,2010-08-26",4.92534,start,4.104649492038358,"2009-08-27,2010-08-26",0.01918923751007997,"2009-08-27,2010-08-26",0.70162,start,33.26169203266574,"2009-08-27,2010-08-26",0.01341624736742057,"2009-08-27,2010-08-26",5.3256,start,-0.5832925744174327,"2009-08-27,2010-08-26",0.013142653386401654,"2009-08-27,2010-08-26",0.26111,start,-3.4757778747956363,"2009-08-27,2010-08-26",0.027418749316154706,"2009-08-27,2010-08-26",32.18701,start,4.855542859704524,"2009-08-27,2010-08-26",0.022154102748667793,"2009-08-27,2010-08-26"
