,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,CL1_Comdty_buy,CL1_Comdty_sell,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,GC1_Comdty_buy,GC1_Comdty_sell,considered_assets,sub_considered_assets_1,sub_considered_assets_2,weighted_return,weighted_return_l,weighted_return_s
2022-03-19,Saturday,91.08174,,,,,1954.25248,,,,,,,,,,
2022-03-20,Sunday,91.08174,,,,,1954.25248,,,,,,,,,,
2022-03-21,Monday,97.45297,,,,,1952.77886,,,,,,,,,,
2022-03-22,Tuesday,97.28598,,,,,1947.60354,,,,,,,,,,
2022-03-23,Wednesday,102.05116,,,,,1958.35887,,,,,,,,,,
2022-03-24,Thursday,99.74068,,,,,1983.31646,,,,,,,,,,
2022-03-25,Friday,101.16918,start,0.11075150738227,100.0,100.0,1976.0792,start,0.011168833210333,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -29.91755680169677, 'GC1_Comdty': -48.97086755889498}","{'CL1_Comdty': 35.35824838919228, 'GC1_Comdty': 15.761544234005212}",0.099582674171937,0.11075150738227,-0.011168833210333
2022-03-26,Saturday,101.16918,,,,,1976.0792,,,,,,,,,,
2022-03-27,Sunday,101.16918,,,,,1976.0792,,,,,,,,,,
2022-03-28,Monday,94.37943,,,,,1966.99472,,,,,,,,,,
2022-03-29,Tuesday,92.68832,,,,,1935.68544,,,,,,,,,,
2022-03-30,Wednesday,94.90486,,,,,1937.14654,,,,,,,,,,
2022-03-31,Thursday,88.21064,,,,,1950.86294,,,,,,,,,,
2022-04-01,Friday,87.67255,start,-0.1334065374454947,100.0,100.0,1928.31736,start,-0.0241700029027176,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -24.486088807658994, 'GC1_Comdty': -47.77988920999501}","{'CL1_Comdty': 22.99266800959328, 'GC1_Comdty': 13.453148329566293}",-0.10923653454277708,-0.1334065374454947,0.0241700029027176
2022-04-02,Saturday,87.67255,,,,,1928.31736,,,,,,,,,,
2022-04-03,Sunday,87.67255,,,,,1928.31736,,,,,,,,,,
2022-04-04,Monday,91.27318,,,,,1939.89835,,,,,,,,,,
2022-04-05,Tuesday,90.40813,,,,,1939.84747,,,,,,,,,,
2022-04-06,Wednesday,85.60269,,,,,1941.66526,,,,,,,,,,
2022-04-07,Thursday,85.57134,,,,,1959.86382,,,,,,,,,,
2022-04-08,Friday,87.5116,start,-0.0018358083573478,100.0,100.0,1966.69945,start,0.0199044466415009,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -23.200276726705145, 'GC1_Comdty': -48.14546907570904}","{'CL1_Comdty': 24.059239675108703, 'GC1_Comdty': 14.278104230020416}",-0.0217402549988487,-0.0018358083573478,-0.0199044466415009
2022-04-09,Saturday,87.5116,,,,,1966.69945,,,,,,,,,,
2022-04-10,Sunday,87.5116,,,,,1966.69945,,,,,,,,,,
2022-04-11,Monday,83.73304,,,,,1963.6329,,,,,,,,,,
2022-04-12,Tuesday,89.37494,,,,,1992.60967,,,,,,,,,,
2022-04-13,Wednesday,92.86626,,,,,2006.65322,,,,,,,,,,
2022-04-14,Thursday,96.19976,,,,,2016.20127,,,,,,,,,,
2022-04-15,Friday,96.19976,start,0.099280095438776,100.0,100.0,2016.20127,start,0.0251699973780945,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -27.162402114129062, 'GC1_Comdty': -52.01738310881783}","{'CL1_Comdty': 27.09775032374906, 'GC1_Comdty': 17.87024593134715}",0.0741100980606815,0.099280095438776,-0.0251699973780945
2022-04-16,Saturday,96.19976,,,,,2016.20127,,,,,,,,,,
2022-04-17,Sunday,96.19976,,,,,2016.20127,,,,,,,,,,
2022-04-18,Monday,97.50858,,,,,2031.59765,,,,,,,,,,
2022-04-19,Tuesday,92.86734,,,,,2013.33015,,,,,,,,,,
2022-04-20,Wednesday,93.00018,,,,,2008.98899,,,,,,,,,,
2022-04-21,Thursday,94.97392,,,,,2012.35462,,,,,,,,,,
2022-04-22,Friday,93.79159,start,-0.0250330146353795,100.0,100.0,2006.37336,start,-0.0048744687081761,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -26.32056243158363, 'GC1_Comdty': -51.95418031896928}","{'CL1_Comdty': 28.121843861554087, 'GC1_Comdty': 16.996998083823353}",-0.020158545927203397,-0.0250330146353795,0.0048744687081761
2022-04-23,Saturday,93.79159,,,,,2006.37336,,,,,,,,,,
2022-04-24,Sunday,93.79159,,,,,2006.37336,,,,,,,,,,
2022-04-25,Monday,90.6235,,,,,1968.2884,,,,,,,,,,
2022-04-26,Tuesday,93.73446,,,,,1981.02621,,,,,,,,,,
2022-04-27,Wednesday,94.73389,,,,,1979.72624,,,,,,,,,,
2022-04-28,Thursday,98.07787,,,,,1987.3657,,,,,,,,,,
2022-04-29,Friday,97.61482,start,0.0407630364300252,100.0,100.0,2012.11333,start,0.002860868328116,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -27.245479265369582, 'GC1_Comdty': -49.90548044914522}","{'CL1_Comdty': 26.949720192830647, 'GC1_Comdty': 17.571259655736572}",0.037902168101909196,0.0407630364300252,-0.002860868328116
2022-04-30,Saturday,97.61482,,,,,2012.11333,,,,,,,,,,
2022-05-01,Sunday,97.61482,,,,,2012.11333,,,,,,,,,,
2022-05-02,Monday,98.64741,,,,,1973.18878,,,,,,,,,,
2022-05-03,Tuesday,96.16662,,,,,1982.82808,,,,,,,,,,
2022-05-04,Wednesday,101.67169,,,,,1989.41755,,,,,,,,,,
2022-05-05,Thursday,102.54254,,,,,2005.4948,,,,,,,,,,
2022-05-06,Friday,103.85699,start,0.0639469498586382,100.0,100.0,2010.84391,start,-0.0006308889171763,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -28.529195512293335, 'GC1_Comdty': -50.6284860176287}","{'CL1_Comdty': 30.011241322343402, 'GC1_Comdty': 15.106196427307758}",0.06457783877581451,0.0639469498586382,0.0006308889171763
2022-05-07,Saturday,103.85699,,,,,2010.84391,,,,,,,,,,
2022-05-08,Sunday,103.85699,,,,,2010.84391,,,,,,,,,,
2022-05-09,Monday,98.10039,,,,,1996.46746,,,,,,,,,,
2022-05-10,Tuesday,95.21859,,,,,1983.54125,,,,,,,,,,
2022-05-11,Wednesday,100.55302,,,,,1990.40125,,,,,,,,,,
2022-05-12,Thursday,102.1638,,,,,1982.66197,,,,,,,,,,
2022-05-13,Friday,106.19131,start,0.0224762916776232,100.0,100.0,1961.70911,start,-0.0244349149904927,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -27.811497614869477, 'GC1_Comdty': -48.96914658624149}","{'CL1_Comdty': 30.47975496588308, 'GC1_Comdty': 13.307600509041231}",0.0469112066681159,0.0224762916776232,0.0244349149904927
2022-05-14,Saturday,106.19131,,,,,1961.70911,,,,,,,,,,
2022-05-15,Sunday,106.19131,,,,,1961.70911,,,,,,,,,,
2022-05-16,Monday,109.80078,,,,,1968.78705,,,,,,,,,,
2022-05-17,Tuesday,107.09992,,,,,1956.38253,,,,,,,,,,
2022-05-18,Wednesday,103.77077,,,,,1940.96698,,,,,,,,,,
2022-05-19,Thursday,104.54051,,,,,1936.31561,,,,,,,,,,
2022-05-20,Friday,105.8383,start,-0.0033242833147081,100.0,100.0,1943.64386,start,-0.0092089341421267,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -28.378775993921465, 'GC1_Comdty': -46.106999386728624}","{'CL1_Comdty': 34.393845163405416, 'GC1_Comdty': 7.089054230878767}",0.0058846508274186,-0.0033242833147081,0.0092089341421267
2022-05-21,Saturday,105.8383,,,,,1943.64386,,,,,,,,,,
2022-05-22,Sunday,105.8383,,,,,1943.64386,,,,,,,,,,
2022-05-23,Monday,104.95733,,,,,1933.25421,,,,,,,,,,
2022-05-24,Tuesday,103.82471,,,,,1939.75296,,,,,,,,,,
2022-05-25,Wednesday,104.71291,,,,,1926.48784,,,,,,,,,,
2022-05-26,Thursday,107.93321,,,,,1921.64352,,,,,,,,,,
2022-05-27,Friday,108.53171,start,0.0254483490381081,100.0,100.0,1919.67945,start,-0.0123296301823523,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -28.53579360096942, 'GC1_Comdty': -44.98795038477917}","{'CL1_Comdty': 29.872844169335362, 'GC1_Comdty': 5.130072507743687}",0.037777979220460396,0.0254483490381081,0.0123296301823523
2022-05-28,Saturday,108.53171,,,,,1919.67945,,,,,,,,,,
2022-05-29,Sunday,108.53171,,,,,1919.67945,,,,,,,,,,
2022-05-30,Monday,108.53171,,,,,1919.67945,,,,,,,,,,
2022-05-31,Tuesday,108.22219,,,,,1911.67732,,,,,,,,,,
2022-06-01,Wednesday,109.36922,,,,,1922.36148,,,,,,,,,,
2022-06-02,Thursday,110.34452,,,,,1936.27248,,,,,,,,,,
2022-06-03,Friday,112.65425,start,0.0379846590457295,100.0,100.0,1921.52533,start,0.0009615563681737,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -29.28532530636971, 'GC1_Comdty': -46.40405117231691}","{'CL1_Comdty': 28.941738125928044, 'GC1_Comdty': 7.271870709812669}",0.0370231026775558,0.0379846590457295,-0.0009615563681737
2022-06-04,Saturday,112.65425,,,,,1921.52533,,,,,,,,,,
2022-06-05,Sunday,112.65425,,,,,1921.52533,,,,,,,,,,
2022-06-06,Monday,113.14377,,,,,1929.09975,,,,,,,,,,
2022-06-07,Tuesday,114.44772,,,,,1945.28384,,,,,,,,,,
2022-06-08,Wednesday,117.3241,,,,,1954.71336,,,,,,,,,,
2022-06-09,Thursday,117.03479,,,,,1955.61619,,,,,,,,,,
2022-06-10,Friday,117.49719,start,0.0429894122946981,100.0,100.0,2001.23159,start,0.0414807230253895,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -31.29020353885686, 'GC1_Comdty': -47.324673257360665}","{'CL1_Comdty': 32.118061898689, 'GC1_Comdty': 8.368037382081006}",0.0015086892693085968,0.0429894122946981,-0.0414807230253895
2022-06-11,Saturday,117.49719,,,,,2001.23159,,,,,,,,,,
2022-06-12,Sunday,117.49719,,,,,2001.23159,,,,,,,,,,
2022-06-13,Monday,118.58394,,,,,1968.43918,,,,,,,,,,
2022-06-14,Tuesday,117.41912,,,,,1962.08168,,,,,,,,,,
2022-06-15,Wednesday,113.87917,,,,,1969.27053,,,,,,,,,,
2022-06-16,Thursday,111.80015,,,,,1927.40222,,,,,,,,,,
2022-06-17,Friday,104.81285,start,-0.1079544115055007,100.0,100.0,1929.63002,start,-0.0357787526230285,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -29.483879984553543, 'GC1_Comdty': -44.72967143811406}","{'CL1_Comdty': 26.615963632434152, 'GC1_Comdty': 11.593364951533257}",-0.0721756588824722,-0.1079544115055007,0.0357787526230285
2022-06-18,Saturday,104.81285,,,,,1929.63002,,,,,,,,,,
2022-06-19,Sunday,104.81285,,,,,1929.63002,,,,,,,,,,
2022-06-20,Monday,104.81285,,,,,1929.63002,,,,,,,,,,
2022-06-21,Tuesday,105.25634,,,,,1916.82932,,,,,,,,,,
2022-06-22,Wednesday,101.66508,,,,,1909.07205,,,,,,,,,,
2022-06-23,Thursday,99.65054,,,,,1896.78466,,,,,,,,,,
2022-06-24,Friday,102.60586,start,-0.0210564830552741,100.0,100.0,1892.76018,start,-0.0191072068831101,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -24.554699606333006, 'GC1_Comdty': -42.52842323744251}","{'CL1_Comdty': 17.282087390555954, 'GC1_Comdty': 9.334210848335728}",-0.0019492761721639981,-0.0210564830552741,0.0191072068831101
2022-06-25,Saturday,102.60586,,,,,1892.76018,,,,,,,,,,
2022-06-26,Sunday,102.60586,,,,,1892.76018,,,,,,,,,,
2022-06-27,Monday,104.10527,,,,,1880.57417,,,,,,,,,,
2022-06-28,Tuesday,106.36395,,,,,1880.00862,,,,,,,,,,
2022-06-29,Wednesday,104.29388,,,,,1872.85492,,,,,,,,,,
2022-06-30,Thursday,100.34851,,,,,1860.0039,,,,,,,,,,
2022-07-01,Friday,103.76648,start,0.0113114397169907,100.0,100.0,1869.97592,start,-0.0120375841803687,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -24.581909292144402, 'GC1_Comdty': -40.02899090476351}","{'CL1_Comdty': 15.79200011345937, 'GC1_Comdty': 5.809127751044624}",0.0233490238973594,0.0113114397169907,0.0120375841803687
2022-07-02,Saturday,103.76648,,,,,1869.97592,,,,,,,,,,
2022-07-03,Sunday,103.76648,,,,,1869.97592,,,,,,,,,,
2022-07-04,Monday,103.76648,,,,,1869.97592,,,,,,,,,,
2022-07-05,Tuesday,95.98279,,,,,1845.60344,,,,,,,,,,
2022-07-06,Wednesday,95.22353,,,,,1820.3073,,,,,,,,,,
2022-07-07,Thursday,99.54832,,,,,1828.54286,,,,,,,,,,
2022-07-08,Friday,101.98239,start,-0.0171933171482737,100.0,100.0,1839.1723,start,-0.0164727361836831,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -23.770980920310535, 'GC1_Comdty': -37.59001253891555}","{'CL1_Comdty': 17.23210180296634, 'GC1_Comdty': 3.4026358099010787}",-0.0007205809645905968,-0.0171933171482737,0.0164727361836831
2022-07-09,Saturday,101.98239,,,,,1839.1723,,,,,,,,,,
2022-07-10,Sunday,101.98239,,,,,1839.1723,,,,,,,,,,
2022-07-11,Monday,101.49791,,,,,1831.53351,,,,,,,,,,
2022-07-12,Tuesday,93.57731,,,,,1826.65538,,,,,,,,,,
2022-07-13,Wednesday,93.64321,,,,,1830.49597,,,,,,,,,,
2022-07-14,Thursday,93.89036,,,,,1813.71237,,,,,,,,,,
2022-07-15,Friday,94.93646,start,-0.0690896732269169,100.0,100.0,1797.58522,start,-0.0226118455568301,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -21.383167668196045, 'GC1_Comdty': -36.418863786037804}","{'CL1_Comdty': 14.817151191800331, 'GC1_Comdty': 0.004071305122491473}",-0.046477827670086805,-0.0690896732269169,0.0226118455568301
2022-07-16,Saturday,94.93646,,,,,1797.58522,,,,,,,,,,
2022-07-17,Sunday,94.93646,,,,,1797.58522,,,,,,,,,,
2022-07-18,Monday,99.65712,,,,,1801.78105,,,,,,,,,,
2022-07-19,Tuesday,100.41152,,,,,1787.72395,,,,,,,,,,
2022-07-20,Wednesday,99.00131,,,,,1785.37442,,,,,,,,,,
2022-07-21,Thursday,95.16868,,,,,1792.94919,,,,,,,,,,
2022-07-22,Friday,92.6804,start,-0.0237638942930881,100.0,100.0,1791.00885,start,-0.0036584468579464,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -21.005435776403925, 'GC1_Comdty': -34.91144302315213}","{'CL1_Comdty': 14.160613458854568, 'GC1_Comdty': 0.063829918273096}",-0.0201054474351417,-0.0237638942930881,0.0036584468579464
2022-07-23,Saturday,92.6804,,,,,1791.00885,,,,,,,,,,
2022-07-24,Sunday,92.6804,,,,,1791.00885,,,,,,,,,,
2022-07-25,Monday,95.07115,,,,,1790.56577,,,,,,,,,,
2022-07-26,Tuesday,93.1189,,,,,1784.10281,,,,,,,,,,
2022-07-27,Wednesday,95.66134,,,,,1791.30782,,,,,,,,,,
2022-07-28,Thursday,93.9414,,,,,1806.25906,,,,,,,,,,
2022-07-29,Friday,95.6529,start,0.0320725849262626,100.0,100.0,1810.91706,start,0.0111156402158482,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -20.328348159925323, 'GC1_Comdty': -36.26276049110423}","{'CL1_Comdty': 13.037557841397662, 'GC1_Comdty': 1.5166265126062979}",0.020956944710414403,0.0320725849262626,-0.0111156402158482
2022-07-30,Saturday,95.6529,,,,,1810.91706,,,,,,,,,,
2022-07-31,Sunday,95.6529,,,,,1810.91706,,,,,,,,,,
2022-08-01,Monday,90.80698,,,,,1812.00018,,,,,,,,,,
2022-08-02,Tuesday,91.74276,,,,,1822.54758,,,,,,,,,,
2022-08-03,Wednesday,88.90202,,,,,1825.30519,,,,,,,,,,
2022-08-04,Thursday,86.19182,,,,,1842.91584,,,,,,,,,,
2022-08-05,Friday,87.23868,start,-0.0879661777112873,100.0,100.0,1839.23218,start,0.015635790630853,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -17.207947625259536, 'GC1_Comdty': -38.633145567997644}","{'CL1_Comdty': 11.910103933747143, 'GC1_Comdty': 5.797731802439993}",-0.1036019683421403,-0.0879661777112873,-0.015635790630853
2022-08-06,Saturday,87.23868,,,,,1839.23218,,,,,,,,,,
2022-08-07,Sunday,87.23868,,,,,1839.23218,,,,,,,,,,
2022-08-08,Monday,88.31596,,,,,1840.19591,,,,,,,,,,
2022-08-09,Tuesday,87.90625,,,,,1844.29222,,,,,,,,,,
2022-08-10,Wednesday,88.07795,,,,,1820.96745,,,,,,,,,,
2022-08-11,Thursday,90.28126,,,,,1812.28188,,,,,,,,,,
2022-08-12,Friday,88.35319,start,0.0127754110905849,100.0,100.0,1825.40547,start,-0.0075176533720718,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -18.75456620454694, 'GC1_Comdty': -37.08400764911279}","{'CL1_Comdty': 13.243757926873638, 'GC1_Comdty': 5.496180544275677}",0.020293064462656697,0.0127754110905849,0.0075176533720718
2022-08-13,Saturday,88.35319,,,,,1825.40547,,,,,,,,,,
2022-08-14,Sunday,88.35319,,,,,1825.40547,,,,,,,,,,
2022-08-15,Monday,86.09158,,,,,1814.4379,,,,,,,,,,
2022-08-16,Tuesday,83.78561,,,,,1815.93635,,,,,,,,,,
2022-08-17,Wednesday,85.55783,,,,,1807.89191,,,,,,,,,,
2022-08-18,Thursday,88.1828,,,,,1808.60455,,,,,,,,,,
2022-08-19,Friday,88.70477,start,0.0039792564365813,100.0,100.0,1805.55555,start,-0.0108742525023768,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -17.865785642173126, 'GC1_Comdty': -36.74939954120541}","{'CL1_Comdty': 16.335177826272968, 'GC1_Comdty': 3.807447270998217}",0.0148535089389581,0.0039792564365813,0.0108742525023768
2022-08-20,Saturday,88.70477,,,,,1805.55555,,,,,,,,,,
2022-08-21,Sunday,88.70477,,,,,1805.55555,,,,,,,,,,
2022-08-22,Monday,88.6366,,,,,1800.05636,,,,,,,,,,
2022-08-23,Tuesday,91.81865,,,,,1810.77985,,,,,,,,,,
2022-08-24,Wednesday,93.32149,,,,,1818.63225,,,,,,,,,,
2022-08-25,Thursday,90.77423,,,,,1824.45472,,,,,,,,,,
2022-08-26,Friday,91.36083,start,0.0299426964299666,100.0,100.0,1803.62197,start,-0.001070905849449,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -18.899723326422414, 'GC1_Comdty': -37.9785998288837}","{'CL1_Comdty': 14.998225958994292, 'GC1_Comdty': 3.8905770504795996}",0.0310136022794156,0.0299426964299666,0.001070905849449
2022-08-27,Saturday,91.36083,,,,,1803.62197,,,,,,,,,,
2022-08-28,Sunday,91.36083,,,,,1803.62197,,,,,,,,,,
2022-08-29,Monday,95.53473,,,,,1809.12398,,,,,,,,,,
2022-08-30,Tuesday,90.78701,,,,,1805.74064,,,,,,,,,,
2022-08-31,Wednesday,88.82577,,,,,1797.49594,,,,,,,,,,
2022-09-01,Thursday,86.59668,,,,,1793.61598,,,,,,,,,,
2022-09-02,Friday,86.76828,start,-0.0502682604788069,100.0,100.0,1805.91821,start,0.0012731270954745,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -17.05680432870982, 'GC1_Comdty': -35.77689875815279}","{'CL1_Comdty': 11.06229342933702, 'GC1_Comdty': 1.0619305515816428}",-0.0515413875742814,-0.0502682604788069,-0.0012731270954745
2022-09-03,Saturday,86.76828,,,,,1805.91821,,,,,,,,,,
2022-09-04,Sunday,86.76828,,,,,1805.91821,,,,,,,,,,
2022-09-05,Monday,86.76828,,,,,1805.91821,,,,,,,,,,
2022-09-06,Tuesday,87.01686,,,,,1800.735,,,,,,,,,,
2022-09-07,Wednesday,81.63569,,,,,1806.78876,,,,,,,,,,
2022-09-08,Thursday,82.60096,,,,,1785.20723,,,,,,,,,,
2022-09-09,Friday,84.73744,start,-0.0234053273846156,100.0,100.0,1771.25285,start,-0.019195420815874,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -15.3036739846435, 'GC1_Comdty': -35.261417180214714}","{'CL1_Comdty': 10.029456172902469, 'GC1_Comdty': 1.1032795391638943}",-0.004209906568741598,-0.0234053273846156,0.019195420815874
2022-09-10,Saturday,84.73744,,,,,1771.25285,,,,,,,,,,
2022-09-11,Sunday,84.73744,,,,,1771.25285,,,,,,,,,,
2022-09-12,Monday,84.94511,,,,,1767.82495,,,,,,,,,,
2022-09-13,Tuesday,85.2185,,,,,1758.64599,,,,,,,,,,
2022-09-14,Wednesday,86.51347,,,,,1752.57658,,,,,,,,,,
2022-09-15,Thursday,83.13069,,,,,1718.56067,,,,,,,,,,
2022-09-16,Friday,83.56465,start,-0.0138402812263387,100.0,100.0,1733.54672,start,-0.021287830249645,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -15.380198643188841, 'GC1_Comdty': -30.37511145779906}","{'CL1_Comdty': 7.192498753849159, 'GC1_Comdty': -1.7993633660759785}",0.007447549023306299,-0.0138402812263387,0.021287830249645
2022-09-17,Saturday,83.56465,,,,,1733.54672,,,,,,,,,,
2022-09-18,Sunday,83.56465,,,,,1733.54672,,,,,,,,,,
2022-09-19,Monday,84.17339,,,,,1728.15789,,,,,,,,,,
2022-09-20,Tuesday,82.77919,,,,,1718.4651,,,,,,,,,,
2022-09-21,Wednesday,82.02218,,,,,1728.25971,,,,,,,,,,
2022-09-22,Thursday,83.71095,,,,,1758.11411,,,,,,,,,,
2022-09-23,Friday,79.01284,start,-0.0544705207285617,100.0,100.0,1732.07308,start,-0.0008500722726412,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -15.26712325331909, 'GC1_Comdty': -32.94187797061614}","{'CL1_Comdty': 6.96370266680877, 'GC1_Comdty': 1.7782370465831239}",-0.0536204484559205,-0.0544705207285617,0.0008500722726412
2022-09-24,Saturday,79.01284,,,,,1732.07308,,,,,,,,,,
2022-09-25,Sunday,79.01284,,,,,1732.07308,,,,,,,,,,
2022-09-26,Monday,78.09049,,,,,1733.97984,,,,,,,,,,
2022-09-27,Tuesday,79.56728,,,,,1729.56852,,,,,,,,,,
2022-09-28,Wednesday,82.11521,,,,,1741.09089,,,,,,,,,,
2022-09-29,Thursday,81.51147,,,,,1746.3989,,,,,,,,,,
2022-09-30,Friday,80.02574,start,0.0128194354234071,100.0,100.0,1755.66808,start,0.0136224044311109,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -14.075191430954904, 'GC1_Comdty': -32.80930745080231}","{'CL1_Comdty': 4.519243591541487, 'GC1_Comdty': -0.36912313140833675}",-0.0008029690077038,0.0128194354234071,-0.0136224044311109
2022-10-01,Saturday,80.02574,,,,,1755.66808,,,,,,,,,,
2022-10-02,Sunday,80.02574,,,,,1755.66808,,,,,,,,,,
2022-10-03,Monday,84.87828,,,,,1801.70209,,,,,,,,,,
2022-10-04,Tuesday,86.77553,,,,,1810.2615,,,,,,,,,,
2022-10-05,Wednesday,88.41434,,,,,1808.19573,,,,,,,,,,
2022-10-06,Thursday,89.59825,,,,,1818.11372,,,,,,,,,,
2022-10-07,Friday,94.16497,start,0.1766835270751635,100.0,100.0,1812.1663,start,0.0321804677339694,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -16.955243325112736, 'GC1_Comdty': -36.877192365711274}","{'CL1_Comdty': 6.715639505409259, 'GC1_Comdty': 5.115222682612233}",0.1445030593411941,0.1766835270751635,-0.0321804677339694
2022-10-08,Saturday,94.16497,,,,,1812.1663,,,,,,,,,,
2022-10-09,Sunday,94.16497,,,,,1812.1663,,,,,,,,,,
2022-10-10,Monday,93.30154,,,,,1788.88771,,,,,,,,,,
2022-10-11,Tuesday,90.71109,,,,,1785.30467,,,,,,,,,,
2022-10-12,Wednesday,89.18882,,,,,1788.12099,,,,,,,,,,
2022-10-13,Thursday,91.1787,,,,,1789.73591,,,,,,,,,,
2022-10-14,Friday,88.10556,start,-0.0643488762328496,100.0,100.0,1769.95445,start,-0.0232935851417169,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -17.27712492336333, 'GC1_Comdty': -35.01465467208396}","{'CL1_Comdty': 6.073764257176936, 'GC1_Comdty': 1.1560572203256252}",-0.0410552910911327,-0.0643488762328496,0.0232935851417169
2022-10-15,Saturday,88.10556,,,,,1769.95445,,,,,,,,,,
2022-10-16,Sunday,88.10556,,,,,1769.95445,,,,,,,,,,
2022-10-17,Monday,87.11164,,,,,1769.11304,,,,,,,,,,
2022-10-18,Tuesday,84.41214,,,,,1760.21833,,,,,,,,,,
2022-10-19,Wednesday,88.00879,,,,,1753.47755,,,,,,,,,,
2022-10-20,Thursday,88.1872,,,,,1751.0263,,,,,,,,,,
2022-10-21,Friday,88.1872,start,0.0009266157550103,100.0,100.0,1766.93723,start,-0.0017046879370256,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -15.911745945676026, 'GC1_Comdty': -32.503890955491784}","{'CL1_Comdty': 4.457742032576755, 'GC1_Comdty': 0.3364945459777239}",0.0026313036920359,0.0009266157550103,0.0017046879370256
2022-10-22,Saturday,88.1872,,,,,1766.93723,,,,,,,,,,
2022-10-23,Sunday,88.1872,,,,,1766.93723,,,,,,,,,,
2022-10-24,Monday,87.91045,,,,,1768.82741,,,,,,,,,,
2022-10-25,Tuesday,88.22818,,,,,1763.97277,,,,,,,,,,
2022-10-26,Wednesday,90.00359,,,,,1758.2509,,,,,,,,,,
2022-10-27,Thursday,91.55262,,,,,1761.21428,,,,,,,,,,
2022-10-28,Friday,90.87788,start,0.0305110038645064,100.0,100.0,1749.57797,start,-0.0098244916147926,-100.0,-100.0,"{'CL1_Comdty': 1.0, 'GC1_Comdty': 2.0}","{'CL1_Comdty': -16.47730448983297, 'GC1_Comdty': -33.21423961206136}","{'CL1_Comdty': 5.44249029667675, 'GC1_Comdty': 0.408146376712771}",0.040335495479299,0.0305110038645064,0.0098244916147926
