,weekday,FB1_Comdty_PX-LAST-CHF,FB1_Comdty_start,FB1_Comdty_weeklyReturn,FB1_Comdty_buy,FB1_Comdty_sell,TU1_Comdty_PX-LAST-CHF,TU1_Comdty_start,TU1_Comdty_weeklyReturn,TU1_Comdty_buy,TU1_Comdty_sell,FV1_Comdty_PX-LAST-CHF,FV1_Comdty_start,FV1_Comdty_weeklyReturn,FV1_Comdty_buy,FV1_Comdty_sell,TY1_Comdty_PX-LAST-CHF,TY1_Comdty_start,TY1_Comdty_weeklyReturn,TY1_Comdty_buy,TY1_Comdty_sell,WN1_Comdty_PX-LAST-CHF,WN1_Comdty_start,WN1_Comdty_weeklyReturn,WN1_Comdty_buy,WN1_Comdty_sell,CV1_Comdty_PX-LAST-CHF,CV1_Comdty_start,CV1_Comdty_weeklyReturn,CV1_Comdty_buy,CV1_Comdty_sell,XQ1_Comdty_PX-LAST-CHF,XQ1_Comdty_start,XQ1_Comdty_weeklyReturn,XQ1_Comdty_buy,XQ1_Comdty_sell,CN1_Comdty_PX-LAST-CHF,CN1_Comdty_start,CN1_Comdty_weeklyReturn,CN1_Comdty_buy,CN1_Comdty_sell,LGB1_Comdty_PX-LAST-CHF,LGB1_Comdty_start,LGB1_Comdty_weeklyReturn,LGB1_Comdty_buy,LGB1_Comdty_sell,WB1_Comdty_PX-LAST-CHF,WB1_Comdty_start,WB1_Comdty_weeklyReturn,WB1_Comdty_buy,WB1_Comdty_sell,WX1_Comdty_PX-LAST-CHF,WX1_Comdty_start,WX1_Comdty_weeklyReturn,WX1_Comdty_buy,WX1_Comdty_sell,G 1_Comdty_PX-LAST-CHF,G 1_Comdty_start,G 1_Comdty_weeklyReturn,G 1_Comdty_buy,G 1_Comdty_sell,UGL1_Comdty_PX-LAST-CHF,UGL1_Comdty_start,UGL1_Comdty_weeklyReturn,UGL1_Comdty_buy,UGL1_Comdty_sell,DU1_Comdty_PX-LAST-CHF,DU1_Comdty_start,DU1_Comdty_weeklyReturn,DU1_Comdty_buy,DU1_Comdty_sell,OE1_Comdty_PX-LAST-CHF,OE1_Comdty_start,OE1_Comdty_weeklyReturn,OE1_Comdty_buy,OE1_Comdty_sell,RX1_Comdty_PX-LAST-CHF,RX1_Comdty_start,RX1_Comdty_weeklyReturn,RX1_Comdty_buy,RX1_Comdty_sell,UB1_Comdty_PX-LAST-CHF,UB1_Comdty_start,UB1_Comdty_weeklyReturn,UB1_Comdty_buy,UB1_Comdty_sell,IK1_Comdty_PX-LAST-CHF,IK1_Comdty_start,IK1_Comdty_weeklyReturn,IK1_Comdty_buy,IK1_Comdty_sell,OAT1_Comdty_PX-LAST-CHF,OAT1_Comdty_start,OAT1_Comdty_weeklyReturn,OAT1_Comdty_buy,OAT1_Comdty_sell,XM1_Comdty_PX-LAST-CHF,XM1_Comdty_start,XM1_Comdty_weeklyReturn,XM1_Comdty_buy,XM1_Comdty_sell,JB1_Comdty_PX-LAST-CHF,JB1_Comdty_start,JB1_Comdty_weeklyReturn,JB1_Comdty_buy,JB1_Comdty_sell,KAA1_Comdty_PX-LAST-CHF,KAA1_Comdty_start,KAA1_Comdty_weeklyReturn,KAA1_Comdty_buy,KAA1_Comdty_sell,TFT1_Comdty_PX-LAST-CHF,TFT1_Comdty_start,TFT1_Comdty_weeklyReturn,TFT1_Comdty_buy,TFT1_Comdty_sell,considered_assets,weighted_return,weighted_return_l,weighted_return_s
2016-09-10,Saturday,150.39,,,,,106.9387171875,,,,,117.36163125,,,,,123.962175,,,,,180.96388,,,,,79.514736,,,,,91.35672,,,,,103.44436,,,,,151.620756,,,,,133.882392,,,,,147.17485299999998,,,,,147.25084,,,,,205.547783,,,,,120.42653,,,,,125.57566,,,,,159.26448,,,,,189.16403280000003,,,,,121.5522416,,,,,150.8119782,,,,,71.87345,,,,,1.3652425200000002,,,,,0.112288,,,,,13.09618,,,,,,,,
2016-09-11,Sunday,150.39,,,,,106.9387171875,,,,,117.36163125,,,,,123.962175,,,,,180.96388,,,,,79.514736,,,,,91.35672,,,,,103.44436,,,,,151.620756,,,,,133.882392,,,,,147.17485299999998,,,,,147.25084,,,,,205.547783,,,,,120.42653,,,,,125.57566,,,,,159.26448,,,,,189.16403280000003,,,,,121.5522416,,,,,150.8119782,,,,,71.87345,,,,,1.3652425200000002,,,,,0.112288,,,,,13.09618,,,,,,,,
2016-09-12,Monday,149.75,,,,,106.5900953125,,,,,117.0380203125,,,,,123.6287171875,,,,,181.02607,,,,,79.270108,,,,,91.068207,,,,,102.76692,,,,,150.85617299999998,,,,,134.063346,,,,,147.428199,,,,,147.3005,,,,,205.541328,,,,,120.1579,,,,,125.48974,,,,,158.61791,,,,,188.5792069,,,,,120.9510276,,,,,150.0749343,,,,,71.30883,,,,,1.37247426,,,,,0.11157624,,,,,13.02652,,,,,,,,
2016-09-13,Tuesday,149.67,,,,,107.022111328125,,,,,117.332578125,,,,,123.7256015625,,,,,178.66297,,,,,78.791271,,,,,90.30567,,,,,101.60289,,,,,147.65166,,,,,133.246328,,,,,146.42666,,,,,146.06525,,,,,202.961652,,,,,120.47155,,,,,125.45155,,,,,159.00193,,,,,188.9517405,,,,,121.2819261,,,,,150.4601508,,,,,70.75935,,,,,1.36950064,,,,,0.1099068999999999,,,,,13.09614,,,,,,,,
2016-09-14,Wednesday,149.72,,,,,106.7926265625,,,,,117.2718859375,,,,,123.758684375,,,,,179.40921,,,,,78.469149,,,,,90.05841600000001,,,,,101.64773,,,,,148.026882,,,,,133.25667,,,,,146.412255,,,,,145.61032,,,,,202.255845,,,,,120.37025,,,,,125.58521,,,,,159.03073,,,,,189.019438,,,,,121.1104267,,,,,150.6022776,,,,,70.68499,,,,,1.36800576,,,,,0.1099068999999999,,,,,13.09735,,,,,,,,
2016-09-15,Thursday,149.52,,,,,106.6474578125,,,,,117.1246765625,,,,,123.57044375,,,,,178.50755,,,,,78.56488200000001,,,,,90.168288,,,,,101.84919,,,,,147.727386,,,,,133.085904,,,,,146.312152,,,,,145.79198,,,,,201.185642,,,,,120.22954,,,,,125.59476,,,,,158.79626,,,,,187.3601249,,,,,120.4340874,,,,,150.19841820000002,,,,,70.85416,,,,,1.37140233,,,,,0.1099068999999999,,,,,13.09735,,,,,,,,
2016-09-16,Friday,149.99,start,-0.00265975131325206,,,107.4954984375,start,0.0052065450628491555,-20.0,-20.0,118.0462875,start,0.005833731541627692,,,124.61803125,start,0.005290777206837484,,,179.22265,start,-0.009621975390890169,20.0,20.0,78.958451,start,-0.006995998829701234,-20.0,,90.612561,start,-0.00814564051774184,,,101.98234,start,-0.014133394996112013,,,148.541653,start,-0.020307925387207562,20.0,20.0,131.947348,start,-0.014453312127856251,-20.0,-20.0,145.221139,start,-0.013274781392171604,-20.0,-20.0,145.64798,start,-0.0108852350180143,-20.0,-20.0,200.101443,start,-0.02649671001316526,,,120.22861,start,-0.0016434916791175193,,,125.72842,start,0.0012164777792129516,,,159.23286,start,-0.00019853767770443075,,,188.714484,start,-0.002376502516603308,20.0,20.0,120.5672832,start,-0.008103169361872109,,,150.709104,start,-0.000682135472446195,,,71.26798,start,-0.008424112102591584,,,1.3807192500000005,start,0.011336249621056536,20.0,20.0,0.1105422,start,-0.015547520661157076,20.0,20.0,13.09735,start,8.93390286327857e-05,,-20.0,"{'JB1_Comdty': 29.28294839058225, 'UB1_Comdty': 23.648015431414418, 'WN1_Comdty': 20.112174467799857, 'LGB1_Comdty': 18.1766370012333, 'KAA1_Comdty': 15.231064696569248, 'RX1_Comdty': 13.872541478161018, 'OAT1_Comdty': 12.68746269006805, 'OE1_Comdty': 12.272724620452076, 'IK1_Comdty': 10.460438943574653, 'FB1_Comdty': 7.1999141807469815, 'XM1_Comdty': 7.107337908276842, 'CN1_Comdty': 5.656284266044875, 'TY1_Comdty': 5.445399455213371, 'UGL1_Comdty': 3.6488783651772856, 'FV1_Comdty': 3.3708038055468874, 'DU1_Comdty': 1.978239382996984, 'XQ1_Comdty': 1.0138955742132991, 'TFT1_Comdty': 0.811969237891002, 'TU1_Comdty': 0.3336234770501846, 'CV1_Comdty': 0.2109002933259061, 'G 1_Comdty': -8.067012180067973, 'WX1_Comdty': -14.64541787516006, 'WB1_Comdty': -17.789815273272215}",-0.0006400459776482738,-0.0073035348669603165,0.006663488889312044
2016-09-17,Saturday,149.99,,,,,107.4954984375,,,,,118.0462875,,,,,124.61803125,,,,,179.22265,,,,,78.958451,,,,,90.612561,,,,,101.98234,,,,,148.541653,,,,,131.947348,,,,,145.221139,,,,,145.64798,,,,,200.101443,,,,,120.22861,,,,,125.72842,,,,,159.23286,,,,,188.714484,,,,,120.5672832,,,,,150.709104,,,,,71.26798,,,,,1.3807192500000005,,,,,0.1105422,,,,,13.09735,,,,,,,,
2016-09-18,Sunday,149.99,,,,,107.4954984375,,,,,118.0462875,,,,,124.61803125,,,,,179.22265,,,,,78.958451,,,,,90.612561,,,,,101.98234,,,,,148.541653,,,,,131.947348,,,,,145.221139,,,,,145.64798,,,,,200.101443,,,,,120.22861,,,,,125.72842,,,,,159.23286,,,,,188.714484,,,,,120.5672832,,,,,150.709104,,,,,71.26798,,,,,1.3807192500000005,,,,,0.1105422,,,,,13.09735,,,,,,,,
2016-09-19,Monday,150.14,,,,,107.48505625,,,,,118.037521875,,,,,124.607925,,,,,179.40921,,,,,78.969088,,,,,90.624768,,,,,102.34559,,,,,149.341184,,,,,132.151884,,,,,145.396448,,,,,145.28568,,,,,199.038848,,,,,120.47237,,,,,125.67113,,,,,159.35844,,,,,188.5178724,,,,,120.917808,,,,,150.7201047,,,,,71.91904,,,,,1.3807192500000005,,,,,0.1110505199999999,,,,,13.20883,,,,,,,,
2016-09-20,Tuesday,150.49,,,,,107.352960546875,,,,,117.92035625,,,,,124.5445796875,,,,,179.81348,,,,,78.98319359999999,,,,,90.676736,,,,,102.15326,,,,,150.11327999999995,,,,,131.633667,,,,,145.050102,,,,,145.31043,,,,,200.661543,,,,,120.23632,,,,,125.74751,,,,,159.44251,,,,,190.534805,,,,,121.1015199,,,,,150.7135767,,,,,71.76001,,,,,1.3888872900000002,,,,,0.11124324,,,,,13.19549,,,,,,,,
2016-09-21,Wednesday,150.51,,,,,106.752374609375,,,,,117.28647265625,,,,,123.9744265625,,,,,180.77732,,,,,80.2080365,,,,,90.82596,,,,,102.32953,,,,,150.55131500000002,,,,,131.385243,,,,,144.77635800000002,,,,,144.80537,,,,,199.457802,,,,,119.84879,,,,,125.67113,,,,,158.62072,,,,,189.254668,,,,,120.58637000000002,,,,,150.130848,,,,,71.96438,,,,,1.3964957999999998,,,,,0.11181996,,,,,13.16525,,,,,,,,
2016-09-22,Thursday,151.11,,,,,106.224009375,,,,,116.78889375,,,,,123.5546578125,,,,,182.26981,,,,,80.1466344,,,,,90.84444,,,,,102.87176,,,,,151.895172,,,,,131.18749499999998,,,,,144.755994,,,,,145.6727,,,,,203.9709,,,,,119.52277,,,,,125.94801,,,,,159.47894,,,,,192.94666,,,,,121.186138,,,,,150.88276800000003,,,,,71.96131,,,,,1.3964957999999998,,,,,0.11188766,,,,,13.05538,,,,,,,,
2016-09-23,Friday,151.22,start,0.008200546703113471,,,106.46349375,start,-0.009600445623311695,-20.0,-20.0,117.12273125,start,-0.007823678910698519,,,123.938275,start,-0.005454718255308635,,,182.73626,start,0.019604720720288425,20.0,20.0,79.5822524,start,0.007900375350575266,,-20.0,90.402892,start,-0.002313906567545367,,,102.89374,start,0.008936841417837642,,,151.882459,start,0.022490701648513464,20.0,20.0,130.22448,start,-0.01305723855851961,-20.0,-20.0,143.693376,start,-0.010520252151444654,-20.0,-20.0,144.68396,start,-0.006618835359062149,-20.0,-20.0,202.322688,start,0.011100594611903975,,,119.86191,start,-0.003050022785757971,,,125.93846,start,0.0016705849003750023,,,159.74754,start,0.0032322474142585803,,,193.362603,start,0.02463043059270431,20.0,20.0,121.3103934,start,0.006163448161698227,,,151.1288562,start,0.0027851814446458716,,,71.98045,start,0.009997056181471826,,,1.3840324400000004,start,0.002399611651680712,20.0,20.0,0.11223951,start,0.015354407637988095,20.0,20.0,13.08475,start,-0.0009620266695171796,-20.0,,"{'JB1_Comdty': 31.743949364961637, 'UB1_Comdty': 23.209534774252685, 'WN1_Comdty': 19.9045786004362, 'LGB1_Comdty': 19.57478691450303, 'KAA1_Comdty': 18.227247820329495, 'RX1_Comdty': 12.173526881944932, 'OE1_Comdty': 11.642183466001125, 'XM1_Comdty': 11.002763215375737, 'OAT1_Comdty': 10.537955200886174, 'IK1_Comdty': 8.817060256006599, 'FB1_Comdty': 7.871505394582891, 'CN1_Comdty': 6.001781492068294, 'UGL1_Comdty': 4.125413158080715, 'CV1_Comdty': 3.392952725785939, 'XQ1_Comdty': 2.178965910089853, 'TY1_Comdty': 1.9324200882764, 'DU1_Comdty': 0.3568540053014845, 'FV1_Comdty': -0.23659250348435326, 'TFT1_Comdty': -0.978586180241059, 'TU1_Comdty': -2.627562829219328, 'G 1_Comdty': -9.1702885411826, 'WX1_Comdty': -15.755595766409245, 'WB1_Comdty': -18.767150140372298}",0.02327525371858757,0.016895974450235003,0.006379279268352569
2016-09-24,Saturday,151.22,,,,,106.46349375,,,,,117.12273125,,,,,123.938275,,,,,182.73626,,,,,79.5822524,,,,,90.402892,,,,,102.89374,,,,,151.882459,,,,,130.22448,,,,,143.693376,,,,,144.68396,,,,,202.322688,,,,,119.86191,,,,,125.93846,,,,,159.74754,,,,,193.362603,,,,,121.3103934,,,,,151.1288562,,,,,71.98045,,,,,1.3840324400000004,,,,,0.11223951,,,,,13.08475,,,,,,,,
2016-09-25,Sunday,151.22,,,,,106.46349375,,,,,117.12273125,,,,,123.938275,,,,,182.73626,,,,,79.5822524,,,,,90.402892,,,,,102.89374,,,,,151.882459,,,,,130.22448,,,,,143.693376,,,,,144.68396,,,,,202.322688,,,,,119.86191,,,,,125.93846,,,,,159.74754,,,,,193.362603,,,,,121.3103934,,,,,151.1288562,,,,,71.98045,,,,,1.3840324400000004,,,,,0.11223951,,,,,13.08475,,,,,,,,
2016-09-26,Monday,151.82,,,,,106.377271875,,,,,117.1217625,,,,,124.0576,,,,,183.07824,,,,,79.168048,,,,,90.009824,,,,,102.81654,,,,,152.195232,,,,,130.237056,,,,,143.73110400000002,,,,,144.86386,,,,,203.66832,,,,,119.97124,,,,,126.05303,,,,,160.32001,,,,,194.8315512,,,,,121.728816,,,,,151.7465312,,,,,72.04921,,,,,1.3930686,,,,,0.11175838,,,,,13.09779,,,,,,,,
2016-09-27,Tuesday,152.2,,,,,106.583221875,,,,,117.406125,,,,,124.45959375,,,,,184.75729,,,,,79.4953278,,,,,90.439601,,,,,103.2549,,,,,153.621517,,,,,130.95390799999998,,,,,144.64736,,,,,146.16752,,,,,206.489164,,,,,119.9198,,,,,126.25352,,,,,160.63007,,,,,195.5900142,,,,,121.2610176,,,,,151.8484995,,,,,72.41531,,,,,1.3966881599999998,,,,,0.1130676,,,,,13.10935,,,,,,,,
2016-09-28,Wednesday,152.17,,,,,106.582421875,,,,,117.3923828125,,,,,124.394203125,,,,,184.50854,,,,,79.07005439999999,,,,,91.233536,,,,,103.18968,,,,,154.63449599999998,,,,,130.8872,,,,,144.55104,,,,,146.09745,,,,,205.99408,,,,,119.90628,,,,,126.26307,,,,,160.78364,,,,,196.350084,,,,,121.630964,,,,,151.986968,,,,,72.50293,,,,,1.39514924,,,,,0.11384534,,,,,13.10463,,,,,,,,
2016-09-29,Thursday,151.99,,,,,106.07064375,,,,,116.8724578125,,,,,123.88495625,,,,,185.09936,,,,,78.2925715,,,,,90.348606,,,,,103.53164,,,,,153.52061,,,,,129.73561999999998,,,,,143.19284,,,,,144.40493,,,,,202.15902,,,,,119.35522,,,,,126.15805,,,,,159.67826,,,,,194.0537984,,,,,120.721216,,,,,150.86086400000002,,,,,72.06476,,,,,1.38280743,,,,,0.11238204,,,,,13.05128,,,,,,,,
2016-09-30,Friday,152.45,start,0.008133844729533064,,,106.595971875,start,0.0012443525976246273,-20.0,-20.0,117.29655,start,0.0014840735709021067,,,124.1570625,start,0.0017652940546412363,,,182.95387,start,0.0011908419270483463,20.0,20.0,78.8036277,start,-0.009783898752782657,,,90.817671,start,0.004588116495211348,,,103.68384,start,0.007678795619636429,,,153.363522,start,0.009751376227059752,20.0,20.0,130.4307,start,0.0015835732267850241,-20.0,-20.0,143.839228,start,0.001015022432210033,-20.0,-20.0,144.69352,start,6.607505075195171e-05,-20.0,-20.0,200.11976,start,-0.010888190651164075,,,120.11448,start,0.0021071748314373242,,,126.11031,start,0.0013645553550519203,,,160.66957,start,0.005771794670515782,,,195.302095,start,0.010030336631328868,20.0,20.0,121.81139999999998,start,0.004129956106464844,,,151.90405499999997,start,0.005129389710817979,,,72.5549,start,0.007980639187446018,,,1.38714474,start,0.0022487189678875837,20.0,20.0,0.1134252,start,0.010563927087707379,20.0,20.0,13.12604,start,0.0031555818796690843,-20.0,-20.0,"{'JB1_Comdty': 28.99265827164706, 'UB1_Comdty': 24.76101254098742, 'LGB1_Comdty': 21.336896442013384, 'WN1_Comdty': 20.72413519864804, 'KAA1_Comdty': 17.587099389396965, 'RX1_Comdty': 12.576920450455846, 'OE1_Comdty': 12.472747955024133, 'OAT1_Comdty': 12.030264355255605, 'XM1_Comdty': 11.53610519481802, 'IK1_Comdty': 8.96877176490735, 'FB1_Comdty': 8.083127174459719, 'CN1_Comdty': 7.577794167098628, 'UGL1_Comdty': 4.160761673813614, 'TY1_Comdty': 2.5011827613682667, 'XQ1_Comdty': 2.362382006957127, 'CV1_Comdty': 0.9397898278983179, 'DU1_Comdty': 0.6342786926793467, 'FV1_Comdty': 0.5033687409752242, 'TU1_Comdty': -1.801477034598823, 'TFT1_Comdty': -3.0497697501179633, 'G 1_Comdty': -9.154105311664443, 'WX1_Comdty': -15.39689472612686, 'WB1_Comdty': -18.37763450223397}",0.005344119130798242,0.006757040168206387,-0.001412921037408144
2016-10-01,Saturday,152.45,,,,,106.595971875,,,,,117.29655,,,,,124.1570625,,,,,182.95387,,,,,78.8036277,,,,,90.817671,,,,,103.68384,,,,,153.363522,,,,,130.4307,,,,,143.839228,,,,,144.69352,,,,,200.11976,,,,,120.11448,,,,,126.11031,,,,,160.66957,,,,,195.302095,,,,,121.81139999999998,,,,,151.90405499999997,,,,,72.5549,,,,,1.38714474,,,,,0.1134252,,,,,13.12604,,,,,,,,
2016-10-02,Sunday,152.45,,,,,106.595971875,,,,,117.29655,,,,,124.1570625,,,,,182.95387,,,,,78.8036277,,,,,90.817671,,,,,103.68384,,,,,153.363522,,,,,130.4307,,,,,143.839228,,,,,144.69352,,,,,200.11976,,,,,120.11448,,,,,126.11031,,,,,160.66957,,,,,195.302095,,,,,121.81139999999998,,,,,151.90405499999997,,,,,72.5549,,,,,1.38714474,,,,,0.1134252,,,,,13.12604,,,,,,,,
2016-10-03,Monday,152.31,,,,,106.738951171875,,,,,117.3828046875,,,,,124.2581484375,,,,,183.01605,,,,,79.0091607,,,,,91.063091,,,,,103.87035,,,,,153.80764599999998,,,,,129.43105599999998,,,,,142.796763,,,,,143.82294,,,,,200.348072,,,,,120.21041,,,,,126.07212,,,,,160.4996,,,,,194.1250535,,,,,121.3868271,,,,,151.4797578,,,,,72.69458,,,,,1.38392522,,,,,0.1134252,,,,,13.12604,,,,,,,,
2016-10-04,Tuesday,152.17,,,,,107.29610546875,,,,,117.847125,,,,,124.531859375,,,,,180.65295,,,,,78.9876398,,,,,90.914671,,,,,103.36907,,,,,152.085974,,,,,128.975568,,,,,142.231944,,,,,143.12783,,,,,198.72105,,,,,120.73481,,,,,126.11031,,,,,161.09511,,,,,194.3321188,,,,,121.7372914,,,,,152.0893445,,,,,72.60121,,,,,1.37396259,,,,,0.11239632,,,,,13.12604,,,,,,,,
2016-10-05,Wednesday,151.57,,,,,106.735326171875,,,,,117.12151640625,,,,,123.6599828125,,,,,179.62692,,,,,78.6566326,,,,,90.46559,,,,,102.92952,,,,,150.386566,,,,,128.50974,,,,,141.56316,,,,,142.00321,,,,,196.12422,,,,,120.27164,,,,,125.82389,,,,,159.48811,,,,,189.632508,,,,,120.169011,,,,,150.2931525,,,,,72.28993,,,,,1.3590928000000002,,,,,0.11144374,,,,,13.12604,,,,,,,,
2016-10-06,Thursday,151.67,,,,,107.42441875,,,,,117.741975,,,,,124.239775,,,,,178.7563,,,,,78.933218,,,,,90.6724,,,,,102.61255,,,,,149.89141999999998,,,,,128.011058,,,,,140.866605,,,,,140.74437,,,,,193.179649,,,,,120.30065,,,,,125.7857,,,,,159.49935,,,,,189.1364376,,,,,120.4361158,,,,,150.8213242,,,,,72.17902,,,,,1.3618479,,,,,0.11183517,,,,,13.12604,,,,,,,,
2016-10-07,Friday,151.99,start,-0.003017382748441978,,,107.062978515625,start,0.004381090883740315,,-20.0,117.4069140625,start,0.0009408977715030568,,,123.928671875,start,-0.0018395298696760706,,,178.44536,start,-0.024642878557310656,20.0,20.0,78.16725,start,-0.008075487367442746,,,89.79495,start,-0.01126125553252741,,,101.8932,start,-0.017270193696529858,,,147.78645,start,-0.03636504904992979,20.0,20.0,125.639528,start,-0.036733468424228366,-20.0,-20.0,137.949504,start,-0.04094657682673326,-20.0,-20.0,137.66006,start,-0.048609364123562815,-20.0,-20.0,187.189408,start,-0.06461306969386744,-20.0,,120.36381,start,0.002075769715691235,,,125.72842,start,-0.003028221879717832,,,159.32065,start,-0.008395615921546268,,,188.1966177,start,-0.03638198197515504,20.0,20.0,120.2668193,start,-0.012680099727939941,,,150.6317018,start,-0.008376031831408118,,,72.08811,start,-0.006433610962181784,,,1.37026902,start,-0.012165796050958631,20.0,20.0,0.11159364,start,-0.016147734365908193,20.0,20.0,13.12604,start,0.0,-20.0,-20.0,"{'JB1_Comdty': 26.442358144065484, 'UB1_Comdty': 21.110747885563054, 'LGB1_Comdty': 16.686212483931783, 'WN1_Comdty': 15.390605245434957, 'KAA1_Comdty': 13.49416841381937, 'RX1_Comdty': 11.377462072262992, 'OE1_Comdty': 10.867975448720626, 'OAT1_Comdty': 10.283241101680256, 'XM1_Comdty': 8.328443571243959, 'IK1_Comdty': 6.938164260904923, 'FB1_Comdty': 6.030681758733251, 'TY1_Comdty': 2.8391006887512984, 'CN1_Comdty': 2.771679578976618, 'DU1_Comdty': 2.1338427080111013, 'FV1_Comdty': 1.7601635359601553, 'CV1_Comdty': 0.6444014178044853, 'TU1_Comdty': 0.48170650424690903, 'XQ1_Comdty': -0.17988861808675158, 'UGL1_Comdty': -0.39632246440866337, 'TFT1_Comdty': -1.9785995063428037, 'G 1_Comdty': -13.084783773302611, 'WX1_Comdty': -18.760571507425155, 'WB1_Comdty': -21.186178730042467}",-0.000759024301695639,-0.025140687999852463,0.024381663698156825
2016-10-08,Saturday,151.99,,,,,107.062978515625,,,,,117.4069140625,,,,,123.928671875,,,,,178.44536,,,,,78.16725,,,,,89.79495,,,,,101.8932,,,,,147.78645,,,,,125.639528,,,,,137.949504,,,,,137.66006,,,,,187.189408,,,,,120.36381,,,,,125.72842,,,,,159.32065,,,,,188.1966177,,,,,120.2668193,,,,,150.6317018,,,,,72.08811,,,,,1.37026902,,,,,0.11159364,,,,,13.12604,,,,,,,,
2016-10-09,Sunday,151.99,,,,,107.062978515625,,,,,117.4069140625,,,,,123.928671875,,,,,178.44536,,,,,78.16725,,,,,89.79495,,,,,101.8932,,,,,147.78645,,,,,125.639528,,,,,137.949504,,,,,137.66006,,,,,187.189408,,,,,120.36381,,,,,125.72842,,,,,159.32065,,,,,188.1966177,,,,,120.2668193,,,,,150.6317018,,,,,72.08811,,,,,1.37026902,,,,,0.11159364,,,,,13.12604,,,,,,,,
2016-10-10,Monday,151.86,,,,,107.564560546875,,,,,117.8232421875,,,,,124.3016015625,,,,,177.51256,,,,,78.16725,,,,,89.79495,,,,,101.8932,,,,,147.78645,,,,,125.516764,,,,,137.57774199999997,,,,,136.6817,,,,,185.615172,,,,,120.55342,,,,,125.65204,,,,,159.10169,,,,,186.6519062,,,,,120.2023828,,,,,150.2365604,,,,,72.70283,,,,,1.37026902,,,,,0.1125663,,,,,13.24162,,,,,,,,
2016-10-11,Tuesday,151.98,,,,,108.2465625,,,,,118.64055,,,,,125.19135,,,,,177.79235,,,,,79.283925,,,,,90.96591,,,,,102.94208,,,,,149.65912500000002,,,,,123.83769700000002,,,,,135.908606,,,,,135.2231,,,,,184.00045000000003,,,,,120.36851,,,,,125.66159,,,,,159.14218,,,,,187.5138048,,,,,120.1229568,,,,,150.32586240000003,,,,,72.42669,,,,,1.37701632,,,,,0.11113197,,,,,13.26455,,,,,,,,
2016-10-12,Wednesday,151.62,,,,,108.4500265625,,,,,118.841815625,,,,,125.3671625,,,,,177.26381,,,,,79.3548253,,,,,91.056063,,,,,102.78456,,,,,149.446575,,,,,124.929255,,,,,136.927495,,,,,135.41749,,,,,183.40858,,,,,119.98367,,,,,125.53747,,,,,158.25467,,,,,185.8832208,,,,,119.5384176,,,,,149.4829984,,,,,72.63,,,,,1.3717255200000005,,,,,0.1115664,,,,,13.24304,,,,,,,,
2016-10-13,Thursday,151.9,,,,,108.02357109375,,,,,118.5212078125,,,,,125.139534375,,,,,178.32099,,,,,79.50726,,,,,91.28196,,,,,103.05965,,,,,150.858204,,,,,124.860466,,,,,136.93437999999998,,,,,135.83094,,,,,184.67408,,,,,119.91564,,,,,125.63295,,,,,158.60339,,,,,187.9476378,,,,,119.8795845,,,,,149.95033429999998,,,,,72.53559,,,,,1.3715322,,,,,0.11108052,,,,,13.23927,,,,,,,,
2016-10-14,Friday,151.72,start,-0.001776432660043491,,,108.472665234375,start,0.013166892405709249,,,118.90563046875,start,0.012765146058197133,,,125.3503171875,start,0.011471480255464411,,,175.70914,start,-0.01533365731672711,20.0,20.0,80.10843360000001,start,0.02483372000422193,,,91.86384,start,0.023040159830814495,,,103.25434,start,0.013358496936007566,,,150.139728,start,0.01592350313577455,20.0,20.0,124.719179,start,-0.007325314052437396,-20.0,-20.0,136.542562,start,-0.010198963817948825,-20.0,-20.0,134.76065,start,-0.021062100365203888,-20.0,-20.0,182.169468,start,-0.026817436166046274,-20.0,-20.0,119.72389,start,-0.0053165482215958735,,,125.6043,start,-0.0009872071883191159,,,158.06674,start,-0.007870354533451819,,,185.7547589,start,-0.01297504083677258,20.0,20.0,119.5185654,start,-0.006221615441026257,,,149.316702,start,-0.008729900706731639,,,73.22334,start,0.015747811948461303,,,1.37038176,start,8.227581471544437e-05,20.0,20.0,0.1108311999999999,start,-0.006832289008585976,20.0,20.0,13.27972,start,0.01170802465937934,-20.0,-20.0,"{'JB1_Comdty': 30.047731499928442, 'UB1_Comdty': 19.79285959601934, 'LGB1_Comdty': 18.573859080079828, 'WN1_Comdty': 13.765750579169815, 'KAA1_Comdty': 13.719272758616762, 'XM1_Comdty': 11.14943331448436, 'RX1_Comdty': 10.122233915235775, 'OE1_Comdty': 9.299740716543232, 'OAT1_Comdty': 8.612268559157958, 'TY1_Comdty': 7.628688221741859, 'FV1_Comdty': 7.108858801041046, 'TU1_Comdty': 6.17371980079945, 'FB1_Comdty': 5.914902047967519, 'IK1_Comdty': 5.524401784831988, 'CN1_Comdty': 5.129422172668379, 'CV1_Comdty': 3.920615918043566, 'XQ1_Comdty': 3.0043287879703433, 'DU1_Comdty': 2.615263986797791, 'TFT1_Comdty': 1.211891032072725, 'UGL1_Comdty': -3.9237489393992946, 'G 1_Comdty': -16.350862928264416, 'WX1_Comdty': -20.5603171507618, 'WB1_Comdty': -22.201597446481134}",0.006912116306132272,-0.003827041642319135,0.010739157948451409
