,weekday,FB1_Comdty_PX-LAST-CHF,FB1_Comdty_start,FB1_Comdty_weeklyReturn,FB1_Comdty_buy,FB1_Comdty_sell,TU1_Comdty_PX-LAST-CHF,TU1_Comdty_start,TU1_Comdty_weeklyReturn,TU1_Comdty_buy,TU1_Comdty_sell,FV1_Comdty_PX-LAST-CHF,FV1_Comdty_start,FV1_Comdty_weeklyReturn,FV1_Comdty_buy,FV1_Comdty_sell,TY1_Comdty_PX-LAST-CHF,TY1_Comdty_start,TY1_Comdty_weeklyReturn,TY1_Comdty_buy,TY1_Comdty_sell,WN1_Comdty_PX-LAST-CHF,WN1_Comdty_start,WN1_Comdty_weeklyReturn,WN1_Comdty_buy,WN1_Comdty_sell,CV1_Comdty_PX-LAST-CHF,CV1_Comdty_start,CV1_Comdty_weeklyReturn,CV1_Comdty_buy,CV1_Comdty_sell,XQ1_Comdty_PX-LAST-CHF,XQ1_Comdty_start,XQ1_Comdty_weeklyReturn,XQ1_Comdty_buy,XQ1_Comdty_sell,CN1_Comdty_PX-LAST-CHF,CN1_Comdty_start,CN1_Comdty_weeklyReturn,CN1_Comdty_buy,CN1_Comdty_sell,LGB1_Comdty_PX-LAST-CHF,LGB1_Comdty_start,LGB1_Comdty_weeklyReturn,LGB1_Comdty_buy,LGB1_Comdty_sell,WB1_Comdty_PX-LAST-CHF,WB1_Comdty_start,WB1_Comdty_weeklyReturn,WB1_Comdty_buy,WB1_Comdty_sell,WX1_Comdty_PX-LAST-CHF,WX1_Comdty_start,WX1_Comdty_weeklyReturn,WX1_Comdty_buy,WX1_Comdty_sell,G 1_Comdty_PX-LAST-CHF,G 1_Comdty_start,G 1_Comdty_weeklyReturn,G 1_Comdty_buy,G 1_Comdty_sell,UGL1_Comdty_PX-LAST-CHF,UGL1_Comdty_start,UGL1_Comdty_weeklyReturn,UGL1_Comdty_buy,UGL1_Comdty_sell,DU1_Comdty_PX-LAST-CHF,DU1_Comdty_start,DU1_Comdty_weeklyReturn,DU1_Comdty_buy,DU1_Comdty_sell,OE1_Comdty_PX-LAST-CHF,OE1_Comdty_start,OE1_Comdty_weeklyReturn,OE1_Comdty_buy,OE1_Comdty_sell,RX1_Comdty_PX-LAST-CHF,RX1_Comdty_start,RX1_Comdty_weeklyReturn,RX1_Comdty_buy,RX1_Comdty_sell,UB1_Comdty_PX-LAST-CHF,UB1_Comdty_start,UB1_Comdty_weeklyReturn,UB1_Comdty_buy,UB1_Comdty_sell,IK1_Comdty_PX-LAST-CHF,IK1_Comdty_start,IK1_Comdty_weeklyReturn,IK1_Comdty_buy,IK1_Comdty_sell,OAT1_Comdty_PX-LAST-CHF,OAT1_Comdty_start,OAT1_Comdty_weeklyReturn,OAT1_Comdty_buy,OAT1_Comdty_sell,XM1_Comdty_PX-LAST-CHF,XM1_Comdty_start,XM1_Comdty_weeklyReturn,XM1_Comdty_buy,XM1_Comdty_sell,JB1_Comdty_PX-LAST-CHF,JB1_Comdty_start,JB1_Comdty_weeklyReturn,JB1_Comdty_buy,JB1_Comdty_sell,KAA1_Comdty_PX-LAST-CHF,KAA1_Comdty_start,KAA1_Comdty_weeklyReturn,KAA1_Comdty_buy,KAA1_Comdty_sell,TFT1_Comdty_PX-LAST-CHF,TFT1_Comdty_start,TFT1_Comdty_weeklyReturn,TFT1_Comdty_buy,TFT1_Comdty_sell,considered_assets,weighted_return,weighted_return_l,weighted_return_s
2012-12-16,Sunday,130.15,,,,,98.821246875,,,,,105.417934375,,,,,108.171334375,,,,,153.76018,,,,,97.4987424,,,,,104.772795,,,,,113.68551,,,,,147.45456,,,,,151.29093,,,,,155.759877,,,,,144.0123,,,,,,excluded,,,,131.08888,,,,,114.27351,,,,,140.40971,,,,,146.216343,,,,,90.909525,,,,,128.131086,,,,,92.67907,,,,,1.45505349,,,,,0.09124136,,,,,,excluded,,,,,,,
2012-12-17,Monday,130.21,,,,,98.77820625,,,,,105.24441875,,,,,107.818,,,,,152.23694,,,,,97.66923900000002,,,,,104.89719,,,,,113.64535,,,,,148.52427,,,,,151.485372,,,,,155.81225100000003,,,,,143.84205,,,,,,excluded,,,,131.09162,,,,,114.16594,,,,,140.40815,,,,,146.02302,,,,,91.056042,,,,,127.78524,,,,,92.65749,,,,,1.4476443,,,,,0.09135232,,,,,,excluded,,,,,,,
2012-12-18,Tuesday,129.98,,,,,98.2259609375,,,,,104.5456328125,,,,,106.90659375,,,,,150.15707,,,,,96.9585999,,,,,104.088331,,,,,112.68948,,,,,146.559186,,,,,151.090698,,,,,155.097228,,,,,143.02725,,,,,,excluded,,,,131.06566,,,,,114.01354,,,,,139.98216,,,,,145.3019963,,,,,91.8599438,,,,,127.5000561,,,,,92.00208,,,,,1.43255346,,,,,0.09055491,,,,,,excluded,,,,,,,
2012-12-19,Wednesday,129.81,,,,,98.25823671875,,,,,104.65133671875,,,,,107.112965625,,,,,150.94803,,,,,96.7261692,,,,,103.842354,,,,,112.43361,,,,,145.741386,,,,,151.05084,,,,,155.027424,,,,,142.83267,,,,,,excluded,,,,131.09678,,,,,113.99561,,,,,139.75069,,,,,144.718299,,,,,92.395488,,,,,127.780737,,,,,91.57916,,,,,1.42869663,,,,,0.09055491,,,,,,excluded,,,,,,,
2012-12-20,Thursday,129.77,,,,,98.075340625,,,,,104.44941875,,,,,106.9135875,,,,,150.88945,,,,,96.5946504,,,,,103.705432,,,,,112.29466,,,,,145.296448,,,,,151.090698,,,,,155.037872,,,,,143.10022,,,,,,excluded,,,,131.00082,,,,,114.04043,,,,,139.83202,,,,,145.745256,,,,,92.129063,,,,,127.901362,,,,,91.47883,,,,,1.4275084199999997,,,,,0.09021872,,,,,,excluded,,,,,,,
2012-12-21,Friday,129.89,start,-0.001997694967345519,-20.0,-20.0,98.48771015625,start,-0.00337515189594694,20.0,20.0,104.98061953125,start,-0.0041483913182585735,,,107.6192578125,start,-0.005103723326423145,,,152.55912,start,-0.00781125516372304,,,96.5409475,start,-0.00982366414605155,20.0,20.0,103.72404,start,-0.010009802640084192,,,112.76176,start,-0.008125485824886551,-20.0,-20.0,146.25126500000002,start,-0.008160446174061819,-20.0,-20.0,150.76298599999998,start,-0.003489594518323202,,,155.02567399999998,start,-0.004713685026857128,,,143.75692,start,-0.0017733207510747511,-20.0,-20.0,,excluded,,,,131.07075,start,-0.00013830311159867338,20.0,20.0,114.22869,start,-0.0003922168838604976,-20.0,-20.0,140.31124,start,-0.0007013047744347015,20.0,20.0,146.2995285,start,0.0005689206712002997,,,91.8251436,start,0.010071756507362698,,,128.0286918,start,-0.0007991362845392601,,,91.44968,start,-0.013265023052130273,,,1.4361592199999995,start,-0.0129852752011203,,,0.0906740499999999,start,-0.006217684611453606,20.0,20.0,,excluded,,,,"{'DU1_Comdty': 201.8846424093932, 'CV1_Comdty': 19.754906205872867, 'TU1_Comdty': 18.88533019068083, 'KAA1_Comdty': -0.8883841292342769, 'RX1_Comdty': -9.244328195896314, 'XM1_Comdty': -9.965632204968603, 'FV1_Comdty': -11.651665985794683, 'UB1_Comdty': -23.089526094601805, 'TY1_Comdty': -23.14860266863203, 'JB1_Comdty': -26.10614356933887, 'CN1_Comdty': -45.232593963277324, 'LGB1_Comdty': -67.71414561903802, 'G 1_Comdty': -87.06296639868187, 'OE1_Comdty': -122.99829066526682, 'FB1_Comdty': -127.25301257641445}",3.861121234873324e-05,-0.004051221707897094,0.004089832920245828
2012-12-22,Saturday,129.89,,,,,98.48771015625,,,,,104.98061953125,,,,,107.6192578125,,,,,152.55912,,,,,96.5409475,,,,,103.72404,,,,,112.76176,,,,,146.25126500000002,,,,,150.76298599999998,,,,,155.02567399999998,,,,,143.75692,,,,,,excluded,,,,131.07075,,,,,114.22869,,,,,140.31124,,,,,146.2995285,,,,,91.8251436,,,,,128.0286918,,,,,91.44968,,,,,1.4361592199999995,,,,,0.0906740499999999,,,,,,excluded,,,,,,,
2012-12-23,Sunday,129.89,,,,,98.48771015625,,,,,104.98061953125,,,,,107.6192578125,,,,,152.55912,,,,,96.5409475,,,,,103.72404,,,,,112.76176,,,,,146.25126500000002,,,,,150.76298599999998,,,,,155.02567399999998,,,,,143.75692,,,,,,excluded,,,,131.07075,,,,,114.22869,,,,,140.31124,,,,,146.2995285,,,,,91.8251436,,,,,128.0286918,,,,,91.44968,,,,,1.4361592199999995,,,,,0.0906740499999999,,,,,,excluded,,,,,,,
2012-12-24,Monday,129.89,,,,,98.55227109375,,,,,104.9850375,,,,,107.56100625,,,,,152.17835,,,,,96.616788,,,,,103.779224,,,,,112.58677,,,,,147.334952,,,,,150.427864,,,,,154.637599,,,,,143.76908,,,,,,excluded,,,,130.99235,,,,,114.22869,,,,,140.31124,,,,,146.2946825,,,,,91.822102,,,,,128.02445099999997,,,,,90.78315,,,,,1.4361592199999995,,,,,0.09066537,,,,,,excluded,,,,,,,
2012-12-25,Tuesday,129.89,,,,,98.55227109375,,,,,104.9850375,,,,,107.56100625,,,,,152.17835,,,,,96.616788,,,,,103.779224,,,,,112.58677,,,,,147.334952,,,,,150.427864,,,,,154.637599,,,,,143.76908,,,,,,excluded,,,,130.99235,,,,,114.22869,,,,,140.31124,,,,,146.2946825,,,,,91.822102,,,,,128.02445099999997,,,,,90.78315,,,,,1.42717242,,,,,0.09066537,,,,,,excluded,,,,,,,
2012-12-26,Wednesday,129.89,,,,,98.265371875,,,,,104.72268828125,,,,,107.398371875,,,,,152.29552,,,,,96.616788,,,,,103.779224,,,,,112.58677,,,,,147.334952,,,,,150.427864,,,,,154.637599,,,,,143.76908,,,,,,excluded,,,,130.99235,,,,,114.22869,,,,,140.31124,,,,,146.2946825,,,,,91.822102,,,,,128.02445099999997,,,,,90.78315,,,,,1.4059921199999998,,,,,0.0902315299999999,,,,,,excluded,,,,,,,
2012-12-27,Thursday,130.61,,,,,98.28677734375,,,,,104.89393203125,,,,,107.740859375,,,,,153.61367,,,,,96.1035375,,,,,103.301325,,,,,112.44191,,,,,146.26784999999998,,,,,149.81671400000002,,,,,153.932154,,,,,144.72981,,,,,,excluded,,,,131.17439,,,,,114.45281,,,,,141.18818,,,,,148.71807,,,,,91.5402039,,,,,128.3328126,,,,,90.65763,,,,,1.3964664000000002,,,,,0.09055908,,,,,,excluded,,,,,,,
2012-12-28,Friday,130.49,start,0.004619293248133211,-20.0,-20.0,98.32257421875,start,-0.0016767161835523447,20.0,20.0,104.9383125,start,-0.00040299849094918664,,,107.793,start,0.0016144154032609462,,,153.61367,start,0.006912402221512592,,,95.9637042,start,-0.005979258697455878,20.0,20.0,103.136634,start,-0.005663161596868011,,,112.20595,start,-0.004929064604880182,-20.0,-20.0,146.207196,start,-0.0003013238894036743,-20.0,-20.0,150.43742,start,-0.0021594557698663567,,,154.878976,start,-0.0009462819687530368,,,144.68116,start,0.006429186156742907,-20.0,-20.0,,excluded,,,,131.04638,start,-0.00018593011789437891,20.0,20.0,114.58728,start,0.003139228857478858,-20.0,-20.0,141.05818,start,0.0053234509223922125,,20.0,148.5057288,start,0.0150800233098496,,,91.6658796,start,-0.001734426909189254,,,128.0375868,start,6.947661399148856e-05,,,90.70248,start,-0.008170613609582959,20.0,,1.4012721099999998,start,-0.02429195141747562,,,0.0912456,start,0.006303346988472466,20.0,20.0,,excluded,,,,"{'DU1_Comdty': 199.59173098631004, 'CV1_Comdty': 20.530273954916538, 'TU1_Comdty': 18.052930830311034, 'KAA1_Comdty': -2.3688473737512203, 'XM1_Comdty': -8.135932148785166, 'RX1_Comdty': -11.800374114568346, 'FV1_Comdty': -12.857601521303426, 'JB1_Comdty': -22.65290573073449, 'TY1_Comdty': -24.774426356084007, 'UB1_Comdty': -25.423006961261184, 'CN1_Comdty': -45.499692257108094, 'LGB1_Comdty': -69.04867328646148, 'G 1_Comdty': -89.1326009891487, 'OE1_Comdty': -124.97172045556584, 'FB1_Comdty': -129.00162203804297}",-0.0010344853712218086,0.0007569785823924153,-0.0017914639536142241
2012-12-29,Saturday,130.49,,,,,98.32257421875,,,,,104.9383125,,,,,107.793,,,,,153.61367,,,,,95.9637042,,,,,103.136634,,,,,112.20595,,,,,146.207196,,,,,150.43742,,,,,154.878976,,,,,144.68116,,,,,,excluded,,,,131.04638,,,,,114.58728,,,,,141.05818,,,,,148.5057288,,,,,91.6658796,,,,,128.0375868,,,,,90.70248,,,,,1.4012721099999998,,,,,0.0912456,,,,,,excluded,,,,,,,
2012-12-30,Sunday,130.49,,,,,98.32257421875,,,,,104.9383125,,,,,107.793,,,,,153.61367,,,,,95.9637042,,,,,103.136634,,,,,112.20595,,,,,146.207196,,,,,150.43742,,,,,154.878976,,,,,144.68116,,,,,,excluded,,,,131.04638,,,,,114.58728,,,,,141.05818,,,,,148.5057288,,,,,91.6658796,,,,,128.0375868,,,,,90.70248,,,,,1.4012721099999998,,,,,0.0912456,,,,,,excluded,,,,,,,
2012-12-31,Monday,130.49,,,,,98.5270765625,,,,,105.170878125,,,,,107.87416875,,,,,152.4127,,,,,96.6411528,,,,,103.833456,,,,,112.24524,,,,,146.669832,,,,,151.51125100000002,,,,,156.06238900000002,,,,,144.62036,,,,,,excluded,,,,131.02782,,,,,114.58728,,,,,141.0382,,,,,148.5266354,,,,,91.6787843,,,,,128.0556119,,,,,90.90841,,,,,1.4012721099999998,,,,,0.0912456,,,,,,excluded,,,,,,,
2013-01-01,Tuesday,130.49,,,,,98.5270765625,,,,,105.170878125,,,,,107.87416875,,,,,152.4127,,,,,96.6411528,,,,,103.833456,,,,,112.24524,,,,,146.669832,,,,,151.51125100000002,,,,,156.06238900000002,,,,,144.62036,,,,,,excluded,,,,131.02782,,,,,114.58728,,,,,141.0382,,,,,148.5266354,,,,,91.6787843,,,,,128.0556119,,,,,90.90841,,,,,1.4012721099999998,,,,,0.0912456,,,,,,excluded,,,,,,,
2013-01-02,Wednesday,130.49,,,,,98.78181640625,,,,,105.26448515625,,,,,107.6381171875,,,,,149.57121,,,,,97.5307902,,,,,104.671008,,,,,112.95185,,,,,146.503999,,,,,151.87068000000002,,,,,155.73496,,,,,142.71106,,,,,,excluded,,,,131.17009,,,,,113.99561,,,,,139.84591,,,,,145.7055444,,,,,93.4897512,,,,,127.634571,,,,,92.10667,,,,,1.4012721099999998,,,,,0.09189224,,,,,,excluded,,,,,,,
2013-01-03,Thursday,129.95,,,,,99.707128125,,,,,106.0637109375,,,,,108.25014375,,,,,147.98937,,,,,98.1770008,,,,,105.284804,,,,,113.05593,,,,,146.321672,,,,,151.82251699999998,,,,,155.36021599999998,,,,,141.64088,,,,,,excluded,,,,131.02833,,,,,113.73563,,,,,139.26027,,,,,144.1351002,,,,,93.6188799,,,,,127.0947951,,,,,92.73755,,,,,1.4012721099999998,,,,,0.09315345,,,,,,excluded,,,,,,,
2013-01-04,Friday,129.78,start,-0.005441029963981975,-20.0,-20.0,99.466734375,start,0.011636800250006121,20.0,20.0,105.78001875,start,0.008020962315360288,,,107.91815625,start,0.0011610795691741503,,,147.90154,start,-0.03718503698271125,,,97.9322985,start,0.020513946563559253,20.0,20.0,104.977956,start,0.017853229532389096,,,113.36469,start,0.01032690334157854,-20.0,-20.0,145.866177,start,-0.0023324364964910278,-20.0,-20.0,151.101171,start,0.004412140277332532,,,154.280997,start,-0.003860943657065378,,,140.92337,start,-0.025972904834326734,-20.0,-20.0,,excluded,,,,130.92576,start,-0.0009204374817526618,20.0,20.0,113.39497,start,-0.010405256150595477,-20.0,-20.0,138.4378,start,-0.018576590170098488,20.0,,142.035336,start,-0.043569987853559575,,,93.40932,start,0.01901951312317956,,,126.688656,start,-0.01053542817943847,,,92.63544,start,0.021310993922106745,,20.0,1.3794083899999998,start,-0.015602765404358211,,,0.0930812999999999,start,0.020118230358503846,20.0,20.0,,excluded,,,,"{'DU1_Comdty': 203.54875827505828, 'CV1_Comdty': 15.262978095604172, 'TU1_Comdty': 14.84459751844549, 'RX1_Comdty': -8.34808872029628, 'KAA1_Comdty': -8.941850533726399, 'XM1_Comdty': -12.811300932128704, 'FV1_Comdty': -15.286404616408875, 'UB1_Comdty': -21.598827154344992, 'JB1_Comdty': -23.288961225116587, 'TY1_Comdty': -25.903230997939648, 'CN1_Comdty': -46.310225620180375, 'LGB1_Comdty': -69.48897813646997, 'G 1_Comdty': -82.31213256528197, 'OE1_Comdty': -120.93187288305381, 'FB1_Comdty': -126.21621511174658}",0.021296851543247994,0.014531906722484661,0.006764944820763336
2013-01-05,Saturday,129.78,,,,,99.466734375,,,,,105.78001875,,,,,107.91815625,,,,,147.90154,,,,,97.9322985,,,,,104.977956,,,,,113.36469,,,,,145.866177,,,,,151.101171,,,,,154.280997,,,,,140.92337,,,,,,excluded,,,,130.92576,,,,,113.39497,,,,,138.4378,,,,,142.035336,,,,,93.40932,,,,,126.688656,,,,,92.63544,,,,,1.3794083899999998,,,,,0.0930812999999999,,,,,,excluded,,,,,,,
2013-01-06,Sunday,129.78,,,,,99.466734375,,,,,105.78001875,,,,,107.91815625,,,,,147.90154,,,,,97.9322985,,,,,104.977956,,,,,113.36469,,,,,145.866177,,,,,151.101171,,,,,154.280997,,,,,140.92337,,,,,,excluded,,,,130.92576,,,,,113.39497,,,,,138.4378,,,,,142.035336,,,,,93.40932,,,,,126.688656,,,,,92.63544,,,,,1.3794083899999998,,,,,0.0930812999999999,,,,,,excluded,,,,,,,
2013-01-07,Monday,129.77,,,,,99.1117265625,,,,,105.4168734375,,,,,107.5761703125,,,,,148.19447,,,,,97.742912,,,,,104.764928,,,,,112.98088,,,,,145.54214399999998,,,,,151.038531,,,,,154.379106,,,,,141.36117,,,,,,excluded,,,,130.95928,,,,,113.46669,,,,,138.74887,,,,,142.9669871,,,,,92.8783926,,,,,127.003891,,,,,92.44649,,,,,1.38108866,,,,,0.09291314,,,,,,excluded,,,,,,,
2013-01-08,Tuesday,129.78,,,,,99.4418234375,,,,,105.84554765625,,,,,108.1341390625,,,,,148.83892,,,,,98.0460978,,,,,105.142716,,,,,113.42557,,,,,146.137698,,,,,150.996149,,,,,154.720236,,,,,142.11516,,,,,,excluded,,,,130.99978,,,,,113.60116,,,,,139.12559,,,,,143.8785172,,,,,93.3481692,,,,,127.1358062,,,,,92.70141,,,,,1.3971717600000002,,,,,0.09355304,,,,,,excluded,,,,,,,
2013-01-09,Wednesday,129.73,,,,,99.5998703125,,,,,106.091428125,,,,,108.4480515625,,,,,149.27827,,,,,98.0775027,,,,,105.23260799999998,,,,,113.44941,,,,,146.390625,,,,,150.899028,,,,,154.679658,,,,,142.11516,,,,,,excluded,,,,130.98151,,,,,113.74459,,,,,139.24537,,,,,143.8396812,,,,,93.4631514,,,,,127.120041,,,,,92.90511,,,,,1.3858533,,,,,0.09403083,,,,,,excluded,,,,,,,
2013-01-10,Thursday,129.27,,,,,98.390775,,,,,104.6973265625,,,,,106.861409375,,,,,148.66316,,,,,97.2979912,,,,,104.314262,,,,,111.87314,,,,,144.30496,,,,,150.40128,,,,,153.93370000000002,,,,,141.31253,,,,,,excluded,,,,131.17128,,,,,113.35015,,,,,138.69898,,,,,142.3799784,,,,,94.5196329,,,,,127.2393672,,,,,92.48682,,,,,1.35549708,,,,,0.09319537,,,,,,excluded,,,,,,,
2013-01-11,Friday,128.73,start,-0.00809061488673148,-20.0,-20.0,98.32257421875,start,-0.011502942802328182,20.0,20.0,104.65284375,start,-0.01065584042543946,,,106.93659375,start,-0.009095434300472452,,,149.24903,start,0.00911072325548465,,,97.0736003,start,-0.008768283938521124,20.0,20.0,104.069386,start,-0.008654864646059707,,,111.88909,start,-0.013016398668756559,-20.0,-20.0,143.932655,start,-0.013255451262015197,-20.0,-20.0,149.983008,start,-0.007400094867563808,,,153.47544000000002,start,-0.005221362420933753,,,141.38549,start,0.003279228988066342,-20.0,-20.0,,excluded,,,,131.83704,start,0.006960280390963589,20.0,20.0,113.15292,start,-0.002134574399552344,-20.0,-20.0,139.10373,start,0.004810319146938213,20.0,20.0,142.5121209,start,0.003356804816514199,,,95.3737776,start,0.021030638056245384,,,127.6770126,start,0.007801460929540551,,,91.86395,start,-0.008328238091166836,,,1.3511541299999998,start,-0.02048288252038251,,,0.0932988999999999,start,0.0023377413078675574,20.0,20.0,,excluded,,,,"{'DU1_Comdty': 203.590649347874, 'TU1_Comdty': 17.046544324908982, 'CV1_Comdty': 16.845543372902274, 'RX1_Comdty': -7.321600937485231, 'KAA1_Comdty': -9.40096185365772, 'XM1_Comdty': -12.311837232290308, 'FV1_Comdty': -13.208720052241949, 'JB1_Comdty': -17.868682809337457, 'UB1_Comdty': -20.065707567906603, 'TY1_Comdty': -23.996914237443022, 'CN1_Comdty': -44.01132253892291, 'LGB1_Comdty': -67.21504228165023, 'G 1_Comdty': -81.35102925877574, 'OE1_Comdty': -118.96271261258386, 'FB1_Comdty': -123.32160212834685}",0.005410984866781859,-0.0012325771790159886,0.006643562045797848
2013-01-12,Saturday,128.73,,,,,98.32257421875,,,,,104.65284375,,,,,106.93659375,,,,,149.24903,,,,,97.0736003,,,,,104.069386,,,,,111.88909,,,,,143.932655,,,,,149.983008,,,,,153.47544000000002,,,,,141.38549,,,,,,excluded,,,,131.83704,,,,,113.15292,,,,,139.10373,,,,,142.5121209,,,,,95.3737776,,,,,127.6770126,,,,,91.86395,,,,,1.3511541299999998,,,,,0.0932988999999999,,,,,,excluded,,,,,,,
2013-01-13,Sunday,128.73,,,,,98.32257421875,,,,,104.65284375,,,,,106.93659375,,,,,149.24903,,,,,97.0736003,,,,,104.069386,,,,,111.88909,,,,,143.932655,,,,,149.983008,,,,,153.47544000000002,,,,,141.38549,,,,,,excluded,,,,131.83704,,,,,113.15292,,,,,139.10373,,,,,142.5121209,,,,,95.3737776,,,,,127.6770126,,,,,91.86395,,,,,1.3511541299999998,,,,,0.0932988999999999,,,,,,excluded,,,,,,,
2013-01-14,Monday,128.79,,,,,99.2338921875,,,,,105.67998984375,,,,,108.0207515625,,,,,149.57121,,,,,98.0676708,,,,,105.144468,,,,,112.58951,,,,,145.57527600000003,,,,,150.912963,,,,,154.67800499999998,,,,,142.06652,,,,,,excluded,,,,132.72435,,,,,113.26946,,,,,140.49261,,,,,145.1213073,,,,,96.0443235,,,,,129.4038419,,,,,92.59197,,,,,1.3511541299999998,,,,,0.09415305,,,,,,excluded,,,,,,,
2013-01-15,Tuesday,128.99,,,,,100.3102984375,,,,,106.91368359375,,,,,109.3963234375,,,,,150.245,,,,,99.0996624,,,,,106.316172,,,,,114.36497,,,,,147.79548,,,,,152.434722,,,,,156.32718200000002,,,,,142.2611,,,,,,excluded,,,,134.14451,,,,,113.42186,,,,,142.51307,,,,,147.1005496,,,,,96.3890486,,,,,130.2008489,,,,,93.81827,,,,,1.38820096,,,,,0.09522729,,,,,,excluded,,,,,,,
2013-01-16,Wednesday,128.88,,,,,100.2061484375,,,,,106.83225,,,,,109.30521875,,,,,150.21566,,,,,98.8369676,,,,,106.08087,,,,,114.49463,,,,,147.682322,,,,,151.736883,,,,,155.775054,,,,,142.46784,,,,,,excluded,,,,133.93715,,,,,113.43083,,,,,142.3529,,,,,146.89275600000002,,,,,96.291276,,,,,129.943116,,,,,94.0494,,,,,1.39477986,,,,,0.09504,,,,,,excluded,,,,,,,
2013-01-17,Thursday,128.48,,,,,100.33845703125,,,,,106.800390625,,,,,109.131640625,,,,,148.98534,,,,,98.988494,,,,,106.15066,,,,,114.57278,,,,,147.08407999999997,,,,,151.809606,,,,,155.657418,,,,,141.95707,,,,,,excluded,,,,134.92198,,,,,113.05431,,,,,142.98355,,,,,147.3713802,,,,,97.1997456,,,,,130.4437551,,,,,94.29855,,,,,1.37474496,,,,,0.09544122,,,,,,excluded,,,,,,,
2013-01-18,Friday,128.51,start,-0.001709003340324702,-20.0,-20.0,100.5359765625,start,0.022511639481952225,20.0,20.0,107.1045703125,start,0.023427233075068724,,,109.549546875,start,0.024434602163490027,,,149.92273,start,0.004513932184349852,,,98.6239449,start,0.01597081590884399,20.0,20.0,105.792021,start,0.01655275452475535,,,113.65757,start,0.015805651828967517,-20.0,-20.0,146.791494,start,0.01986233770230938,-20.0,-20.0,150.82688,start,0.005626450697668206,,,154.767936,start,0.008421516823799113,,,142.23677,start,0.0060209856046755765,-20.0,-20.0,,excluded,,,,134.2447,start,0.018262394240647337,20.0,20.0,113.2336,start,0.0007130173927460377,-20.0,-20.0,142.79152,start,0.026511079178106713,20.0,20.0,149.0831773,start,0.04610875452910317,,,97.1199565,start,0.01830879455486729,,,130.64220669999995,start,0.023224181390346443,,,93.60681,start,0.018972186586794854,,,1.3726769,start,0.015929174564266957,,,0.09535517,start,0.022039595322132396,20.0,20.0,,excluded,,,,"{'DU1_Comdty': 128.40706859728854, 'TU1_Comdty': 12.783254744615816, 'CV1_Comdty': 12.664395808870987, 'KAA1_Comdty': -14.426520020184595, 'RX1_Comdty': -14.756416287107212, 'XM1_Comdty': -16.27976571193664, 'FV1_Comdty': -17.26373558453284, 'JB1_Comdty': -19.27774379872131, 'UB1_Comdty': -23.988723818806676, 'TY1_Comdty': -27.75511363761014, 'CN1_Comdty': -49.055840833518026, 'LGB1_Comdty': -70.9764047127487, 'G 1_Comdty': -82.1048631419196, 'OE1_Comdty': -117.1445188549216, 'FB1_Comdty': -119.1169693638412}",0.01292050698866177,0.02105910482633653,-0.008138597837674762
2013-01-19,Saturday,128.51,,,,,100.5359765625,,,,,107.1045703125,,,,,109.549546875,,,,,149.92273,,,,,98.6239449,,,,,105.792021,,,,,113.65757,,,,,146.791494,,,,,150.82688,,,,,154.767936,,,,,142.23677,,,,,,excluded,,,,134.2447,,,,,113.2336,,,,,142.79152,,,,,149.0831773,,,,,97.1199565,,,,,130.64220669999995,,,,,93.60681,,,,,1.3726769,,,,,0.09535517,,,,,,excluded,,,,,,,
2013-01-20,Sunday,128.51,,,,,100.5359765625,,,,,107.1045703125,,,,,109.549546875,,,,,149.92273,,,,,98.6239449,,,,,105.792021,,,,,113.65757,,,,,146.791494,,,,,150.82688,,,,,154.767936,,,,,142.23677,,,,,,excluded,,,,134.2447,,,,,113.2336,,,,,142.79152,,,,,149.0831773,,,,,97.1199565,,,,,130.64220669999995,,,,,93.60681,,,,,1.3726769,,,,,0.09535517,,,,,,excluded,,,,,,,
2013-01-21,Monday,128.5,,,,,100.5359765625,,,,,107.1045703125,,,,,109.549546875,,,,,149.92273,,,,,98.27963230000002,,,,,105.385802,,,,,113.48291,,,,,145.926749,,,,,150.193175,,,,,153.95722999999998,,,,,141.83546,,,,,,excluded,,,,134.23157,,,,,113.01845,,,,,142.39139,,,,,147.95362740000002,,,,,96.459111,,,,,129.86599230000002,,,,,93.77572,,,,,1.37889906,,,,,0.0947072299999999,,,,,,excluded,,,,,,,
2013-01-22,Tuesday,128.54,,,,,100.02317265625,,,,,106.608134375,,,,,109.0911078125,,,,,150.21566,,,,,98.0634492,,,,,105.195132,,,,,113.26976,,,,,145.772271,,,,,149.79072,,,,,153.66208,,,,,142.20029,,,,,,excluded,,,,133.7006,,,,,113.17085,,,,,141.9886,,,,,147.514122,,,,,96.3496485,,,,,129.7990575,,,,,93.84387,,,,,1.3885938000000002,,,,,0.09442696,,,,,,excluded,,,,,,,
2013-01-23,Wednesday,128.72,,,,,100.0339359375,,,,,106.6123453125,,,,,109.11736875,,,,,150.0399,,,,,97.457054,,,,,104.6475,,,,,113.0018,,,,,145.427468,,,,,149.950314,,,,,154.014966,,,,,142.57729,,,,,,excluded,,,,133.77576,,,,,113.42186,,,,,142.49625,,,,,147.7761664,,,,,96.4091264,,,,,130.0390656,,,,,93.83417,,,,,1.38958272,,,,,0.09418994,,,,,,excluded,,,,,,,
