,weekday,CL1_Comdty_PX-LAST-CHF,CL1_Comdty_start,CL1_Comdty_weeklyReturn,CL1_Comdty_buy,CL1_Comdty_sell,GC1_Comdty_PX-LAST-CHF,GC1_Comdty_start,GC1_Comdty_weeklyReturn,GC1_Comdty_buy,GC1_Comdty_sell,considered_assets,weighted_return,weighted_return_l,weighted_return_s
2012-10-07,Sunday,147.08361,,,,,2081.36641,,,,,,,,
2012-10-08,Monday,146.97117,,,,,2086.58777,,,,,,,,
2012-10-09,Tuesday,153.21131,,,,,2090.46427,,,,,,,,
2012-10-10,Wednesday,151.09556,,,,,2087.4704,,,,,,,,
2012-10-11,Thursday,151.69027,,,,,2083.49387,,,,,,,,
2012-10-12,Friday,151.1661,start,0.027756253738944858,100.0,100.0,2068.22976,start,-0.006311550881615274,-100.0,-100.0,"{'CL1_Comdty': 0.6047480005282312, 'GC1_Comdty': -0.5482220020647199}",0.03406780462056013,0.027756253738944858,0.006311550881615274
2012-10-13,Saturday,151.1661,,,,,2068.22976,,,,,,,,
2012-10-14,Sunday,151.1661,,,,,2068.22976,,,,,,,,
2012-10-15,Monday,151.27922,,,,,2044.0057,,,,,,,,
2012-10-16,Tuesday,150.4728,,,,,2037.96428,,,,,,,,
2012-10-17,Wednesday,149.90452,,,,,2037.39352,,,,,,,,
2012-10-18,Thursday,149.8395,,,,,2027.30751,,,,,,,,
2012-10-19,Friday,147.40944,start,-0.024851206718966824,100.0,100.0,2015.63101,start,-0.02543177311209375,-100.0,-100.0,"{'CL1_Comdty': 0.6257101612474922, 'GC1_Comdty': -0.5196170556968847}",0.0005805663931269245,-0.024851206718966824,0.02543177311209375
2012-10-20,Saturday,147.40944,,,,,2015.63101,,,,,,,,
2012-10-21,Sunday,147.40944,,,,,2015.63101,,,,,,,,
2012-10-22,Monday,144.98264,,,,,2014.62392,,,,,,,,
2012-10-23,Tuesday,142.70818,,,,,2008.46474,,,,,,,,
2012-10-24,Wednesday,141.29658,,,,,2001.2289,,,,,,,,
2012-10-25,Thursday,141.77843,,,,,2013.98905,,,,,,,,
2012-10-26,Friday,142.47718,start,-0.033459593903891,100.0,100.0,2017.22352,start,0.0007900801248339335,-100.0,-100.0,"{'CL1_Comdty': 0.6908515558469824, 'GC1_Comdty': -0.5119821730281926}",-0.03424967402872493,-0.033459593903891,-0.0007900801248339335
2012-10-27,Saturday,142.47718,,,,,2017.22352,,,,,,,,
2012-10-28,Sunday,142.47718,,,,,2017.22352,,,,,,,,
2012-10-29,Monday,141.46656,,,,,2016.46565,,,,,,,,
2012-10-30,Tuesday,140.97222,,,,,2010.12768,,,,,,,,
2012-10-31,Wednesday,141.66528,,,,,2015.09847,,,,,,,,
2012-11-01,Thursday,143.27676,,,,,2013.90347,,,,,,,,
2012-11-02,Friday,140.85122,start,-0.011412073147433099,100.0,100.0,1984.10524,start,-0.016417754240739723,-100.0,-100.0,"{'CL1_Comdty': 0.6891698787527546, 'GC1_Comdty': -0.5112430368099378}",0.005005681093306624,-0.011412073147433099,0.016417754240739723
2012-11-03,Saturday,140.85122,,,,,1984.10524,,,,,,,,
2012-11-04,Sunday,140.85122,,,,,1984.10524,,,,,,,,
2012-11-05,Monday,142.79739,,,,,2002.48413,,,,,,,,
2012-11-06,Tuesday,147.63291,,,,,2036.64427,,,,,,,,
2012-11-07,Wednesday,140.85456,,,,,2040.2059,,,,,,,,
2012-11-08,Thursday,142.19415,,,,,2058.18524,,,,,,,,
2012-11-09,Friday,144.02932,start,0.022563524831378814,100.0,100.0,2066.8623,start,0.041710015341726366,-100.0,-100.0,"{'CL1_Comdty': 0.7086761856487033, 'GC1_Comdty': -0.531963383474171}",-0.01914649051034755,0.022563524831378814,-0.041710015341726366
2012-11-10,Saturday,144.02932,,,,,2066.8623,,,,,,,,
2012-11-11,Sunday,144.02932,,,,,2066.8623,,,,,,,,
2012-11-12,Monday,143.17752,,,,,2066.6443,,,,,,,,
2012-11-13,Tuesday,142.78426,,,,,2058.27491,,,,,,,,
2012-11-14,Wednesday,143.91443,,,,,2058.28053,,,,,,,,
2012-11-15,Thursday,142.16231,,,,,2034.57167,,,,,,,,
2012-11-16,Friday,144.8345,start,0.0055903895123574745,100.0,100.0,2044.71045,start,-0.01071762255279403,-100.0,-100.0,"{'CL1_Comdty': 0.721080081363478, 'GC1_Comdty': -0.5191060710074565}",0.016308012065151506,0.0055903895123574745,0.01071762255279403
2012-11-17,Saturday,144.8345,,,,,2044.71045,,,,,,,,
2012-11-18,Sunday,144.8345,,,,,2044.71045,,,,,,,,
2012-11-19,Monday,147.80849,,,,,2054.87698,,,,,,,,
2012-11-20,Tuesday,143.61992,,,,,2042.08139,,,,,,,,
2012-11-21,Wednesday,144.30922,,,,,2042.52518,,,,,,,,
2012-11-22,Thursday,144.30922,,,,,2042.52518,,,,,,,,
2012-11-23,Friday,144.10209,start,-0.00505687526107376,100.0,100.0,2045.90132,start,0.0005824149820332285,-100.0,-100.0,"{'CL1_Comdty': 0.7182262306694478, 'GC1_Comdty': -0.5209234004163218}",-0.005639290243106988,-0.00505687526107376,-0.0005824149820332285
2012-11-24,Saturday,144.10209,,,,,2045.90132,,,,,,,,
2012-11-25,Sunday,144.10209,,,,,2045.90132,,,,,,,,
2012-11-26,Monday,143.43682,,,,,2046.88363,,,,,,,,
2012-11-27,Tuesday,142.81285,,,,,2042.51253,,,,,,,,
2012-11-28,Wednesday,141.56076,,,,,2010.53749,,,,,,,,
2012-11-29,Thursday,143.8368,,,,,2018.70298,,,,,,,,
2012-11-30,Friday,145.03658,start,0.006484916353399055,100.0,100.0,1996.72411,start,-0.02403694133204813,-100.0,-100.0,"{'CL1_Comdty': 0.7334105890009345, 'GC1_Comdty': -0.5074024780420363}",0.030521857685447185,0.006484916353399055,0.02403694133204813
2012-12-01,Saturday,145.03658,,,,,1996.72411,,,,,,,,
2012-12-02,Sunday,145.03658,,,,,1996.72411,,,,,,,,
2012-12-03,Monday,145.14206,,,,,2003.9194,,,,,,,,
2012-12-04,Tuesday,144.30545,,,,,1976.16834,,,,,,,,
2012-12-05,Wednesday,143.27903,,,,,1973.62463,,,,,,,,
2012-12-06,Thursday,141.746,,,,,1998.57182,,,,,,,,
2012-12-07,Friday,141.15838,start,-0.026739461175932257,100.0,100.0,2002.27351,start,0.0027792522623467882,-100.0,-100.0,"{'CL1_Comdty': 0.7605189518445101, 'GC1_Comdty': -0.4958516328895808}",-0.029518713438279047,-0.026739461175932257,-0.0027792522623467882
2012-12-08,Saturday,141.15838,,,,,2002.27351,,,,,,,,
2012-12-09,Sunday,141.15838,,,,,2002.27351,,,,,,,,
2012-12-10,Monday,140.55057,,,,,2012.7222,,,,,,,,
2012-12-11,Tuesday,140.868,,,,,2006.22683,,,,,,,,
2012-12-12,Wednesday,141.28604,,,,,1999.11319,,,,,,,,
2012-12-13,Thursday,139.74734,,,,,1973.06527,,,,,,,,
2012-12-14,Friday,139.96928,start,-0.008423871115551172,100.0,100.0,1957.28947,start,-0.022466481115259847,-100.0,-100.0,"{'CL1_Comdty': 0.7871591933405954, 'GC1_Comdty': -0.481680120717916}",0.014042609999708675,-0.008423871115551172,0.022466481115259847
2012-12-15,Saturday,139.96928,,,,,1957.28947,,,,,,,,
2012-12-16,Sunday,139.96928,,,,,1957.28947,,,,,,,,
2012-12-17,Monday,140.91195,,,,,1961.23668,,,,,,,,
2012-12-18,Tuesday,141.31785,,,,,1918.97032,,,,,,,,
2012-12-19,Wednesday,143.71539,,,,,1913.63667,,,,,,,,
2012-12-20,Thursday,143.92341,,,,,1888.20778,,,,,,,,
2012-12-21,Friday,142.3832,start,0.01724606999478736,100.0,100.0,1915.35608,start,-0.021424214784132017,-100.0,-100.0,"{'CL1_Comdty': 0.7693907292861948, 'GC1_Comdty': -0.43617272866603596}",0.03867028477891937,0.01724606999478736,0.021424214784132017
2012-12-22,Saturday,142.3832,,,,,1915.35608,,,,,,,,
2012-12-23,Sunday,142.3832,,,,,1915.35608,,,,,,,,
2012-12-24,Monday,142.02366,,,,,1910.90672,,,,,,,,
2012-12-25,Tuesday,142.02366,,,,,1910.90672,,,,,,,,
2012-12-26,Wednesday,145.48779,,,,,1907.90205,,,,,,,,
2012-12-27,Thursday,145.61416,,,,,1915.32448,,,,,,,,
2012-12-28,Friday,145.13636,start,0.019336270009383188,100.0,100.0,1901.55445,start,-0.0072057776327417574,-100.0,-100.0,"{'CL1_Comdty': 0.7697655787344343, 'GC1_Comdty': -0.4484976919082136}",0.026542047642124946,0.019336270009383188,0.0072057776327417574
2012-12-29,Saturday,145.13636,,,,,1901.55445,,,,,,,,
2012-12-30,Sunday,145.13636,,,,,1901.55445,,,,,,,,
2012-12-31,Monday,147.02395,,,,,1927.77909,,,,,,,,
2013-01-01,Tuesday,147.02395,,,,,1927.77909,,,,,,,,
2013-01-02,Wednesday,149.77396,,,,,1951.44277,,,,,,,,
2013-01-03,Thursday,150.00538,,,,,1942.19571,,,,,,,,
2013-01-04,Friday,150.96432,start,0.0401550652090213,100.0,100.0,1921.09952,start,0.0102784698066363,-100.0,-100.0,"{'CL1_Comdty': 0.7514909779396781, 'GC1_Comdty': -0.46027919136933154}",0.029876595402385,0.0401550652090213,-0.0102784698066363
2013-01-05,Saturday,150.96432,,,,,1921.09952,,,,,,,,
2013-01-06,Sunday,150.96432,,,,,1921.09952,,,,,,,,
2013-01-07,Monday,150.45755,,,,,1909.58053,,,,,,,,
2013-01-08,Tuesday,150.84962,,,,,1933.8772,,,,,,,,
2013-01-09,Wednesday,150.75234,,,,,1925.87389,,,,,,,,
2013-01-10,Thursday,150.06214,,,,,1928.19934,,,,,,,,
2013-01-11,Friday,149.36782,start,-0.010575346545461814,100.0,100.0,1904.65417,start,-0.008560384211641446,-100.0,-100.0,"{'CL1_Comdty': 0.7625864201611878, 'GC1_Comdty': -0.4504644449071972}",-0.0020149623338203675,-0.010575346545461814,0.008560384211641446
2013-01-12,Saturday,149.36782,,,,,1904.65417,,,,,,,,
2013-01-13,Sunday,149.36782,,,,,1904.65417,,,,,,,,
2013-01-14,Monday,151.28267,,,,,1927.34588,,,,,,,,
2013-01-15,Tuesday,151.81136,,,,,1968.86661,,,,,,,,
2013-01-16,Wednesday,153.70372,,,,,1972.28233,,,,,,,,
2013-01-17,Thursday,156.16039,,,,,1986.50422,,,,,,,,
2013-01-18,Friday,155.95699,start,0.0441137187380789,100.0,100.0,1978.00809,start,0.0385129863233912,-100.0,-100.0,"{'CL1_Comdty': 0.7328797664623767, 'GC1_Comdty': -0.47725998197128594}",0.005600732414687698,0.0441137187380789,-0.0385129863233912
2013-01-19,Saturday,155.95699,,,,,1978.00809,,,,,,,,
2013-01-20,Sunday,155.95699,,,,,1978.00809,,,,,,,,
2013-01-21,Monday,155.95699,,,,,1978.00809,,,,,,,,
2013-01-22,Tuesday,156.57815,,,,,1979.10155,,,,,,,,
