date,weekday,XP1_Index_PX-LAST-CHF,imputed,XP1_Index_start
2006-01-29,Sunday,3900.50119,imputed from 2096,
2006-01-30,Monday,3924.72279,,
2006-01-31,Tuesday,3933.47865,,
2006-02-01,Wednesday,3956.98208,,
2006-02-02,Thursday,3907.6097,,
2006-02-03,Friday,3895.8703,,start
2006-02-04,Saturday,3895.8703,imputed from 2102,
2006-02-05,Sunday,3895.8703,imputed from 2103,
2006-02-06,Monday,3900.4951,,
2006-02-07,Tuesday,3895.49955,,
2006-02-08,Wednesday,3825.29348,,
2006-02-09,Thursday,3855.63984,,
2006-02-10,Friday,3850.15609,,start
2006-02-11,Saturday,3850.15609,imputed from 2109,
2006-02-12,Sunday,3850.15609,imputed from 2110,
2006-02-13,Monday,3835.76231,,
2006-02-14,Tuesday,3864.14102,,
2006-02-15,Wednesday,3845.97337,,
2006-02-16,Thursday,3839.39725,,
2006-02-17,Friday,3823.13805,,start
2006-02-18,Saturday,3823.13805,imputed from 2116,
2006-02-19,Sunday,3823.13805,imputed from 2117,
2006-02-20,Monday,3863.22491,,
2006-02-21,Tuesday,3894.76214,,
2006-02-22,Wednesday,3883.25361,,
2006-02-23,Thursday,3924.77156,,
2006-02-24,Friday,3940.76256,,start
2006-02-25,Saturday,3940.76256,imputed from 2123,
2006-02-26,Sunday,3940.76256,imputed from 2124,
2006-02-27,Monday,3977.55402,,
2006-02-28,Tuesday,3969.31917,,
2006-03-01,Wednesday,3909.59046,,
2006-03-02,Thursday,3941.02593,,
2006-03-03,Friday,3912.6157,,start
2006-03-04,Saturday,3912.6157,imputed from 2130,
2006-03-05,Sunday,3912.6157,imputed from 2131,
2006-03-06,Monday,3902.07713,,
2006-03-07,Tuesday,3886.00364,,
2006-03-08,Wednesday,3854.31037,,
2006-03-09,Thursday,3903.88805,,
2006-03-10,Friday,3894.86394,,start
2006-03-11,Saturday,3894.86394,imputed from 2137,
2006-03-12,Sunday,3894.86394,imputed from 2138,
2006-03-13,Monday,3953.72698,,
2006-03-14,Tuesday,3907.34391,,
2006-03-15,Wednesday,3922.21241,,
2006-03-16,Thursday,3911.43027,,
2006-03-17,Friday,3867.74818,,start
2006-03-18,Saturday,3867.74818,imputed from 2144,
2006-03-19,Sunday,3867.74818,imputed from 2145,
2006-03-20,Monday,3866.97998,,
2006-03-21,Tuesday,3859.83085,,
2006-03-22,Wednesday,3888.62719,,
2006-03-23,Thursday,3915.67187,,
2006-03-24,Friday,3877.31309,,start
2006-03-25,Saturday,3877.31309,imputed from 2151,
2006-03-26,Sunday,3877.31309,imputed from 2152,
2006-03-27,Monday,3887.9789,,
2006-03-28,Tuesday,3876.66537,,
2006-03-29,Wednesday,3885.35358,,
2006-03-30,Thursday,3921.07308,,
2006-03-31,Friday,3954.69381,,start
2006-04-01,Saturday,3954.69381,imputed from 2158,
2006-04-02,Sunday,3954.69381,imputed from 2159,
2006-04-03,Monday,4015.1695,,
2006-04-04,Tuesday,3961.71105,,
2006-04-05,Wednesday,4027.20786,,
2006-04-06,Thursday,4088.43132,,
2006-04-07,Friday,4097.63498,,start
2006-04-08,Saturday,4097.63498,imputed from 2165,
2006-04-09,Sunday,4097.63498,imputed from 2166,
2006-04-10,Monday,4073.97741,,
2006-04-11,Tuesday,4111.98445,,
2006-04-12,Wednesday,4062.10466,,
2006-04-13,Thursday,4036.76835,,
2006-04-14,Friday,4042.46471,,start
2006-04-15,Saturday,4042.46471,imputed from 2172,
2006-04-16,Sunday,4042.46471,imputed from 2173,
2006-04-17,Monday,4042.46471,imputed from 2174,
2006-04-18,Tuesday,4089.66714,,
2006-04-19,Wednesday,4126.56555,,
2006-04-20,Thursday,4107.5174,,
2006-04-21,Friday,4124.09054,,start
2006-04-22,Saturday,4124.09054,imputed from 2179,
2006-04-23,Sunday,4124.09054,imputed from 2180,
2006-04-24,Monday,4116.33221,,
2006-04-25,Tuesday,4116.94422,,
2006-04-26,Wednesday,4207.89344,,
2006-04-27,Thursday,4172.98338,,
2006-04-28,Friday,4085.29494,,start
2006-04-29,Saturday,4085.29494,imputed from 2186,
2006-04-30,Sunday,4085.29494,imputed from 2187,
2006-05-01,Monday,4135.41916,,
2006-05-02,Tuesday,4093.39203,,
2006-05-03,Wednesday,4138.04474,,
2006-05-04,Thursday,4066.08073,,
2006-05-05,Friday,4096.45611,,start
2006-05-06,Saturday,4096.45611,imputed from 2193,
2006-05-07,Sunday,4096.45611,imputed from 2194,
2006-05-08,Monday,4154.80482,,
2006-05-09,Tuesday,4149.71681,,
2006-05-10,Wednesday,4174.70659,,
2006-05-11,Thursday,4157.63556,,
2006-05-12,Friday,4064.59723,,start
2006-05-13,Saturday,4064.59723,imputed from 2200,
2006-05-14,Sunday,4064.59723,imputed from 2201,
2006-05-15,Monday,3986.69778,,
2006-05-16,Tuesday,3993.38781,,
2006-05-17,Wednesday,3973.30312,,
2006-05-18,Thursday,3895.56287,,
2006-05-19,Friday,3868.54403,,start
2006-05-20,Saturday,3868.54403,imputed from 2207,
2006-05-21,Sunday,3868.54403,imputed from 2208,
2006-05-22,Monday,3751.45726,,
2006-05-23,Tuesday,3771.43192,,
2006-05-24,Wednesday,3800.98038,,
2006-05-25,Thursday,3774.99251,,
2006-05-26,Friday,3875.16071,,start
2006-05-27,Saturday,3875.16071,imputed from 2214,
2006-05-28,Sunday,3875.16071,imputed from 2215,
2006-05-29,Monday,3904.59922,,
2006-05-30,Tuesday,3876.86501,,
2006-05-31,Wednesday,3779.77688,,
2006-06-01,Thursday,3808.515,,
2006-06-02,Friday,3802.56777,,start
2006-06-03,Saturday,3802.56777,imputed from 2221,
2006-06-04,Sunday,3802.56777,imputed from 2222,
2006-06-05,Monday,3831.22112,,
2006-06-06,Tuesday,3742.29618,,
2006-06-07,Wednesday,3754.31003,,
2006-06-08,Thursday,3712.23749,,
2006-06-09,Friday,3774.37009,,start
2006-06-10,Saturday,3774.37009,imputed from 2228,
2006-06-11,Sunday,3774.37009,imputed from 2229,
2006-06-12,Monday,3753.22695,,
2006-06-13,Tuesday,3636.92423,,
2006-06-14,Wednesday,3641.7244,,
2006-06-15,Thursday,3639.40736,,
2006-06-16,Friday,3730.8739,,start
2006-06-17,Saturday,3730.8739,imputed from 2235,
2006-06-18,Sunday,3730.8739,imputed from 2236,
2006-06-19,Monday,3681.91913,,
2006-06-20,Tuesday,3675.25367,,
2006-06-21,Wednesday,3683.00898,,
2006-06-22,Thursday,3757.69681,,
2006-06-23,Friday,3737.04162,,start
2006-06-24,Saturday,3737.04162,imputed from 2242,
2006-06-25,Sunday,3737.04162,imputed from 2243,
2006-06-26,Monday,3738.74792,,
2006-06-27,Tuesday,3752.56228,,
2006-06-28,Wednesday,3713.19274,,
2006-06-29,Thursday,3771.82683,,
2006-06-30,Friday,3818.2355,,start
2006-07-01,Saturday,3818.2355,imputed from 2249,
2006-07-02,Sunday,3818.2355,imputed from 2250,
2006-07-03,Monday,3835.76831,,
2006-07-04,Tuesday,3847.92966,,
2006-07-05,Wednesday,3845.41478,,
2006-07-06,Thursday,3874.43002,,
2006-07-07,Friday,3909.86224,,start
2006-07-08,Saturday,3909.86224,imputed from 2256,
2006-07-09,Sunday,3909.86224,imputed from 2257,
2006-07-10,Monday,3916.58148,,
2006-07-11,Tuesday,3897.6618,,
2006-07-12,Wednesday,3918.11003,,
2006-07-13,Thursday,3893.58919,,
2006-07-14,Friday,3792.909,,start
2006-07-15,Saturday,3792.909,imputed from 2263,
2006-07-16,Sunday,3792.909,imputed from 2264,
2006-07-17,Monday,3833.83198,,
2006-07-18,Tuesday,3786.23603,,
2006-07-19,Wednesday,3771.34363,,
2006-07-20,Thursday,3866.89246,,
2006-07-21,Friday,3805.35512,,start
2006-07-22,Saturday,3805.35512,imputed from 2270,
2006-07-23,Sunday,3805.35512,imputed from 2271,
2006-07-24,Monday,3818.85627,,
2006-07-25,Tuesday,3871.03953,,
2006-07-26,Wednesday,3848.22177,,
2006-07-27,Thursday,3897.83966,,
2006-07-28,Friday,3860.98946,,start
2006-07-29,Saturday,3860.98946,imputed from 2277,
2006-07-30,Sunday,3860.98946,imputed from 2278,
2006-07-31,Monday,3878.46484,,
2006-08-01,Tuesday,3859.20843,,
2006-08-02,Wednesday,3811.39564,,
2006-08-03,Thursday,3863.39422,,
2006-08-04,Friday,3797.93637,,start
2006-08-05,Saturday,3797.93637,imputed from 2284,
2006-08-06,Sunday,3797.93637,imputed from 2285,
2006-08-07,Monday,3812.23236,,
2006-08-08,Tuesday,3849.42734,,
2006-08-09,Wednesday,3837.05226,,
2006-08-10,Thursday,3847.86329,,
2006-08-11,Friday,3858.05339,,start
2006-08-12,Saturday,3858.05339,imputed from 2291,
2006-08-13,Sunday,3858.05339,imputed from 2292,
2006-08-14,Monday,3866.57547,,
2006-08-15,Tuesday,3842.37755,,
2006-08-16,Wednesday,3856.90406,,
2006-08-17,Thursday,3893.62276,,
2006-08-18,Friday,3882.53635,,start
2006-08-19,Saturday,3882.53635,imputed from 2298,
2006-08-20,Sunday,3882.53635,imputed from 2299,
2006-08-21,Monday,3896.73488,,
2006-08-22,Tuesday,3938.79109,,
2006-08-23,Wednesday,3938.31007,,
2006-08-24,Thursday,3881.59036,,
2006-08-25,Friday,3877.99822,,start
2006-08-26,Saturday,3877.99822,imputed from 2305,
2006-08-27,Sunday,3877.99822,imputed from 2306,
2006-08-28,Monday,3880.0312,,
2006-08-29,Tuesday,3925.59865,,
2006-08-30,Wednesday,3926.93998,,
2006-08-31,Thursday,3968.47169,,
2006-09-01,Friday,3955.80619,,start
2006-09-02,Saturday,3955.80619,imputed from 2312,
2006-09-03,Sunday,3955.80619,imputed from 2313,
2006-09-04,Monday,4029.00614,,
2006-09-05,Tuesday,4056.82709,,
2006-09-06,Wednesday,4012.23643,,
2006-09-07,Thursday,3975.38096,,
2006-09-08,Friday,3964.57242,,start
2006-09-09,Saturday,3964.57242,imputed from 2319,
2006-09-10,Sunday,3964.57242,imputed from 2320,
2006-09-11,Monday,3895.61127,,
2006-09-12,Tuesday,3854.83771,,
2006-09-13,Wednesday,3906.77471,,
2006-09-14,Thursday,3950.28703,,
2006-09-15,Friday,3926.38362,,start
2006-09-16,Saturday,3926.38362,imputed from 2326,
2006-09-17,Sunday,3926.38362,imputed from 2327,
2006-09-18,Monday,3973.64405,,
2006-09-19,Tuesday,3926.87754,,
2006-09-20,Wednesday,3887.31393,,
2006-09-21,Thursday,3880.73996,,
2006-09-22,Friday,3825.67117,,start
2006-09-23,Saturday,3825.67117,imputed from 2333,
2006-09-24,Sunday,3825.67117,imputed from 2334,
2006-09-25,Monday,3824.53241,,
2006-09-26,Tuesday,3860.87665,,
2006-09-27,Wednesday,3929.53793,,
2006-09-28,Thursday,3937.40369,,
2006-09-29,Friday,3991.91933,,start
2006-09-30,Saturday,3991.91933,imputed from 2340,
2006-10-01,Sunday,3991.91933,imputed from 2341,
2006-10-02,Monday,3993.73957,,
2006-10-03,Tuesday,3976.63588,,
2006-10-04,Wednesday,3959.2456,,
2006-10-05,Thursday,4031.17986,,
2006-10-06,Friday,4045.45661,,start
2006-10-07,Saturday,4045.45661,imputed from 2347,
2006-10-08,Sunday,4045.45661,imputed from 2348,
2006-10-09,Monday,4040.27562,,
2006-10-10,Tuesday,4094.59404,,
2006-10-11,Wednesday,4119.44884,,
2006-10-12,Thursday,4146.96929,,
2006-10-13,Friday,4190.46126,,start
2006-10-14,Saturday,4190.46126,imputed from 2354,
2006-10-15,Sunday,4190.46126,imputed from 2355,
2006-10-16,Monday,4221.91256,,
2006-10-17,Tuesday,4163.55597,,
2006-10-18,Wednesday,4215.00687,,
2006-10-19,Thursday,4183.70272,,
2006-10-20,Friday,4208.23674,,start
2006-10-21,Saturday,4208.23674,imputed from 2361,
2006-10-22,Sunday,4208.23674,imputed from 2362,
2006-10-23,Monday,4237.70635,,
2006-10-24,Tuesday,4205.62649,,
2006-10-25,Wednesday,4247.11875,,
2006-10-26,Thursday,4252.60555,,
2006-10-27,Friday,4254.57465,,start
2006-10-28,Saturday,4254.57465,imputed from 2368,
2006-10-29,Sunday,4254.57465,imputed from 2369,
2006-10-30,Monday,4264.25067,,
2006-10-31,Tuesday,4261.55462,,
2006-11-01,Wednesday,4294.6539,,
2006-11-02,Thursday,4301.48673,,
2006-11-03,Friday,4332.24823,,start
2006-11-04,Saturday,4332.24823,imputed from 2375,
2006-11-05,Sunday,4332.24823,imputed from 2376,
2006-11-06,Monday,4344.76078,,
2006-11-07,Tuesday,4370.11543,,
2006-11-08,Wednesday,4332.61033,,
2006-11-09,Thursday,4276.92122,,
2006-11-10,Friday,4264.90501,,start
2006-11-11,Saturday,4264.90501,imputed from 2382,
2006-11-12,Sunday,4264.90501,imputed from 2383,
2006-11-13,Monday,4258.98593,,
2006-11-14,Tuesday,4277.351,,
2006-11-15,Wednesday,4271.88474,,
2006-11-16,Thursday,4267.42629,,
2006-11-17,Friday,4289.79343,,start
2006-11-18,Saturday,4289.79343,imputed from 2389,
2006-11-19,Sunday,4289.79343,imputed from 2390,
2006-11-20,Monday,4188.3351,,
2006-11-21,Tuesday,4246.51369,,
2006-11-22,Wednesday,4267.07006,,
2006-11-23,Thursday,4291.36072,,
2006-11-24,Friday,4236.32445,,start
2006-11-25,Saturday,4236.32445,imputed from 2396,
2006-11-26,Sunday,4236.32445,imputed from 2397,
2006-11-27,Monday,4228.58365,,
2006-11-28,Tuesday,4180.53539,,
2006-11-29,Wednesday,4267.19806,,
2006-11-30,Thursday,4262.26594,,
2006-12-01,Friday,4231.4607,,start
2006-12-02,Saturday,4231.4607,imputed from 2403,
2006-12-03,Sunday,4231.4607,imputed from 2404,
2006-12-04,Monday,4237.38258,,
2006-12-05,Tuesday,4201.71436,,
2006-12-06,Wednesday,4238.07345,,
2006-12-07,Thursday,4256.27301,,
2006-12-08,Friday,4228.24679,,start
2006-12-09,Saturday,4228.24679,imputed from 2410,
2006-12-10,Sunday,4228.24679,imputed from 2411,
2006-12-11,Monday,4257.30412,,
2006-12-12,Tuesday,4263.00813,,
2006-12-13,Wednesday,4296.08489,,
2006-12-14,Thursday,4369.73366,,
2006-12-15,Friday,4396.83282,,start
2006-12-16,Saturday,4396.83282,imputed from 2417,
2006-12-17,Sunday,4396.83282,imputed from 2418,
2006-12-18,Monday,4411.32008,,
2006-12-19,Tuesday,4358.48419,,
2006-12-20,Wednesday,4424.00229,,
2006-12-21,Thursday,4410.73941,,
2006-12-22,Friday,4430.7756,,start
2006-12-23,Saturday,4430.7756,imputed from 2424,
2006-12-24,Sunday,4430.7756,imputed from 2425,
2006-12-25,Monday,4410.26886,,
2006-12-26,Tuesday,4410.26886,imputed from 2427,
2006-12-27,Wednesday,4475.53024,,
2006-12-28,Thursday,4490.26192,,
2006-12-29,Friday,4480.89988,,start
2006-12-30,Saturday,4480.89988,imputed from 2431,
2006-12-31,Sunday,4480.89988,imputed from 2432,
2007-01-01,Monday,4488.12767,,
2007-01-02,Tuesday,4520.34054,,
2007-01-03,Wednesday,4531.37916,,
2007-01-04,Thursday,4458.77689,,
2007-01-05,Friday,4426.66843,,start
2007-01-06,Saturday,4426.66843,imputed from 2438,
2007-01-07,Sunday,4426.66843,imputed from 2439,
2007-01-08,Monday,4378.282,,
2007-01-09,Tuesday,4457.47813,,
2007-01-10,Wednesday,4409.99308,,
2007-01-11,Thursday,4463.14366,,
2007-01-12,Friday,4536.22275,,start
2007-01-13,Saturday,4536.22275,imputed from 2445,
2007-01-14,Sunday,4536.22275,imputed from 2446,
2007-01-15,Monday,4575.68527,,
2007-01-16,Tuesday,4556.54354,,
2007-01-17,Wednesday,4549.49526,,
2007-01-18,Thursday,4584.02688,,
2007-01-19,Friday,4595.38076,,start
2007-01-20,Saturday,4595.38076,imputed from 2452,
2007-01-21,Sunday,4595.38076,imputed from 2453,
2007-01-22,Monday,4636.02351,,
2007-01-23,Tuesday,4636.1021,,
2007-01-24,Wednesday,4631.64236,,
2007-01-25,Thursday,4596.24408,,
2007-01-26,Friday,4580.0522,,start
2007-01-27,Saturday,4580.0522,imputed from 2459,
2007-01-28,Sunday,4580.0522,imputed from 2460,
2007-01-29,Monday,4578.01346,,
2007-01-30,Tuesday,4622.30364,,
2007-01-31,Wednesday,4569.18862,,
2007-02-01,Thursday,4582.48071,,
2007-02-02,Friday,4625.05039,,start
2007-02-03,Saturday,4625.05039,imputed from 2466,
2007-02-04,Sunday,4625.05039,imputed from 2467,
2007-02-05,Monday,4630.98962,,
2007-02-06,Tuesday,4654.43979,,
2007-02-07,Wednesday,4675.46827,,
2007-02-08,Thursday,4720.14445,,
2007-02-09,Friday,4732.39909,,start
2007-02-10,Saturday,4732.39909,imputed from 2473,
2007-02-11,Sunday,4732.39909,imputed from 2474,
2007-02-12,Monday,4709.41467,,
2007-02-13,Tuesday,4728.72195,,
2007-02-14,Wednesday,4744.16571,,
2007-02-15,Thursday,4766.63643,,
2007-02-16,Friday,4748.19267,,start
2007-02-17,Saturday,4748.19267,imputed from 2480,
2007-02-18,Sunday,4748.19267,imputed from 2481,
2007-02-19,Monday,4782.61468,,
2007-02-20,Tuesday,4783.15741,,
2007-02-21,Wednesday,4797.32298,,
2007-02-22,Thursday,4834.7108,,
2007-02-23,Friday,4846.38745,,start
2007-02-24,Saturday,4846.38745,imputed from 2487,
2007-02-25,Sunday,4846.38745,imputed from 2488,
2007-02-26,Monday,4871.38493,,
2007-02-27,Tuesday,4783.30044,,
2007-02-28,Wednesday,4604.6414,,
2007-03-01,Thursday,4599.04688,,
2007-03-02,Friday,4537.2119,,start
2007-03-03,Saturday,4537.2119,imputed from 2494,
2007-03-04,Sunday,4537.2119,imputed from 2495,
2007-03-05,Monday,4371.73378,,
2007-03-06,Tuesday,4514.20892,,
2007-03-07,Wednesday,4546.53357,,
2007-03-08,Thursday,4574.50091,,
2007-03-09,Friday,4626.19549,,start
2007-03-10,Saturday,4626.19549,imputed from 2501,
2007-03-11,Sunday,4626.19549,imputed from 2502,
2007-03-12,Monday,4677.22161,,
2007-03-13,Tuesday,4630.86183,,
2007-03-14,Wednesday,4527.38667,,
2007-03-15,Thursday,4621.32958,,
2007-03-16,Friday,4627.59782,,start
2007-03-17,Saturday,4627.59782,imputed from 2508,
2007-03-18,Sunday,4627.59782,imputed from 2509,
2007-03-19,Monday,4697.69683,,
2007-03-20,Tuesday,4720.4656,,
2007-03-21,Wednesday,4722.1117,,
2007-03-22,Thursday,4822.51215,,
2007-03-23,Friday,4825.82963,,start
2007-03-24,Saturday,4825.82963,imputed from 2515,
2007-03-25,Sunday,4825.82963,imputed from 2516,
2007-03-26,Monday,4876.38345,,
2007-03-27,Tuesday,4845.44493,,
2007-03-28,Wednesday,4803.86545,,
2007-03-29,Thursday,4841.10307,,
2007-03-30,Friday,4861.48665,,start
2007-03-31,Saturday,4861.48665,imputed from 2522,
2007-04-01,Sunday,4861.48665,imputed from 2523,
2007-04-02,Monday,4846.91839,,
2007-04-03,Tuesday,4935.32393,,
2007-04-04,Wednesday,5008.17746,,
2007-04-05,Thursday,4985.80548,,
2007-04-06,Friday,5000.05968,,start
2007-04-07,Saturday,5000.05968,imputed from 2529,
2007-04-08,Sunday,5000.05968,imputed from 2530,
2007-04-09,Monday,5000.05968,imputed from 2531,
2007-04-10,Tuesday,5087.37206,,
2007-04-11,Wednesday,5110.27478,,
2007-04-12,Thursday,5129.9367,,
2007-04-13,Friday,5124.05006,,start
2007-04-14,Saturday,5124.05006,imputed from 2536,
2007-04-15,Sunday,5124.05006,imputed from 2537,
2007-04-16,Monday,5157.63498,,
2007-04-17,Tuesday,5168.11134,,
2007-04-18,Wednesday,5164.04249,,
2007-04-19,Thursday,5104.65521,,
2007-04-20,Friday,5159.43945,,start
2007-04-21,Saturday,5159.43945,imputed from 2543,
2007-04-22,Sunday,5159.43945,imputed from 2544,
2007-04-23,Monday,5147.54375,,
2007-04-24,Tuesday,5061.65473,,
2007-04-25,Wednesday,5077.17264,,
2007-04-26,Thursday,5103.15695,,
2007-04-27,Friday,5093.04601,,start
2007-04-28,Saturday,5093.04601,imputed from 2550,
2007-04-29,Sunday,5093.04601,imputed from 2551,
2007-04-30,Monday,5077.7886,,
2007-05-01,Tuesday,5097.52924,,
2007-05-02,Wednesday,5129.84985,,
2007-05-03,Thursday,5134.99273,,
2007-05-04,Friday,5147.30712,,start
2007-05-05,Saturday,5147.30712,imputed from 2557,
2007-05-06,Sunday,5147.30712,imputed from 2558,
2007-05-07,Monday,5184.29105,,
2007-05-08,Tuesday,5231.68551,,
2007-05-09,Wednesday,5238.42429,,
2007-05-10,Thursday,5288.94941,,
2007-05-11,Friday,5239.2078,,start
2007-05-12,Saturday,5239.2078,imputed from 2564,
2007-05-13,Sunday,5239.2078,imputed from 2565,
2007-05-14,Monday,5303.023,,
2007-05-15,Tuesday,5246.94149,,
2007-05-16,Wednesday,5214.63133,,
2007-05-17,Thursday,5289.87857,,
2007-05-18,Friday,5251.86934,,start
2007-05-19,Saturday,5251.86934,imputed from 2571,
2007-05-20,Sunday,5251.86934,imputed from 2572,
2007-05-21,Monday,5272.42579,,
2007-05-22,Tuesday,5266.58377,,
2007-05-23,Wednesday,5290.77287,,
2007-05-24,Thursday,5204.57128,,
2007-05-25,Friday,5166.05029,,start
2007-05-26,Saturday,5166.05029,imputed from 2578,
2007-05-27,Sunday,5166.05029,imputed from 2579,
2007-05-28,Monday,5177.61023,,
2007-05-29,Tuesday,5196.71803,,
2007-05-30,Wednesday,5172.67664,,
2007-05-31,Thursday,5259.55659,,
2007-06-01,Friday,5331.90574,,start
2007-06-02,Saturday,5331.90574,imputed from 2585,
2007-06-03,Sunday,5331.90574,imputed from 2586,
2007-06-04,Monday,5362.62494,,
2007-06-05,Tuesday,5338.96289,,
2007-06-06,Wednesday,5326.57103,,
2007-06-07,Thursday,5344.28223,,
2007-06-08,Friday,5309.18081,,start
2007-06-09,Saturday,5309.18081,imputed from 2592,
2007-06-10,Sunday,5309.18081,imputed from 2593,
2007-06-11,Monday,5330.43346,,
2007-06-12,Tuesday,5372.11841,,
2007-06-13,Wednesday,5308.86672,,
2007-06-14,Thursday,5346.19019,,
2007-06-15,Friday,5381.25175,,start
2007-06-16,Saturday,5381.25175,imputed from 2599,
2007-06-17,Sunday,5381.25175,imputed from 2600,
2007-06-18,Monday,5435.28615,,
2007-06-19,Tuesday,5494.83284,,
2007-06-20,Wednesday,5498.2844,,
2007-06-21,Thursday,5500.79982,,
2007-06-22,Friday,5466.1871,,start
2007-06-23,Saturday,5466.1871,imputed from 2606,
2007-06-24,Sunday,5466.1871,imputed from 2607,
2007-06-25,Monday,5435.77613,,
2007-06-26,Tuesday,5398.05257,,
2007-06-27,Wednesday,5236.43142,,
2007-06-28,Thursday,5353.26746,,
2007-06-29,Friday,5339.14942,,start
2007-06-30,Saturday,5339.14942,imputed from 2613,
2007-07-01,Sunday,5339.14942,imputed from 2614,
2007-07-02,Monday,5354.99356,,
2007-07-03,Tuesday,5378.94726,,
2007-07-04,Wednesday,5395.2731,,
2007-07-05,Thursday,5449.99573,,
2007-07-06,Friday,5438.02778,,start
2007-07-07,Saturday,5438.02778,imputed from 2620,
2007-07-08,Sunday,5438.02778,imputed from 2621,
2007-07-09,Monday,5490.29897,,
2007-07-10,Tuesday,5433.42401,,
2007-07-11,Wednesday,5374.02507,,
2007-07-12,Thursday,5423.54108,,
2007-07-13,Friday,5472.8409,,start
2007-07-14,Saturday,5472.8409,imputed from 2627,
2007-07-15,Sunday,5472.8409,imputed from 2628,
2007-07-16,Monday,5486.11453,,
2007-07-17,Tuesday,5495.04224,,
2007-07-18,Wednesday,5459.67671,,
2007-07-19,Thursday,5526.74165,,
2007-07-20,Friday,5533.9357,,start
2007-07-21,Saturday,5533.9357,imputed from 2634,
2007-07-22,Sunday,5533.9357,imputed from 2635,
2007-07-23,Monday,5569.04935,,
2007-07-24,Tuesday,5600.48385,,
2007-07-25,Wednesday,5557.77915,,
2007-07-26,Thursday,5405.66339,,
2007-07-27,Friday,5124.83784,,start
2007-07-28,Saturday,5124.83784,imputed from 2641,
2007-07-29,Sunday,5124.83784,imputed from 2642,
2007-07-30,Monday,5092.84469,,
2007-07-31,Tuesday,5183.07802,,
2007-08-01,Wednesday,4972.76781,,
2007-08-02,Thursday,5057.60223,,
2007-08-03,Friday,4999.14787,,start
2007-08-04,Saturday,4999.14787,imputed from 2648,
2007-08-05,Sunday,4999.14787,imputed from 2649,
2007-08-06,Monday,4919.83575,,
2007-08-07,Tuesday,4987.15173,,
2007-08-08,Wednesday,5122.57987,,
2007-08-09,Thursday,5137.65371,,
2007-08-10,Friday,4921.07908,,start
2007-08-11,Saturday,4921.07908,imputed from 2655,
2007-08-12,Sunday,4921.07908,imputed from 2656,
2007-08-13,Monday,4984.25682,,
2007-08-14,Tuesday,4951.59015,,
2007-08-15,Wednesday,4748.45126,,
2007-08-16,Thursday,4441.5262,,
2007-08-17,Friday,4379.23784,,start
2007-08-18,Saturday,4379.23784,imputed from 2662,
2007-08-19,Sunday,4379.23784,imputed from 2663,
2007-08-20,Monday,4650.20702,,
2007-08-21,Tuesday,4716.94173,,
2007-08-22,Wednesday,4784.79682,,
2007-08-23,Thursday,4969.84913,,
2007-08-24,Friday,4942.03702,,start
2007-08-25,Saturday,4942.03702,imputed from 2669,
2007-08-26,Sunday,4942.03702,imputed from 2670,
2007-08-27,Monday,5056.44144,,
2007-08-28,Tuesday,4988.63314,,
2007-08-29,Wednesday,4893.33973,,
2007-08-30,Thursday,4954.67586,,
2007-08-31,Friday,5051.02721,,start
2007-09-01,Saturday,5051.02721,imputed from 2676,
2007-09-02,Sunday,5051.02721,imputed from 2677,
2007-09-03,Monday,5120.26515,,
2007-09-04,Tuesday,5115.95721,,
2007-09-05,Wednesday,5085.1428,,
2007-09-06,Thursday,5107.25251,,
2007-09-07,Friday,5059.25944,,start
2007-09-08,Saturday,5059.25944,imputed from 2683,
2007-09-09,Sunday,5059.25944,imputed from 2684,
2007-09-10,Monday,4982.70612,,
2007-09-11,Tuesday,5059.10669,,
2007-09-12,Wednesday,5087.04753,,
2007-09-13,Thursday,5100.35433,,
2007-09-14,Friday,5154.06862,,start
2007-09-15,Saturday,5154.06862,imputed from 2690,
2007-09-16,Sunday,5154.06862,imputed from 2691,
2007-09-17,Monday,5088.99954,,
2007-09-18,Tuesday,5048.50752,,
2007-09-19,Wednesday,5302.96248,,
2007-09-20,Thursday,5304.01503,,
2007-09-21,Friday,5301.37386,,start
2007-09-22,Saturday,5301.37386,imputed from 2697,
2007-09-23,Sunday,5301.37386,imputed from 2698,
2007-09-24,Monday,5377.17232,,
2007-09-25,Tuesday,5407.19665,,
2007-09-26,Wednesday,5449.10691,,
2007-09-27,Thursday,5507.78076,,
2007-09-28,Friday,5545.64596,,start
2007-09-29,Saturday,5545.64596,imputed from 2704,
2007-09-30,Sunday,5545.64596,imputed from 2705,
2007-10-01,Monday,5620.43726,,
2007-10-02,Tuesday,5678.3072,,
2007-10-03,Wednesday,5706.08845,,
2007-10-04,Thursday,5633.72689,,
2007-10-05,Friday,5709.25419,,start
2007-10-06,Saturday,5709.25419,imputed from 2711,
2007-10-07,Sunday,5709.25419,imputed from 2712,
2007-10-08,Monday,5756.5423,,
2007-10-09,Tuesday,5786.45685,,
2007-10-10,Wednesday,5835.80546,,
2007-10-11,Thursday,5938.56289,,
2007-10-12,Friday,5909.45657,,start
2007-10-13,Saturday,5909.45657,imputed from 2718,
2007-10-14,Sunday,5909.45657,imputed from 2719,
2007-10-15,Monday,5864.88344,,
2007-10-16,Tuesday,5744.08976,,
2007-10-17,Wednesday,5737.1572,,
2007-10-18,Thursday,5792.9021,,
2007-10-19,Friday,5745.64536,,start
