date,weekday,PT1_Index_PX-LAST-CHF,imputed,PT1_Index_start
2010-12-12,Sunday,584.36427,imputed from 4112,
2010-12-13,Monday,580.29695,,
2010-12-14,Tuesday,573.71235,,
2010-12-15,Wednesday,578.80381,,
2010-12-16,Thursday,574.90176,,
2010-12-17,Friday,574.87656,,start
2010-12-18,Saturday,574.87656,imputed from 4118,
2010-12-19,Sunday,574.87656,imputed from 4119,
2010-12-20,Monday,565.86683,,
2010-12-21,Tuesday,569.76762,,
2010-12-22,Wednesday,571.38578,,
2010-12-23,Thursday,579.29901,,
2010-12-24,Friday,582.13687,,start
2010-12-25,Saturday,582.13687,imputed from 4125,
2010-12-26,Sunday,582.13687,imputed from 4126,
2010-12-27,Monday,582.13687,imputed from 4127,
2010-12-28,Tuesday,582.13687,imputed from 4128,
2010-12-29,Wednesday,580.00881,,
2010-12-30,Thursday,571.00585,,
2010-12-31,Friday,574.38258,,start
2011-01-01,Saturday,574.38258,imputed from 4132,
2011-01-02,Sunday,574.38258,imputed from 4133,
2011-01-03,Monday,574.38258,imputed from 4134,
2011-01-04,Tuesday,576.58747,,
2011-01-05,Wednesday,592.78254,,
2011-01-06,Thursday,587.05093,,
2011-01-07,Friday,586.80248,,start
2011-01-08,Saturday,586.80248,imputed from 4139,
2011-01-09,Sunday,586.80248,imputed from 4140,
2011-01-10,Monday,589.1728,,
2011-01-11,Tuesday,601.10118,,
2011-01-12,Wednesday,603.56775,,
2011-01-13,Thursday,596.87076,,
2011-01-14,Friday,600.48663,,start
2011-01-15,Saturday,600.48663,imputed from 4146,
2011-01-16,Sunday,600.48663,imputed from 4147,
2011-01-17,Monday,599.69631,,
2011-01-18,Tuesday,601.22568,,
2011-01-19,Wednesday,588.55147,,
2011-01-20,Thursday,586.53264,,
2011-01-21,Friday,582.19707,,start
2011-01-22,Saturday,582.19707,imputed from 4153,
2011-01-23,Sunday,582.19707,imputed from 4154,
2011-01-24,Monday,583.71653,,
2011-01-25,Tuesday,572.70287,,
2011-01-26,Wednesday,581.14699,,
2011-01-27,Thursday,583.41572,,
2011-01-28,Friday,577.3995,,start
2011-01-29,Saturday,577.3995,imputed from 4160,
2011-01-30,Sunday,577.3995,imputed from 4161,
2011-01-31,Monday,582.17585,,
2011-02-01,Tuesday,591.97864,,
2011-02-02,Wednesday,596.07289,,
2011-02-03,Thursday,603.04445,,
2011-02-04,Friday,608.90119,,start
2011-02-05,Saturday,608.90119,imputed from 4167,
2011-02-06,Sunday,608.90119,imputed from 4168,
2011-02-07,Monday,611.28015,,
2011-02-08,Tuesday,612.76391,,
2011-02-09,Wednesday,608.57953,,
2011-02-10,Thursday,615.94622,,
2011-02-11,Friday,620.33818,,start
2011-02-12,Saturday,620.33818,imputed from 4174,
2011-02-13,Sunday,620.33818,imputed from 4175,
2011-02-14,Monday,623.41415,,
2011-02-15,Tuesday,623.24428,,
2011-02-16,Wednesday,628.79811,,
2011-02-17,Thursday,625.23467,,
2011-02-18,Friday,621.91825,,start
2011-02-19,Saturday,621.91825,imputed from 4181,
2011-02-20,Sunday,621.91825,imputed from 4182,
2011-02-21,Monday,621.91825,imputed from 4183,
2011-02-22,Tuesday,609.975,,
2011-02-23,Wednesday,600.00669,,
2011-02-24,Thursday,598.22421,,
2011-02-25,Friday,610.07,,start
2011-02-26,Saturday,610.07,imputed from 4188,
2011-02-27,Sunday,610.07,imputed from 4189,
2011-02-28,Monday,618.71473,,
2011-03-01,Tuesday,615.38434,,
2011-03-02,Wednesday,614.26602,,
2011-03-03,Thursday,623.48829,,
2011-03-04,Friday,622.82774,,start
2011-03-05,Saturday,622.82774,imputed from 4195,
2011-03-06,Sunday,622.82774,imputed from 4196,
2011-03-07,Monday,613.16607,,
2011-03-08,Tuesday,617.13129,,
2011-03-09,Wednesday,610.97877,,
2011-03-10,Thursday,597.07345,,
2011-03-11,Friday,597.9699,,start
2011-03-12,Saturday,597.9699,imputed from 4202,
2011-03-13,Sunday,597.9699,imputed from 4203,
2011-03-14,Monday,592.63416,,
2011-03-15,Tuesday,579.89844,,
2011-03-16,Wednesday,571.84506,,
2011-03-17,Thursday,576.98991,,
2011-03-18,Friday,579.83021,,start
2011-03-19,Saturday,579.83021,imputed from 4209,
2011-03-20,Sunday,579.83021,imputed from 4210,
2011-03-21,Monday,597.63719,,
2011-03-22,Tuesday,594.35866,,
2011-03-23,Wednesday,597.21736,,
2011-03-24,Thursday,597.63184,,
2011-03-25,Friday,602.97035,,start
2011-03-26,Saturday,602.97035,imputed from 4216,
2011-03-27,Sunday,602.97035,imputed from 4217,
2011-03-28,Monday,597.76724,,
2011-03-29,Tuesday,603.04745,,
2011-03-30,Wednesday,611.42431,,
2011-03-31,Thursday,609.93192,,
2011-04-01,Friday,622.09224,,start
2011-04-02,Saturday,622.09224,imputed from 4223,
2011-04-03,Sunday,622.09224,imputed from 4224,
2011-04-04,Monday,621.35089,,
2011-04-05,Tuesday,627.20732,,
2011-04-06,Wednesday,622.02623,,
2011-04-07,Thursday,615.74774,,
2011-04-08,Friday,619.21818,,start
2011-04-09,Saturday,619.21818,imputed from 4230,
2011-04-10,Sunday,619.21818,imputed from 4231,
2011-04-11,Monday,605.39497,,
2011-04-12,Tuesday,587.86906,,
2011-04-13,Wednesday,585.89268,,
2011-04-14,Thursday,585.56615,,
2011-04-15,Friday,588.54084,,start
2011-04-16,Saturday,588.54084,imputed from 4237,
2011-04-17,Sunday,588.54084,imputed from 4238,
2011-04-18,Monday,579.19325,,
2011-04-19,Tuesday,589.7407,,
2011-04-20,Wednesday,593.26181,,
2011-04-21,Thursday,592.83745,,
2011-04-22,Friday,592.83745,imputed from 4243,start
2011-04-23,Saturday,592.83745,imputed from 4244,
2011-04-24,Sunday,592.83745,imputed from 4245,
2011-04-25,Monday,586.66895,,
2011-04-26,Tuesday,585.62949,,
2011-04-27,Wednesday,581.99091,,
2011-04-28,Thursday,582.52167,,
2011-04-29,Friday,582.30976,,start
2011-04-30,Saturday,582.30976,imputed from 4251,
2011-05-01,Sunday,582.30976,imputed from 4252,
2011-05-02,Monday,581.76946,,
2011-05-03,Tuesday,565.52604,,
2011-05-04,Wednesday,555.81584,,
2011-05-05,Thursday,555.28701,,
2011-05-06,Friday,563.58422,,start
2011-05-07,Saturday,563.58422,imputed from 4258,
2011-05-08,Sunday,563.58422,imputed from 4259,
2011-05-09,Monday,565.85155,,
2011-05-10,Tuesday,571.81608,,
2011-05-11,Wednesday,565.59852,,
2011-05-12,Thursday,560.82359,,
2011-05-13,Friday,561.14101,,start
2011-05-14,Saturday,561.14101,imputed from 4265,
2011-05-15,Sunday,561.14101,imputed from 4266,
2011-05-16,Monday,556.48236,,
2011-05-17,Tuesday,559.00154,,
2011-05-18,Wednesday,564.37944,,
2011-05-19,Thursday,566.83565,,
2011-05-20,Friday,563.0613,,start
2011-05-21,Saturday,563.0613,imputed from 4272,
2011-05-22,Sunday,563.0613,imputed from 4273,
2011-05-23,Monday,563.0613,imputed from 4274,
2011-05-24,Tuesday,557.6688,,
2011-05-25,Wednesday,560.96288,,
2011-05-26,Thursday,558.32788,,
2011-05-27,Friday,551.76618,,start
2011-05-28,Saturday,551.76618,imputed from 4279,
2011-05-29,Sunday,551.76618,imputed from 4280,
2011-05-30,Monday,552.06856,,
2011-05-31,Tuesday,555.61858,,
2011-06-01,Wednesday,532.21929,,
2011-06-02,Thursday,530.76403,,
2011-06-03,Friday,527.55768,,start
2011-06-04,Saturday,527.55768,imputed from 4286,
2011-06-05,Sunday,527.55768,imputed from 4287,
2011-06-06,Monday,521.89955,,
2011-06-07,Tuesday,522.35053,,
2011-06-08,Wednesday,517.26024,,
2011-06-09,Thursday,524.23855,,
2011-06-10,Friday,515.8812,,start
2011-06-11,Saturday,515.8812,imputed from 4293,
2011-06-12,Sunday,515.8812,imputed from 4294,
2011-06-13,Monday,509.57862,,
2011-06-14,Tuesday,525.95543,,
2011-06-15,Wednesday,517.06035,,
2011-06-16,Thursday,510.94051,,
2011-06-17,Friday,506.87004,,start
2011-06-18,Saturday,506.87004,imputed from 4300,
2011-06-19,Sunday,506.87004,imputed from 4301,
2011-06-20,Monday,509.26538,,
2011-06-21,Tuesday,519.42396,,
2011-06-22,Wednesday,513.99944,,
2011-06-23,Thursday,507.97734,,
2011-06-24,Friday,501.27116,,start
2011-06-25,Saturday,501.27116,imputed from 4307,
2011-06-26,Sunday,501.27116,imputed from 4308,
2011-06-27,Monday,505.37277,,
2011-06-28,Tuesday,509.45276,,
2011-06-29,Wednesday,522.84872,,
2011-06-30,Thursday,534.51379,,
2011-07-01,Friday,534.51379,imputed from 4313,start
2011-07-02,Saturday,534.51379,imputed from 4314,
2011-07-03,Sunday,534.51379,imputed from 4315,
2011-07-04,Monday,544.20321,,
2011-07-05,Tuesday,543.34504,,
2011-07-06,Wednesday,534.15535,,
2011-07-07,Thursday,542.1003,,
2011-07-08,Friday,535.37567,,start
2011-07-09,Saturday,535.37567,imputed from 4321,
2011-07-10,Sunday,535.37567,imputed from 4322,
2011-07-11,Monday,523.85221,,
2011-07-12,Tuesday,524.26949,,
2011-07-13,Wednesday,522.06221,,
2011-07-14,Thursday,516.92485,,
2011-07-15,Friday,520.78279,,start
2011-07-16,Saturday,520.78279,imputed from 4328,
2011-07-17,Sunday,520.78279,imputed from 4329,
2011-07-18,Monday,515.50545,,
2011-07-19,Tuesday,523.69101,,
2011-07-20,Wednesday,527.31956,,
2011-07-21,Thursday,534.39562,,
2011-07-22,Friday,529.78036,,start
2011-07-23,Saturday,529.78036,imputed from 4335,
2011-07-24,Sunday,529.78036,imputed from 4336,
2011-07-25,Monday,522.56416,,
2011-07-26,Tuesday,513.76889,,
2011-07-27,Wednesday,501.7757,,
2011-07-28,Thursday,502.12885,,
2011-07-29,Friday,484.39154,,start
2011-07-30,Saturday,484.39154,imputed from 4342,
2011-07-31,Sunday,484.39154,imputed from 4343,
2011-08-01,Monday,484.39154,imputed from 4344,
2011-08-02,Tuesday,458.926,,
2011-08-03,Wednesday,460.8316,,
2011-08-04,Thursday,441.66302,,
2011-08-05,Friday,434.01818,,start
2011-08-06,Saturday,434.01818,imputed from 4349,
2011-08-07,Sunday,434.01818,imputed from 4350,
2011-08-08,Monday,403.10711,,
2011-08-09,Tuesday,410.77492,,
2011-08-10,Wednesday,412.17058,,
2011-08-11,Thursday,437.5989,,
2011-08-12,Friday,446.28799,,start
2011-08-13,Saturday,446.28799,imputed from 4356,
2011-08-14,Sunday,446.28799,imputed from 4357,
2011-08-15,Monday,462.87955,,
2011-08-16,Tuesday,462.60905,,
2011-08-17,Wednesday,463.64224,,
2011-08-18,Thursday,447.15981,,
2011-08-19,Friday,437.94732,,start
2011-08-20,Saturday,437.94732,imputed from 4363,
2011-08-21,Sunday,437.94732,imputed from 4364,
2011-08-22,Monday,440.61571,,
2011-08-23,Tuesday,452.85379,,
2011-08-24,Wednesday,454.40318,,
2011-08-25,Thursday,454.74265,,
2011-08-26,Friday,463.3957,,start
2011-08-27,Saturday,463.3957,imputed from 4370,
2011-08-28,Sunday,463.3957,imputed from 4371,
2011-08-29,Monday,479.00318,,
2011-08-30,Tuesday,480.22936,,
2011-08-31,Wednesday,480.88564,,
2011-09-01,Thursday,473.46806,,
2011-09-02,Friday,461.18256,,start
2011-09-03,Saturday,461.18256,imputed from 4377,
2011-09-04,Sunday,461.18256,imputed from 4378,
2011-09-05,Monday,461.18256,imputed from 4379,
2011-09-06,Tuesday,497.2684,,
2011-09-07,Wednesday,507.3408,,
2011-09-08,Thursday,514.40927,,
2011-09-09,Friday,503.847,,start
2011-09-10,Saturday,503.847,imputed from 4384,
2011-09-11,Sunday,503.847,imputed from 4385,
2011-09-12,Monday,495.25236,,
2011-09-13,Tuesday,494.91698,,
2011-09-14,Wednesday,496.74961,,
2011-09-15,Thursday,502.62985,,
2011-09-16,Friday,502.54188,,start
2011-09-17,Saturday,502.54188,imputed from 4391,
2011-09-18,Sunday,502.54188,imputed from 4392,
2011-09-19,Monday,496.49572,,
2011-09-20,Tuesday,497.64672,,
2011-09-21,Wednesday,483.07175,,
2011-09-22,Thursday,464.54593,,
2011-09-23,Friday,462.31912,,start
2011-09-24,Saturday,462.31912,imputed from 4398,
2011-09-25,Sunday,462.31912,imputed from 4399,
2011-09-26,Monday,470.48313,,
2011-09-27,Tuesday,477.16715,,
2011-09-28,Wednesday,467.32573,,
2011-09-29,Thursday,468.5238,,
2011-09-30,Friday,466.41797,,start
2011-10-01,Saturday,466.41797,imputed from 4405,
2011-10-02,Sunday,466.41797,imputed from 4406,
2011-10-03,Monday,450.30648,,
2011-10-04,Tuesday,447.60538,,
2011-10-05,Wednesday,469.04044,,
2011-10-06,Thursday,482.90123,,
2011-10-07,Friday,478.00616,,start
2011-10-08,Saturday,478.00616,imputed from 4412,
2011-10-09,Sunday,478.00616,imputed from 4413,
2011-10-10,Monday,478.00616,imputed from 4414,
2011-10-11,Tuesday,483.53761,,
2011-10-12,Wednesday,484.66036,,
2011-10-13,Thursday,480.06969,,
2011-10-14,Friday,490.93061,,start
2011-10-15,Saturday,490.93061,imputed from 4419,
2011-10-16,Sunday,490.93061,imputed from 4420,
2011-10-17,Monday,484.07694,,
2011-10-18,Tuesday,489.77656,,
2011-10-19,Wednesday,484.11193,,
2011-10-20,Thursday,477.97164,,
2011-10-21,Friday,482.42959,,start
2011-10-22,Saturday,482.42959,imputed from 4426,
2011-10-23,Sunday,482.42959,imputed from 4427,
2011-10-24,Monday,489.14033,,
2011-10-25,Tuesday,481.2683,,
2011-10-26,Wednesday,490.49186,,
2011-10-27,Thursday,497.49239,,
2011-10-28,Friday,500.62213,,start
2011-10-29,Saturday,500.62213,imputed from 4433,
2011-10-30,Sunday,500.62213,imputed from 4434,
2011-10-31,Monday,492.68829,,
2011-11-01,Tuesday,484.9663,,
2011-11-02,Wednesday,488.20161,,
2011-11-03,Thursday,498.78818,,
2011-11-04,Friday,494.15073,,start
2011-11-05,Saturday,494.15073,imputed from 4440,
2011-11-06,Sunday,494.15073,imputed from 4441,
2011-11-07,Monday,507.21943,,
2011-11-08,Tuesday,507.47059,,
2011-11-09,Wednesday,495.8952,,
2011-11-10,Thursday,493.55145,,
2011-11-11,Friday,502.58104,,start
2011-11-12,Saturday,502.58104,imputed from 4447,
2011-11-13,Sunday,502.58104,imputed from 4448,
2011-11-14,Monday,502.12388,,
2011-11-15,Tuesday,500.70913,,
2011-11-16,Wednesday,499.38474,,
2011-11-17,Thursday,487.96154,,
2011-11-18,Friday,485.86822,,start
2011-11-19,Saturday,485.86822,imputed from 4454,
2011-11-20,Sunday,485.86822,imputed from 4455,
2011-11-21,Monday,475.21023,,
2011-11-22,Tuesday,474.5497,,
2011-11-23,Wednesday,465.0994,,
2011-11-24,Thursday,460.7292,,
2011-11-25,Friday,465.24509,,start
2011-11-26,Saturday,465.24509,imputed from 4461,
2011-11-27,Sunday,465.24509,imputed from 4462,
2011-11-28,Monday,475.16216,,
2011-11-29,Tuesday,479.81493,,
2011-11-30,Wednesday,501.43153,,
2011-12-01,Thursday,500.49131,,
2011-12-02,Friday,499.95882,,start
2011-12-03,Saturday,499.95882,imputed from 4468,
2011-12-04,Sunday,499.95882,imputed from 4469,
2011-12-05,Monday,504.00168,,
2011-12-06,Tuesday,505.1231,,
2011-12-07,Wednesday,509.27168,,
2011-12-08,Thursday,497.09434,,
2011-12-09,Friday,500.83549,,start
2011-12-10,Saturday,500.83549,imputed from 4475,
2011-12-11,Sunday,500.83549,imputed from 4476,
2011-12-12,Monday,496.23897,,
2011-12-13,Tuesday,494.03584,,
2011-12-14,Wednesday,485.25374,,
2011-12-15,Thursday,480.57091,,
2011-12-16,Friday,481.37574,,start
2011-12-17,Saturday,481.37574,imputed from 4482,
2011-12-18,Sunday,481.37574,imputed from 4483,
2011-12-19,Monday,477.25655,,
2011-12-20,Tuesday,485.34865,,
2011-12-21,Wednesday,489.21194,,
2011-12-22,Thursday,500.2616,,
2011-12-23,Friday,503.34865,,start
2011-12-24,Saturday,503.34865,imputed from 4489,
2011-12-25,Sunday,503.34865,imputed from 4490,
2011-12-26,Monday,503.34865,imputed from 4491,
2011-12-27,Tuesday,503.34865,imputed from 4492,
2011-12-28,Wednesday,495.80352,,
2011-12-29,Thursday,501.20036,,
2011-12-30,Friday,508.17309,,start
2011-12-31,Saturday,508.17309,imputed from 4496,
2012-01-01,Sunday,508.17309,imputed from 4497,
2012-01-02,Monday,508.17309,imputed from 4498,
2012-01-03,Tuesday,519.72056,,
2012-01-04,Wednesday,522.79819,,
2012-01-05,Thursday,526.06699,,
2012-01-06,Friday,521.90603,,start
2012-01-07,Saturday,521.90603,imputed from 4503,
2012-01-08,Sunday,521.90603,imputed from 4504,
2012-01-09,Monday,521.5592,,
2012-01-10,Tuesday,529.61459,,
2012-01-11,Wednesday,530.80724,,
2012-01-12,Thursday,526.37689,,
2012-01-13,Friday,527.35448,,start
2012-01-14,Saturday,527.35448,imputed from 4510,
2012-01-15,Sunday,527.35448,imputed from 4511,
2012-01-16,Monday,530.18312,,
2012-01-17,Tuesday,530.32435,,
2012-01-18,Wednesday,529.03369,,
2012-01-19,Thursday,528.79978,,
2012-01-20,Friday,528.21473,,start
2012-01-21,Saturday,528.21473,imputed from 4517,
2012-01-22,Sunday,528.21473,imputed from 4518,
2012-01-23,Monday,533.33584,,
2012-01-24,Tuesday,526.16998,,
2012-01-25,Wednesday,532.0145,,
2012-01-26,Thursday,528.09405,,
2012-01-27,Friday,526.14701,,start
2012-01-28,Saturday,526.14701,imputed from 4524,
2012-01-29,Sunday,526.14701,imputed from 4525,
2012-01-30,Monday,525.18599,,
2012-01-31,Tuesday,526.57162,,
2012-02-01,Wednesday,527.8649,,
2012-02-02,Thursday,530.19733,,
2012-02-03,Friday,536.7831,,start
2012-02-04,Saturday,536.7831,imputed from 4531,
2012-02-05,Sunday,536.7831,imputed from 4532,
2012-02-06,Monday,534.06325,,
2012-02-07,Tuesday,530.01093,,
2012-02-08,Wednesday,526.62785,,
2012-02-09,Thursday,526.59087,,
2012-02-10,Friday,521.49975,,start
2012-02-11,Saturday,521.49975,imputed from 4538,
2012-02-12,Sunday,521.49975,imputed from 4539,
2012-02-13,Monday,521.23499,,
2012-02-14,Tuesday,524.1503,,
2012-02-15,Wednesday,525.15156,,
2012-02-16,Thursday,531.47351,,
2012-02-17,Friday,527.46765,,start
2012-02-18,Saturday,527.46765,imputed from 4545,
2012-02-19,Sunday,527.46765,imputed from 4546,
2012-02-20,Monday,527.46765,imputed from 4547,
2012-02-21,Tuesday,531.66623,,
2012-02-22,Wednesday,531.92231,,
2012-02-23,Thursday,529.85566,,
2012-02-24,Friday,523.92111,,start
2012-02-25,Saturday,523.92111,imputed from 4552,
2012-02-26,Sunday,523.92111,imputed from 4553,
2012-02-27,Monday,526.41387,,
2012-02-28,Tuesday,527.23054,,
2012-02-29,Wednesday,532.16531,,
2012-03-01,Thursday,540.44448,,
2012-03-02,Friday,538.77905,,start
2012-03-03,Saturday,538.77905,imputed from 4559,
2012-03-04,Sunday,538.77905,imputed from 4560,
2012-03-05,Monday,531.09886,,
2012-03-06,Tuesday,518.46034,,
2012-03-07,Wednesday,520.49716,,
2012-03-08,Thursday,526.63088,,
2012-03-09,Friday,535.80636,,start
2012-03-10,Saturday,535.80636,imputed from 4566,
2012-03-11,Sunday,535.80636,imputed from 4567,
2012-03-12,Monday,526.99629,,
2012-03-13,Tuesday,535.67287,,
2012-03-14,Wednesday,531.88805,,
2012-03-15,Thursday,532.55832,,
2012-03-16,Friday,532.621,,start
2012-03-17,Saturday,532.621,imputed from 4573,
2012-03-18,Sunday,532.621,imputed from 4574,
2012-03-19,Monday,531.03092,,
2012-03-20,Tuesday,528.01141,,
2012-03-21,Wednesday,528.27799,,
2012-03-22,Thursday,523.55437,,
2012-03-23,Friday,524.39178,,start
2012-03-24,Saturday,524.39178,imputed from 4580,
2012-03-25,Sunday,524.39178,imputed from 4581,
2012-03-26,Monday,530.39551,,
2012-03-27,Tuesday,527.17458,,
2012-03-28,Wednesday,523.11929,,
2012-03-29,Thursday,522.32676,,
2012-03-30,Friday,518.81687,,start
2012-03-31,Saturday,518.81687,imputed from 4587,
2012-04-01,Sunday,518.81687,imputed from 4588,
2012-04-02,Monday,528.7559,,
2012-04-03,Tuesday,521.0144,,
2012-04-04,Wednesday,519.83908,,
2012-04-05,Thursday,516.99224,,
2012-04-06,Friday,516.99224,imputed from 4593,start
2012-04-07,Saturday,516.99224,imputed from 4594,
2012-04-08,Sunday,516.99224,imputed from 4595,
2012-04-09,Monday,510.79579,,
2012-04-10,Tuesday,505.29042,,
2012-04-11,Wednesday,507.68352,,
2012-04-12,Thursday,518.75656,,
2012-04-13,Friday,511.68514,,start
2012-04-14,Saturday,511.68514,imputed from 4601,
2012-04-15,Sunday,511.68514,imputed from 4602,
2012-04-16,Monday,509.70814,,
2012-04-17,Tuesday,520.35197,,
2012-04-18,Wednesday,517.96614,,
2012-04-19,Thursday,519.41782,,
2012-04-20,Friday,516.09756,,start
2012-04-21,Saturday,516.09756,imputed from 4608,
2012-04-22,Sunday,516.09756,imputed from 4609,
2012-04-23,Monday,510.61141,,
2012-04-24,Tuesday,511.42835,,
2012-04-25,Wednesday,519.58644,,
2012-04-26,Thursday,517.34506,,
2012-04-27,Friday,522.36403,,start
2012-04-28,Saturday,522.36403,imputed from 4615,
2012-04-29,Sunday,522.36403,imputed from 4616,
2012-04-30,Monday,523.06221,,
2012-05-01,Tuesday,525.85804,,
2012-05-02,Wednesday,522.45189,,
2012-05-03,Thursday,513.01481,,
2012-05-04,Friday,503.63554,,start
2012-05-05,Saturday,503.63554,imputed from 4622,
2012-05-06,Sunday,503.63554,imputed from 4623,
2012-05-07,Monday,506.71766,,
2012-05-08,Tuesday,498.40043,,
2012-05-09,Wednesday,498.12982,,
2012-05-10,Thursday,501.11561,,
2012-05-11,Friday,499.76834,,start
2012-05-12,Saturday,499.76834,imputed from 4629,
2012-05-13,Sunday,499.76834,imputed from 4630,
2012-05-14,Monday,492.37561,,
2012-05-15,Tuesday,490.49405,,
2012-05-16,Wednesday,489.43447,,
2012-05-17,Thursday,485.07016,,
2012-05-18,Friday,479.66625,,start
2012-05-19,Saturday,479.66625,imputed from 4636,
2012-05-20,Sunday,479.66625,imputed from 4637,
2012-05-21,Monday,479.66625,imputed from 4638,
2012-05-22,Tuesday,488.99057,,
2012-05-23,Wednesday,498.23548,,
2012-05-24,Thursday,498.89694,,
2012-05-25,Friday,497.93361,,start
2012-05-26,Saturday,497.93361,imputed from 4643,
2012-05-27,Sunday,497.93361,imputed from 4644,
2012-05-28,Monday,498.84898,,
2012-05-29,Tuesday,505.26073,,
2012-05-30,Wednesday,497.14701,,
2012-05-31,Thursday,502.09445,,
2012-06-01,Friday,491.73049,,start
2012-06-02,Saturday,491.73049,imputed from 4650,
2012-06-03,Sunday,491.73049,imputed from 4651,
2012-06-04,Monday,484.77567,,
2012-06-05,Tuesday,493.62885,,
2012-06-06,Wednesday,500.43673,,
2012-06-07,Thursday,501.98508,,
2012-06-08,Friday,495.72277,,start
2012-06-09,Saturday,495.72277,imputed from 4657,
2012-06-10,Sunday,495.72277,imputed from 4658,
2012-06-11,Monday,492.69503,,
2012-06-12,Tuesday,500.08398,,
2012-06-13,Wednesday,497.28414,,
2012-06-14,Thursday,498.23145,,
2012-06-15,Friday,498.47856,,start
2012-06-16,Saturday,498.47856,imputed from 4664,
2012-06-17,Sunday,498.47856,imputed from 4665,
2012-06-18,Monday,503.22109,,
2012-06-19,Tuesday,510.48102,,
2012-06-20,Wednesday,508.78778,,
2012-06-21,Thursday,495.80683,,
2012-06-22,Friday,497.7675,,start
2012-06-23,Saturday,497.7675,imputed from 4671,
2012-06-24,Sunday,497.7675,imputed from 4672,
2012-06-25,Monday,493.18464,,
2012-06-26,Tuesday,498.36131,,
2012-06-27,Wednesday,501.64321,,
2012-06-28,Thursday,499.31289,,
2012-06-29,Friday,504.83326,,start
2012-06-30,Saturday,504.83326,imputed from 4678,
2012-07-01,Sunday,504.83326,imputed from 4679,
2012-07-02,Monday,504.83326,imputed from 4680,
2012-07-03,Tuesday,520.85068,,
2012-07-04,Wednesday,525.76838,,
2012-07-05,Thursday,527.06374,,
2012-07-06,Friday,523.68594,,start
2012-07-07,Saturday,523.68594,imputed from 4685,
2012-07-08,Sunday,523.68594,imputed from 4686,
2012-07-09,Monday,519.75473,,
2012-07-10,Tuesday,515.11939,,
2012-07-11,Wednesday,517.40663,,
2012-07-12,Thursday,514.09001,,
2012-07-13,Friday,519.78941,,start
2012-07-14,Saturday,519.78941,imputed from 4692,
2012-07-15,Sunday,519.78941,imputed from 4693,
2012-07-16,Monday,518.32005,,
2012-07-17,Tuesday,523.60649,,
2012-07-18,Wednesday,523.60897,,
2012-07-19,Thursday,528.81988,,
2012-07-20,Friday,527.10373,,start
2012-07-21,Saturday,527.10373,imputed from 4699,
2012-07-22,Sunday,527.10373,imputed from 4700,
2012-07-23,Monday,522.04524,,
2012-07-24,Tuesday,518.56814,,
2012-07-25,Wednesday,520.96382,,
2012-07-26,Thursday,525.29104,,
2012-07-27,Friday,529.7598,,start
2012-07-28,Saturday,529.7598,imputed from 4706,
2012-07-29,Sunday,529.7598,imputed from 4707,
2012-07-30,Monday,534.75202,,
2012-07-31,Tuesday,529.5191,,
2012-08-01,Wednesday,528.24428,,
2012-08-02,Thursday,527.17936,,
2012-08-03,Friday,530.16483,,start
2012-08-04,Saturday,530.16483,imputed from 4713,
2012-08-05,Sunday,530.16483,imputed from 4714,
2012-08-06,Monday,530.16483,imputed from 4715,
2012-08-07,Tuesday,538.82383,,
2012-08-08,Wednesday,536.38046,,
2012-08-09,Thursday,543.42725,,
2012-08-10,Friday,545.24262,,start
2012-08-11,Saturday,545.24262,imputed from 4720,
2012-08-12,Sunday,545.24262,imputed from 4721,
2012-08-13,Monday,540.89075,,
2012-08-14,Tuesday,544.15654,,
2012-08-15,Wednesday,548.63692,,
2012-08-16,Thursday,552.68041,,
2012-08-17,Friday,556.61638,,start
2012-08-18,Saturday,556.61638,imputed from 4727,
2012-08-19,Sunday,556.61638,imputed from 4728,
2012-08-20,Monday,556.28036,,
2012-08-21,Tuesday,552.54322,,
2012-08-22,Wednesday,549.08955,,
2012-08-23,Thursday,539.94632,,
2012-08-24,Friday,544.50414,,start
2012-08-25,Saturday,544.50414,imputed from 4734,
2012-08-26,Sunday,544.50414,imputed from 4735,
2012-08-27,Monday,546.84543,,
2012-08-28,Tuesday,542.96189,,
2012-08-29,Wednesday,546.07542,,
2012-08-30,Thursday,539.22601,,
2012-08-31,Friday,541.5005,,start
2012-09-01,Saturday,541.5005,imputed from 4741,
2012-09-02,Sunday,541.5005,imputed from 4742,
2012-09-03,Monday,541.5005,imputed from 4743,
2012-09-04,Tuesday,542.92273,,
2012-09-05,Wednesday,541.36921,,
2012-09-06,Thursday,551.70306,,
2012-09-07,Friday,557.46354,,start
2012-09-08,Saturday,557.46354,imputed from 4748,
2012-09-09,Sunday,557.46354,imputed from 4749,
2012-09-10,Monday,553.06124,,
2012-09-11,Tuesday,551.88941,,
2012-09-12,Wednesday,552.16811,,
2012-09-13,Thursday,559.52509,,
2012-09-14,Friday,561.46794,,start
2012-09-15,Saturday,561.46794,imputed from 4755,
2012-09-16,Sunday,561.46794,imputed from 4756,
2012-09-17,Monday,557.10482,,
2012-09-18,Tuesday,556.60245,,
2012-09-19,Wednesday,553.66138,,
2012-09-20,Thursday,555.12864,,
2012-09-21,Friday,552.7418,,start
2012-09-22,Saturday,552.7418,imputed from 4762,
2012-09-23,Sunday,552.7418,imputed from 4763,
2012-09-24,Monday,551.83505,,
2012-09-25,Tuesday,548.81433,,
