date,weekday,WX1_Comdty_PX-LAST,WX1_Comdty_CURRENCY-GBP,WX1_Comdty_PX-LAST-CHF,imputed,WX1_Comdty_start
2017-07-06,Thursday,113.56,1.246,141.49576,,
2017-07-07,Friday,113.69,1.2425,141.25982499999998,,start
2017-07-08,Saturday,,,141.25982499999998,imputed from 2782,
2017-07-09,Sunday,,,141.25982499999998,imputed from 2783,
2017-07-10,Monday,113.82,1.244,141.59207999999998,,
2017-07-11,Tuesday,113.77,1.2382,140.870014,,
2017-07-12,Wednesday,113.78,1.2438,141.519564,,
2017-07-13,Thursday,113.71,1.2515,142.308065,,
2017-07-14,Friday,113.72,1.2619,143.503268,,start
2017-07-15,Saturday,,,143.503268,imputed from 2789,
2017-07-16,Sunday,,,143.503268,imputed from 2790,
2017-07-17,Monday,113.81,1.2567,143.025027,,
2017-07-18,Tuesday,114.02,1.2453,141.989106,,
2017-07-19,Wednesday,114.09,1.2443,141.962187,,
2017-07-20,Thursday,114.03,1.234,140.71302,,
2017-07-21,Friday,114.13,1.229,140.26577,,start
2017-07-22,Saturday,,,140.26577,imputed from 2796,
2017-07-23,Sunday,,,140.26577,imputed from 2797,
2017-07-24,Monday,114.08,1.2329,140.649232,,
2017-07-25,Tuesday,113.93,1.2405,141.330165,,
2017-07-26,Wednesday,114.07,1.2477,142.325139,,
2017-07-27,Thursday,114.23,1.2608,144.021184,,
2017-07-28,Friday,114.2,1.2724,145.30808,,start
2017-07-29,Saturday,,,145.30808,imputed from 2803,
2017-07-30,Sunday,,,145.30808,imputed from 2804,
2017-07-31,Monday,114.19,1.2777,145.900563,,
2017-08-01,Tuesday,114.29,1.2751,145.731179,,
2017-08-02,Wednesday,114.11,1.2839,146.505829,,
2017-08-03,Thursday,114.35,1.2726,145.52181,,
2017-08-04,Friday,114.28,1.2686,144.975608,,start
2017-08-05,Saturday,,,144.975608,imputed from 2810,
2017-08-06,Sunday,,,144.975608,imputed from 2811,
2017-08-07,Monday,114.41,1.2683,145.106203,,
2017-08-08,Tuesday,114.39,1.2658,144.794862,,
2017-08-09,Wednesday,114.51,1.2531,143.49248100000003,,
2017-08-10,Thursday,114.53,1.2491,143.059423,,
2017-08-11,Friday,114.55,1.2518,143.39369,,start
2017-08-12,Saturday,,,143.39369,imputed from 2817,
2017-08-13,Sunday,,,143.39369,imputed from 2818,
2017-08-14,Monday,114.52,1.26,144.2952,,
2017-08-15,Tuesday,114.47,1.2516,143.270652,,
2017-08-16,Wednesday,114.44,1.2451,142.489244,,
2017-08-17,Thursday,114.47,1.2392,141.851224,,
2017-08-18,Friday,114.5,1.2417,142.17465,,start
2017-08-19,Saturday,,,142.17465,imputed from 2824,
2017-08-20,Sunday,,,142.17465,imputed from 2825,
2017-08-21,Monday,114.5,1.2408,142.0716,,
2017-08-22,Tuesday,114.5,1.2416,142.16320000000002,,
2017-08-23,Wednesday,114.61,1.2357,141.623577,,
2017-08-24,Thursday,114.6,1.2358,141.62268,,
2017-08-25,Friday,114.65,1.2318,141.22587000000001,,start
2017-08-26,Saturday,,,141.22587000000001,imputed from 2831,
2017-08-27,Sunday,,,141.22587000000001,imputed from 2832,
2017-08-28,Monday,114.65,1.2355,141.65007500000002,,
2017-08-29,Tuesday,114.78,1.2347,141.718866,,
2017-08-30,Wednesday,114.68,1.2455,142.83394,,
2017-08-31,Thursday,114.75,1.2397,142.255575,,
2017-09-01,Friday,114.67,1.2497,143.303099,,start
2017-09-02,Saturday,,,143.303099,imputed from 2838,
2017-09-03,Sunday,,,143.303099,imputed from 2839,
2017-09-04,Monday,114.68,1.2393,142.122924,,
2017-09-05,Tuesday,114.78,1.2449,142.889622,,
2017-09-06,Wednesday,114.81,1.2476,143.23695600000002,,
2017-09-07,Thursday,115.02,1.2453,143.234406,,
2017-09-08,Friday,114.88,1.2462,143.163456,,start
2017-09-09,Saturday,,,143.163456,imputed from 2845,
2017-09-10,Sunday,,,143.163456,imputed from 2846,
2017-09-11,Monday,114.58,1.2588,144.23330399999998,,
2017-09-12,Tuesday,114.2,1.2755,145.6621,,
2017-09-13,Wednesday,114.19,1.2737,145.443803,,
2017-09-14,Thursday,113.77,1.2904,146.808808,,
2017-09-15,Friday,113.26,1.3046,147.758996,,start
2017-09-16,Saturday,,,147.758996,imputed from 2852,
2017-09-17,Sunday,,,147.758996,imputed from 2853,
2017-09-18,Monday,113.31,1.2978,147.053718,,
2017-09-19,Tuesday,113.32,1.3004,147.361328,,
2017-09-20,Wednesday,113.29,1.3087,148.26262300000002,,
2017-09-21,Thursday,113.13,1.3183,149.139279,,
2017-09-22,Friday,113.17,1.3087,148.105579,,start
2017-09-23,Saturday,,,148.105579,imputed from 2859,
2017-09-24,Sunday,,,148.105579,imputed from 2860,
2017-09-25,Monday,113.22,1.3017,147.378474,,
2017-09-26,Tuesday,113.18,1.3038,147.564084,,
2017-09-27,Wednesday,113.04,1.3013,147.098952,,
2017-09-28,Thursday,113.04,1.304,147.40416000000002,,
2017-09-29,Friday,113.16,1.2975,146.82510000000002,,start
2017-09-30,Saturday,,,146.82510000000002,imputed from 2866,
2017-10-01,Sunday,,,146.82510000000002,imputed from 2867,
2017-10-02,Monday,113.26,1.294,146.55844000000002,,
2017-10-03,Tuesday,113.12,1.2889,145.800368,,
2017-10-04,Wednesday,113.1,1.292,146.1252,,
2017-10-05,Thursday,113.1,1.2835,145.16385,,
2017-10-06,Friday,113.23,1.2796,144.88910800000002,,start
2017-10-07,Saturday,,,144.88910800000002,imputed from 2873,
2017-10-08,Sunday,,,144.88910800000002,imputed from 2874,
2017-10-09,Monday,113.27,1.2875,145.835125,,
2017-10-10,Tuesday,113.16,1.2875,145.6935,,
2017-10-11,Wednesday,113.12,1.2872,145.60806399999998,,
2017-10-12,Thursday,113.04,1.2937,146.23984800000002,,
2017-10-13,Friday,113.1,1.2948,146.44188,,start
2017-10-14,Saturday,,,146.44188,imputed from 2880,
2017-10-15,Sunday,,,146.44188,imputed from 2881,
2017-10-16,Monday,113.18,1.2926,146.296468,,
2017-10-17,Tuesday,113.4,1.2905,146.3427,,
2017-10-18,Wednesday,113.24,1.2962,146.781688,,
2017-10-19,Thursday,113.36,1.2848,145.644928,,
2017-10-20,Friday,113.22,1.2981,146.970882,,start
2017-10-21,Saturday,,,146.970882,imputed from 2887,
2017-10-22,Sunday,,,146.970882,imputed from 2888,
2017-10-23,Monday,113.25,1.2999,147.213675,,
2017-10-24,Tuesday,113.11,1.3017,147.235287,,
2017-10-25,Wednesday,112.82,1.3125,148.07625,,
2017-10-26,Thursday,112.89,1.3129,148.213281,,
2017-10-27,Friday,113.08,1.31,148.1348,,start
2017-10-28,Saturday,,,148.1348,imputed from 2894,
2017-10-29,Sunday,,,148.1348,imputed from 2895,
2017-10-30,Monday,113.2,1.3133,148.66556,,
2017-10-31,Tuesday,113.16,1.3251,149.94831599999998,,
2017-11-01,Wednesday,113.0,1.3289,150.1657,,
2017-11-02,Thursday,113.5,1.3051,148.12885,,
2017-11-03,Friday,113.48,1.3086,148.499928,,start
2017-11-04,Saturday,,,148.499928,imputed from 2901,
2017-11-05,Sunday,,,148.499928,imputed from 2902,
2017-11-06,Monday,113.47,1.3139,149.088233,,
2017-11-07,Tuesday,113.51,1.3163,149.413213,,
2017-11-08,Wednesday,113.55,1.3117,148.943535,,
2017-11-09,Thursday,113.37,1.3065,148.117905,,
2017-11-10,Friday,113.11,1.314,148.62654,,start
2017-11-11,Saturday,,,148.62654,imputed from 2908,
2017-11-12,Sunday,,,148.62654,imputed from 2909,
2017-11-13,Monday,113.12,1.3067,147.813904,,
2017-11-14,Tuesday,113.27,1.3025,147.534175,,
2017-11-15,Wednesday,113.35,1.3019,147.570365,,
2017-11-16,Thursday,113.26,1.3117,148.56314200000003,,
2017-11-17,Friday,113.24,1.3069,147.99335599999998,,start
2017-11-18,Saturday,,,147.99335599999998,imputed from 2915,
2017-11-19,Sunday,,,147.99335599999998,imputed from 2916,
2017-11-20,Monday,113.31,1.3148,148.979988,,
2017-11-21,Tuesday,113.29,1.3125,148.693125,,
2017-11-22,Wednesday,113.29,1.3086,148.251294,,
2017-11-23,Thursday,113.42,1.3069,148.228598,,
2017-11-24,Friday,113.44,1.3061,148.163984,,start
2017-11-25,Saturday,,,148.163984,imputed from 2922,
2017-11-26,Sunday,,,148.163984,imputed from 2923,
2017-11-27,Monday,113.39,1.3074,148.246086,,
2017-11-28,Tuesday,113.27,1.3128,148.700856,,
2017-11-29,Wednesday,112.91,1.3203,149.075073,,
2017-11-30,Thursday,113.04,1.3303,150.377112,,
2017-12-01,Friday,113.59,1.3153,149.404927,,start
2017-12-02,Saturday,,,149.404927,imputed from 2929,
2017-12-03,Sunday,,,149.404927,imputed from 2930,
2017-12-04,Monday,113.19,1.3276,150.271044,,
2017-12-05,Tuesday,113.25,1.3273,150.316725,,
2017-12-06,Wednesday,113.37,1.3257,150.294609,,
2017-12-07,Thursday,113.32,1.34,151.8488,,
2017-12-08,Friday,113.25,1.3294,150.55454999999998,,start
2017-12-09,Saturday,,,150.55454999999998,imputed from 2936,
2017-12-10,Sunday,,,150.55454999999998,imputed from 2937,
2017-12-11,Monday,113.45,1.3231,150.105695,,
2017-12-12,Tuesday,113.37,1.3205,149.705085,,
2017-12-13,Wednesday,113.33,1.3224,149.867592,,
2017-12-14,Thursday,113.45,1.3285,150.718325,,
2017-12-15,Friday,113.47,1.3193,149.70097099999998,,start
2017-12-16,Saturday,,,149.70097099999998,imputed from 2943,
2017-12-17,Sunday,,,149.70097099999998,imputed from 2944,
2017-12-18,Monday,113.53,1.3191,149.757423,,
2017-12-19,Tuesday,113.34,1.3184,149.427456,,
2017-12-20,Wednesday,113.23,1.3201,149.47492300000002,,
2017-12-21,Thursday,113.27,1.3231,149.867537,,
2017-12-22,Friday,113.35,1.3216,149.80336,,start
2017-12-23,Saturday,,,149.80336,imputed from 2950,
2017-12-24,Sunday,,,149.80336,imputed from 2951,
2017-12-25,Monday,,1.3234,149.80336,imputed from 2952,
2017-12-26,Tuesday,113.35,1.3232,149.98471999999998,,
2017-12-27,Wednesday,113.6,1.3217,150.14512,,
2017-12-28,Thursday,113.52,1.3155,149.33556,,
2017-12-29,Friday,113.51,1.3168,149.469968,,start
2017-12-30,Saturday,,,149.469968,imputed from 2957,
2017-12-31,Sunday,,,149.469968,imputed from 2958,
2018-01-01,Monday,,1.3162,149.469968,imputed from 2959,
2018-01-02,Tuesday,113.13,1.3204,149.37685199999999,,
2018-01-03,Wednesday,113.39,1.3206,149.742834,,
2018-01-04,Thursday,113.28,1.3205,149.58624,,
2018-01-05,Friday,113.3,1.3226,149.85058,,start
2018-01-06,Saturday,,,149.85058,imputed from 2964,
2018-01-07,Sunday,,,149.85058,imputed from 2965,
2018-01-08,Monday,113.29,1.326,150.22254,,
2018-01-09,Tuesday,113.11,1.3313,150.58334299999999,,
2018-01-10,Wednesday,113.04,1.3214,149.371056,,
2018-01-11,Thursday,112.91,1.3211,149.165401,,
2018-01-12,Friday,112.76,1.3284,149.79038400000002,,start
2018-01-13,Saturday,,,149.79038400000002,imputed from 2971,
2018-01-14,Sunday,,,149.79038400000002,imputed from 2972,
2018-01-15,Monday,112.78,1.3283,149.805674,,
2018-01-16,Tuesday,112.85,1.3233,149.33440499999998,,
2018-01-17,Wednesday,112.87,1.3357,150.76045900000003,,
2018-01-18,Thursday,112.71,1.3324,150.174804,,
2018-01-19,Friday,112.77,1.3346,150.502842,,start
2018-01-20,Saturday,,,150.502842,imputed from 2978,
2018-01-21,Sunday,,,150.502842,imputed from 2979,
2018-01-22,Monday,112.74,1.3453,151.669122,,
2018-01-23,Tuesday,112.73,1.3407,151.137111,,
2018-01-24,Wednesday,112.52,1.3462,151.474424,,
2018-01-25,Thursday,112.54,1.3306,149.745724,,
2018-01-26,Friday,112.35,1.3207,148.380645,,start
2018-01-27,Saturday,,,148.380645,imputed from 2985,
2018-01-28,Sunday,,,148.380645,imputed from 2986,
2018-01-29,Monday,112.28,1.3195,148.15346,,
2018-01-30,Tuesday,112.35,1.3221,148.537935,,
2018-01-31,Wednesday,112.26,1.3217,148.37404200000003,,
2018-02-01,Thursday,112.12,1.3215,148.16657999999998,,
2018-02-02,Friday,112.01,1.3149,147.281949,,start
2018-02-03,Saturday,,,147.281949,imputed from 2992,
2018-02-04,Sunday,,,147.281949,imputed from 2993,
2018-02-05,Monday,112.07,1.3004,145.735828,,
2018-02-06,Tuesday,112.33,1.3055,146.646815,,
2018-02-07,Wednesday,112.26,1.3101,147.07182600000002,,
2018-02-08,Thursday,111.83,1.3025,145.65857499999998,,
2018-02-09,Friday,111.93,1.2991,145.408263,,start
2018-02-10,Saturday,,,145.408263,imputed from 2999,
2018-02-11,Sunday,,,145.408263,imputed from 3000,
2018-02-12,Monday,111.93,1.2996,145.46422800000002,,
2018-02-13,Tuesday,111.85,1.2989,145.28196499999999,,
2018-02-14,Wednesday,111.83,1.301,145.49083,,
2018-02-15,Thursday,111.79,1.3001,145.33817900000003,,
2018-02-16,Friday,112.05,1.3015,145.833075,,start
2018-02-17,Saturday,,,145.833075,imputed from 3006,
2018-02-18,Sunday,,,145.833075,imputed from 3007,
2018-02-19,Monday,111.97,1.3008,145.650576,,
2018-02-20,Tuesday,112.05,1.3101,146.796705,,
2018-02-21,Wednesday,112.05,1.3069,146.438145,,
2018-02-22,Thursday,112.07,1.3018,145.892726,,
2018-02-23,Friday,112.12,1.3076,146.608112,,start
2018-02-24,Saturday,,,146.608112,imputed from 3013,
2018-02-25,Sunday,,,146.608112,imputed from 3014,
2018-02-26,Monday,112.22,1.3102,147.030644,,
2018-02-27,Tuesday,112.02,1.306,146.29812,,
2018-02-28,Wednesday,112.2,1.2997,145.82634000000002,,
2018-03-01,Thursday,112.32,1.2974,145.723968,,
2018-03-02,Friday,112.36,1.2938,145.37136800000002,,start
2018-03-03,Saturday,,,145.37136800000002,imputed from 3020,
2018-03-04,Sunday,,,145.37136800000002,imputed from 3021,
2018-03-05,Monday,112.24,1.3017,146.102808,,
2018-03-06,Tuesday,112.16,1.3064,146.525824,,
2018-03-07,Wednesday,112.24,1.3114,147.19153599999999,,
2018-03-08,Thursday,112.27,1.3136,147.47787200000002,,
2018-03-09,Friday,112.18,1.3175,147.79715,,start
2018-03-10,Saturday,,,147.79715,imputed from 3027,
2018-03-11,Sunday,,,147.79715,imputed from 3028,
2018-03-12,Monday,112.17,1.3177,147.806409,,
2018-03-13,Tuesday,112.24,1.318,147.93232,,
2018-03-14,Wednesday,112.46,1.3193,148.36847799999998,,
2018-03-15,Thursday,112.34,1.326,148.96284,,
2018-03-16,Friday,112.23,1.3274,148.974102,,start
2018-03-17,Saturday,,,148.974102,imputed from 3034,
2018-03-18,Sunday,,,148.974102,imputed from 3035,
2018-03-19,Monday,112.23,1.3338,149.69237400000003,,
2018-03-20,Tuesday,112.01,1.3389,149.970189,,
2018-03-21,Wednesday,111.76,1.3429,150.082504,,
2018-03-22,Thursday,112.12,1.338,150.01656000000003,,
2018-03-23,Friday,111.76,1.339,149.64664,,start
2018-03-24,Saturday,,,149.64664,imputed from 3041,
2018-03-25,Sunday,,,149.64664,imputed from 3042,
2018-03-26,Monday,112.01,1.3454,150.698254,,
2018-03-27,Tuesday,112.04,1.3404,150.178416,,
2018-03-28,Wednesday,112.24,1.3467,151.153608,,
2018-03-29,Thursday,112.38,1.3408,150.679104,,
2018-03-30,Friday,112.38,1.3372,150.27453599999998,imputed from 3047,start
2018-03-31,Saturday,,,150.27453599999998,imputed from 3048,
2018-04-01,Sunday,,,150.27453599999998,imputed from 3049,
2018-04-02,Monday,112.38,1.3414,150.74653199999997,,
2018-04-03,Tuesday,112.38,1.3479,151.477002,,
2018-04-04,Wednesday,112.3,1.3528,151.91944,,
2018-04-05,Thursday,112.13,1.3492,151.28579599999998,,
2018-04-06,Friday,112.18,1.3514,151.600052,,start
2018-04-07,Saturday,,,151.600052,imputed from 3055,
2018-04-08,Sunday,,,151.600052,imputed from 3056,
2018-04-09,Monday,112.13,1.3512,151.510056,,
2018-04-10,Tuesday,112.07,1.3566,152.03416199999998,,
2018-04-11,Wednesday,112.14,1.3577,152.252478,,
2018-04-12,Thursday,111.96,1.3692,153.29563199999998,,
2018-04-13,Friday,111.94,1.3699,153.34660599999998,,start
2018-04-14,Saturday,,,153.34660599999998,imputed from 3062,
2018-04-15,Sunday,,,153.34660599999998,imputed from 3063,
2018-04-16,Monday,111.87,1.3764,153.977868,,
2018-04-17,Tuesday,111.98,1.3807,154.61078600000002,,
2018-04-18,Wednesday,112.19,1.3758,154.351002,,
2018-04-19,Thursday,111.9,1.3683,153.11277,,
2018-04-20,Friday,112.14,1.3649,153.059886,,start
2018-04-21,Saturday,,,153.059886,imputed from 3069,
2018-04-22,Sunday,,,153.059886,imputed from 3070,
2018-04-23,Monday,112.09,1.3636,152.845924,,
2018-04-24,Tuesday,111.95,1.3683,153.181185,,
2018-04-25,Wednesday,111.87,1.3697,153.228339,,
2018-04-26,Thursday,111.91,1.3766,154.055306,,
2018-04-27,Friday,112.28,1.3612,152.835536,,start
2018-04-28,Saturday,,,152.835536,imputed from 3076,
2018-04-29,Sunday,,,152.835536,imputed from 3077,
2018-04-30,Monday,112.46,1.3639,153.38419399999998,,
2018-05-01,Tuesday,112.48,1.3568,152.612864,,
2018-05-02,Wednesday,112.28,1.3558,152.229224,,
2018-05-03,Thursday,112.52,1.3541,152.363332,,
2018-05-04,Friday,112.43,1.3528,152.095304,,start
2018-05-05,Saturday,,,152.095304,imputed from 3083,
2018-05-06,Sunday,,,152.095304,imputed from 3084,
2018-05-07,Monday,112.43,1.3594,152.837342,,
2018-05-08,Tuesday,112.26,1.3571,152.348046,,
2018-05-09,Wednesday,112.17,1.3617,152.741889,,
2018-05-10,Thursday,112.43,1.3563,152.488809,,
2018-05-11,Friday,112.34,1.3546,152.17576400000002,,start
2018-05-12,Saturday,,,152.17576400000002,imputed from 3090,
2018-05-13,Sunday,,,152.17576400000002,imputed from 3091,
2018-05-14,Monday,112.22,1.3564,152.21520800000002,,
2018-05-15,Tuesday,112.06,1.3522,151.527532,,
2018-05-16,Wednesday,112.14,1.3505,151.44507000000002,,
2018-05-17,Thursday,111.93,1.3537,151.519641,,
2018-05-18,Friday,112.18,1.344,150.76992,,start
2018-05-19,Saturday,,,150.76992,imputed from 3097,
2018-05-20,Sunday,,,150.76992,imputed from 3098,
2018-05-21,Monday,112.25,1.3389,150.291525,,
2018-05-22,Tuesday,112.12,1.3335,149.51202,,
2018-05-23,Wednesday,112.47,1.3291,149.483877,,
2018-05-24,Thursday,112.59,1.3268,149.384412,,
2018-05-25,Friday,112.86,1.3164,148.568904,,start
2018-05-26,Saturday,,,148.568904,imputed from 3104,
2018-05-27,Sunday,,,148.568904,imputed from 3105,
2018-05-28,Monday,,1.3225,148.568904,imputed from 3106,
2018-05-29,Tuesday,112.86,1.3134,148.230324,,
2018-05-30,Wednesday,112.93,1.3141,148.40131300000002,,
2018-05-31,Thursday,112.95,1.3109,148.066155,,
2018-06-01,Friday,112.78,1.3189,148.745542,,start
2018-06-02,Saturday,,,148.745542,imputed from 3111,
2018-06-03,Sunday,,,148.745542,imputed from 3112,
2018-06-04,Monday,112.72,1.3153,148.260616,,
2018-06-05,Tuesday,112.7,1.3184,148.58368000000002,,
2018-06-06,Wednesday,112.37,1.3232,148.687984,,
2018-06-07,Thursday,112.26,1.3161,147.74538600000002,,
2018-06-08,Friday,112.3,1.3211,148.35952999999998,,start
2018-06-09,Saturday,,,148.35952999999998,imputed from 3118,
2018-06-10,Sunday,,,148.35952999999998,imputed from 3119,
2018-06-11,Monday,112.29,1.3182,148.020678,,
2018-06-12,Tuesday,112.3,1.3196,148.19108,,
2018-06-13,Wednesday,112.41,1.3182,148.178862,,
2018-06-14,Thursday,112.49,1.3222,148.734278,,
2018-06-15,Friday,112.56,1.3246,149.096976,,start
2018-06-16,Saturday,,,149.096976,imputed from 3125,
2018-06-17,Sunday,,,149.096976,imputed from 3126,
2018-06-18,Monday,112.45,1.3181,148.220345,,
2018-06-19,Tuesday,112.57,1.3104,147.511728,,
2018-06-20,Wednesday,112.52,1.3121,147.637492,,
2018-06-21,Thursday,112.55,1.3136,147.84568000000002,,
2018-06-22,Friday,112.36,1.3104,147.236544,,start
2018-06-23,Saturday,,,147.236544,imputed from 3132,
2018-06-24,Sunday,,,147.236544,imputed from 3133,
2018-06-25,Monday,112.47,1.3108,147.42567599999998,,
2018-06-26,Tuesday,112.51,1.3106,147.45560600000002,,
2018-06-27,Wednesday,112.66,1.3077,147.325482,,
2018-06-28,Thursday,112.72,1.3045,147.04324,,
2018-06-29,Friday,112.6,1.3084,147.32584,,start
2018-06-30,Saturday,,,147.32584,imputed from 3139,
2018-07-01,Sunday,,,147.32584,imputed from 3140,
2018-07-02,Monday,112.7,1.3058,147.16366000000002,,
2018-07-03,Tuesday,112.77,1.3093,147.64976099999998,,
2018-07-04,Wednesday,112.62,1.3136,147.937632,,
2018-07-05,Thursday,112.66,1.3133,147.95637799999997,,
2018-07-06,Friday,112.57,1.3148,148.007036,,start
2018-07-07,Saturday,,,148.007036,imputed from 3146,
2018-07-08,Sunday,,,148.007036,imputed from 3147,
2018-07-09,Monday,112.57,1.3146,147.984522,,
2018-07-10,Tuesday,112.47,1.3168,148.100496,,
2018-07-11,Wednesday,112.49,1.3151,147.935599,,
2018-07-12,Thursday,112.61,1.3237,149.061857,,
2018-07-13,Friday,112.6,1.3249,149.18374,,start
2018-07-14,Saturday,,,149.18374,imputed from 3153,
2018-07-15,Sunday,,,149.18374,imputed from 3154,
2018-07-16,Monday,112.52,1.3193,148.447636,,
2018-07-17,Tuesday,112.62,1.3117,147.723654,,
2018-07-18,Wednesday,112.75,1.3057,147.217675,,
2018-07-19,Thursday,112.85,1.3003,146.738855,,
2018-07-20,Friday,112.71,1.3036,146.928756,,start
2018-07-21,Saturday,,,146.928756,imputed from 3160,
2018-07-22,Sunday,,,146.928756,imputed from 3161,
2018-07-23,Monday,112.61,1.3002,146.415522,,
2018-07-24,Tuesday,112.62,1.306,147.08172000000002,,
2018-07-25,Wednesday,112.65,1.3082,147.36873,,
2018-07-26,Thursday,112.59,1.3032,146.727288,,
2018-07-27,Friday,112.6,1.3034,146.76283999999998,,start
2018-07-28,Saturday,,,146.76283999999998,imputed from 3167,
2018-07-29,Sunday,,,146.76283999999998,imputed from 3168,
2018-07-30,Monday,112.42,1.2978,145.89867600000002,,
2018-07-31,Tuesday,112.48,1.2998,146.201504,,
2018-08-01,Wednesday,112.27,1.3022,146.197994,,
2018-08-02,Thursday,112.25,1.2955,145.41987500000002,,
2018-08-03,Friday,112.46,1.2925,145.35455,,start
2018-08-04,Saturday,,,145.35455,imputed from 3174,
2018-08-05,Sunday,,,145.35455,imputed from 3175,
2018-08-06,Monday,112.58,1.2903,145.261974,,
2018-08-07,Tuesday,112.5,1.2883,144.93375,,
2018-08-08,Wednesday,112.51,1.2795,143.956545,,
2018-08-09,Thursday,112.56,1.2742,143.423952,,
2018-08-10,Friday,112.76,1.2711,143.329236,,start
2018-08-11,Saturday,,,143.329236,imputed from 3181,
2018-08-12,Sunday,,,143.329236,imputed from 3182,
2018-08-13,Monday,112.69,1.2684,142.935996,,
2018-08-14,Tuesday,112.68,1.2649,142.528932,,
2018-08-15,Wednesday,112.83,1.2616,142.346328,,
2018-08-16,Thursday,112.79,1.2676,142.97260400000002,,
2018-08-17,Friday,112.77,1.2694,143.150238,,start
2018-08-18,Saturday,,,143.150238,imputed from 3188,
2018-08-19,Sunday,,,143.150238,imputed from 3189,
2018-08-20,Monday,112.79,1.2689,143.11923099999998,,
2018-08-21,Tuesday,112.66,1.2714,143.235924,,
2018-08-22,Wednesday,112.64,1.2693,142.97395200000003,,
2018-08-23,Thursday,112.7,1.2634,142.38518000000002,,
2018-08-24,Friday,112.73,1.2634,142.42308200000002,,start
2018-08-25,Saturday,,,142.42308200000002,imputed from 3195,
2018-08-26,Sunday,,,142.42308200000002,imputed from 3196,
2018-08-27,Monday,112.73,1.2634,142.42308200000002,,
2018-08-28,Tuesday,112.66,1.2567,141.57982199999998,,
2018-08-29,Wednesday,112.39,1.2642,142.083438,,
2018-08-30,Thursday,112.51,1.261,141.87511,,
2018-08-31,Friday,112.66,1.2556,141.455896,,start
2018-09-01,Saturday,,,141.455896,imputed from 3202,
2018-09-02,Sunday,,,141.455896,imputed from 3203,
2018-09-03,Monday,112.73,1.2475,140.63067500000002,,
2018-09-04,Tuesday,112.72,1.2526,141.193072,,
2018-09-05,Wednesday,112.56,1.2541,141.161496,,
2018-09-06,Thursday,112.75,1.2479,140.700725,,
2018-09-07,Friday,112.61,1.2522,141.010242,,start
2018-09-08,Saturday,,,141.010242,imputed from 3209,
2018-09-09,Sunday,,,141.010242,imputed from 3210,
2018-09-10,Monday,112.56,1.2701,142.962456,,
2018-09-11,Tuesday,112.41,1.2671,142.434711,,
2018-09-12,Wednesday,112.44,1.2666,142.416504,,
2018-09-13,Thursday,112.33,1.2654,142.142382,,
2018-09-14,Friday,112.18,1.2648,141.885264,,start
2018-09-15,Saturday,,,141.885264,imputed from 3216,
2018-09-16,Sunday,,,141.885264,imputed from 3217,
2018-09-17,Monday,112.13,1.2666,142.023858,,
2018-09-18,Tuesday,112.11,1.2682,142.177902,,
2018-09-19,Wednesday,111.84,1.2713,142.18219200000001,,
2018-09-20,Thursday,111.86,1.2722,142.308292,,
2018-09-21,Friday,112.09,1.2535,140.504815,,start
2018-09-22,Saturday,,,140.504815,imputed from 3223,
2018-09-23,Sunday,,,140.504815,imputed from 3224,
2018-09-24,Monday,111.91,1.2653,141.599723,,
2018-09-25,Tuesday,111.8,1.2723,142.24313999999998,,
2018-09-26,Wednesday,111.95,1.272,142.40040000000002,,
2018-09-27,Thursday,111.92,1.2781,143.044952,,
2018-09-28,Friday,111.99,1.2793,143.268807,,start
2018-09-29,Saturday,,,143.268807,imputed from 3230,
2018-09-30,Sunday,,,143.268807,imputed from 3231,
2018-10-01,Monday,112.02,1.2834,143.766468,,
2018-10-02,Tuesday,112.22,1.2769,143.29371799999998,,
2018-10-03,Wednesday,112.09,1.2842,143.945978,,
2018-10-04,Thursday,111.64,1.2913,144.160732,,
2018-10-05,Friday,111.43,1.3013,145.003859,,start
2018-10-06,Saturday,,,145.003859,imputed from 3237,
2018-10-07,Sunday,,,145.003859,imputed from 3238,
2018-10-08,Monday,111.53,1.2993,144.91092899999998,,
2018-10-09,Tuesday,111.54,1.3038,145.42585200000002,,
2018-10-10,Wednesday,111.4,1.3065,145.54410000000001,,
2018-10-11,Thursday,111.6,1.3094,146.12903999999997,,
2018-10-12,Friday,111.84,1.3053,145.984752,,start
2018-10-13,Saturday,,,145.984752,imputed from 3244,
2018-10-14,Sunday,,,145.984752,imputed from 3245,
2018-10-15,Monday,112.02,1.2986,145.469172,,
2018-10-16,Tuesday,111.99,1.306,146.25894,,
2018-10-17,Wednesday,112.18,1.3053,146.428554,,
2018-10-18,Thursday,112.23,1.2961,145.46130300000002,,
2018-10-19,Friday,112.22,1.3023,146.144106,,start
2018-10-20,Saturday,,,146.144106,imputed from 3251,
2018-10-21,Sunday,,,146.144106,imputed from 3252,
2018-10-22,Monday,112.45,1.2912,145.19544,,
2018-10-23,Tuesday,112.55,1.2917,145.380835,,
2018-10-24,Wednesday,112.73,1.2854,144.903142,,
2018-10-25,Thursday,112.8,1.2808,144.47423999999998,,
2018-10-26,Friday,113.12,1.2791,144.691792,,start
2018-10-27,Saturday,,,144.691792,imputed from 3258,
2018-10-28,Sunday,,,144.691792,imputed from 3259,
2018-10-29,Monday,113.04,1.2818,144.894672,,
2018-10-30,Tuesday,112.97,1.2773,144.296581,,
