date,weekday,FV1_Comdty_PX-LAST,FV1_Comdty_CURRENCY-USD,FV1_Comdty_PX-LAST-CHF,imputed,FV1_Comdty_start
2010-02-14,Sunday,,,108.6069984375,imputed from 4565,
2010-02-15,Monday,,1.0776,108.6069984375,imputed from 4566,
2010-02-16,Tuesday,101.1484375,1.0661,107.83434921875,,
2010-02-17,Wednesday,100.765625,1.0785,108.6757265625,,
2010-02-18,Thursday,100.5546875,1.0839,108.99122578125001,,
2010-02-19,Friday,100.4375,1.0757,108.04061875000001,,start
2010-02-20,Saturday,,,108.04061875000001,imputed from 4571,
2010-02-21,Sunday,,,108.04061875000001,imputed from 4572,
2010-02-22,Monday,100.5,1.0762,108.1581,,
2010-02-23,Tuesday,100.8984375,1.0839,109.36381640625001,,
2010-02-24,Wednesday,100.875,1.081,109.045875,,
2010-02-25,Thursday,101.171875,1.0801,109.2757421875,,
2010-02-26,Friday,101.390625,1.0735,108.84283593749998,,start
2010-02-27,Saturday,,,108.84283593749998,imputed from 4578,
2010-02-28,Sunday,,,108.84283593749998,imputed from 4579,
2010-03-01,Monday,101.375,1.0793,109.41403749999999,,
2010-03-02,Tuesday,101.4296875,1.0748,109.016628125,,
2010-03-03,Wednesday,101.4375,1.0679,108.32510625,,
2010-03-04,Thursday,101.375,1.0773,109.2112875,,
2010-03-05,Friday,101.1171875,1.0742,108.6200828125,,start
2010-03-06,Saturday,,,108.6200828125,imputed from 4585,
2010-03-07,Sunday,,,108.6200828125,imputed from 4586,
2010-03-08,Monday,101.0703125,1.0732,108.46865937499999,,
2010-03-09,Tuesday,101.140625,1.0752,108.7464,,
2010-03-10,Wednesday,100.953125,1.0699,108.00974843750001,,
2010-03-11,Thursday,100.8125,1.0682,107.68791250000001,,
2010-03-12,Friday,100.7890625,1.0578,106.61467031250001,,start
2010-03-13,Saturday,,,106.61467031250001,imputed from 4592,
2010-03-14,Sunday,,,106.61467031250001,imputed from 4593,
2010-03-15,Monday,100.8515625,1.0619,107.09427421875,,
2010-03-16,Tuesday,101.109375,1.0547,106.6400578125,,
2010-03-17,Wednesday,101.0078125,1.0541,106.47233515625,,
2010-03-18,Thursday,100.8125,1.058,106.659625,,
2010-03-19,Friday,100.6484375,1.0613,106.81818671874998,,start
2010-03-20,Saturday,,,106.81818671874998,imputed from 4599,
2010-03-21,Sunday,,,106.81818671874998,imputed from 4600,
2010-03-22,Monday,100.828125,1.0583,106.7064046875,,
2010-03-23,Tuesday,100.84375,1.0573,106.622096875,,
2010-03-24,Wednesday,100.1875,1.0729,107.49116875,,
2010-03-25,Thursday,100.0390625,1.0743,107.47196484375,,
2010-03-26,Friday,100.2734375,1.0652,106.81126562499999,,start
2010-03-27,Saturday,,,106.81126562499999,imputed from 4606,
2010-03-28,Sunday,,,106.81126562499999,imputed from 4607,
2010-03-29,Monday,100.2734375,1.0623,106.52047265625,,
2010-03-30,Tuesday,100.234375,1.0665,106.8999609375,,
2010-03-31,Wednesday,100.4296875,1.0539,105.84284765625,,
2010-04-01,Thursday,100.328125,1.0541,105.7558765625,,
2010-04-02,Friday,99.921875,1.0605,105.9671484375,,start
2010-04-03,Saturday,,,105.9671484375,imputed from 4613,
2010-04-04,Sunday,,,105.9671484375,imputed from 4614,
2010-04-05,Monday,99.6484375,1.0622,105.8465703125,,
2010-04-06,Tuesday,99.7890625,1.0689,106.66452890625,,
2010-04-07,Wednesday,100.21875,1.0739,107.62491562500001,,
2010-04-08,Thursday,100.140625,1.073,107.450890625,,
2010-04-09,Friday,100.1328125,1.0657,106.71153828125001,,start
2010-04-10,Saturday,,,106.71153828125001,imputed from 4620,
2010-04-11,Sunday,,,106.71153828125001,imputed from 4621,
2010-04-12,Monday,100.34375,1.0592,106.2841,,
2010-04-13,Tuesday,100.453125,1.0537,105.84745781250001,,
2010-04-14,Wednesday,100.3359375,1.0519,105.54337265625,,
2010-04-15,Thursday,100.4921875,1.0564,106.159946875,,
2010-04-16,Friday,100.90625,1.0614,107.10189374999999,,start
2010-04-17,Saturday,,,107.10189374999999,imputed from 4627,
2010-04-18,Sunday,,,107.10189374999999,imputed from 4628,
2010-04-19,Monday,100.6953125,1.0631,107.04918671875,,
2010-04-20,Tuesday,100.625,1.0686,107.527875,,
2010-04-21,Wednesday,100.8046875,1.0705,107.91141796875,,
2010-04-22,Thursday,100.625,1.0781,108.4838125,,
2010-04-23,Friday,100.421875,1.0731,107.7627140625,,start
2010-04-24,Saturday,,,107.7627140625,imputed from 4634,
2010-04-25,Sunday,,,107.7627140625,imputed from 4635,
2010-04-26,Monday,100.515625,1.0729,107.8432140625,,
2010-04-27,Tuesday,101.078125,1.0879,109.9628921875,,
2010-04-28,Wednesday,100.75,1.0845,109.263375,,
2010-04-29,Thursday,101.03125,1.0838,109.49766875000002,,
2010-04-30,Friday,101.3203125,1.0776,109.18276875,,start
2010-05-01,Saturday,,,109.18276875,imputed from 4641,
2010-05-02,Sunday,,,109.18276875,imputed from 4642,
2010-05-03,Monday,101.0625,1.0858,109.73366250000001,,
2010-05-04,Tuesday,101.3984375,1.1029,111.83233671875,,
2010-05-05,Wednesday,101.7421875,1.1181,113.75793984375001,,
2010-05-06,Thursday,102.2265625,1.1141,113.89061328125001,,
2010-05-07,Friday,102.2265625,1.108,113.26703125000002,,start
2010-05-08,Saturday,,,113.26703125000002,imputed from 4648,
2010-05-09,Sunday,,,113.26703125000002,imputed from 4649,
2010-05-10,Monday,101.9609375,1.1099,113.16644453125001,,
2010-05-11,Tuesday,101.984375,1.1117,113.3760296875,,
2010-05-12,Wednesday,101.9140625,1.1115,113.27748046875,,
2010-05-13,Thursday,101.9375,1.1176,113.92535,,
2010-05-14,Friday,102.4921875,1.1336,116.18514375,,start
2010-05-15,Saturday,,,116.18514375,imputed from 4655,
2010-05-16,Sunday,,,116.18514375,imputed from 4656,
2010-05-17,Monday,102.3671875,1.1312,115.7977625,,
2010-05-18,Tuesday,102.71875,1.1477,117.890309375,,
2010-05-19,Wednesday,102.609375,1.1506,118.062346875,,
2010-05-20,Thursday,102.9609375,1.1507,118.47715078125,,
2010-05-21,Friday,103.0546875,1.1497,118.48197421875,,start
2010-05-22,Saturday,,,118.48197421875,imputed from 4662,
2010-05-23,Sunday,,,118.48197421875,imputed from 4663,
2010-05-24,Monday,102.9453125,1.1593,119.34450078125,,
2010-05-25,Tuesday,103.078125,1.1571,119.2716984375,,
2010-05-26,Wednesday,102.75,1.1606,119.25165000000001,,
2010-05-27,Thursday,102.359375,1.151,117.815640625,,
2010-05-28,Friday,102.7421875,1.1591,119.08846953125,,start
2010-05-29,Saturday,,,119.08846953125,imputed from 4669,
2010-05-30,Sunday,,,119.08846953125,imputed from 4670,
2010-05-31,Monday,,1.1549,119.08846953125,imputed from 4671,
2010-06-01,Tuesday,102.75,1.1569,118.871475,,
2010-06-02,Wednesday,102.5703125,1.1549,118.45845390625,,
2010-06-03,Thursday,102.4609375,1.1565,118.49607421875001,,
2010-06-04,Friday,103.234375,1.1621,119.96866718749999,,start
2010-06-05,Saturday,,,119.96866718749999,imputed from 4676,
2010-06-06,Sunday,,,119.96866718749999,imputed from 4677,
2010-06-07,Monday,103.25,1.1631,120.090075,,
2010-06-08,Tuesday,103.3046875,1.1526,119.06898281250001,,
2010-06-09,Wednesday,103.265625,1.1484,118.59024375000001,,
2010-06-10,Thursday,102.75,1.142,117.34049999999999,,
2010-06-11,Friday,103.15625,1.1494,118.56779374999999,,start
2010-06-12,Saturday,,,118.56779374999999,imputed from 4683,
2010-06-13,Sunday,,,118.56779374999999,imputed from 4684,
2010-06-14,Monday,103.0234375,1.142,117.65276562499999,,
2010-06-15,Tuesday,102.8828125,1.1331,116.57651484375,,
2010-06-16,Wednesday,102.9765625,1.1311,116.47678984375,,
2010-06-17,Thursday,103.3046875,1.112,114.8748125,,
2010-06-18,Friday,103.1640625,1.1085,114.35736328125,,start
2010-06-19,Saturday,,,114.35736328125,imputed from 4690,
2010-06-20,Sunday,,,114.35736328125,imputed from 4691,
2010-06-21,Monday,103.1328125,1.1122,114.7043140625,,
2010-06-22,Tuesday,103.421875,1.1074,114.52938437499999,,
2010-06-23,Wednesday,103.6328125,1.1052,114.534984375,,
2010-06-24,Thursday,103.6796875,1.1031,114.36906328124999,,
2010-06-25,Friday,103.7890625,1.0929,113.43106640625,,start
2010-06-26,Saturday,,,113.43106640625,imputed from 4697,
2010-06-27,Sunday,,,113.43106640625,imputed from 4698,
2010-06-28,Monday,104.1015625,1.0868,113.137578125,,
2010-06-29,Tuesday,104.2890625,1.0821,112.85119453125,,
2010-06-30,Wednesday,104.21875,1.0774,112.28528125,,
2010-07-01,Thursday,104.2109375,1.0592,110.380225,,
2010-07-02,Friday,104.203125,1.0627,110.73666093749999,,start
2010-07-03,Saturday,,,110.73666093749999,imputed from 4704,
2010-07-04,Sunday,,,110.73666093749999,imputed from 4705,
2010-07-05,Monday,,1.0646,110.73666093749999,imputed from 4706,
2010-07-06,Tuesday,104.4375,1.0592,110.6202,,
2010-07-07,Wednesday,104.3984375,1.0517,109.79583671875001,,
2010-07-08,Thursday,104.3046875,1.0492,109.436478125,,
2010-07-09,Friday,104.1796875,1.0578,110.2012734375,,start
2010-07-10,Saturday,,,110.2012734375,imputed from 4711,
2010-07-11,Sunday,,,110.2012734375,imputed from 4712,
2010-07-12,Monday,104.2265625,1.0604,110.521846875,,
2010-07-13,Tuesday,103.9609375,1.0547,109.64760078124999,,
2010-07-14,Wednesday,104.3125,1.0525,109.78890625,,
2010-07-15,Thursday,104.6484375,1.041,108.9390234375,,
2010-07-16,Friday,104.859375,1.051,110.20720312499999,,start
2010-07-17,Saturday,,,110.20720312499999,imputed from 4718,
2010-07-18,Sunday,,,110.20720312499999,imputed from 4719,
2010-07-19,Monday,104.8046875,1.055,110.56894531249999,,
2010-07-20,Tuesday,104.953125,1.0528,110.49465,,
2010-07-21,Wednesday,105.0859375,1.0514,110.48735468749999,,
2010-07-22,Thursday,104.9921875,1.0429,109.49635234374999,,
2010-07-23,Friday,104.765625,1.0543,110.4543984375,,start
2010-07-24,Saturday,,,110.4543984375,imputed from 4725,
2010-07-25,Sunday,,,110.4543984375,imputed from 4726,
2010-07-26,Monday,104.7890625,1.0486,109.88181093749999,,
2010-07-27,Tuesday,104.53125,1.0606,110.86584375,,
2010-07-28,Wednesday,104.90625,1.0567,110.854434375,,
2010-07-29,Thursday,105.1171875,1.0411,109.43750390624999,,
2010-07-30,Friday,105.515625,1.0412,109.86286874999999,,start
2010-07-31,Saturday,,,109.86286874999999,imputed from 4732,
2010-08-01,Sunday,,,109.86286874999999,imputed from 4733,
2010-08-02,Monday,105.3359375,1.039,109.4440390625,,
2010-08-03,Tuesday,105.734375,1.0391,109.86858906249999,,
2010-08-04,Wednesday,105.484375,1.0531,111.08559531249999,,
2010-08-05,Thursday,105.6640625,1.046,110.52460937500001,,
2010-08-06,Friday,105.9375,1.0388,110.04787499999999,,start
2010-08-07,Saturday,,,110.04787499999999,imputed from 4739,
2010-08-08,Sunday,,,110.04787499999999,imputed from 4740,
2010-08-09,Monday,105.8203125,1.0493,111.03725390624999,,
2010-08-10,Tuesday,105.9609375,1.0486,111.1106390625,,
2010-08-11,Wednesday,106.1640625,1.0602,112.5551390625,,
2010-08-12,Thursday,105.984375,1.05,111.28359375000001,,
2010-08-13,Friday,106.0390625,1.051,111.4470546875,,start
2010-08-14,Saturday,,,111.4470546875,imputed from 4746,
2010-08-15,Sunday,,,111.4470546875,imputed from 4747,
2010-08-16,Monday,106.375,1.0393,110.55553749999999,,
2010-08-17,Tuesday,106.15625,1.0434,110.76343125000001,,
2010-08-18,Wednesday,106.109375,1.0425,110.6190234375,,
2010-08-19,Thursday,106.3203125,1.0321,109.73319453125,,
2010-08-20,Friday,106.046875,1.0339,109.6418640625,,start
2010-08-21,Saturday,,,109.6418640625,imputed from 4753,
2010-08-22,Sunday,,,109.6418640625,imputed from 4754,
2010-08-23,Monday,106.1796875,1.0408,110.51181874999999,,
2010-08-24,Tuesday,106.546875,1.0331,110.0735765625,,
2010-08-25,Wednesday,106.296875,1.0306,109.549559375,,
2010-08-26,Thursday,106.4140625,1.024,108.968,,
2010-08-27,Friday,105.921875,1.028,108.8876875,,start
2010-08-28,Saturday,,,108.8876875,imputed from 4760,
2010-08-29,Sunday,,,108.8876875,imputed from 4761,
2010-08-30,Monday,106.390625,1.0263,109.1886984375,,
2010-08-31,Tuesday,106.6328125,1.0151,108.24296796875,,
2010-09-01,Wednesday,106.3046875,1.0159,107.99493203125,,
2010-09-02,Thursday,106.28125,1.0126,107.62039374999999,,
2010-09-03,Friday,106.0234375,1.0164,107.762221875,,start
2010-09-04,Saturday,,,107.762221875,imputed from 4767,
2010-09-05,Sunday,,,107.762221875,imputed from 4768,
2010-09-06,Monday,,1.0124,107.762221875,imputed from 4769,
2010-09-07,Tuesday,106.3984375,1.0114,107.6113796875,,
2010-09-08,Wednesday,106.1484375,1.0114,107.35852968750001,,
2010-09-09,Thursday,105.6171875,1.0151,107.21200703124998,,
2010-09-10,Friday,105.5859375,1.0198,107.6765390625,,start
2010-09-11,Saturday,,,107.6765390625,imputed from 4774,
2010-09-12,Sunday,,,107.6765390625,imputed from 4775,
2010-09-13,Monday,105.9453125,1.0074,106.72930781250001,,
2010-09-14,Tuesday,106.296875,0.9962,105.89294687499999,,
2010-09-15,Wednesday,106.2421875,1.0033,106.59278671875,,
2010-09-16,Thursday,106.1484375,1.0157,107.81496796875001,,
2010-09-17,Friday,106.2734375,1.0098,107.3149171875,,start
2010-09-18,Saturday,,,107.3149171875,imputed from 4781,
2010-09-19,Sunday,,,107.3149171875,imputed from 4782,
2010-09-20,Monday,106.3359375,1.0048,106.84634999999999,,
2010-09-21,Tuesday,106.828125,0.9963,106.4328609375,,
2010-09-22,Wednesday,106.7890625,0.9861,105.30469453125,,
2010-09-23,Thursday,106.765625,0.9855,105.2175234375,,
2010-09-24,Friday,106.671875,0.9831,104.8691203125,,start
2010-09-25,Saturday,,,104.8691203125,imputed from 4788,
2010-09-26,Sunday,,,104.8691203125,imputed from 4789,
2010-09-27,Monday,106.984375,0.9853,105.41170468749999,,
2010-09-28,Tuesday,107.2265625,0.9758,104.6316796875,,
2010-09-29,Wednesday,107.0703125,0.9771,104.61840234374999,,
2010-09-30,Thursday,107.1171875,0.9825,105.24263671875,,
2010-10-01,Friday,107.1484375,0.9738,104.3411484375,,start
2010-10-02,Saturday,,,104.3411484375,imputed from 4795,
2010-10-03,Sunday,,,104.3411484375,imputed from 4796,
2010-10-04,Monday,107.3203125,0.9716,104.27241562500001,,
2010-10-05,Tuesday,107.3984375,0.9662,103.7683703125,,
2010-10-06,Wednesday,107.5546875,0.9616,103.4245875,,
2010-10-07,Thursday,107.6640625,0.9663,104.03578359375001,,
2010-10-08,Friday,107.8125,0.9628,103.801875,,start
2010-10-09,Saturday,,,103.801875,imputed from 4802,
2010-10-10,Sunday,,,103.801875,imputed from 4803,
2010-10-11,Monday,107.859375,0.9648,104.062725,,
2010-10-12,Tuesday,107.6640625,0.9568,103.012975,,
2010-10-13,Wednesday,107.78125,0.9585,103.308328125,,
2010-10-14,Thursday,107.5234375,0.953,102.4698359375,,
2010-10-15,Friday,107.5234375,0.9589,103.10422421874999,,start
2010-10-16,Saturday,,,103.10422421874999,imputed from 4809,
2010-10-17,Sunday,,,103.10422421874999,imputed from 4810,
2010-10-18,Monday,107.8046875,0.9595,103.43859765625,,
2010-10-19,Tuesday,107.90625,0.9718,104.86329375,,
2010-10-20,Wednesday,107.921875,0.9618,103.799259375,,
2010-10-21,Thursday,107.8125,0.9678,104.3409375,,
2010-10-22,Friday,107.75,0.9773,105.304075,,start
2010-10-23,Saturday,,,105.304075,imputed from 4816,
2010-10-24,Sunday,,,105.304075,imputed from 4817,
2010-10-25,Monday,107.6171875,0.9711,104.50705078125,,
2010-10-26,Tuesday,107.296875,0.9842,105.601584375,,
2010-10-27,Wednesday,107.0859375,0.9904,106.0579125,,
2010-10-28,Thursday,107.5,0.9834,105.7155,,
2010-10-29,Friday,107.7421875,0.9824,105.84592500000001,,start
2010-10-30,Saturday,,,105.84592500000001,imputed from 4823,
2010-10-31,Sunday,,,105.84592500000001,imputed from 4824,
2010-11-01,Monday,107.8203125,0.9917,106.92540390625,,
2010-11-02,Tuesday,107.8671875,0.9795,105.65591015625,,
2010-11-03,Wednesday,108.0,0.9708,104.8464,,
2010-11-04,Thursday,108.34375,0.9584,103.83665,,
2010-11-05,Friday,108.0625,0.9617,103.92370625,,start
2010-11-06,Saturday,,,103.92370625,imputed from 4830,
2010-11-07,Sunday,,,103.92370625,imputed from 4831,
2010-11-08,Monday,107.921875,0.9659,104.2417390625,,
2010-11-09,Tuesday,107.375,0.9682,103.96047499999999,,
2010-11-10,Wednesday,107.6171875,0.9708,104.474765625,,
2010-11-11,Thursday,107.2578125,0.9752,104.59781875,,
2010-11-12,Friday,107.015625,0.9809,104.9716265625,,start
2010-11-13,Saturday,,,104.9716265625,imputed from 4837,
2010-11-14,Sunday,,,104.9716265625,imputed from 4838,
2010-11-15,Monday,106.4609375,0.9846,104.8214390625,,
2010-11-16,Tuesday,106.5859375,0.9959,106.14893515625,,
2010-11-17,Wednesday,106.6328125,0.9915,105.72643359375,,
2010-11-18,Thursday,106.53125,0.9957,106.073165625,,
2010-11-19,Friday,106.4609375,0.9923,105.64118828125,,start
2010-11-20,Saturday,,,105.64118828125,imputed from 4844,
2010-11-21,Sunday,,,105.64118828125,imputed from 4845,
2010-11-22,Monday,106.8125,0.9897,105.71233125,,
2010-11-23,Tuesday,107.015625,0.9974,106.73738437499999,,
2010-11-24,Wednesday,106.4609375,0.9961,106.04573984375,,
2010-11-25,Thursday,,1.0006,106.04573984375,imputed from 4849,
2010-11-26,Friday,106.6171875,1.0036,107.00100937500001,,start
2010-11-27,Saturday,,,107.00100937500001,imputed from 4851,
2010-11-28,Sunday,,,107.00100937500001,imputed from 4852,
2010-11-29,Monday,106.71875,1.0,106.71875,,
2010-11-30,Tuesday,106.8828125,1.0034,107.2462140625,,
2010-12-01,Wednesday,106.171875,1.0023,106.4160703125,,
2010-12-02,Thursday,105.96875,0.9928,105.205775,,
2010-12-03,Friday,106.2734375,0.9735,103.45719140625,,start
2010-12-04,Saturday,,,103.45719140625,imputed from 4858,
2010-12-05,Sunday,,,103.45719140625,imputed from 4859,
2010-12-06,Monday,106.734375,0.9817,104.7811359375,,
2010-12-07,Tuesday,105.765625,0.9877,104.46470781250001,,
2010-12-08,Wednesday,105.296875,0.9861,103.8332484375,,
2010-12-09,Thursday,105.0546875,0.9834,103.3107796875,,
2010-12-10,Friday,104.84375,0.9811,102.862203125,,start
2010-12-11,Saturday,,,102.862203125,imputed from 4865,
2010-12-12,Sunday,,,102.862203125,imputed from 4866,
2010-12-13,Monday,105.125,0.9678,101.739975,,
2010-12-14,Tuesday,104.4921875,0.9596,100.270703125,,
2010-12-15,Wednesday,104.28125,0.9682,100.96510624999999,,
2010-12-16,Thursday,104.40625,0.9645,100.699828125,,
2010-12-17,Friday,104.8671875,0.9686,101.5743578125,,start
2010-12-18,Saturday,,,101.5743578125,imputed from 4872,
2010-12-19,Sunday,,,101.5743578125,imputed from 4873,
2010-12-20,Monday,104.8828125,0.9649,101.20142578125,,
2010-12-21,Tuesday,104.8671875,0.9581,100.47325234374999,,
2010-12-22,Wednesday,104.71875,0.952,99.69225,,
2010-12-23,Thursday,104.5078125,0.9587,100.19163984375,,
2010-12-24,Friday,104.5078125,0.9623,100.56786796875001,imputed from 4878,start
2010-12-25,Saturday,,,100.56786796875001,imputed from 4879,
2010-12-26,Sunday,,,100.56786796875001,imputed from 4880,
2010-12-27,Monday,104.5859375,0.9603,100.43387578125001,,
2010-12-28,Tuesday,104.1875,0.9521,99.19691875,,
2010-12-29,Wednesday,104.890625,0.9456,99.184575,,
2010-12-30,Thursday,104.703125,0.9353,97.9288328125,,
2010-12-31,Friday,104.9765625,0.9352,98.17408125,,start
2011-01-01,Saturday,,,98.17408125,imputed from 4886,
2011-01-02,Sunday,,,98.17408125,imputed from 4887,
2011-01-03,Monday,104.921875,0.9334,97.934078125,,
2011-01-04,Tuesday,104.953125,0.9486,99.558534375,,
2011-01-05,Wednesday,104.3515625,0.9659,100.79317421875,,
2011-01-06,Thursday,104.640625,0.9655,101.03052343750001,,
2011-01-07,Friday,105.2265625,0.9673,101.78565390625,,start
2011-01-08,Saturday,,,101.78565390625,imputed from 4893,
2011-01-09,Sunday,,,101.78565390625,imputed from 4894,
2011-01-10,Monday,105.3359375,0.9676,101.923053125,,
2011-01-11,Tuesday,105.1875,0.9737,102.42106875,,
2011-01-12,Wednesday,105.1875,0.9666,101.6742375,,
2011-01-13,Thursday,105.4765625,0.9639,101.66885859375,,
2011-01-14,Friday,105.3828125,0.9634,101.5258015625,,start
2011-01-15,Saturday,,,101.5258015625,imputed from 4900,
2011-01-16,Sunday,,,101.5258015625,imputed from 4901,
2011-01-17,Monday,105.5546875,0.9647,101.82860703125,,
2011-01-18,Tuesday,105.3203125,0.9634,101.4655890625,,
2011-01-19,Wednesday,105.4375,0.9549,100.68226874999999,,
2011-01-20,Thursday,104.921875,0.9674,101.501421875,,
2011-01-21,Friday,105.09375,0.9584,100.72185,,start
2011-01-22,Saturday,,,100.72185,imputed from 4907,
2011-01-23,Sunday,,,100.72185,imputed from 4908,
2011-01-24,Monday,105.109375,0.9491,99.75930781250001,,
2011-01-25,Tuesday,105.4453125,0.9423,99.36111796875001,,
2011-01-26,Wednesday,105.203125,0.9417,99.0697828125,,
2011-01-27,Thursday,105.4921875,0.9454,99.7323140625,,
2011-01-28,Friday,105.7265625,0.9419,99.58384921874999,,start
2011-01-29,Saturday,,,99.58384921874999,imputed from 4914,
2011-01-30,Sunday,,,99.58384921874999,imputed from 4915,
2011-01-31,Monday,105.6015625,0.944,99.68787499999999,,
2011-02-01,Tuesday,105.296875,0.9354,98.494696875,,
2011-02-02,Wednesday,104.953125,0.9401,98.6664328125,,
2011-02-03,Thursday,104.6953125,0.9456,98.9998875,,
2011-02-04,Friday,104.203125,0.955,99.51398437499999,,start
2011-02-05,Saturday,,,99.51398437499999,imputed from 4921,
2011-02-06,Sunday,,,99.51398437499999,imputed from 4922,
2011-02-07,Monday,104.234375,0.9555,99.5959453125,,
2011-02-08,Tuesday,103.75,0.9633,99.942375,,
2011-02-09,Wednesday,104.0703125,0.9578,99.67854531249999,,
2011-02-10,Thursday,103.71875,0.9691,100.513840625,,
2011-02-11,Friday,103.8671875,0.9732,101.083546875,,start
2011-02-12,Saturday,,,101.083546875,imputed from 4928,
2011-02-13,Sunday,,,101.083546875,imputed from 4929,
2011-02-14,Monday,103.921875,0.97,100.80421875,,
2011-02-15,Tuesday,103.984375,0.9671,100.56328906249999,,
2011-02-16,Wednesday,103.9296875,0.9594,99.7101421875,,
2011-02-17,Thursday,104.2578125,0.9497,99.01364453125,,
2011-02-18,Friday,104.3046875,0.9446,98.5262078125,,start
2011-02-19,Saturday,,,98.5262078125,imputed from 4935,
2011-02-20,Sunday,,,98.5262078125,imputed from 4936,
2011-02-21,Monday,,0.9468,98.5262078125,imputed from 4937,
2011-02-22,Tuesday,104.9296875,0.9389,98.51848359374999,,
2011-02-23,Wednesday,104.7734375,0.933,97.75361718750001,,
2011-02-24,Thursday,104.875,0.9264,97.1562,,
2011-02-25,Friday,104.9375,0.9282,97.40298750000001,,start
2011-02-26,Saturday,,,97.40298750000001,imputed from 4942,
2011-02-27,Sunday,,,97.40298750000001,imputed from 4943,
2011-02-28,Monday,105.109375,0.9289,97.6360984375,,
2011-03-01,Tuesday,105.1875,0.9284,97.656075,,
2011-03-02,Wednesday,105.015625,0.9236,96.99243125,,
2011-03-03,Thursday,104.375,0.9316,97.23575,,
2011-03-04,Friday,104.9765625,0.9245,97.05083203125,,start
2011-03-05,Saturday,,,97.05083203125,imputed from 4949,
2011-03-06,Sunday,,,97.05083203125,imputed from 4950,
2011-03-07,Monday,104.9296875,0.9266,97.2278484375,,
2011-03-08,Tuesday,104.796875,0.9352,98.0060375,,
2011-03-09,Wednesday,105.1171875,0.9296,97.7169375,,
2011-03-10,Thursday,105.5390625,0.932,98.36240625,,
2011-03-11,Friday,105.6171875,0.9298,98.20286093749999,,start
2011-03-12,Saturday,,,98.20286093749999,imputed from 4956,
2011-03-13,Sunday,,,98.20286093749999,imputed from 4957,
2011-03-14,Monday,105.9609375,0.9244,97.950290625,,
2011-03-15,Tuesday,105.953125,0.9165,97.1060390625,,
2011-03-16,Wednesday,106.4375,0.9082,96.6665375,,
2011-03-17,Thursday,106.25,0.8985,95.465625,,
2011-03-18,Friday,106.109375,0.901,95.604546875,,start
2011-03-19,Saturday,,,95.604546875,imputed from 4963,
2011-03-20,Sunday,,,95.604546875,imputed from 4964,
2011-03-21,Monday,105.75,0.9045,95.650875,,
2011-03-22,Tuesday,105.6484375,0.9035,95.45336328124999,,
2011-03-23,Wednesday,105.625,0.9084,95.94975,,
2011-03-24,Thursday,105.328125,0.9086,95.701134375,,
2011-03-25,Friday,105.0546875,0.9199,96.63980703125,,start
2011-03-26,Saturday,,,96.63980703125,imputed from 4970,
2011-03-27,Sunday,,,96.63980703125,imputed from 4971,
2011-03-28,Monday,104.953125,0.9168,96.221025,,
2011-03-29,Tuesday,104.8203125,0.9201,96.44516953125,,
2011-03-30,Wednesday,105.015625,0.9184,96.44635,,
2011-03-31,Thursday,104.9765625,0.919,96.47346093750001,,
2011-04-01,Friday,104.84375,0.9238,96.85465624999999,,start
2011-04-02,Saturday,,,96.85465624999999,imputed from 4977,
2011-04-03,Sunday,,,96.85465624999999,imputed from 4978,
2011-04-04,Monday,105.0859375,0.9231,97.00482890625,,
2011-04-05,Tuesday,104.765625,0.9253,96.93963281250001,,
2011-04-06,Wednesday,104.578125,0.9189,96.09683906250001,,
2011-04-07,Thursday,104.7578125,0.9164,96.00005937499999,,
2011-04-08,Friday,104.671875,0.9065,94.8850546875,,start
2011-04-09,Saturday,,,94.8850546875,imputed from 4984,
2011-04-10,Sunday,,,94.8850546875,imputed from 4985,
2011-04-11,Monday,104.703125,0.9067,94.9343234375,,
2011-04-12,Tuesday,105.1171875,0.8969,94.27960546875,,
2011-04-13,Wednesday,105.28125,0.8964,94.3741125,,
2011-04-14,Thursday,105.1015625,0.8924,93.79263437499999,,
2011-04-15,Friday,105.5234375,0.8922,94.1480109375,,start
2011-04-16,Saturday,,,94.1480109375,imputed from 4991,
2011-04-17,Sunday,,,94.1480109375,imputed from 4992,
2011-04-18,Monday,105.8359375,0.8964,94.871334375,,
2011-04-19,Tuesday,105.8359375,0.8998,95.23117656250001,,
2011-04-20,Wednesday,105.6015625,0.888,93.7741875,,
2011-04-21,Thursday,105.6171875,0.8862,93.5979515625,,
2011-04-22,Friday,105.6171875,0.8861,93.58738984375,imputed from 4997,start
2011-04-23,Saturday,,,93.58738984375,imputed from 4998,
2011-04-24,Sunday,,,93.58738984375,imputed from 4999,
2011-04-25,Monday,105.8515625,0.8812,93.276396875,,
2011-04-26,Tuesday,106.0546875,0.8752,92.8190625,,
2011-04-27,Wednesday,106.0234375,0.8747,92.73870078125,,
2011-04-28,Thursday,106.375,0.8737,92.93983750000001,,
2011-04-29,Friday,106.484375,0.8653,92.14092968749999,,start
2011-04-30,Saturday,,,92.14092968749999,imputed from 5005,
2011-05-01,Sunday,,,92.14092968749999,imputed from 5006,
2011-05-02,Monday,106.5078125,0.8652,92.150559375,,
2011-05-03,Tuesday,106.59375,0.8613,91.809196875,,
2011-05-04,Wednesday,106.640625,0.8617,91.8922265625,,
2011-05-05,Thursday,106.8515625,0.8706,93.0249703125,,
2011-05-06,Friday,106.9921875,0.879,94.0461328125,,start
