date,weekday,TY1_Comdty_PX-LAST,TY1_Comdty_CURRENCY-USD,TY1_Comdty_PX-LAST-CHF,imputed,TY1_Comdty_start
2013-10-08,Tuesday,114.96875,0.9039,103.920253125,,
2013-10-09,Wednesday,114.96875,0.91,104.62156250000001,,
2013-10-10,Thursday,114.703125,0.9115,104.5518984375,,
2013-10-11,Friday,114.828125,0.9119,104.7117671875,,start
2013-10-12,Saturday,,,104.7117671875,imputed from 5901,
2013-10-13,Sunday,,,104.7117671875,imputed from 5902,
2013-10-14,Monday,114.65625,0.9103,104.371584375,,
2013-10-15,Tuesday,114.59375,0.9126,104.57825625,,
2013-10-16,Wednesday,114.96875,0.9134,105.01245625,,
2013-10-17,Thursday,115.59375,0.9024,104.31179999999999,,
2013-10-18,Friday,115.53125,0.9017,104.174528125,,start
2013-10-19,Saturday,,,104.174528125,imputed from 5908,
2013-10-20,Sunday,,,104.174528125,imputed from 5909,
2013-10-21,Monday,115.40625,0.902,104.09643750000001,,
2013-10-22,Tuesday,116.09375,0.8947,103.869078125,,
2013-10-23,Wednesday,116.234375,0.8923,103.7159328125,,
2013-10-24,Thursday,116.0,0.8923,103.5068,,
2013-10-25,Friday,116.1875,0.8926,103.7089625,,start
2013-10-26,Saturday,,,103.7089625,imputed from 5915,
2013-10-27,Sunday,,,103.7089625,imputed from 5916,
2013-10-28,Monday,116.140625,0.8958,104.03877187500001,,
2013-10-29,Tuesday,116.28125,0.8989,104.525215625,,
2013-10-30,Wednesday,116.109375,0.8992,104.40555,,
2013-10-31,Thursday,115.953125,0.9069,105.1578890625,,
2013-11-01,Friday,115.4375,0.9123,105.31363125,,start
2013-11-02,Saturday,,,105.31363125,imputed from 5922,
2013-11-03,Sunday,,,105.31363125,imputed from 5923,
2013-11-04,Monday,115.625,0.9099,105.2071875,,
2013-11-05,Tuesday,115.234375,0.9136,105.278125,,
2013-11-06,Wednesday,115.5625,0.9122,105.4161125,,
2013-11-07,Thursday,115.765625,0.9158,106.018159375,,
2013-11-08,Friday,114.828125,0.9215,105.8141171875,,start
2013-11-09,Saturday,,,105.8141171875,imputed from 5929,
2013-11-10,Sunday,,,105.8141171875,imputed from 5930,
2013-11-11,Monday,114.75,0.9194,105.50115,,
2013-11-12,Tuesday,114.640625,0.9175,105.1827734375,,
2013-11-13,Wednesday,115.046875,0.9135,105.0953203125,,
2013-11-14,Thursday,115.484375,0.9164,105.82988125,,
2013-11-15,Friday,115.421875,0.9148,105.58793125,,start
2013-11-16,Saturday,,,105.58793125,imputed from 5936,
2013-11-17,Sunday,,,105.58793125,imputed from 5937,
2013-11-18,Monday,115.671875,0.9129,105.5968546875,,
2013-11-19,Tuesday,115.390625,0.911,105.12085937500001,,
2013-11-20,Wednesday,115.046875,0.9162,105.405946875,,
2013-11-21,Thursday,115.046875,0.9128,105.0147875,,
2013-11-22,Friday,115.25,0.9067,104.497175,,start
2013-11-23,Saturday,,,104.497175,imputed from 5943,
2013-11-24,Sunday,,,104.497175,imputed from 5944,
2013-11-25,Monday,115.328125,0.9118,105.15618437500001,,
2013-11-26,Tuesday,115.6875,0.9066,104.88228749999999,,
2013-11-27,Wednesday,115.40625,0.9076,104.7427125,,
2013-11-28,Thursday,,0.9056,104.7427125,imputed from 5948,
2013-11-29,Friday,115.3125,0.9062,104.4961875,,start
2013-11-30,Saturday,,,104.4961875,imputed from 5950,
2013-12-01,Sunday,,,104.4961875,imputed from 5951,
2013-12-02,Monday,114.828125,0.9087,104.3443171875,,
2013-12-03,Tuesday,115.046875,0.9044,104.04839375,,
2013-12-04,Wednesday,114.59375,0.9024,103.40939999999999,,
2013-12-05,Thursday,114.375,0.8967,102.5600625,,
2013-12-06,Friday,114.234375,0.8919,101.8856390625,,start
2013-12-07,Saturday,,,101.8856390625,imputed from 5957,
2013-12-08,Sunday,,,101.8856390625,imputed from 5958,
2013-12-09,Monday,114.359375,0.8905,101.8370234375,,
2013-12-10,Tuesday,114.84375,0.8875,101.923828125,,
2013-12-11,Wednesday,114.515625,0.8865,101.5181015625,,
2013-12-12,Thursday,114.265625,0.8892,101.60499375,,
2013-12-13,Friday,114.28125,0.8895,101.653171875,,start
2013-12-14,Saturday,,,101.653171875,imputed from 5964,
2013-12-15,Sunday,,,101.653171875,imputed from 5965,
2013-12-16,Monday,114.25,0.8873,101.374025,,
2013-12-17,Tuesday,114.546875,0.8849,101.3625296875,,
2013-12-18,Wednesday,114.3125,0.8939,102.18394375,,
2013-12-19,Thursday,113.71875,0.898,102.1194375,,
2013-12-20,Friday,113.796875,0.8962,101.984759375,,start
2013-12-21,Saturday,,,101.984759375,imputed from 5971,
2013-12-22,Sunday,,,101.984759375,imputed from 5972,
2013-12-23,Monday,113.515625,0.8938,101.460265625,,
2013-12-24,Tuesday,113.15625,0.8959,101.376684375,,
2013-12-25,Wednesday,,0.8957,101.376684375,imputed from 5975,
2013-12-26,Thursday,113.109375,0.8966,101.413865625,,
2013-12-27,Friday,113.109375,0.8915,100.83700781249999,,start
2013-12-28,Saturday,,,100.83700781249999,imputed from 5978,
2013-12-29,Sunday,,,100.83700781249999,imputed from 5979,
2013-12-30,Monday,113.328125,0.8877,100.60137656250001,,
2013-12-31,Tuesday,113.15625,0.8929,101.037215625,,
2014-01-01,Wednesday,,0.8916,101.037215625,imputed from 5982,
2014-01-02,Thursday,113.328125,0.899,101.881984375,,
2014-01-03,Friday,113.28125,0.9052,102.5421875,,start
2014-01-04,Saturday,,,102.5421875,imputed from 5985,
2014-01-05,Sunday,,,102.5421875,imputed from 5986,
2014-01-06,Monday,113.546875,0.9041,102.65772968750001,,
2014-01-07,Tuesday,113.75,0.9091,103.41012500000001,,
2014-01-08,Wednesday,113.21875,0.9112,103.164925,,
2014-01-09,Thursday,113.421875,0.907,102.87364062500001,,
2014-01-10,Friday,114.3125,0.9024,103.15559999999999,,start
2014-01-11,Saturday,,,103.15559999999999,imputed from 5992,
2014-01-12,Sunday,,,103.15559999999999,imputed from 5993,
2014-01-13,Monday,114.578125,0.899,103.005734375,,
2014-01-14,Tuesday,114.203125,0.9025,103.06832031249999,,
2014-01-15,Wednesday,114.015625,0.9087,103.60599843749999,,
2014-01-16,Thursday,114.28125,0.9048,103.40167500000001,,
2014-01-17,Friday,114.421875,0.9101,104.1353484375,,start
2014-01-18,Saturday,,,104.1353484375,imputed from 5999,
2014-01-19,Sunday,,,104.1353484375,imputed from 6000,
2014-01-20,Monday,,0.91,104.1353484375,imputed from 6001,
2014-01-21,Tuesday,114.390625,0.9101,104.1069078125,,
2014-01-22,Wednesday,114.015625,0.9116,103.93664375,,
2014-01-23,Thursday,114.765625,0.8973,102.9791953125,,
2014-01-24,Friday,115.015625,0.8945,102.8814765625,,start
2014-01-25,Saturday,,,102.8814765625,imputed from 6006,
2014-01-26,Sunday,,,102.8814765625,imputed from 6007,
2014-01-27,Monday,114.78125,0.8962,102.86695625,,
2014-01-28,Tuesday,115.03125,0.8972,103.2060375,,
2014-01-29,Wednesday,115.53125,0.8944,103.33115,,
2014-01-30,Thursday,115.375,0.9028,104.16055,,
2014-01-31,Friday,115.65625,0.9065,104.842390625,,start
2014-02-01,Saturday,,,104.842390625,imputed from 6013,
2014-02-02,Sunday,,,104.842390625,imputed from 6014,
2014-02-03,Monday,116.265625,0.9009,104.74370156250001,,
2014-02-04,Tuesday,116.015625,0.9037,104.8433203125,,
2014-02-05,Wednesday,115.765625,0.9035,104.5942421875,,
2014-02-06,Thursday,115.515625,0.901,104.079578125,,
2014-02-07,Friday,115.84375,0.8981,104.039271875,,start
2014-02-08,Saturday,,,104.039271875,imputed from 6020,
2014-02-09,Sunday,,,104.039271875,imputed from 6021,
2014-02-10,Monday,115.828125,0.8968,103.8746625,,
2014-02-11,Tuesday,115.484375,0.8983,103.7396140625,,
2014-02-12,Wednesday,115.1875,0.9006,103.73786249999999,,
2014-02-13,Thursday,115.65625,0.8934,103.32729375,,
2014-02-14,Friday,115.546875,0.8925,103.12558593749999,,start
2014-02-15,Saturday,,,103.12558593749999,imputed from 6027,
2014-02-16,Sunday,,,103.12558593749999,imputed from 6028,
2014-02-17,Monday,,0.8915,103.12558593749999,imputed from 6029,
2014-02-18,Tuesday,115.84375,0.8879,102.857665625,,
2014-02-19,Wednesday,115.640625,0.8886,102.758259375,,
2014-02-20,Thursday,115.421875,0.8895,102.6677578125,,
2014-02-21,Friday,115.515625,0.8877,102.54322031250001,,start
2014-02-22,Saturday,,,102.54322031250001,imputed from 6034,
2014-02-23,Sunday,,,102.54322031250001,imputed from 6035,
2014-02-24,Monday,115.390625,0.889,102.582265625,,
2014-02-25,Tuesday,115.71875,0.8868,102.6193875,,
2014-02-26,Wednesday,115.953125,0.8907,103.27944843750001,,
2014-02-27,Thursday,116.171875,0.8883,103.19547656249999,,
2014-02-28,Friday,115.96875,0.8803,102.087290625,,start
2014-03-01,Saturday,,,102.087290625,imputed from 6041,
2014-03-02,Sunday,,,102.087290625,imputed from 6042,
2014-03-03,Monday,116.390625,0.8831,102.7845609375,,
2014-03-04,Tuesday,115.78125,0.8873,102.732703125,,
2014-03-05,Wednesday,115.78125,0.8871,102.709546875,,
2014-03-06,Thursday,115.484375,0.8806,101.695540625,,
2014-03-07,Friday,115.046875,0.8779,100.9996515625,,start
2014-03-08,Saturday,,,100.9996515625,imputed from 6048,
2014-03-09,Sunday,,,100.9996515625,imputed from 6049,
2014-03-10,Monday,115.15625,0.8777,101.072640625,,
2014-03-11,Tuesday,115.265625,0.8783,101.23779843749999,,
2014-03-12,Wednesday,115.53125,0.874,100.9743125,,
2014-03-13,Thursday,116.046875,0.8747,101.50620156250001,,
2014-03-14,Friday,116.078125,0.8724,101.26655625,,start
2014-03-15,Saturday,,,101.26655625,imputed from 6055,
2014-03-16,Sunday,,,101.26655625,imputed from 6056,
2014-03-17,Monday,115.734375,0.8733,101.0708296875,,
2014-03-18,Tuesday,115.90625,0.8732,101.2093375,,
2014-03-19,Wednesday,114.984375,0.8807,101.26673906250001,,
2014-03-20,Thursday,114.90625,0.8838,101.55414375000001,,
2014-03-21,Friday,114.96875,0.8829,101.505909375,,start
2014-03-22,Saturday,,,101.505909375,imputed from 6062,
2014-03-23,Sunday,,,101.505909375,imputed from 6063,
2014-03-24,Monday,114.9375,0.8808,101.23695000000001,,
2014-03-25,Tuesday,114.984375,0.8827,101.4967078125,,
2014-03-26,Wednesday,115.28125,0.885,102.02390625,,
2014-03-27,Thursday,115.34375,0.8866,102.26376875000001,,
2014-03-28,Friday,115.0625,0.8868,102.037425,,start
2014-03-29,Saturday,,,102.037425,imputed from 6069,
2014-03-30,Sunday,,,102.037425,imputed from 6070,
2014-03-31,Monday,115.0,0.8846,101.729,,
2014-04-01,Tuesday,114.875,0.8835,101.49206249999999,,
2014-04-02,Wednesday,114.46875,0.8866,101.48799375,,
2014-04-03,Thursday,114.515625,0.8909,102.0219703125,,
2014-04-04,Friday,115.171875,0.8921,102.7448296875,,start
2014-04-05,Saturday,,,102.7448296875,imputed from 6076,
2014-04-06,Sunday,,,102.7448296875,imputed from 6077,
2014-04-07,Monday,115.34375,0.8879,102.41371562500001,,
2014-04-08,Tuesday,115.515625,0.8833,102.0349515625,,
2014-04-09,Wednesday,115.65625,0.8796,101.7312375,,
2014-04-10,Thursday,116.125,0.8765,101.78356249999999,,
2014-04-11,Friday,116.21875,0.8761,101.819246875,,start
2014-04-12,Saturday,,,101.819246875,imputed from 6083,
2014-04-13,Sunday,,,101.819246875,imputed from 6084,
2014-04-14,Monday,116.03125,0.8798,102.08429375,,
2014-04-15,Tuesday,116.03125,0.8801,102.119103125,,
2014-04-16,Wednesday,115.828125,0.8818,102.137240625,,
2014-04-17,Thursday,115.234375,0.8832,101.77499999999999,,
2014-04-18,Friday,115.234375,0.8835,101.8095703125,imputed from 6089,start
2014-04-19,Saturday,,,101.8095703125,imputed from 6090,
2014-04-20,Sunday,,,101.8095703125,imputed from 6091,
2014-04-21,Monday,115.21875,0.8851,101.980115625,,
2014-04-22,Tuesday,115.125,0.885,101.885625,,
2014-04-23,Wednesday,115.421875,0.8834,101.963684375,,
2014-04-24,Thursday,115.40625,0.8816,101.74215000000001,,
2014-04-25,Friday,115.53125,0.8818,101.87545625,,start
2014-04-26,Saturday,,,101.87545625,imputed from 6097,
2014-04-27,Sunday,,,101.87545625,imputed from 6098,
2014-04-28,Monday,115.5625,0.8803,101.72966875,,
2014-04-29,Tuesday,115.46875,0.8835,102.016640625,,
2014-04-30,Wednesday,115.859375,0.8804,102.00259374999999,,
2014-05-01,Thursday,116.078125,0.8793,102.0674953125,,
2014-05-02,Friday,116.078125,0.878,101.91659375,,start
2014-05-03,Saturday,,,101.91659375,imputed from 6104,
2014-05-04,Sunday,,,101.91659375,imputed from 6105,
2014-05-05,Monday,116.015625,0.8778,101.838515625,,
2014-05-06,Tuesday,116.0625,0.8743,101.47344375,,
2014-05-07,Wednesday,116.28125,0.8763,101.89725937499999,,
2014-05-08,Thursday,116.5,0.8802,102.5433,,
2014-05-09,Friday,116.40625,0.8864,103.18249999999999,,start
2014-05-10,Saturday,,,103.18249999999999,imputed from 6111,
2014-05-11,Sunday,,,103.18249999999999,imputed from 6112,
2014-05-12,Monday,116.15625,0.8878,103.12351875,,
2014-05-13,Tuesday,116.453125,0.8902,103.666571875,,
2014-05-14,Wednesday,116.984375,0.8898,104.092696875,,
2014-05-15,Thursday,117.265625,0.891,104.483671875,,
2014-05-16,Friday,117.125,0.8927,104.55748750000001,,start
2014-05-17,Saturday,,,104.55748750000001,imputed from 6118,
2014-05-18,Sunday,,,104.55748750000001,imputed from 6119,
2014-05-19,Monday,117.09375,0.8923,104.482753125,,
2014-05-20,Tuesday,117.328125,0.892,104.6566875,,
2014-05-21,Wednesday,117.15625,0.8932,104.6439625,,
2014-05-22,Thursday,116.984375,0.8942,104.607428125,,
2014-05-23,Friday,117.140625,0.8958,104.934571875,,start
2014-05-24,Saturday,,,104.934571875,imputed from 6125,
2014-05-25,Sunday,,,104.934571875,imputed from 6126,
2014-05-26,Monday,,0.8947,104.934571875,imputed from 6127,
2014-05-27,Tuesday,117.25,0.8967,105.138075,,
2014-05-28,Wednesday,117.78125,0.8984,105.814675,,
2014-05-29,Thursday,117.71875,0.8979,105.69966562500001,,
2014-05-30,Friday,117.609375,0.8952,105.2839125,,start
2014-05-31,Saturday,,,105.2839125,imputed from 6132,
2014-06-01,Sunday,,,105.2839125,imputed from 6133,
2014-06-02,Monday,117.03125,0.8987,105.17598437500001,,
2014-06-03,Tuesday,116.578125,0.8963,104.4889734375,,
2014-06-04,Wednesday,116.484375,0.8973,104.5214296875,,
2014-06-05,Thursday,116.671875,0.8914,104.00130937499999,,
2014-06-06,Friday,116.53125,0.8936,104.132325,,start
2014-06-07,Saturday,,,104.132325,imputed from 6139,
2014-06-08,Sunday,,,104.132325,imputed from 6140,
2014-06-09,Monday,116.359375,0.8971,104.3859953125,,
2014-06-10,Tuesday,116.203125,0.8992,104.48985,,
2014-06-11,Wednesday,116.265625,0.8999,104.62743593750001,,
2014-06-12,Thursday,116.703125,0.8985,104.8577578125,,
2014-06-13,Friday,116.46875,0.9001,104.833521875,,start
2014-06-14,Saturday,,,104.833521875,imputed from 6146,
2014-06-15,Sunday,,,104.833521875,imputed from 6147,
2014-06-16,Monday,116.484375,0.8971,104.4981328125,,
2014-06-17,Tuesday,116.0625,0.8994,104.3866125,,
2014-06-18,Wednesday,116.390625,0.8957,104.2510828125,,
2014-06-19,Thursday,116.515625,0.8941,104.1766203125,,
2014-06-20,Friday,116.4375,0.8951,104.22320625,,start
2014-06-21,Saturday,,,104.22320625,imputed from 6153,
2014-06-22,Sunday,,,104.22320625,imputed from 6154,
2014-06-23,Monday,116.4375,0.8943,104.13005625,,
2014-06-24,Tuesday,116.71875,0.8938,104.32321875000001,,
2014-06-25,Wednesday,116.9375,0.8928,104.40180000000001,,
2014-06-26,Thursday,117.203125,0.8936,104.73271249999999,,
2014-06-27,Friday,117.21875,0.8908,104.4184625,,start
2014-06-28,Saturday,,,104.4184625,imputed from 6160,
2014-06-29,Sunday,,,104.4184625,imputed from 6161,
2014-06-30,Monday,117.28125,0.8868,104.0050125,,
2014-07-01,Tuesday,117.015625,0.8875,103.85136718749999,,
2014-07-02,Wednesday,116.5625,0.8888,103.60075,,
2014-07-03,Thursday,116.390625,0.8933,103.9717453125,,
2014-07-04,Friday,116.390625,0.8941,104.0648578125,imputed from 6166,start
2014-07-05,Saturday,,,104.0648578125,imputed from 6167,
2014-07-06,Sunday,,,104.0648578125,imputed from 6168,
2014-07-07,Monday,116.5625,0.8936,104.16024999999999,,
2014-07-08,Tuesday,116.890625,0.893,104.383328125,,
2014-07-09,Wednesday,117.109375,0.891,104.344453125,,
2014-07-10,Thursday,117.28125,0.8923,104.650059375,,
2014-07-11,Friday,117.328125,0.8922,104.680153125,,start
2014-07-12,Saturday,,,104.680153125,imputed from 6174,
2014-07-13,Sunday,,,104.680153125,imputed from 6175,
2014-07-14,Monday,117.09375,0.8919,104.435915625,,
2014-07-15,Tuesday,117.03125,0.8957,104.82489062500001,,
2014-07-16,Wednesday,117.03125,0.8984,105.140875,,
2014-07-17,Thursday,117.46875,0.8974,105.41645625,,
2014-07-18,Friday,117.390625,0.8985,105.47547656249999,,start
2014-07-19,Saturday,,,105.47547656249999,imputed from 6181,
2014-07-20,Sunday,,,105.47547656249999,imputed from 6182,
2014-07-21,Monday,117.375,0.898,105.40275,,
2014-07-22,Tuesday,117.5,0.9024,106.032,,
2014-07-23,Wednesday,117.515625,0.9022,106.022596875,,
2014-07-24,Thursday,117.171875,0.9026,105.759334375,,
2014-07-25,Friday,117.421875,0.9049,106.2550546875,,start
2014-07-26,Saturday,,,106.2550546875,imputed from 6188,
2014-07-27,Sunday,,,106.2550546875,imputed from 6189,
2014-07-28,Monday,117.25,0.904,105.994,,
2014-07-29,Tuesday,117.484375,0.9069,106.5465796875,,
2014-07-30,Wednesday,116.796875,0.9088,106.14500000000001,,
2014-07-31,Thursday,116.765625,0.9088,106.1166,,
2014-08-01,Friday,117.359375,0.9059,106.3158578125,,start
2014-08-02,Saturday,,,106.3158578125,imputed from 6195,
2014-08-03,Sunday,,,106.3158578125,imputed from 6196,
2014-08-04,Monday,117.484375,0.9067,106.5230828125,,
2014-08-05,Tuesday,117.5,0.909,106.8075,,
2014-08-06,Wednesday,117.59375,0.9076,106.7280875,,
2014-08-07,Thursday,117.984375,0.9089,107.2359984375,,
2014-08-08,Friday,118.03125,0.9054,106.86549375,,start
2014-08-09,Saturday,,,106.86549375,imputed from 6202,
2014-08-10,Sunday,,,106.86549375,imputed from 6203,
2014-08-11,Monday,117.984375,0.9066,106.96463437499999,,
2014-08-12,Tuesday,117.90625,0.9076,107.0117125,,
2014-08-13,Wednesday,118.1875,0.9075,107.25515625,,
2014-08-14,Thursday,118.34375,0.9065,107.278609375,,
2014-08-15,Friday,118.65625,0.9026,107.09913125,,start
2014-08-16,Saturday,,,107.09913125,imputed from 6209,
2014-08-17,Sunday,,,107.09913125,imputed from 6210,
2014-08-18,Monday,118.40625,0.9065,107.33526562499999,,
2014-08-19,Tuesday,118.265625,0.9092,107.52710625,,
2014-08-20,Wednesday,117.984375,0.9134,107.76692812499999,,
2014-08-21,Thursday,118.078125,0.9115,107.6282109375,,
2014-08-22,Friday,117.953125,0.9138,107.78556562499999,,start
2014-08-23,Saturday,,,107.78556562499999,imputed from 6216,
2014-08-24,Sunday,,,107.78556562499999,imputed from 6217,
2014-08-25,Monday,118.015625,0.9154,108.031503125,,
2014-08-26,Tuesday,118.09375,0.9175,108.351015625,,
2014-08-27,Wednesday,118.28125,0.9148,108.20368749999999,,
2014-08-28,Thursday,118.46875,0.9151,108.410753125,,
2014-08-29,Friday,118.421875,0.9182,108.734965625,,start
2014-08-30,Saturday,,,108.734965625,imputed from 6223,
2014-08-31,Sunday,,,108.734965625,imputed from 6224,
2014-09-01,Monday,,0.9196,108.734965625,imputed from 6225,
2014-09-02,Tuesday,117.90625,0.919,108.35584375,,
2014-09-03,Wednesday,117.90625,0.9177,108.20256562499999,,
2014-09-04,Thursday,117.671875,0.9319,109.6584203125,,
2014-09-05,Friday,117.734375,0.9311,109.6224765625,,start
2014-09-06,Saturday,,,109.6224765625,imputed from 6230,
2014-09-07,Sunday,,,109.6224765625,imputed from 6231,
2014-09-08,Monday,117.640625,0.9355,110.0528046875,,
2014-09-09,Tuesday,117.359375,0.9329,109.48456093749999,,
2014-09-10,Wednesday,117.1875,0.9367,109.76953125,,
2014-09-11,Thursday,117.203125,0.9358,109.67868437499999,,
2014-09-12,Friday,116.71875,0.9332,108.9219375,,start
2014-09-13,Saturday,,,108.9219375,imputed from 6237,
2014-09-14,Sunday,,,108.9219375,imputed from 6238,
2014-09-15,Monday,116.890625,0.9352,109.3161125,,
2014-09-16,Tuesday,116.9375,0.9326,109.0559125,,
2014-09-17,Wednesday,116.78125,0.9412,109.9145125,,
2014-09-18,Thursday,116.484375,0.9338,108.77310937499999,,
2014-09-19,Friday,116.734375,0.9408,109.8237,,start
2014-09-20,Saturday,,,109.8237,imputed from 6244,
2014-09-21,Sunday,,,109.8237,imputed from 6245,
2014-09-22,Monday,117.0,0.9399,109.9683,,
2014-09-23,Tuesday,117.234375,0.9399,110.1885890625,,
2014-09-24,Wednesday,117.0,0.9455,110.6235,,
2014-09-25,Thursday,117.4375,0.9466,111.1663375,,
2014-09-26,Friday,117.15625,0.9514,111.46245625,,start
2014-09-27,Saturday,,,111.46245625,imputed from 6251,
2014-09-28,Sunday,,,111.46245625,imputed from 6252,
2014-09-29,Monday,117.453125,0.9513,111.73315781250001,,
2014-09-30,Tuesday,117.34375,0.9551,112.07501562499999,,
2014-10-01,Wednesday,118.171875,0.956,112.9723125,,
2014-10-02,Thursday,117.96875,0.954,112.5421875,,
2014-10-03,Friday,117.8125,0.9675,113.98359375,,start
2014-10-04,Saturday,,,113.98359375,imputed from 6258,
2014-10-05,Sunday,,,113.98359375,imputed from 6259,
2014-10-06,Monday,118.0625,0.9583,113.13929375000001,,
2014-10-07,Tuesday,118.625,0.9568,113.5004,,
2014-10-08,Wednesday,118.96875,0.9518,113.23445625,,
2014-10-09,Thursday,119.03125,0.9544,113.603425,,
2014-10-10,Friday,119.140625,0.9571,114.0294921875,,start
2014-10-11,Saturday,,,114.0294921875,imputed from 6265,
2014-10-12,Sunday,,,114.0294921875,imputed from 6266,
2014-10-13,Monday,119.703125,0.948,113.4785625,,
2014-10-14,Tuesday,119.96875,0.9537,114.414196875,,
2014-10-15,Wednesday,121.03125,0.94,113.769375,,
2014-10-16,Thursday,120.546875,0.9425,113.6154296875,,
2014-10-17,Friday,120.171875,0.9463,113.7186453125,,start
2014-10-18,Saturday,,,113.7186453125,imputed from 6272,
2014-10-19,Sunday,,,113.7186453125,imputed from 6273,
2014-10-20,Monday,120.328125,0.9428,113.44535625,,
2014-10-21,Tuesday,120.1875,0.9491,114.06995625,,
2014-10-22,Wednesday,119.953125,0.9537,114.3992953125,,
2014-10-23,Thursday,119.578125,0.9541,114.0894890625,,
2014-10-24,Friday,119.59375,0.9519,113.841290625,,start
2014-10-25,Saturday,,,113.841290625,imputed from 6279,
2014-10-26,Sunday,,,113.841290625,imputed from 6280,
2014-10-27,Monday,119.6875,0.9496,113.65525,,
2014-10-28,Tuesday,119.515625,0.9472,113.2052,,
2014-10-29,Wednesday,119.046875,0.9549,113.6778609375,,
2014-10-30,Thursday,119.203125,0.956,113.9581875,,
2014-10-31,Friday,118.953125,0.9626,114.504278125,,start
2014-11-01,Saturday,,,114.504278125,imputed from 6286,
2014-11-02,Sunday,,,114.504278125,imputed from 6287,
2014-11-03,Monday,118.875,0.9659,114.82136249999999,,
2014-11-04,Tuesday,118.890625,0.9598,114.111221875,,
2014-11-05,Wednesday,118.890625,0.964,114.6105625,,
2014-11-06,Thursday,118.6875,0.9733,115.51854375,,
2014-11-07,Friday,119.234375,0.9662,115.204253125,,start
2014-11-08,Saturday,,,115.204253125,imputed from 6293,
2014-11-09,Sunday,,,115.204253125,imputed from 6294,
2014-11-10,Monday,118.875,0.9682,115.094775,,
2014-11-11,Tuesday,118.71875,0.9645,114.504234375,,
2014-11-12,Wednesday,118.9375,0.9665,114.95309375000001,,
2014-11-13,Thursday,119.078125,0.9635,114.7317734375,,
2014-11-14,Friday,119.265625,0.9591,114.38766093749999,,start
2014-11-15,Saturday,,,114.38766093749999,imputed from 6300,
2014-11-16,Sunday,,,114.38766093749999,imputed from 6301,
2014-11-17,Monday,119.0625,0.9649,114.88340625,,
2014-11-18,Tuesday,119.21875,0.9583,114.24732812500001,,
2014-11-19,Wednesday,118.984375,0.957,113.86804687499999,,
2014-11-20,Thursday,119.15625,0.9584,114.19935000000001,,
2014-11-21,Friday,119.265625,0.9697,115.65187656250001,,start
2014-11-22,Saturday,,,115.65187656250001,imputed from 6307,
2014-11-23,Sunday,,,115.65187656250001,imputed from 6308,
2014-11-24,Monday,119.359375,0.9665,115.3608359375,,
2014-11-25,Tuesday,119.6875,0.964,115.37875,,
2014-11-26,Wednesday,119.90625,0.9612,115.2538875,,
2014-11-27,Thursday,,0.9641,115.2538875,imputed from 6312,
2014-11-28,Friday,120.203125,0.9653,116.03207656250001,,start
2014-11-29,Saturday,,,116.03207656250001,imputed from 6314,
2014-11-30,Sunday,,,116.03207656250001,imputed from 6315,
2014-12-01,Monday,120.078125,0.9647,115.8393671875,,
2014-12-02,Tuesday,119.53125,0.9721,116.196328125,,
2014-12-03,Wednesday,119.46875,0.9775,116.780703125,,
2014-12-04,Thursday,119.671875,0.9713,116.2372921875,,
2014-12-05,Friday,119.125,0.9788,116.59955,,start
2014-12-06,Saturday,,,116.59955,imputed from 6321,
2014-12-07,Sunday,,,116.59955,imputed from 6322,
2014-12-08,Monday,119.40625,0.9761,116.552440625,,
2014-12-09,Tuesday,119.765625,0.9714,116.340328125,,
2014-12-10,Wednesday,120.234375,0.9664,116.1945,,
2014-12-11,Thursday,120.03125,0.9679,116.178246875,,
2014-12-12,Friday,120.671875,0.9638,116.303553125,,start
2014-12-13,Saturday,,,116.303553125,imputed from 6328,
2014-12-14,Sunday,,,116.303553125,imputed from 6329,
2014-12-15,Monday,120.390625,0.9656,116.2491875,,
2014-12-16,Tuesday,120.765625,0.9599,115.9229234375,,
2014-12-17,Wednesday,120.109375,0.9731,116.8784328125,,
2014-12-18,Thursday,119.671875,0.9799,117.2664703125,,
2014-12-19,Friday,119.8125,0.9843,117.93144375,,start
2014-12-20,Saturday,,,117.93144375,imputed from 6335,
2014-12-21,Sunday,,,117.93144375,imputed from 6336,
2014-12-22,Monday,119.875,0.9838,117.933025,,
2014-12-23,Tuesday,119.203125,0.9878,117.748846875,,
2014-12-24,Wednesday,119.15625,0.986,117.4880625,,
2014-12-25,Thursday,,0.9838,117.4880625,imputed from 6340,
2014-12-26,Friday,119.21875,0.9875,117.728515625,,start
2014-12-27,Saturday,,,117.728515625,imputed from 6342,
2014-12-28,Sunday,,,117.728515625,imputed from 6343,
2014-12-29,Monday,119.578125,0.9898,118.358428125,,
2014-12-30,Tuesday,119.75,0.9889,118.420775,,
2014-12-31,Wednesday,119.953125,0.9943,119.26939218749999,,
2015-01-01,Thursday,,0.9939,119.26939218749999,imputed from 6347,
2015-01-02,Friday,120.296875,1.0017,120.5013796875,,start
2015-01-03,Saturday,,,120.5013796875,imputed from 6349,
2015-01-04,Sunday,,,120.5013796875,imputed from 6350,
2015-01-05,Monday,120.875,1.0069,121.7090375,,
2015-01-06,Tuesday,121.4375,1.0102,122.6761625,,
2015-01-07,Wednesday,121.546875,1.0143,123.2849953125,,
2015-01-08,Thursday,121.203125,1.0184,123.4332625,,
