date,weekday,UGL1_Comdty_PX-LAST,UGL1_Comdty_CURRENCY-GBP,UGL1_Comdty_PX-LAST-CHF,imputed,UGL1_Comdty_start
2019-01-05,Saturday,,,190.856484,imputed from 1865,
2019-01-06,Sunday,,,190.856484,imputed from 1866,
2019-01-07,Monday,153.21,1.2519,191.80359900000002,,
2019-01-08,Tuesday,153.21,1.248,191.20608000000001,,
2019-01-09,Wednesday,153.39,1.2462,191.15461799999997,,
2019-01-10,Thursday,152.53,1.2552,191.455656,,
2019-01-11,Friday,151.3,1.2632,191.12216000000004,,start
2019-01-12,Saturday,,,191.12216000000004,imputed from 1872,
2019-01-13,Sunday,,,191.12216000000004,imputed from 1873,
2019-01-14,Monday,151.46,1.2619,191.127374,,
2019-01-15,Tuesday,152.99,1.2704,194.358496,,
2019-01-16,Wednesday,152.05,1.2758,193.98539000000002,,
2019-01-17,Thursday,150.96,1.2911,194.904456,,
2019-01-18,Friday,150.47,1.2816,192.842352,,start
2019-01-19,Saturday,,,192.842352,imputed from 1879,
2019-01-20,Sunday,,,192.842352,imputed from 1880,
2019-01-21,Monday,151.54,1.2857,194.834978,,
2019-01-22,Tuesday,151.12,1.292,195.24704,,
2019-01-23,Wednesday,151.84,1.3004,197.45273600000002,,
2019-01-24,Thursday,153.09,1.3017,199.27725300000003,,
2019-01-25,Friday,152.57,1.3114,200.08029799999997,,start
2019-01-26,Saturday,,,200.08029799999997,imputed from 1886,
2019-01-27,Sunday,,,200.08029799999997,imputed from 1887,
2019-01-28,Monday,153.98,1.3055,201.02089,,
2019-01-29,Tuesday,154.18,1.2997,200.38774600000002,,
2019-01-30,Wednesday,154.36,1.3041,201.30087600000002,,
2019-01-31,Thursday,154.97,1.3033,201.972401,,
2019-02-01,Friday,154.08,1.3022,200.64297600000003,,start
2019-02-02,Saturday,,,200.64297600000003,imputed from 1893,
2019-02-03,Sunday,,,200.64297600000003,imputed from 1894,
2019-02-04,Monday,153.05,1.3008,199.08744000000002,,
2019-02-05,Tuesday,154.64,1.2947,200.21240799999998,,
2019-02-06,Wednesday,154.91,1.2962,200.794342,,
2019-02-07,Thursday,155.67,1.2981,202.07522699999998,,
2019-02-08,Friday,156.58,1.2944,202.677152,,start
2019-02-09,Saturday,,,202.677152,imputed from 1900,
2019-02-10,Sunday,,,202.677152,imputed from 1901,
2019-02-11,Monday,156.19,1.2909,201.62567099999998,,
2019-02-12,Tuesday,155.83,1.2977,202.22059100000004,,
2019-02-13,Wednesday,155.93,1.2964,202.14765200000002,,
2019-02-14,Thursday,156.9,1.2864,201.83616,,
2019-02-15,Friday,156.25,1.2959,202.484375,,start
2019-02-16,Saturday,,,202.484375,imputed from 1907,
2019-02-17,Sunday,,,202.484375,imputed from 1908,
2019-02-18,Monday,156.19,1.2981,202.750239,,
2019-02-19,Tuesday,155.59,1.3077,203.465043,,
2019-02-20,Wednesday,155.55,1.3061,203.163855,,
2019-02-21,Thursday,155.11,1.3054,202.480594,,
2019-02-22,Friday,156.27,1.306,204.08862000000002,,start
2019-02-23,Saturday,,,204.08862000000002,imputed from 1914,
2019-02-24,Sunday,,,204.08862000000002,imputed from 1915,
2019-02-25,Monday,155.35,1.3106,203.60171,,
2019-02-26,Tuesday,154.44,1.325,204.63299999999998,,
2019-02-27,Wednesday,152.25,1.3329,202.934025,,
2019-02-28,Thursday,151.93,1.3238,201.12493400000002,,
2019-03-01,Friday,152.21,1.3195,200.841095,,start
2019-03-02,Saturday,,,200.841095,imputed from 1921,
2019-03-03,Sunday,,,200.841095,imputed from 1922,
2019-03-04,Monday,153.12,1.3168,201.62841600000002,,
2019-03-05,Tuesday,153.38,1.3232,202.95241599999997,,
2019-03-06,Wednesday,155.06,1.3236,205.23741600000002,,
2019-03-07,Thursday,157.03,1.3233,207.797799,,
2019-03-08,Friday,155.67,1.3122,204.270174,,start
2019-03-09,Saturday,,,204.270174,imputed from 1928,
2019-03-10,Sunday,,,204.270174,imputed from 1929,
2019-03-11,Monday,156.2,1.329,207.58979999999997,,
2019-03-12,Tuesday,155.94,1.3176,205.46654400000003,,
2019-03-13,Wednesday,154.68,1.3389,207.101052,,
2019-03-14,Thursday,154.66,1.3292,205.57407199999997,,
2019-03-15,Friday,155.31,1.332,206.87292000000002,,start
2019-03-16,Saturday,,,206.87292000000002,imputed from 1935,
2019-03-17,Sunday,,,206.87292000000002,imputed from 1936,
2019-03-18,Monday,155.85,1.3273,206.859705,,
2019-03-19,Tuesday,156.3,1.3257,207.20691000000002,,
2019-03-20,Wednesday,158.1,1.3099,207.09519,,
2019-03-21,Thursday,160.98,1.3001,209.290098,,
2019-03-22,Friday,162.33,1.3122,213.00942600000002,,start
2019-03-23,Saturday,,,213.00942600000002,imputed from 1942,
2019-03-24,Sunday,,,213.00942600000002,imputed from 1943,
2019-03-25,Monday,163.02,1.3096,213.49099200000003,,
2019-03-26,Tuesday,161.42,1.3133,211.99288599999997,,
2019-03-27,Wednesday,161.52,1.3122,211.94654400000002,,
2019-03-28,Thursday,160.98,1.2987,209.06472599999998,,
2019-03-29,Friday,160.53,1.297,208.20740999999998,,start
2019-03-30,Saturday,,,208.20740999999998,imputed from 1949,
2019-03-31,Sunday,,,208.20740999999998,imputed from 1950,
2019-04-01,Monday,159.6,1.3087,208.86852,,
2019-04-02,Tuesday,161.1,1.3108,211.16987999999998,,
2019-04-03,Wednesday,159.07,1.3136,208.954352,,
2019-04-04,Thursday,158.24,1.3076,206.91462400000003,,
2019-04-05,Friday,156.97,1.3041,204.704577,,start
2019-04-06,Saturday,,,204.704577,imputed from 1956,
2019-04-07,Sunday,,,204.704577,imputed from 1957,
2019-04-08,Monday,157.55,1.3049,205.586995,,
2019-04-09,Tuesday,157.66,1.3051,205.76206599999998,,
2019-04-10,Wednesday,158.16,1.3124,207.569184,,
2019-04-11,Thursday,157.03,1.3097,205.662191,,
2019-04-12,Friday,155.0,1.3106,203.143,,start
2019-04-13,Saturday,,,203.143,imputed from 1963,
2019-04-14,Sunday,,,203.143,imputed from 1964,
2019-04-15,Monday,155.35,1.3152,204.31632,,
2019-04-16,Tuesday,155.25,1.3154,204.21585,,
2019-04-17,Wednesday,154.64,1.318,203.81552,,
2019-04-18,Thursday,155.63,1.3192,205.30709599999997,,
2019-04-19,Friday,155.63,1.3183,205.16702899999999,imputed from 1969,start
2019-04-20,Saturday,,,205.16702899999999,imputed from 1970,
2019-04-21,Sunday,,,205.16702899999999,imputed from 1971,
2019-04-22,Monday,155.63,1.3183,205.16702899999999,,
2019-04-23,Tuesday,154.98,1.3199,204.558102,,
2019-04-24,Wednesday,155.96,1.3167,205.352532,,
2019-04-25,Thursday,156.34,1.316,205.74344000000002,,
2019-04-26,Friday,156.89,1.3172,206.65550799999997,,start
2019-04-27,Saturday,,,206.65550799999997,imputed from 1977,
2019-04-28,Sunday,,,206.65550799999997,imputed from 1978,
2019-04-29,Monday,156.87,1.319,206.91153,,
2019-04-30,Tuesday,156.36,1.3286,207.73989600000002,,
2019-05-01,Wednesday,156.97,1.3286,208.550342,,
2019-05-02,Thursday,155.89,1.3283,207.06868699999998,,
2019-05-03,Friday,155.45,1.339,208.14754999999997,,start
2019-05-04,Saturday,,,208.14754999999997,imputed from 1984,
2019-05-05,Sunday,,,208.14754999999997,imputed from 1985,
2019-05-06,Monday,155.45,1.3332,207.24593999999996,,
2019-05-07,Tuesday,156.64,1.3329,208.78545599999998,,
2019-05-08,Wednesday,157.31,1.3271,208.766101,,
2019-05-09,Thursday,157.49,1.3204,207.94979600000002,,
2019-05-10,Friday,157.09,1.3152,206.60476799999998,,start
2019-05-11,Saturday,,,206.60476799999998,imputed from 1991,
2019-05-12,Sunday,,,206.60476799999998,imputed from 1992,
2019-05-13,Monday,157.53,1.304,205.41912000000002,,
2019-05-14,Tuesday,157.86,1.3018,205.50214800000003,,
2019-05-15,Wednesday,158.71,1.2956,205.62467600000002,,
2019-05-16,Thursday,158.91,1.2925,205.391175,,
2019-05-17,Friday,159.5,1.2863,205.16485,,start
2019-05-18,Saturday,,,205.16485,imputed from 1998,
2019-05-19,Sunday,,,205.16485,imputed from 1999,
2019-05-20,Monday,158.91,1.2833,203.929203,,
2019-05-21,Tuesday,158.24,1.2847,203.290928,,
2019-05-22,Wednesday,159.82,1.2789,204.39379799999998,,
2019-05-23,Thursday,161.5,1.2699,205.08885,,
2019-05-24,Friday,161.89,1.2738,206.21548199999998,,start
2019-05-25,Saturday,,,206.21548199999998,imputed from 2005,
2019-05-26,Sunday,,,206.21548199999998,imputed from 2006,
2019-05-27,Monday,161.89,1.2728,206.05359199999998,,
2019-05-28,Tuesday,162.31,1.2751,206.961481,,
2019-05-29,Wednesday,162.45,1.2731,206.81509499999996,,
2019-05-30,Thursday,162.9,1.2707,206.99703,,
2019-05-31,Friday,163.43,1.264,206.57552,,start
2019-06-01,Saturday,,,206.57552,imputed from 2012,
2019-06-02,Sunday,,,206.57552,imputed from 2013,
2019-06-03,Monday,164.1,1.2569,206.25728999999998,,
2019-06-04,Tuesday,162.92,1.2598,205.246616,,
2019-06-05,Wednesday,163.77,1.262,206.67774000000003,,
2019-06-06,Thursday,165.32,1.2584,208.03868799999998,,
2019-06-07,Friday,166.13,1.2585,209.074605,,start
2019-06-08,Saturday,,,209.074605,imputed from 2019,
2019-06-09,Sunday,,,209.074605,imputed from 2020,
2019-06-10,Monday,165.4,1.2556,207.67624,,
2019-06-11,Tuesday,164.99,1.2628,208.349372,,
2019-06-12,Wednesday,163.71,1.2632,206.79847200000003,,
2019-06-13,Thursday,164.83,1.2596,207.61986800000003,,
2019-06-14,Friday,164.69,1.2576,207.114144,,start
2019-06-15,Saturday,,,207.114144,imputed from 2026,
2019-06-16,Sunday,,,207.114144,imputed from 2027,
2019-06-17,Monday,164.1,1.2523,205.50242999999998,,
2019-06-18,Tuesday,165.36,1.2561,207.708696,,
2019-06-19,Wednesday,164.0,1.2568,206.1152,,
2019-06-20,Thursday,165.24,1.2471,206.07080400000004,,
2019-06-21,Friday,164.04,1.2442,204.09856799999997,,start
2019-06-22,Saturday,,,204.09856799999997,imputed from 2033,
2019-06-23,Sunday,,,204.09856799999997,imputed from 2034,
2019-06-24,Monday,165.2,1.2383,204.56715999999997,,
2019-06-25,Tuesday,165.44,1.2377,204.765088,,
2019-06-26,Wednesday,164.32,1.241,203.92112,,
2019-06-27,Thursday,163.92,1.2375,202.851,,
2019-06-28,Friday,163.31,1.2396,202.439076,,start
2019-06-29,Saturday,,,202.439076,imputed from 2040,
2019-06-30,Sunday,,,202.439076,imputed from 2041,
2019-07-01,Monday,164.73,1.2484,205.64893199999997,,
2019-07-02,Tuesday,167.19,1.242,207.64998,,
2019-07-03,Wednesday,168.88,1.2405,209.49563999999998,,
2019-07-04,Thursday,169.02,1.2391,209.43268200000003,,
2019-07-05,Friday,166.84,1.2422,207.248648,,start
2019-07-06,Saturday,,,207.248648,imputed from 2047,
2019-07-07,Sunday,,,207.248648,imputed from 2048,
2019-07-08,Monday,167.84,1.2441,208.809744,,
2019-07-09,Tuesday,167.62,1.2383,207.563846,,
2019-07-10,Wednesday,166.72,1.2372,206.265984,,
2019-07-11,Thursday,164.49,1.24,203.9676,,
2019-07-12,Friday,164.65,1.2378,203.80377000000001,,start
2019-07-13,Saturday,,,203.80377000000001,imputed from 2054,
2019-07-14,Sunday,,,203.80377000000001,imputed from 2055,
2019-07-15,Monday,165.93,1.2322,204.458946,,
2019-07-16,Tuesday,164.89,1.2256,202.089184,,
2019-07-17,Wednesday,166.4,1.2277,204.28928000000002,,
2019-07-18,Thursday,166.42,1.2315,204.94622999999999,,
2019-07-19,Friday,167.05,1.2276,205.07058,,start
2019-07-20,Saturday,,,205.07058,imputed from 2061,
2019-07-21,Sunday,,,205.07058,imputed from 2062,
2019-07-22,Monday,167.86,1.2251,205.64528600000003,,
2019-07-23,Tuesday,169.14,1.2256,207.29798399999999,,
2019-07-24,Wednesday,168.75,1.2294,207.46125,,
2019-07-25,Thursday,167.29,1.234,206.43586,,
2019-07-26,Friday,167.72,1.2301,206.31237199999998,,start
2019-07-27,Saturday,,,206.31237199999998,imputed from 2068,
2019-07-28,Sunday,,,206.31237199999998,imputed from 2069,
2019-07-29,Monday,168.02,1.2115,203.55623000000003,,
2019-07-30,Tuesday,167.33,1.2034,201.364922,,
2019-07-31,Wednesday,168.41,1.2088,203.57400800000002,,
2019-08-01,Thursday,170.1,1.2015,204.37515,,
2019-08-02,Friday,170.83,1.1947,204.09060100000002,,start
2019-08-03,Saturday,,,204.09060100000002,imputed from 2075,
2019-08-04,Sunday,,,204.09060100000002,imputed from 2076,
2019-08-05,Monday,173.25,1.182,204.7815,,
2019-08-06,Tuesday,172.94,1.188,205.45272,,
2019-08-07,Wednesday,173.49,1.1844,205.48155599999998,,
2019-08-08,Thursday,173.1,1.1829,204.75999000000002,,
2019-08-09,Friday,173.94,1.1697,203.457618,,start
2019-08-10,Saturday,,,203.457618,imputed from 2082,
2019-08-11,Sunday,,,203.457618,imputed from 2083,
2019-08-12,Monday,174.06,1.1705,203.73723,,
2019-08-13,Tuesday,174.73,1.1777,205.779521,,
2019-08-14,Wednesday,177.56,1.1736,208.384416,,
2019-08-15,Thursday,181.89,1.1801,214.64838899999998,,
2019-08-16,Friday,179.83,1.1884,213.709972,,start
2019-08-17,Saturday,,,213.709972,imputed from 2089,
2019-08-18,Sunday,,,213.709972,imputed from 2090,
2019-08-19,Monday,177.58,1.1904,211.391232,,
2019-08-20,Tuesday,179.47,1.1902,213.60519399999998,,
2019-08-21,Wednesday,179.69,1.1912,214.046728,,
2019-08-22,Thursday,176.97,1.2053,213.301941,,
2019-08-23,Friday,177.43,1.1961,212.224023,,start
2019-08-24,Saturday,,,212.224023,imputed from 2096,
2019-08-25,Sunday,,,212.224023,imputed from 2097,
2019-08-26,Monday,177.43,1.196,212.20628,,
2019-08-27,Tuesday,178.74,1.2061,215.578314,,
2019-08-28,Wednesday,180.78,1.1987,216.70098600000003,,
2019-08-29,Thursday,180.84,1.2019,217.351596,,
2019-08-30,Friday,180.25,1.2037,216.966925,,start
2019-08-31,Saturday,,,216.966925,imputed from 2103,
2019-09-01,Sunday,,,216.966925,imputed from 2104,
2019-09-02,Monday,181.88,1.1953,217.401164,,
2019-09-03,Tuesday,183.59,1.1926,218.94943400000002,,
2019-09-04,Wednesday,179.84,1.202,216.16768,,
2019-09-05,Thursday,175.63,1.2161,213.583643,,
2019-09-06,Friday,180.43,1.2136,218.969848,,start
2019-09-07,Saturday,,,218.969848,imputed from 2110,
2019-09-08,Sunday,,,218.969848,imputed from 2111,
2019-09-09,Monday,175.9,1.2248,215.44232000000002,,
2019-09-10,Tuesday,175.37,1.2255,214.91593500000002,,
2019-09-11,Wednesday,175.55,1.2241,214.890755,,
2019-09-12,Thursday,176.37,1.2213,215.40068100000002,,
2019-09-13,Friday,172.04,1.238,212.98551999999998,,start
2019-09-14,Saturday,,,212.98551999999998,imputed from 2117,
2019-09-15,Sunday,,,212.98551999999998,imputed from 2118,
2019-09-16,Monday,173.59,1.234,214.21006,,
2019-09-17,Tuesday,175.35,1.2413,217.661955,,
2019-09-18,Wednesday,177.55,1.244,220.87220000000002,,
2019-09-19,Thursday,177.9,1.2434,221.20086,,
2019-09-20,Friday,178.12,1.2365,220.24537999999998,,start
2019-09-21,Saturday,,,220.24537999999998,imputed from 2124,
2019-09-22,Sunday,,,220.24537999999998,imputed from 2125,
2019-09-23,Monday,181.31,1.2306,223.120086,,
2019-09-24,Tuesday,181.86,1.2313,223.92421800000002,,
2019-09-25,Wednesday,181.53,1.2253,222.428709,,
2019-09-26,Thursday,181.35,1.2246,222.08120999999997,,
2019-09-27,Friday,181.2,1.2178,220.66536,,start
2019-09-28,Saturday,,,220.66536,imputed from 2131,
2019-09-29,Sunday,,,220.66536,imputed from 2132,
2019-09-30,Monday,181.04,1.2268,222.09987199999998,,
2019-10-01,Tuesday,181.84,1.2224,222.281216,,
2019-10-02,Wednesday,180.88,1.2263,221.813144,,
2019-10-03,Thursday,181.06,1.2319,223.047814,,
2019-10-04,Friday,183.0,1.2277,224.66910000000001,,start
2019-10-05,Saturday,,,224.66910000000001,imputed from 2138,
2019-10-06,Sunday,,,224.66910000000001,imputed from 2139,
2019-10-07,Monday,181.88,1.2227,222.38467599999998,,
2019-10-08,Tuesday,182.88,1.2134,221.906592,,
2019-10-09,Wednesday,181.45,1.2156,220.57062,,
2019-10-10,Thursday,178.31,1.2402,221.140062,,
2019-10-11,Friday,173.47,1.2615,218.83240500000002,,start
2019-10-12,Saturday,,,218.83240500000002,imputed from 2145,
2019-10-13,Sunday,,,218.83240500000002,imputed from 2146,
2019-10-14,Monday,176.04,1.2573,221.335092,,
2019-10-15,Tuesday,174.82,1.277,223.24513999999996,,
2019-10-16,Wednesday,174.02,1.2768,222.188736,,
2019-10-17,Thursday,173.39,1.2736,220.829504,,
2019-10-18,Friday,173.08,1.278,221.19624000000002,,start
2019-10-19,Saturday,,,221.19624000000002,imputed from 2152,
2019-10-20,Sunday,,,221.19624000000002,imputed from 2153,
2019-10-21,Monday,171.16,1.2777,218.691132,,
2019-10-22,Tuesday,172.25,1.2737,219.394825,,
2019-10-23,Wednesday,173.78,1.2793,222.31675400000003,,
2019-10-24,Thursday,175.69,1.2752,224.039888,,
2019-10-25,Friday,174.67,1.2758,222.843986,,start
2019-10-26,Saturday,,,222.843986,imputed from 2159,
2019-10-27,Sunday,,,222.843986,imputed from 2160,
2019-10-28,Monday,172.23,1.279,220.28216999999998,,
2019-10-29,Tuesday,171.49,1.2791,219.352859,,
2019-10-30,Wednesday,172.65,1.2763,220.353195,,
2019-10-31,Thursday,175.49,1.2766,224.03053400000002,,
2019-11-01,Friday,173.74,1.2755,221.60537000000002,,start
2019-11-02,Saturday,,,221.60537000000002,imputed from 2166,
2019-11-03,Sunday,,,221.60537000000002,imputed from 2167,
2019-11-04,Monday,172.14,1.2728,219.09979199999998,,
2019-11-05,Tuesday,170.45,1.2791,218.02259499999997,,
2019-11-06,Wednesday,171.29,1.2763,218.617427,,
2019-11-07,Thursday,169.88,1.2752,216.63097599999998,,
2019-11-08,Friday,169.27,1.274,215.64998000000003,,start
2019-11-09,Saturday,,,215.64998000000003,imputed from 2173,
2019-11-10,Sunday,,,215.64998000000003,imputed from 2174,
2019-11-11,Monday,168.96,1.277,215.76192,,
2019-11-12,Tuesday,168.65,1.2757,215.14680500000003,,
2019-11-13,Wednesday,170.74,1.2723,217.232502,,
2019-11-14,Thursday,171.57,1.2726,218.339982,,
2019-11-15,Friday,171.04,1.277,218.41807999999997,,start
2019-11-16,Saturday,,,218.41807999999997,imputed from 2180,
2019-11-17,Sunday,,,218.41807999999997,imputed from 2181,
2019-11-18,Monday,170.53,1.2818,218.58535400000002,,
2019-11-19,Tuesday,170.43,1.2803,218.201529,,
2019-11-20,Wednesday,170.45,1.2807,218.295315,,
2019-11-21,Thursday,169.23,1.282,216.95286,,
2019-11-22,Friday,170.72,1.2801,218.538672,,start
2019-11-23,Saturday,,,218.538672,imputed from 2187,
2019-11-24,Sunday,,,218.538672,imputed from 2188,
2019-11-25,Monday,170.86,1.2856,219.65761600000002,,
2019-11-26,Tuesday,172.86,1.2831,221.796666,,
2019-11-27,Wednesday,171.95,1.2912,222.02183999999997,,
2019-11-28,Thursday,172.31,1.2893,222.159283,,
2019-11-29,Friday,172.9,1.2931,223.57699,,start
2019-11-30,Saturday,,,223.57699,imputed from 2194,
2019-12-01,Sunday,,,223.57699,imputed from 2195,
2019-12-02,Monday,171.24,1.2828,219.666672,,
2019-12-03,Tuesday,172.71,1.2827,221.535117,,
2019-12-04,Wednesday,170.77,1.2955,221.23253500000004,,
2019-12-05,Thursday,169.85,1.2988,220.60117999999997,,
2019-12-06,Friday,170.65,1.3014,222.08390999999997,,start
2019-12-07,Saturday,,,222.08390999999997,imputed from 2201,
2019-12-08,Sunday,,,222.08390999999997,imputed from 2202,
2019-12-09,Monday,170.59,1.2988,221.56229199999999,,
2019-12-10,Tuesday,170.03,1.295,220.18885,,
2019-12-11,Wednesday,170.26,1.297,220.82721999999998,,
2019-12-12,Thursday,168.29,1.2966,218.204814,,
2019-12-13,Friday,169.81,1.3119,222.773739,,start
2019-12-14,Saturday,,,222.773739,imputed from 2208,
2019-12-15,Sunday,,,222.773739,imputed from 2209,
2019-12-16,Monday,169.19,1.3099,221.621981,,
2019-12-17,Tuesday,170.28,1.287,219.15035999999998,,
2019-12-18,Wednesday,170.09,1.2822,218.08939800000002,,
2019-12-19,Thursday,169.25,1.2729,215.438325,,
2019-12-20,Friday,170.11,1.2775,217.31552500000004,,start
2019-12-21,Saturday,,,217.31552500000004,imputed from 2215,
2019-12-22,Sunday,,,217.31552500000004,imputed from 2216,
2019-12-23,Monday,170.03,1.2703,215.98910899999998,,
2019-12-24,Tuesday,170.67,1.2694,216.648498,,
2019-12-25,Wednesday,,1.2706,216.648498,imputed from 2219,
2019-12-26,Thursday,170.67,1.2751,217.62131699999998,,
2019-12-27,Friday,170.95,1.275,217.96124999999998,,start
2019-12-28,Saturday,,,217.96124999999998,imputed from 2222,
2019-12-29,Sunday,,,217.96124999999998,imputed from 2223,
2019-12-30,Monday,167.58,1.2711,213.010938,,
2019-12-31,Tuesday,168.7,1.2828,216.40836,,
2020-01-01,Wednesday,,1.2859,216.40836,imputed from 2226,
2020-01-02,Thursday,170.59,1.2762,217.70695800000001,,
2020-01-03,Friday,172.61,1.2723,219.611703,,start
2020-01-04,Saturday,,,219.611703,imputed from 2229,
2020-01-05,Sunday,,,219.611703,imputed from 2230,
2020-01-06,Monday,171.94,1.2748,219.189112,,
2020-01-07,Tuesday,171.69,1.2734,218.63004600000002,,
2020-01-08,Wednesday,171.06,1.2753,218.15281800000002,,
2020-01-09,Thursday,169.42,1.2718,215.468356,,
2020-01-10,Friday,170.89,1.2706,217.13283399999997,,start
2020-01-11,Saturday,,,217.13283399999997,imputed from 2236,
2020-01-12,Sunday,,,217.13283399999997,imputed from 2237,
2020-01-13,Monday,171.18,1.261,215.85798,,
2020-01-14,Tuesday,172.22,1.2594,216.893868,,
2020-01-15,Wednesday,174.29,1.257,219.08252999999996,,
2020-01-16,Thursday,174.82,1.2619,220.605358,,
2020-01-17,Friday,174.43,1.2597,219.72947100000002,,start
2020-01-18,Saturday,,,219.72947100000002,imputed from 2243,
2020-01-19,Sunday,,,219.72947100000002,imputed from 2244,
2020-01-20,Monday,173.57,1.2597,218.646129,,
2020-01-21,Tuesday,174.97,1.2641,221.179577,,
2020-01-22,Wednesday,175.36,1.2719,223.04038400000002,,
2020-01-23,Thursday,177.55,1.2718,225.80809000000002,,
2020-01-24,Friday,177.81,1.27,225.8187,,start
2020-01-25,Saturday,,,225.8187,imputed from 2250,
2020-01-26,Sunday,,,225.8187,imputed from 2251,
2020-01-27,Monday,180.0,1.266,227.88,,
2020-01-28,Tuesday,178.39,1.2677,226.145003,,
2020-01-29,Wednesday,179.06,1.2672,226.90483200000003,,
2020-01-30,Thursday,178.35,1.2694,226.39749,,
2020-01-31,Friday,179.21,1.2722,227.990962,,start
2020-02-01,Saturday,,,227.990962,imputed from 2257,
2020-02-02,Sunday,,,227.990962,imputed from 2258,
2020-02-03,Monday,178.73,1.2555,224.395515,,
2020-02-04,Tuesday,177.47,1.263,224.14460999999997,,
2020-02-05,Wednesday,176.09,1.2657,222.877113,,
2020-02-06,Thursday,176.58,1.2602,222.526116,,
2020-02-07,Friday,177.28,1.2601,223.390528,,start
2020-02-08,Saturday,,,223.390528,imputed from 2264,
2020-02-09,Sunday,,,223.390528,imputed from 2265,
2020-02-10,Monday,177.92,1.2622,224.57062399999998,,
2020-02-11,Tuesday,177.94,1.264,224.91616,,
2020-02-12,Wednesday,177.01,1.2677,224.395577,,
2020-02-13,Thursday,175.93,1.2775,224.75057500000003,,
2020-02-14,Friday,176.83,1.2815,226.60764500000002,,start
2020-02-15,Saturday,,,226.60764500000002,imputed from 2271,
2020-02-16,Sunday,,,226.60764500000002,imputed from 2272,
2020-02-17,Monday,175.95,1.2757,224.459415,,
2020-02-18,Tuesday,176.48,1.2779,225.523792,,
2020-02-19,Wednesday,176.97,1.2716,225.035052,,
2020-02-20,Thursday,178.37,1.2676,226.10181200000002,,
2020-02-21,Friday,180.88,1.2679,229.337752,,start
2020-02-22,Saturday,,,229.337752,imputed from 2278,
2020-02-23,Sunday,,,229.337752,imputed from 2279,
2020-02-24,Monday,181.15,1.2659,229.31778500000001,,
2020-02-25,Tuesday,182.13,1.2695,231.214035,,
2020-02-26,Wednesday,181.93,1.2602,229.26818600000001,,
2020-02-27,Thursday,182.69,1.247,227.81443000000002,,
2020-02-28,Friday,182.81,1.2374,226.20909400000002,,start
2020-02-29,Saturday,,,226.20909400000002,imputed from 2285,
2020-03-01,Sunday,,,226.20909400000002,imputed from 2286,
2020-03-02,Monday,183.49,1.2235,224.50001500000002,,
2020-03-03,Tuesday,183.43,1.2251,224.72009300000002,,
2020-03-04,Wednesday,183.68,1.2315,226.20192000000003,,
2020-03-05,Thursday,185.49,1.2246,227.151054,,
2020-03-06,Friday,187.56,1.2243,229.629708,,start
2020-03-07,Saturday,,,229.629708,imputed from 2292,
2020-03-08,Sunday,,,229.629708,imputed from 2293,
2020-03-09,Monday,199.4,1.2143,242.13142,,
2020-03-10,Tuesday,198.31,1.2135,240.64918500000002,,
2020-03-11,Wednesday,193.48,1.2032,232.79513599999999,,
2020-03-12,Thursday,192.73,1.1863,228.63559899999996,,
2020-03-13,Friday,186.41,1.1686,217.838726,,start
2020-03-14,Saturday,,,217.838726,imputed from 2299,
2020-03-15,Sunday,,,217.838726,imputed from 2300,
2020-03-16,Monday,182.85,1.1619,212.45341499999998,,
2020-03-17,Tuesday,179.15,1.1587,207.581105,,
2020-03-18,Wednesday,168.29,1.1239,189.14113099999997,,
2020-03-19,Thursday,169.19,1.1325,191.607675,,
2020-03-20,Friday,183.39,1.1471,210.36666899999997,,start
2020-03-21,Saturday,,,210.36666899999997,imputed from 2306,
2020-03-22,Sunday,,,210.36666899999997,imputed from 2307,
2020-03-23,Monday,189.5,1.1365,215.36675000000002,,
2020-03-24,Tuesday,186.87,1.1542,215.685354,,
2020-03-25,Wednesday,185.63,1.1605,215.423615,,
2020-03-26,Thursday,187.55,1.1753,220.42751500000003,,
2020-03-27,Friday,189.38,1.1858,224.566804,,start
2020-03-28,Saturday,,,224.566804,imputed from 2313,
2020-03-29,Sunday,,,224.566804,imputed from 2314,
2020-03-30,Monday,189.76,1.1897,225.75747199999998,,
2020-03-31,Tuesday,186.66,1.1937,222.81604199999998,,
2020-04-01,Wednesday,189.27,1.1949,226.15872300000004,,
2020-04-02,Thursday,188.14,1.2072,227.12260799999999,,
2020-04-03,Friday,188.28,1.199,225.74772000000002,,start
2020-04-04,Saturday,,,225.74772000000002,imputed from 2320,
2020-04-05,Sunday,,,225.74772000000002,imputed from 2321,
2020-04-06,Monday,187.99,1.1972,225.061628,,
2020-04-07,Tuesday,186.8,1.1956,223.33808000000002,,
2020-04-08,Wednesday,189.27,1.2038,227.84322600000002,,
2020-04-09,Thursday,193.09,1.2038,232.441742,,
2020-04-10,Friday,193.09,1.2032,232.32588800000002,imputed from 2326,start
2020-04-11,Saturday,,,232.32588800000002,imputed from 2327,
2020-04-12,Sunday,,,232.32588800000002,imputed from 2328,
2020-04-13,Monday,193.09,1.21,233.6389,,
2020-04-14,Tuesday,191.84,1.2122,232.548448,,
2020-04-15,Wednesday,192.8,1.2079,232.88312000000002,,
2020-04-16,Thursday,192.6,1.2087,232.79562,,
2020-04-17,Friday,192.48,1.2088,232.669824,,start
2020-04-18,Saturday,,,232.669824,imputed from 2334,
2020-04-19,Sunday,,,232.669824,imputed from 2335,
