date,weekday,RX1_Comdty_PX-LAST-CHF,imputed,RX1_Comdty_start
1998-02-22,Sunday,107.45836,imputed from 190,
1998-02-23,Monday,107.67316,,
1998-02-24,Tuesday,107.7352,,
1998-02-25,Wednesday,108.08552,,
1998-02-26,Thursday,108.1726,,
1998-02-27,Friday,107.8253,,start
1998-02-28,Saturday,107.8253,imputed from 196,
1998-03-01,Sunday,107.8253,imputed from 197,
1998-03-02,Monday,108.11925,,
1998-03-03,Tuesday,108.03947,,
1998-03-04,Wednesday,107.76545,,
1998-03-05,Thursday,107.90594,,
1998-03-06,Friday,108.29803,,start
1998-03-07,Saturday,108.29803,imputed from 203,
1998-03-08,Sunday,108.29803,imputed from 204,
1998-03-09,Monday,109.02815,,
1998-03-10,Tuesday,109.04882,,
1998-03-11,Wednesday,108.97796,,
1998-03-12,Thursday,109.31633,,
1998-03-13,Friday,108.80285,,start
1998-03-14,Saturday,108.80285,imputed from 210,
1998-03-15,Sunday,108.80285,imputed from 211,
1998-03-16,Monday,109.32765,,
1998-03-17,Tuesday,109.14914,,
1998-03-18,Wednesday,109.62555,,
1998-03-19,Thursday,109.32733,,
1998-03-20,Friday,109.81783,,start
1998-03-21,Saturday,109.81783,imputed from 217,
1998-03-22,Sunday,109.81783,imputed from 218,
1998-03-23,Monday,109.41011,,
1998-03-24,Tuesday,109.60901,,
1998-03-25,Wednesday,109.75928,,
1998-03-26,Thursday,109.77182,,
1998-03-27,Friday,109.95554,,start
1998-03-28,Saturday,109.95554,imputed from 224,
1998-03-29,Sunday,109.95554,imputed from 225,
1998-03-30,Monday,110.1361,,
1998-03-31,Tuesday,110.38216,,
1998-04-01,Wednesday,110.51789,,
1998-04-02,Thursday,110.88,,
1998-04-03,Friday,111.31397,,start
1998-04-04,Saturday,111.31397,imputed from 231,
1998-04-05,Sunday,111.31397,imputed from 232,
1998-04-06,Monday,111.60089,,
1998-04-07,Tuesday,111.5879,,
1998-04-08,Wednesday,111.65417,,
1998-04-09,Thursday,111.70083,,
1998-04-10,Friday,111.70083,imputed from 237,start
1998-04-11,Saturday,111.70083,imputed from 238,
1998-04-12,Sunday,111.70083,imputed from 239,
1998-04-13,Monday,111.70083,imputed from 240,
1998-04-14,Tuesday,111.2763,,
1998-04-15,Wednesday,111.57213,,
1998-04-16,Thursday,111.90279,,
1998-04-17,Friday,111.43843,,start
1998-04-18,Saturday,111.43843,imputed from 245,
1998-04-19,Sunday,111.43843,imputed from 246,
1998-04-20,Monday,111.22911,,
1998-04-21,Tuesday,110.70904,,
1998-04-22,Wednesday,110.68473,,
1998-04-23,Thursday,110.82012,,
1998-04-24,Friday,111.31635,,start
1998-04-25,Saturday,111.31635,imputed from 252,
1998-04-26,Sunday,111.31635,imputed from 253,
1998-04-27,Monday,110.368,,
1998-04-28,Tuesday,110.66707,,
1998-04-29,Wednesday,110.64765,,
1998-04-30,Thursday,111.59703,,
1998-05-01,Friday,111.59703,imputed from 258,start
1998-05-02,Saturday,111.59703,imputed from 259,
1998-05-03,Sunday,111.59703,imputed from 260,
1998-05-04,Monday,111.74161,,
1998-05-05,Tuesday,111.80062,,
1998-05-06,Wednesday,111.18954,,
1998-05-07,Thursday,110.81362,,
1998-05-08,Friday,111.39427,,start
1998-05-09,Saturday,111.39427,imputed from 266,
1998-05-10,Sunday,111.39427,imputed from 267,
1998-05-11,Monday,111.38763,,
1998-05-12,Tuesday,110.88623,,
1998-05-13,Wednesday,110.99529,,
1998-05-14,Thursday,110.91059,,
1998-05-15,Friday,110.87802,,start
1998-05-16,Saturday,110.87802,imputed from 273,
1998-05-17,Sunday,110.87802,imputed from 274,
1998-05-18,Monday,110.97205,,
1998-05-19,Tuesday,110.86289,,
1998-05-20,Wednesday,111.50751,,
1998-05-21,Thursday,111.50751,imputed from 278,
1998-05-22,Friday,111.61396,,start
1998-05-23,Saturday,111.61396,imputed from 280,
1998-05-24,Sunday,111.61396,imputed from 281,
1998-05-25,Monday,111.80169,,
1998-05-26,Tuesday,111.80339,,
1998-05-27,Wednesday,110.88939,,
1998-05-28,Thursday,111.39831,,
1998-05-29,Friday,111.8362,,start
1998-05-30,Saturday,111.8362,imputed from 287,
1998-05-31,Sunday,111.8362,imputed from 288,
1998-06-01,Monday,111.8362,imputed from 289,
1998-06-02,Tuesday,112.15395,,
1998-06-03,Wednesday,112.27056,,
1998-06-04,Thursday,111.99619,,
1998-06-05,Friday,112.31892,,start
1998-06-06,Saturday,112.31892,imputed from 294,
1998-06-07,Sunday,112.31892,imputed from 295,
1998-06-08,Monday,112.16723,,
1998-06-09,Tuesday,111.76669,,
1998-06-10,Wednesday,112.15378,,
1998-06-11,Thursday,112.15378,imputed from 299,
1998-06-12,Friday,112.50773,,start
1998-06-13,Saturday,112.50773,imputed from 301,
1998-06-14,Sunday,112.50773,imputed from 302,
1998-06-15,Monday,113.15142,,
1998-06-16,Tuesday,113.0687,,
1998-06-17,Wednesday,112.81067,,
1998-06-18,Thursday,112.99221,,
1998-06-19,Friday,113.20396,,start
1998-06-20,Saturday,113.20396,imputed from 308,
1998-06-21,Sunday,113.20396,imputed from 309,
1998-06-22,Monday,113.28317,,
1998-06-23,Tuesday,113.58018,,
1998-06-24,Wednesday,113.71837,,
1998-06-25,Thursday,114.34972,,
1998-06-26,Friday,114.57884,,start
1998-06-27,Saturday,114.57884,imputed from 315,
1998-06-28,Sunday,114.57884,imputed from 316,
1998-06-29,Monday,114.43561,,
1998-06-30,Tuesday,114.05005,,
1998-07-01,Wednesday,114.30884,,
1998-07-02,Thursday,114.62732,,
1998-07-03,Friday,114.60462,,start
1998-07-04,Saturday,114.60462,imputed from 322,
1998-07-05,Sunday,114.60462,imputed from 323,
1998-07-06,Monday,114.92954,,
1998-07-07,Tuesday,114.59755,,
1998-07-08,Wednesday,114.51787,,
1998-07-09,Thursday,115.10576,,
1998-07-10,Friday,115.67616,,start
1998-07-11,Saturday,115.67616,imputed from 329,
1998-07-12,Sunday,115.67616,imputed from 330,
1998-07-13,Monday,114.76962,,
1998-07-14,Tuesday,114.65434,,
1998-07-15,Wednesday,114.53955,,
1998-07-16,Thursday,114.63991,,
1998-07-17,Friday,115.01082,,start
1998-07-18,Saturday,115.01082,imputed from 336,
1998-07-19,Sunday,115.01082,imputed from 337,
1998-07-20,Monday,115.42093,,
1998-07-21,Tuesday,115.60225,,
1998-07-22,Wednesday,115.46573,,
1998-07-23,Thursday,115.21246,,
1998-07-24,Friday,114.8497,,start
1998-07-25,Saturday,114.8497,imputed from 343,
1998-07-26,Sunday,114.8497,imputed from 344,
1998-07-27,Monday,114.93657,,
1998-07-28,Tuesday,115.24119,,
1998-07-29,Wednesday,114.85285,,
1998-07-30,Thursday,114.72215,,
1998-07-31,Friday,114.90911,,start
1998-08-01,Saturday,114.90911,imputed from 350,
1998-08-02,Sunday,114.90911,imputed from 351,
1998-08-03,Monday,115.83338,,
1998-08-04,Tuesday,115.76536,,
1998-08-05,Wednesday,115.7368,,
1998-08-06,Thursday,115.94473,,
1998-08-07,Friday,116.05678,,start
1998-08-08,Saturday,116.05678,imputed from 357,
1998-08-09,Sunday,116.05678,imputed from 358,
1998-08-10,Monday,116.22621,,
1998-08-11,Tuesday,116.12742,,
1998-08-12,Wednesday,115.82867,,
1998-08-13,Thursday,115.52482,,
1998-08-14,Friday,116.3684,,start
1998-08-15,Saturday,116.3684,imputed from 364,
1998-08-16,Sunday,116.3684,imputed from 365,
1998-08-17,Monday,116.79001,,
1998-08-18,Tuesday,116.91905,,
1998-08-19,Wednesday,116.71466,,
1998-08-20,Thursday,117.32295,,
1998-08-21,Friday,118.13335,,start
1998-08-22,Saturday,118.13335,imputed from 371,
1998-08-23,Sunday,118.13335,imputed from 372,
1998-08-24,Monday,118.09265,,
1998-08-25,Tuesday,118.88974,,
1998-08-26,Wednesday,117.74021,,
1998-08-27,Thursday,117.43852,,
1998-08-28,Friday,116.63144,,start
1998-08-29,Saturday,116.63144,imputed from 378,
1998-08-30,Sunday,116.63144,imputed from 379,
1998-08-31,Monday,116.79294,,
1998-09-01,Tuesday,116.06571,,
1998-09-02,Wednesday,116.44316,,
1998-09-03,Thursday,116.33744,,
1998-09-04,Friday,116.21349,,start
1998-09-05,Saturday,116.21349,imputed from 385,
1998-09-06,Sunday,116.21349,imputed from 386,
1998-09-07,Monday,115.31933,,
1998-09-08,Tuesday,115.50803,,
1998-09-09,Wednesday,116.67113,,
1998-09-10,Thursday,118.24449,,
1998-09-11,Friday,117.75902,,start
1998-09-12,Saturday,117.75902,imputed from 392,
1998-09-13,Sunday,117.75902,imputed from 393,
1998-09-14,Monday,117.72693,,
1998-09-15,Tuesday,118.27268,,
1998-09-16,Wednesday,117.91317,,
1998-09-17,Thursday,118.03624,,
1998-09-18,Friday,118.24539,,start
1998-09-19,Saturday,118.24539,imputed from 399,
1998-09-20,Sunday,118.24539,imputed from 400,
1998-09-21,Monday,118.61021,,
1998-09-22,Tuesday,118.69474,,
1998-09-23,Wednesday,118.74193,,
1998-09-24,Thursday,118.81739,,
1998-09-25,Friday,118.3814,,start
1998-09-26,Saturday,118.3814,imputed from 406,
1998-09-27,Sunday,118.3814,imputed from 407,
1998-09-28,Monday,118.7095,,
1998-09-29,Tuesday,119.03066,,
1998-09-30,Wednesday,119.47573,,
1998-10-01,Thursday,119.74252,,
1998-10-02,Friday,119.45115,,start
1998-10-03,Saturday,119.45115,imputed from 413,
1998-10-04,Sunday,119.45115,imputed from 414,
1998-10-05,Monday,119.70691,,
1998-10-06,Tuesday,119.36402,,
1998-10-07,Wednesday,117.66873,,
1998-10-08,Thursday,113.67059,,
1998-10-09,Friday,113.15656,,start
1998-10-10,Saturday,113.15656,imputed from 420,
1998-10-11,Sunday,113.15656,imputed from 421,
1998-10-12,Monday,113.45401,,
1998-10-13,Tuesday,114.15182,,
1998-10-14,Wednesday,115.01098,,
1998-10-15,Thursday,114.88072,,
1998-10-16,Friday,115.5984,,start
1998-10-17,Saturday,115.5984,imputed from 427,
1998-10-18,Sunday,115.5984,imputed from 428,
1998-10-19,Monday,115.2956,,
1998-10-20,Tuesday,115.99376,,
1998-10-21,Wednesday,115.91699,,
1998-10-22,Thursday,115.88483,,
1998-10-23,Friday,115.65417,,start
1998-10-24,Saturday,115.65417,imputed from 434,
1998-10-25,Sunday,115.65417,imputed from 435,
1998-10-26,Monday,115.38899,,
1998-10-27,Tuesday,115.537,,
1998-10-28,Wednesday,115.4103,,
1998-10-29,Thursday,115.47507,,
1998-10-30,Friday,115.79146,,start
1998-10-31,Saturday,115.79146,imputed from 441,
1998-11-01,Sunday,115.79146,imputed from 442,
1998-11-02,Monday,115.27848,,
1998-11-03,Tuesday,115.66766,,
1998-11-04,Wednesday,115.91287,,
1998-11-05,Thursday,116.04852,,
1998-11-06,Friday,115.83976,,start
1998-11-07,Saturday,115.83976,imputed from 448,
1998-11-08,Sunday,115.83976,imputed from 449,
1998-11-09,Monday,116.98446,,
1998-11-10,Tuesday,116.55237,,
1998-11-11,Wednesday,116.64184,,
1998-11-12,Thursday,116.63245,,
1998-11-13,Friday,116.85517,,start
1998-11-14,Saturday,116.85517,imputed from 455,
1998-11-15,Sunday,116.85517,imputed from 456,
1998-11-16,Monday,116.93222,,
1998-11-17,Tuesday,116.77015,,
1998-11-18,Wednesday,117.61753,,
1998-11-19,Thursday,117.91922,,
1998-11-20,Friday,118.06192,,start
1998-11-21,Saturday,118.06192,imputed from 462,
1998-11-22,Sunday,118.06192,imputed from 463,
1998-11-23,Monday,118.20488,,
1998-11-24,Tuesday,118.59595,,
1998-11-25,Wednesday,118.72198,,
1998-11-26,Thursday,118.99806,,
1998-11-27,Friday,118.7852,,start
1998-11-28,Saturday,118.7852,imputed from 469,
1998-11-29,Sunday,118.7852,imputed from 470,
1998-11-30,Monday,118.83415,,
1998-12-01,Tuesday,118.63331,,
1998-12-02,Wednesday,118.42813,,
1998-12-03,Thursday,118.10199,,
1998-12-04,Friday,118.10311,,sell
1998-12-05,Saturday,,,excluded
1998-12-06,Sunday,,,excluded
1998-12-07,Monday,,,excluded
1998-12-08,Tuesday,,,excluded
1998-12-09,Wednesday,,,excluded
1998-12-10,Thursday,,,excluded
1998-12-11,Friday,,,excluded
1998-12-12,Saturday,,,excluded
1998-12-13,Sunday,,,excluded
1998-12-14,Monday,,,excluded
1998-12-15,Tuesday,,,excluded
1998-12-16,Wednesday,,,excluded
1998-12-17,Thursday,,,excluded
1998-12-18,Friday,,,excluded
1998-12-19,Saturday,,,excluded
1998-12-20,Sunday,,,excluded
1998-12-21,Monday,,,excluded
1998-12-22,Tuesday,,,excluded
1998-12-23,Wednesday,,,excluded
1998-12-24,Thursday,,,excluded
1998-12-25,Friday,,,excluded
1998-12-26,Saturday,,,excluded
1998-12-27,Sunday,,,excluded
1998-12-28,Monday,,,excluded
1998-12-29,Tuesday,,,excluded
1998-12-30,Wednesday,,,excluded
1998-12-31,Thursday,,,excluded
1999-01-01,Friday,,,excluded
1999-01-02,Saturday,,,excluded
1999-01-03,Sunday,,,excluded
1999-01-04,Monday,118.10311,,data
1999-01-05,Tuesday,118.04693,,
1999-01-06,Wednesday,118.49024,,
1999-01-07,Thursday,118.11253,,
1999-01-08,Friday,118.41268,,start
1999-01-09,Saturday,118.41268,imputed from 511,
1999-01-10,Sunday,118.41268,imputed from 512,
1999-01-11,Monday,117.18886,,
1999-01-12,Tuesday,117.44312,,
1999-01-13,Wednesday,116.89139,,
1999-01-14,Thursday,117.22719,,
1999-01-15,Friday,117.42961,,start
1999-01-16,Saturday,117.42961,imputed from 518,
1999-01-17,Sunday,117.42961,imputed from 519,
1999-01-18,Monday,118.04068,,
1999-01-19,Tuesday,117.68051,,
1999-01-20,Wednesday,118.21209,,
1999-01-21,Thursday,118.41933,,
1999-01-22,Friday,118.46214,,start
1999-01-23,Saturday,118.46214,imputed from 525,
1999-01-24,Sunday,118.46214,imputed from 526,
1999-01-25,Monday,118.24322,,
1999-01-26,Tuesday,118.52562,,
1999-01-27,Wednesday,119.24836,,
1999-01-28,Thursday,119.188,,
1999-01-29,Friday,118.66412,,start
1999-01-30,Saturday,118.66412,imputed from 532,
1999-01-31,Sunday,118.66412,imputed from 533,
1999-02-01,Monday,118.09225,,
1999-02-02,Tuesday,117.78484,,
1999-02-03,Wednesday,117.44622,,
1999-02-04,Thursday,116.64127,,
1999-02-05,Friday,116.88935,,start
1999-02-06,Saturday,116.88935,imputed from 539,
1999-02-07,Sunday,116.88935,imputed from 540,
1999-02-08,Monday,116.37177,,
1999-02-09,Tuesday,116.98002,,
1999-02-10,Wednesday,116.54606,,
1999-02-11,Thursday,117.04753,,
1999-02-12,Friday,116.08064,,start
1999-02-13,Saturday,116.08064,imputed from 546,
1999-02-14,Sunday,116.08064,imputed from 547,
1999-02-15,Monday,115.50704,,
1999-02-16,Tuesday,115.56085,,
1999-02-17,Wednesday,115.98703,,
1999-02-18,Thursday,115.73086,,
1999-02-19,Friday,116.16001,,start
1999-02-20,Saturday,116.16001,imputed from 553,
1999-02-21,Sunday,116.16001,imputed from 554,
1999-02-22,Monday,116.29052,,
1999-02-23,Tuesday,116.12396,,
1999-02-24,Wednesday,115.76505,,
1999-02-25,Thursday,114.25046,,
1999-02-26,Friday,114.5152,,start
1999-02-27,Saturday,114.5152,imputed from 560,
1999-02-28,Sunday,114.5152,imputed from 561,
1999-03-01,Monday,113.66995,,
1999-03-02,Tuesday,113.88915,,
1999-03-03,Wednesday,113.22546,,
1999-03-04,Thursday,112.95962,,
1999-03-05,Friday,114.76658,,start
1999-03-06,Saturday,114.76658,imputed from 567,
1999-03-07,Sunday,114.76658,imputed from 568,
1999-03-08,Monday,114.35682,,
1999-03-09,Tuesday,114.34076,,
1999-03-10,Wednesday,114.5437,,
1999-03-11,Thursday,115.47846,,
1999-03-12,Friday,115.24767,,start
1999-03-13,Saturday,115.24767,imputed from 574,
1999-03-14,Sunday,115.24767,imputed from 575,
1999-03-15,Monday,115.49153,,
1999-03-16,Tuesday,115.99021,,
1999-03-17,Wednesday,115.80629,,
1999-03-18,Thursday,115.99274,,
1999-03-19,Friday,115.86011,,start
1999-03-20,Saturday,115.86011,imputed from 581,
1999-03-21,Sunday,115.86011,imputed from 582,
1999-03-22,Monday,115.60532,,
1999-03-23,Tuesday,114.96356,,
1999-03-24,Wednesday,114.97257,,
1999-03-25,Thursday,115.30345,,
1999-03-26,Friday,114.57391,,start
1999-03-27,Saturday,114.57391,imputed from 588,
1999-03-28,Sunday,114.57391,imputed from 589,
1999-03-29,Monday,114.58514,,
1999-03-30,Tuesday,115.20544,,
1999-03-31,Wednesday,115.28928,,
1999-04-01,Thursday,114.7851,,
1999-04-02,Friday,114.7851,imputed from 594,start
1999-04-03,Saturday,114.7851,imputed from 595,
1999-04-04,Sunday,114.7851,imputed from 596,
1999-04-05,Monday,114.7851,imputed from 597,
1999-04-06,Tuesday,116.34173,,
1999-04-07,Wednesday,115.45757,,
1999-04-08,Thursday,117.31665,,
1999-04-09,Friday,116.84972,,start
1999-04-10,Saturday,116.84972,imputed from 602,
1999-04-11,Sunday,116.84972,imputed from 603,
1999-04-12,Monday,117.97814,,
1999-04-13,Tuesday,116.75829,,
1999-04-14,Wednesday,117.60442,,
1999-04-15,Thursday,115.99778,,
1999-04-16,Friday,117.06151,,start
1999-04-17,Saturday,117.06151,imputed from 609,
1999-04-18,Sunday,117.06151,imputed from 610,
1999-04-19,Monday,117.16275,,
1999-04-20,Tuesday,117.30536,,
1999-04-21,Wednesday,117.25584,,
1999-04-22,Thursday,117.18874,,
1999-04-23,Friday,117.35978,,start
1999-04-24,Saturday,117.35978,imputed from 616,
1999-04-25,Sunday,117.35978,imputed from 617,
1999-04-26,Monday,117.14134,,
1999-04-27,Tuesday,117.81604,,
1999-04-28,Wednesday,117.52766,,
1999-04-29,Thursday,118.18502,,
1999-04-30,Friday,117.77144,,start
1999-05-01,Saturday,117.77144,imputed from 623,
1999-05-02,Sunday,117.77144,imputed from 624,
1999-05-03,Monday,118.10889,,
1999-05-04,Tuesday,117.19179,,
1999-05-05,Wednesday,117.00357,,
1999-05-06,Thursday,117.02406,,
1999-05-07,Friday,116.90676,,start
1999-05-08,Saturday,116.90676,imputed from 630,
1999-05-09,Sunday,116.90676,imputed from 631,
1999-05-10,Monday,116.79804,,
1999-05-11,Tuesday,116.88665,,
1999-05-12,Wednesday,116.37979,,
1999-05-13,Thursday,116.37979,imputed from 635,
1999-05-14,Friday,115.72292,,start
1999-05-15,Saturday,115.72292,imputed from 637,
1999-05-16,Sunday,115.72292,imputed from 638,
1999-05-17,Monday,115.67136,,
1999-05-18,Tuesday,116.06152,,
1999-05-19,Wednesday,115.76989,,
1999-05-20,Thursday,116.06228,,
1999-05-21,Friday,116.65373,,start
1999-05-22,Saturday,116.65373,imputed from 644,
1999-05-23,Sunday,116.65373,imputed from 645,
1999-05-24,Monday,116.65373,imputed from 646,
1999-05-25,Tuesday,116.00896,,
1999-05-26,Wednesday,115.79366,,
1999-05-27,Thursday,115.26175,,
1999-05-28,Friday,115.15025,,start
1999-05-29,Saturday,115.15025,imputed from 651,
1999-05-30,Sunday,115.15025,imputed from 652,
1999-05-31,Monday,114.99445,,
1999-06-01,Tuesday,113.99695,,
1999-06-02,Wednesday,113.81596,,
1999-06-03,Thursday,113.81596,imputed from 656,
1999-06-04,Friday,113.41288,,start
1999-06-05,Saturday,113.41288,imputed from 658,
1999-06-06,Sunday,113.41288,imputed from 659,
1999-06-07,Monday,113.72528,,
1999-06-08,Tuesday,113.98509,,
1999-06-09,Wednesday,113.81387,,
1999-06-10,Thursday,112.96877,,
1999-06-11,Friday,112.60476,,start
1999-06-12,Saturday,112.60476,imputed from 665,
1999-06-13,Sunday,112.60476,imputed from 666,
1999-06-14,Monday,113.24137,,
1999-06-15,Tuesday,113.47155,,
1999-06-16,Wednesday,113.48109,,
1999-06-17,Thursday,114.26873,,
1999-06-18,Friday,114.24619,,start
1999-06-19,Saturday,114.24619,imputed from 672,
1999-06-20,Sunday,114.24619,imputed from 673,
1999-06-21,Monday,113.16228,,
1999-06-22,Tuesday,112.81065,,
1999-06-23,Wednesday,112.26198,,
1999-06-24,Thursday,111.44635,,
1999-06-25,Friday,111.99379,,start
1999-06-26,Saturday,111.99379,imputed from 679,
1999-06-27,Sunday,111.99379,imputed from 680,
1999-06-28,Monday,111.93887,,
1999-06-29,Tuesday,112.50034,,
1999-06-30,Wednesday,112.69736,,
1999-07-01,Thursday,112.3105,,
1999-07-02,Friday,112.02282,,start
1999-07-03,Saturday,112.02282,imputed from 686,
1999-07-04,Sunday,112.02282,imputed from 687,
1999-07-05,Monday,111.91197,,
1999-07-06,Tuesday,111.32084,,
1999-07-07,Wednesday,110.56472,,
1999-07-08,Thursday,111.00926,,
1999-07-09,Friday,111.01624,,start
1999-07-10,Saturday,111.01624,imputed from 693,
1999-07-11,Sunday,111.01624,imputed from 694,
1999-07-12,Monday,111.80763,,
1999-07-13,Tuesday,111.73435,,
1999-07-14,Wednesday,111.93825,,
1999-07-15,Thursday,110.93426,,
1999-07-16,Friday,111.4532,,start
1999-07-17,Saturday,111.4532,imputed from 700,
1999-07-18,Sunday,111.4532,imputed from 701,
1999-07-19,Monday,111.42648,,
1999-07-20,Tuesday,112.14864,,
1999-07-21,Wednesday,112.58433,,
1999-07-22,Thursday,112.32561,,
1999-07-23,Friday,111.83727,,start
1999-07-24,Saturday,111.83727,imputed from 707,
1999-07-25,Sunday,111.83727,imputed from 708,
1999-07-26,Monday,112.09387,,
1999-07-27,Tuesday,111.56015,,
1999-07-28,Wednesday,111.51466,,
1999-07-29,Thursday,110.68056,,
1999-07-30,Friday,110.22401,,start
1999-07-31,Saturday,110.22401,imputed from 714,
1999-08-01,Sunday,110.22401,imputed from 715,
1999-08-02,Monday,109.89947,,
1999-08-03,Tuesday,109.8046,,
1999-08-04,Wednesday,110.00616,,
1999-08-05,Thursday,109.29966,,
1999-08-06,Friday,108.80601,,start
1999-08-07,Saturday,108.80601,imputed from 721,
1999-08-08,Sunday,108.80601,imputed from 722,
1999-08-09,Monday,109.25763,,
1999-08-10,Tuesday,109.23938,,
1999-08-11,Wednesday,109.5323,,
1999-08-12,Thursday,110.23211,,
1999-08-13,Friday,110.44781,,start
1999-08-14,Saturday,110.44781,imputed from 728,
1999-08-15,Sunday,110.44781,imputed from 729,
1999-08-16,Monday,110.11018,,
1999-08-17,Tuesday,110.32203,,
1999-08-18,Wednesday,110.58587,,
1999-08-19,Thursday,110.54143,,
1999-08-20,Friday,110.73434,,start
1999-08-21,Saturday,110.73434,imputed from 735,
1999-08-22,Sunday,110.73434,imputed from 736,
1999-08-23,Monday,110.91831,,
1999-08-24,Tuesday,110.99925,,
1999-08-25,Wednesday,111.90099,,
1999-08-26,Thursday,111.33544,,
1999-08-27,Friday,111.01696,,start
1999-08-28,Saturday,111.01696,imputed from 742,
1999-08-29,Sunday,111.01696,imputed from 743,
1999-08-30,Monday,110.42072,,
1999-08-31,Tuesday,109.89117,,
1999-09-01,Wednesday,110.13282,,
1999-09-02,Thursday,108.86259,,
1999-09-03,Friday,109.7351,,start
1999-09-04,Saturday,109.7351,imputed from 749,
1999-09-05,Sunday,109.7351,imputed from 750,
1999-09-06,Monday,109.76603,,
1999-09-07,Tuesday,108.87908,,
1999-09-08,Wednesday,109.53293,,
1999-09-09,Thursday,108.8681,,
1999-09-10,Friday,109.51746,,start
1999-09-11,Saturday,109.51746,imputed from 756,
1999-09-12,Sunday,109.51746,imputed from 757,
1999-09-13,Monday,108.9876,,
1999-09-14,Tuesday,108.3998,,
1999-09-15,Wednesday,108.3721,,
1999-09-16,Thursday,108.97731,,
1999-09-17,Friday,109.33203,,start
1999-09-18,Saturday,109.33203,imputed from 763,
1999-09-19,Sunday,109.33203,imputed from 764,
1999-09-20,Monday,109.21202,,
1999-09-21,Tuesday,108.68822,,
1999-09-22,Wednesday,109.38865,,
1999-09-23,Thursday,109.43101,,
1999-09-24,Friday,109.82474,,start
1999-09-25,Saturday,109.82474,imputed from 770,
1999-09-26,Sunday,109.82474,imputed from 771,
1999-09-27,Monday,109.16421,,
1999-09-28,Tuesday,109.09294,,
1999-09-29,Wednesday,108.45512,,
1999-09-30,Thursday,108.89642,,
1999-10-01,Friday,107.38031,,start
1999-10-02,Saturday,107.38031,imputed from 777,
1999-10-03,Sunday,107.38031,imputed from 778,
1999-10-04,Monday,107.59819,,
1999-10-05,Tuesday,107.92556,,
1999-10-06,Wednesday,107.67627,,
1999-10-07,Thursday,107.65231,,
1999-10-08,Friday,107.54389,,start
1999-10-09,Saturday,107.54389,imputed from 784,
1999-10-10,Sunday,107.54389,imputed from 785,
1999-10-11,Monday,107.78858,,
1999-10-12,Tuesday,108.22996,,
1999-10-13,Wednesday,106.51839,,
1999-10-14,Thursday,105.79735,,
1999-10-15,Friday,105.96418,,start
1999-10-16,Saturday,105.96418,imputed from 791,
1999-10-17,Sunday,105.96418,imputed from 792,
1999-10-18,Monday,105.97266,,
1999-10-19,Tuesday,105.95277,,
1999-10-20,Wednesday,105.8541,,
1999-10-21,Thursday,106.19852,,
1999-10-22,Friday,106.73048,,start
1999-10-23,Saturday,106.73048,imputed from 798,
1999-10-24,Sunday,106.73048,imputed from 799,
1999-10-25,Monday,106.14938,,
1999-10-26,Tuesday,106.49096,,
1999-10-27,Wednesday,107.36089,,
1999-10-28,Thursday,108.30422,,
1999-10-29,Friday,109.38997,,start
1999-10-30,Saturday,109.38997,imputed from 805,
1999-10-31,Sunday,109.38997,imputed from 806,
1999-11-01,Monday,109.25474,,
1999-11-02,Tuesday,109.96879,,
1999-11-03,Wednesday,109.674,,
1999-11-04,Thursday,110.65527,,
1999-11-05,Friday,111.27919,,start
1999-11-06,Saturday,111.27919,imputed from 812,
1999-11-07,Sunday,111.27919,imputed from 813,
1999-11-08,Monday,111.13214,,
1999-11-09,Tuesday,110.75286,,
1999-11-10,Wednesday,110.50828,,
1999-11-11,Thursday,110.67439,,
1999-11-12,Friday,111.57317,,start
1999-11-13,Saturday,111.57317,imputed from 819,
1999-11-14,Sunday,111.57317,imputed from 820,
1999-11-15,Monday,111.1254,,
1999-11-16,Tuesday,111.55381,,
1999-11-17,Wednesday,110.61381,,
1999-11-18,Thursday,109.91744,,
1999-11-19,Friday,110.00864,,start
1999-11-20,Saturday,110.00864,imputed from 826,
1999-11-21,Sunday,110.00864,imputed from 827,
1999-11-22,Monday,109.7605,,
1999-11-23,Tuesday,109.49879,,
1999-11-24,Wednesday,109.00494,,
1999-11-25,Thursday,109.16189,,
1999-11-26,Friday,108.77529,,start
1999-11-27,Saturday,108.77529,imputed from 833,
1999-11-28,Sunday,108.77529,imputed from 834,
1999-11-29,Monday,108.74683,,
1999-11-30,Tuesday,109.53453,,
1999-12-01,Wednesday,109.50532,,
1999-12-02,Thursday,108.69647,,
1999-12-03,Friday,109.01318,,start
1999-12-04,Saturday,109.01318,imputed from 840,
1999-12-05,Sunday,109.01318,imputed from 841,
1999-12-06,Monday,109.98775,,
1999-12-07,Tuesday,110.2048,,
1999-12-08,Wednesday,110.04394,,
1999-12-09,Thursday,110.235,,
1999-12-10,Friday,110.89633,,start
1999-12-11,Saturday,110.89633,imputed from 847,
1999-12-12,Sunday,110.89633,imputed from 848,
1999-12-13,Monday,110.54486,,
1999-12-14,Tuesday,109.75132,,
1999-12-15,Wednesday,110.20801,,
1999-12-16,Thursday,108.95615,,
1999-12-17,Friday,108.50924,,start
1999-12-18,Saturday,108.50924,imputed from 854,
1999-12-19,Sunday,108.50924,imputed from 855,
1999-12-20,Monday,108.16704,,
1999-12-21,Tuesday,108.70771,,
1999-12-22,Wednesday,108.38119,,
1999-12-23,Thursday,108.79722,,
