date,weekday,Z 1_Index_PX-LAST-CHF,imputed,Z 1_Index_start
2012-12-17,Monday,6610.77669,,
2012-12-18,Tuesday,6643.92423,,
2012-12-19,Wednesday,6662.34553,,
2012-12-20,Thursday,6662.6269,,
2012-12-21,Friday,6626.69478,,start
2012-12-22,Saturday,6626.69478,imputed from 5607,
2012-12-23,Sunday,6626.69478,imputed from 5608,
2012-12-24,Monday,6614.16939,,
2012-12-25,Tuesday,6614.16939,imputed from 5610,
2012-12-26,Wednesday,6614.16939,imputed from 5611,
2012-12-27,Thursday,6590.91591,,
2012-12-28,Friday,6579.21918,,start
2012-12-29,Saturday,6579.21918,imputed from 5614,
2012-12-30,Sunday,6579.21918,imputed from 5615,
2012-12-31,Monday,6577.51522,,
2013-01-01,Tuesday,6577.51522,imputed from 5617,
2013-01-02,Wednesday,6760.0252,,
2013-01-03,Thursday,6768.35456,,
2013-01-04,Friday,6793.54342,,start
2013-01-05,Saturday,6793.54342,imputed from 5621,
2013-01-06,Sunday,6793.54342,imputed from 5622,
2013-01-07,Monday,6764.88743,,
2013-01-08,Tuesday,6757.32076,,
2013-01-09,Wednesday,6796.42955,,
2013-01-10,Thursday,6768.40596,,
2013-01-11,Friday,6765.42016,,start
2013-01-12,Saturday,6765.42016,imputed from 5628,
2013-01-13,Sunday,6765.42016,imputed from 5629,
2013-01-14,Monday,6783.76276,,
2013-01-15,Tuesday,6863.58236,,
2013-01-16,Wednesday,6842.28518,,
2013-01-17,Thursday,6886.36849,,
2013-01-18,Friday,6858.45003,,start
2013-01-19,Saturday,6858.45003,imputed from 5635,
2013-01-20,Sunday,6858.45003,imputed from 5636,
2013-01-21,Monday,6863.16053,,
2013-01-22,Tuesday,6851.23652,,
2013-01-23,Wednesday,6867.5895,,
2013-01-24,Thursday,6907.64884,,
2013-01-25,Friday,6915.58727,,start
2013-01-26,Saturday,6915.58727,imputed from 5642,
2013-01-27,Sunday,6915.58727,imputed from 5643,
2013-01-28,Monday,6890.05641,,
2013-01-29,Tuesday,6935.09881,,
2013-01-30,Wednesday,6840.92536,,
2013-01-31,Thursday,6836.23898,,
2013-02-01,Friday,6793.84694,,start
2013-02-02,Saturday,6793.84694,imputed from 5649,
2013-02-03,Sunday,6793.84694,imputed from 5650,
2013-02-04,Monday,6721.77026,,
2013-02-05,Tuesday,6708.13756,,
2013-02-06,Wednesday,6742.19019,,
2013-02-07,Thursday,6756.24893,,
2013-02-08,Friday,6832.54583,,start
2013-02-09,Saturday,6832.54583,imputed from 5656,
2013-02-10,Sunday,6832.54583,imputed from 5657,
2013-02-11,Monday,6792.36648,,
2013-02-12,Tuesday,6840.03412,,
2013-02-13,Wednesday,6846.64041,,
2013-02-14,Thursday,6833.57397,,
2013-02-15,Friday,6846.74804,,start
2013-02-16,Saturday,6846.74804,imputed from 5663,
2013-02-17,Sunday,6846.74804,imputed from 5664,
2013-02-18,Monday,6810.39014,,
2013-02-19,Tuesday,6852.26536,,
2013-02-20,Wednesday,6814.51894,,
2013-02-21,Thursday,6754.69641,,
2013-02-22,Friday,6788.24359,,start
2013-02-23,Saturday,6788.24359,imputed from 5670,
2013-02-24,Sunday,6788.24359,imputed from 5671,
2013-02-25,Monday,6763.19111,,
2013-02-26,Tuesday,6684.23815,,
2013-02-27,Wednesday,6748.42883,,
2013-02-28,Thursday,6826.19255,,
2013-03-01,Friday,6829.99507,,start
2013-03-02,Saturday,6829.99507,imputed from 5677,
2013-03-03,Sunday,6829.99507,imputed from 5678,
2013-03-04,Monday,6805.97655,,
2013-03-05,Tuesday,6917.47307,,
2013-03-06,Wednesday,6904.6,,
2013-03-07,Thursday,6906.71606,,
2013-03-08,Friday,6969.97178,,start
2013-03-09,Saturday,6969.97178,imputed from 5684,
2013-03-10,Sunday,6969.97178,imputed from 5685,
2013-03-11,Monday,6957.66734,,
2013-03-12,Tuesday,6945.70893,,
2013-03-13,Wednesday,6966.34335,,
2013-03-14,Thursday,7060.86694,,
2013-03-15,Friday,6970.04863,,start
2013-03-16,Saturday,6970.04863,imputed from 5691,
2013-03-17,Sunday,6970.04863,imputed from 5692,
2013-03-18,Monday,6982.30323,,
2013-03-19,Tuesday,6984.44536,,
2013-03-20,Wednesday,6974.47219,,
2013-03-21,Thursday,6953.97651,,
2013-03-22,Friday,6956.34557,,start
2013-03-23,Saturday,6956.34557,imputed from 5698,
2013-03-24,Sunday,6956.34557,imputed from 5699,
2013-03-25,Monday,6970.31401,,
2013-03-26,Tuesday,6976.23731,,
2013-03-27,Wednesday,6983.86133,,
2013-03-28,Thursday,7002.39062,,
2013-03-29,Friday,7002.39062,imputed from 5704,start
2013-03-30,Saturday,7002.39062,imputed from 5705,
2013-03-31,Sunday,7002.39062,imputed from 5706,
2013-04-01,Monday,7002.39062,imputed from 5707,
2013-04-02,Tuesday,7061.53679,,
2013-04-03,Wednesday,6981.4648,,
2013-04-04,Thursday,6918.50488,,
2013-04-05,Friday,6782.17314,,start
2013-04-06,Saturday,6782.17314,imputed from 5712,
2013-04-07,Sunday,6782.17314,imputed from 5713,
2013-04-08,Monday,6786.33082,,
2013-04-09,Tuesday,6838.58113,,
2013-04-10,Wednesday,6924.02199,,
2013-04-11,Thursday,6967.15017,,
2013-04-12,Friday,6907.63912,,start
2013-04-13,Saturday,6907.63912,imputed from 5719,
2013-04-14,Sunday,6907.63912,imputed from 5720,
2013-04-15,Monday,6856.51188,,
2013-04-16,Tuesday,6775.55406,,
2013-04-17,Wednesday,6730.18399,,
2013-04-18,Thursday,6736.46025,,
2013-04-19,Friday,6773.5089,,start
2013-04-20,Saturday,6773.5089,imputed from 5726,
2013-04-21,Sunday,6773.5089,imputed from 5727,
2013-04-22,Monday,6798.06699,,
2013-04-23,Tuesday,6993.7706,,
2013-04-24,Wednesday,7071.8544,,
2013-04-25,Thursday,7130.73616,,
2013-04-26,Friday,7117.49165,,start
2013-04-27,Saturday,7117.49165,imputed from 5733,
2013-04-28,Sunday,7117.49165,imputed from 5734,
2013-04-29,Monday,7132.6122,,
2013-04-30,Tuesday,7065.01796,,
2013-05-01,Wednesday,7070.38479,,
2013-05-02,Thursday,7136.37938,,
2013-05-03,Friday,7206.58375,,start
2013-05-04,Saturday,7206.58375,imputed from 5740,
2013-05-05,Sunday,7206.58375,imputed from 5741,
2013-05-06,Monday,7222.56171,,
2013-05-07,Tuesday,7252.87995,,
2013-05-08,Wednesday,7292.69613,,
2013-05-09,Thursday,7322.97933,,
2013-05-10,Friday,7395.49049,,start
2013-05-11,Saturday,7395.49049,imputed from 5747,
2013-05-12,Sunday,7395.49049,imputed from 5748,
2013-05-13,Monday,7392.98137,,
2013-05-14,Tuesday,7465.17339,,
2013-05-15,Wednesday,7512.94495,,
2013-05-16,Thursday,7495.67848,,
2013-05-17,Friday,7565.95533,,start
2013-05-18,Saturday,7565.95533,imputed from 5754,
2013-05-19,Sunday,7565.95533,imputed from 5755,
2013-05-20,Monday,7578.67694,,
2013-05-21,Tuesday,7600.14981,,
2013-05-22,Wednesday,7700.93412,,
2013-05-23,Thursday,7486.31183,,
2013-05-24,Friday,7379.62366,,start
2013-05-25,Saturday,7379.62366,imputed from 5761,
2013-05-26,Sunday,7379.62366,imputed from 5762,
2013-05-27,Monday,7394.95438,,
2013-05-28,Tuesday,7586.45387,,
2013-05-29,Wednesday,7363.15023,,
2013-05-30,Thursday,7373.44715,,
2013-05-31,Friday,7320.68221,,start
2013-06-01,Saturday,7320.68221,imputed from 5768,
2013-06-02,Sunday,7320.68221,imputed from 5769,
2013-06-03,Monday,7216.97832,,
2013-06-04,Tuesday,7260.67694,,
2013-06-05,Wednesday,7118.20972,,
2013-06-06,Thursday,7025.89173,,
2013-06-07,Friday,7112.85963,,start
2013-06-08,Saturday,7112.85963,imputed from 5775,
2013-06-09,Sunday,7112.85963,imputed from 5776,
2013-06-10,Monday,7108.3101,,
2013-06-11,Tuesday,7002.11012,,
2013-06-12,Wednesday,6969.42412,,
2013-06-13,Thursday,6989.43279,,
2013-06-14,Friday,6990.90524,,start
2013-06-15,Saturday,6990.90524,imputed from 5782,
2013-06-16,Sunday,6990.90524,imputed from 5783,
2013-06-17,Monday,7031.31993,,
2013-06-18,Tuesday,7009.47605,,
2013-06-19,Wednesday,6992.06671,,
2013-06-20,Thursday,6782.95207,,
2013-06-21,Friday,6741.00426,,start
2013-06-22,Saturday,6741.00426,imputed from 5789,
2013-06-23,Sunday,6741.00426,imputed from 5790,
2013-06-24,Monday,6633.60949,,
2013-06-25,Tuesday,6735.85096,,
2013-06-26,Wednesday,6807.69375,,
2013-06-27,Thursday,6884.73663,,
2013-06-28,Friday,6819.58483,,start
2013-06-29,Saturday,6819.58483,imputed from 5796,
2013-06-30,Sunday,6819.58483,imputed from 5797,
2013-07-01,Monday,6935.87815,,
2013-07-02,Tuesday,6935.9371,,
2013-07-03,Wednesday,6887.17273,,
2013-07-04,Thursday,7083.83939,,
2013-07-05,Friday,7013.72723,,start
2013-07-06,Saturday,7013.72723,imputed from 5803,
2013-07-07,Sunday,7013.72723,imputed from 5804,
2013-07-08,Monday,7105.47376,,
2013-07-09,Tuesday,7209.39278,,
2013-07-10,Wednesday,7172.16449,,
2013-07-11,Thursday,7193.16711,,
2013-07-12,Friday,7152.9729,,start
2013-07-13,Saturday,7152.9729,imputed from 5810,
2013-07-14,Sunday,7152.9729,imputed from 5811,
2013-07-15,Monday,7213.86976,,
2013-07-16,Tuesday,7144.28674,,
2013-07-17,Wednesday,7191.57868,,
2013-07-18,Thursday,7295.44266,,
2013-07-19,Friday,7288.58239,,start
2013-07-20,Saturday,7288.58239,imputed from 5817,
2013-07-21,Sunday,7288.58239,imputed from 5818,
2013-07-22,Monday,7281.93933,,
2013-07-23,Tuesday,7281.66852,,
2013-07-24,Wednesday,7283.29928,,
2013-07-25,Thursday,7214.47934,,
2013-07-26,Friday,7154.39249,,start
2013-07-27,Saturday,7154.39249,imputed from 5824,
2013-07-28,Sunday,7154.39249,imputed from 5825,
2013-07-29,Monday,7162.95086,,
2013-07-30,Tuesday,7122.79879,,
2013-07-31,Wednesday,7124.85779,,
2013-08-01,Thursday,7226.96467,,
2013-08-02,Friday,7220.59393,,start
2013-08-03,Saturday,7220.59393,imputed from 5831,
2013-08-04,Sunday,7220.59393,imputed from 5832,
2013-08-05,Monday,7214.51685,,
2013-08-06,Tuesday,7182.89001,,
2013-08-07,Wednesday,7139.73472,,
2013-08-08,Thursday,7144.71989,,
2013-08-09,Friday,7222.10169,,start
2013-08-10,Saturday,7222.10169,imputed from 5838,
2013-08-11,Sunday,7222.10169,imputed from 5839,
2013-08-12,Monday,7213.3179,,
2013-08-13,Tuesday,7315.67834,,
2013-08-14,Wednesday,7366.15434,,
2013-08-15,Thursday,7252.63536,,
2013-08-16,Friday,7226.76795,,start
2013-08-17,Saturday,7226.76795,imputed from 5845,
2013-08-18,Sunday,7226.76795,imputed from 5846,
2013-08-19,Monday,7192.80784,,
2013-08-20,Tuesday,7131.21977,,
2013-08-21,Wednesday,7103.52263,,
2013-08-22,Thursday,7132.13482,,
2013-08-23,Friday,7166.56818,,start
2013-08-24,Saturday,7166.56818,imputed from 5852,
2013-08-25,Sunday,7166.56818,imputed from 5853,
2013-08-26,Monday,7181.34942,,
2013-08-27,Tuesday,7077.78896,,
2013-08-28,Wednesday,7081.24401,,
2013-08-29,Thursday,7207.51818,,
2013-08-30,Friday,7114.18668,,start
2013-08-31,Saturday,7114.18668,imputed from 5859,
2013-09-01,Sunday,7114.18668,imputed from 5860,
2013-09-02,Monday,7265.30925,,
2013-09-03,Tuesday,7242.25171,,
2013-09-04,Wednesday,7294.68549,,
2013-09-05,Thursday,7391.89306,,
2013-09-06,Friday,7391.62752,,start
2013-09-07,Saturday,7391.62752,imputed from 5866,
2013-09-08,Sunday,7391.62752,imputed from 5867,
2013-09-09,Monday,7361.39663,,
2013-09-10,Tuesday,7470.39597,,
2013-09-11,Wednesday,7452.35303,,
2013-09-12,Thursday,7458.03208,,
2013-09-13,Friday,7488.47345,,start
2013-09-14,Saturday,7488.47345,imputed from 5873,
2013-09-15,Sunday,7488.47345,imputed from 5874,
2013-09-16,Monday,7526.04945,,
2013-09-17,Tuesday,7473.55334,,
2013-09-18,Wednesday,7449.91873,,
2013-09-19,Thursday,7457.86725,,
2013-09-20,Friday,7406.88526,,start
2013-09-21,Saturday,7406.88526,imputed from 5880,
2013-09-22,Sunday,7406.88526,imputed from 5881,
2013-09-23,Monday,7378.50333,,
2013-09-24,Tuesday,7387.62071,,
2013-09-25,Wednesday,7382.96658,,
2013-09-26,Thursday,7378.21672,,
2013-09-27,Friday,7323.74614,,start
2013-09-28,Saturday,7323.74614,imputed from 5887,
2013-09-29,Sunday,7323.74614,imputed from 5888,
2013-09-30,Monday,7281.87778,,
2013-10-01,Tuesday,7297.24449,,
2013-10-02,Wednesday,7253.97873,,
2013-10-03,Thursday,7215.21529,,
2013-10-04,Friday,7233.56876,,start
2013-10-05,Saturday,7233.56876,imputed from 5894,
2013-10-06,Sunday,7233.56876,imputed from 5895,
2013-10-07,Monday,7208.0933,,
2013-10-08,Tuesday,7138.98676,,
2013-10-09,Wednesday,7075.70494,,
2013-10-10,Thursday,7205.04371,,
2013-10-11,Friday,7263.73581,,start
2013-10-12,Saturday,7263.73581,imputed from 5901,
2013-10-13,Sunday,7263.73581,imputed from 5902,
2013-10-14,Monday,7281.50554,,
2013-10-15,Tuesday,7374.7829,,
2013-10-16,Wednesday,7370.64499,,
2013-10-17,Thursday,7387.82304,,
2013-10-18,Friday,7439.43996,,start
2013-10-19,Saturday,7439.43996,imputed from 5908,
2013-10-20,Sunday,7439.43996,imputed from 5909,
2013-10-21,Monday,7463.22369,,
2013-10-22,Tuesday,7491.71352,,
2013-10-23,Wednesday,7408.79553,,
2013-10-24,Thursday,7480.70798,,
2013-10-25,Friday,7485.46696,,start
2013-10-26,Saturday,7485.46696,imputed from 5915,
2013-10-27,Sunday,7485.46696,imputed from 5916,
2013-10-28,Monday,7501.98271,,
2013-10-29,Tuesday,7532.10193,,
2013-10-30,Wednesday,7518.72563,,
2013-10-31,Thursday,7538.39181,,
2013-11-01,Friday,7529.50813,,start
2013-11-02,Saturday,7529.50813,imputed from 5922,
2013-11-03,Sunday,7529.50813,imputed from 5923,
2013-11-04,Monday,7577.10334,,
2013-11-05,Tuesday,7607.99014,,
2013-11-06,Wednesday,7629.63651,,
2013-11-07,Thursday,7618.8402,,
2013-11-08,Friday,7626.31611,,start
2013-11-09,Saturday,7626.31611,imputed from 5929,
2013-11-10,Sunday,7626.31611,imputed from 5930,
2013-11-11,Monday,7636.96309,,
2013-11-12,Tuesday,7571.31905,,
2013-11-13,Wednesday,7527.41514,,
2013-11-14,Thursday,7585.9238,,
2013-11-15,Friday,7623.17271,,start
2013-11-16,Saturday,7623.17271,imputed from 5936,
2013-11-17,Sunday,7623.17271,imputed from 5937,
2013-11-18,Monday,7639.68673,,
2013-11-19,Tuesday,7606.54594,,
2013-11-20,Wednesday,7650.92007,,
2013-11-21,Thursday,7657.33299,,
2013-11-22,Friday,7597.58955,,start
2013-11-23,Saturday,7597.58955,imputed from 5943,
2013-11-24,Sunday,7597.58955,imputed from 5944,
2013-11-25,Monday,7633.71083,,
2013-11-26,Tuesday,7546.13467,,
2013-11-27,Wednesday,7604.58478,,
2013-11-28,Thursday,7620.66416,,
2013-11-29,Friday,7634.58875,,start
2013-11-30,Saturday,7634.58875,imputed from 5950,
2013-12-01,Sunday,7634.58875,imputed from 5951,
2013-12-02,Monday,7576.86191,,
2013-12-03,Tuesday,7500.49919,,
2013-12-04,Wednesday,7450.71077,,
2013-12-05,Thursday,7359.56507,,
2013-12-06,Friday,7391.8422,,start
2013-12-07,Saturday,7391.8422,imputed from 5957,
2013-12-08,Sunday,7391.8422,imputed from 5958,
2013-12-09,Monday,7424.35746,,
2013-12-10,Tuesday,7374.2594,,
2013-12-11,Wednesday,7315.51872,,
2013-12-12,Thursday,7248.50228,,
2013-12-13,Friday,7227.2348,,start
2013-12-14,Saturday,7227.2348,imputed from 5964,
2013-12-15,Sunday,7227.2348,imputed from 5965,
2013-12-16,Monday,7306.14147,,
2013-12-17,Tuesday,7243.51004,,
2013-12-18,Wednesday,7315.06599,,
2013-12-19,Thursday,7466.07227,,
2013-12-20,Friday,7472.60071,,start
2013-12-21,Saturday,7472.60071,imputed from 5971,
2013-12-22,Sunday,7472.60071,imputed from 5972,
2013-12-23,Monday,7560.52754,,
2013-12-24,Tuesday,7599.38557,,
2013-12-25,Wednesday,7599.38557,imputed from 5975,
2013-12-26,Thursday,7599.38557,imputed from 5976,
2013-12-27,Friday,7666.10628,,start
2013-12-28,Saturday,7666.10628,imputed from 5978,
2013-12-29,Sunday,7666.10628,imputed from 5979,
2013-12-30,Monday,7652.66338,,
2013-12-31,Tuesday,7690.86856,,
2014-01-01,Wednesday,7690.86856,imputed from 5982,
2014-01-02,Thursday,7692.51288,,
2014-01-03,Friday,7732.38642,,start
2014-01-04,Saturday,7732.38642,imputed from 5985,
2014-01-05,Sunday,7732.38642,imputed from 5986,
2014-01-06,Monday,7719.03969,,
2014-01-07,Tuesday,7791.16432,,
2014-01-08,Wednesday,7789.50645,,
2014-01-09,Thursday,7746.54326,,
2014-01-10,Friday,7756.50194,,start
2014-01-11,Saturday,7756.50194,imputed from 5992,
2014-01-12,Sunday,7756.50194,imputed from 5993,
2014-01-13,Monday,7712.89011,,
2014-01-14,Tuesday,7763.51279,,
2014-01-15,Wednesday,7843.56529,,
2014-01-16,Thursday,7815.77666,,
2014-01-17,Friday,7903.67014,,start
2014-01-18,Saturday,7903.67014,imputed from 5999,
2014-01-19,Sunday,7903.67014,imputed from 6000,
2014-01-20,Monday,7903.13555,,
2014-01-21,Tuesday,7929.29464,,
2014-01-22,Wednesday,7987.84842,,
2014-01-23,Thursday,7842.51203,,
2014-01-24,Friday,7611.33341,,start
2014-01-25,Saturday,7611.33341,imputed from 6006,
2014-01-26,Sunday,7611.33341,imputed from 6007,
2014-01-27,Monday,7535.86224,,
2014-01-28,Tuesday,7574.53533,,
2014-01-29,Wednesday,7500.5332,,
2014-01-30,Thursday,7535.64907,,
2014-01-31,Friday,7503.68161,,start
2014-02-01,Saturday,7503.68161,imputed from 6013,
2014-02-02,Sunday,7503.68161,imputed from 6014,
2014-02-03,Monday,7358.34491,,
2014-02-04,Tuesday,7370.43798,,
2014-02-05,Wednesday,7373.43509,,
2014-02-06,Thursday,7454.8496,,
2014-02-07,Friday,7485.82667,,start
2014-02-08,Saturday,7485.82667,imputed from 6020,
2014-02-09,Sunday,7485.82667,imputed from 6021,
2014-02-10,Monday,7504.48302,,
2014-02-11,Tuesday,7619.94983,,
2014-02-12,Wednesday,7731.15029,,
2014-02-13,Thursday,7688.86285,,
2014-02-14,Friday,7712.5086,,start
2014-02-15,Saturday,7712.5086,imputed from 6027,
2014-02-16,Sunday,7712.5086,imputed from 6028,
2014-02-17,Monday,7773.67871,,
2014-02-18,Tuesday,7825.8439,,
2014-02-19,Wednesday,7833.86265,,
2014-02-20,Thursday,7839.58795,,
2014-02-21,Friday,7847.60689,,start
2014-02-22,Saturday,7847.60689,imputed from 6034,
2014-02-23,Sunday,7847.60689,imputed from 6035,
2014-02-24,Monday,7888.64769,,
2014-02-25,Tuesday,7874.44093,,
2014-02-26,Wednesday,7858.15164,,
2014-02-27,Thursday,7847.43216,,
2014-02-28,Friday,7782.25459,,start
2014-03-01,Saturday,7782.25459,imputed from 6041,
2014-03-02,Sunday,7782.25459,imputed from 6042,
2014-03-03,Monday,7660.18968,,
2014-03-04,Tuesday,7837.32031,,
2014-03-05,Wednesday,7818.72087,,
2014-03-06,Thursday,7785.41204,,
2014-03-07,Friday,7668.75326,,start
2014-03-08,Saturday,7668.75326,imputed from 6048,
2014-03-09,Sunday,7668.75326,imputed from 6049,
2014-03-10,Monday,7591.58654,,
2014-03-11,Tuesday,7582.59257,,
2014-03-12,Wednesday,7507.22029,,
2014-03-13,Thursday,7443.65984,,
2014-03-14,Friday,7375.87351,,start
2014-03-15,Saturday,7375.87351,imputed from 6055,
2014-03-16,Sunday,7375.87351,imputed from 6056,
2014-03-17,Monday,7441.39136,,
2014-03-18,Tuesday,7458.46854,,
2014-03-19,Wednesday,7467.53701,,
2014-03-20,Thursday,7456.59363,,
2014-03-21,Friday,7453.20664,,start
2014-03-22,Saturday,7453.20664,imputed from 6062,
2014-03-23,Sunday,7453.20664,imputed from 6063,
2014-03-24,Monday,7383.06712,,
2014-03-25,Tuesday,7506.40468,,
2014-03-26,Wednesday,7549.41937,,
2014-03-27,Thursday,7572.68898,,
2014-03-28,Friday,7615.22165,,start
2014-03-29,Saturday,7615.22165,imputed from 6069,
2014-03-30,Sunday,7615.22165,imputed from 6070,
2014-03-31,Monday,7596.31137,,
2014-04-01,Tuesday,7619.03623,,
2014-04-02,Wednesday,7671.94922,,
2014-04-03,Thursday,7666.44051,,
2014-04-04,Friday,7720.20141,,start
2014-04-05,Saturday,7720.20141,imputed from 6076,
2014-04-06,Sunday,7720.20141,imputed from 6077,
2014-04-07,Monday,7625.21833,,
2014-04-08,Tuesday,7600.21709,,
2014-04-09,Wednesday,7646.45264,,
2014-04-10,Thursday,7618.29686,,
2014-04-11,Friday,7501.70542,,start
2014-04-12,Saturday,7501.70542,imputed from 6083,
2014-04-13,Sunday,7501.70542,imputed from 6084,
2014-04-14,Monday,7550.05145,,
2014-04-15,Tuesday,7510.89849,,
2014-04-16,Wednesday,7613.51365,,
2014-04-17,Thursday,7670.52652,,
2014-04-18,Friday,7670.52652,imputed from 6089,start
2014-04-19,Saturday,7670.52652,imputed from 6090,
2014-04-20,Sunday,7670.52652,imputed from 6091,
2014-04-21,Monday,7670.52652,imputed from 6092,
2014-04-22,Tuesday,7780.12378,,
2014-04-23,Wednesday,7731.434,,
2014-04-24,Thursday,7755.35736,,
2014-04-25,Friday,7731.39884,,start
2014-04-26,Saturday,7731.39884,imputed from 6097,
2014-04-27,Sunday,7731.39884,imputed from 6098,
2014-04-28,Monday,7747.06288,,
2014-04-29,Tuesday,7861.15674,,
2014-04-30,Wednesday,7885.73462,,
2014-05-01,Thursday,7923.39352,,
2014-05-02,Friday,7890.49401,,start
2014-05-03,Saturday,7890.49401,imputed from 6104,
2014-05-04,Sunday,7890.49401,imputed from 6105,
2014-05-05,Monday,7882.41133,,
2014-05-06,Tuesday,7899.36108,,
2014-05-07,Wednesday,7905.37958,,
2014-05-08,Thursday,7966.15436,,
2014-05-09,Friday,7978.99532,,start
2014-05-10,Saturday,7978.99532,imputed from 6111,
2014-05-11,Sunday,7978.99532,imputed from 6112,
2014-05-12,Monday,8035.59114,,
2014-05-13,Tuesday,8068.79378,,
2014-05-14,Wednesday,8065.94992,,
2014-05-15,Thursday,8025.86874,,
2014-05-16,Friday,8073.72854,,start
2014-05-17,Saturday,8073.72854,imputed from 6118,
2014-05-18,Sunday,8073.72854,imputed from 6119,
2014-05-19,Monday,8067.24011,,
2014-05-20,Tuesday,8028.64051,,
2014-05-21,Wednesday,8088.81648,,
2014-05-22,Thursday,8089.4292,,
2014-05-23,Friday,8065.20905,,start
2014-05-24,Saturday,8065.20905,imputed from 6125,
2014-05-25,Sunday,8065.20905,imputed from 6126,
2014-05-26,Monday,8064.09862,,
2014-05-27,Tuesday,8102.26885,,
2014-05-28,Wednesday,8074.31717,,
2014-05-29,Thursday,8096.45599,,
2014-05-30,Friday,8052.93137,,start
2014-05-31,Saturday,8052.93137,imputed from 6132,
2014-06-01,Sunday,8052.93137,imputed from 6133,
2014-06-02,Monday,8125.7794,,
2014-06-03,Tuesday,8053.99556,,
2014-06-04,Wednesday,8040.22944,,
2014-06-05,Thursday,8033.20508,,
2014-06-06,Friday,8093.5992,,start
2014-06-07,Saturday,8093.5992,imputed from 6139,
2014-06-08,Sunday,8093.5992,imputed from 6140,
2014-06-09,Monday,8146.73089,,
2014-06-10,Tuesday,8137.36953,,
2014-06-11,Wednesday,8134.7284,,
2014-06-12,Thursday,8145.95265,,
2014-06-13,Friday,8157.59644,,start
2014-06-14,Saturday,8157.59644,imputed from 6146,
2014-06-15,Sunday,8157.59644,imputed from 6147,
2014-06-16,Monday,8106.8318,,
2014-06-17,Tuesday,8125.97051,,
2014-06-18,Wednesday,8114.30014,,
2014-06-19,Thursday,8162.53893,,
2014-06-20,Friday,8196.06782,,start
2014-06-21,Saturday,8196.06782,imputed from 6153,
2014-06-22,Sunday,8196.06782,imputed from 6154,
2014-06-23,Monday,8148.76899,,
2014-06-24,Tuesday,8129.9663,,
2014-06-25,Wednesday,8032.20349,,
2014-06-26,Thursday,8051.1067,,
2014-06-27,Friday,8074.868,,start
2014-06-28,Saturday,8074.868,imputed from 6160,
2014-06-29,Sunday,8074.868,imputed from 6161,
2014-06-30,Monday,8070.12639,,
2014-07-01,Tuesday,8144.40252,,
2014-07-02,Wednesday,8189.70909,,
2014-07-03,Thursday,8283.25774,,
2014-07-04,Friday,8296.7713,,start
2014-07-05,Saturday,8296.7713,imputed from 6167,
2014-07-06,Sunday,8296.7713,imputed from 6168,
2014-07-07,Monday,8223.52481,,
2014-07-08,Tuesday,8114.49781,,
2014-07-09,Wednesday,8081.15004,,
2014-07-10,Thursday,8025.08766,,
2014-07-11,Friday,8025.20269,,start
2014-07-12,Saturday,8025.20269,imputed from 6174,
2014-07-13,Sunday,8025.20269,imputed from 6175,
2014-07-14,Monday,8092.97265,,
2014-07-15,Tuesday,8120.25477,,
2014-07-16,Wednesday,8220.55047,,
2014-07-17,Thursday,8138.64598,,
2014-07-18,Friday,8145.1098,,start
2014-07-19,Saturday,8145.1098,imputed from 6181,
2014-07-20,Sunday,8145.1098,imputed from 6182,
2014-07-21,Monday,8125.69701,,
2014-07-22,Tuesday,8230.97668,,
2014-07-23,Wednesday,8225.58392,,
2014-07-24,Thursday,8223.37713,,
2014-07-25,Friday,8202.86191,,start
2014-07-26,Saturday,8202.86191,imputed from 6188,
2014-07-27,Sunday,8202.86191,imputed from 6189,
2014-07-28,Monday,8204.66977,,
2014-07-29,Tuesday,8234.93496,,
2014-07-30,Wednesday,8202.128,,
2014-07-31,Thursday,8128.86202,,
2014-08-01,Friday,8003.35567,,start
2014-08-02,Saturday,8003.35567,imputed from 6195,
2014-08-03,Sunday,8003.35567,imputed from 6196,
2014-08-04,Monday,8033.77308,,
2014-08-05,Tuesday,8073.62897,,
2014-08-06,Wednesday,7999.83387,,
2014-08-07,Thursday,7961.46926,,
2014-08-08,Friday,7864.02904,,start
2014-08-09,Saturday,7864.02904,imputed from 6202,
2014-08-10,Sunday,7864.02904,imputed from 6203,
2014-08-11,Monday,7958.65984,,
2014-08-12,Tuesday,7978.82312,,
2014-08-13,Wednesday,7984.73525,,
2014-08-14,Thursday,7995.37852,,
2014-08-15,Friday,7970.54237,,start
2014-08-16,Saturday,7970.54237,imputed from 6209,
2014-08-17,Sunday,7970.54237,imputed from 6210,
2014-08-18,Monday,8094.35473,,
2014-08-19,Tuesday,8105.35699,,
2014-08-20,Wednesday,8103.61207,,
2014-08-21,Thursday,8112.99322,,
2014-08-22,Friday,8126.28522,,start
2014-08-23,Saturday,8126.28522,imputed from 6216,
2014-08-24,Sunday,8126.28522,imputed from 6217,
2014-08-25,Monday,8141.86494,,
2014-08-26,Tuesday,8210.17252,,
2014-08-27,Wednesday,8202.96626,,
2014-08-28,Thursday,8182.82207,,
2014-08-29,Friday,8203.91236,,start
2014-08-30,Saturday,8203.91236,imputed from 6223,
2014-08-31,Sunday,8203.91236,imputed from 6224,
2014-09-01,Monday,8249.98021,,
2014-09-02,Tuesday,8195.74986,,
2014-09-03,Wednesday,8232.93064,,
2014-09-04,Thursday,8304.04177,,
2014-09-05,Friday,8252.51521,,start
