date,weekday,CL1_Comdty_PX-LAST-CHF,imputed,CL1_Comdty_start
2004-03-14,Sunday,200.83852,imputed from 2402,
2004-03-15,Monday,206.38469,,
2004-03-16,Tuesday,206.84802,,
2004-03-17,Wednesday,210.9916,,
2004-03-18,Thursday,205.97292,,
2004-03-19,Friday,208.64612,,start
2004-03-20,Saturday,208.64612,imputed from 2408,
2004-03-21,Sunday,208.64612,imputed from 2409,
2004-03-22,Monday,201.42386,,
2004-03-23,Tuesday,203.72809,,
2004-03-24,Wednesday,203.4801,,
2004-03-25,Thursday,195.67866,,
2004-03-26,Friday,198.60683,,start
2004-03-27,Saturday,198.60683,imputed from 2415,
2004-03-28,Sunday,198.60683,imputed from 2416,
2004-03-29,Monday,197.31117,,
2004-03-30,Tuesday,200.55629,,
2004-03-31,Wednesday,196.09708,,
2004-04-01,Thursday,187.19987,,
2004-04-02,Friday,192.39329,,start
2004-04-03,Saturday,192.39329,imputed from 2422,
2004-04-04,Sunday,192.39329,imputed from 2423,
2004-04-05,Monday,194.0925,,
2004-04-06,Tuesday,195.22958,,
2004-04-07,Wednesday,199.40871,,
2004-04-08,Thursday,206.34797,,
2004-04-09,Friday,206.34797,imputed from 2428,start
2004-04-10,Saturday,206.34797,imputed from 2429,
2004-04-11,Sunday,206.34797,imputed from 2430,
2004-04-12,Monday,210.17165,,
2004-04-13,Tuesday,209.63462,,
2004-04-14,Wednesday,206.58809,,
2004-04-15,Thursday,211.14266,,
2004-04-16,Friday,211.41229,,start
2004-04-17,Saturday,211.41229,imputed from 2436,
2004-04-18,Sunday,211.41229,imputed from 2437,
2004-04-19,Monday,208.97214,,
2004-04-20,Tuesday,212.54757,,
2004-04-21,Wednesday,208.6688,,
2004-04-22,Thursday,214.78482,,
2004-04-23,Friday,214.08582,,start
2004-04-24,Saturday,214.08582,imputed from 2443,
2004-04-25,Sunday,214.08582,imputed from 2444,
2004-04-26,Monday,215.89412,,
2004-04-27,Tuesday,217.4081,,
2004-04-28,Wednesday,218.37159,,
2004-04-29,Thursday,215.4519,,
2004-04-30,Friday,216.156,,start
2004-05-01,Saturday,216.156,imputed from 2450,
2004-05-02,Sunday,216.156,imputed from 2451,
2004-05-03,Monday,221.7049,,
2004-05-04,Tuesday,223.13246,,
2004-05-05,Wednesday,224.78151,,
2004-05-06,Thursday,225.11928,,
2004-05-07,Friday,231.54244,,start
2004-05-08,Saturday,231.54244,imputed from 2457,
2004-05-09,Sunday,231.54244,imputed from 2458,
2004-05-10,Monday,225.74373,,
2004-05-11,Tuesday,232.42125,,
2004-05-12,Wednesday,234.54182,,
2004-05-13,Thursday,238.68698,,
2004-05-14,Friday,239.10223,,start
2004-05-15,Saturday,239.10223,imputed from 2464,
2004-05-16,Sunday,239.10223,imputed from 2465,
2004-05-17,Monday,236.41798,,
2004-05-18,Tuesday,231.79132,,
2004-05-19,Wednesday,236.15198,,
2004-05-20,Thursday,235.31356,,
2004-05-21,Friday,235.31356,imputed from 2470,start
2004-05-22,Saturday,235.31356,imputed from 2471,
2004-05-23,Sunday,235.31356,imputed from 2472,
2004-05-24,Monday,245.40123,,
2004-05-25,Tuesday,240.37938,,
2004-05-26,Wednesday,238.44568,,
2004-05-27,Thursday,226.48723,,
2004-05-28,Friday,229.91378,,start
2004-05-29,Saturday,229.91378,imputed from 2478,
2004-05-30,Sunday,229.91378,imputed from 2479,
2004-05-31,Monday,229.91378,imputed from 2480,
2004-06-01,Tuesday,242.94683,,
2004-06-02,Wednesday,229.97018,,
2004-06-03,Thursday,226.63557,,
2004-06-04,Friday,219.80885,,start
2004-06-05,Saturday,219.80885,imputed from 2485,
2004-06-06,Sunday,219.80885,imputed from 2486,
2004-06-07,Monday,219.90739,,
2004-06-08,Tuesday,212.60694,,
2004-06-09,Wednesday,216.63079,,
2004-06-10,Thursday,220.39486,,
2004-06-11,Friday,220.39486,imputed from 2491,start
2004-06-12,Saturday,220.39486,imputed from 2492,
2004-06-13,Sunday,220.39486,imputed from 2493,
2004-06-14,Monday,217.59438,,
2004-06-15,Tuesday,213.94318,,
2004-06-16,Wednesday,217.76713,,
2004-06-17,Thursday,221.78041,,
2004-06-18,Friday,221.90033,,start
2004-06-19,Saturday,221.90033,imputed from 2499,
2004-06-20,Sunday,221.90033,imputed from 2500,
2004-06-21,Monday,216.1798,,
2004-06-22,Tuesday,219.48135,,
2004-06-23,Wednesday,215.95867,,
2004-06-24,Thursday,216.14861,,
2004-06-25,Friday,215.6542,,start
2004-06-26,Saturday,215.6542,imputed from 2506,
2004-06-27,Sunday,215.6542,imputed from 2507,
2004-06-28,Monday,208.06421,,
2004-06-29,Tuesday,206.56663,,
2004-06-30,Wednesday,213.07161,,
2004-07-01,Thursday,222.0975,,
2004-07-02,Friday,216.86778,,start
2004-07-03,Saturday,216.86778,imputed from 2513,
2004-07-04,Sunday,216.86778,imputed from 2514,
2004-07-05,Monday,216.86778,imputed from 2515,
2004-07-06,Tuesday,224.38581,,
2004-07-07,Wednesday,220.08432,,
2004-07-08,Thursday,226.66129,,
2004-07-09,Friday,224.58183,,start
2004-07-10,Saturday,224.58183,imputed from 2520,
2004-07-11,Sunday,224.58183,imputed from 2521,
2004-07-12,Monday,221.85157,,
2004-07-13,Tuesday,223.72213,,
2004-07-14,Wednesday,230.82209,,
2004-07-15,Thursday,231.56579,,
2004-07-16,Friday,231.86969,,start
2004-07-17,Saturday,231.86969,imputed from 2527,
2004-07-18,Sunday,231.86969,imputed from 2528,
2004-07-19,Monday,234.63503,,
2004-07-20,Tuesday,232.11446,,
2004-07-21,Wednesday,236.04065,,
2004-07-22,Thursday,239.02468,,
2004-07-23,Friday,244.06361,,start
2004-07-24,Saturday,244.06361,imputed from 2534,
2004-07-25,Sunday,244.06361,imputed from 2535,
2004-07-26,Monday,242.56056,,
2004-07-27,Tuesday,247.09352,,
2004-07-28,Wednesday,253.61206,,
2004-07-29,Thursday,253.49817,,
2004-07-30,Friday,260.41476,,start
2004-07-31,Saturday,260.41476,imputed from 2541,
2004-08-01,Sunday,260.41476,imputed from 2542,
2004-08-02,Monday,259.55865,,
2004-08-03,Tuesday,261.57474,,
2004-08-04,Wednesday,253.27766,,
2004-08-05,Thursday,262.55932,,
2004-08-06,Friday,254.80755,,start
2004-08-07,Saturday,254.80755,imputed from 2548,
2004-08-08,Sunday,254.80755,imputed from 2549,
2004-08-09,Monday,260.84047,,
2004-08-10,Tuesday,258.73134,,
2004-08-11,Wednesday,261.91612,,
2004-08-12,Thursday,265.16489,,
2004-08-13,Friday,267.61548,,start
2004-08-14,Saturday,267.61548,imputed from 2555,
2004-08-15,Sunday,267.61548,imputed from 2556,
2004-08-16,Monday,265.3603,,
2004-08-17,Tuesday,269.87078,,
2004-08-18,Wednesday,273.04784,,
2004-08-19,Thursday,280.74364,,
2004-08-20,Friday,277.74266,,start
2004-08-21,Saturday,277.74266,imputed from 2562,
2004-08-22,Sunday,277.74266,imputed from 2563,
2004-08-23,Monday,276.82107,,
2004-08-24,Tuesday,273.57494,,
2004-08-25,Wednesday,262.92199,,
2004-08-26,Thursday,260.76596,,
2004-08-27,Friday,263.32095,,start
2004-08-28,Saturday,263.32095,imputed from 2569,
2004-08-29,Sunday,263.32095,imputed from 2570,
2004-08-30,Monday,256.42715,,
2004-08-31,Tuesday,253.0566,,
2004-09-01,Wednesday,263.32781,,
2004-09-02,Thursday,264.20996,,
2004-09-03,Friday,265.08533,,start
2004-09-04,Saturday,265.08533,imputed from 2576,
2004-09-05,Sunday,265.08533,imputed from 2577,
2004-09-06,Monday,265.08533,imputed from 2578,
2004-09-07,Tuesday,261.19329,,
2004-09-08,Wednesday,256.23063,,
2004-09-09,Thursday,267.67755,,
2004-09-10,Friday,255.2302,,start
2004-09-11,Saturday,255.2302,imputed from 2583,
2004-09-12,Sunday,255.2302,imputed from 2584,
2004-09-13,Monday,261.98732,,
2004-09-14,Tuesday,265.13487,,
2004-09-15,Wednesday,262.98716,,
2004-09-16,Thursday,264.33912,,
2004-09-17,Friday,275.13832,,start
2004-09-18,Saturday,275.13832,imputed from 2590,
2004-09-19,Sunday,275.13832,imputed from 2591,
2004-09-20,Monday,280.36326,,
2004-09-21,Tuesday,281.50023,,
2004-09-22,Wednesday,291.8585,,
2004-09-23,Thursday,291.10857,,
2004-09-24,Friday,295.45524,,start
2004-09-25,Saturday,295.45524,imputed from 2597,
2004-09-26,Sunday,295.45524,imputed from 2598,
2004-09-27,Monday,299.07557,,
2004-09-28,Tuesday,300.68978,,
2004-09-29,Wednesday,298.50547,,
2004-09-30,Thursday,295.84643,,
2004-10-01,Friday,299.61814,,start
2004-10-02,Saturday,299.61814,imputed from 2604,
2004-10-03,Sunday,299.61814,imputed from 2605,
2004-10-04,Monday,302.23016,,
2004-10-05,Tuesday,308.34928,,
2004-10-06,Wednesday,314.83309,,
2004-10-07,Thursday,318.28833,,
2004-10-08,Friday,318.53501,,start
2004-10-09,Saturday,318.53501,imputed from 2611,
2004-10-10,Sunday,318.53501,imputed from 2612,
2004-10-11,Monday,321.14824,,
2004-10-12,Tuesday,315.81445,,
2004-10-13,Wednesday,323.22645,,
2004-10-14,Thursday,326.36081,,
2004-10-15,Friday,324.35247,,start
2004-10-16,Saturday,324.35247,imputed from 2618,
2004-10-17,Sunday,324.35247,imputed from 2619,
2004-10-18,Monday,316.21926,,
2004-10-19,Tuesday,313.52152,,
2004-10-20,Wednesday,320.61573,,
2004-10-21,Thursday,320.04885,,
2004-10-22,Friday,324.1352,,start
2004-10-23,Saturday,324.1352,imputed from 2625,
2004-10-24,Sunday,324.1352,imputed from 2626,
2004-10-25,Monday,314.95677,,
2004-10-26,Tuesday,320.51269,,
2004-10-27,Wednesday,305.47799,,
2004-10-28,Thursday,294.66665,,
2004-10-29,Friday,299.17775,,start
2004-10-30,Saturday,299.17775,imputed from 2632,
2004-10-31,Sunday,299.17775,imputed from 2633,
2004-11-01,Monday,291.03895,,
2004-11-02,Tuesday,289.5394,,
2004-11-03,Wednesday,294.36148,,
2004-11-04,Thursday,279.85081,,
2004-11-05,Friday,283.03802,,start
2004-11-06,Saturday,283.03802,imputed from 2639,
2004-11-07,Sunday,283.03802,imputed from 2640,
2004-11-08,Monday,280.04759,,
2004-11-09,Tuesday,270.48694,,
2004-11-10,Wednesday,279.06574,,
2004-11-11,Thursday,269.46746,,
2004-11-12,Friday,267.89398,,start
2004-11-13,Saturday,267.89398,imputed from 2646,
2004-11-14,Sunday,267.89398,imputed from 2647,
2004-11-15,Monday,267.22458,,
2004-11-16,Tuesday,261.64484,,
2004-11-17,Wednesday,263.41262,,
2004-11-18,Thursday,261.42105,,
2004-11-19,Friday,271.35807,,start
2004-11-20,Saturday,271.35807,imputed from 2653,
2004-11-21,Sunday,271.35807,imputed from 2654,
2004-11-22,Monday,270.52889,,
2004-11-23,Tuesday,270.83963,,
2004-11-24,Wednesday,271.26534,,
2004-11-25,Thursday,271.26534,imputed from 2658,
2004-11-26,Friday,271.26534,imputed from 2658,start
2004-11-27,Saturday,271.26534,imputed from 2660,
2004-11-28,Sunday,271.26534,imputed from 2661,
2004-11-29,Monday,271.21207,,
2004-11-30,Tuesday,267.82531,,
2004-12-01,Wednesday,248.80926,,
2004-12-02,Thursday,238.17124,,
2004-12-03,Friday,231.31072,,start
2004-12-04,Saturday,231.31072,imputed from 2667,
2004-12-05,Sunday,231.31072,imputed from 2668,
2004-12-06,Monday,233.60042,,
2004-12-07,Tuesday,226.11255,,
2004-12-08,Wednesday,231.13783,,
2004-12-09,Thursday,235.02009,,
2004-12-10,Friday,226.13123,,start
2004-12-11,Saturday,226.13123,imputed from 2674,
2004-12-12,Sunday,226.13123,imputed from 2675,
2004-12-13,Monday,226.42442,,
2004-12-14,Tuesday,231.27668,,
2004-12-15,Wednesday,241.23381,,
2004-12-16,Thursday,244.75084,,
2004-12-17,Friday,256.27385,,start
2004-12-18,Saturday,256.27385,imputed from 2681,
2004-12-19,Sunday,256.27385,imputed from 2682,
2004-12-20,Monday,250.96146,,
2004-12-21,Tuesday,251.61562,,
2004-12-22,Wednesday,243.15226,,
2004-12-23,Thursday,241.36872,,
2004-12-24,Friday,241.36872,imputed from 2687,start
2004-12-25,Saturday,241.36872,imputed from 2688,
2004-12-26,Sunday,241.36872,imputed from 2689,
2004-12-27,Monday,223.57609,,
2004-12-28,Tuesday,225.79185,,
2004-12-29,Wednesday,236.71198,,
2004-12-30,Thursday,234.74893,,
2004-12-31,Friday,234.74893,imputed from 2694,start
2005-01-01,Saturday,234.74893,imputed from 2695,
2005-01-02,Sunday,234.74893,imputed from 2696,
2005-01-03,Monday,230.35536,,
2005-01-04,Tuesday,244.24924,,
2005-01-05,Wednesday,241.64643,,
2005-01-06,Thursday,255.0569,,
2005-01-07,Friday,257.49227,,start
2005-01-08,Saturday,257.49227,imputed from 2702,
2005-01-09,Sunday,257.49227,imputed from 2703,
2005-01-10,Monday,255.58518,,
2005-01-11,Tuesday,257.18826,,
2005-01-12,Wednesday,257.82241,,
2005-01-13,Thursday,268.55113,,
2005-01-14,Friday,272.9205,,start
2005-01-15,Saturday,272.9205,imputed from 2709,
2005-01-16,Sunday,272.9205,imputed from 2710,
2005-01-17,Monday,272.9205,imputed from 2711,
2005-01-18,Tuesday,273.40502,,
2005-01-19,Wednesday,269.19073,,
2005-01-20,Thursday,266.46239,,
2005-01-21,Friday,266.46239,imputed from 2715,start
2005-01-22,Saturday,266.46239,imputed from 2716,
2005-01-23,Sunday,266.46239,imputed from 2717,
2005-01-24,Monday,268.06761,,
2005-01-25,Tuesday,274.83333,,
2005-01-26,Wednesday,266.95388,,
2005-01-27,Thursday,268.30024,,
2005-01-28,Friday,259.59632,,start
2005-01-29,Saturday,259.59632,imputed from 2723,
2005-01-30,Sunday,259.59632,imputed from 2724,
2005-01-31,Monday,265.18629,,
2005-02-01,Tuesday,260.18286,,
2005-02-02,Wednesday,258.1978,,
2005-02-03,Thursday,258.76393,,
2005-02-04,Friday,260.50268,,start
2005-02-05,Saturday,260.50268,imputed from 2730,
2005-02-06,Sunday,260.50268,imputed from 2731,
2005-02-07,Monday,256.73438,,
2005-02-08,Tuesday,256.4895,,
2005-02-09,Wednesday,256.42839,,
2005-02-10,Thursday,262.73402,,
2005-02-11,Friday,264.35751,,start
2005-02-12,Saturday,264.35751,imputed from 2737,
2005-02-13,Sunday,264.35751,imputed from 2738,
2005-02-14,Monday,263.20231,,
2005-02-15,Tuesday,260.36486,,
2005-02-16,Wednesday,266.01345,,
2005-02-17,Thursday,260.32198,,
2005-02-18,Friday,264.77982,,start
2005-02-19,Saturday,264.77982,imputed from 2744,
2005-02-20,Sunday,264.77982,imputed from 2745,
2005-02-21,Monday,264.77982,imputed from 2746,
2005-02-22,Tuesday,275.2092,,
2005-02-23,Wednesday,274.55489,,
2005-02-24,Thursday,276.54038,,
2005-02-25,Friday,276.58028,,start
2005-02-26,Saturday,276.58028,imputed from 2751,
2005-02-27,Sunday,276.58028,imputed from 2752,
2005-02-28,Monday,276.68929,,
2005-03-01,Tuesday,277.81518,,
2005-03-02,Wednesday,287.33088,,
2005-03-03,Thursday,291.10995,,
2005-03-04,Friday,289.27757,,start
2005-03-05,Saturday,289.27757,imputed from 2758,
2005-03-06,Sunday,289.27757,imputed from 2759,
2005-03-07,Monday,291.78119,,
2005-03-08,Tuesday,292.22593,,
2005-03-09,Wednesday,292.10434,,
2005-03-10,Thursday,284.77966,,
2005-03-11,Friday,288.61072,,start
2005-03-12,Saturday,288.61072,imputed from 2765,
2005-03-13,Sunday,288.61072,imputed from 2766,
2005-03-14,Monday,294.229,,
2005-03-15,Tuesday,295.39857,,
2005-03-16,Wednesday,300.12906,,
2005-03-17,Thursday,301.03149,,
2005-03-18,Friday,304.30753,,start
2005-03-19,Saturday,304.30753,imputed from 2772,
2005-03-20,Sunday,304.30753,imputed from 2773,
2005-03-21,Monday,307.73643,,
2005-03-22,Tuesday,299.36554,,
2005-03-23,Wednesday,292.34153,,
2005-03-24,Thursday,298.68432,,
2005-03-25,Friday,298.68432,imputed from 2778,start
2005-03-26,Saturday,298.68432,imputed from 2779,
2005-03-27,Sunday,298.68432,imputed from 2780,
2005-03-28,Monday,295.82947,,
2005-03-29,Tuesday,296.2976,,
2005-03-30,Wednesday,292.8537,,
2005-03-31,Thursday,300.77853,,
2005-04-01,Friday,313.21933,,start
2005-04-02,Saturday,313.21933,imputed from 2786,
2005-04-03,Sunday,313.21933,imputed from 2787,
2005-04-04,Monday,313.35038,,
2005-04-05,Tuesday,307.1029,,
2005-04-06,Wednesday,305.2249,,
2005-04-07,Thursday,295.27344,,
2005-04-08,Friday,289.99414,,start
2005-04-09,Saturday,289.99414,imputed from 2793,
2005-04-10,Sunday,289.99414,imputed from 2794,
2005-04-11,Monday,290.35949,,
2005-04-12,Tuesday,283.18376,,
2005-04-13,Wednesday,273.93205,,
2005-04-14,Thursday,281.72791,,
2005-04-15,Friday,275.40481,,start
2005-04-16,Saturday,275.40481,imputed from 2800,
2005-04-17,Sunday,275.40481,imputed from 2801,
2005-04-18,Monday,271.25127,,
2005-04-19,Tuesday,281.35339,,
2005-04-20,Wednesday,280.56529,,
2005-04-21,Thursday,282.90498,,
2005-04-22,Friday,288.99432,,start
2005-04-23,Saturday,288.99432,imputed from 2807,
2005-04-24,Sunday,288.99432,imputed from 2808,
2005-04-25,Monday,285.9905,,
2005-04-26,Tuesday,284.31413,,
2005-04-27,Wednesday,271.13727,,
2005-04-28,Thursday,272.22878,,
2005-04-29,Friday,261.16418,,start
2005-04-30,Saturday,261.16418,imputed from 2814,
2005-05-01,Sunday,261.16418,imputed from 2815,
2005-05-02,Monday,269.15031,,
2005-05-03,Tuesday,261.03379,,
2005-05-04,Wednesday,263.53869,,
2005-05-05,Thursday,267.42025,,
2005-05-06,Friday,270.61928,,start
2005-05-07,Saturday,270.61928,imputed from 2821,
2005-05-08,Sunday,270.61928,imputed from 2822,
2005-05-09,Monday,276.57657,,
2005-05-10,Tuesday,275.59604,,
2005-05-11,Wednesday,267.95543,,
2005-05-12,Thursday,260.22788,,
2005-05-13,Friday,262.61914,,start
2005-05-14,Saturday,262.61914,imputed from 2828,
2005-05-15,Sunday,262.61914,imputed from 2829,
2005-05-16,Monday,261.69561,,
2005-05-17,Tuesday,263.31,,
2005-05-18,Wednesday,253.62438,,
2005-05-19,Thursday,252.86615,,
2005-05-20,Friday,254.54983,,start
2005-05-21,Saturday,254.54983,imputed from 2835,
2005-05-22,Sunday,254.54983,imputed from 2836,
2005-05-23,Monday,256.86402,,
2005-05-24,Tuesday,259.1077,,
2005-05-25,Wednesday,265.05538,,
2005-05-26,Thursday,267.41695,,
2005-05-27,Friday,270.45787,,start
2005-05-28,Saturday,270.45787,imputed from 2842,
2005-05-29,Sunday,270.45787,imputed from 2843,
2005-05-30,Monday,270.45787,imputed from 2844,
2005-05-31,Tuesday,274.32227,,
2005-06-01,Wednesday,289.98684,,
2005-06-02,Thursday,284.35765,,
2005-06-03,Friday,292.78383,,start
2005-06-04,Saturday,292.78383,imputed from 2849,
2005-06-05,Sunday,292.78383,imputed from 2850,
2005-06-06,Monday,288.24769,,
2005-06-07,Tuesday,284.31768,,
2005-06-08,Wednesday,278.55596,,
2005-06-09,Thursday,288.26428,,
2005-06-10,Friday,288.07919,,start
2005-06-11,Saturday,288.07919,imputed from 2856,
2005-06-12,Sunday,288.07919,imputed from 2857,
2005-06-13,Monday,300.63842,,
2005-06-14,Tuesday,297.91668,,
2005-06-15,Wednesday,299.54368,,
2005-06-16,Thursday,305.53961,,
2005-06-17,Friday,313.01943,,start
2005-06-18,Saturday,313.01943,imputed from 2863,
2005-06-19,Sunday,313.01943,imputed from 2864,
2005-06-20,Monday,319.97681,,
2005-06-21,Tuesday,316.86946,,
2005-06-22,Wednesday,312.9254,,
2005-06-23,Thursday,321.37155,,
2005-06-24,Friday,322.70677,,start
2005-06-25,Saturday,322.70677,imputed from 2870,
2005-06-26,Sunday,322.70677,imputed from 2871,
2005-06-27,Monday,324.8432,,
2005-06-28,Tuesday,315.09318,,
2005-06-29,Wednesday,310.05247,,
2005-06-30,Thursday,306.67792,,
2005-07-01,Friday,322.14551,,start
2005-07-02,Saturday,322.14551,imputed from 2877,
2005-07-03,Sunday,322.14551,imputed from 2878,
2005-07-04,Monday,322.14551,imputed from 2879,
2005-07-05,Tuesday,328.89356,,
2005-07-06,Wednesday,337.67691,,
2005-07-07,Thursday,333.51615,,
2005-07-08,Friday,328.9378,,start
2005-07-09,Saturday,328.9378,imputed from 2884,
2005-07-10,Sunday,328.9378,imputed from 2885,
2005-07-11,Monday,321.05937,,
2005-07-12,Tuesday,326.91318,,
2005-07-13,Wednesday,327.32878,,
2005-07-14,Thursday,315.32306,,
2005-07-15,Friday,317.88779,,start
2005-07-16,Saturday,317.88779,imputed from 2891,
2005-07-17,Sunday,317.88779,imputed from 2892,
2005-07-18,Monday,313.35896,,
2005-07-19,Tuesday,316.11691,,
2005-07-20,Wednesday,311.32618,,
2005-07-21,Thursday,303.14945,,
2005-07-22,Friday,314.29446,,start
2005-07-23,Saturday,314.29446,imputed from 2898,
2005-07-24,Sunday,314.29446,imputed from 2899,
2005-07-25,Monday,316.19443,,
2005-07-26,Tuesday,317.80472,,
2005-07-27,Wednesday,317.10164,,
2005-07-28,Thursday,318.55579,,
2005-07-29,Friday,322.55505,,start
2005-07-30,Saturday,322.55505,imputed from 2905,
2005-07-31,Sunday,322.55505,imputed from 2906,
2005-08-01,Monday,325.05492,,
2005-08-02,Tuesday,326.6164,,
2005-08-03,Wednesday,317.55752,,
2005-08-04,Thursday,319.05275,,
2005-08-05,Friday,326.1538,,start
2005-08-06,Saturday,326.1538,imputed from 2912,
2005-08-07,Sunday,326.1538,imputed from 2913,
2005-08-08,Monday,333.1262,,
2005-08-09,Tuesday,329.03679,,
2005-08-10,Wednesday,338.07412,,
2005-08-11,Thursday,339.8244,,
2005-08-12,Friday,344.93943,,start
2005-08-13,Saturday,344.93943,imputed from 2919,
2005-08-14,Sunday,344.93943,imputed from 2920,
2005-08-15,Monday,344.08736,,
2005-08-16,Tuesday,343.64722,,
2005-08-17,Wednesday,330.26349,,
2005-08-18,Thursday,332.12047,,
2005-08-19,Friday,344.03856,,start
2005-08-20,Saturday,344.03856,imputed from 2926,
2005-08-21,Sunday,344.03856,imputed from 2927,
2005-08-22,Monday,343.42855,,
2005-08-23,Tuesday,344.25701,,
2005-08-24,Wednesday,351.19352,,
2005-08-25,Thursday,349.68811,,
2005-08-26,Friday,342.17813,,start
2005-08-27,Saturday,342.17813,imputed from 2933,
2005-08-28,Sunday,342.17813,imputed from 2934,
2005-08-29,Monday,351.01067,,
2005-08-30,Tuesday,365.82338,,
2005-08-31,Wednesday,356.46226,,
2005-09-01,Thursday,354.67865,,
2005-09-02,Friday,342.10966,,start
2005-09-03,Saturday,342.10966,imputed from 2940,
2005-09-04,Sunday,342.10966,imputed from 2941,
2005-09-05,Monday,342.10966,imputed from 2942,
2005-09-06,Tuesday,336.13308,,
2005-09-07,Wednesday,328.959,,
2005-09-08,Thursday,331.19367,,
2005-09-09,Friday,328.2165,,start
2005-09-10,Saturday,328.2165,imputed from 2947,
2005-09-11,Sunday,328.2165,imputed from 2948,
2005-09-12,Monday,328.31611,,
2005-09-13,Tuesday,328.1644,,
2005-09-14,Wednesday,337.49436,,
2005-09-15,Thursday,337.9999,,
2005-09-16,Friday,329.92939,,start
2005-09-17,Saturday,329.92939,imputed from 2954,
2005-09-18,Sunday,329.92939,imputed from 2955,
2005-09-19,Monday,354.61404,,
2005-09-20,Tuesday,348.42809,,
2005-09-21,Wednesday,350.37406,,
2005-09-22,Thursday,350.72002,,
2005-09-23,Friday,341.42223,,start
2005-09-24,Saturday,341.42223,imputed from 2961,
2005-09-25,Sunday,341.42223,imputed from 2962,
2005-09-26,Monday,350.60777,,
2005-09-27,Tuesday,348.32992,,
2005-09-28,Wednesday,353.86871,,
2005-09-29,Thursday,356.90391,,
2005-09-30,Friday,353.06352,,start
2005-10-01,Saturday,353.06352,imputed from 2968,
2005-10-02,Sunday,353.06352,imputed from 2969,
2005-10-03,Monday,351.79402,,
2005-10-04,Tuesday,342.93626,,
2005-10-05,Wednesday,335.2703,,
2005-10-06,Thursday,322.22013,,
2005-10-07,Friday,326.24525,,start
2005-10-08,Saturday,326.24525,imputed from 2975,
2005-10-09,Sunday,326.24525,imputed from 2976,
2005-10-10,Monday,327.41033,,
2005-10-11,Tuesday,337.99032,,
2005-10-12,Wednesday,339.91298,,
2005-10-13,Thursday,336.29855,,
2005-10-14,Friday,331.1103,,start
2005-10-15,Saturday,331.1103,imputed from 2982,
2005-10-16,Sunday,331.1103,imputed from 2983,
2005-10-17,Monday,342.11413,,
2005-10-18,Tuesday,339.46619,,
2005-10-19,Wednesday,333.85891,,
2005-10-20,Thursday,325.36938,,
2005-10-21,Friday,325.36938,imputed from 2988,start
2005-10-22,Saturday,325.36938,imputed from 2989,
2005-10-23,Sunday,325.36938,imputed from 2990,
2005-10-24,Monday,322.15299,,
2005-10-25,Tuesday,330.90875,,
2005-10-26,Wednesday,323.21325,,
2005-10-27,Thursday,323.09477,,
2005-10-28,Friday,325.43453,,start
2005-10-29,Saturday,325.43453,imputed from 2996,
2005-10-30,Sunday,325.43453,imputed from 2997,
2005-10-31,Monday,320.22911,,
2005-11-01,Tuesday,320.36349,,
2005-11-02,Wednesday,317.29776,,
2005-11-03,Thursday,331.15606,,
2005-11-04,Friday,328.69792,,start
2005-11-05,Saturday,328.69792,imputed from 3003,
2005-11-06,Sunday,328.69792,imputed from 3004,
2005-11-07,Monday,323.44068,,
2005-11-08,Tuesday,324.89472,,
2005-11-09,Wednesday,321.53142,,
2005-11-10,Thursday,314.31002,,
2005-11-11,Friday,313.84502,,start
2005-11-12,Saturday,313.84502,imputed from 3010,
2005-11-13,Sunday,313.84502,imputed from 3011,
2005-11-14,Monday,315.79576,,
2005-11-15,Tuesday,312.5953,,
2005-11-16,Wednesday,318.32579,,
2005-11-17,Thursday,308.94387,,
2005-11-18,Friday,307.17118,,start
2005-11-19,Saturday,307.17118,imputed from 3017,
2005-11-20,Sunday,307.17118,imputed from 3018,
2005-11-21,Monday,307.17118,imputed from 3019,
2005-11-22,Tuesday,313.1926,,
2005-11-23,Wednesday,311.26892,,
2005-11-24,Thursday,311.26892,imputed from 3022,
2005-11-25,Friday,311.26892,imputed from 3022,start
2005-11-26,Saturday,311.26892,imputed from 3024,
2005-11-27,Sunday,311.26892,imputed from 3025,
2005-11-28,Monday,303.11637,,
2005-11-29,Tuesday,299.27839,,
2005-11-30,Wednesday,304.10755,,
2005-12-01,Thursday,311.31753,,
2005-12-02,Friday,315.41247,,start
2005-12-03,Saturday,315.41247,imputed from 3031,
2005-12-04,Sunday,315.41247,imputed from 3032,
2005-12-05,Monday,315.35901,,
2005-12-06,Tuesday,315.75876,,
2005-12-07,Wednesday,313.89593,,
2005-12-08,Thursday,317.9364,,
2005-12-09,Friday,312.23841,,start
2005-12-10,Saturday,312.23841,imputed from 3038,
2005-12-11,Sunday,312.23841,imputed from 3039,
2005-12-12,Monday,318.34774,,
2005-12-13,Tuesday,320.39495,,
2005-12-14,Wednesday,314.6114,,
2005-12-15,Thursday,312.44007,,
2005-12-16,Friday,302.29454,,start
2005-12-17,Saturday,302.29454,imputed from 3045,
2005-12-18,Sunday,302.29454,imputed from 3046,
2005-12-19,Monday,299.21669,,
2005-12-20,Tuesday,306.43952,,
2005-12-21,Wednesday,310.26304,,
2005-12-22,Thursday,307.88772,,
2005-12-23,Friday,309.10369,,start
2005-12-24,Saturday,309.10369,imputed from 3052,
2005-12-25,Sunday,309.10369,imputed from 3053,
2005-12-26,Monday,309.10369,imputed from 3054,
