date,weekday,IK1_Comdty_PX-LAST,IK1_Comdty_CURRENCY-EUR,IK1_Comdty_PX-LAST-CHF,imputed,IK1_Comdty_start
2012-04-04,Wednesday,66.93,1.2036,80.556948,,
2012-04-05,Thursday,66.77,1.20173,80.2395121,,
2012-04-06,Friday,66.77,1.20096,80.1880992,imputed from 933,start
2012-04-07,Saturday,,,80.1880992,imputed from 934,
2012-04-08,Sunday,,,80.1880992,imputed from 935,
2012-04-09,Monday,,1.20199,80.1880992,imputed from 936,
2012-04-10,Tuesday,65.39,1.20149,78.5654311,,
2012-04-11,Wednesday,66.26,1.20267,79.6889142,,
2012-04-12,Thursday,66.96,1.20167,80.4638232,,
2012-04-13,Friday,66.2,1.20266,79.61609200000001,,start
2012-04-14,Saturday,,,79.61609200000001,imputed from 941,
2012-04-15,Sunday,,,79.61609200000001,imputed from 942,
2012-04-16,Monday,65.96,1.20191,79.2779836,,
2012-04-17,Tuesday,66.52,1.20148,79.92244960000001,,
2012-04-18,Wednesday,66.49,1.20204,79.92363959999999,,
2012-04-19,Thursday,65.98,1.20222,79.3224756,,
2012-04-20,Friday,65.59,1.20161,78.81359990000001,,start
2012-04-21,Saturday,,,78.81359990000001,imputed from 948,
2012-04-22,Sunday,,,78.81359990000001,imputed from 949,
2012-04-23,Monday,65.3,1.20203,78.49255899999999,,
2012-04-24,Tuesday,65.53,1.20155,78.7375715,,
2012-04-25,Wednesday,65.8,1.20173,79.07383399999999,,
2012-04-26,Thursday,65.94,1.20174,79.2427356,,
2012-04-27,Friday,65.81,1.20156,79.0746636,,start
2012-04-28,Saturday,,,79.0746636,imputed from 955,
2012-04-29,Sunday,,,79.0746636,imputed from 956,
2012-04-30,Monday,66.41,1.20138,79.78364579999999,,
2012-05-01,Tuesday,,1.20161,79.78364579999999,imputed from 958,
2012-05-02,Wednesday,66.35,1.20154,79.722179,,
2012-05-03,Thursday,66.52,1.20147,79.92178439999999,,
2012-05-04,Friday,66.79,1.20135,80.2381665,,start
2012-05-05,Saturday,,,80.2381665,imputed from 962,
2012-05-06,Sunday,,,80.2381665,imputed from 963,
2012-05-07,Monday,67.2,1.20141,80.73475200000001,,
2012-05-08,Tuesday,66.9,1.20118,80.358942,,
2012-05-09,Wednesday,66.11,1.20107,79.4027377,,
2012-05-10,Thursday,66.68,1.20115,80.09268200000001,,
2012-05-11,Friday,66.68,1.20118,80.0946824,,start
2012-05-12,Saturday,,,80.0946824,imputed from 969,
2012-05-13,Sunday,,,80.0946824,imputed from 970,
2012-05-14,Monday,65.77,1.20108,78.99503159999999,,
2012-05-15,Tuesday,64.99,1.20107,78.0575393,,
2012-05-16,Wednesday,65.21,1.20106,78.3211226,,
2012-05-17,Thursday,65.23,1.20104,78.3438392,,
2012-05-18,Friday,65.49,1.20115,78.66331349999999,,start
2012-05-19,Saturday,,,78.66331349999999,imputed from 976,
2012-05-20,Sunday,,,78.66331349999999,imputed from 977,
2012-05-21,Monday,65.5,1.20123,78.680565,,
2012-05-22,Tuesday,66.54,1.20121,79.92851340000001,,
2012-05-23,Wednesday,66.19,1.20102,79.4955138,,
2012-05-24,Thursday,66.62,1.2013,80.030606,,
2012-05-25,Friday,66.22,1.2012,79.543464,,start
2012-05-26,Saturday,,,79.543464,imputed from 983,
2012-05-27,Sunday,,,79.543464,imputed from 984,
2012-05-28,Monday,65.89,1.202,79.19978,,
2012-05-29,Tuesday,65.81,1.20101,79.0384681,,
2012-05-30,Wednesday,64.96,1.20082,78.00526719999999,,
2012-05-31,Thursday,64.99,1.20115,78.0627385,,
2012-06-01,Friday,66.0,1.20129,79.28514,,start
2012-06-02,Saturday,,,79.28514,imputed from 990,
2012-06-03,Sunday,,,79.28514,imputed from 991,
2012-06-04,Monday,67.05,1.20106,80.53107299999999,,
2012-06-05,Tuesday,67.14,1.20104,80.63782560000001,,
2012-06-06,Wednesday,67.11,1.20071,80.5796481,,
2012-06-07,Thursday,67.02,1.20106,80.4950412,,
2012-06-08,Friday,66.54,1.20138,79.9398252,,start
2012-06-09,Saturday,,,79.9398252,imputed from 997,
2012-06-10,Sunday,,,79.9398252,imputed from 998,
2012-06-11,Monday,65.37,1.20102,78.5106774,,
2012-06-12,Tuesday,64.75,1.20111,77.7718725,,
2012-06-13,Wednesday,64.5,1.20107,77.469015,,
2012-06-14,Thursday,64.69,1.20102,77.6939838,,
2012-06-15,Friday,65.8,1.20101,79.02645799999999,,start
2012-06-16,Saturday,,,79.02645799999999,imputed from 1004,
2012-06-17,Sunday,,,79.02645799999999,imputed from 1005,
2012-06-18,Monday,65.25,1.20095,78.3619875,,
2012-06-19,Tuesday,65.98,1.20091,79.2360418,,
2012-06-20,Wednesday,66.68,1.20116,80.09334880000002,,
2012-06-21,Thursday,66.78,1.20105,80.206119,,
2012-06-22,Friday,66.81,1.20097,80.2368057,,start
2012-06-23,Saturday,,,80.2368057,imputed from 1011,
2012-06-24,Sunday,,,80.2368057,imputed from 1012,
2012-06-25,Monday,65.61,1.20099,78.7969539,,
2012-06-26,Tuesday,64.78,1.20101,77.8014278,,
2012-06-27,Wednesday,64.81,1.20106,77.84069860000001,,
2012-06-28,Thursday,64.66,1.20105,77.659893,,
2012-06-29,Friday,66.65,1.20118,80.05864700000001,,start
2012-06-30,Saturday,,,80.05864700000001,imputed from 1018,
2012-07-01,Sunday,,,80.05864700000001,imputed from 1019,
2012-07-02,Monday,67.05,1.20124,80.543142,,
2012-07-03,Tuesday,67.49,1.20109,81.0615641,,
2012-07-04,Wednesday,66.9,1.2012,80.36028,,
2012-07-05,Thursday,65.85,1.20118,79.09770299999998,,
2012-07-06,Friday,65.57,1.20093,78.74498009999999,,start
2012-07-07,Saturday,,,78.74498009999999,imputed from 1025,
2012-07-08,Sunday,,,78.74498009999999,imputed from 1026,
2012-07-09,Monday,65.18,1.20099,78.2805282,,
2012-07-10,Tuesday,66.01,1.20092,79.2727292,,
2012-07-11,Wednesday,66.73,1.20083,80.13138590000001,,
2012-07-12,Thursday,66.26,1.20083,79.56699580000002,,
2012-07-13,Friday,65.6,1.20092,78.780352,,start
2012-07-14,Saturday,,,78.780352,imputed from 1032,
2012-07-15,Sunday,,,78.780352,imputed from 1033,
2012-07-16,Monday,65.24,1.20105,78.35650199999999,,
2012-07-17,Tuesday,65.57,1.20136,78.7731752,,
2012-07-18,Wednesday,65.55,1.2011,78.732105,,
2012-07-19,Thursday,65.9,1.20102,79.14721800000001,,
2012-07-20,Friday,65.1,1.20106,78.18900599999999,,start
2012-07-21,Saturday,,,78.18900599999999,imputed from 1039,
2012-07-22,Sunday,,,78.18900599999999,imputed from 1040,
2012-07-23,Monday,64.3,1.2009,77.21787,,
2012-07-24,Tuesday,63.26,1.20101,75.9758926,,
2012-07-25,Wednesday,63.69,1.20104,76.4942376,,
2012-07-26,Thursday,65.61,1.20099,78.7969539,,
2012-07-27,Friday,66.18,1.20118,79.4940924,,start
2012-07-28,Saturday,,,79.4940924,imputed from 1046,
2012-07-29,Sunday,,,79.4940924,imputed from 1047,
2012-07-30,Monday,66.04,1.20117,79.32526680000001,,
2012-07-31,Tuesday,65.66,1.20127,78.8753882,,
2012-08-01,Wednesday,66.34,1.20163,79.7161342,,
2012-08-02,Thursday,64.9,1.20118,77.956582,,
2012-08-03,Friday,65.71,1.2017,78.96370699999999,,start
2012-08-04,Saturday,,,78.96370699999999,imputed from 1053,
2012-08-05,Sunday,,,78.96370699999999,imputed from 1054,
2012-08-06,Monday,66.11,1.20143,79.42653729999999,,
2012-08-07,Tuesday,66.3,1.20126,79.64353799999999,,
2012-08-08,Wednesday,66.71,1.20124,80.13472039999999,,
2012-08-09,Thursday,66.99,1.2011,80.46168899999999,,
2012-08-10,Friday,66.62,1.20084,79.9999608,,start
2012-08-11,Saturday,,,79.9999608,imputed from 1060,
2012-08-12,Sunday,,,79.9999608,imputed from 1061,
2012-08-13,Monday,66.65,1.20105,80.0499825,,
2012-08-14,Tuesday,66.93,1.20109,80.3889537,,
2012-08-15,Wednesday,67.33,1.20105,80.86669649999999,,
2012-08-16,Thursday,67.22,1.2011,80.737942,,
2012-08-17,Friday,67.18,1.20108,80.6885544,,start
2012-08-18,Saturday,,,80.6885544,imputed from 1067,
2012-08-19,Sunday,,,80.6885544,imputed from 1068,
2012-08-20,Monday,67.33,1.2011,80.870063,,
2012-08-21,Tuesday,67.95,1.201,81.60795,,
2012-08-22,Wednesday,67.95,1.20103,81.6099885,,
2012-08-23,Thursday,67.83,1.20093,81.4590819,,
2012-08-24,Friday,67.4,1.20085,80.93729,,start
2012-08-25,Saturday,,,80.93729,imputed from 1074,
2012-08-26,Sunday,,,80.93729,imputed from 1075,
2012-08-27,Monday,67.75,1.20112,81.37588,,
2012-08-28,Tuesday,67.25,1.2009,80.760525,,
2012-08-29,Wednesday,67.46,1.20096,81.0167616,,
2012-08-30,Thursday,67.41,1.20094,80.95536539999999,,
2012-08-31,Friday,67.06,1.20098,80.5377188,,start
2012-09-01,Saturday,,,80.5377188,imputed from 1081,
2012-09-02,Sunday,,,80.5377188,imputed from 1082,
2012-09-03,Monday,67.45,1.20091,81.0013795,,
2012-09-04,Tuesday,68.01,1.20116,81.6908916,,
2012-09-05,Wednesday,68.79,1.20402,82.8245358,,
2012-09-06,Thursday,69.96,1.20458,84.27241679999999,,
2012-09-07,Friday,71.26,1.20973,86.20535980000001,,start
2012-09-08,Saturday,,,86.20535980000001,imputed from 1088,
2012-09-09,Sunday,,,86.20535980000001,imputed from 1089,
2012-09-10,Monday,70.81,1.20735,85.4924535,,
2012-09-11,Tuesday,71.24,1.20705,85.990242,,
2012-09-12,Wednesday,71.64,1.209,86.61276000000001,,
2012-09-13,Thursday,71.67,1.2148,87.064716,,
2012-09-14,Friday,71.74,1.21687,87.29825379999998,,start
2012-09-15,Saturday,,,87.29825379999998,imputed from 1095,
2012-09-16,Sunday,,,87.29825379999998,imputed from 1096,
2012-09-17,Monday,71.25,1.21635,86.66493750000001,,
2012-09-18,Tuesday,71.53,1.21154,86.6614562,,
2012-09-19,Wednesday,72.21,1.21015,87.3849315,,
2012-09-20,Thursday,71.95,1.21023,87.0760485,,
2012-09-21,Friday,71.6,1.21125,86.72549999999998,,start
2012-09-22,Saturday,,,86.72549999999998,imputed from 1102,
2012-09-23,Sunday,,,86.72549999999998,imputed from 1103,
2012-09-24,Monday,71.56,1.21003,86.5897468,,
2012-09-25,Tuesday,71.28,1.20921,86.19248879999999,,
2012-09-26,Wednesday,70.79,1.20925,85.6028075,,
2012-09-27,Thursday,71.2,1.21031,86.17407200000001,,
2012-09-28,Friday,71.36,1.20849,86.23784640000001,,start
2012-09-29,Saturday,,,86.23784640000001,imputed from 1109,
2012-09-30,Sunday,,,86.23784640000001,imputed from 1110,
2012-10-01,Monday,71.53,1.20925,86.4976525,,
2012-10-02,Tuesday,71.83,1.20969,86.89203269999999,,
2012-10-03,Wednesday,71.75,1.2113,86.910775,,
2012-10-04,Thursday,71.64,1.21132,86.7789648,,
2012-10-05,Friday,72.08,1.21154,87.3278032,,start
2012-10-06,Saturday,,,87.3278032,imputed from 1116,
2012-10-07,Sunday,,,87.3278032,imputed from 1117,
2012-10-08,Monday,71.93,1.2103,87.05687900000001,,
2012-10-09,Tuesday,71.79,1.21151,86.97430290000001,,
2012-10-10,Wednesday,71.85,1.20938,86.89395299999998,,
2012-10-11,Thursday,72.29,1.20885,87.38776650000001,,
2012-10-12,Friday,72.56,1.20928,87.7453568,,start
2012-10-13,Saturday,,,87.7453568,imputed from 1123,
2012-10-14,Sunday,,,87.7453568,imputed from 1124,
2012-10-15,Monday,72.5,1.20835,87.60537500000001,,
2012-10-16,Tuesday,72.76,1.2088,87.95228800000001,,
2012-10-17,Wednesday,73.71,1.21002,89.1905742,,
2012-10-18,Thursday,73.71,1.20828,89.0623188,,
2012-10-19,Friday,73.7,1.20885,89.092245,,start
2012-10-20,Saturday,,,89.092245,imputed from 1130,
2012-10-21,Sunday,,,89.092245,imputed from 1131,
2012-10-22,Monday,73.79,1.21046,89.31984340000001,,
2012-10-23,Tuesday,73.23,1.21093,88.67640390000001,,
2012-10-24,Wednesday,73.4,1.20965,88.78831,,
2012-10-25,Thursday,73.32,1.20979,88.70180279999998,,
2012-10-26,Friday,73.04,1.20946,88.33895840000001,,start
2012-10-27,Saturday,,,88.33895840000001,imputed from 1137,
2012-10-28,Sunday,,,88.33895840000001,imputed from 1138,
2012-10-29,Monday,72.48,1.20875,87.6102,,
2012-10-30,Tuesday,72.6,1.2082,87.71531999999999,,
2012-10-31,Wednesday,72.82,1.20732,87.91704239999999,,
2012-11-01,Thursday,73.0,1.2061,88.0453,,
2012-11-02,Friday,72.88,1.20713,87.9756344,,start
2012-11-03,Saturday,,,87.9756344,imputed from 1144,
2012-11-04,Sunday,,,87.9756344,imputed from 1145,
2012-11-05,Monday,72.62,1.20728,87.6726736,,
2012-11-06,Tuesday,73.19,1.20825,88.4318175,,
2012-11-07,Wednesday,73.13,1.20659,88.2379267,,
2012-11-08,Thursday,72.58,1.20565,87.506077,,
2012-11-09,Friday,72.81,1.20587,87.79939470000001,,start
2012-11-10,Saturday,,,87.79939470000001,imputed from 1151,
2012-11-11,Sunday,,,87.79939470000001,imputed from 1152,
2012-11-12,Monday,72.57,1.20516,87.45846119999999,,
2012-11-13,Tuesday,72.86,1.20362,87.6957532,,
2012-11-14,Wednesday,72.92,1.2036,87.766512,,
2012-11-15,Thursday,73.27,1.20413,88.22660509999999,,
2012-11-16,Friday,73.44,1.20475,88.47684,,start
2012-11-17,Saturday,,,88.47684,imputed from 1158,
2012-11-18,Sunday,,,88.47684,imputed from 1159,
2012-11-19,Monday,73.3,1.20435,88.278855,,
2012-11-20,Tuesday,73.44,1.20485,88.484184,,
2012-11-21,Wednesday,73.65,1.20429,88.69595850000002,,
2012-11-22,Thursday,73.97,1.20475,89.1153575,,
2012-11-23,Friday,74.17,1.20414,89.3110638,,start
2012-11-24,Saturday,,,89.3110638,imputed from 1165,
2012-11-25,Sunday,,,89.3110638,imputed from 1166,
2012-11-26,Monday,74.17,1.20336,89.2532112,,
2012-11-27,Tuesday,74.34,1.20428,89.52617520000001,,
2012-11-28,Wednesday,75.16,1.20353,90.45731479999999,,
2012-11-29,Thursday,75.31,1.2037,90.650647,,
2012-11-30,Friday,75.68,1.20532,91.2186176,,start
2012-12-01,Saturday,,,91.2186176,imputed from 1172,
2012-12-02,Sunday,,,91.2186176,imputed from 1173,
2012-12-03,Monday,75.96,1.20823,91.77715079999999,,
2012-12-04,Tuesday,76.11,1.21319,92.3358909,,
2012-12-05,Wednesday,75.92,1.21063,91.9110296,,
2012-12-06,Thursday,75.42,1.20924,91.20088080000001,,
2012-12-07,Friday,75.49,1.20795,91.1881455,,start
2012-12-08,Saturday,,,91.1881455,imputed from 1179,
2012-12-09,Sunday,,,91.1881455,imputed from 1180,
2012-12-10,Monday,73.99,1.20802,89.3813998,,
2012-12-11,Tuesday,74.38,1.21255,90.189469,,
2012-12-12,Wednesday,74.89,1.21114,90.70227460000001,,
2012-12-13,Thursday,74.97,1.20768,90.5397696,,
2012-12-14,Friday,75.25,1.2081,90.909525,,start
2012-12-15,Saturday,,,90.909525,imputed from 1186,
2012-12-16,Sunday,,,90.909525,imputed from 1187,
2012-12-17,Monday,75.39,1.2078,91.056042,,
2012-12-18,Tuesday,76.06,1.20773,91.8599438,,
2012-12-19,Wednesday,76.48,1.2081,92.395488,,
2012-12-20,Thursday,76.31,1.2073,92.129063,,
2012-12-21,Friday,76.04,1.20759,91.8251436,,start
2012-12-22,Saturday,,,91.8251436,imputed from 1193,
2012-12-23,Sunday,,,91.8251436,imputed from 1194,
2012-12-24,Monday,76.04,1.20755,91.822102,,
2012-12-25,Tuesday,,1.20752,91.822102,imputed from 1196,
2012-12-26,Wednesday,,1.20779,91.822102,imputed from 1197,
2012-12-27,Thursday,75.71,1.20909,91.5402039,,
2012-12-28,Friday,75.91,1.20756,91.6658796,,start
2012-12-29,Saturday,,,91.6658796,imputed from 1200,
2012-12-30,Sunday,,,91.6658796,imputed from 1201,
2012-12-31,Monday,75.91,1.20773,91.67878429999999,,
2013-01-01,Tuesday,,1.20823,91.67878429999999,imputed from 1203,
2013-01-02,Wednesday,77.24,1.21038,93.4897512,,
2013-01-03,Thursday,77.41,1.20939,93.6188799,,
2013-01-04,Friday,77.3,1.2084,93.40932,,start
2013-01-05,Saturday,,,93.40932,imputed from 1207,
2013-01-06,Sunday,,,93.40932,imputed from 1208,
2013-01-07,Monday,76.86,1.20841,92.8783926,,
2013-01-08,Tuesday,77.22,1.20886,93.3481692,,
2013-01-09,Wednesday,77.31,1.20894,93.4631514,,
2013-01-10,Thursday,77.91,1.21319,94.51963289999999,,
2013-01-11,Friday,78.24,1.21899,95.3737776,,start
2013-01-12,Saturday,,,95.3737776,imputed from 1214,
2013-01-13,Sunday,,,95.3737776,imputed from 1215,
2013-01-14,Monday,77.85,1.23371,96.0443235,,
2013-01-15,Tuesday,77.74,1.23989,96.3890486,,
2013-01-16,Wednesday,77.83,1.2372,96.29127600000001,,
2013-01-17,Thursday,77.92,1.24743,97.1997456,,
2013-01-18,Friday,78.05,1.24433,97.11995649999999,,start
2013-01-19,Saturday,,,97.11995649999999,imputed from 1221,
2013-01-20,Sunday,,,97.11995649999999,imputed from 1222,
2013-01-21,Monday,77.7,1.24143,96.45911100000001,,
2013-01-22,Tuesday,77.83,1.23795,96.3496485,,
2013-01-23,Wednesday,77.89,1.23776,96.4091264,,
2013-01-24,Thursday,78.17,1.2426,97.134042,,
2013-01-25,Friday,78.28,1.24696,97.6120288,,start
2013-01-26,Saturday,,,97.6120288,imputed from 1228,
2013-01-27,Sunday,,,97.6120288,imputed from 1229,
2013-01-28,Monday,77.89,1.24621,97.0672969,,
2013-01-29,Tuesday,78.09,1.24311,97.0744599,,
2013-01-30,Wednesday,77.46,1.23571,95.7180966,,
2013-01-31,Thursday,77.4,1.23557,95.63311800000001,,
2013-02-01,Friday,77.2,1.23886,95.639992,,start
2013-02-02,Saturday,,,95.639992,imputed from 1235,
2013-02-03,Sunday,,,95.639992,imputed from 1236,
2013-02-04,Monday,76.35,1.22745,93.71580749999998,,
2013-02-05,Tuesday,76.43,1.23377,94.29704110000002,,
2013-02-06,Wednesday,75.99,1.23083,93.5307717,,
2013-02-07,Thursday,75.86,1.23031,93.3313166,,
2013-02-08,Friday,75.9,1.22649,93.09059100000002,,start
2013-02-09,Saturday,,,93.09059100000002,imputed from 1242,
2013-02-10,Sunday,,,93.09059100000002,imputed from 1243,
2013-02-11,Monday,75.66,1.23376,93.3462816,,
2013-02-12,Tuesday,76.28,1.2339,94.121892,,
2013-02-13,Wednesday,76.99,1.2335,94.967165,,
2013-02-14,Thursday,76.95,1.23085,94.7139075,,
2013-02-15,Friday,77.09,1.23166,94.9486694,,start
2013-02-16,Saturday,,,94.9486694,imputed from 1249,
2013-02-17,Sunday,,,94.9486694,imputed from 1250,
2013-02-18,Monday,76.85,1.23293,94.7506705,,
2013-02-19,Tuesday,76.91,1.23534,95.0099994,,
2013-02-20,Wednesday,76.85,1.2314,94.63309,,
2013-02-21,Thursday,76.5,1.2279,93.93435,,
2013-02-22,Friday,76.69,1.2263,94.044947,,start
2013-02-23,Saturday,,,94.044947,imputed from 1256,
2013-02-24,Sunday,,,94.044947,imputed from 1257,
2013-02-25,Monday,77.17,1.2176,93.962192,,
2013-02-26,Tuesday,74.25,1.21727,90.3822975,,
2013-02-27,Wednesday,74.68,1.22123,91.20145640000001,,
2013-02-28,Thursday,75.14,1.22295,91.89246299999999,,
2013-03-01,Friday,74.85,1.22799,91.91505149999999,,start
2013-03-02,Saturday,,,91.91505149999999,imputed from 1263,
2013-03-03,Sunday,,,91.91505149999999,imputed from 1264,
2013-03-04,Monday,74.4,1.22559,91.183896,,
2013-03-05,Tuesday,75.16,1.22787,92.28670919999999,,
2013-03-06,Wednesday,75.59,1.23015,92.98703850000001,,
2013-03-07,Thursday,75.93,1.23557,93.81683010000002,,
2013-03-08,Friday,76.04,1.23723,94.07896920000002,,start
2013-03-09,Saturday,,,94.07896920000002,imputed from 1270,
2013-03-10,Sunday,,,94.07896920000002,imputed from 1271,
2013-03-11,Monday,75.74,1.23569,93.5911606,,
2013-03-12,Tuesday,76.0,1.23443,93.81667999999999,,
2013-03-13,Wednesday,75.6,1.23441,93.321396,,
2013-03-14,Thursday,75.83,1.23168,93.39829440000001,,
2013-03-15,Friday,76.04,1.22733,93.32617320000001,,start
2013-03-16,Saturday,,,93.32617320000001,imputed from 1277,
2013-03-17,Sunday,,,93.32617320000001,imputed from 1278,
2013-03-18,Monday,75.9,1.22573,93.03290700000001,,
2013-03-19,Tuesday,75.44,1.21989,92.02850159999998,,
2013-03-20,Wednesday,75.85,1.2225,92.72662499999998,,
2013-03-21,Thursday,76.21,1.2208,93.037168,,
2013-03-22,Friday,76.56,1.22186,93.5456016,,start
2013-03-23,Saturday,,,93.5456016,imputed from 1284,
2013-03-24,Sunday,,,93.5456016,imputed from 1285,
2013-03-25,Monday,76.3,1.21924,93.028012,,
2013-03-26,Tuesday,76.24,1.2194,92.967056,,
2013-03-27,Wednesday,75.29,1.21909,91.78528610000001,,
2013-03-28,Thursday,75.44,1.21734,91.8361296,,
2013-03-29,Friday,75.44,1.21687,91.80067279999999,imputed from 1290,start
2013-03-30,Saturday,,,91.80067279999999,imputed from 1291,
2013-03-31,Sunday,,,91.80067279999999,imputed from 1292,
2013-04-01,Monday,,1.21628,91.80067279999999,imputed from 1293,
2013-04-02,Tuesday,75.97,1.21647,92.4152259,,
2013-04-03,Wednesday,76.26,1.2144,92.610144,,
2013-04-04,Thursday,76.39,1.21579,92.8741981,,
2013-04-05,Friday,77.33,1.21433,93.90413889999999,,start
2013-04-06,Saturday,,,93.90413889999999,imputed from 1298,
2013-04-07,Sunday,,,93.90413889999999,imputed from 1299,
2013-04-08,Monday,77.81,1.21643,94.6504183,,
2013-04-09,Tuesday,77.63,1.21998,94.7070474,,
2013-04-10,Wednesday,77.95,1.21904,95.02416799999999,,
2013-04-11,Thursday,77.85,1.21949,94.93729649999999,,
2013-04-12,Friday,77.83,1.21612,94.6506196,,start
2013-04-13,Saturday,,,94.6506196,imputed from 1305,
2013-04-14,Sunday,,,94.6506196,imputed from 1306,
2013-04-15,Monday,77.79,1.21403,94.4393937,,
2013-04-16,Tuesday,77.99,1.21554,94.7999646,,
2013-04-17,Wednesday,78.36,1.21567,95.2599012,,
2013-04-18,Thursday,78.38,1.21724,95.4072712,,
2013-04-19,Friday,78.56,1.21865,95.737144,,start
2013-04-20,Saturday,,,95.737144,imputed from 1312,
2013-04-21,Sunday,,,95.737144,imputed from 1313,
2013-04-22,Monday,79.36,1.22057,96.86443519999999,,
2013-04-23,Tuesday,80.06,1.22917,98.40735020000001,,
2013-04-24,Wednesday,79.92,1.23244,98.4966048,,
2013-04-25,Thursday,79.56,1.22936,97.8078816,,
2013-04-26,Friday,79.55,1.22761,97.65637550000001,,start
2013-04-27,Saturday,,,97.65637550000001,imputed from 1319,
2013-04-28,Sunday,,,97.65637550000001,imputed from 1320,
2013-04-29,Monday,80.46,1.22688,98.71476479999998,,
2013-04-30,Tuesday,80.62,1.22402,98.68049240000002,,
2013-05-01,Wednesday,,1.2223,98.68049240000002,imputed from 1323,
2013-05-02,Thursday,81.26,1.2214,99.25096400000001,,
2013-05-03,Friday,81.1,1.2266,99.47725999999999,,start
2013-05-04,Saturday,,,99.47725999999999,imputed from 1326,
2013-05-05,Sunday,,,99.47725999999999,imputed from 1327,
2013-05-06,Monday,80.74,1.22704,99.07120959999999,,
2013-05-07,Tuesday,81.07,1.22984,99.7031288,,
2013-05-08,Wednesday,81.21,1.23057,99.93458969999999,,
2013-05-09,Thursday,81.01,1.23668,100.18344680000001,,
2013-05-10,Friday,80.9,1.24317,100.57245300000001,,start
2013-05-11,Saturday,,,100.57245300000001,imputed from 1333,
2013-05-12,Sunday,,,100.57245300000001,imputed from 1334,
2013-05-13,Monday,80.5,1.24258,100.02769,,
2013-05-14,Tuesday,80.31,1.2495,100.347345,,
2013-05-15,Wednesday,80.03,1.24326,99.49809780000001,,
2013-05-16,Thursday,80.5,1.24271,100.038155,,
2013-05-17,Friday,80.98,1.24843,101.0978614,,start
2013-05-18,Saturday,,,101.0978614,imputed from 1340,
2013-05-19,Sunday,,,101.0978614,imputed from 1341,
2013-05-20,Monday,81.02,1.2459,100.942818,,
2013-05-21,Tuesday,80.79,1.25211,101.15796690000002,,
2013-05-22,Wednesday,80.91,1.25796,101.78154359999999,,
2013-05-23,Thursday,80.23,1.25285,100.51615550000001,,
2013-05-24,Friday,79.36,1.24325,98.66432,,start
2013-05-25,Saturday,,,98.66432,imputed from 1347,
2013-05-26,Sunday,,,98.66432,imputed from 1348,
2013-05-27,Monday,80.09,1.24545,99.7480905,,
2013-05-28,Tuesday,80.1,1.2559,100.59759,,
2013-05-29,Wednesday,79.42,1.24434,98.8254828,,
2013-05-30,Thursday,79.9,1.2437,99.37163000000001,,
2013-05-31,Friday,79.64,1.2414,98.86509600000001,,start
2013-06-01,Saturday,,,98.86509600000001,imputed from 1354,
2013-06-02,Sunday,,,98.86509600000001,imputed from 1355,
2013-06-03,Monday,79.57,1.23864,98.55858479999999,,
2013-06-04,Tuesday,79.86,1.23846,98.90341559999999,,
2013-06-05,Wednesday,79.79,1.23354,98.42415660000002,,
2013-06-06,Thursday,78.58,1.23088,96.7225504,,
2013-06-07,Friday,79.28,1.23725,98.08918,,start
2013-06-08,Saturday,,,98.08918,imputed from 1361,
2013-06-09,Sunday,,,98.08918,imputed from 1362,
2013-06-10,Monday,78.86,1.23775,97.608965,,
2013-06-11,Tuesday,78.36,1.23115,96.472914,,
2013-06-12,Wednesday,78.38,1.22816,96.26318079999999,,
2013-06-13,Thursday,78.4,1.23305,96.67112,,
2013-06-14,Friday,78.84,1.22928,96.9164352,,start
2013-06-15,Saturday,,,96.9164352,imputed from 1368,
2013-06-16,Sunday,,,96.9164352,imputed from 1369,
2013-06-17,Monday,78.96,1.23317,97.3711032,,
2013-06-18,Tuesday,78.84,1.23246,97.16714640000001,,
2013-06-19,Wednesday,79.03,1.23416,97.53566479999999,,
2013-06-20,Thursday,77.08,1.22601,94.5008508,,
2013-06-21,Friday,76.94,1.22605,94.33228700000001,,start
2013-06-22,Saturday,,,94.33228700000001,imputed from 1375,
2013-06-23,Sunday,,,94.33228700000001,imputed from 1376,
2013-06-24,Monday,75.66,1.22431,92.63129459999999,,
2013-06-25,Tuesday,75.21,1.22699,92.2819179,,
2013-06-26,Wednesday,76.25,1.22714,93.569425,,
2013-06-27,Thursday,77.0,1.23227,94.88479,,
2013-06-28,Friday,77.18,1.22916,94.86656880000001,,start
2013-06-29,Saturday,,,94.86656880000001,imputed from 1382,
2013-06-30,Sunday,,,94.86656880000001,imputed from 1383,
2013-07-01,Monday,77.57,1.23499,95.7981743,,
2013-07-02,Tuesday,77.94,1.2338,96.162372,,
2013-07-03,Wednesday,77.23,1.23152,95.1102896,,
2013-07-04,Thursday,77.82,1.23521,96.12404219999999,,
2013-07-05,Friday,77.85,1.2366,96.26930999999999,,start
2013-07-06,Saturday,,,96.26930999999999,imputed from 1389,
2013-07-07,Sunday,,,96.26930999999999,imputed from 1390,
2013-07-08,Monday,78.11,1.2403,96.87983299999999,,
2013-07-09,Tuesday,78.02,1.24346,97.0147492,,
2013-07-10,Wednesday,77.74,1.24382,96.69456679999999,,
2013-07-11,Thursday,77.49,1.24017,96.1007733,,
2013-07-12,Friday,77.56,1.23675,95.92233,,start
2013-07-13,Saturday,,,95.92233,imputed from 1396,
2013-07-14,Sunday,,,95.92233,imputed from 1397,
2013-07-15,Monday,77.68,1.23885,96.23386800000002,,
