date,weekday,NI1_Index_PX-LAST-CHF,imputed,NI1_Index_start
2012-10-13,Saturday,83.98299,imputed from 5537,
2012-10-14,Sunday,83.98299,imputed from 5538,
2012-10-15,Monday,83.78514,,
2012-10-16,Tuesday,84.10228,,
2012-10-17,Wednesday,85.00455,,
2012-10-18,Thursday,86.12224,,
2012-10-19,Friday,86.49694,,start
2012-10-20,Saturday,86.49694,imputed from 5544,
2012-10-21,Sunday,86.49694,imputed from 5545,
2012-10-22,Monday,86.2602,,
2012-10-23,Tuesday,86.69148,,
2012-10-24,Wednesday,86.35254,,
2012-10-25,Thursday,86.81533,,
2012-10-26,Friday,86.30517,,start
2012-10-27,Saturday,86.30517,imputed from 5551,
2012-10-28,Sunday,86.30517,imputed from 5552,
2012-10-29,Monday,86.1652,,
2012-10-30,Tuesday,85.38751,,
2012-10-31,Wednesday,85.54298,,
2012-11-01,Thursday,85.69677,,
2012-11-02,Friday,87.14797,,start
2012-11-03,Saturday,87.14797,imputed from 5558,
2012-11-04,Sunday,87.14797,imputed from 5559,
2012-11-05,Monday,87.30838,,
2012-11-06,Tuesday,86.87625,,
2012-11-07,Wednesday,87.28813,,
2012-11-08,Thursday,86.49649,,
2012-11-09,Friday,86.09149,,start
2012-11-10,Saturday,86.09149,imputed from 5565,
2012-11-11,Sunday,86.09149,imputed from 5566,
2012-11-12,Monday,85.56881,,
2012-11-13,Tuesday,85.05414,,
2012-11-14,Wednesday,84.07004,,
2012-11-15,Thursday,84.07427,,
2012-11-16,Friday,86.34992,,start
2012-11-17,Saturday,86.34992,imputed from 5572,
2012-11-18,Sunday,86.34992,imputed from 5573,
2012-11-19,Monday,87.25043,,
2012-11-20,Tuesday,86.34209,,
2012-11-21,Wednesday,86.3313,,
2012-11-22,Thursday,87.47351,,
2012-11-23,Friday,87.58953,,start
2012-11-24,Saturday,87.58953,imputed from 5579,
2012-11-25,Sunday,87.58953,imputed from 5580,
2012-11-26,Monday,87.32636,,
2012-11-27,Tuesday,87.98593,,
2012-11-28,Wednesday,87.01674,,
2012-11-29,Thursday,87.63129,,
2012-11-30,Friday,87.29189,,start
2012-12-01,Saturday,87.29189,imputed from 5586,
2012-12-02,Sunday,87.29189,imputed from 5587,
2012-12-03,Monday,87.55771,,
2012-12-04,Tuesday,87.89675,,
2012-12-05,Wednesday,87.72774,,
2012-12-06,Thursday,89.06145,,
2012-12-07,Friday,89.21607,,start
2012-12-08,Saturday,89.21607,imputed from 5593,
2012-12-09,Sunday,89.21607,imputed from 5594,
2012-12-10,Monday,88.87134,,
2012-12-11,Tuesday,88.74357,,
2012-12-12,Wednesday,87.82154,,
2012-12-13,Thursday,89.08627,,
2012-12-14,Friday,88.47529,,start
2012-12-15,Saturday,88.47529,imputed from 5600,
2012-12-16,Sunday,88.47529,imputed from 5601,
2012-12-17,Monday,88.73888,,
2012-12-18,Tuesday,88.98309,,
2012-12-19,Wednesday,90.55133,,
2012-12-20,Thursday,89.27858,,
2012-12-21,Friday,89.50915,,start
2012-12-22,Saturday,89.50915,imputed from 5607,
2012-12-23,Sunday,89.50915,imputed from 5608,
2012-12-24,Monday,89.66969,,
2012-12-25,Tuesday,89.82677,,
2012-12-26,Wednesday,90.30954,,
2012-12-27,Thursday,90.93263,,
2012-12-28,Friday,91.16692,,start
2012-12-29,Saturday,91.16692,imputed from 5614,
2012-12-30,Sunday,91.16692,imputed from 5615,
2012-12-31,Monday,90.27876,,
2013-01-01,Tuesday,90.27876,imputed from 5617,
2013-01-02,Wednesday,93.31298,,
2013-01-03,Thursday,93.98295,,
2013-01-04,Friday,92.37404,,start
2013-01-05,Saturday,92.37404,imputed from 5621,
2013-01-06,Sunday,92.37404,imputed from 5622,
2013-01-07,Monday,91.94441,,
2013-01-08,Tuesday,91.58442,,
2013-01-09,Wednesday,91.57191,,
2013-01-10,Thursday,91.04012,,
2013-01-11,Friday,91.16683,,start
2013-01-12,Saturday,91.16683,imputed from 5628,
2013-01-13,Sunday,91.16683,imputed from 5629,
2013-01-14,Monday,93.01092,,
2013-01-15,Tuesday,94.14127,,
2013-01-16,Wednesday,91.90149,,
2013-01-17,Thursday,91.08712,,
2013-01-18,Friday,93.224,,start
2013-01-19,Saturday,93.224,imputed from 5635,
2013-01-20,Sunday,93.224,imputed from 5636,
2013-01-21,Monday,91.87487,,
2013-01-22,Tuesday,92.32969,,
2013-01-23,Wednesday,90.57158,,
2013-01-24,Thursday,90.32336,,
2013-01-25,Friday,91.62903,,start
2013-01-26,Saturday,91.62903,imputed from 5642,
2013-01-27,Sunday,91.62903,imputed from 5643,
2013-01-28,Monday,90.92363,,
2013-01-29,Tuesday,91.4142,,
2013-01-30,Wednesday,91.58961,,
2013-01-31,Thursday,90.96431,,
2013-02-01,Friday,90.04406,,start
2013-02-02,Saturday,90.04406,imputed from 5649,
2013-02-03,Sunday,90.04406,imputed from 5650,
2013-02-04,Monday,91.23159,,
2013-02-05,Tuesday,88.72262,,
2013-02-06,Wednesday,91.69549,,
2013-02-07,Thursday,92.0685,,
2013-02-08,Friday,91.23029,,start
2013-02-09,Saturday,91.23029,imputed from 5656,
2013-02-10,Sunday,91.23029,imputed from 5657,
2013-02-11,Monday,90.96598,,
2013-02-12,Tuesday,92.03282,,
2013-02-13,Wednesday,91.1582,,
2013-02-14,Thursday,92.67014,,
2013-02-15,Friday,90.89132,,start
2013-02-16,Saturday,90.89132,imputed from 5663,
2013-02-17,Sunday,90.89132,imputed from 5664,
2013-02-18,Monday,92.30773,,
2013-02-19,Tuesday,92.51987,,
2013-02-20,Wednesday,93.11076,,
2013-02-21,Thursday,93.48764,,
2013-02-22,Friday,93.50676,,start
2013-02-23,Saturday,93.50676,imputed from 5670,
2013-02-24,Sunday,93.50676,imputed from 5671,
2013-02-25,Monday,95.56663,,
2013-02-26,Tuesday,95.4009,,
2013-02-27,Wednesday,94.07474,,
2013-02-28,Thursday,95.7671,,
2013-03-01,Friday,96.00237,,start
2013-03-02,Saturday,96.00237,imputed from 5677,
2013-03-03,Sunday,96.00237,imputed from 5678,
2013-03-04,Monday,96.82115,,
2013-03-05,Tuesday,97.17329,,
2013-03-06,Wednesday,99.18527,,
2013-03-07,Thursday,98.07596,,
2013-03-08,Friday,100.66673,,start
2013-03-09,Saturday,100.66673,imputed from 5684,
2013-03-10,Sunday,100.66673,imputed from 5685,
2013-03-11,Monday,100.13189,,
2013-03-12,Tuesday,100.17376,,
2013-03-13,Wednesday,100.11355,,
2013-03-14,Thursday,100.74522,,
2013-03-15,Friday,101.62043,,start
2013-03-16,Saturday,101.62043,imputed from 5691,
2013-03-17,Sunday,101.62043,imputed from 5692,
2013-03-18,Monday,99.96519,,
2013-03-19,Tuesday,102.607,,
2013-03-20,Wednesday,100.98562,,
2013-03-21,Thursday,103.81822,,
2013-03-22,Friday,102.00167,,start
2013-03-23,Saturday,102.00167,imputed from 5698,
2013-03-24,Sunday,102.00167,imputed from 5699,
2013-03-25,Monday,104.28552,,
2013-03-26,Tuesday,102.96582,,
2013-03-27,Wednesday,104.67086,,
2013-03-28,Thursday,103.60158,,
2013-03-29,Friday,103.66703,,start
2013-03-30,Saturday,103.66703,imputed from 5705,
2013-03-31,Sunday,103.66703,imputed from 5706,
2013-04-01,Monday,102.37469,,
2013-04-02,Tuesday,101.16501,,
2013-04-03,Wednesday,104.20484,,
2013-04-04,Thursday,104.09693,,
2013-04-05,Friday,101.82951,,start
2013-04-06,Saturday,101.82951,imputed from 5712,
2013-04-07,Sunday,101.82951,imputed from 5713,
2013-04-08,Monday,103.27359,,
2013-04-09,Tuesday,102.5531,,
2013-04-10,Wednesday,102.84303,,
2013-04-11,Thursday,104.18131,,
2013-04-12,Friday,104.89339,,start
2013-04-13,Saturday,104.89339,imputed from 5719,
2013-04-14,Sunday,104.89339,imputed from 5720,
2013-04-15,Monday,104.90362,,
2013-04-16,Tuesday,104.30534,,
2013-04-17,Wednesday,106.2207,,
2013-04-18,Thursday,104.12005,,
2013-04-19,Friday,104.16862,,start
2013-04-20,Saturday,104.16862,imputed from 5726,
2013-04-21,Sunday,104.16862,imputed from 5727,
2013-04-22,Monday,105.67864,,
2013-04-23,Tuesday,106.2347,,
2013-04-24,Wednesday,109.18144,,
2013-04-25,Thursday,109.78939,,
2013-04-26,Friday,111.18139,,start
2013-04-27,Saturday,111.18139,imputed from 5733,
2013-04-28,Sunday,111.18139,imputed from 5734,
2013-04-29,Monday,108.98624,,
2013-04-30,Tuesday,109.66358,,
2013-05-01,Wednesday,108.99941,,
2013-05-02,Thursday,108.19533,,
2013-05-03,Friday,108.72582,,start
2013-05-04,Saturday,108.72582,imputed from 5740,
2013-05-05,Sunday,108.72582,imputed from 5741,
2013-05-06,Monday,111.09906,,
2013-05-07,Tuesday,111.30725,,
2013-05-08,Wednesday,111.60203,,
2013-05-09,Thursday,111.54502,,
2013-05-10,Friday,114.21497,,start
2013-05-11,Saturday,114.21497,imputed from 5747,
2013-05-12,Sunday,114.21497,imputed from 5748,
2013-05-13,Monday,115.41177,,
2013-05-14,Tuesday,115.42173,,
2013-05-15,Wednesday,117.92004,,
2013-05-16,Thursday,117.45926,,
2013-05-17,Friday,118.85608,,start
2013-05-18,Saturday,118.85608,imputed from 5754,
2013-05-19,Sunday,118.85608,imputed from 5755,
2013-05-20,Monday,120.14,,
2013-05-21,Tuesday,120.68175,,
2013-05-22,Wednesday,122.86728,,
2013-05-23,Thursday,114.06587,,
2013-05-24,Friday,114.83121,,start
2013-05-25,Saturday,114.83121,imputed from 5761,
2013-05-26,Sunday,114.83121,imputed from 5762,
2013-05-27,Monday,110.90696,,
2013-05-28,Tuesday,113.58789,,
2013-05-29,Wednesday,112.10115,,
2013-05-30,Thursday,106.561,,
2013-05-31,Friday,107.84923,,start
2013-06-01,Saturday,107.84923,imputed from 5768,
2013-06-02,Sunday,107.84923,imputed from 5769,
2013-06-03,Monday,104.49851,,
2013-06-04,Tuesday,107.15977,,
2013-06-05,Wednesday,102.56052,,
2013-06-06,Thursday,102.23845,,
2013-06-07,Friday,100.5344,,start
2013-06-08,Saturday,100.5344,imputed from 5775,
2013-06-09,Sunday,100.5344,imputed from 5776,
2013-06-10,Monday,106.34354,,
2013-06-11,Tuesday,105.87309,,
2013-06-12,Wednesday,105.60701,,
2013-06-13,Thursday,100.38803,,
2013-06-14,Friday,103.08805,,start
2013-06-15,Saturday,103.08805,imputed from 5782,
2013-06-16,Sunday,103.08805,imputed from 5783,
2013-06-17,Monday,105.41489,,
2013-06-18,Tuesday,104.05687,,
2013-06-19,Wednesday,105.9189,,
2013-06-20,Thursday,102.71224,,
2013-06-21,Friday,105.45311,,start
2013-06-22,Saturday,105.45311,imputed from 5789,
2013-06-23,Sunday,105.45311,imputed from 5790,
2013-06-24,Monday,103.39533,,
2013-06-25,Tuesday,103.09972,,
2013-06-26,Wednesday,102.63436,,
2013-06-27,Thursday,105.72523,,
2013-06-28,Friday,107.50144,,start
2013-06-29,Saturday,107.50144,imputed from 5796,
2013-06-30,Sunday,107.50144,imputed from 5797,
2013-07-01,Monday,109.15252,,
2013-07-02,Tuesday,110.25062,,
2013-07-03,Wednesday,110.19285,,
2013-07-04,Thursday,110.61648,,
2013-07-05,Friday,112.82589,,start
2013-07-06,Saturday,112.82589,imputed from 5803,
2013-07-07,Sunday,112.82589,imputed from 5804,
2013-07-08,Monday,111.77337,,
2013-07-09,Tuesday,115.37485,,
2013-07-10,Wednesday,115.03572,,
2013-07-11,Thursday,114.69259,,
2013-07-12,Friday,114.29403,,start
2013-07-13,Saturday,114.29403,imputed from 5810,
2013-07-14,Sunday,114.29403,imputed from 5811,
2013-07-15,Monday,114.79036,,
2013-07-16,Tuesday,114.86235,,
2013-07-17,Wednesday,114.19327,,
2013-07-18,Thursday,115.2889,,
2013-07-19,Friday,113.78837,,start
2013-07-20,Saturday,113.78837,imputed from 5817,
2013-07-21,Sunday,113.78837,imputed from 5818,
2013-07-22,Monday,114.5282,,
2013-07-23,Tuesday,115.01783,,
2013-07-24,Wednesday,114.10338,,
2013-07-25,Thursday,112.96274,,
2013-07-26,Friday,111.08679,,start
2013-07-27,Saturday,111.08679,imputed from 5824,
2013-07-28,Sunday,111.08679,imputed from 5825,
2013-07-29,Monday,107.19792,,
2013-07-30,Tuesday,109.13609,,
2013-07-31,Wednesday,106.61303,,
2013-08-01,Thursday,109.49379,,
2013-08-02,Friday,112.59229,,start
2013-08-03,Saturday,112.59229,imputed from 5831,
2013-08-04,Sunday,112.59229,imputed from 5832,
2013-08-05,Monday,110.99814,,
2013-08-06,Tuesday,112.91312,,
2013-08-07,Wednesday,109.51844,,
2013-08-08,Thursday,107.73139,,
2013-08-09,Friday,107.85843,,start
2013-08-10,Saturday,107.85843,imputed from 5838,
2013-08-11,Sunday,107.85843,imputed from 5839,
2013-08-12,Monday,107.18213,,
2013-08-13,Tuesday,108.99338,,
2013-08-14,Wednesday,110.69928,,
2013-08-15,Thursday,109.01304,,
2013-08-16,Friday,107.543,,start
2013-08-17,Saturday,107.543,imputed from 5845,
2013-08-18,Sunday,107.543,imputed from 5846,
2013-08-19,Monday,107.73548,,
2013-08-20,Tuesday,105.05576,,
2013-08-21,Wednesday,104.47136,,
2013-08-22,Thursday,103.71024,,
2013-08-23,Friday,105.77201,,start
2013-08-24,Saturday,105.77201,imputed from 5852,
2013-08-25,Sunday,105.77201,imputed from 5853,
2013-08-26,Monday,105.76194,,
2013-08-27,Tuesday,105.89278,,
2013-08-28,Wednesday,104.45942,,
2013-08-29,Thursday,105.56307,,
2013-08-30,Friday,104.88314,,start
2013-08-31,Saturday,104.88314,imputed from 5859,
2013-09-01,Sunday,104.88314,imputed from 5860,
2013-09-02,Monday,106.17891,,
2013-09-03,Tuesday,109.31706,,
2013-09-04,Wednesday,109.49614,,
2013-09-05,Thursday,109.37484,,
2013-09-06,Friday,108.83402,,start
2013-09-07,Saturday,108.83402,imputed from 5866,
2013-09-08,Sunday,108.83402,imputed from 5867,
2013-09-09,Monday,110.0069,,
2013-09-10,Tuesday,111.24498,,
2013-09-11,Wednesday,111.15628,,
2013-09-12,Thursday,111.33399,,
2013-09-13,Friday,111.85921,,start
2013-09-14,Saturday,111.85921,imputed from 5873,
2013-09-15,Sunday,111.85921,imputed from 5874,
2013-09-16,Monday,112.46853,,
2013-09-17,Tuesday,110.91948,,
2013-09-18,Wednesday,112.1021,,
2013-09-19,Thursday,111.94341,,
2013-09-20,Friday,111.68998,,start
2013-09-21,Saturday,111.68998,imputed from 5880,
2013-09-22,Sunday,111.68998,imputed from 5881,
2013-09-23,Monday,112.32181,,
2013-09-24,Tuesday,112.52349,,
2013-09-25,Wednesday,111.51852,,
2013-09-26,Thursday,113.41733,,
2013-09-27,Friday,113.01533,,start
2013-09-28,Saturday,113.01533,imputed from 5887,
2013-09-29,Sunday,113.01533,imputed from 5888,
2013-09-30,Monday,111.22498,,
2013-10-01,Tuesday,111.59967,,
2013-10-02,Wednesday,109.36622,,
2013-10-03,Thursday,108.79082,,
2013-10-04,Friday,108.5143,,start
2013-10-05,Saturday,108.5143,imputed from 5894,
2013-10-06,Sunday,108.5143,imputed from 5895,
2013-10-07,Monday,107.41865,,
2013-10-08,Tuesday,107.9998,,
2013-10-09,Wednesday,109.36216,,
2013-10-10,Thursday,109.54713,,
2013-10-11,Friday,111.04447,,start
2013-10-12,Saturday,111.04447,imputed from 5901,
2013-10-13,Sunday,111.04447,imputed from 5902,
2013-10-14,Monday,110.18182,,
2013-10-15,Tuesday,111.67129,,
2013-10-16,Wednesday,111.46208,,
2013-10-17,Thursday,111.82845,,
2013-10-18,Friday,111.79802,,start
2013-10-19,Saturday,111.79802,imputed from 5908,
2013-10-20,Sunday,111.79802,imputed from 5909,
2013-10-21,Monday,112.2737,,
2013-10-22,Tuesday,111.52752,,
2013-10-23,Wednesday,109.94722,,
2013-10-24,Thursday,110.14914,,
2013-10-25,Friday,107.56738,,start
2013-10-26,Saturday,107.56738,imputed from 5915,
2013-10-27,Sunday,107.56738,imputed from 5916,
2013-10-28,Monday,109.47261,,
2013-10-29,Tuesday,109.31345,,
2013-10-30,Wednesday,110.29403,,
2013-10-31,Thursday,109.88608,,
2013-11-01,Friday,108.9525,,start
2013-11-02,Saturday,108.9525,imputed from 5922,
2013-11-03,Sunday,108.9525,imputed from 5923,
2013-11-04,Monday,109.6338,,
2013-11-05,Tuesday,109.12724,,
2013-11-06,Wednesday,110.20523,,
2013-11-07,Thursday,110.30247,,
2013-11-08,Friday,109.05108,,start
2013-11-09,Saturday,109.05108,imputed from 5929,
2013-11-10,Sunday,109.05108,imputed from 5930,
2013-11-11,Monday,110.16962,,
2013-11-12,Tuesday,111.40597,,
2013-11-13,Wednesday,112.11593,,
2013-11-14,Thursday,113.00143,,
2013-11-15,Friday,115.16137,,start
2013-11-16,Saturday,115.16137,imputed from 5936,
2013-11-17,Sunday,115.16137,imputed from 5937,
2013-11-18,Monday,115.08094,,
2013-11-19,Tuesday,114.62586,,
2013-11-20,Wednesday,115.04045,,
2013-11-21,Thursday,115.98909,,
2013-11-22,Friday,114.99418,,start
2013-11-23,Saturday,114.99418,imputed from 5943,
2013-11-24,Sunday,114.99418,imputed from 5944,
2013-11-25,Monday,116.42396,,
2013-11-26,Tuesday,115.72371,,
2013-11-27,Wednesday,114.36594,,
2013-11-28,Thursday,115.60886,,
2013-11-29,Friday,115.55285,,start
2013-11-30,Saturday,115.55285,imputed from 5950,
2013-12-01,Sunday,115.55285,imputed from 5951,
2013-12-02,Monday,114.93346,,
2013-12-03,Tuesday,115.45523,,
2013-12-04,Wednesday,113.73124,,
2013-12-05,Thursday,111.29088,,
2013-12-06,Friday,110.38086,,start
2013-12-07,Saturday,110.38086,imputed from 5957,
2013-12-08,Sunday,110.38086,imputed from 5958,
2013-12-09,Monday,112.27956,,
2013-12-10,Tuesday,111.91653,,
2013-12-11,Wednesday,111.3839,,
2013-12-12,Thursday,110.284,,
2013-12-13,Friday,110.98343,,start
2013-12-14,Saturday,110.98343,imputed from 5964,
2013-12-15,Sunday,110.98343,imputed from 5965,
2013-12-16,Monday,109.16102,,
2013-12-17,Tuesday,109.73845,,
2013-12-18,Wednesday,111.55906,,
2013-12-19,Thursday,112.69178,,
2013-12-20,Friday,113.37206,,start
2013-12-21,Saturday,113.37206,imputed from 5971,
2013-12-22,Sunday,113.37206,imputed from 5972,
2013-12-23,Monday,113.51457,,
2013-12-24,Tuesday,113.65621,,
2013-12-25,Wednesday,114.68685,,
2013-12-26,Thursday,115.73264,,
2013-12-27,Friday,113.8694,,start
2013-12-28,Saturday,113.8694,imputed from 5978,
2013-12-29,Sunday,113.8694,imputed from 5979,
2013-12-30,Monday,114.4385,,
2013-12-31,Tuesday,114.03364,,
2014-01-01,Wednesday,114.03364,imputed from 5982,
2014-01-02,Thursday,116.08478,,
2014-01-03,Friday,114.07542,,start
2014-01-04,Saturday,114.07542,imputed from 5985,
2014-01-05,Sunday,114.07542,imputed from 5986,
2014-01-06,Monday,114.60785,,
2014-01-07,Tuesday,113.66149,,
2014-01-08,Wednesday,116.12368,,
2014-01-09,Thursday,114.84312,,
2014-01-10,Friday,114.66691,,start
2014-01-11,Saturday,114.66691,imputed from 5992,
2014-01-12,Sunday,114.66691,imputed from 5993,
2014-01-13,Monday,113.45634,,
2014-01-14,Tuesday,111.02194,,
2014-01-15,Wednesday,113.95733,,
2014-01-16,Thursday,113.46477,,
2014-01-17,Friday,114.29665,,start
2014-01-18,Saturday,114.29665,imputed from 5999,
2014-01-19,Sunday,114.29665,imputed from 6000,
2014-01-20,Monday,113.59266,,
2014-01-21,Tuesday,114.64039,,
2014-01-22,Wednesday,114.61134,,
2014-01-23,Thursday,113.33678,,
2014-01-24,Friday,112.16771,,start
2014-01-25,Saturday,112.16771,imputed from 6006,
2014-01-26,Sunday,112.16771,imputed from 6007,
2014-01-27,Monday,108.8828,,
2014-01-28,Tuesday,108.89053,,
2014-01-29,Wednesday,111.855,,
2014-01-30,Thursday,109.63798,,
2014-01-31,Friday,109.19569,,start
2014-02-01,Saturday,109.19569,imputed from 6013,
2014-02-02,Sunday,109.19569,imputed from 6014,
2014-02-03,Monday,107.89853,,
2014-02-04,Tuesday,103.51549,,
2014-02-05,Wednesday,104.8876,,
2014-02-06,Thursday,103.80759,,
2014-02-07,Friday,105.93234,,start
2014-02-08,Saturday,105.93234,imputed from 6020,
2014-02-09,Sunday,105.93234,imputed from 6021,
2014-02-10,Monday,107.41089,,
2014-02-11,Tuesday,106.64438,,
2014-02-12,Wednesday,107.88957,,
2014-02-13,Thursday,105.62131,,
2014-02-14,Friday,104.39617,,start
2014-02-15,Saturday,104.39617,imputed from 6027,
2014-02-16,Sunday,104.39617,imputed from 6028,
2014-02-17,Monday,104.81299,,
2014-02-18,Tuesday,106.79515,,
2014-02-19,Wednesday,106.45484,,
2014-02-20,Thursday,104.33303,,
2014-02-21,Friday,106.5485,,start
2014-02-22,Saturday,106.5485,imputed from 6034,
2014-02-23,Sunday,106.5485,imputed from 6035,
2014-02-24,Monday,107.02313,,
2014-02-25,Tuesday,108.07037,,
2014-02-26,Wednesday,108.48523,,
2014-02-27,Thursday,108.38752,,
2014-02-28,Friday,106.70408,,start
2014-03-01,Saturday,106.70408,imputed from 6041,
2014-03-02,Sunday,106.70408,imputed from 6042,
2014-03-03,Monday,105.89697,,
2014-03-04,Tuesday,106.85799,,
2014-03-05,Wednesday,107.27213,,
2014-03-06,Thursday,107.36973,,
2014-03-07,Friday,107.93747,,start
2014-03-08,Saturday,107.93747,imputed from 6048,
2014-03-09,Sunday,107.93747,imputed from 6049,
2014-03-10,Monday,107.21617,,
2014-03-11,Tuesday,107.80309,,
2014-03-12,Wednesday,104.79838,,
2014-03-13,Thursday,105.5462,,
2014-03-14,Friday,102.15438,,start
2014-03-15,Saturday,102.15438,imputed from 6055,
2014-03-16,Sunday,102.15438,imputed from 6056,
2014-03-17,Monday,102.4021,,
2014-03-18,Tuesday,103.14166,,
2014-03-19,Wednesday,103.61348,,
2014-03-20,Thursday,102.17086,,
2014-03-21,Friday,103.0807,,start
2014-03-22,Saturday,103.0807,imputed from 6062,
2014-03-23,Sunday,103.0807,imputed from 6063,
2014-03-24,Monday,103.52793,,
2014-03-25,Tuesday,102.85591,,
2014-03-26,Wednesday,103.99309,,
2014-03-27,Thursday,105.98339,,
2014-03-28,Friday,105.68032,,start
2014-03-29,Saturday,105.68032,imputed from 6069,
2014-03-30,Sunday,105.68032,imputed from 6070,
2014-03-31,Monday,105.56345,,
2014-04-01,Tuesday,105.17069,,
2014-04-02,Wednesday,106.87306,,
2014-04-03,Thursday,108.07564,,
2014-04-04,Friday,108.59388,,start
2014-04-05,Saturday,108.59388,imputed from 6076,
2014-04-06,Sunday,108.59388,imputed from 6077,
2014-04-07,Monday,106.60288,,
2014-04-08,Tuesday,105.83885,,
2014-04-09,Wednesday,104.13156,,
2014-04-10,Thursday,103.04773,,
2014-04-11,Friday,100.85981,,start
2014-04-12,Saturday,100.85981,imputed from 6083,
2014-04-13,Sunday,100.85981,imputed from 6084,
2014-04-14,Monday,100.44847,,
2014-04-15,Tuesday,101.63793,,
2014-04-16,Wednesday,103.77001,,
2014-04-17,Thursday,103.60277,,
2014-04-18,Friday,104.58859,,start
2014-04-19,Saturday,104.58859,imputed from 6090,
2014-04-20,Sunday,104.58859,imputed from 6091,
2014-04-21,Monday,104.80612,,
2014-04-22,Tuesday,103.51603,,
2014-04-23,Wednesday,104.92477,,
2014-04-24,Thursday,104.01566,,
2014-04-25,Friday,104.13716,,start
2014-04-26,Saturday,104.13716,imputed from 6097,
2014-04-27,Sunday,104.13716,imputed from 6098,
2014-04-28,Monday,102.69062,,
2014-04-29,Tuesday,103.69387,,
2014-04-30,Wednesday,102.53845,,
2014-05-01,Thursday,104.06312,,
2014-05-02,Friday,103.85011,,start
2014-05-03,Saturday,103.85011,imputed from 6104,
2014-05-04,Sunday,103.85011,imputed from 6105,
2014-05-05,Monday,103.12021,,
2014-05-06,Tuesday,102.98876,,
2014-05-07,Wednesday,101.36168,,
2014-05-08,Thursday,102.14336,,
2014-05-09,Friday,103.51234,,start
2014-05-10,Saturday,103.51234,imputed from 6111,
2014-05-11,Sunday,103.51234,imputed from 6112,
2014-05-12,Monday,102.94849,,
2014-05-13,Tuesday,104.91382,,
2014-05-14,Wednesday,105.17761,,
2014-05-15,Thursday,104.81096,,
2014-05-16,Friday,103.63467,,start
2014-05-17,Saturday,103.63467,imputed from 6118,
2014-05-18,Sunday,103.63467,imputed from 6119,
2014-05-19,Monday,103.26334,,
2014-05-20,Tuesday,103.56253,,
2014-05-21,Wednesday,103.36824,,
2014-05-22,Thursday,105.19672,,
2014-05-23,Friday,105.92547,,start
2014-05-24,Saturday,105.92547,imputed from 6125,
2014-05-25,Sunday,105.92547,imputed from 6126,
2014-05-26,Monday,106.90657,,
2014-05-27,Tuesday,107.33735,,
2014-05-28,Wednesday,108.22469,,
2014-05-29,Thursday,108.30918,,
2014-05-30,Friday,107.60869,,start
2014-05-31,Saturday,107.60869,imputed from 6132,
2014-06-01,Sunday,107.60869,imputed from 6133,
2014-06-02,Monday,109.70428,,
2014-06-03,Tuesday,109.74563,,
2014-06-04,Wednesday,109.73732,,
2014-06-05,Thursday,109.62539,,
2014-06-06,Friday,109.91899,,start
2014-06-07,Saturday,109.91899,imputed from 6139,
2014-06-08,Sunday,109.91899,imputed from 6140,
2014-06-09,Monday,110.73853,,
2014-06-10,Tuesday,109.87539,,
2014-06-11,Wednesday,110.91759,,
2014-06-12,Thursday,110.47612,,
2014-06-13,Friday,111.43014,,start
2014-06-14,Saturday,111.43014,imputed from 6146,
2014-06-15,Sunday,111.43014,imputed from 6147,
2014-06-16,Monday,109.89487,,
2014-06-17,Tuesday,110.25764,,
2014-06-18,Wednesday,110.79507,,
2014-06-19,Thursday,112.20317,,
2014-06-20,Friday,112.69768,,start
2014-06-21,Saturday,112.69768,imputed from 6153,
2014-06-22,Sunday,112.69768,imputed from 6154,
2014-06-23,Monday,112.58009,,
2014-06-24,Tuesday,112.78819,,
2014-06-25,Wednesday,111.77293,,
2014-06-26,Thursday,112.45814,,
2014-06-27,Friday,110.95012,,start
2014-06-28,Saturday,110.95012,imputed from 6160,
2014-06-29,Sunday,110.95012,imputed from 6161,
2014-06-30,Monday,110.77059,,
2014-07-01,Tuesday,111.5759,,
2014-07-02,Wednesday,112.19135,,
2014-07-03,Thursday,111.97759,,
2014-07-04,Friday,113.00104,,start
2014-07-05,Saturday,113.00104,imputed from 6167,
2014-07-06,Sunday,113.00104,imputed from 6168,
2014-07-07,Monday,112.70103,,
2014-07-08,Tuesday,112.63021,,
2014-07-09,Wednesday,112.02456,,
2014-07-10,Thursday,112.2091,,
2014-07-11,Friday,111.76879,,start
2014-07-12,Saturday,111.76879,imputed from 6174,
2014-07-13,Sunday,111.76879,imputed from 6175,
2014-07-14,Monday,112.3398,,
2014-07-15,Tuesday,113.37492,,
2014-07-16,Wednesday,113.53738,,
2014-07-17,Thursday,113.74093,,
2014-07-18,Friday,112.61561,,start
2014-07-19,Saturday,112.61561,imputed from 6181,
2014-07-20,Sunday,112.61561,imputed from 6182,
2014-07-21,Monday,113.2748,,
2014-07-22,Tuesday,113.60896,,
2014-07-23,Wednesday,113.96847,,
2014-07-24,Thursday,113.26803,,
2014-07-25,Friday,114.9298,,start
2014-07-26,Saturday,114.9298,imputed from 6188,
2014-07-27,Sunday,114.9298,imputed from 6189,
2014-07-28,Monday,115.12508,,
2014-07-29,Tuesday,115.7868,,
2014-07-30,Wednesday,115.53814,,
2014-07-31,Thursday,115.46255,,
2014-08-01,Friday,114.9375,,start
2014-08-02,Saturday,114.9375,imputed from 6195,
