date,weekday,CV1_Comdty_PX-LAST,CV1_Comdty_CURRENCY-CAD,CV1_Comdty_PX-LAST-CHF,imputed,CV1_Comdty_start
2013-05-04,Saturday,,,97.5096,imputed from 3286,
2013-05-05,Sunday,,,97.5096,imputed from 3287,
2013-05-06,Monday,105.055,0.932,97.91126000000001,,
2013-05-07,Tuesday,105.041,0.9363,98.3498883,,
2013-05-08,Wednesday,105.041,0.9328,97.98224479999999,,
2013-05-09,Thursday,105.046,0.9416,98.9113136,,
2013-05-10,Friday,104.997,0.9471,99.44265870000001,,start
2013-05-11,Saturday,,,99.44265870000001,imputed from 3293,
2013-05-12,Sunday,,,99.44265870000001,imputed from 3294,
2013-05-13,Monday,104.983,0.9475,99.47139250000001,,
2013-05-14,Tuesday,104.973,0.95,99.72435,,
2013-05-15,Wednesday,104.968,0.9498,99.6986064,,
2013-05-16,Thursday,104.997,0.9463,99.3586611,,
2013-05-17,Friday,105.002,0.9461,99.3423922,,start
2013-05-18,Saturday,,,99.3423922,imputed from 3300,
2013-05-19,Sunday,,,99.3423922,imputed from 3301,
2013-05-20,Monday,,0.9443,99.3423922,imputed from 3302,
2013-05-21,Tuesday,105.002,0.9449,99.21638979999999,,
2013-05-22,Wednesday,104.987,0.9436,99.0657332,,
2013-05-23,Thursday,104.978,0.9402,98.7003156,,
2013-05-24,Friday,104.973,0.9318,97.8138414,,start
2013-05-25,Saturday,,,97.8138414,imputed from 3307,
2013-05-26,Sunday,,,97.8138414,imputed from 3308,
2013-05-27,Monday,104.954,0.9313,97.7436602,,
2013-05-28,Tuesday,104.934,0.9395,98.585493,,
2013-05-29,Wednesday,104.905,0.9289,97.4462545,,
2013-05-30,Thursday,104.905,0.9255,97.0895775,,
2013-05-31,Friday,104.886,0.9208,96.57902879999999,,start
2013-06-01,Saturday,,,96.57902879999999,imputed from 3314,
2013-06-02,Sunday,,,96.57902879999999,imputed from 3315,
2013-06-03,Monday,104.9,0.9216,96.67584000000001,,
2013-06-04,Tuesday,104.925,0.9155,96.0588375,,
2013-06-05,Wednesday,104.954,0.9107,95.58160779999999,,
2013-06-06,Thursday,104.963,0.9053,95.02300389999999,,
2013-06-07,Friday,104.818,0.918,96.222924,,start
2013-06-08,Saturday,,,96.222924,imputed from 3321,
2013-06-09,Sunday,,,96.222924,imputed from 3322,
2013-06-10,Monday,104.755,0.9161,95.9660555,,
2013-06-11,Tuesday,104.755,0.9076,95.075638,,
2013-06-12,Wednesday,104.765,0.9018,94.47707700000001,,
2013-06-13,Thursday,104.808,0.9075,95.11326,,
2013-06-14,Friday,104.871,0.9053,94.9397163,,start
2013-06-15,Saturday,,,94.9397163,imputed from 3328,
2013-06-16,Sunday,,,94.9397163,imputed from 3329,
2013-06-17,Monday,104.871,0.9058,94.9921518,,
2013-06-18,Tuesday,104.871,0.9012,94.5097452,,
2013-06-19,Wednesday,104.774,0.9036,94.6737864,,
2013-06-20,Thursday,104.74,0.8928,93.511872,,
2013-06-21,Friday,104.658,0.8937,93.53285460000001,,start
2013-06-22,Saturday,,,93.53285460000001,imputed from 3335,
2013-06-23,Sunday,,,93.53285460000001,imputed from 3336,
2013-06-24,Monday,104.629,0.8888,92.99425520000001,,
2013-06-25,Tuesday,104.629,0.8924,93.37091960000001,,
2013-06-26,Wednesday,104.639,0.9006,94.23788339999999,,
2013-06-27,Thursday,104.697,0.9021,94.4471637,,
2013-06-28,Friday,104.663,0.8982,94.0083066,,start
2013-06-29,Saturday,,,94.0083066,imputed from 3342,
2013-06-30,Sunday,,,94.0083066,imputed from 3343,
2013-07-01,Monday,,0.9007,94.0083066,imputed from 3344,
2013-07-02,Tuesday,104.697,0.9015,94.3843455,,
2013-07-03,Wednesday,104.702,0.901,94.336502,,
2013-07-04,Thursday,104.74,0.9097,95.281978,,
2013-07-05,Friday,104.692,0.911,95.37441199999999,,start
2013-07-06,Saturday,,,95.37441199999999,imputed from 3349,
2013-07-07,Sunday,,,95.37441199999999,imputed from 3350,
2013-07-08,Monday,104.774,0.9126,95.6167524,,
2013-07-09,Tuesday,104.808,0.924,96.84259200000001,,
2013-07-10,Wednesday,104.799,0.9157,95.9644443,,
2013-07-11,Thursday,104.832,0.9135,95.76403199999999,,
2013-07-12,Friday,104.832,0.9105,95.449536,,start
2013-07-13,Saturday,,,95.449536,imputed from 3356,
2013-07-14,Sunday,,,95.449536,imputed from 3357,
2013-07-15,Monday,104.832,0.9095,95.344704,,
2013-07-16,Tuesday,104.852,0.9056,94.9539712,,
2013-07-17,Wednesday,104.9,0.9044,94.87156,,
2013-07-18,Thursday,104.9,0.9101,95.46949000000001,,
2013-07-19,Friday,104.915,0.9076,95.220854,,start
2013-07-20,Saturday,,,95.220854,imputed from 3363,
2013-07-21,Sunday,,,95.220854,imputed from 3364,
2013-07-22,Monday,104.915,0.906,95.05299000000001,,
2013-07-23,Tuesday,104.881,0.9087,95.3053647,,
2013-07-24,Wednesday,104.813,0.9089,95.26453570000001,,
2013-07-25,Thursday,104.799,0.9044,94.7802156,,
2013-07-26,Friday,104.808,0.9032,94.6625856,,start
2013-07-27,Saturday,,,94.6625856,imputed from 3370,
2013-07-28,Sunday,,,94.6625856,imputed from 3371,
2013-07-29,Monday,104.808,0.907,95.06085600000002,,
2013-07-30,Tuesday,104.77,0.9023,94.533971,,
2013-07-31,Wednesday,104.784,0.9011,94.4208624,,
2013-08-01,Thursday,104.76,0.9054,94.849704,,
2013-08-02,Friday,104.803,0.8943,93.7253229,,start
2013-08-03,Saturday,,,93.7253229,imputed from 3377,
2013-08-04,Sunday,,,93.7253229,imputed from 3378,
2013-08-05,Monday,,0.8951,93.7253229,imputed from 3379,
2013-08-06,Tuesday,104.813,0.8923,93.5246399,,
2013-08-07,Wednesday,104.823,0.8842,92.68449659999999,,
2013-08-08,Thursday,104.832,0.8909,93.3948288,,
2013-08-09,Friday,104.837,0.8966,93.9968542,,start
2013-08-10,Saturday,,,93.9968542,imputed from 3384,
2013-08-11,Sunday,,,93.9968542,imputed from 3385,
2013-08-12,Monday,104.837,0.8983,94.1750771,,
2013-08-13,Tuesday,104.755,0.902,94.48901,,
2013-08-14,Wednesday,104.74,0.9045,94.73732999999999,,
2013-08-15,Thursday,104.726,0.8986,94.1067836,,
2013-08-16,Friday,104.721,0.8963,93.8614323,,start
2013-08-17,Saturday,,,93.8614323,imputed from 3391,
2013-08-18,Sunday,,,93.8614323,imputed from 3392,
2013-08-19,Monday,104.711,0.8933,93.5383363,,
2013-08-20,Tuesday,104.755,0.8827,92.4672385,,
2013-08-21,Wednesday,104.74,0.8806,92.234044,,
2013-08-22,Thursday,104.74,0.8779,91.951246,,
2013-08-23,Friday,104.755,0.8785,92.0272675,,start
2013-08-24,Saturday,,,92.0272675,imputed from 3398,
2013-08-25,Sunday,,,92.0272675,imputed from 3399,
2013-08-26,Monday,104.76,0.879,92.08404,,
2013-08-27,Tuesday,104.799,0.876,91.80392400000001,,
2013-08-28,Wednesday,104.75,0.8793,92.106675,,
2013-08-29,Thursday,104.75,0.8837,92.567575,,
2013-08-30,Friday,104.75,0.8827,92.46282500000001,,start
2013-08-31,Saturday,,,92.46282500000001,imputed from 3405,
2013-09-01,Sunday,,,92.46282500000001,imputed from 3406,
2013-09-02,Monday,,0.8863,92.46282500000001,imputed from 3407,
2013-09-03,Tuesday,104.702,0.889,93.080078,,
2013-09-04,Wednesday,104.692,0.8911,93.2910412,,
2013-09-05,Thursday,104.575,0.8995,94.0652125,,
2013-09-06,Friday,104.575,0.9009,94.2116175,,start
2013-09-07,Saturday,,,94.2116175,imputed from 3412,
2013-09-08,Sunday,,,94.2116175,imputed from 3413,
2013-09-09,Monday,104.575,0.8992,94.03384,,
2013-09-10,Tuesday,104.541,0.9032,94.4214312,,
2013-09-11,Wednesday,104.556,0.9017,94.2781452,,
2013-09-12,Thursday,104.58,0.9015,94.27887,,
2013-09-13,Friday,104.58,0.8978,93.891924,,start
2013-09-14,Saturday,,,93.891924,imputed from 3419,
2013-09-15,Sunday,,,93.891924,imputed from 3420,
2013-09-16,Monday,104.609,0.8982,93.95980379999999,,
2013-09-17,Tuesday,104.629,0.8993,94.0928597,,
2013-09-18,Wednesday,104.706,0.8922,93.4186932,,
2013-09-19,Thursday,104.716,0.887,92.88309199999999,,
2013-09-20,Friday,104.755,0.8834,92.540567,,start
2013-09-21,Saturday,,,92.540567,imputed from 3426,
2013-09-22,Sunday,,,92.540567,imputed from 3427,
2013-09-23,Monday,104.769,0.8857,92.79390330000001,,
2013-09-24,Tuesday,104.784,0.8862,92.8595808,,
2013-09-25,Wednesday,104.784,0.8816,92.37757440000001,,
2013-09-26,Thursday,104.774,0.8829,92.50496460000001,,
2013-09-27,Friday,104.803,0.879,92.121837,,start
2013-09-28,Saturday,,,92.121837,imputed from 3433,
2013-09-29,Sunday,,,92.121837,imputed from 3434,
2013-09-30,Monday,104.813,0.8778,92.0048514,,
2013-10-01,Tuesday,104.813,0.8772,91.9419636,,
2013-10-02,Wednesday,104.828,0.8734,91.5567752,,
2013-10-03,Thursday,104.847,0.8704,91.25882879999999,,
2013-10-04,Friday,104.813,0.8812,92.3612156,,start
2013-10-05,Saturday,,,92.3612156,imputed from 3440,
2013-10-06,Sunday,,,92.3612156,imputed from 3441,
2013-10-07,Monday,104.828,0.8755,91.77691399999999,,
2013-10-08,Tuesday,104.833,0.8717,91.3829261,,
2013-10-09,Wednesday,104.828,0.8755,91.77691399999999,,
2013-10-10,Thursday,104.813,0.8766,91.87907580000001,,
2013-10-11,Friday,104.823,0.881,92.349063,,start
2013-10-12,Saturday,,,92.349063,imputed from 3447,
2013-10-13,Sunday,,,92.349063,imputed from 3448,
2013-10-14,Monday,,0.8792,92.349063,imputed from 3449,
2013-10-15,Tuesday,104.808,0.8789,92.1157512,,
2013-10-16,Wednesday,104.818,0.8844,92.7010392,,
2013-10-17,Thursday,104.871,0.8769,91.9613799,,
2013-10-18,Friday,104.871,0.8767,91.9404057,,start
2013-10-19,Saturday,,,91.9404057,imputed from 3454,
2013-10-20,Sunday,,,91.9404057,imputed from 3455,
2013-10-21,Monday,104.852,0.8754,91.7874408,,
2013-10-22,Tuesday,104.891,0.8699,91.2446809,,
2013-10-23,Wednesday,105.007,0.8594,90.24301580000001,,
2013-10-24,Thursday,105.007,0.8562,89.9069934,,
2013-10-25,Friday,105.036,0.8543,89.73225479999999,,start
2013-10-26,Saturday,,,89.73225479999999,imputed from 3461,
2013-10-27,Sunday,,,89.73225479999999,imputed from 3462,
2013-10-28,Monday,105.036,0.8576,90.07887360000001,,
2013-10-29,Tuesday,105.036,0.8587,90.1944132,,
2013-10-30,Wednesday,105.027,0.8581,90.1236687,,
2013-10-31,Thursday,105.022,0.8694,91.3061268,,
2013-11-01,Friday,104.973,0.8754,91.8933642,,start
2013-11-02,Saturday,,,91.8933642,imputed from 3468,
2013-11-03,Sunday,,,91.8933642,imputed from 3469,
2013-11-04,Monday,104.993,0.8727,91.6273911,,
2013-11-05,Tuesday,104.993,0.8738,91.7428834,,
2013-11-06,Wednesday,104.993,0.8756,91.9318708,,
2013-11-07,Thursday,105.022,0.8753,91.9257566,,
2013-11-08,Friday,104.993,0.8794,92.33084419999999,,start
2013-11-09,Saturday,,,92.33084419999999,imputed from 3475,
2013-11-10,Sunday,,,92.33084419999999,imputed from 3476,
2013-11-11,Monday,,0.8777,92.33084419999999,imputed from 3477,
2013-11-12,Tuesday,104.988,0.8742,91.7805096,,
2013-11-13,Wednesday,104.988,0.8736,91.7175168,,
2013-11-14,Thursday,105.027,0.8757,91.9721439,,
2013-11-15,Friday,105.027,0.8763,92.0351601,,start
2013-11-16,Saturday,,,92.0351601,imputed from 3482,
2013-11-17,Sunday,,,92.0351601,imputed from 3483,
2013-11-18,Monday,105.027,0.8754,91.9406358,,
2013-11-19,Tuesday,105.027,0.8701,91.3839927,,
2013-11-20,Wednesday,105.027,0.8765,92.05616549999999,,
2013-11-21,Thursday,105.094,0.8679,91.2110826,,
2013-11-22,Friday,105.07,0.8624,90.612368,,start
2013-11-23,Saturday,,,90.612368,imputed from 3489,
2013-11-24,Sunday,,,90.612368,imputed from 3490,
2013-11-25,Monday,105.07,0.8648,90.864536,,
2013-11-26,Tuesday,105.085,0.86,90.3731,,
2013-11-27,Wednesday,105.08,0.8566,90.011528,,
2013-11-28,Thursday,105.08,0.8558,89.927464,,
2013-11-29,Friday,105.08,0.8539,89.727812,,start
2013-11-30,Saturday,,,89.727812,imputed from 3496,
2013-12-01,Sunday,,,89.727812,imputed from 3497,
2013-12-02,Monday,105.056,0.8537,89.6863072,,
2013-12-03,Tuesday,105.099,0.8493,89.2605807,,
2013-12-04,Wednesday,105.138,0.8447,88.81006860000001,,
2013-12-05,Thursday,105.114,0.8416,88.46394240000001,,
2013-12-06,Friday,105.09,0.8382,88.086438,,start
2013-12-07,Saturday,,,88.086438,imputed from 3503,
2013-12-08,Sunday,,,88.086438,imputed from 3504,
2013-12-09,Monday,105.094,0.8379,88.05826259999999,,
2013-12-10,Tuesday,105.109,0.837,87.976233,,
2013-12-11,Wednesday,105.085,0.837,87.95614499999999,,
2013-12-12,Thursday,105.085,0.8357,87.81953449999999,,
2013-12-13,Friday,105.085,0.8402,88.29241699999999,,start
2013-12-14,Saturday,,,88.29241699999999,imputed from 3510,
2013-12-15,Sunday,,,88.29241699999999,imputed from 3511,
2013-12-16,Monday,105.07,0.8373,87.975111,,
2013-12-17,Tuesday,105.07,0.8343,87.659901,,
2013-12-18,Wednesday,105.07,0.8352,87.754464,,
2013-12-19,Thursday,105.027,0.8421,88.4432367,,
2013-12-20,Friday,105.075,0.8425,88.5256875,,start
2013-12-21,Saturday,,,88.5256875,imputed from 3517,
2013-12-22,Sunday,,,88.5256875,imputed from 3518,
2013-12-23,Monday,105.051,0.8428,88.5369828,,
2013-12-24,Tuesday,105.031,0.8428,88.5201268,,
2013-12-25,Wednesday,,0.8426,88.5201268,imputed from 3521,
2013-12-26,Thursday,,0.842,88.5201268,imputed from 3522,
2013-12-27,Friday,105.002,0.8326,87.42466519999999,,start
2013-12-28,Saturday,,,87.42466519999999,imputed from 3524,
2013-12-29,Sunday,,,87.42466519999999,imputed from 3525,
2013-12-30,Monday,105.036,0.8336,87.5580096,,
2013-12-31,Tuesday,105.036,0.8406,88.29326160000001,,
2014-01-01,Wednesday,,0.8375,88.29326160000001,imputed from 3528,
2014-01-02,Thursday,105.036,0.8425,88.49283,,
2014-01-03,Friday,105.036,0.8511,89.3961396,,start
2014-01-04,Saturday,,,89.3961396,imputed from 3531,
2014-01-05,Sunday,,,89.3961396,imputed from 3532,
2014-01-06,Monday,105.036,0.8485,89.123046,,
2014-01-07,Tuesday,105.07,0.8444,88.721108,,
2014-01-08,Wednesday,105.07,0.8421,88.479447,,
2014-01-09,Thursday,105.094,0.8364,87.9006216,,
2014-01-10,Friday,105.245,0.8285,87.19548250000001,,start
2014-01-11,Saturday,,,87.19548250000001,imputed from 3538,
2014-01-12,Sunday,,,87.19548250000001,imputed from 3539,
2014-01-13,Monday,105.23,0.8276,87.08834800000001,,
2014-01-14,Tuesday,105.191,0.8245,86.7299795,,
2014-01-15,Wednesday,105.187,0.8311,87.4209157,,
2014-01-16,Thursday,105.187,0.8278,87.07379859999999,,
2014-01-17,Friday,105.221,0.8302,87.35447420000001,,start
2014-01-18,Saturday,,,87.35447420000001,imputed from 3545,
2014-01-19,Sunday,,,87.35447420000001,imputed from 3546,
2014-01-20,Monday,105.24,0.8312,87.475488,,
2014-01-21,Tuesday,105.24,0.8298,87.32815199999999,,
2014-01-22,Wednesday,105.245,0.8222,86.53243900000001,,
2014-01-23,Thursday,105.298,0.8083,85.11237340000001,,
2014-01-24,Friday,105.298,0.8068,84.9544264,,start
2014-01-25,Saturday,,,84.9544264,imputed from 3552,
2014-01-26,Sunday,,,84.9544264,imputed from 3553,
2014-01-27,Monday,105.279,0.8062,84.8759298,,
2014-01-28,Tuesday,105.298,0.8045,84.712241,,
2014-01-29,Wednesday,105.303,0.8007,84.3161121,,
2014-01-30,Thursday,105.303,0.8091,85.2006573,,
2014-01-31,Friday,105.303,0.8143,85.7482329,,start
2014-02-01,Saturday,,,85.7482329,imputed from 3559,
2014-02-02,Sunday,,,85.7482329,imputed from 3560,
2014-02-03,Monday,105.356,0.8103,85.3699668,,
2014-02-04,Tuesday,105.327,0.8155,85.89416849999999,,
2014-02-05,Wednesday,105.308,0.8153,85.85761240000001,,
2014-02-06,Thursday,105.298,0.8138,85.6915124,,
2014-02-07,Friday,105.293,0.814,85.708502,,start
2014-02-08,Saturday,,,85.708502,imputed from 3566,
2014-02-09,Sunday,,,85.708502,imputed from 3567,
2014-02-10,Monday,105.279,0.8112,85.4023248,,
2014-02-11,Tuesday,105.24,0.816,85.87584,,
2014-02-12,Wednesday,105.206,0.8185,86.11111100000001,,
2014-02-13,Thursday,105.206,0.8139,85.6271634,,
2014-02-14,Friday,105.211,0.813,85.536543,,start
2014-02-15,Saturday,,,85.536543,imputed from 3573,
2014-02-16,Sunday,,,85.536543,imputed from 3574,
2014-02-17,Monday,,0.813,85.536543,imputed from 3575,
2014-02-18,Tuesday,105.235,0.811,85.345585,,
2014-02-19,Wednesday,105.235,0.8019,84.3879465,,
2014-02-20,Thursday,105.24,0.8014,84.339336,,
2014-02-21,Friday,105.24,0.799,84.08676,,start
2014-02-22,Saturday,,,84.08676,imputed from 3580,
2014-02-23,Sunday,,,84.08676,imputed from 3581,
2014-02-24,Monday,105.201,0.8037,84.55004369999999,,
2014-02-25,Tuesday,105.201,0.8,84.1608,,
2014-02-26,Wednesday,105.225,0.8004,84.22209,,
2014-02-27,Thursday,105.264,0.7987,84.07435679999999,,
2014-02-28,Friday,105.259,0.7957,83.7545863,,start
2014-03-01,Saturday,,,83.7545863,imputed from 3587,
2014-03-02,Sunday,,,83.7545863,imputed from 3588,
2014-03-03,Monday,105.259,0.7973,83.9230007,,
2014-03-04,Tuesday,105.235,0.8,84.188,,
2014-03-05,Wednesday,105.201,0.8044,84.6236844,,
2014-03-06,Thursday,105.162,0.8015,84.287343,,
2014-03-07,Friday,105.162,0.7919,83.27778780000001,,start
2014-03-08,Saturday,,,83.27778780000001,imputed from 3594,
2014-03-09,Sunday,,,83.27778780000001,imputed from 3595,
2014-03-10,Monday,105.167,0.7903,83.1134801,,
2014-03-11,Tuesday,105.167,0.7908,83.1660636,,
2014-03-12,Wednesday,105.211,0.786,82.695846,,
2014-03-13,Thursday,105.23,0.7897,83.100131,,
2014-03-14,Friday,105.25,0.7856,82.6844,,start
2014-03-15,Saturday,,,82.6844,imputed from 3601,
2014-03-16,Sunday,,,82.6844,imputed from 3602,
2014-03-17,Monday,105.211,0.79,83.11669,,
2014-03-18,Tuesday,105.235,0.7841,82.5147635,,
2014-03-19,Wednesday,105.167,0.7836,82.4088612,,
2014-03-20,Thursday,105.128,0.786,82.63060800000001,,
2014-03-21,Friday,105.124,0.7867,82.70105079999999,,start
2014-03-22,Saturday,,,82.70105079999999,imputed from 3608,
2014-03-23,Sunday,,,82.70105079999999,imputed from 3609,
2014-03-24,Monday,105.124,0.787,82.73258799999999,,
2014-03-25,Tuesday,105.128,0.7904,83.0931712,,
2014-03-26,Wednesday,105.133,0.7971,83.8015143,,
2014-03-27,Thursday,105.133,0.8037,84.49539209999999,,
2014-03-28,Friday,105.128,0.8018,84.2916304,,start
2014-03-29,Saturday,,,84.2916304,imputed from 3615,
2014-03-30,Sunday,,,84.2916304,imputed from 3616,
2014-03-31,Monday,105.124,0.8006,84.16227439999999,,
2014-04-01,Tuesday,105.124,0.8014,84.2463736,,
2014-04-02,Wednesday,105.099,0.8036,84.4575564,,
2014-04-03,Thursday,105.094,0.8074,84.8528956,,
2014-04-04,Friday,105.094,0.8124,85.3783656,,start
2014-04-05,Saturday,,,85.3783656,imputed from 3622,
2014-04-06,Sunday,,,85.3783656,imputed from 3623,
2014-04-07,Monday,105.104,0.809,85.02913600000001,,
2014-04-08,Tuesday,105.109,0.8086,84.9911374,,
2014-04-09,Wednesday,105.124,0.8085,84.99275399999999,,
2014-04-10,Thursday,105.162,0.8014,84.27682680000001,,
2014-04-11,Friday,105.182,0.7978,83.9141996,,start
2014-04-12,Saturday,,,83.9141996,imputed from 3629,
2014-04-13,Sunday,,,83.9141996,imputed from 3630,
2014-04-14,Monday,105.182,0.8025,84.408555,,
2014-04-15,Tuesday,105.182,0.8017,84.3244094,,
2014-04-16,Wednesday,105.182,0.8008,84.2297456,,
2014-04-17,Thursday,105.153,0.8027,84.4063131,,
2014-04-18,Friday,105.153,0.8014,84.2696142,imputed from 3635,start
2014-04-19,Saturday,,,84.2696142,imputed from 3636,
2014-04-20,Sunday,,,84.2696142,imputed from 3637,
2014-04-21,Monday,105.153,0.8038,84.5219814,,
2014-04-22,Tuesday,105.153,0.8027,84.4063131,,
2014-04-23,Wednesday,105.158,0.8008,84.21052639999999,,
2014-04-24,Thursday,105.158,0.7999,84.11588420000001,,
2014-04-25,Friday,105.162,0.7988,84.0034056,,start
2014-04-26,Saturday,,,84.0034056,imputed from 3643,
2014-04-27,Sunday,,,84.0034056,imputed from 3644,
2014-04-28,Monday,105.162,0.7981,83.92979220000001,,
2014-04-29,Tuesday,105.153,0.8072,84.87950160000001,,
2014-04-30,Wednesday,105.162,0.8031,84.45560220000002,,
2014-05-01,Thursday,105.191,0.8025,84.4157775,,
2014-05-02,Friday,105.191,0.8003,84.1843573,,start
2014-05-03,Saturday,,,84.1843573,imputed from 3650,
2014-05-04,Sunday,,,84.1843573,imputed from 3651,
2014-05-05,Monday,105.191,0.8012,84.27902920000001,,
2014-05-06,Tuesday,105.191,0.8025,84.4157775,,
2014-05-07,Wednesday,105.191,0.8039,84.5630449,,
2014-05-08,Thursday,105.191,0.8126,85.47820660000001,,
2014-05-09,Friday,105.216,0.8134,85.5826944,,start
2014-05-10,Saturday,,,85.5826944,imputed from 3657,
2014-05-11,Sunday,,,85.5826944,imputed from 3658,
2014-05-12,Monday,105.216,0.8149,85.74051839999998,,
2014-05-13,Tuesday,105.216,0.8163,85.8878208,,
2014-05-14,Wednesday,105.245,0.8172,86.00621400000001,,
2014-05-15,Thursday,105.255,0.8184,86.140692,,
2014-05-16,Friday,105.255,0.822,86.51960999999999,,start
2014-05-17,Saturday,,,86.51960999999999,imputed from 3664,
2014-05-18,Sunday,,,86.51960999999999,imputed from 3665,
2014-05-19,Monday,,0.8205,86.51960999999999,imputed from 3666,
2014-05-20,Tuesday,105.255,0.8177,86.06701349999999,,
2014-05-21,Wednesday,105.255,0.8185,86.1512175,,
2014-05-22,Thursday,105.23,0.8209,86.383307,,
2014-05-23,Friday,105.235,0.8247,86.7873045,,start
2014-05-24,Saturday,,,86.7873045,imputed from 3671,
2014-05-25,Sunday,,,86.7873045,imputed from 3672,
2014-05-26,Monday,105.235,0.8239,86.7031165,,
2014-05-27,Tuesday,105.235,0.8258,86.903063,,
2014-05-28,Wednesday,105.235,0.8261,86.93463349999999,,
2014-05-29,Thursday,105.235,0.8285,87.1871975,,
2014-05-30,Friday,105.235,0.8254,86.860969,,start
2014-05-31,Saturday,,,86.860969,imputed from 3678,
2014-06-01,Sunday,,,86.860969,imputed from 3679,
2014-06-02,Monday,105.235,0.8245,86.7662575,,
2014-06-03,Tuesday,105.172,0.8217,86.41983239999999,,
2014-06-04,Wednesday,105.172,0.8201,86.25155720000001,,
2014-06-05,Thursday,105.172,0.8158,85.7993176,,
2014-06-06,Friday,105.177,0.8175,85.98219750000001,,start
2014-06-07,Saturday,,,85.98219750000001,imputed from 3685,
2014-06-08,Sunday,,,85.98219750000001,imputed from 3686,
2014-06-09,Monday,105.177,0.8227,86.5291179,,
2014-06-10,Tuesday,105.177,0.8246,86.7289542,,
2014-06-11,Wednesday,105.172,0.828,87.082416,,
2014-06-12,Thursday,105.172,0.8275,87.02983,,
2014-06-13,Friday,105.148,0.8291,87.1782068,,start
2014-06-14,Saturday,,,87.1782068,imputed from 3692,
2014-06-15,Sunday,,,87.1782068,imputed from 3693,
2014-06-16,Monday,105.153,0.8272,86.98256160000001,,
2014-06-17,Tuesday,105.119,0.828,87.03853199999999,,
2014-06-18,Wednesday,105.153,0.8266,86.9194698,,
2014-06-19,Thursday,105.167,0.8264,86.9100088,,
2014-06-20,Friday,105.075,0.8319,87.4118925,,start
2014-06-21,Saturday,,,87.4118925,imputed from 3699,
2014-06-22,Sunday,,,87.4118925,imputed from 3700,
2014-06-23,Monday,105.075,0.8332,87.54849,,
2014-06-24,Tuesday,105.09,0.8318,87.413862,,
2014-06-25,Wednesday,105.104,0.8329,87.5411216,,
2014-06-26,Thursday,105.114,0.836,87.875304,,
2014-06-27,Friday,105.114,0.8353,87.80172420000001,,start
2014-06-28,Saturday,,,87.80172420000001,imputed from 3706,
2014-06-29,Sunday,,,87.80172420000001,imputed from 3707,
2014-06-30,Monday,105.133,0.8311,87.3760363,,
2014-07-01,Tuesday,,0.8348,87.3760363,imputed from 3709,
2014-07-02,Wednesday,105.094,0.8334,87.5853396,,
2014-07-03,Thursday,105.094,0.84,88.27896,,
2014-07-04,Friday,105.094,0.8395,88.226413,,start
2014-07-05,Saturday,,,88.226413,imputed from 3713,
2014-07-06,Sunday,,,88.226413,imputed from 3714,
2014-07-07,Monday,105.094,0.8364,87.9006216,,
2014-07-08,Tuesday,105.133,0.8363,87.9227279,,
2014-07-09,Wednesday,105.133,0.8365,87.9437545,,
2014-07-10,Thursday,105.133,0.8378,88.08042739999999,,
2014-07-11,Friday,105.143,0.8311,87.3843473,,start
2014-07-12,Saturday,,,87.3843473,imputed from 3720,
2014-07-13,Sunday,,,87.3843473,imputed from 3721,
2014-07-14,Monday,105.148,0.8325,87.53571,,
2014-07-15,Tuesday,105.148,0.8325,87.53571,,
2014-07-16,Wednesday,105.172,0.8363,87.9553436,,
2014-07-17,Thursday,105.201,0.8337,87.70607369999999,,
2014-07-18,Friday,105.201,0.837,88.053237,,start
2014-07-19,Saturday,,,88.053237,imputed from 3727,
2014-07-20,Sunday,,,88.053237,imputed from 3728,
2014-07-21,Monday,105.201,0.8362,87.9690762,,
2014-07-22,Tuesday,105.201,0.8403,88.4004003,,
2014-07-23,Wednesday,105.201,0.8409,88.46352089999999,,
2014-07-24,Thursday,105.187,0.8399,88.34656129999999,,
2014-07-25,Friday,105.187,0.8368,88.0204816,,start
2014-07-26,Saturday,,,88.0204816,imputed from 3734,
2014-07-27,Sunday,,,88.0204816,imputed from 3735,
2014-07-28,Monday,105.187,0.8371,88.0520377,,
2014-07-29,Tuesday,105.196,0.8357,87.9122972,,
2014-07-30,Wednesday,105.172,0.8335,87.660862,,
2014-07-31,Thursday,105.172,0.8332,87.62931040000001,,
2014-08-01,Friday,105.187,0.8298,87.28417259999999,,start
2014-08-02,Saturday,,,87.28417259999999,imputed from 3741,
2014-08-03,Sunday,,,87.28417259999999,imputed from 3742,
2014-08-04,Monday,,0.8314,87.28417259999999,imputed from 3743,
2014-08-05,Tuesday,105.211,0.8294,87.2620034,,
2014-08-06,Wednesday,105.211,0.8314,87.4724254,,
2014-08-07,Thursday,105.221,0.8318,87.5228278,,
2014-08-08,Friday,105.245,0.8251,86.8376495,,start
2014-08-09,Saturday,,,86.8376495,imputed from 3748,
2014-08-10,Sunday,,,86.8376495,imputed from 3749,
2014-08-11,Monday,105.245,0.8301,87.3638745,,
2014-08-12,Tuesday,105.24,0.8307,87.422868,,
2014-08-13,Wednesday,105.24,0.8314,87.49653599999999,,
2014-08-14,Thursday,105.24,0.8315,87.50706,,
2014-08-15,Friday,105.245,0.8283,87.1744335,,start
2014-08-16,Saturday,,,87.1744335,imputed from 3755,
2014-08-17,Sunday,,,87.1744335,imputed from 3756,
2014-08-18,Monday,105.245,0.8326,87.626987,,
