date,weekday,XB1_Comdty_PX-LAST-CHF,imputed,XB1_Comdty_start
2014-05-09,Friday,1.10896,,start
2014-05-10,Saturday,1.10896,imputed from 3139,
2014-05-11,Sunday,1.10896,imputed from 3140,
2014-05-12,Monday,1.11759,,
2014-05-13,Tuesday,1.12661,,
2014-05-14,Wednesday,1.14151,,
2014-05-15,Thursday,1.14019,,
2014-05-16,Friday,1.1448,,start
2014-05-17,Saturday,1.1448,imputed from 3146,
2014-05-18,Sunday,1.1448,imputed from 3147,
2014-05-19,Monday,1.14214,,
2014-05-20,Tuesday,1.14255,,
2014-05-21,Wednesday,1.15729,,
2014-05-22,Thursday,1.16152,,
2014-05-23,Friday,1.17019,,start
2014-05-24,Saturday,1.17019,imputed from 3153,
2014-05-25,Sunday,1.17019,imputed from 3154,
2014-05-26,Monday,1.17019,imputed from 3155,
2014-05-27,Tuesday,1.16169,,
2014-05-28,Wednesday,1.16649,,
2014-05-29,Thursday,1.16753,,
2014-05-30,Friday,1.15741,,start
2014-05-31,Saturday,1.15741,imputed from 3160,
2014-06-01,Sunday,1.15741,imputed from 3161,
2014-06-02,Monday,1.15488,,
2014-06-03,Tuesday,1.15043,,
2014-06-04,Wednesday,1.14567,,
2014-06-05,Thursday,1.14927,,
2014-06-06,Friday,1.14395,,start
2014-06-07,Saturday,1.14395,imputed from 3167,
2014-06-08,Sunday,1.14395,imputed from 3168,
2014-06-09,Monday,1.16685,,
2014-06-10,Tuesday,1.16515,,
2014-06-11,Wednesday,1.17546,,
2014-06-12,Thursday,1.20739,,
2014-06-13,Friday,1.19881,,start
2014-06-14,Saturday,1.19881,imputed from 3174,
2014-06-15,Sunday,1.19881,imputed from 3175,
2014-06-16,Monday,1.20046,,
2014-06-17,Tuesday,1.2111,,
2014-06-18,Wednesday,1.21051,,
2014-06-19,Thursday,1.21559,,
2014-06-20,Friday,1.22094,,start
2014-06-21,Saturday,1.22094,imputed from 3181,
2014-06-22,Sunday,1.22094,imputed from 3182,
2014-06-23,Monday,1.2108,,
2014-06-24,Tuesday,1.21884,,
2014-06-25,Wednesday,1.20108,,
2014-06-26,Thursday,1.20048,,
2014-06-27,Friday,1.20278,,start
2014-06-28,Saturday,1.20278,imputed from 3188,
2014-06-29,Sunday,1.20278,imputed from 3189,
2014-06-30,Monday,1.18869,,
2014-07-01,Tuesday,1.185,,
2014-07-02,Wednesday,1.18395,,
2014-07-03,Thursday,1.18855,,
2014-07-04,Friday,1.18855,imputed from 3194,start
2014-07-05,Saturday,1.18855,imputed from 3195,
2014-07-06,Sunday,1.18855,imputed from 3196,
2014-07-07,Monday,1.17564,,
2014-07-08,Tuesday,1.16905,,
2014-07-09,Wednesday,1.15404,,
2014-07-10,Thursday,1.16277,,
2014-07-11,Friday,1.14295,,start
2014-07-12,Saturday,1.14295,imputed from 3202,
2014-07-13,Sunday,1.14295,imputed from 3203,
2014-07-14,Monday,1.14935,,
2014-07-15,Tuesday,1.14327,,
2014-07-16,Wednesday,1.14022,,
2014-07-17,Thursday,1.13902,,
2014-07-18,Friday,1.13182,,start
2014-07-19,Saturday,1.13182,imputed from 3209,
2014-07-20,Sunday,1.13182,imputed from 3210,
2014-07-21,Monday,1.14349,,
2014-07-22,Tuesday,1.14446,,
2014-07-23,Wednesday,1.13653,,
2014-07-24,Thursday,1.12714,,
2014-07-25,Friday,1.14137,,start
2014-07-26,Saturday,1.14137,imputed from 3216,
2014-07-27,Sunday,1.14137,imputed from 3217,
2014-07-28,Monday,1.1337,,
2014-07-29,Tuesday,1.14638,,
2014-07-30,Wednesday,1.13924,,
2014-07-31,Thursday,1.13298,,
2014-08-01,Friday,1.13298,imputed from 3222,start
2014-08-02,Saturday,1.13298,imputed from 3223,
2014-08-03,Sunday,1.13298,imputed from 3224,
2014-08-04,Monday,1.12671,,
2014-08-05,Tuesday,1.12691,,
2014-08-06,Wednesday,1.13495,,
2014-08-07,Thursday,1.14972,,
2014-08-08,Friday,1.13611,,start
2014-08-09,Saturday,1.13611,imputed from 3230,
2014-08-10,Sunday,1.13611,imputed from 3231,
2014-08-11,Monday,1.13775,,
2014-08-12,Tuesday,1.13255,,
2014-08-13,Wednesday,1.13979,,
2014-08-14,Thursday,1.10224,,
2014-08-15,Friday,1.11165,,start
2014-08-16,Saturday,1.11165,imputed from 3237,
2014-08-17,Sunday,1.11165,imputed from 3238,
2014-08-18,Monday,1.09786,,
2014-08-19,Tuesday,1.11759,,
2014-08-20,Wednesday,1.1267,,
2014-08-21,Thursday,1.14245,,
2014-08-22,Friday,1.14128,,start
2014-08-23,Saturday,1.14128,imputed from 3244,
2014-08-24,Sunday,1.14128,imputed from 3245,
2014-08-25,Monday,1.1475,,
2014-08-26,Tuesday,1.15485,,
2014-08-27,Wednesday,1.14554,,
2014-08-28,Thursday,1.14925,,
2014-08-29,Friday,1.16444,,start
2014-08-30,Saturday,1.16444,imputed from 3251,
2014-08-31,Sunday,1.16444,imputed from 3252,
2014-09-01,Monday,1.16444,imputed from 3253,
2014-09-02,Tuesday,1.13131,,
2014-09-03,Wednesday,1.16417,,
2014-09-04,Thursday,1.17172,,
2014-09-05,Friday,1.16415,,start
2014-09-06,Saturday,1.16415,imputed from 3258,
2014-09-07,Sunday,1.16415,imputed from 3259,
2014-09-08,Monday,1.15657,,
2014-09-09,Tuesday,1.15184,,
2014-09-10,Wednesday,1.1467,,
2014-09-11,Thursday,1.14122,,
2014-09-12,Friday,1.13638,,start
2014-09-13,Saturday,1.13638,imputed from 3265,
2014-09-14,Sunday,1.13638,imputed from 3266,
2014-09-15,Monday,1.14608,,
2014-09-16,Tuesday,1.15431,,
2014-09-17,Wednesday,1.16273,,
2014-09-18,Thursday,1.15716,,
2014-09-19,Friday,1.18865,,start
2014-09-20,Saturday,1.18865,imputed from 3272,
2014-09-21,Sunday,1.18865,imputed from 3273,
2014-09-22,Monday,1.17662,,
2014-09-23,Tuesday,1.19538,,
2014-09-24,Wednesday,1.21778,,
2014-09-25,Thursday,1.24611,,
2014-09-26,Friday,1.22477,,start
2014-09-27,Saturday,1.22477,imputed from 3279,
2014-09-28,Sunday,1.22477,imputed from 3280,
2014-09-29,Monday,1.23969,,
2014-09-30,Tuesday,1.19489,,
2014-10-01,Wednesday,1.20424,,
2014-10-02,Thursday,1.17897,,
2014-10-03,Friday,1.1817,,start
2014-10-04,Saturday,1.1817,imputed from 3286,
2014-10-05,Sunday,1.1817,imputed from 3287,
2014-10-06,Monday,1.19274,,
2014-10-07,Tuesday,1.16544,,
2014-10-08,Wednesday,1.1391,,
2014-10-09,Thursday,1.11388,,
2014-10-10,Friday,1.10895,,start
2014-10-11,Saturday,1.10895,imputed from 3293,
2014-10-12,Sunday,1.10895,imputed from 3294,
2014-10-13,Monday,1.10451,,
2014-10-14,Tuesday,1.06773,,
2014-10-15,Wednesday,1.04072,,
2014-10-16,Thursday,1.06891,,
2014-10-17,Friday,1.08404,,start
2014-10-18,Saturday,1.08404,imputed from 3300,
2014-10-19,Sunday,1.08404,imputed from 3301,
2014-10-20,Monday,1.06521,,
2014-10-21,Tuesday,1.07694,,
2014-10-22,Wednesday,1.05435,,
2014-10-23,Thursday,1.08171,,
2014-10-24,Friday,1.06712,,start
2014-10-25,Saturday,1.06712,imputed from 3307,
2014-10-26,Sunday,1.06712,imputed from 3308,
2014-10-27,Monday,1.05748,,
2014-10-28,Tuesday,1.06762,,
2014-10-29,Wednesday,1.08004,,
2014-10-30,Thursday,1.07819,,
2014-10-31,Friday,1.07207,,start
2014-11-01,Saturday,1.07207,imputed from 3314,
2014-11-02,Sunday,1.07207,imputed from 3315,
2014-11-03,Monday,1.06062,,
2014-11-04,Tuesday,1.03497,,
2014-11-05,Wednesday,1.0432,,
2014-11-06,Thursday,1.07307,,
2014-11-07,Friday,1.07232,,start
2014-11-08,Saturday,1.07232,imputed from 3321,
2014-11-09,Sunday,1.07232,imputed from 3322,
2014-11-10,Monday,1.05454,,
2014-11-11,Tuesday,1.05328,,
2014-11-12,Wednesday,1.05619,,
2014-11-13,Thursday,1.00117,,
2014-11-14,Friday,1.01697,,start
2014-11-15,Saturday,1.01697,imputed from 3328,
2014-11-16,Sunday,1.01697,imputed from 3329,
2014-11-17,Monday,1.01437,,
2014-11-18,Tuesday,1.01583,,
2014-11-19,Wednesday,1.01465,,
2014-11-20,Thursday,1.00808,,
2014-11-21,Friday,1.03482,,start
2014-11-22,Saturday,1.03482,imputed from 3335,
2014-11-23,Sunday,1.03482,imputed from 3336,
2014-11-24,Monday,1.02066,,
2014-11-25,Tuesday,1.01754,,
2014-11-26,Wednesday,1.01476,,
2014-11-27,Thursday,1.01476,imputed from 3340,
2014-11-28,Friday,0.95418,,start
2014-11-29,Saturday,0.95418,imputed from 3342,
2014-11-30,Sunday,0.95418,imputed from 3343,
2014-12-01,Monday,0.9782,,
2014-12-02,Tuesday,0.95199,,
2014-12-03,Wednesday,0.95485,,
2014-12-04,Thursday,0.94258,,
2014-12-05,Friday,0.93729,,start
2014-12-06,Saturday,0.93729,imputed from 3349,
2014-12-07,Sunday,0.93729,imputed from 3350,
2014-12-08,Monday,0.90023,,
2014-12-09,Tuesday,0.90314,,
2014-12-10,Wednesday,0.85886,,
2014-12-11,Thursday,0.85143,,
2014-12-12,Friday,0.83222,,start
2014-12-13,Saturday,0.83222,imputed from 3356,
2014-12-14,Sunday,0.83222,imputed from 3357,
2014-12-15,Monday,0.82252,,
2014-12-16,Tuesday,0.79947,,
2014-12-17,Wednesday,0.81872,,
2014-12-18,Thursday,0.80881,,
2014-12-19,Friday,0.82828,,start
2014-12-20,Saturday,0.82828,imputed from 3363,
2014-12-21,Sunday,0.82828,imputed from 3364,
2014-12-22,Monday,0.8146,,
2014-12-23,Tuesday,0.83814,,
2014-12-24,Wednesday,0.80637,,
2014-12-25,Thursday,0.80637,imputed from 3368,
2014-12-26,Friday,0.80529,,start
2014-12-27,Saturday,0.80529,imputed from 3370,
2014-12-28,Sunday,0.80529,imputed from 3371,
2014-12-29,Monday,0.77601,,
2014-12-30,Tuesday,0.77696,,
2014-12-31,Wednesday,0.77085,,
2015-01-01,Thursday,0.77085,imputed from 3375,
2015-01-02,Friday,0.77085,imputed from 3375,start
2015-01-03,Saturday,0.77085,imputed from 3377,
2015-01-04,Sunday,0.77085,imputed from 3378,
2015-01-05,Monday,0.74808,,
2015-01-06,Tuesday,0.73318,,
2015-01-07,Wednesday,0.72975,,
2015-01-08,Thursday,0.73234,,
2015-01-09,Friday,0.72175,,start
2015-01-10,Saturday,0.72175,imputed from 3384,
2015-01-11,Sunday,0.72175,imputed from 3385,
2015-01-12,Monday,0.69546,,
2015-01-13,Tuesday,0.69457,,
2015-01-14,Wednesday,0.73944,,
2015-01-15,Thursday,0.6224,,
2015-01-16,Friday,0.62668,,start
2015-01-17,Saturday,0.62668,imputed from 3391,
2015-01-18,Sunday,0.62668,imputed from 3392,
2015-01-19,Monday,0.62668,imputed from 3393,
2015-01-20,Tuesday,0.61824,,
2015-01-21,Wednesday,0.61546,,
2015-01-22,Thursday,0.62264,,
2015-01-23,Friday,0.63578,,start
2015-01-24,Saturday,0.63578,imputed from 3398,
2015-01-25,Sunday,0.63578,imputed from 3399,
2015-01-26,Monday,0.63543,,
2015-01-27,Tuesday,0.65619,,
2015-01-28,Wednesday,0.65458,,
2015-01-29,Thursday,0.67212,,
2015-01-30,Friday,0.69931,,start
2015-01-31,Saturday,0.69931,imputed from 3405,
2015-02-01,Sunday,0.69931,imputed from 3406,
2015-02-02,Monday,0.73718,,
2015-02-03,Tuesday,0.75979,,
2015-02-04,Wednesday,0.70304,,
2015-02-05,Thursday,0.72357,,
2015-02-06,Friday,0.74153,,start
2015-02-07,Saturday,0.74153,imputed from 3412,
2015-02-08,Sunday,0.74153,imputed from 3413,
2015-02-09,Monday,0.74916,,
2015-02-10,Tuesday,0.74005,,
2015-02-11,Wednesday,0.7373,,
2015-02-12,Thursday,0.76311,,
2015-02-13,Friday,0.77863,,start
2015-02-14,Saturday,0.77863,imputed from 3419,
2015-02-15,Sunday,0.77863,imputed from 3420,
2015-02-16,Monday,0.77863,imputed from 3421,
2015-02-17,Tuesday,0.7638,,
2015-02-18,Wednesday,0.76429,,
2015-02-19,Thursday,0.78839,,
2015-02-20,Friday,0.79317,,start
2015-02-21,Saturday,0.79317,imputed from 3426,
2015-02-22,Sunday,0.79317,imputed from 3427,
2015-02-23,Monday,0.80607,,
2015-02-24,Tuesday,0.79067,,
2015-02-25,Wednesday,0.83803,,
2015-02-26,Thursday,0.83789,,
2015-02-27,Friday,0.86615,,start
2015-02-28,Saturday,0.86615,imputed from 3433,
2015-03-01,Sunday,0.86615,imputed from 3434,
2015-03-02,Monday,0.83617,,
2015-03-03,Tuesday,0.86079,,
2015-03-04,Wednesday,0.85285,,
2015-03-05,Thursday,0.8446,,
2015-03-06,Friday,0.84997,,start
2015-03-07,Saturday,0.84997,imputed from 3440,
2015-03-08,Sunday,0.84997,imputed from 3441,
2015-03-09,Monday,0.84844,,
2015-03-10,Tuesday,0.83361,,
2015-03-11,Wednesday,0.84698,,
2015-03-12,Thursday,0.83615,,
2015-03-13,Friday,0.81352,,start
2015-03-14,Saturday,0.81352,imputed from 3447,
2015-03-15,Sunday,0.81352,imputed from 3448,
2015-03-16,Monday,0.79964,,
2015-03-17,Tuesday,0.79954,,
2015-03-18,Wednesday,0.82092,,
2015-03-19,Thursday,0.80879,,
2015-03-20,Friday,0.80571,,start
2015-03-21,Saturday,0.80571,imputed from 3454,
2015-03-22,Sunday,0.80571,imputed from 3455,
2015-03-23,Monday,0.80222,,
2015-03-24,Tuesday,0.79167,,
2015-03-25,Wednesday,0.81123,,
2015-03-26,Thursday,0.83431,,
2015-03-27,Friday,0.79381,,start
2015-03-28,Saturday,0.79381,imputed from 3461,
2015-03-29,Sunday,0.79381,imputed from 3462,
2015-03-30,Monday,0.80175,,
2015-03-31,Tuesday,0.79576,,
2015-04-01,Wednesday,0.81685,,
2015-04-02,Thursday,0.7807,,
2015-04-03,Friday,0.7807,imputed from 3467,start
2015-04-04,Saturday,0.7807,imputed from 3468,
2015-04-05,Sunday,0.7807,imputed from 3469,
2015-04-06,Monday,0.81227,,
2015-04-07,Tuesday,0.82863,,
2015-04-08,Wednesday,0.7746,,
2015-04-09,Thursday,0.79392,,
2015-04-10,Friday,0.81821,,start
2015-04-11,Saturday,0.81821,imputed from 3475,
2015-04-12,Sunday,0.81821,imputed from 3476,
2015-04-13,Monday,0.81416,,
2015-04-14,Tuesday,0.82467,,
2015-04-15,Wednesday,0.86861,,
2015-04-16,Thursday,0.8576,,
2015-04-17,Friday,0.85017,,start
2015-04-18,Saturday,0.85017,imputed from 3482,
2015-04-19,Sunday,0.85017,imputed from 3483,
2015-04-20,Monday,0.8523,,
2015-04-21,Tuesday,0.83132,,
2015-04-22,Wednesday,0.86016,,
2015-04-23,Thursday,0.87994,,
2015-04-24,Friday,0.88667,,start
2015-04-25,Saturday,0.88667,imputed from 3489,
2015-04-26,Sunday,0.88667,imputed from 3490,
2015-04-27,Monday,0.88372,,
2015-04-28,Tuesday,0.88351,,
2015-04-29,Wednesday,0.87495,,
2015-04-30,Thursday,0.88874,,
2015-05-01,Friday,0.88874,imputed from 3495,start
2015-05-02,Saturday,0.88874,imputed from 3496,
2015-05-03,Sunday,0.88874,imputed from 3497,
2015-05-04,Monday,0.88388,,
2015-05-05,Tuesday,0.88673,,
2015-05-06,Wednesday,0.8684,,
2015-05-07,Thursday,0.85272,,
2015-05-08,Friday,0.86068,,start
2015-05-09,Saturday,0.86068,imputed from 3503,
2015-05-10,Sunday,0.86068,imputed from 3504,
2015-05-11,Monday,0.86241,,
2015-05-12,Tuesday,0.87883,,
2015-05-13,Wednesday,0.8693,,
2015-05-14,Thursday,0.87367,,
2015-05-15,Friday,0.8773,,start
2015-05-16,Saturday,0.8773,imputed from 3510,
2015-05-17,Sunday,0.8773,imputed from 3511,
2015-05-18,Monday,0.87591,,
2015-05-19,Tuesday,0.8679,,
2015-05-20,Wednesday,0.8889,,
2015-05-21,Thursday,0.90379,,
2015-05-22,Friday,0.89973,,start
2015-05-23,Saturday,0.89973,imputed from 3517,
2015-05-24,Sunday,0.89973,imputed from 3518,
2015-05-25,Monday,0.89973,imputed from 3519,
2015-05-26,Tuesday,0.88187,,
2015-05-27,Wednesday,0.85894,,
2015-05-28,Thursday,0.87134,,
2015-05-29,Friday,0.91312,,start
2015-05-30,Saturday,0.91312,imputed from 3524,
2015-05-31,Sunday,0.91312,imputed from 3525,
2015-06-01,Monday,0.90827,,
2015-06-02,Tuesday,0.90512,,
2015-06-03,Wednesday,0.89821,,
2015-06-04,Thursday,0.86821,,
2015-06-05,Friday,0.89664,,start
2015-06-06,Saturday,0.89664,imputed from 3531,
2015-06-07,Sunday,0.89664,imputed from 3532,
2015-06-08,Monday,0.87963,,
2015-06-09,Tuesday,0.90876,,
2015-06-10,Wednesday,0.93928,,
2015-06-11,Thursday,0.94067,,
2015-06-12,Friday,0.92342,,start
2015-06-13,Saturday,0.92342,imputed from 3538,
2015-06-14,Sunday,0.92342,imputed from 3539,
2015-06-15,Monday,0.92095,,
2015-06-16,Tuesday,0.93129,,
2015-06-17,Wednesday,0.91436,,
2015-06-18,Thursday,0.91536,,
2015-06-19,Friday,0.89051,,start
2015-06-20,Saturday,0.89051,imputed from 3545,
2015-06-21,Sunday,0.89051,imputed from 3546,
2015-06-22,Monday,0.87791,,
2015-06-23,Tuesday,0.91215,,
2015-06-24,Wednesday,0.90356,,
2015-06-25,Thursday,0.89601,,
2015-06-26,Friday,0.9,,start
2015-06-27,Saturday,0.9,imputed from 3552,
2015-06-28,Sunday,0.9,imputed from 3553,
2015-06-29,Monday,0.8837,,
2015-06-30,Tuesday,0.91825,,
2015-07-01,Wednesday,0.90965,,
2015-07-02,Thursday,0.92084,,
2015-07-03,Friday,0.92084,imputed from 3558,start
2015-07-04,Saturday,0.92084,imputed from 3559,
2015-07-05,Sunday,0.92084,imputed from 3560,
2015-07-06,Monday,0.86829,,
2015-07-07,Tuesday,0.8868,,
2015-07-08,Wednesday,0.90764,,
2015-07-09,Thursday,0.92906,,
2015-07-10,Friday,0.90979,,start
2015-07-11,Saturday,0.90979,imputed from 3566,
2015-07-12,Sunday,0.90979,imputed from 3567,
2015-07-13,Monday,0.88132,,
2015-07-14,Tuesday,0.87469,,
2015-07-15,Wednesday,0.84822,,
2015-07-16,Thursday,0.87064,,
2015-07-17,Friday,0.88723,,start
2015-07-18,Saturday,0.88723,imputed from 3573,
2015-07-19,Sunday,0.88723,imputed from 3574,
2015-07-20,Monday,0.89097,,
2015-07-21,Tuesday,0.88065,,
2015-07-22,Wednesday,0.85997,,
2015-07-23,Thursday,0.84902,,
2015-07-24,Friday,0.84305,,start
2015-07-25,Saturday,0.84305,imputed from 3580,
2015-07-26,Sunday,0.84305,imputed from 3581,
2015-07-27,Monday,0.83771,,
2015-07-28,Tuesday,0.8323,,
2015-07-29,Wednesday,0.84055,,
2015-07-30,Thursday,0.85001,,
2015-07-31,Friday,0.85187,,start
2015-08-01,Saturday,0.85187,imputed from 3587,
2015-08-02,Sunday,0.85187,imputed from 3588,
2015-08-03,Monday,0.8065,,
2015-08-04,Tuesday,0.81576,,
2015-08-05,Wednesday,0.81596,,
2015-08-06,Thursday,0.80397,,
2015-08-07,Friday,0.79349,,start
2015-08-08,Saturday,0.79349,imputed from 3594,
2015-08-09,Sunday,0.79349,imputed from 3595,
2015-08-10,Monday,0.82862,,
2015-08-11,Tuesday,0.83387,,
2015-08-12,Wednesday,0.85226,,
2015-08-13,Thursday,0.8341,,
2015-08-14,Friday,0.81969,,start
2015-08-15,Saturday,0.81969,imputed from 3601,
2015-08-16,Sunday,0.81969,imputed from 3602,
2015-08-17,Monday,0.80421,,
2015-08-18,Tuesday,0.8007,,
2015-08-19,Wednesday,0.75244,,
2015-08-20,Thursday,0.73507,,
2015-08-21,Friday,0.72854,,start
2015-08-22,Saturday,0.72854,imputed from 3608,
2015-08-23,Sunday,0.72854,imputed from 3609,
2015-08-24,Monday,0.68718,,
2015-08-25,Tuesday,0.6782,,
2015-08-26,Wednesday,0.63948,,
2015-08-27,Thursday,0.69932,,
2015-08-28,Friday,0.72871,,start
2015-08-29,Saturday,0.72871,imputed from 3615,
2015-08-30,Sunday,0.72871,imputed from 3616,
2015-08-31,Monday,0.78958,,
2015-09-01,Tuesday,0.73172,,
2015-09-02,Wednesday,0.75244,,
2015-09-03,Thursday,0.76319,,
2015-09-04,Friday,0.75161,,start
2015-09-05,Saturday,0.75161,imputed from 3622,
2015-09-06,Sunday,0.75161,imputed from 3623,
2015-09-07,Monday,0.75161,imputed from 3624,
2015-09-08,Tuesday,0.74834,,
2015-09-09,Wednesday,0.72371,,
2015-09-10,Thursday,0.73834,,
2015-09-11,Friday,0.72676,,start
2015-09-12,Saturday,0.72676,imputed from 3629,
2015-09-13,Sunday,0.72676,imputed from 3630,
2015-09-14,Monday,0.68734,,
2015-09-15,Tuesday,0.70713,,
2015-09-16,Wednesday,0.72864,,
2015-09-17,Thursday,0.72857,,
2015-09-18,Friday,0.7104,,start
2015-09-19,Saturday,0.7104,imputed from 3636,
2015-09-20,Sunday,0.7104,imputed from 3637,
2015-09-21,Monday,0.74024,,
2015-09-22,Tuesday,0.75104,,
2015-09-23,Wednesday,0.73575,,
2015-09-24,Thursday,0.72382,,
2015-09-25,Friday,0.74397,,start
2015-09-26,Saturday,0.74397,imputed from 3643,
2015-09-27,Sunday,0.74397,imputed from 3644,
2015-09-28,Monday,0.71483,,
2015-09-29,Tuesday,0.72083,,
2015-09-30,Wednesday,0.73778,,
2015-10-01,Thursday,0.73927,,
2015-10-02,Friday,0.72056,,start
2015-10-03,Saturday,0.72056,imputed from 3650,
2015-10-04,Sunday,0.72056,imputed from 3651,
2015-10-05,Monday,0.74821,,
2015-10-06,Tuesday,0.77005,,
2015-10-07,Wednesday,0.74905,,
2015-10-08,Thursday,0.75365,,
2015-10-09,Friday,0.75301,,start
2015-10-10,Saturday,0.75301,imputed from 3657,
2015-10-11,Sunday,0.75301,imputed from 3658,
2015-10-12,Monday,0.71342,,
2015-10-13,Tuesday,0.69696,,
2015-10-14,Wednesday,0.68923,,
2015-10-15,Thursday,0.68742,,
2015-10-16,Friday,0.69917,,start
2015-10-17,Saturday,0.69917,imputed from 3664,
2015-10-18,Sunday,0.69917,imputed from 3665,
2015-10-19,Monday,0.66279,,
2015-10-20,Tuesday,0.67626,,
2015-10-21,Wednesday,0.67879,,
2015-10-22,Thursday,0.7025,,
2015-10-23,Friday,0.70639,,start
2015-10-24,Saturday,0.70639,imputed from 3671,
2015-10-25,Sunday,0.70639,imputed from 3672,
2015-10-26,Monday,0.70088,,
2015-10-27,Tuesday,0.70292,,
2015-10-28,Wednesday,0.73547,,
2015-10-29,Thursday,0.74043,,
2015-10-30,Friday,0.76779,,start
2015-10-31,Saturday,0.76779,imputed from 3678,
2015-11-01,Sunday,0.76779,imputed from 3679,
2015-11-02,Monday,0.7694,,
2015-11-03,Tuesday,0.8126,,
2015-11-04,Wednesday,0.78524,,
2015-11-05,Thursday,0.76981,,
2015-11-06,Friday,0.7813,,start
2015-11-07,Saturday,0.7813,imputed from 3685,
2015-11-08,Sunday,0.7813,imputed from 3686,
2015-11-09,Monday,0.77938,,
2015-11-10,Tuesday,0.77783,,
2015-11-11,Wednesday,0.75812,,
2015-11-12,Thursday,0.72305,,
2015-11-13,Friday,0.70911,,start
2015-11-14,Saturday,0.70911,imputed from 3692,
2015-11-15,Sunday,0.70911,imputed from 3693,
2015-11-16,Monday,0.70915,,
2015-11-17,Tuesday,0.71295,,
2015-11-18,Wednesday,0.73186,,
2015-11-19,Thursday,0.74161,,
2015-11-20,Friday,0.74592,,start
2015-11-21,Saturday,0.74592,imputed from 3699,
2015-11-22,Sunday,0.74592,imputed from 3700,
2015-11-23,Monday,0.7595,,
2015-11-24,Tuesday,0.80107,,
2015-11-25,Wednesday,0.80867,,
2015-11-26,Thursday,0.80867,imputed from 3704,
2015-11-27,Friday,0.81197,,start
2015-11-28,Saturday,0.81197,imputed from 3706,
2015-11-29,Sunday,0.81197,imputed from 3707,
2015-11-30,Monday,0.79186,,
2015-12-01,Tuesday,0.82754,,
2015-12-02,Wednesday,0.7806,,
2015-12-03,Thursday,0.76289,,
2015-12-04,Friday,0.74948,,start
2015-12-05,Saturday,0.74948,imputed from 3713,
2015-12-06,Sunday,0.74948,imputed from 3714,
2015-12-07,Monday,0.71417,,
2015-12-08,Tuesday,0.70422,,
2015-12-09,Wednesday,0.71528,,
2015-12-10,Thursday,0.74647,,
2015-12-11,Friday,0.74299,,start
2015-12-12,Saturday,0.74299,imputed from 3720,
2015-12-13,Sunday,0.74299,imputed from 3721,
2015-12-14,Monday,0.72891,,
2015-12-15,Tuesday,0.72757,,
2015-12-16,Wednesday,0.71672,,
2015-12-17,Thursday,0.74128,,
2015-12-18,Friday,0.74771,,start
2015-12-19,Saturday,0.74771,imputed from 3727,
2015-12-20,Sunday,0.74771,imputed from 3728,
2015-12-21,Monday,0.7079,,
2015-12-22,Tuesday,0.68341,,
2015-12-23,Wednesday,0.72743,,
2015-12-24,Thursday,0.73608,,
2015-12-25,Friday,0.73608,imputed from 3733,start
2015-12-26,Saturday,0.73608,imputed from 3734,
2015-12-27,Sunday,0.73608,imputed from 3735,
2015-12-28,Monday,0.71828,,
2015-12-29,Tuesday,0.7465,,
2015-12-30,Wednesday,0.71807,,
2015-12-31,Thursday,0.74697,,
2016-01-01,Friday,0.74697,imputed from 3740,start
2016-01-02,Saturday,0.74697,imputed from 3741,
2016-01-03,Sunday,0.74697,imputed from 3742,
2016-01-04,Monday,0.76136,,
2016-01-05,Tuesday,0.74537,,
2016-01-06,Wednesday,0.6899,,
2016-01-07,Thursday,0.67445,,
2016-01-08,Friday,0.66123,,start
2016-01-09,Saturday,0.66123,imputed from 3748,
2016-01-10,Sunday,0.66123,imputed from 3749,
2016-01-11,Monday,0.65431,,
2016-01-12,Tuesday,0.63978,,
2016-01-13,Wednesday,0.62325,,
2016-01-14,Thursday,0.63161,,
2016-01-15,Friday,0.59974,,start
2016-01-16,Saturday,0.59974,imputed from 3755,
2016-01-17,Sunday,0.59974,imputed from 3756,
2016-01-18,Monday,0.59974,imputed from 3757,
2016-01-19,Tuesday,0.60383,,
2016-01-20,Wednesday,0.5993,,
2016-01-21,Thursday,0.61259,,
2016-01-22,Friday,0.64664,,start
2016-01-23,Saturday,0.64664,imputed from 3762,
2016-01-24,Sunday,0.64664,imputed from 3763,
2016-01-25,Monday,0.61503,,
2016-01-26,Tuesday,0.62745,,
2016-01-27,Wednesday,0.62575,,
2016-01-28,Thursday,0.64321,,
2016-01-29,Friday,0.66289,,start
2016-01-30,Saturday,0.66289,imputed from 3769,
2016-01-31,Sunday,0.66289,imputed from 3770,
2016-02-01,Monday,0.63241,,
2016-02-02,Tuesday,0.58367,,
2016-02-03,Wednesday,0.5837,,
2016-02-04,Thursday,0.58622,,
2016-02-05,Friday,0.56428,,start
2016-02-06,Saturday,0.56428,imputed from 3776,
2016-02-07,Sunday,0.56428,imputed from 3777,
2016-02-08,Monday,0.54199,,
2016-02-09,Tuesday,0.49999,,
2016-02-10,Wednesday,0.5277,,
2016-02-11,Thursday,0.52466,,
2016-02-12,Friday,0.58342,,start
2016-02-13,Saturday,0.58342,imputed from 3783,
2016-02-14,Sunday,0.58342,imputed from 3784,
2016-02-15,Monday,0.58342,imputed from 3785,
2016-02-16,Tuesday,0.54972,,
2016-02-17,Wednesday,0.57013,,
2016-02-18,Thursday,0.55296,,
2016-02-19,Friday,0.54397,,start
2016-02-20,Saturday,0.54397,imputed from 3790,
