date,weekday,UB1_Comdty_PX-LAST,UB1_Comdty_CURRENCY-EUR,UB1_Comdty_PX-LAST-CHF,imputed,UB1_Comdty_start
2000-04-25,Tuesday,59.12,1.57235,92.957332,,
2000-04-26,Wednesday,59.7,1.5719,93.84243000000001,,
2000-04-27,Thursday,59.4,1.572,93.3768,,
2000-04-28,Friday,59.77,1.56483,93.5298891,,start
2000-04-29,Saturday,,,93.5298891,imputed from 483,
2000-04-30,Sunday,,,93.5298891,imputed from 484,
2000-05-01,Monday,,1.56505,93.5298891,imputed from 485,
2000-05-02,Tuesday,59.55,1.5592,92.85036,,
2000-05-03,Wednesday,58.89,1.5434,90.890826,,
2000-05-04,Thursday,58.51,1.54655,90.4886405,,
2000-05-05,Friday,58.92,1.5539,91.555788,,start
2000-05-06,Saturday,,,91.555788,imputed from 490,
2000-05-07,Sunday,,,91.555788,imputed from 491,
2000-05-08,Monday,59.13,1.54985,91.6426305,,
2000-05-09,Tuesday,59.65,1.55615,92.82434749999999,,
2000-05-10,Wednesday,59.62,1.55825,92.90286499999999,,
2000-05-11,Thursday,59.08,1.55725,92.00233,,
2000-05-12,Friday,59.39,1.55505,92.3544195,,start
2000-05-13,Saturday,,,92.3544195,imputed from 497,
2000-05-14,Sunday,,,92.3544195,imputed from 498,
2000-05-15,Monday,59.64,1.55195,92.558298,,
2000-05-16,Tuesday,59.76,1.54985,92.619036,,
2000-05-17,Wednesday,59.74,1.55305,92.779207,,
2000-05-18,Thursday,59.7,1.55535,92.85439500000001,,
2000-05-19,Friday,60.08,1.55295,93.301236,,start
2000-05-20,Saturday,,,93.301236,imputed from 504,
2000-05-21,Sunday,,,93.301236,imputed from 505,
2000-05-22,Monday,60.68,1.55435,94.31795799999999,,
2000-05-23,Tuesday,60.25,1.56135,94.0713375,,
2000-05-24,Wednesday,60.28,1.55915,93.985562,,
2000-05-25,Thursday,60.74,1.56275,94.921435,,
2000-05-26,Friday,60.88,1.56725,95.41418,,start
2000-05-27,Saturday,,,95.41418,imputed from 511,
2000-05-28,Sunday,,,95.41418,imputed from 512,
2000-05-29,Monday,60.62,1.56795,95.049129,,
2000-05-30,Tuesday,60.66,1.5703,95.254398,,
2000-05-31,Wednesday,61.27,1.5763,96.579901,,
2000-06-01,Thursday,62.12,1.57115,97.599838,,
2000-06-02,Friday,61.72,1.5743,97.165796,,start
2000-06-03,Saturday,,,97.165796,imputed from 518,
2000-06-04,Sunday,,,97.165796,imputed from 519,
2000-06-05,Monday,61.32,1.57485,96.56980200000001,,
2000-06-06,Tuesday,61.0,1.57065,95.80965,,
2000-06-07,Wednesday,60.77,1.56855,95.3207835,,
2000-06-08,Thursday,60.9,1.56725,95.445525,,
2000-06-09,Friday,61.59,1.5657,96.43146300000001,,start
2000-06-10,Saturday,,,96.43146300000001,imputed from 525,
2000-06-11,Sunday,,,96.43146300000001,imputed from 526,
2000-06-12,Monday,61.22,1.56195,95.622579,,
2000-06-13,Tuesday,60.82,1.56305,95.064701,,
2000-06-14,Wednesday,60.59,1.56445,94.7900255,,
2000-06-15,Thursday,60.58,1.5614,94.58961199999999,,
2000-06-16,Friday,61.01,1.5599,95.169499,,start
2000-06-17,Saturday,,,95.169499,imputed from 532,
2000-06-18,Sunday,,,95.169499,imputed from 533,
2000-06-19,Monday,61.12,1.5603,95.36553599999999,,
2000-06-20,Tuesday,61.23,1.5547,95.19428099999999,,
2000-06-21,Wednesday,60.89,1.5475,94.227275,,
2000-06-22,Thursday,60.44,1.5485,93.59134,,
2000-06-23,Friday,60.24,1.55245,93.51958800000001,,start
2000-06-24,Saturday,,,93.51958800000001,imputed from 539,
2000-06-25,Sunday,,,93.51958800000001,imputed from 540,
2000-06-26,Monday,60.62,1.54765,93.81854299999999,,
2000-06-27,Tuesday,60.47,1.5465,93.51685499999999,,
2000-06-28,Wednesday,60.37,1.55025,93.58859249999999,,
2000-06-29,Thursday,60.66,1.55705,94.450653,,
2000-06-30,Friday,60.24,1.55675,93.77862,,start
2000-07-01,Saturday,,,93.77862,imputed from 546,
2000-07-02,Sunday,,,93.77862,imputed from 547,
2000-07-03,Monday,60.32,1.55545,93.824744,,
2000-07-04,Tuesday,60.27,1.55255,93.57218850000001,,
2000-07-05,Wednesday,60.26,1.54715,93.231259,,
2000-07-06,Thursday,59.87,1.54585,92.5500395,,
2000-07-07,Friday,60.15,1.54265,92.7903975,,start
2000-07-08,Saturday,,,92.7903975,imputed from 553,
2000-07-09,Sunday,,,92.7903975,imputed from 554,
2000-07-10,Monday,59.87,1.54985,92.7895195,,
2000-07-11,Tuesday,60.31,1.55075,93.5257325,,
2000-07-12,Wednesday,60.23,1.55665,93.7570295,,
2000-07-13,Thursday,60.36,1.55065,93.597234,,
2000-07-14,Friday,60.0,1.54945,92.967,,start
2000-07-15,Saturday,,,92.967,imputed from 560,
2000-07-16,Sunday,,,92.967,imputed from 561,
2000-07-17,Monday,60.16,1.54855,93.160768,,
2000-07-18,Tuesday,60.07,1.5506,93.144542,,
2000-07-19,Wednesday,60.35,1.54985,93.5334475,,
2000-07-20,Thursday,60.73,1.55135,94.21348549999999,,
2000-07-21,Friday,60.67,1.55535,94.3630845,,start
2000-07-22,Saturday,,,94.3630845,imputed from 567,
2000-07-23,Sunday,,,94.3630845,imputed from 568,
2000-07-24,Monday,60.8,1.55415,94.49231999999999,,
2000-07-25,Tuesday,60.88,1.55195,94.482716,,
2000-07-26,Wednesday,61.26,1.5546,95.234796,,
2000-07-27,Thursday,61.37,1.55085,95.1756645,,
2000-07-28,Friday,61.18,1.54725,94.660755,,start
2000-07-29,Saturday,,,94.660755,imputed from 574,
2000-07-30,Sunday,,,94.660755,imputed from 575,
2000-07-31,Monday,61.27,1.54745,94.8122615,,
2000-08-01,Tuesday,61.61,1.5439,95.119679,,
2000-08-02,Wednesday,61.56,1.5419,94.919364,,
2000-08-03,Thursday,61.39,1.54505,94.85061950000001,,
2000-08-04,Friday,61.29,1.5484,94.901436,,start
2000-08-05,Saturday,,,94.901436,imputed from 581,
2000-08-06,Sunday,,,94.901436,imputed from 582,
2000-08-07,Monday,61.25,1.54805,94.8180625,,
2000-08-08,Tuesday,61.33,1.5435,94.66285500000001,,
2000-08-09,Wednesday,61.71,1.54395,95.2771545,,
2000-08-10,Thursday,61.8,1.5487,95.70966,,
2000-08-11,Friday,62.04,1.55385,96.400854,,start
2000-08-12,Saturday,,,96.400854,imputed from 588,
2000-08-13,Sunday,,,96.400854,imputed from 589,
2000-08-14,Monday,62.14,1.55655,96.724017,,
2000-08-15,Tuesday,61.52,1.56145,96.060404,,
2000-08-16,Wednesday,61.82,1.5629,96.618478,,
2000-08-17,Thursday,61.65,1.5648,96.46992,,
2000-08-18,Friday,61.78,1.56045,96.404601,,start
2000-08-19,Saturday,,,96.404601,imputed from 595,
2000-08-20,Sunday,,,96.404601,imputed from 596,
2000-08-21,Monday,61.39,1.5612,95.842068,,
2000-08-22,Tuesday,61.56,1.55965,96.012054,,
2000-08-23,Wednesday,61.77,1.5506,95.780562,,
2000-08-24,Thursday,61.59,1.54555,95.1904245,,
2000-08-25,Friday,61.5,1.54235,94.85452500000001,,start
2000-08-26,Saturday,,,94.85452500000001,imputed from 602,
2000-08-27,Sunday,,,94.85452500000001,imputed from 603,
2000-08-28,Monday,61.32,1.5425,94.5861,,
2000-08-29,Tuesday,61.02,1.54665,94.37658300000001,,
2000-08-30,Wednesday,61.07,1.54625,94.4294875,,
2000-08-31,Thursday,60.96,1.54695,94.30207200000001,,
2000-09-01,Friday,61.77,1.55145,95.8330665,,start
2000-09-02,Saturday,,,95.8330665,imputed from 609,
2000-09-03,Sunday,,,95.8330665,imputed from 610,
2000-09-04,Monday,61.46,1.55185,95.376701,,
2000-09-05,Tuesday,61.45,1.5531,95.437995,,
2000-09-06,Wednesday,60.94,1.5475,94.30465000000001,,
2000-09-07,Thursday,61.22,1.54885,94.820597,,
2000-09-08,Friday,60.88,1.5495,94.33356,,start
2000-09-09,Saturday,,,94.33356,imputed from 616,
2000-09-10,Sunday,,,94.33356,imputed from 617,
2000-09-11,Monday,60.95,1.51985,92.6348575,,
2000-09-12,Tuesday,60.81,1.52565,92.7747765,,
2000-09-13,Wednesday,60.45,1.52155,91.9776975,,
2000-09-14,Thursday,60.13,1.53245,92.1462185,,
2000-09-15,Friday,59.65,1.52515,90.9751975,,start
2000-09-16,Saturday,,,90.9751975,imputed from 623,
2000-09-17,Sunday,,,90.9751975,imputed from 624,
2000-09-18,Monday,59.16,1.52305,90.10363799999999,,
2000-09-19,Tuesday,59.68,1.51165,90.215272,,
2000-09-20,Wednesday,59.65,1.50825,89.9671125,,
2000-09-21,Thursday,59.88,1.51725,90.85293,,
2000-09-22,Friday,59.93,1.51895,91.0306735,,start
2000-09-23,Saturday,,,91.0306735,imputed from 630,
2000-09-24,Sunday,,,91.0306735,imputed from 631,
2000-09-25,Monday,59.87,1.51795,90.87966649999998,,
2000-09-26,Tuesday,60.1,1.52465,91.631465,,
2000-09-27,Wednesday,59.69,1.5231,90.913839,,
2000-09-28,Thursday,60.08,1.5237,91.543896,,
2000-09-29,Friday,60.16,1.52315,91.63270399999999,,start
2000-09-30,Saturday,,,91.63270399999999,imputed from 637,
2000-10-01,Sunday,,,91.63270399999999,imputed from 638,
2000-10-02,Monday,59.92,1.5231,91.264152,,
2000-10-03,Tuesday,59.94,1.5172,90.940968,,
2000-10-04,Wednesday,59.68,1.51805,90.597224,,
2000-10-05,Thursday,59.76,1.52265,90.993564,,
2000-10-06,Friday,59.99,1.5206,91.220794,,start
2000-10-07,Saturday,,,91.220794,imputed from 644,
2000-10-08,Sunday,,,91.220794,imputed from 645,
2000-10-09,Monday,60.12,1.52145,91.469574,,
2000-10-10,Tuesday,60.3,1.52005,91.659015,,
2000-10-11,Wednesday,60.37,1.513,91.33980999999999,,
2000-10-12,Thursday,60.6,1.50405,91.14543,,
2000-10-13,Friday,60.32,1.51325,91.27924,,start
2000-10-14,Saturday,,,91.27924,imputed from 651,
2000-10-15,Sunday,,,91.27924,imputed from 652,
2000-10-16,Monday,60.15,1.5089,90.760335,,
2000-10-17,Tuesday,60.08,1.51095,90.77787599999999,,
2000-10-18,Wednesday,59.96,1.50045,89.966982,,
2000-10-19,Thursday,60.2,1.5051,90.60702,,
2000-10-20,Friday,60.35,1.50205,90.6487175,,start
2000-10-21,Saturday,,,90.6487175,imputed from 658,
2000-10-22,Sunday,,,90.6487175,imputed from 659,
2000-10-23,Monday,60.29,1.5027,90.59778299999999,,
2000-10-24,Tuesday,60.46,1.5027,90.853242,,
2000-10-25,Wednesday,59.98,1.5067,90.371866,,
2000-10-26,Thursday,60.15,1.5111,90.89266500000001,,
2000-10-27,Friday,60.15,1.5175,91.277625,,start
2000-10-28,Saturday,,,91.277625,imputed from 665,
2000-10-29,Sunday,,,91.277625,imputed from 666,
2000-10-30,Monday,60.03,1.5204,91.269612,,
2000-10-31,Tuesday,60.02,1.5269,91.644538,,
2000-11-01,Wednesday,60.19,1.5299,92.084681,,
2000-11-02,Thursday,60.06,1.5239,91.525434,,
2000-11-03,Friday,60.1,1.52195,91.469195,,start
2000-11-04,Saturday,,,91.469195,imputed from 672,
2000-11-05,Sunday,,,91.469195,imputed from 673,
2000-11-06,Monday,60.11,1.5217,91.469387,,
2000-11-07,Tuesday,59.94,1.52065,91.147761,,
2000-11-08,Wednesday,59.78,1.51895,90.802831,,
2000-11-09,Thursday,59.86,1.5192,90.939312,,
2000-11-10,Friday,60.02,1.52365,91.449473,,start
2000-11-11,Saturday,,,91.449473,imputed from 679,
2000-11-12,Sunday,,,91.449473,imputed from 680,
2000-11-13,Monday,60.19,1.52055,91.5219045,,
2000-11-14,Tuesday,59.98,1.52205,91.29255899999998,,
2000-11-15,Wednesday,59.97,1.52625,91.5292125,,
2000-11-16,Thursday,60.27,1.52445,91.87860150000002,,
2000-11-17,Friday,60.16,1.52575,91.78912,,start
2000-11-18,Saturday,,,91.78912,imputed from 686,
2000-11-19,Sunday,,,91.78912,imputed from 687,
2000-11-20,Monday,60.34,1.52615,92.087891,,
2000-11-21,Tuesday,60.18,1.52195,91.59095099999999,,
2000-11-22,Wednesday,60.63,1.52135,92.2394505,,
2000-11-23,Thursday,60.79,1.52005,92.40383949999999,,
2000-11-24,Friday,60.96,1.51505,92.357448,,start
2000-11-25,Saturday,,,92.357448,imputed from 693,
2000-11-26,Sunday,,,92.357448,imputed from 694,
2000-11-27,Monday,61.03,1.5137,92.381111,,
2000-11-28,Tuesday,61.19,1.50995,92.3938405,,
2000-11-29,Wednesday,61.19,1.51,92.3969,,
2000-11-30,Thursday,61.76,1.5091,93.202016,,
2000-12-01,Friday,61.67,1.5147,93.411549,,start
2000-12-02,Saturday,,,93.411549,imputed from 700,
2000-12-03,Sunday,,,93.411549,imputed from 701,
2000-12-04,Monday,61.71,1.5093,93.13890300000001,,
2000-12-05,Tuesday,61.57,1.5088,92.896816,,
2000-12-06,Wednesday,61.15,1.51475,92.6269625,,
2000-12-07,Thursday,61.24,1.5119,92.588756,,
2000-12-08,Friday,60.97,1.51135,92.1470095,,start
2000-12-09,Saturday,,,92.1470095,imputed from 707,
2000-12-10,Sunday,,,92.1470095,imputed from 708,
2000-12-11,Monday,61.02,1.5018,91.639836,,
2000-12-12,Tuesday,60.87,1.5061,91.676307,,
2000-12-13,Wednesday,61.16,1.5031,91.929596,,
2000-12-14,Thursday,61.85,1.507,93.20795,,
2000-12-15,Friday,62.16,1.50595,93.60985199999999,,start
2000-12-16,Saturday,,,93.60985199999999,imputed from 714,
2000-12-17,Sunday,,,93.60985199999999,imputed from 715,
2000-12-18,Monday,62.17,1.5045,93.534765,,
2000-12-19,Tuesday,61.72,1.507,93.01203999999998,,
2000-12-20,Wednesday,61.71,1.5197,93.780687,,
2000-12-21,Thursday,61.66,1.5233,93.926678,,
2000-12-22,Friday,61.85,1.51885,93.9408725,,start
2000-12-23,Saturday,,,93.9408725,imputed from 721,
2000-12-24,Sunday,,,93.9408725,imputed from 722,
2000-12-25,Monday,,1.5232,93.9408725,imputed from 723,
2000-12-26,Tuesday,,1.5166,93.9408725,imputed from 724,
2000-12-27,Wednesday,61.86,1.5229,94.206594,,
2000-12-28,Thursday,61.75,1.51925,93.8136875,,
2000-12-29,Friday,62.29,1.51795,94.55310549999999,,start
2000-12-30,Saturday,,,94.55310549999999,imputed from 728,
2000-12-31,Sunday,,,94.55310549999999,imputed from 729,
2001-01-01,Monday,,1.5182,94.55310549999999,imputed from 730,
2001-01-02,Tuesday,62.92,1.5206,95.676152,,
2001-01-03,Wednesday,63.17,1.5129,95.569893,,
2001-01-04,Thursday,62.71,1.52725,95.7738475,,
2001-01-05,Friday,62.98,1.53085,96.412933,,start
2001-01-06,Saturday,,,96.412933,imputed from 735,
2001-01-07,Sunday,,,96.412933,imputed from 736,
2001-01-08,Monday,62.91,1.5245,95.90629499999999,,
2001-01-09,Tuesday,62.66,1.5237,95.475042,,
2001-01-10,Wednesday,62.33,1.5268,95.165444,,
2001-01-11,Thursday,62.08,1.53665,95.39523200000001,,
2001-01-12,Friday,61.93,1.53995,95.3691035,,start
2001-01-13,Saturday,,,95.3691035,imputed from 742,
2001-01-14,Sunday,,,95.3691035,imputed from 743,
2001-01-15,Monday,62.0,1.5416,95.5792,,
2001-01-16,Tuesday,61.75,1.53865,95.0116375,,
2001-01-17,Wednesday,62.08,1.53685,95.407648,,
2001-01-18,Thursday,61.86,1.52755,94.494243,,
2001-01-19,Friday,61.62,1.5303,94.297086,,start
2001-01-20,Saturday,,,94.297086,imputed from 749,
2001-01-21,Sunday,,,94.297086,imputed from 750,
2001-01-22,Monday,61.6,1.5311,94.31576,,
2001-01-23,Tuesday,61.8,1.5322,94.68996,,
2001-01-24,Wednesday,61.76,1.5293,94.449568,,
2001-01-25,Thursday,61.9,1.5262,94.47178,,
2001-01-26,Friday,61.85,1.52745,94.4727825,,start
2001-01-27,Saturday,,,94.4727825,imputed from 756,
2001-01-28,Sunday,,,94.4727825,imputed from 757,
2001-01-29,Monday,62.05,1.52,94.316,,
2001-01-30,Tuesday,62.23,1.5252,94.91319599999999,,
2001-01-31,Wednesday,62.23,1.5312,95.28657599999998,,
2001-02-01,Thursday,62.34,1.53265,95.54540100000001,,
2001-02-02,Friday,62.69,1.54215,96.67738349999999,,start
2001-02-03,Saturday,,,96.67738349999999,imputed from 763,
2001-02-04,Sunday,,,96.67738349999999,imputed from 764,
2001-02-05,Monday,62.91,1.53735,96.7146885,,
2001-02-06,Tuesday,62.95,1.54015,96.9524425,,
2001-02-07,Wednesday,63.08,1.53685,96.944498,,
2001-02-08,Thursday,62.89,1.53245,96.3757805,,
2001-02-09,Friday,63.11,1.53395,96.80758449999999,,start
2001-02-10,Saturday,,,96.80758449999999,imputed from 770,
2001-02-11,Sunday,,,96.80758449999999,imputed from 771,
2001-02-12,Monday,63.0,1.53995,97.01684999999999,,
2001-02-13,Tuesday,62.8,1.53615,96.47021999999998,,
2001-02-14,Wednesday,62.66,1.53395,96.117307,,
2001-02-15,Thursday,62.39,1.5302,95.469178,,
2001-02-16,Friday,62.52,1.53775,96.14013,,start
2001-02-17,Saturday,,,96.14013,imputed from 777,
2001-02-18,Sunday,,,96.14013,imputed from 778,
2001-02-19,Monday,62.54,1.5384,96.211536,,
2001-02-20,Tuesday,62.43,1.53585,95.8831155,,
2001-02-21,Wednesday,62.11,1.53385,95.26742349999999,,
2001-02-22,Thursday,62.14,1.5311,95.14255399999999,,
2001-02-23,Friday,62.33,1.53605,95.7419965,,start
2001-02-24,Saturday,,,95.7419965,imputed from 784,
2001-02-25,Sunday,,,95.7419965,imputed from 785,
2001-02-26,Monday,62.22,1.53785,95.68502699999999,,
2001-02-27,Tuesday,62.55,1.5379,96.195645,,
2001-02-28,Wednesday,62.6,1.53995,96.40087,,
2001-03-01,Thursday,62.67,1.53625,96.2767875,,
2001-03-02,Friday,62.67,1.53965,96.4898655,,start
2001-03-03,Saturday,,,96.4898655,imputed from 791,
2001-03-04,Sunday,,,96.4898655,imputed from 792,
2001-03-05,Monday,62.58,1.53555,96.094719,,
2001-03-06,Tuesday,62.67,1.5398,96.499266,,
2001-03-07,Wednesday,62.49,1.53975,96.2189775,,
2001-03-08,Thursday,62.88,1.53975,96.81948,,
2001-03-09,Friday,62.92,1.54445,97.17679400000002,,start
2001-03-10,Saturday,,,97.17679400000002,imputed from 798,
2001-03-11,Sunday,,,97.17679400000002,imputed from 799,
2001-03-12,Monday,62.99,1.53885,96.9321615,,
2001-03-13,Tuesday,62.79,1.5397,96.677763,,
2001-03-14,Wednesday,62.88,1.5388,96.759744,,
2001-03-15,Thursday,62.81,1.53815,96.61120149999999,,
2001-03-16,Friday,62.82,1.53435,96.387867,,start
2001-03-17,Saturday,,,96.387867,imputed from 805,
2001-03-18,Sunday,,,96.387867,imputed from 806,
2001-03-19,Monday,62.77,1.53385,96.2797645,,
2001-03-20,Tuesday,62.66,1.53595,96.24262699999998,,
2001-03-21,Wednesday,63.02,1.53395,96.669529,,
2001-03-22,Thursday,63.14,1.53225,96.746265,,
2001-03-23,Friday,63.44,1.53205,97.19325199999999,,start
2001-03-24,Saturday,,,97.19325199999999,imputed from 812,
2001-03-25,Sunday,,,97.19325199999999,imputed from 813,
2001-03-26,Monday,63.1,1.53665,96.96261500000001,,
2001-03-27,Tuesday,62.86,1.53415,96.436669,,
2001-03-28,Wednesday,62.95,1.5302,96.32609000000001,,
2001-03-29,Thursday,62.7,1.52525,95.63317500000001,,
2001-03-30,Friday,62.75,1.52845,95.91023750000001,,start
2001-03-31,Saturday,,,95.91023750000001,imputed from 819,
2001-04-01,Sunday,,,95.91023750000001,imputed from 820,
2001-04-02,Monday,62.23,1.52615,94.97231449999998,,
2001-04-03,Tuesday,62.5,1.5281,95.50625,,
2001-04-04,Wednesday,62.12,1.52805,94.92246599999999,,
2001-04-05,Thursday,62.2,1.5282,95.05404,,
2001-04-06,Friday,62.47,1.52985,95.5697295,,start
2001-04-07,Saturday,,,95.5697295,imputed from 826,
2001-04-08,Sunday,,,95.5697295,imputed from 827,
2001-04-09,Monday,62.33,1.52815,95.24958949999998,,
2001-04-10,Tuesday,61.9,1.52615,94.468685,,
2001-04-11,Wednesday,61.7,1.5185,93.69145,,
2001-04-12,Thursday,61.7,1.52385,94.021545,,
2001-04-13,Friday,61.7,1.522,93.90740000000001,imputed from 832,start
2001-04-14,Saturday,,,93.90740000000001,imputed from 833,
2001-04-15,Sunday,,,93.90740000000001,imputed from 834,
2001-04-16,Monday,,1.52345,93.90740000000001,imputed from 835,
2001-04-17,Tuesday,61.43,1.52725,93.8189675,,
2001-04-18,Wednesday,61.06,1.5295,93.39127,,
2001-04-19,Thursday,60.65,1.5295,92.76417500000001,,
2001-04-20,Friday,60.76,1.52755,92.813938,,start
2001-04-21,Saturday,,,92.813938,imputed from 840,
2001-04-22,Sunday,,,92.813938,imputed from 841,
2001-04-23,Monday,61.21,1.53,93.6513,,
2001-04-24,Tuesday,61.11,1.53225,93.6357975,,
2001-04-25,Wednesday,61.31,1.5329,93.982099,,
2001-04-26,Thursday,61.47,1.5385,94.571595,,
2001-04-27,Friday,60.99,1.5411,93.991689,,start
2001-04-28,Saturday,,,93.991689,imputed from 847,
2001-04-29,Sunday,,,93.991689,imputed from 848,
2001-04-30,Monday,60.87,1.53975,93.7245825,,
2001-05-01,Tuesday,,1.5413,93.7245825,imputed from 850,
2001-05-02,Wednesday,60.77,1.54235,93.7286095,,
2001-05-03,Thursday,61.06,1.5413,94.111778,,
2001-05-04,Friday,61.14,1.5431,94.345134,,start
2001-05-05,Saturday,,,94.345134,imputed from 854,
2001-05-06,Sunday,,,94.345134,imputed from 855,
2001-05-07,Monday,61.11,1.5421,94.237731,,
2001-05-08,Tuesday,61.25,1.5425,94.478125,,
2001-05-09,Wednesday,61.28,1.5413,94.450864,,
2001-05-10,Thursday,61.06,1.537,93.84922,,
2001-05-11,Friday,60.18,1.5328,92.243904,,start
2001-05-12,Saturday,,,92.243904,imputed from 861,
2001-05-13,Sunday,,,92.243904,imputed from 862,
2001-05-14,Monday,59.79,1.531,91.53849,,
2001-05-15,Tuesday,59.97,1.5313,91.83206100000001,,
2001-05-16,Wednesday,59.89,1.53255,91.7844195,,
2001-05-17,Thursday,60.13,1.53475,92.2845175,,
2001-05-18,Friday,60.41,1.536,92.78976,,start
2001-05-19,Saturday,,,92.78976,imputed from 868,
2001-05-20,Sunday,,,92.78976,imputed from 869,
2001-05-21,Monday,60.45,1.5334,92.69403000000001,,
2001-05-22,Tuesday,59.98,1.52935,91.730413,,
2001-05-23,Wednesday,59.61,1.52375,90.8307375,,
2001-05-24,Thursday,59.49,1.52335,90.6240915,,
2001-05-25,Friday,59.18,1.5275,90.39745,,start
2001-05-26,Saturday,,,90.39745,imputed from 875,
2001-05-27,Sunday,,,90.39745,imputed from 876,
2001-05-28,Monday,59.32,1.52905,90.70324600000001,,
2001-05-29,Tuesday,59.62,1.52355,90.83405099999999,,
2001-05-30,Wednesday,59.68,1.52375,90.9374,,
2001-05-31,Thursday,59.78,1.51985,90.856633,,
2001-06-01,Friday,60.23,1.52155,91.6429565,,start
2001-06-02,Saturday,,,91.6429565,imputed from 882,
2001-06-03,Sunday,,,91.6429565,imputed from 883,
2001-06-04,Monday,60.09,1.51815,91.22563350000001,,
2001-06-05,Tuesday,60.48,1.51755,91.78142399999999,,
2001-06-06,Wednesday,60.11,1.52025,91.3822275,,
2001-06-07,Thursday,59.83,1.52365,91.15997949999999,,
2001-06-08,Friday,60.23,1.5249,91.84472699999999,,start
2001-06-09,Saturday,,,91.84472699999999,imputed from 889,
2001-06-10,Sunday,,,91.84472699999999,imputed from 890,
2001-06-11,Monday,60.29,1.5217,91.74329300000001,,
2001-06-12,Tuesday,60.22,1.52625,91.910775,,
2001-06-13,Wednesday,60.24,1.5279,92.04069600000001,,
2001-06-14,Thursday,60.55,1.5264,92.42352,,
2001-06-15,Friday,60.46,1.5278,92.370788,,start
2001-06-16,Saturday,,,92.370788,imputed from 896,
2001-06-17,Sunday,,,92.370788,imputed from 897,
2001-06-18,Monday,60.44,1.5307,92.515508,,
2001-06-19,Tuesday,60.35,1.5285,92.244975,,
2001-06-20,Wednesday,60.52,1.52475,92.27787000000001,,
2001-06-21,Thursday,60.7,1.51935,92.224545,,
2001-06-22,Friday,61.0,1.5196,92.6956,,start
2001-06-23,Saturday,,,92.6956,imputed from 903,
2001-06-24,Sunday,,,92.6956,imputed from 904,
2001-06-25,Monday,60.84,1.52045,92.50417800000001,,
2001-06-26,Tuesday,60.55,1.52395,92.2751725,,
2001-06-27,Wednesday,60.73,1.51975,92.2944175,,
2001-06-28,Thursday,60.34,1.5197,91.69869800000001,,
2001-06-29,Friday,59.93,1.5231,91.279383,,start
2001-06-30,Saturday,,,91.279383,imputed from 910,
2001-07-01,Sunday,,,91.279383,imputed from 911,
2001-07-02,Monday,59.91,1.52225,91.1979975,,
