date,weekday,KAA1_Comdty_PX-LAST,KAA1_Comdty_CURRENCY-KRW,KAA1_Comdty_PX-LAST-CHF,imputed,KAA1_Comdty_start
2015-08-21,Friday,119.65,0.0791,0.09464315000000001,,start
2015-08-22,Saturday,,,0.09464315000000001,imputed from 2733,
2015-08-23,Sunday,,,0.09464315000000001,imputed from 2734,
2015-08-24,Monday,120.33,0.0781,0.09397773000000001,,
2015-08-25,Tuesday,120.03,0.0789,0.09470366999999999,,
2015-08-26,Wednesday,119.74,0.0807,0.09663018,,
2015-08-27,Thursday,119.7,0.0823,0.09851309999999999,,
2015-08-28,Friday,119.41,0.0816,0.09743856000000001,,start
2015-08-29,Saturday,,,0.09743856000000001,imputed from 2740,
2015-08-30,Sunday,,,0.09743856000000001,imputed from 2741,
2015-08-31,Monday,119.33,0.0818,0.09761194,,
2015-09-01,Tuesday,119.29,0.0812,0.09686348,,
2015-09-02,Wednesday,119.61,0.0819,0.09796059,,
2015-09-03,Thursday,119.47,0.0817,0.09760698999999999,,
2015-09-04,Friday,119.92,0.0809,0.09701528,,start
2015-09-05,Saturday,,,0.09701528,imputed from 2747,
2015-09-06,Sunday,,,0.09701528,imputed from 2748,
2015-09-07,Monday,120.05,0.081,0.09724050000000001,,
2015-09-08,Tuesday,120.03,0.0819,0.09830457000000001,,
2015-09-09,Wednesday,119.79,0.0819,0.09810801000000001,,
2015-09-10,Thursday,120.04,0.0823,0.09879291999999999,,
2015-09-11,Friday,119.94,0.082,0.0983508,,start
2015-09-12,Saturday,,,0.0983508,imputed from 2754,
2015-09-13,Sunday,,,0.0983508,imputed from 2755,
2015-09-14,Monday,119.51,0.0819,0.09787869,,
2015-09-15,Tuesday,119.75,0.0826,0.09891350000000002,,
2015-09-16,Wednesday,119.49,0.083,0.09917669999999999,,
2015-09-17,Thursday,119.54,0.0823,0.09838142,,
2015-09-18,Friday,120.28,0.0826,0.09935128,,start
2015-09-19,Saturday,,,0.09935128,imputed from 2761,
2015-09-20,Sunday,,,0.09935128,imputed from 2762,
2015-09-21,Monday,120.71,0.0825,0.09958575,,
2015-09-22,Tuesday,120.8,0.0822,0.0992976,,
2015-09-23,Wednesday,120.9,0.082,0.099138,,
2015-09-24,Thursday,120.65,0.0819,0.09881235000000001,,
2015-09-25,Friday,120.92,0.0821,0.09927532000000001,,start
2015-09-26,Saturday,,,0.09927532000000001,imputed from 2768,
2015-09-27,Sunday,,,0.09927532000000001,imputed from 2769,
2015-09-28,Monday,,0.0814,0.09927532000000001,imputed from 2770,
2015-09-29,Tuesday,,0.0813,0.09927532000000001,imputed from 2771,
2015-09-30,Wednesday,121.6,0.0821,0.09983360000000001,,
2015-10-01,Thursday,121.17,0.0829,0.10044992999999999,,
2015-10-02,Friday,121.43,0.0828,0.10054404,,start
2015-10-03,Saturday,,,0.10054404,imputed from 2775,
2015-10-04,Sunday,,,0.10054404,imputed from 2776,
2015-10-05,Monday,121.87,0.084,0.10237080000000001,,
2015-10-06,Tuesday,121.76,0.0833,0.10142608000000002,,
2015-10-07,Wednesday,121.4,0.084,0.10197600000000001,,
2015-10-08,Thursday,121.37,0.0838,0.10170806,,
2015-10-09,Friday,121.37,0.0838,0.10170806,imputed from 2781,start
2015-10-10,Saturday,,,0.10170806,imputed from 2782,
2015-10-11,Sunday,,,0.10170806,imputed from 2783,
2015-10-12,Monday,120.76,0.0841,0.10155916,,
2015-10-13,Tuesday,121.03,0.0833,0.10081799,,
2015-10-14,Wednesday,121.05,0.0835,0.10107675,,
2015-10-15,Thursday,121.72,0.0846,0.10297511999999999,,
2015-10-16,Friday,121.66,0.0844,0.10268103999999999,,start
2015-10-17,Saturday,,,0.10268103999999999,imputed from 2789,
2015-10-18,Sunday,,,0.10268103999999999,imputed from 2790,
2015-10-19,Monday,121.56,0.0845,0.10271820000000002,,
2015-10-20,Tuesday,121.33,0.0845,0.10252385,,
2015-10-21,Wednesday,121.21,0.0842,0.10205882,,
2015-10-22,Thursday,121.05,0.0861,0.10422405,,
2015-10-23,Friday,121.27,0.0861,0.10441346999999998,,start
2015-10-24,Saturday,,,0.10441346999999998,imputed from 2796,
2015-10-25,Sunday,,,0.10441346999999998,imputed from 2797,
2015-10-26,Monday,121.34,0.0871,0.10568714,,
2015-10-27,Tuesday,121.68,0.0868,0.10561824000000002,,
2015-10-28,Wednesday,121.92,0.0868,0.10582656,,
2015-10-29,Thursday,121.76,0.0866,0.10544416,,
2015-10-30,Friday,121.11,0.0866,0.10488125999999999,,start
2015-10-31,Saturday,,,0.10488125999999999,imputed from 2803,
2015-11-01,Sunday,,,0.10488125999999999,imputed from 2804,
2015-11-02,Monday,121.07,0.0867,0.10496768999999999,,
2015-11-03,Tuesday,120.76,0.0877,0.10590652,,
2015-11-04,Wednesday,120.65,0.0875,0.10556875,,
2015-11-05,Thursday,120.74,0.0875,0.10564749999999998,,
2015-11-06,Friday,120.28,0.0873,0.10500444,,start
2015-11-07,Saturday,,,0.10500444,imputed from 2810,
2015-11-08,Sunday,,,0.10500444,imputed from 2811,
2015-11-09,Monday,119.29,0.0866,0.10330514,,
2015-11-10,Tuesday,119.61,0.0868,0.10382148000000001,,
2015-11-11,Wednesday,119.22,0.087,0.1037214,,
2015-11-12,Thursday,119.08,0.0862,0.10264696,,
2015-11-13,Friday,119.05,0.0859,0.10226395,,start
2015-11-14,Saturday,,,0.10226395,imputed from 2817,
2015-11-15,Sunday,,,0.10226395,imputed from 2818,
2015-11-16,Monday,119.52,0.0863,0.10314576,,
2015-11-17,Tuesday,119.32,0.0867,0.10345043999999999,,
2015-11-18,Wednesday,119.46,0.0874,0.10440804,,
2015-11-19,Thursday,119.77,0.0876,0.10491852,,
2015-11-20,Friday,119.67,0.0882,0.10554894000000001,,start
2015-11-21,Saturday,,,0.10554894000000001,imputed from 2824,
2015-11-22,Sunday,,,0.10554894000000001,imputed from 2825,
2015-11-23,Monday,119.49,0.0879,0.10503171,,
2015-11-24,Tuesday,119.6,0.0886,0.10596559999999998,,
2015-11-25,Wednesday,119.87,0.0893,0.10704391,,
2015-11-26,Thursday,119.98,0.0891,0.10690218,,
2015-11-27,Friday,119.66,0.089,0.10649739999999999,,start
2015-11-28,Saturday,,,0.10649739999999999,imputed from 2831,
2015-11-29,Sunday,,,0.10649739999999999,imputed from 2832,
2015-11-30,Monday,119.88,0.0887,0.10633356,,
2015-12-01,Tuesday,119.62,0.0888,0.10622256000000001,,
2015-12-02,Wednesday,119.77,0.0876,0.10491852,,
2015-12-03,Thursday,119.69,0.0861,0.10305309,,
2015-12-04,Friday,119.36,0.0856,0.10217215999999998,,start
2015-12-05,Saturday,,,0.10217215999999998,imputed from 2838,
2015-12-06,Sunday,,,0.10217215999999998,imputed from 2839,
2015-12-07,Monday,119.38,0.085,0.101473,,
2015-12-08,Tuesday,120.07,0.0841,0.10097886999999998,,
2015-12-09,Wednesday,120.27,0.0832,0.10006464,,
2015-12-10,Thursday,120.36,0.0838,0.10086168000000001,,
2015-12-11,Friday,120.04,0.0828,0.09939312000000002,,start
2015-12-12,Saturday,,,0.09939312000000002,imputed from 2845,
2015-12-13,Sunday,,,0.09939312000000002,imputed from 2846,
2015-12-14,Monday,120.29,0.0832,0.10008128,,
2015-12-15,Tuesday,120.43,0.0844,0.10164292000000001,,
2015-12-16,Wednesday,120.25,0.0844,0.10149100000000001,,
2015-12-17,Thursday,120.76,0.0841,0.10155916,,
2015-12-18,Friday,121.17,0.0839,0.10166163,,start
2015-12-19,Saturday,,,0.10166163,imputed from 2852,
2015-12-20,Sunday,,,0.10166163,imputed from 2853,
2015-12-21,Monday,121.43,0.0845,0.10260835000000001,,
2015-12-22,Tuesday,121.28,0.0843,0.10223903999999999,,
2015-12-23,Wednesday,121.28,0.0844,0.10236032,,
2015-12-24,Thursday,121.41,0.0843,0.10234863,,
2015-12-25,Friday,121.41,0.0846,0.10271286,imputed from 2858,start
2015-12-26,Saturday,,,0.10271286,imputed from 2859,
2015-12-27,Sunday,,,0.10271286,imputed from 2860,
2015-12-28,Monday,121.39,0.0845,0.10257455,,
2015-12-29,Tuesday,121.6,0.0848,0.1031168,,
2015-12-30,Wednesday,121.55,0.084,0.102102,,
2015-12-31,Thursday,,0.0852,0.102102,imputed from 2864,
2016-01-01,Friday,121.55,0.0852,0.10356059999999999,imputed from 2864,start
2016-01-02,Saturday,,,0.10356059999999999,imputed from 2866,
2016-01-03,Sunday,,,0.10356059999999999,imputed from 2867,
2016-01-04,Monday,122.0,0.0843,0.10284599999999999,,
2016-01-05,Tuesday,121.85,0.0848,0.1033288,,
2016-01-06,Wednesday,122.08,0.0839,0.10242512,,
2016-01-07,Thursday,122.26,0.083,0.10147580000000002,,
2016-01-08,Friday,121.82,0.0825,0.10050150000000001,,start
2016-01-09,Saturday,,,0.10050150000000001,imputed from 2873,
2016-01-10,Sunday,,,0.10050150000000001,imputed from 2874,
2016-01-11,Monday,122.18,0.0831,0.10153158,,
2016-01-12,Tuesday,122.08,0.0828,0.10108224,,
2016-01-13,Wednesday,122.18,0.0833,0.10177594000000001,,
2016-01-14,Thursday,122.04,0.0832,0.10153728,,
2016-01-15,Friday,122.18,0.0824,0.10067632000000001,,start
2016-01-16,Saturday,,,0.10067632000000001,imputed from 2880,
2016-01-17,Sunday,,,0.10067632000000001,imputed from 2881,
2016-01-18,Monday,122.01,0.083,0.10126830000000002,,
2016-01-19,Tuesday,121.78,0.0831,0.10119917999999999,,
2016-01-20,Wednesday,122.44,0.083,0.10162520000000001,,
2016-01-21,Thursday,122.5,0.0837,0.1025325,,
2016-01-22,Friday,122.08,0.0847,0.10340176,,start
2016-01-23,Saturday,,,0.10340176,imputed from 2887,
2016-01-24,Sunday,,,0.10340176,imputed from 2888,
2016-01-25,Monday,122.21,0.0844,0.10314524,,
2016-01-26,Tuesday,122.54,0.0849,0.10403646,,
2016-01-27,Wednesday,122.31,0.084,0.10274040000000001,,
2016-01-28,Thursday,122.26,0.0839,0.10257614,,
2016-01-29,Friday,122.7,0.0847,0.1039269,,start
2016-01-30,Saturday,,,0.1039269,imputed from 2894,
2016-01-31,Sunday,,,0.1039269,imputed from 2895,
2016-02-01,Monday,123.24,0.0848,0.10450751999999999,,
2016-02-02,Tuesday,123.29,0.084,0.1035636,,
2016-02-03,Wednesday,123.82,0.0837,0.10363734,,
2016-02-04,Thursday,123.86,0.0833,0.10317537999999998,,
2016-02-05,Friday,123.64,0.0821,0.10150844,,start
2016-02-06,Saturday,,,0.10150844,imputed from 2901,
2016-02-07,Sunday,,,0.10150844,imputed from 2902,
2016-02-08,Monday,,0.082,0.10150844,imputed from 2903,
2016-02-09,Tuesday,,0.0809,0.10150844,imputed from 2904,
2016-02-10,Wednesday,,0.0819,0.10150844,imputed from 2905,
2016-02-11,Thursday,124.78,0.081,0.10107179999999999,,
2016-02-12,Friday,124.49,0.0809,0.10071240999999999,,start
2016-02-13,Saturday,,,0.10071240999999999,imputed from 2908,
2016-02-14,Sunday,,,0.10071240999999999,imputed from 2909,
2016-02-15,Monday,124.21,0.0813,0.10098272999999999,,
2016-02-16,Tuesday,124.65,0.0811,0.10109115,,
2016-02-17,Wednesday,124.65,0.0811,0.10109115,,
2016-02-18,Thursday,124.42,0.0808,0.10053136,,
2016-02-19,Friday,124.35,0.0803,0.09985304999999998,,start
2016-02-20,Saturday,,,0.09985304999999998,imputed from 2915,
2016-02-21,Sunday,,,0.09985304999999998,imputed from 2916,
2016-02-22,Monday,124.18,0.0817,0.10145505999999999,,
2016-02-23,Tuesday,124.18,0.0805,0.09996490000000001,,
2016-02-24,Wednesday,124.35,0.0802,0.09972869999999999,,
2016-02-25,Thursday,124.54,0.0802,0.09988108000000001,,
2016-02-26,Friday,124.77,0.0802,0.10006554,,start
2016-02-27,Saturday,,,0.10006554,imputed from 2922,
2016-02-28,Sunday,,,0.10006554,imputed from 2923,
2016-02-29,Monday,124.65,0.0806,0.10046790000000001,,
2016-03-01,Tuesday,,0.0812,0.10046790000000001,imputed from 2925,
2016-03-02,Wednesday,124.2,0.0813,0.1009746,,
2016-03-03,Thursday,123.77,0.0819,0.10136763,,
2016-03-04,Friday,123.67,0.0828,0.10239876,,start
2016-03-05,Saturday,,,0.10239876,imputed from 2929,
2016-03-06,Sunday,,,0.10239876,imputed from 2930,
2016-03-07,Monday,123.86,0.0828,0.10255608000000001,,
2016-03-08,Tuesday,124.05,0.0823,0.10209315000000001,,
2016-03-09,Wednesday,123.96,0.0825,0.102267,,
2016-03-10,Thursday,123.86,0.0818,0.10131748,,
2016-03-11,Friday,123.23,0.0827,0.10191120999999999,,start
2016-03-12,Saturday,,,0.10191120999999999,imputed from 2936,
2016-03-13,Sunday,,,0.10191120999999999,imputed from 2937,
2016-03-14,Monday,123.33,0.083,0.10236390000000001,,
2016-03-15,Tuesday,123.45,0.0826,0.1019697,,
2016-03-16,Wednesday,123.4,0.0829,0.1022986,,
2016-03-17,Thursday,123.89,0.0837,0.10369593,,
2016-03-18,Friday,124.18,0.0833,0.10344194,,start
2016-03-19,Saturday,,,0.10344194,imputed from 2943,
2016-03-20,Sunday,,,0.10344194,imputed from 2944,
2016-03-21,Monday,124.25,0.0835,0.10374875000000001,,
2016-03-22,Tuesday,124.07,0.0841,0.10434286999999999,,
2016-03-23,Wednesday,123.88,0.0835,0.1034398,,
2016-03-24,Thursday,124.1,0.0835,0.1036235,,
2016-03-25,Friday,124.27,0.0836,0.10388971999999999,,start
2016-03-26,Saturday,,,0.10388971999999999,imputed from 2950,
2016-03-27,Sunday,,,0.10388971999999999,imputed from 2951,
2016-03-28,Monday,124.28,0.0835,0.1037738,,
2016-03-29,Tuesday,124.66,0.0836,0.10421575999999998,,
2016-03-30,Wednesday,124.8,0.0844,0.1053312,,
2016-03-31,Thursday,124.7,0.084,0.10474800000000001,,
2016-04-01,Friday,124.66,0.0835,0.1040911,,start
2016-04-02,Saturday,,,0.1040911,imputed from 2957,
2016-04-03,Sunday,,,0.1040911,imputed from 2958,
2016-04-04,Monday,124.99,0.0832,0.10399167999999999,,
2016-04-05,Tuesday,124.75,0.0824,0.10279400000000001,,
2016-04-06,Wednesday,124.76,0.0827,0.10317652000000001,,
2016-04-07,Thursday,124.59,0.0823,0.10253757000000001,,
2016-04-08,Friday,124.68,0.0828,0.10323504,,start
2016-04-09,Saturday,,,0.10323504,imputed from 2964,
2016-04-10,Sunday,,,0.10323504,imputed from 2965,
2016-04-11,Monday,124.7,0.0835,0.10412450000000001,,
2016-04-12,Tuesday,124.75,0.0835,0.10416625,,
2016-04-13,Wednesday,,0.0843,0.10416625,imputed from 2968,
2016-04-14,Thursday,124.19,0.0838,0.10407121999999999,,
2016-04-15,Friday,124.23,0.0844,0.10485012,,start
2016-04-16,Saturday,,,0.10485012,imputed from 2971,
2016-04-17,Sunday,,,0.10485012,imputed from 2972,
2016-04-18,Monday,124.14,0.0843,0.10465002,,
2016-04-19,Tuesday,124.27,0.0852,0.10587804,,
2016-04-20,Wednesday,124.66,0.0858,0.10695828,,
2016-04-21,Thursday,124.42,0.0855,0.10637910000000002,,
2016-04-22,Friday,124.41,0.0851,0.10587290999999999,,start
2016-04-23,Saturday,,,0.10587290999999999,imputed from 2978,
2016-04-24,Sunday,,,0.10587290999999999,imputed from 2979,
2016-04-25,Monday,124.4,0.0847,0.10536680000000001,,
2016-04-26,Tuesday,124.61,0.0848,0.10566928,,
2016-04-27,Wednesday,124.6,0.0845,0.105287,,
2016-04-28,Thursday,124.68,0.085,0.10597800000000002,,
2016-04-29,Friday,124.76,0.0838,0.10454888000000001,,start
2016-04-30,Saturday,,,0.10454888000000001,imputed from 2985,
2016-05-01,Sunday,,,0.10454888000000001,imputed from 2986,
2016-05-02,Monday,124.62,0.0839,0.10455618000000001,,
2016-05-03,Tuesday,124.77,0.0829,0.10343432999999999,,
2016-05-04,Wednesday,125.03,0.0821,0.10264963000000002,,
2016-05-05,Thursday,,0.0829,0.10264963000000002,imputed from 2990,
2016-05-06,Friday,125.03,0.0832,0.10402496,imputed from 2990,start
2016-05-07,Saturday,,,0.10402496,imputed from 2992,
2016-05-08,Sunday,,,0.10402496,imputed from 2993,
2016-05-09,Monday,125.09,0.0826,0.10332434000000001,,
2016-05-10,Tuesday,125.07,0.0834,0.10430837999999999,,
2016-05-11,Wednesday,125.12,0.0833,0.10422496,,
2016-05-12,Thursday,125.15,0.0829,0.10374935,,
2016-05-13,Friday,125.11,0.0829,0.10371619000000001,,start
2016-05-14,Saturday,,,0.10371619000000001,imputed from 2999,
2016-05-15,Sunday,,,0.10371619000000001,imputed from 3000,
2016-05-16,Monday,125.04,0.083,0.1037832,,
2016-05-17,Tuesday,124.85,0.0833,0.10400005,,
2016-05-18,Wednesday,124.73,0.083,0.1035259,,
2016-05-19,Thursday,124.41,0.0835,0.10388235,,
2016-05-20,Friday,124.68,0.0834,0.10398312000000001,,start
2016-05-21,Saturday,,,0.10398312000000001,imputed from 3006,
2016-05-22,Sunday,,,0.10398312000000001,imputed from 3007,
2016-05-23,Monday,124.73,0.0836,0.10427428,,
2016-05-24,Tuesday,125.09,0.0836,0.10457524,,
2016-05-25,Wednesday,124.91,0.0839,0.10479949,,
2016-05-26,Thursday,124.86,0.0838,0.10463267999999999,,
2016-05-27,Friday,124.99,0.0839,0.10486661,,start
2016-05-28,Saturday,,,0.10486661,imputed from 3013,
2016-05-29,Sunday,,,0.10486661,imputed from 3014,
2016-05-30,Monday,124.6,0.0833,0.1037918,,
2016-05-31,Tuesday,124.61,0.0835,0.10404935,,
2016-06-01,Wednesday,125.23,0.0829,0.10381567,,
2016-06-02,Thursday,125.14,0.0835,0.10449190000000001,,
2016-06-03,Friday,125.41,0.0839,0.10521899,,start
2016-06-04,Saturday,,,0.10521899,imputed from 3020,
2016-06-05,Sunday,,,0.10521899,imputed from 3021,
2016-06-06,Monday,,0.0834,0.10521899,imputed from 3022,
2016-06-07,Tuesday,125.65,0.0834,0.1047921,,
2016-06-08,Wednesday,125.86,0.0831,0.10458965999999999,,
2016-06-09,Thursday,126.3,0.0832,0.1050816,,
2016-06-10,Friday,126.3,0.0824,0.10407119999999999,,start
2016-06-11,Saturday,,,0.10407119999999999,imputed from 3027,
2016-06-12,Sunday,,,0.10407119999999999,imputed from 3028,
2016-06-13,Monday,126.63,0.0823,0.10421648999999998,,
2016-06-14,Tuesday,126.41,0.0819,0.10352979,,
2016-06-15,Wednesday,126.58,0.0822,0.10404876,,
2016-06-16,Thursday,127.02,0.0823,0.10453745999999998,,
2016-06-17,Friday,126.8,0.082,0.10397600000000001,,start
2016-06-18,Saturday,,,0.10397600000000001,imputed from 3034,
2016-06-19,Sunday,,,0.10397600000000001,imputed from 3035,
2016-06-20,Monday,126.34,0.0829,0.10473586000000001,,
2016-06-21,Tuesday,126.6,0.0834,0.1055844,,
2016-06-22,Wednesday,126.37,0.0834,0.10539258,,
2016-06-23,Thursday,126.47,0.084,0.1062348,,
2016-06-24,Friday,127.77,0.083,0.10604910000000001,,start
2016-06-25,Saturday,,,0.10604910000000001,imputed from 3041,
2016-06-26,Sunday,,,0.10604910000000001,imputed from 3042,
2016-06-27,Monday,127.97,0.0829,0.10608713,,
2016-06-28,Tuesday,127.94,0.0841,0.10759753999999999,,
2016-06-29,Wednesday,128.22,0.0849,0.10885878,,
2016-06-30,Thursday,128.13,0.0847,0.10852611,,
2016-07-01,Friday,128.76,0.0846,0.10893095999999998,,start
2016-07-02,Saturday,,,0.10893095999999998,imputed from 3048,
2016-07-03,Sunday,,,0.10893095999999998,imputed from 3049,
2016-07-04,Monday,128.7,0.0845,0.1087515,,
2016-07-05,Tuesday,128.61,0.0843,0.10841823000000002,,
2016-07-06,Wednesday,129.09,0.0841,0.10856468999999999,,
2016-07-07,Thursday,129.09,0.0845,0.10908105000000001,,
2016-07-08,Friday,129.0,0.0855,0.110295,,start
2016-07-09,Saturday,,,0.110295,imputed from 3055,
2016-07-10,Sunday,,,0.110295,imputed from 3056,
2016-07-11,Monday,129.07,0.0854,0.11022578,,
2016-07-12,Tuesday,128.97,0.0865,0.11155904999999999,,
2016-07-13,Wednesday,128.89,0.0859,0.11071650999999999,,
2016-07-14,Thursday,129.1,0.0866,0.11180059999999999,,
2016-07-15,Friday,128.96,0.0862,0.11116352000000002,,start
2016-07-16,Saturday,,,0.11116352000000002,imputed from 3062,
2016-07-17,Sunday,,,0.11116352000000002,imputed from 3063,
2016-07-18,Monday,128.71,0.0865,0.11133414999999999,,
2016-07-19,Tuesday,128.59,0.0864,0.11110176000000001,,
2016-07-20,Wednesday,128.68,0.0864,0.11117952,,
2016-07-21,Thursday,128.43,0.0866,0.11122038,,
2016-07-22,Friday,128.68,0.0869,0.11182292000000002,,start
2016-07-23,Saturday,,,0.11182292000000002,imputed from 3069,
2016-07-24,Sunday,,,0.11182292000000002,imputed from 3070,
2016-07-25,Monday,128.56,0.0863,0.11094728,,
2016-07-26,Tuesday,128.74,0.0873,0.11239002000000001,,
2016-07-27,Wednesday,128.85,0.0872,0.11235719999999999,,
2016-07-28,Thursday,129.34,0.0872,0.11278448,,
2016-07-29,Friday,129.03,0.0872,0.11251416,,start
2016-07-30,Saturday,,,0.11251416,imputed from 3076,
2016-07-31,Sunday,,,0.11251416,imputed from 3077,
2016-08-01,Monday,129.22,0.0873,0.11280906,,
2016-08-02,Tuesday,128.96,0.0867,0.11180832,,
2016-08-03,Wednesday,128.55,0.0871,0.11196705000000001,,
2016-08-04,Thursday,128.67,0.0875,0.11258624999999998,,
2016-08-05,Friday,128.92,0.0879,0.11332068,,start
2016-08-06,Saturday,,,0.11332068,imputed from 3083,
2016-08-07,Sunday,,,0.11332068,imputed from 3084,
2016-08-08,Monday,128.46,0.0887,0.11394402000000001,,
2016-08-09,Tuesday,128.61,0.089,0.1144629,,
2016-08-10,Wednesday,128.91,0.0889,0.11460099000000001,,
2016-08-11,Thursday,128.85,0.0888,0.11441879999999999,,
2016-08-12,Friday,128.8,0.0883,0.11373040000000001,,start
2016-08-13,Saturday,,,0.11373040000000001,imputed from 3090,
2016-08-14,Sunday,,,0.11373040000000001,imputed from 3091,
2016-08-15,Monday,,0.0886,0.11373040000000001,imputed from 3092,
2016-08-16,Tuesday,128.93,0.0878,0.11320054,,
2016-08-17,Wednesday,128.51,0.0869,0.11167519000000001,,
2016-08-18,Thursday,128.67,0.0861,0.11078487,,
2016-08-19,Friday,128.6,0.0861,0.11072459999999999,,start
2016-08-20,Saturday,,,0.11072459999999999,imputed from 3097,
2016-08-21,Sunday,,,0.11072459999999999,imputed from 3098,
2016-08-22,Monday,128.44,0.0857,0.11007308,,
2016-08-23,Tuesday,128.59,0.086,0.1105874,,
2016-08-24,Wednesday,128.59,0.0863,0.11097317000000001,,
2016-08-25,Thursday,128.67,0.0867,0.11155688999999999,,
2016-08-26,Friday,128.68,0.0871,0.11208028,,start
2016-08-27,Saturday,,,0.11208028,imputed from 3104,
2016-08-28,Sunday,,,0.11208028,imputed from 3105,
2016-08-29,Monday,128.34,0.0874,0.11216916000000002,,
2016-08-30,Tuesday,128.15,0.0878,0.11251570000000001,,
2016-08-31,Wednesday,127.93,0.0881,0.11270633000000001,,
2016-09-01,Thursday,127.44,0.0877,0.11176488,,
2016-09-02,Friday,127.46,0.0878,0.11190987999999999,,start
2016-09-03,Saturday,,,0.11190987999999999,imputed from 3111,
2016-09-04,Sunday,,,0.11190987999999999,imputed from 3112,
2016-09-05,Monday,127.68,0.0887,0.11325216,,
2016-09-06,Tuesday,127.68,0.0885,0.11299680000000001,,
2016-09-07,Wednesday,128.19,0.0889,0.11396091,,
2016-09-08,Thursday,128.15,0.0885,0.11341274999999999,,
2016-09-09,Friday,127.6,0.088,0.112288,,start
2016-09-10,Saturday,,,0.112288,imputed from 3118,
2016-09-11,Sunday,,,0.112288,imputed from 3119,
2016-09-12,Monday,127.08,0.0878,0.11157624000000001,,
2016-09-13,Tuesday,127.06,0.0865,0.10990689999999999,,
2016-09-14,Wednesday,,0.0864,0.10990689999999999,imputed from 3122,
2016-09-15,Thursday,,0.0864,0.10990689999999999,imputed from 3123,
2016-09-16,Friday,127.06,0.087,0.1105422,imputed from 3122,start
2016-09-17,Saturday,,,0.1105422,imputed from 3125,
2016-09-18,Sunday,,,0.1105422,imputed from 3126,
2016-09-19,Monday,126.77,0.0876,0.11105051999999999,,
2016-09-20,Tuesday,126.99,0.0876,0.11124324,,
2016-09-21,Wednesday,126.78,0.0882,0.11181996,,
2016-09-22,Thursday,127.58,0.0877,0.11188766,,
2016-09-23,Friday,127.69,0.0879,0.11223951000000001,,start
2016-09-24,Saturday,,,0.11223951000000001,imputed from 3132,
2016-09-25,Sunday,,,0.11223951000000001,imputed from 3133,
2016-09-26,Monday,127.87,0.0874,0.11175838,,
2016-09-27,Tuesday,127.76,0.0885,0.1130676,,
2016-09-28,Wednesday,128.06,0.0889,0.11384534,,
2016-09-29,Thursday,128.29,0.0876,0.11238204,,
2016-09-30,Friday,128.6,0.0882,0.1134252,,start
2016-10-01,Saturday,,,0.1134252,imputed from 3139,
2016-10-02,Sunday,,,0.1134252,imputed from 3140,
2016-10-03,Monday,,0.0881,0.1134252,imputed from 3141,
2016-10-04,Tuesday,128.16,0.0877,0.11239632000000001,,
2016-10-05,Wednesday,127.51,0.0874,0.11144374000000001,,
2016-10-06,Thursday,127.23,0.0879,0.11183517000000003,,
2016-10-07,Friday,127.39,0.0876,0.11159364,,start
2016-10-08,Saturday,,,0.11159364,imputed from 3146,
2016-10-09,Sunday,,,0.11159364,imputed from 3147,
2016-10-10,Monday,127.05,0.0886,0.1125663,,
2016-10-11,Tuesday,126.43,0.0879,0.11113197000000001,,
2016-10-12,Wednesday,126.78,0.088,0.1115664,,
2016-10-13,Thursday,127.24,0.0873,0.11108052,,
2016-10-14,Friday,127.1,0.0872,0.11083119999999999,,start
2016-10-15,Saturday,,,0.11083119999999999,imputed from 3153,
2016-10-16,Sunday,,,0.11083119999999999,imputed from 3154,
2016-10-17,Monday,126.28,0.087,0.10986359999999999,,
2016-10-18,Tuesday,126.52,0.088,0.11133759999999998,,
2016-10-19,Wednesday,126.5,0.0883,0.11169950000000001,,
2016-10-20,Thursday,126.5,0.0877,0.1109405,,
2016-10-21,Friday,126.23,0.0874,0.11032502000000001,,start
2016-10-22,Saturday,,,0.11032502000000001,imputed from 3160,
2016-10-23,Sunday,,,0.11032502000000001,imputed from 3161,
2016-10-24,Monday,126.63,0.0875,0.11080124999999999,,
2016-10-25,Tuesday,126.28,0.088,0.11112639999999999,,
2016-10-26,Wednesday,126.13,0.0872,0.10998535999999999,,
2016-10-27,Thursday,125.95,0.0866,0.10907270000000001,,
2016-10-28,Friday,125.17,0.0861,0.10777136999999999,,start
2016-10-29,Saturday,,,0.10777136999999999,imputed from 3167,
2016-10-30,Sunday,,,0.10777136999999999,imputed from 3168,
2016-10-31,Monday,125.73,0.0865,0.10875644999999999,,
2016-11-01,Tuesday,125.19,0.0851,0.10653668999999999,,
2016-11-02,Wednesday,125.7,0.085,0.10684500000000002,,
2016-11-03,Thursday,125.79,0.0852,0.10717308,,
2016-11-04,Friday,125.48,0.0848,0.10640704000000001,,start
2016-11-05,Saturday,,,0.10640704000000001,imputed from 3174,
2016-11-06,Sunday,,,0.10640704000000001,imputed from 3175,
2016-11-07,Monday,125.4,0.0853,0.10696620000000001,,
2016-11-08,Tuesday,125.5,0.0866,0.108683,,
2016-11-09,Wednesday,126.08,0.085,0.10716800000000001,,
2016-11-10,Thursday,124.16,0.0846,0.10503936,,
2016-11-11,Friday,123.04,0.0848,0.10433792,,start
2016-11-12,Saturday,,,0.10433792,imputed from 3181,
2016-11-13,Sunday,,,0.10433792,imputed from 3182,
2016-11-14,Monday,121.35,0.0854,0.10363289999999999,,
