date,weekday,OAT1_Comdty_PX-LAST,OAT1_Comdty_CURRENCY-EUR,OAT1_Comdty_PX-LAST-CHF,imputed,OAT1_Comdty_start
2018-05-01,Tuesday,,1.19508,166.05964239999997,imputed from 2204,
2018-05-02,Wednesday,138.62,1.19433,165.55802459999998,,
2018-05-03,Thursday,139.11,1.19633,166.4214663,,
2018-05-04,Friday,138.9,1.19603,166.128567,,start
2018-05-05,Saturday,,,166.128567,imputed from 2208,
2018-05-06,Sunday,,,166.128567,imputed from 2209,
2018-05-07,Monday,139.1,1.1954,166.28014,,
2018-05-08,Tuesday,138.64,1.18856,164.78195839999998,,
2018-05-09,Wednesday,138.71,1.1915,165.272965,,
2018-05-10,Thursday,138.83,1.19528,165.9407224,,
2018-05-11,Friday,138.79,1.19482,165.8290678,,start
2018-05-12,Saturday,,,165.8290678,imputed from 2215,
2018-05-13,Sunday,,,165.8290678,imputed from 2216,
2018-05-14,Monday,138.23,1.19331,164.9512413,,
2018-05-15,Tuesday,137.89,1.18537,163.4506693,,
2018-05-16,Wednesday,138.06,1.18223,163.21867379999998,,
2018-05-17,Thursday,137.85,1.18137,162.8518545,,
2018-05-18,Friday,138.32,1.17404,162.3932128,,start
2018-05-19,Saturday,,,162.3932128,imputed from 2222,
2018-05-20,Sunday,,,162.3932128,imputed from 2223,
2018-05-21,Monday,138.3,1.17609,162.65324700000002,,
2018-05-22,Tuesday,138.27,1.16934,161.6846418,,
2018-05-23,Wednesday,138.69,1.16467,161.52808230000002,,
2018-05-24,Thursday,139.27,1.16199,161.83034730000003,,
2018-05-25,Friday,139.81,1.1538,161.31277799999998,,start
2018-05-26,Saturday,,,161.31277799999998,imputed from 2229,
2018-05-27,Sunday,,,161.31277799999998,imputed from 2230,
2018-05-28,Monday,140.05,1.15527,161.79556350000001,,
2018-05-29,Tuesday,140.54,1.14392,160.7665168,,
2018-05-30,Wednesday,140.13,1.15389,161.6946057,,
2018-05-31,Thursday,140.46,1.1528,161.922288,,
2018-06-01,Friday,139.94,1.15193,161.2010842,,start
2018-06-02,Saturday,,,161.2010842,imputed from 2236,
2018-06-03,Sunday,,,161.2010842,imputed from 2237,
2018-06-04,Monday,139.6,1.15591,161.365036,,
2018-06-05,Tuesday,139.96,1.15364,161.46345440000002,,
2018-06-06,Wednesday,138.76,1.16166,161.19194159999998,,
2018-06-07,Thursday,138.36,1.15666,160.0354776,,
2018-06-08,Friday,138.64,1.15907,160.6934648,,start
2018-06-09,Saturday,,,160.6934648,imputed from 2243,
2018-06-10,Sunday,,,160.6934648,imputed from 2244,
2018-06-11,Monday,138.22,1.16125,160.507975,,
2018-06-12,Tuesday,138.47,1.15886,160.46734419999999,,
2018-06-13,Wednesday,139.02,1.16196,161.53567920000003,,
2018-06-14,Thursday,139.9,1.15361,161.390039,,
2018-06-15,Friday,140.42,1.15746,162.53053319999998,,start
2018-06-16,Saturday,,,162.53053319999998,imputed from 2250,
2018-06-17,Sunday,,,162.53053319999998,imputed from 2251,
2018-06-18,Monday,140.47,1.1566,162.467602,,
2018-06-19,Tuesday,140.72,1.15245,162.172764,,
2018-06-20,Wednesday,140.67,1.15296,162.18688319999998,,
2018-06-21,Thursday,140.77,1.15094,162.01782380000003,,
2018-06-22,Friday,140.72,1.15167,162.0630024,,start
2018-06-23,Saturday,,,162.0630024,imputed from 2257,
2018-06-24,Sunday,,,162.0630024,imputed from 2258,
2018-06-25,Monday,140.65,1.15525,162.4859125,,
2018-06-26,Tuesday,140.42,1.15463,162.13314459999998,,
2018-06-27,Wednesday,140.69,1.1521,162.08894899999999,,
2018-06-28,Thursday,140.93,1.15408,162.6444944,,
2018-06-29,Friday,141.31,1.15704,163.50132240000002,,start
2018-06-30,Saturday,,,163.50132240000002,imputed from 2264,
2018-07-01,Sunday,,,163.50132240000002,imputed from 2265,
2018-07-02,Monday,141.42,1.15642,163.5409164,,
2018-07-03,Tuesday,141.56,1.15701,163.78633560000003,,
2018-07-04,Wednesday,141.48,1.15732,163.73763359999998,,
2018-07-05,Thursday,141.58,1.16064,164.3234112,,
2018-07-06,Friday,141.6,1.16257,164.619912,,start
2018-07-07,Saturday,,,164.619912,imputed from 2271,
2018-07-08,Sunday,,,164.619912,imputed from 2272,
2018-07-09,Monday,141.52,1.16527,164.90901040000003,,
2018-07-10,Tuesday,141.43,1.1649,164.751807,,
2018-07-11,Wednesday,141.51,1.16278,164.54499779999998,,
2018-07-12,Thursday,141.66,1.16973,165.7039518,,
2018-07-13,Friday,141.85,1.17063,166.0538655,,start
2018-07-14,Saturday,,,166.0538655,imputed from 2278,
2018-07-15,Sunday,,,166.0538655,imputed from 2279,
2018-07-16,Monday,141.39,1.16752,165.07565279999997,,
2018-07-17,Tuesday,141.76,1.16628,165.33185279999998,,
2018-07-18,Wednesday,141.78,1.16282,164.8646196,,
2018-07-19,Thursday,141.78,1.16342,164.94968759999998,,
2018-07-20,Friday,141.19,1.16306,164.2124414,,start
2018-07-21,Saturday,,,164.2124414,imputed from 2285,
2018-07-22,Sunday,,,164.2124414,imputed from 2286,
2018-07-23,Monday,140.8,1.16073,163.43078400000002,,
2018-07-24,Tuesday,140.99,1.16133,163.73591670000002,,
2018-07-25,Wednesday,141.11,1.16323,164.1433853,,
2018-07-26,Thursday,140.99,1.15748,163.19310520000002,,
2018-07-27,Friday,140.9,1.1591,163.31719,,start
2018-07-28,Saturday,,,163.31719,imputed from 2292,
2018-07-29,Sunday,,,163.31719,imputed from 2293,
2018-07-30,Monday,140.33,1.15698,162.3590034,,
2018-07-31,Tuesday,140.57,1.15794,162.77162579999998,,
2018-08-01,Wednesday,139.9,1.15668,161.819532,,
2018-08-02,Thursday,139.96,1.15327,161.4116692,,
2018-08-03,Friday,140.51,1.15022,161.6174122,,start
2018-08-04,Saturday,,,161.6174122,imputed from 2299,
2018-08-05,Sunday,,,161.6174122,imputed from 2300,
2018-08-06,Monday,140.82,1.15167,162.1781694,,
2018-08-07,Tuesday,140.61,1.15456,162.34268160000002,,
2018-08-08,Wednesday,140.65,1.15331,162.2130515,,
2018-08-09,Thursday,140.92,1.14548,161.4210416,,
2018-08-10,Friday,141.41,1.1359,160.62761899999998,,start
2018-08-11,Saturday,,,160.62761899999998,imputed from 2306,
2018-08-12,Sunday,,,160.62761899999998,imputed from 2307,
2018-08-13,Monday,141.26,1.13322,160.07865719999998,,
2018-08-14,Tuesday,141.27,1.12781,159.3257187,,
2018-08-15,Wednesday,141.56,1.12727,159.5763412,,
2018-08-16,Thursday,141.45,1.13403,160.4085435,,
2018-08-17,Friday,141.6,1.13867,161.235672,,start
2018-08-18,Saturday,,,161.235672,imputed from 2313,
2018-08-19,Sunday,,,161.235672,imputed from 2314,
2018-08-20,Monday,141.72,1.1383,161.31987600000002,,
2018-08-21,Tuesday,141.47,1.14008,161.2871176,,
2018-08-22,Wednesday,141.24,1.14012,161.03054880000002,,
2018-08-23,Thursday,141.36,1.13812,160.88464320000003,,
2018-08-24,Friday,141.36,1.14253,161.50804080000003,,start
2018-08-25,Saturday,,,161.50804080000003,imputed from 2320,
2018-08-26,Sunday,,,161.50804080000003,imputed from 2321,
2018-08-27,Monday,140.99,1.14428,161.3320372,,
2018-08-28,Tuesday,140.91,1.14181,160.8924471,,
2018-08-29,Wednesday,140.74,1.13619,159.9073806,,
2018-08-30,Thursday,141.26,1.13103,159.76929779999998,,
2018-08-31,Friday,141.38,1.12424,158.9450512,,start
2018-09-01,Saturday,,,158.9450512,imputed from 2327,
2018-09-02,Sunday,,,158.9450512,imputed from 2328,
2018-09-03,Monday,141.26,1.12628,159.09831279999997,,
2018-09-04,Tuesday,141.26,1.12843,159.4020218,,
2018-09-05,Wednesday,140.92,1.13026,159.2762392,,
2018-09-06,Thursday,141.28,1.12189,158.50061920000002,,
2018-09-07,Friday,140.99,1.11995,157.90175050000002,,start
2018-09-08,Saturday,,,157.90175050000002,imputed from 2334,
2018-09-09,Sunday,,,157.90175050000002,imputed from 2335,
2018-09-10,Monday,141.05,1.13047,159.4527935,,
2018-09-11,Tuesday,140.69,1.12847,158.7644443,,
2018-09-12,Wednesday,140.92,1.12885,159.07754199999997,,
2018-09-13,Thursday,140.79,1.12868,158.9068572,,
2018-09-14,Friday,140.48,1.12543,158.10040639999997,,start
2018-09-15,Saturday,,,158.10040639999997,imputed from 2341,
2018-09-16,Sunday,,,158.10040639999997,imputed from 2342,
2018-09-17,Monday,140.41,1.12451,157.8924491,,
2018-09-18,Tuesday,140.22,1.12543,157.8077946,,
2018-09-19,Wednesday,140.03,1.12895,158.08686849999998,,
2018-09-20,Thursday,140.12,1.12936,158.2459232,,
2018-09-21,Friday,140.31,1.12612,158.0058972,,start
2018-09-22,Saturday,,,158.0058972,imputed from 2348,
2018-09-23,Sunday,,,158.0058972,imputed from 2349,
2018-09-24,Monday,139.7,1.13294,158.271718,,
2018-09-25,Tuesday,139.4,1.13544,158.280336,,
2018-09-26,Wednesday,139.54,1.13388,158.2216152,,
2018-09-27,Thursday,139.53,1.13764,158.7349092,,
2018-09-28,Friday,139.98,1.1398,159.54920399999997,,start
2018-09-29,Saturday,,,159.54920399999997,imputed from 2355,
2018-09-30,Sunday,,,159.54920399999997,imputed from 2356,
2018-10-01,Monday,139.83,1.1394,159.322302,,
2018-10-02,Tuesday,140.27,1.13625,159.3817875,,
2018-10-03,Wednesday,139.92,1.13895,159.36188399999998,,
2018-10-04,Thursday,139.29,1.14184,159.04689359999998,,
2018-10-05,Friday,139.02,1.14366,158.9916132,,start
2018-10-06,Saturday,,,158.9916132,imputed from 2362,
2018-10-07,Sunday,,,158.9916132,imputed from 2363,
2018-10-08,Monday,139.16,1.14049,158.7105884,,
2018-10-09,Tuesday,139.22,1.13987,158.6927014,,
2018-10-10,Wednesday,139.0,1.14063,158.54757,,
2018-10-11,Thursday,139.23,1.14731,159.7399713,,
2018-10-12,Friday,139.37,1.14745,159.9201065,,start
2018-10-13,Saturday,,,159.9201065,imputed from 2369,
2018-10-14,Sunday,,,159.9201065,imputed from 2370,
2018-10-15,Monday,139.37,1.14315,159.3208155,,
2018-10-16,Tuesday,139.65,1.14664,160.12827600000003,,
2018-10-17,Wednesday,139.96,1.14468,160.2094128,,
2018-10-18,Thursday,140.02,1.14032,159.6676064,,
2018-10-19,Friday,139.8,1.14687,160.33242600000003,,start
2018-10-20,Saturday,,,160.33242600000003,imputed from 2376,
2018-10-21,Sunday,,,160.33242600000003,imputed from 2377,
2018-10-22,Monday,139.95,1.14198,159.820101,,
2018-10-23,Tuesday,140.3,1.14124,160.11597200000003,,
2018-10-24,Wednesday,140.58,1.1367,159.797286,,
2018-10-25,Thursday,140.58,1.13675,159.804315,,
2018-10-26,Friday,141.03,1.13759,160.4343177,,start
2018-10-27,Saturday,,,160.4343177,imputed from 2383,
2018-10-28,Sunday,,,160.4343177,imputed from 2384,
2018-10-29,Monday,140.89,1.13951,160.5455639,,
2018-10-30,Tuesday,140.89,1.14043,160.6751827,,
2018-10-31,Wednesday,140.82,1.14086,160.65590519999998,,
2018-11-01,Thursday,140.7,1.14328,160.859496,,
2018-11-02,Friday,140.41,1.14258,160.42965779999997,,start
2018-11-03,Saturday,,,160.42965779999997,imputed from 2390,
2018-11-04,Sunday,,,160.42965779999997,imputed from 2391,
2018-11-05,Monday,140.4,1.14588,160.881552,,
2018-11-06,Tuesday,140.32,1.14555,160.743576,,
2018-11-07,Wednesday,140.19,1.1454,160.573626,,
2018-11-08,Thursday,140.08,1.14314,160.13105120000003,,
2018-11-09,Friday,140.47,1.13956,160.0739932,,start
2018-11-10,Saturday,,,160.0739932,imputed from 2397,
2018-11-11,Sunday,,,160.0739932,imputed from 2398,
2018-11-12,Monday,140.63,1.13407,159.4842641,,
2018-11-13,Tuesday,140.57,1.13707,159.8379299,,
2018-11-14,Wednesday,140.52,1.13814,159.9314328,,
2018-11-15,Thursday,140.97,1.14048,160.77346559999998,,
2018-11-16,Friday,140.83,1.1416,160.77152800000002,,start
2018-11-17,Saturday,,,160.77152800000002,imputed from 2404,
2018-11-18,Sunday,,,160.77152800000002,imputed from 2405,
2018-11-19,Monday,140.63,1.13804,160.04256519999998,,
2018-11-20,Tuesday,140.92,1.13169,159.47775479999999,,
2018-11-21,Wednesday,140.84,1.13219,159.45763960000002,,
2018-11-22,Thursday,141.01,1.13447,159.9716147,,
2018-11-23,Friday,141.35,1.13112,159.88381199999998,,start
2018-11-24,Saturday,,,159.88381199999998,imputed from 2411,
2018-11-25,Sunday,,,159.88381199999998,imputed from 2412,
2018-11-26,Monday,141.14,1.13114,159.6490996,,
2018-11-27,Tuesday,141.3,1.12797,159.382161,,
2018-11-28,Wednesday,141.25,1.12987,159.5941375,,
2018-11-29,Thursday,141.76,1.1346,160.840896,,
2018-11-30,Friday,141.87,1.13087,160.43652690000002,,start
2018-12-01,Saturday,,,160.43652690000002,imputed from 2418,
2018-12-02,Sunday,,,160.43652690000002,imputed from 2419,
2018-12-03,Monday,141.7,1.13313,160.56452099999998,,
2018-12-04,Tuesday,142.0,1.13152,160.67584000000002,,
2018-12-05,Wednesday,141.95,1.13179,160.6575905,,
2018-12-06,Thursday,142.27,1.12947,160.6896969,,
2018-12-07,Friday,141.91,1.12825,160.10995749999998,,start
2018-12-08,Saturday,,,160.10995749999998,imputed from 2425,
2018-12-09,Sunday,,,160.10995749999998,imputed from 2426,
2018-12-10,Monday,141.9,1.12463,159.58499700000002,,
2018-12-11,Tuesday,141.61,1.12411,159.18521710000002,,
2018-12-12,Wednesday,141.46,1.12939,159.7635094,,
2018-12-13,Thursday,141.47,1.12912,159.73660639999997,,
2018-12-14,Friday,141.59,1.12811,159.7290949,,start
2018-12-15,Saturday,,,159.7290949,imputed from 2432,
2018-12-16,Sunday,,,159.7290949,imputed from 2433,
2018-12-17,Monday,141.33,1.12687,159.26053710000002,,
2018-12-18,Tuesday,141.56,1.12773,159.64145879999998,,
2018-12-19,Wednesday,141.6,1.13166,160.243056,,
2018-12-20,Thursday,141.96,1.13081,160.52978760000002,,
2018-12-21,Friday,141.64,1.13002,160.0560328,,start
2018-12-22,Saturday,,,160.0560328,imputed from 2439,
2018-12-23,Sunday,,,160.0560328,imputed from 2440,
2018-12-24,Monday,141.64,1.12565,159.437066,,
2018-12-25,Tuesday,,1.12572,159.437066,imputed from 2442,
2018-12-26,Wednesday,,1.13034,159.437066,imputed from 2443,
2018-12-27,Thursday,141.85,1.1292,160.17702,,
2018-12-28,Friday,141.65,1.12588,159.48090200000001,,start
2018-12-29,Saturday,,,159.48090200000001,imputed from 2446,
2018-12-30,Sunday,,,159.48090200000001,imputed from 2447,
2018-12-31,Monday,141.65,1.12553,159.4313245,,
2019-01-01,Tuesday,,1.12635,159.4313245,imputed from 2449,
2019-01-02,Wednesday,142.36,1.12309,159.8830924,,
2019-01-03,Thursday,142.39,1.12431,160.09050089999997,,
2019-01-04,Friday,141.9,1.12437,159.54810300000003,,start
2019-01-05,Saturday,,,159.54810300000003,imputed from 2453,
2019-01-06,Sunday,,,159.54810300000003,imputed from 2454,
2019-01-07,Monday,141.64,1.12418,159.22885519999997,,
2019-01-08,Tuesday,141.53,1.12281,158.91129930000002,,
2019-01-09,Wednesday,141.79,1.12474,159.4768846,,
2019-01-10,Thursday,142.18,1.13209,160.9605562,,
2019-01-11,Friday,142.38,1.1284,160.661592,,start
2019-01-12,Saturday,,,160.661592,imputed from 2460,
2019-01-13,Sunday,,,160.661592,imputed from 2461,
2019-01-14,Monday,142.68,1.125,160.51500000000001,,
2019-01-15,Tuesday,142.85,1.12732,161.037662,,
2019-01-16,Wednesday,142.72,1.12837,161.0409664,,
2019-01-17,Thursday,142.59,1.13227,161.4503793,,
2019-01-18,Friday,142.46,1.13096,161.1165616,,start
2019-01-19,Saturday,,,161.1165616,imputed from 2467,
2019-01-20,Sunday,,,161.1165616,imputed from 2468,
2019-01-21,Monday,142.42,1.13352,161.4359184,,
2019-01-22,Tuesday,142.64,1.13288,161.5940032,,
2019-01-23,Wednesday,142.69,1.13252,161.59927879999998,,
2019-01-24,Thursday,143.32,1.12644,161.44138080000002,,
2019-01-25,Friday,143.16,1.13294,162.1916904,,start
2019-01-26,Saturday,,,162.1916904,imputed from 2474,
2019-01-27,Sunday,,,162.1916904,imputed from 2475,
2019-01-28,Monday,143.0,1.1337,162.1191,,
2019-01-29,Tuesday,143.05,1.13696,162.642128,,
2019-01-30,Wednesday,143.16,1.14137,163.39852919999998,,
2019-01-31,Thursday,143.64,1.13814,163.48242959999996,,
2019-02-01,Friday,143.48,1.1405,163.63894,,start
2019-02-02,Saturday,,,163.63894,imputed from 2481,
2019-02-03,Sunday,,,163.63894,imputed from 2482,
2019-02-04,Monday,143.31,1.14128,163.5568368,,
2019-02-05,Tuesday,143.43,1.1405,163.581915,,
2019-02-06,Wednesday,143.46,1.13912,163.4181552,,
2019-02-07,Thursday,143.86,1.1364,163.48250400000003,,
2019-02-08,Friday,143.91,1.13292,163.03851719999997,,start
2019-02-09,Saturday,,,163.03851719999997,imputed from 2488,
2019-02-10,Sunday,,,163.03851719999997,imputed from 2489,
2019-02-11,Monday,143.64,1.13219,162.6277716,,
2019-02-12,Tuesday,143.54,1.14009,163.6485186,,
2019-02-13,Wednesday,143.71,1.13655,163.3336005,,
2019-02-14,Thursday,144.03,1.13523,163.5071769,,
2019-02-15,Friday,143.88,1.13532,163.34984160000002,,start
2019-02-16,Saturday,,,163.34984160000002,imputed from 2495,
2019-02-17,Sunday,,,163.34984160000002,imputed from 2496,
2019-02-18,Monday,143.83,1.1361,163.40526300000002,,
2019-02-19,Tuesday,143.96,1.13529,163.43634839999999,,
2019-02-20,Wednesday,144.06,1.13495,163.50089699999998,,
2019-02-21,Thursday,143.83,1.13461,163.1909563,,
2019-02-22,Friday,144.19,1.13384,163.4883896,,start
2019-02-23,Saturday,,,163.4883896,imputed from 2502,
2019-02-24,Sunday,,,163.4883896,imputed from 2503,
2019-02-25,Monday,144.09,1.13652,163.7611668,,
2019-02-26,Tuesday,144.07,1.13872,164.0553904,,
2019-02-27,Wednesday,143.72,1.13863,163.64390360000002,,
2019-02-28,Thursday,143.62,1.13494,163.0000828,,
2019-03-01,Friday,143.46,1.13584,162.9476064,,start
2019-03-02,Saturday,,,162.9476064,imputed from 2509,
2019-03-03,Sunday,,,162.9476064,imputed from 2510,
2019-03-04,Monday,143.7,1.13283,162.787671,,
2019-03-05,Tuesday,143.74,1.13547,163.2124578,,
2019-03-06,Wednesday,144.44,1.1363,164.127172,,
2019-03-07,Thursday,145.64,1.13214,164.88486959999997,,
2019-03-08,Friday,145.74,1.13238,165.0330612,,start
2019-03-09,Saturday,,,165.0330612,imputed from 2516,
2019-03-10,Sunday,,,165.0330612,imputed from 2517,
2019-03-11,Monday,145.81,1.13644,165.70431639999998,,
2019-03-12,Tuesday,145.69,1.13767,165.74714229999998,,
2019-03-13,Wednesday,145.79,1.13715,165.7850985,,
2019-03-14,Thursday,145.74,1.13474,165.3770076,,
2019-03-15,Friday,145.85,1.13487,165.5207895,,start
2019-03-16,Saturday,,,165.5207895,imputed from 2523,
2019-03-17,Sunday,,,165.5207895,imputed from 2524,
2019-03-18,Monday,145.96,1.1353,165.708388,,
2019-03-19,Tuesday,145.77,1.13425,165.33962250000002,,
2019-03-20,Wednesday,145.94,1.13282,165.3237508,,
2019-03-21,Thursday,146.68,1.12846,165.52251280000002,,
2019-03-22,Friday,147.37,1.12279,165.4655623,,start
2019-03-23,Saturday,,,165.4655623,imputed from 2530,
2019-03-24,Sunday,,,165.4655623,imputed from 2531,
2019-03-25,Monday,147.18,1.12267,165.2345706,,
2019-03-26,Tuesday,147.15,1.12039,164.8653885,,
2019-03-27,Wednesday,148.04,1.1186,165.597544,,
2019-03-28,Thursday,147.82,1.1175,165.18884999999997,,
2019-03-29,Friday,147.74,1.11635,164.929549,,start
2019-03-30,Saturday,,,164.929549,imputed from 2537,
2019-03-31,Sunday,,,164.929549,imputed from 2538,
2019-04-01,Monday,147.01,1.11989,164.6350289,,
2019-04-02,Tuesday,147.3,1.11823,164.715279,,
2019-04-03,Wednesday,146.81,1.12126,164.6121806,,
2019-04-04,Thursday,147.13,1.1222,165.109286,,
2019-04-05,Friday,147.21,1.1221,165.18434100000002,,start
2019-04-06,Saturday,,,165.18434100000002,imputed from 2544,
2019-04-07,Sunday,,,165.18434100000002,imputed from 2545,
2019-04-08,Monday,147.17,1.12506,165.57508019999997,,
2019-04-09,Tuesday,147.34,1.1262,165.93430800000002,,
2019-04-10,Wednesday,147.68,1.13031,166.9241808,,
2019-04-11,Thursday,147.52,1.12915,166.57220800000002,,
2019-04-12,Friday,146.61,1.13269,166.0636809,,start
2019-04-13,Saturday,,,166.0636809,imputed from 2551,
2019-04-14,Sunday,,,166.0636809,imputed from 2552,
2019-04-15,Monday,146.41,1.13503,166.1797423,,
2019-04-16,Tuesday,146.46,1.137,166.52502,,
2019-04-17,Wednesday,146.31,1.14173,167.04651629999998,,
2019-04-18,Thursday,147.15,1.1405,167.824575,,
2019-04-19,Friday,147.15,1.14064,167.845176,imputed from 2557,start
2019-04-20,Saturday,,,167.845176,imputed from 2558,
2019-04-21,Sunday,,,167.845176,imputed from 2559,
2019-04-22,Monday,,1.14318,167.845176,imputed from 2560,
2019-04-23,Tuesday,146.73,1.14524,168.0410652,,
2019-04-24,Wednesday,147.38,1.1385,167.79213000000001,,
2019-04-25,Thursday,147.12,1.13598,167.1253776,,
2019-04-26,Friday,147.34,1.13683,167.5005322,,start
2019-04-27,Saturday,,,167.5005322,imputed from 2565,
2019-04-28,Sunday,,,167.5005322,imputed from 2566,
2019-04-29,Monday,147.24,1.1406,167.941944,,
2019-04-30,Tuesday,147.13,1.1432,168.199016,,
2019-05-01,Wednesday,,1.13972,168.199016,imputed from 2569,
2019-05-02,Thursday,147.12,1.13897,167.5652664,,
2019-05-03,Friday,147.18,1.13876,167.60269680000002,,start
2019-05-04,Saturday,,,167.60269680000002,imputed from 2572,
2019-05-05,Sunday,,,167.60269680000002,imputed from 2573,
2019-05-06,Monday,147.25,1.13975,167.8281875,,
2019-05-07,Tuesday,147.65,1.14097,168.4642205,,
2019-05-08,Wednesday,147.73,1.14186,168.6869778,,
2019-05-09,Thursday,147.52,1.13832,167.92496640000002,,
2019-05-10,Friday,147.54,1.13689,167.7367506,,start
2019-05-11,Saturday,,,167.7367506,imputed from 2579,
2019-05-12,Sunday,,,167.7367506,imputed from 2580,
2019-05-13,Monday,147.69,1.1294,166.801086,,
2019-05-14,Tuesday,147.76,1.13012,166.9865312,,
2019-05-15,Wednesday,148.04,1.12994,167.27631759999997,,
2019-05-16,Thursday,148.22,1.12856,167.2751632,,
2019-05-17,Friday,148.29,1.12803,167.2755687,,start
2019-05-18,Saturday,,,167.2755687,imputed from 2586,
2019-05-19,Sunday,,,167.2755687,imputed from 2587,
2019-05-20,Monday,147.92,1.12616,166.5815872,,
2019-05-21,Tuesday,147.75,1.12846,166.729965,,
2019-05-22,Wednesday,147.97,1.12584,166.5905448,,
2019-05-23,Thursday,148.31,1.12184,166.3800904,,
2019-05-24,Friday,148.38,1.12264,166.5773232,,start
2019-05-25,Saturday,,,166.5773232,imputed from 2593,
2019-05-26,Sunday,,,166.5773232,imputed from 2594,
2019-05-27,Monday,148.64,1.12362,167.0148768,,
2019-05-28,Tuesday,148.71,1.12471,167.25562410000003,,
2019-05-29,Wednesday,149.03,1.12242,167.2742526,,
2019-05-30,Thursday,148.93,1.12167,167.0503131,,
2019-05-31,Friday,149.33,1.11781,166.9225673,,start
2019-06-01,Saturday,,,166.9225673,imputed from 2600,
2019-06-02,Sunday,,,166.9225673,imputed from 2601,
2019-06-03,Monday,149.43,1.11575,166.72652250000002,,
2019-06-04,Tuesday,149.59,1.11629,166.9858211,,
2019-06-05,Wednesday,149.93,1.11625,167.3593625,,
2019-06-06,Thursday,150.47,1.11801,168.2269647,,
2019-06-07,Friday,150.93,1.11953,168.9706629,,start
2019-06-08,Saturday,,,168.9706629,imputed from 2607,
2019-06-09,Sunday,,,168.9706629,imputed from 2608,
2019-06-10,Monday,150.23,1.11967,168.2080241,,
2019-06-11,Tuesday,150.57,1.12398,169.23766859999998,,
2019-06-12,Wednesday,150.5,1.12374,169.12287,,
2019-06-13,Thursday,150.55,1.12065,168.7138575,,
2019-06-14,Friday,150.78,1.11959,168.81178020000002,,start
2019-06-15,Saturday,,,168.81178020000002,imputed from 2614,
2019-06-16,Sunday,,,168.81178020000002,imputed from 2615,
2019-06-17,Monday,150.6,1.12083,168.796998,,
2019-06-18,Tuesday,151.93,1.11979,170.12969470000002,,
2019-06-19,Wednesday,151.25,1.11612,168.81315,,
2019-06-20,Thursday,151.74,1.10845,168.196203,,
2019-06-21,Friday,151.24,1.11024,167.9126976,,start
2019-06-22,Saturday,,,167.9126976,imputed from 2621,
2019-06-23,Sunday,,,167.9126976,imputed from 2622,
2019-06-24,Monday,151.63,1.10795,167.9984585,,
2019-06-25,Tuesday,152.04,1.1089,168.59715599999998,,
2019-06-26,Wednesday,151.77,1.1119,168.75306300000003,,
2019-06-27,Thursday,151.88,1.11032,168.6354016,,
2019-06-28,Friday,151.99,1.11039,168.7681761,,start
2019-06-29,Saturday,,,168.7681761,imputed from 2628,
2019-06-30,Sunday,,,168.7681761,imputed from 2629,
2019-07-01,Monday,152.65,1.11467,170.15437550000001,,
2019-07-02,Tuesday,152.67,1.11304,169.9278168,,
2019-07-03,Wednesday,153.2,1.11278,170.47789600000002,,
2019-07-04,Thursday,153.5,1.11175,170.653625,,
2019-07-05,Friday,152.92,1.11311,170.21678119999999,,start
2019-07-06,Saturday,,,170.21678119999999,imputed from 2635,
2019-07-07,Sunday,,,170.21678119999999,imputed from 2636,
2019-07-08,Monday,152.92,1.11463,170.4492196,,
2019-07-09,Tuesday,152.65,1.11361,169.9925665,,
2019-07-10,Wednesday,152.21,1.11331,169.4569151,,
2019-07-11,Thursday,151.61,1.11436,168.9481196,,
2019-07-12,Friday,151.22,1.1092,167.733224,,start
2019-07-13,Saturday,,,167.733224,imputed from 2642,
2019-07-14,Sunday,,,167.733224,imputed from 2643,
2019-07-15,Monday,151.78,1.10838,168.22991639999998,,
2019-07-16,Tuesday,151.91,1.10743,168.22969129999998,,
2019-07-17,Wednesday,152.42,1.10835,168.93470699999997,,
2019-07-18,Thursday,152.7,1.1068,169.00835999999998,,
2019-07-19,Friday,152.79,1.10206,168.3837474,,start
2019-07-20,Saturday,,,168.3837474,imputed from 2649,
2019-07-21,Sunday,,,168.3837474,imputed from 2650,
2019-07-22,Monday,152.97,1.10079,168.38784629999998,,
2019-07-23,Tuesday,153.08,1.0987,168.188996,,
2019-07-24,Wednesday,153.42,1.09706,168.31094519999996,,
2019-07-25,Thursday,153.28,1.10453,169.3023584,,
2019-07-26,Friday,153.47,1.10559,169.6748973,,start
2019-07-27,Saturday,,,169.6748973,imputed from 2656,
2019-07-28,Sunday,,,169.6748973,imputed from 2657,
2019-07-29,Monday,153.68,1.10512,169.83484160000003,,
2019-07-30,Tuesday,153.73,1.10477,169.83629209999998,,
2019-07-31,Wednesday,154.17,1.10114,169.76275379999998,,
2019-08-01,Thursday,154.38,1.09784,169.48453919999997,,
2019-08-02,Friday,154.69,1.09124,168.80391559999998,,start
2019-08-03,Saturday,,,168.80391559999998,imputed from 2663,
2019-08-04,Sunday,,,168.80391559999998,imputed from 2664,
2019-08-05,Monday,154.8,1.09055,168.81714,,
2019-08-06,Tuesday,155.19,1.09358,169.7126802,,
2019-08-07,Wednesday,155.88,1.09236,170.2770768,,
2019-08-08,Thursday,155.41,1.08987,169.37669669999997,,
2019-08-09,Friday,155.19,1.08986,169.1353734,,start
2019-08-10,Saturday,,,169.1353734,imputed from 2670,
